"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	
327556			1790	208	25	0	1877	320	0																				
327855			8584	0	273	0	8342	31	0																				
328058			436	20	0	0	455	39	0			0	0																
328357			1714	420	11	0	1298	15	0				0																
328656			2555	135	1	0	2435	16	0																				
328777			16504	3097	161	0	13756	510	0				0																
329149			1637	248	38	0	1385	34	0																				
329345			4772	950	53	0	4312	543	0																				
329550			3083	303	50	0	2964	234	0																				
329952			4719	750	152	0	3991	174	0				0																
330239			1654	195	61	0	1614	216	0																				
330248			934	132	31	0	775	4	0																				
330855			20085	7633	186	0	13939	1664	-9				455																
330873			1796	194	1	0	1602	1	0			0	0																
330949			1365	200	16	0	1229	80	0																				
331076			2603	315	24	0	2264	0	0																				
331375			1819	340	7	0	1919	447	0																				
331544			557	75	14	0	487	19	0																				
331713			5298	575	8	0	4725	10	0																				
332224			2955	980	168	0	1960	153	0																				
332345			170	3	0	0	167	0	0																				
332402			6597	2338	19	0	4280	40	0																				
332671			2075	323	15	0	1737	0	0																				
332756			290	0	7	0	283	0	0																				
333034			5973	0	559	0	5731	317	0																				
333203			7691	1600	29	0	6122	60	0			0	0																
333650			5313	0	5	0	5357	49	0																				
333856			2224	700	30	0	1732	238	0			0	0																
333940			187	0	5	0	182	0	0			0	0																
334264			4012	200	48	0	3949	185	0																				
334648			1798	385	5	0	1662	254	0																				
334657			741	0	0	0	741	0	0			0	0																
335346			2878	1103	19	0	1789	33	0																				
335355			1279	150	1	0	1145	17	0				0																
336147			935	0	22	0	922	9	0																				
336361			925	65	0	0	860	0	0																				
336576			1354	135	0	0	1263	44	0																				
336950			397	50	0	0	333	0	14																				
337247			325	30	0	0	299	4	0																				
337340			825	45	2	0	779	1	0																				
338646			2947	272	28	0	2660	13	0																				
338851			316	0	6	0	312	2	0			0	0																
338945			484	9	268	0	475	268	0																				
339072			5086	540	106	0	5319	879	0				0																
339353			530	18	0	0	514	2	0																				
339456			5215	1050	110	0	4399	344	0			0	0																
339607			4718	380	317	0	4600	579	0																				
339773			18333	5400	54	0	15162	2283	0			0	0																
339858		0	419777	236938	7419	0	210759	61148	25809					0	0	-313	1052	0	739	0	0	0	0	0	0	0	0	0	
339876			176	29	0	0	147	0	0																				
340135			10099	2790	288	0	7802	781	0			0	0																
340144			10481	4900	23	0	6939	1381	0																				
340256			3538	1115	6	0	2431	14	0																				
340443			322	10	5	0	307	0	0																				
340742			9019	953	378	0	7987	299	0			0	0																
340751			11752	4250	225	0	7668	391	0																				
341310			5591	1346	43	0	4757	555	0																				
342054			3024	180	113	0	2859	128	0																				
342362			2702	1013	10	0	1761	82	0			0	0																
342410			19725	5025	963	0	14655	918	0			0	215																
342634		0	122010	40526	7102	0	85092	8678	-2032			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343051		0	379	79	7	0	334	41	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343248			322	0	0	0	322	0	0			0	0																
343257			311	9	0	0	324	22	0																				
343770			459	0	1	0	458	0	0																				
343903			4495	660	31	0	3870	66	0																				
343958			1068	105	15	0	1123	175	0																				
344647			11413	1600	39	0	11788	2014	0				0																
344816			2576	335	76	0	2358	193	0			0	0																
344852			553	0	11	0	547	5	0																				
345309			8502	641	59	0	7891	89	0			0	0																
345345			5055	200	6	0	4858	9	0				0																
345747			6507	676	82	0	5856	107	0			0	0																
345756			4433	1550	9	0	2908	34	0				0																
345877			4367	1086	308	0	3422	449	0																				
346379			1932	362	31	0	1583	44	0																				
346566			562	0	26	0	536	0	0																				
346771			990	50	8	0	944	12	0																				
347022			1685	36	5	0	1678	34	0																				
347639			4413	1100	165	0	3453	305	0																				
347956			9061	4112	223	0	6354	1628	0			0	0																
348159			1907	110	162	0	1746	111	0																				
348720			8840	1095	219	0	7809	283	0																				
349129			1103	98	12	0	1059	66	0																				
349343			1876	445	25	0	1425	19	0																				
350572		0	832	130	0	0	704	2	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
350657			279	45	11	0	223	0	0																				
350750			1962	240	1	0	1723	2	0																				
351131			212	-26	10	0	240	12	0				0																
351560			3829	375	0	0	3454	0	0																				
351878			494	0	0	0	512	18	0																				
352370			825	0	80	0	787	42	0																				
352651			604	251	0	-251	353	251	0																				
352745			1839	550	33	0	1318	62	0																				
352772		0	165325	64512	3434	0	98073	8730	8036					0	0	40	61	0	101	0	0	0	0	0	0	0	0	0	
353238			3871	398	59	0	3498	84	0																				
353546			876	45	13	0	828	10	0																				
353555			56117	35800	3228	0	49595	32506	0				0																
353724			2919	250	330	0	2349	10	0																				
353957			1039	0	25	0	1015	1	0																				
354057			289	20	0	0	269	0	0																				
354253			577	0	15	0	603	41	0																				
354310		0	91870	47647	1036	0	35331	5066	12922					0	0	0	0	0	0	0	0	393	299	0	692	0	0	1475	
354552			2820	456	4	0	2377	17	0																				
354851			1171	150	35	0	1264	278	0																				
355120			5732	700	296	0	4856	120	0																				
355559			4615	1150	65	0	3593	193	0																				
355858			61858	31478	3256	0	55719	28595	0				0																
356239			3100	1005	445	0	2683	1033	0																				
356659			3498	350	189	0	3594	635	0																				
356752			399	200	25	0	213	39	0																				
357151			961	0	6	0	973	18	0																				
357526			1337	369	19	0	980	30	-1																				
357553			1628	0	0	0	1631	3	0																				
357777			1695	135	14	0	1598	52	0																				
357937			5101	600	56	0	4769	324	0																				
358112			944	0	7	0	1010	73	0																				
358448			505	0	7	0	567	69	0																				
358756			695	0	71	0	683	59	0																				
359472			461	83	1	0	377	0	0																				
359650			158	0	0	0	161	3	0																				
359744			337	0	13	0	324	0	0																				
360777			68	5	0	0	63	0	0				0																
361055			9216	2100	484	0	7349	717	0																				
361167		0	55110	26021	1248	0	24797	2259	5303					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361279			1586	0	8	0	1614	36	0																				
361354			553	0	8	0	591	46	0																				
361439			5222	483	0	0	4986	247	0				0																
362043			371	0	18	0	356	3	0																				
362155			1814	120	60	0	1709	75	0																				
362717			7651	1725	81	0	5967	122	0			0	0																
362856			383	0	92	0	570	287	8																				
362940			912	175	23	0	742	28	0																				
363442			316	0	28	0	288	0	0																				
363648			1116	50	52	0	1015	1	0																				
363657			2373	230	59	0	2314	230	0				0																
363778			562	7	0	0	555	0	0																				
364131			1648	245	19	0	1411	27	0																				
364270			698	365	22	0	522	211	0				0																
364430			1622	633	18	0	1606	635	0																				
364850			865	92	23	0	801	51	0			0	0																
365325		435	225812	89358	6183	0	77057	22863	76077					0	0	18	3	0	21	0	0	0	0	0	0	0	0	435	
365745			1842	189	2	0	1698	47	0																				
365848			240	98	14	0	246	118	0																				
365950			353	263	0	0	90	0	0																				
366078			5424	2072	38	0	3451	137	0																				
366238			10753	3950	166	0	7237	600	0				0																
366247			1635	58	1	0	1576	0	0			0	0																
366359			623	60	41	0	789	267	0																				
366658			737	12	10	0	781	66	0																				
366854			70	70	56	0	0	56	0				0																
367150			514	88	8	0	482	64	0																				
367178			1183	18	14	0	1151	0	0																				
367431			2473	353	76	0	2448	404	0																				
367543			2207	243	18	0	1972	26	0																				
368054			902	46	3	0	865	12	0																				
368344		0	368	20	0	0	362	14	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368522			1199	18	0	0	1208	27	0																				
368933			919	45	15	0	918	59	0																				
368951			2095	315	64	0	1729	13	0																				
369453			1032	105	8	0	1259	340	0																				
369659			9254	3150	41	0	8826	2763	0																				
370020			3437	560	63	0	2990	176	0																				
370271		0	-79502	2555	15601	0	16831	690	-113799			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370347			1280	119	2	0	1245	86	0																				
370721			1919	59	13	0	1847	0	0				0																
370833			270	115	25	0	243	113	0																				
370954			510	8	3	0	503	4	0																				
371223			2352	278	16	0	2069	11	0																				
371232			1440	275	159	0	1010	4	0																				
371362			3534	1104	89	0	2817	476	0																				
371559			774	70	0	0	704	0	0																				
371755			352	31	26	0	295	0	0			0	0																
371849			707	515	16	0	764	588	0																				
371924			13780	4000	188	0	9867	275	0																				
371942			519	68	4	0	452	5	0																				
372444			606	95	25	0	576	90	0																				
372538			5127	1360	188	0	4364	785	0																				
372640			821	63	20	0	761	23	0																				
372855			901	231	50	0	680	60	0			0	0																
373115			10094	1875	648	0	8460	889	0				0																
373272			277	0	0	0	277	0	0																				
373553			616	0	0	0	619	3	0																				
373601			706	0	0	0	706	0	0				0																
374130			1292	0	112	0	1216	36	0																				
374354			465	150	0	0	315	0	0																				
374653			21596	11976	790	0	19424	10594	0				0																
374774			961	0	8	0	956	3	0																				
375034			19543	6003	204	0	14260	924	0				0																
375043			12425	3900	105	0	10945	2525	0			0	0																
375379			287	0	0	0	287	0	0																				
375502			17788	4731	139	0	13845	927	0																				
375566			7467	1510	158	0	5986	187	0																				
375650			205	0	0	0	205	0	0																				
376237			533	21	140	0	527	155	0																				
376273			13279	0	377	0	13218	316	0				0																
376442			4610	1201	5	0	4101	709	12			0	0																
376947			1772	0	14	0	1803	45	0																				
377663			1047	314	0	0	1025	292	0			0	0																
377850			512	115	2	0	432	37	0																				
377908			33394	3675	254	0	29585	120	0				0																
378044			198	33	0	0	169	4	0																				
378110			318	12	6	0	315	15	0																				
379050			319	0	2	0	317	0	0																				
379153			787	0	11	0	802	26	0																				
379470			564	22	0	0	542	0	0																				
379649			502	0	4	0	503	5	0			0	0																
379920		0	372664	105297	13377	0	195137	46432	105285					0	0	4	48	0	52	0	0	0	0	0	0	0	0	0	
380346			1526	0	522	0	1147	143	0																				
380458			8596	2269	51	0	6553	277	0																				
380533			1559	140	8	0	1515	104	0																				
380654			1125	25	13	0	1091	4	0																				
380841			101	-40	2	0	141	2	0																				
380878			223	0	0	0	223	0	0																				
380944			737	-200	75	0	879	17	0																				
381026			353	90	3	0	328	68	0				0																
381343			9217	3357	103	0	6566	809	0				0																
381839			2956	200	100	0	2808	152	0																				
381932			3158	385	40	0	3013	280	0																				
381950			1029	45	12	0	1041	69	0																				
382050			2520	640	34	0	1875	29	0																				
382069		0	1987	1005	196	0	2300	647	-867					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256			408	0	0	0	409	1	0																				
382274			30	0	0	0	30	0	0																				
382443			780	0	1	0	790	11	0																				
382537			1576	100	101	0	1701	326	0																				
382649			4311	1280	55	0	3355	379	0																				
382658			2805	265	182	0	2480	122	0																				
382742			1228	476	8	0	841	97	0																				
382854			964	222	10	0	809	77	0				0																
384018			22571	7906	25	0	14774	134	0																				
384278			26370	20517	219	0	5929	295	0				469																
384353			76	5	0	0	71	0	0																				
384652			4186	269	172	0	3745	0	0																				
384830			1024	40	5	0	993	14	0																				
385350			1112	82	3	0	1049	22	0																				
385471			9976	250	0	0	9726	0	0																				
385547			1713	227	42	0	1465	21	0																				
385686			2569	0	0	0	2569	0	0																				
386432			907	304	44	0	889	330	0																				
386450			2615	300	15	0	2300	0	0				0																
386731			1078	115	27	0	1076	140	0																				
386825			425	12	1	0	412	0	0																				
386852			2358	88	108	0	2492	330	0				0																
387055			965	147	1	0	820	3	0																				
387671			3590	0	161	0	3496	67	0																				
388155			2186	300	33	0	1981	128	0																				
388258			443	100	14	0	336	7	0																				
388557			525	35	0	0	492	2	0																				
388744		0	3649	650	210	0	2851	62	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
388753			288	10	1	0	284	7	0																				
388874			504	0	0	0	504	0	0																				
388940			642	38	2	0	667	65	0																				
389059			1045	0	11	0	1037	3	0																				
389358			1108	75	1	0	1033	1	0																				
389376			403	0	11	0	392	0	0																				
389826			127	20	0	0	111	4	0																				
390372			1579	-140	275	0	1444	0	0																				
390840			2197	190	344	0	1689	26	0																				
391418			1081	372	42	0	882	215	0																				
391557			865	188	14	0	705	42	0																				
391575			2338	400	30	0	1988	80	0				0																
391959			1061	67	5	0	1056	67	0			0	0																
391977			3548	1373	30	0	2907	762	0																				
392152			881	108	0	0	865	92	0																				
392255			994	75	17	0	923	21	0																				
392778			2746	1205	0	0	2957	1416	0																				
393252			979	0	5	0	975	1	0																				
393355			1408	270	0	0	1316	178	0			0	0																
393953			5814	875	20	0	4931	12	0																				
394156			1170	624	237	0	905	596	0																				
394259			5256	900	137	0	4447	228	0				0																
395238		0	603800	311977	17426	0	281402	89999	82994					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
395274			1140	138	1	0	1129	128	0																				
396057			729	33	2	0	701	7	0																				
396244			3562	1520	22	0	2048	28	0				0																
396253			1252	97	15	0	1190	50	0																				
396356			323	11	0	0	313	1	0																				
396954			1808	500	107	0	1508	307	0																				
397456			1882	14	4	0	1881	17	0			0	0																
397531			7319	1845	138	0	6355	1019	0																				
397540			16497	2993	1606	0	12835	937	0			0	0																
397559			4030	1060	105	0	2967	102	0																				
397755			5698	2314	24	0	3429	69	0																				
397858			400	1	1	0	400	2	0																				
398051			670	45	0	0	626	1	0			0	0																
398248			1627	0	15	0	1639	27	0				0																
398668	1310		0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	
398837			2382	293	15	0	2322	248	0																				
399357			399	30	2	0	487	120	0																				
399517			25081	11115	459	0	17526	4019	0				0																
399731			634	200	19	0	706	291	0				0																
399973			1068	296	12	0	828	68	0																				
400057			1305	150	2	0	1241	88	0																				
400141			7399	1025	30	0	6459	115	0																				
400365			3438	150	340	0	2957	9	0																				
400767			1198	37	13	0	1148	0	0																				
400945			702	80	61	0	589	28	0																				
401072			725	-14	0	0	743	2	-2																				
401559			461	0	0	0	461	0	0																				
401755			1941	105	2	0	1839	5	0																				
401906			5629	881	84	0	4794	130	0																				
401951			150	39	3	0	108	0	0																				
402462			672	0	14	0	658	0	0																				
402846			268	0	1	0	267	0	0																				
402873			255	0	0	0	255	0	0																				
403067			2977	0	3	0	2974	0	0																				
403151			15372	898	352	0	14532	410	0				0																
403179			13007	4116	116	0	9628	853	0																				
403254			12	0	0	0	12	0	0																				
403656			916	396	171	0	866	517	0																				
403870			6506	526	42	0	6222	284	0																				
403946			12230	2725	875	0	8715	85	0																				
404653			1404	576	3	0	827	2	0																				
404943			460	161	17	0	330	48	0																				
406022			2737	550	31	0	2156	0	0																				
406059			3395	861	23	0	3072	561	0																				
406666			1326	350	36	0	1108	168	0																				
406778			440	-1	8	0	445	12	0																				
406974			2123	100	0	0	2023	0	0																				
407168			909	126	0	0	907	124	0																				
407506			16872	4850	3573	0	12290	3841	0																				
407645			2191	100	73	0	2032	14	0																				
407850			397	57	0	0	340	0	0																				
408307			4110	725	43	0	3440	98	0			0	0																
408642			10925	3951	24	0	6994	44	0																				
408875			6929	2549	335	0	4677	632	0																				
409265			51	0	0	0	51	0	0																				
410159			195	-36	50	0	217	36	0																				
410560			777	0	0	0	777	0	0																				
410748			4020	-105	5	0	4158	38	0				0																
410917			3597	615	230	0	3132	380	0																				
410944			501	230	61	0	400	190	0																				
411062			312	0	11	0	345	44	0																				
411174			457	0	17	0	453	13	0																				
411231			538	125	27	0	406	20	0																				
411240			405	9	0	0	396	0	0																				
411473			8638	850	790	0	7101	103	0			0	0																
411512			10771	2775	1	0	8293	298	0				0																
411549			277	25	0	0	252	0	0																				
411576			499	75	13	0	411	0	0			0	0																
411624			1652	166	1	0	1503	18	0				0																
411651			1094	0	15	0	1122	43	0																				
412153			1902	195	37	0	1766	96	0																				
412452			310	48	0	0	280	18	0																				
412555			3283	600	19	0	2955	291	0																				
412667			1056	11	23	0	1022	0	0																				
412751			62053	44000	2482	0	50412	34841	0				0																
412845			2937	235	42	0	2767	107	0																				
412872			137	28	0	0	109	0	0																				
413141			33768	7597	291	0	26567	687	0				9																
413208	3401		1083536	770775	28144	0	636931	187374	-164940	0	3613	0		0	0	-4	1150	0	1146	0	0	-4	1904	0	1900	0	0	0	
413347			360	21	0	0	341	2	0																				
413543			1343	27	0	0	1397	81	0																				
413646			4796	1489	23	0	3732	448	0																				
413673			1416	90	38	0	1291	3	0																				
413758			1601	1165	3	0	1602	1169	0																				
414102			4340	913	88	0	3507	168	0																				
414652			1036	148	81	0	1048	241	0																				
414764			3565	787	260	0	2986	468	0																				
414858			1397	45	119	0	1374	141	0																				
415770			2168	2016	0	0	161	9	0																				
416245		0	98841	35656	1850	0	53748	9247	16834					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
416272			745	149	4	0	599	7	0																				
416339			1133	300	0	0	862	29	0																				
416357			504	125	102	0	427	150	0																				
416656			3766	270	172	0	3554	230	0																				
416674			4252	160	35	0	4057	0	0																				
416973			397	2	0	0	407	12	0																				
417626			6973	152	2239	0	4949	367	0																				
417710			456	68	2	0	465	79	0																				
418100			3360	225	23	0	3186	74	0																				
418249			11842	0	8	0	12422	588	0																				
418436			80	0	0	0	80	0	0																				
418856			180	0	0	0	180	0	0																				
419406			46591	13450	856	0	33287	1002	0				0																
419460			1722	585	33	0	1111	7	0																				
419675			9809	2830	273	0	7089	383	0																				
419947			311	832	5	0	235	761	0																				
420578			2742	665	88	0	2071	82	0																				
420644			4331	400	80	0	3852	1	0																				
420653			1659	165	8	0	1496	10	0			0	0																
420877			700	15	2	0	683	0	0																				
421445			793	87	16	0	692	2	0																				
421539			4036	4388	908	0	1168	2428	0																				
422059			944	75	12	0	882	25	0			0	0																
422116			800	23	105	0	733	61	0																				
422433			14588	4626	796	0	10929	1763	0			0	0																
422657			1071	125	12	0	948	6	-8																				
423159			3145	148	134	0	3039	176	0																				
423449			6706	1893	83	0	4789	59	0																				
423636			496	45	26	0	563	138	0																				
423739			10327	2885	141	0	9716	2415	0																				
423841			229	50	1	0	296	118	0																				
424156			1073	75	11	0	988	1	0																				
424240			1593	50	8	0	1573	38	0																				
424352			2024	45	85	0	1921	27	0																				
424437			130	0	0	0	130	0	0			0	0																
424633			1305	72	13	0	1225	5	0																				
425050			171	25	0	0	178	32	0																				
425108			3526	473	13	0	3077	37	0																				
425818			3146	375	132	0	2953	314	0																				
425845			2604	170	43	0	2391	0	0																				
425911			11996	2575	16	0	9447	42	0																				
426057			952	1100	66	0	1471	1685	0																				
426141			92	0	1	0	97	6	0																				
426534			28720	9227	1688	0	20131	2326	0			0	1203																
426758			489	27	37	0	444	19	0																				
426945			1523	90	8	0	1434	9	0																				
427241			2932	360	86	0	2822	336	0																				
427353			9812	4983	252	0	6156	1579	0																				
427858			901	175	0	0	738	12	0																				
427960			609	-15	0	0	624	0	0																				
428060			10022	522	15	0	9604	119	0																				
428462			2146	140	128	0	1976	85	-13																				
428547		0	19175	11043	208	0	4308	1591	5207					0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	
428855			1217	195	22	0	1010	10	0																				
429021			6533	1000	127	0	5752	346	0																				
429487			5988	925	71	0	5640	648	0																				
430036			3996	500	23	0	3521	48	0				0																
430054			1666	168	0	0	1498	0	0																				
430344			1492	250	52	0	1208	18	0																				
431172		0	282503	180341	1145	0	35698	11609	76928			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
431323			1092	145	8	0	956	17	0																				
431350			432	20	0	0	416	4	0																				
432058			269	138	21	0	141	10	-21			0	0																
432432			1041	110	7	0	955	31	0																				
433505			8026	473	1	0	7560	8	0				0																
433550			653	0	56	0	1210	613	0				0																
433608		0	15026	4554	142	0	10791	1610	1149			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
433859			1077	24	111	0	1002	60	0																				
433943			2509	340	20	0	2266	117	0																				
434203			3999	572	8	0	4135	716	0				0																
434539			1581	314	7	0	1425	165	0																				
435059			3106	740	11	0	2365	10	0																				
435077			56188	61369	2487	0	30176	37844	0			0	0																
435255			2885	116	4	0	2765	0	0																				
435666			784	110	45	0	659	30	0																				
435750			8762	1925	18	0	7033	214	0			0	0																
436159		0	183973	97837	2620	0	31139	4569	56946					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436542			2939	500	25	0	2453	39	0																				
436739			2735	150	4	0	2581	0	0																				
436953			7632	900	38	0	7010	316	0																				
437044			170	0	0	0	170	0	0																				
437914		0	232726	154109	5097	0	47576	9639	35583					0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	
438434			501	170	64	0	516	249	0																				
439132			3091	180	22	0	2921	32	0			0	0																
439338			21957	8921	169	0	15497	2630	0				0																
439356			8202	2640	281	0	6356	1075	0																				
439404			15371	4550	175	0	11639	993	0				0																
439730			638	59	6	0	598	25	0																				
440857			337	55	0	0	282	0	0																				
440978			221	17	0	0	204	0	0																				
441050			1607	300	65	0	1430	188	0																				
441078			1084	545	75	0	896	432	0																				
441135			382	280	1	0	164	63	0																				
441256			25257	7500	105	0	19588	1936	0			0	0																
441359			4373	440	71	0	4577	715	0																				
441434			5288	1301	305	0	4348	666	0																				
441470			118	0	0	0	118	0	0																				
441630			853	0	134	0	743	24	0																				
442011			2116	330	243	0	1660	117	0				0																
442057			451	63	0	0	388	0	0																				
442244			2886	81	0	0	2805	0	0																				
442655			254	20	51	0	260	77	0																				
443148			1426	739	92	0	1397	802	0																				
443205			17021	2450	751	0	14699	879	0																				
443353			7584	900	99	0	6827	242	0																				
443625			878	45	1	0	832	0	0																				
443634			873	25	54	0	901	107	0																				
444350			1286	206	10	0	1098	28	0																				
444556			7858	0	13	0	3671	298	4472																				
444677			42	0	0	0	42	0	0																				
445674			1114	0	0	0	1114	0	0																				
445955			3815	917	198	0	3305	605	0																				
446130			923	95	36	0	848	56	0				0																
446149			391	232	25	0	385	251	0																				
446176			285	0	8	0	277	0	0				0																
446877			1478	414	11	0	1108	55	0																				
447070			1041	0	220	0	827	6	0																				
447100			10621	4420	115	0	6179	93	0				0																
447557			2771	570	3	0	2251	53	0																				
447874		0	2640	366	19	0	2486	7	-224			0		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
448040			4813	1140	32	0	3660	19	0																				
448554			3881	400	26	0	3465	10	0																				
449038			0	0	0	0	0	0	0				0																
449430			2035	600	28	0	1461	54	0																				
449832			2966	1075	384	0	2411	904	0			0	0																
449935			0	0	0	0	0	0	0																				
450472			379	1	156	0	310	88	0																				
450632			2330	588	80	0	1685	23	0																				
450669			194	17	0	0	181	4	0																				
450753			1511	333	12	0	1170	4	0			0	0																
450856			88196	31672	1028	0	58625	3129	0				0																
450959			6359	800	15	0	5580	36	0																				
451068			3935	165	125	0	3645	0	0																				
451246			2107	427	25	0	1681	26	0																				
451273			617	98	3	0	519	3	0				0																
451965	0		19149000	13265000	886000	0	9284000	3419000	-867000	0	94000	0		0	0	20000	7000	0	27000	0	0	56000	33000	32000	37000	0	20000	0	
452159			617	300	75	0	510	268	0																				
452739			1494	130	10	0	1500	146	0																				
452841			1894	0	20	0	1890	16	0																				
453147			671	8	0	0	747	84	0																				
453446			4118	1118	14	0	3053	67	0																				
453839			1193	120	1	0	1157	85	0																				
454546			2161	570	3	0	1588	0	0																				
454658			1876	302	23	0	1782	231	0																				
454676			8011	326	104	0	7632	51	0																				
454975			1121	100	15	0	1300	294	0																				
455150			1030	350	51	0	688	59	0				0																
455253			4480	1501	3	0	3015	39	0			0	0																
455459			553	26	5	0	554	32	0																				
455477			866	0	58	0	836	28	0																				
455552			1693	300	54	0	1362	23	0																				
455945			969	425	505	0	945	906	0																				
455972			34956	15800	10	0	19162	16	0			0	0																
456045		0	248225	111422	1780	0	102122	11444	44345			0		0	0	0	0	0	0	0	0	842	0	0	842	0	0	0	
456054			2012	0	2	0	2016	6	0																				
456157			505	500	1	0	7	3	0																				
456250			633	0	2	0	641	10	0																				
456344			1014	0	0	0	1014	0	0																				
456755			2743	1058	451	0	2135	901	0				0																
457060			3349	228	136	0	3156	171	0																				
457220			2953	0	334	0	2650	31	0																				
457426			2743	0	176	0	2720	153	0																				
457752			3157	270	0	0	2887	0	0																				
458142			2997	754	82	0	2870	709	0																				
458544			4309	1740	132	0	2737	300	0																				
458665			1223	320	77	0	1134	308	0																				
458946			767	45	8	0	751	37	0																				
459130			2980	343	171	0	2653	187	0																				
459354			1440	260	31	0	1269	120	0																				
459372			1318	50	0	0	1268	0	0																				
459644			818	85	13	0	738	18	0																				
459671			26041	11920	10	0	14136	25	0			0	0																
460033			23180	4401	409	0	20379	2009	0				0																
460275			185	84	0	0	101	0	0																				
460332			2731	0	0	0	2731	0	0																				
460350			591	27	2	0	562	0	0			0	0																
460556			320	23	0	0	335	38	0																				
460770			1552	58	0	0	1494	0	0																				
461058			928	113	1	0	821	7	0																				
463203			2156	320	18	0	1818	0	0																				
463342		0	8644	5963	705	0	7386	6182	772			0		0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	
463605			2810	600	29	0	2248	67	0																				
463650			12278	1027	192	0	11512	453	0																				
463735		0	448674	578467	11523	0	191250	381978	49412					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
463977			518	41	11	0	534	68	0																				
464255			1057	112	0	0	1122	177	0																				
464853			458	-182	321	0	319	0	0																				
465038			3113	200	208	0	2719	14	0																				
465243			2230	320	9	0	1927	26	0																				
465524			721	140	29	0	642	90	0																				
465618			9774	1250	41	0	8946	463	0																				
465672			1726	173	3	0	1552	2	0																				
466044			2373	744	9	0	2217	597	0			0	0																
466240			12045	3209	121	0	10161	1446	0																				
466754			7241	988	194	0	6500	441	0																				
466857			46742	14750	1954	0	34152	4114	0				0																
466932			1175	150	73	0	1184	232	0																				
467144			407	0	0	0	415	8	0																				
467265			340	0	32	0	350	42	0																				
467470			1120	0	0	0	1120	0	0																				
467658			7575	779	200	0	7174	578	0																				
467733			1653	0	406	0	1315	68	0																				
468673			1985	812	23	0	2278	1128	0																				
468806			9536	4770	8	0	5405	647	0																				
469250			120	0	0	0	121	1	0																				
469559			3474	100	281	0	3068	11	36																				
469737			4016	653	6	0	3372	15	0																				
470032			1265	174	32	0	1101	42	0																				
470050			76038	26050	1464	0	52499	3975	0			0	0																
470434			72	16	8	0	89	41	0																				
470452			18082	2602	1328	0	8870	2332	7614				0																
471057			390	0	1	0	389	0	0				0																
472018			456	0	2	0	454	0	0																				
472045			734	1	0	0	734	1	0																				
472148			280	49	3	0	228	0	0																				
472250			208	0	0	0	208	0	0			0	0																
472531			527	48	15	0	500	36	0																				
472616			4996	585	116	0	4605	310	0				0																
472643			648	50	2	0	602	6	0																				
472951			339	0	4	0	335	0	0																				
472979			1496	198	0	0	1298	0	0																				
473042			10985	861	299	0	10180	354	-1				0																
473257			2030	60	400	0	2153	583	0																				
473266			13700	2850	111	0	10863	124	0																				
473501		0	134414	66091	6796	0	63575	39408	37360			0		0	0	-213	309	0	96	0	0	0	0	0	0	0	0	0	
473930			3595	950	167	0	2918	440	0																				
474058			1694	45	5	0	1649	5	0																				
474245			769	27	0	0	754	12	0																				
474254			27153	6821	334	0	21864	1866	0																				
474357			426	43	11	0	381	9	0																				
474450			2753	450	11	0	2301	9	0																				
474544			361	38	0	0	323	0	0																				
474656			595	100	8	0	487	0	0																				
474759			42701	15100	840	0	28546	1785	0				0																
474777			535	45	18	0	510	38	0																				
474919		0	266825	70360	14659	0	163621	27539	45724					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
475345			2190	293	132	0	1872	107	0																				
475354			5346	1105	38	0	4332	129	0																				
475653			2745	740	25	0	2116	136	0																				
475756			2497	70	405	0	2041	19	0																				
476342			270	-50	4	0	318	2	0																				
476445			925	87	0	0	898	60	0																				
476472			271	20	0	0	251	0	0																				
476539			984	200	31	0	799	46	0																				
