"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	
497039																																																																																																																																																																																																																																																	
497404	294331477	1331437	0	0	171383370	6745246	5312272	1432974	0	15180542	1668039	13512503	0	0	38693847	19932522	0	349065	19352	0	0	0	19352	25743608	930083	122298	0	7988723	54451209	41423113	28614177	108835798	6932934	6932934	635	1529309	873387	4528759	601294	300647	0	8124	0	286897	16325	3265	0	38	0	3227	0	0	0	0	0	0	0	0	0	0	0	0	37420306	18710153	717889	953882	494652	16287023	55169733	44481110	29999989	131806243	0	8896222	14999995	131806243	171383370	450585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578054	0	0	597852	165205	29856	144324	627708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58974237	0	0	0	0	0	-1197	0	0	0	83435	0	0	0	83435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32863429	-128504	373904	26959849	5658180	438754	0	438754	520369	0	0	21833	0	0	498536	109090164	-1175254	7846968	6027079	1654328	94737043	0	0	0	15496742	0	0	13833254	13833254	0	2773728	0	31681027	31681027	0	9145391	0	0	
497570																																																																																																																																																																																																																																																	
497655																																																																																																																																																																																																																																																	
497851																																																																																																																																																																																																																																																	
497954																																																																																																																																																																																																																																																	
498148																																																																																																																																																																																																																																																	
498317																																																																																																																																																																																																																																																	
498362																																																																																																																																																																																																																																																	
498456																																																																																																																																																																																																																																																	
498531																																																																																																																																																																																																																																																	
498625																																																																																																																																																																																																																																																	
498942																																																																																																																																																																																																																																																	
499154																																																																																																																																																																																																																																																	
499453																																																																																																																																																																																																																																																	
499501																																																																																																																																																																																																																																																	
499743																																																																																																																																																																																																																																																	
499752																																																																																																																																																																																																																																																	
499855																																																																																																																																																																																																																																																	
500256																																																																																																																																																																																																																																																	
500658																																																																																																																																																																																																																																																	
501105	116372739	1015547	0	0	95730677	7769735	7053282	687735	70	3300723	2251861	1044897	0	3965	3713627	5590677	0	143663	80569	0	0	100	0	10395297	316062	848043	118151	3749540	13429992	9713099	17674258	69094191	2070404	2070404	0	315152	0	1745252	488088	244044	0	37140	0	204312	4544	909	0	141	0	768	0	0	0	0	0	0	3287439	3287439	0	0	1361819	1925620	12929350	6464675	0	9998	27145	6166451	13429992	10179994	19229197	79529005	0	2035999	9614599	79529005	95730677	75326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		65949	14060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2948	2202		0	0	493622	111417	0	0	562519	443146	17631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9219055	28596	43	9	0	0	-294861	0	0	0	257572	0	84883	172689	0	0	0	0	0	0	0	0	0	0	0	381007	0	0	0	0	381007	0	22266993	0	1157409	16272462	4837122	1549444	0	1549444	565505	0	0	0	0	0	565505	61484252	0	95160	299455	1110813	59978824	0	77521	0	4869879	0	0	117996	117996	0	822184	0	51	51	0	95	0	0	
501132																																																																																																																																																																																																																																																	
501459																																																																																																																																																																																																																																																	
501655																																																																																																																																																																																																																																																	
501767																																																																																																																																																																																																																																																	
501815																																																																																																																																																																																																																																																	
502111																																																																																																																																																																																																																																																	
502447																																																																																																																																																																																																																																																	
502559																																																																																																																																																																																																																																																	
502652																																																																																																																																																																																																																																																	
502746																																																																																																																																																																																																																																																	
502849																																																																																																																																																																																																																																																	
503547																																																																																																																																																																																																																																																	
503640																																																																																																																																																																																																																																																	
504142																																																																																																																																																																																																																																																	
504311																																																																																																																																																																																																																																																	
504535																																																																																																																																																																																																																																																	
504647																																																																																																																																																																																																																																																	
504713	456011031	3954648	0	0	369880755	20003448	17081516	2917437	832	46040337	20775147	25247259	3939	13992	30277972	30384381	2907108	10304	1191658	0	0	0	0	42588242	627725	4210649	63463	19712217	69826590	75277853	64058771	225340044	11019616	11019616	163663	3862441	560319	6428559	1425008	712504	50064	177284	13689	470585	388050	77610	0	30389	0	47221	11243	11243	0	11243	0	0	82167	82167	0	0	72318	9849	132282810	66141405	94961	933585	1002604	63224569	75334395	81276201	65778223	302160149	0	16255240	32889112	302160149	369880755	1546461	0	0	0	0	0	0	0	0	0	0	0	0	26485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2926051	0	0	4853073	970615	45397	3643	4898470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63579765	0	3416	247	0	0	0	0	0	0	4523447	0	1654083	1950483	918881	0	0	0	0	0	0	0	0	0	0	9959	0	0	0	0	9959	0	79883623	0	4306730	56948186	18628707	4374392	0	4374392	702341	0	0	0	0	0	702341	195817438	0	1064230	6525880	2182176	186045152	0	1191658	0	10123182	0	0	5914	5914	0	9776	0	408088	408088	0	81618	0	0	
505550																																																																																																																																																																																																																																																	
505831																																																																																																																																																																																																																																																	
505916																																																																																																																																																																																																																																																	
506052																																																																																																																																																																																																																																																	
506249																																																																																																																																																																																																																																																	
506922																																																																																																																																																																																																																																																	
507068																																																																																																																																																																																																																																																	
507152																																																																																																																																																																																																																																																	
507330																																																																																																																																																																																																																																																	
507349																																																																																																																																																																																																																																																	
507509																																																																																																																																																																																																																																																	
508270																																																																																																																																																																																																																																																	
508346																																																																																																																																																																																																																																																	
508355																																																																																																																																																																																																																																																	
508841																																																																																																																																																																																																																																																	
509811																																																																																																																																																																																																																																																	
509857																																																																																																																																																																																																																																																	
509950																																																																																																																																																																																																																																																	
510330																																																																																																																																																																																																																																																	
510648																																																																																																																																																																																																																																																	
510871	12198115	191489	0	81726	8810180	649947	500560	148887	500	144799	0	73706	71093	0	305416	1732278	8124	20969	0	0	0	0	0	809608	824	50082	1150	557925	806800	2372516	2088599	6721246	2580	2580	0	1427	0	1153	0	0	0	0	0	0	69907	13981	0	0	0	13981	0	0	0	0	0	0	0	0	0	0	0	0	114807	57404	0	0	0	41801	906800	2382899	2089803	6877468	0	476580	1044902	6877468	8728454	931	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011632	0	0	0	0	0	-55155	0	0	0	21562	0	16362	5200	0	27000	0	27000	17177	0	0	0	0	0	17177	0	0	0	0	0	0	0	3277770	0	250473	1927203	1100094	32039	0	32039	180219	0	0	464	0	0	179755	5217851	0	0	100264	75829	5041758	0	0	0	199132	0	0	0	0	0	0	0	0	0	0	0	0	0	
510938																																																																																																																																																																																																																																																	
510947																																																																																																																																																																																																																																																	
511618																																																																																																																																																																																																																																																	
511832																																																																																																																																																																																																																																																	
513256																																																																																																																																																																																																																																																	
513322																																																																																																																																																																																																																																																	
513340																																																																																																																																																																																																																																																	
513546																																																																																																																																																																																																																																																	
513854																																																																																																																																																																																																																																																	
513920																																																																																																																																																																																																																																																	
514048																																																																																																																																																																																																																																																	
514057																																																																																																																																																																																																																																																	
514066																																																																																																																																																																																																																																																	
514132																																																																																																																																																																																																																																																	
514356																																																																																																																																																																																																																																																	
514440																																																																																																																																																																																																																																																	
514655																																																																																																																																																																																																																																																	
514936																																																																																																																																																																																																																																																	
515054																																																																																																																																																																																																																																																	
515979																																																																																																																																																																																																																																																	
516154																																																																																																																																																																																																																																																	
516855																																																																																																																																																																																																																																																	
516873																																																																																																																																																																																																																																																	
517049																																																																																																																																																																																																																																																	
517357																																																																																																																																																																																																																																																	
517441																																																																																																																																																																																																																																																	
517674																																																																																																																																																																																																																																																	
518037																																																																																																																																																																																																																																																	
518176																																																																																																																																																																																																																																																	
518354																																																																																																																																																																																																																																																	
518877																																																																																																																																																																																																																																																	
519146																																																																																																																																																																																																																																																	
519360																																																																																																																																																																																																																																																	
519445																																																																																																																																																																																																																																																	
519874																																																																																																																																																																																																																																																	
520003																																																																																																																																																																																																																																																	
520423																																																																																																																																																																																																																																																	
520777																																																																																																																																																																																																																																																	
521064																																																																																																																																																																																																																																																	
521158																																																																																																																																																																																																																																																	
521804																																																																																																																																																																																																																																																	
521952																																																																																																																																																																																																																																																	
521970																																																																																																																																																																																																																																																	
522034																																																																																																																																																																																																																																																	
522454																																																																																																																																																																																																																																																	
522605																																																																																																																																																																																																																																																	
522669																																																																																																																																																																																																																																																	
522753																																																																																																																																																																																																																																																	
522847																																																																																																																																																																																																																																																	
522856																																																																																																																																																																																																																																																	
523161																																																																																																																																																																																																																																																	
524579																																																																																																																																																																																																																																																	
524757																																																																																																																																																																																																																																																	
524766																																																																																																																																																																																																																																																	
524953																																																																																																																																																																																																																																																	
524971																																																																																																																																																																																																																																																	
525053																																																																																																																																																																																																																																																	
525352																																																																																																																																																																																																																																																	
525549																																																																																																																																																																																																																																																	
526452	664668	25489	0	17925	605160	67565	51657	10225	5683	33325	32480	345	0	500	0	0	0	0	0	0	0	0	0	75966	0	1125	0	74841	84137	11939	127	579044	45	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2062	1031	0	0	1031	0	84137	15635	1158	579089	0	3127	579	579089	587235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14910	0	0	0	0	0	14910	498391	0	0	244	127	498020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
526519																																																																																																																																																																																																																																																	
526676																																																																																																																																																																																																																																																	
526854																																																																																																																																																																																																																																																	
527057																																																																																																																																																																																																																																																	
527178																																																																																																																																																																																																																																																	
527507																																																																																																																																																																																																																																																	
527600																																																																																																																																																																																																																																																	
527749																																																																																																																																																																																																																																																	
527954																																																																																																																																																																																																																																																	
528102																																																																																																																																																																																																																																																	
528241																																																																																																																																																																																																																																																	
528849																																																																																																																																																																																																																																																	
528960																																																																																																																																																																																																																																																	
529172																																																																																																																																																																																																																																																	
529275																																																																																																																																																																																																																																																	
529341																																																																																																																																																																																																																																																	
529659																																																																																																																																																																																																																																																	
529958																																																																																																																																																																																																																																																	
530655																																																																																																																																																																																																																																																	
530703																																																																																																																																																																																																																																																	
530851																																																																																																																																																																																																																																																	
531157																																																																																																																																																																																																																																																	
531250																																																																																																																																																																																																																																																	
532042																																																																																																																																																																																																																																																	
532453																																																																																																																																																																																																																																																	
532752																																																																																																																																																																																																																																																	
533124																																																																																																																																																																																																																																																	
533227																																																																																																																																																																																																																																																	
533535																																																																																																																																																																																																																																																	
533740																																																																																																																																																																																																																																																	
534073																																																																																																																																																																																																																																																	
534242																																																																																																																																																																																																																																																	
534466																																																																																																																																																																																																																																																	
534756																																																																																																																																																																																																																																																	
534859																																																																																																																																																																																																																																																	
534877																																																																																																																																																																																																																																																	
535034																																																																																																																																																																																																																																																	
535575																																																																																																																																																																																																																																																	
535641																																																																																																																																																																																																																																																	
535753																																																																																																																																																																																																																																																	
535874																																																																																																																																																																																																																																																	
535931																																																																																																																																																																																																																																																	
535940																																																																																																																																																																																																																																																	
536059																																																																																																																																																																																																																																																	
536349																																																																																																																																																																																																																																																	
536527																																																																																																																																																																																																																																																	
536554																																																																																																																																																																																																																																																	
536853																																																																																																																																																																																																																																																	
