"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDK195	RCFDK196	RCFDK208	RCFDK209	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	
578255																																																																																																																																																																286459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256933	29526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286459	0	0	256933	29526	0	0	0	0	
578554																																																																																																																																																																17692									0	0	0																									0			0																																										
578741																																																																																																																																																																32452																																																																																	
578862																																																																																																																																																																17115									0	0	0																									0			0																																										
579140																																																																																																																																																																27107																																																																																	
579319																																																																																																																																																																13370									0	0	0																									0			0																																										
579364																																																																																																																																																																25130																																																																																	
579636																																																																																																																																																																28178																																																																																	
580155																																																																																																																																																																6083									0	0	0																									0			0																																										
580548																																																																																																																																																																46884									0	0	0																									0			0																																										
580847																																																																																																																																																																28970																																																																																	
580874																																																																																																																																																																603																																																																																	
581237																																																																																																																																																																5559																																																																																	
581358																																																																																																																																																																55381																																																																																	
582177																																																																																																																																																																31102																																																																																	
582654																																																																																																																																																																25676																																																																																	
582878																																																																																																																																																																0																																																																																	
582953																																																																																																																																																																18336																																																																																	
582971																																																																																																																																																																16093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5174	0	0	0	0	0	0	0	0	0	0	5174	0	0	0	0	0	0	0	0	0	0	0	0	0	3237	0	0	3237	0	16093	0	0	0	0	0	0	0	5174	0	0	5174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24504	0	16093	8411	0	0	0	0	0	
583071																																																																																																																																																																0																																																																																	
583138																																																																																																																																																																20440																																																																																	
583268																																																																																																																																																																19591																																																																																	
583352																																																																																																																																																																165209																																																																																	
583754																																																																																																																																																																20706																																																																																	
583905																																																																																																																																																																119393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45708	73685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119393	0	45708	73685	0	0	0	0	0	
584377																																																																																																																																																																373257	105	105	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	373257	0	0	0	0	0	0	0	0	0	0	0	23517	0	0	0	23517	0	0	105	0	0	0	0	0	0	396879	0	0	373362	23517	0	0	0	0	
584724																																																																																																																																																																38892																																																																																	
584920																																																																																																																																																																179785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179785	0	179785	0	0	0	0	0	0	
585235																																																																																																																																																																66777																																																																																	
585749																																																																																																																																																																65683	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	64168	1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65683	0	0	64168	1515	0	0	0	0	
586027																																																																																																																																																																24759																																																																																	
586072																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52370	239	51374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52370	239	51374	0	1235	0	0	0	0	
586335																																																																																																																																																																59573									0	0	0																									0			0																																										
586960																																																																																																																																																																50873																																																																																	
587677																																																																																																																																																																155120																																																																																	
587752																																																																																																																																																																20																																																																																	
587800																																																																																																																																																																845659	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	232162	613497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845659	0	232162	613497	0	0	0	0	0	
588245																																																																																																																																																																7171																																																																																	
588348																																																																																																																																																																6117									0	0	0																									0			0																																										
588478																																																																																																																																																																0																																																																																	
589158																																																																																																																																																																4533																																																																																	
589439																																																																																																																																																																5401																																																																																	
589523																																																																																																																																																																173219																																																																																	
589943																																																																																																																																																																132393	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		124	0	0	124	0	0	132393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132517	0	0	132517	0	0	0	0	0	
590145																																																																																																																																																																9116																																																																																	
590220																																																																																																																																																																102209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4003	98206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102209	0	4003	98206	0	0	0	0	0	
590248																																																																																																																																																																123819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5691	0	0	325	0	1448	116225	6146	0	0	0	0	0	9100	0	0	0	9100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138610	0	1448	116550	20612	0	0	0	0	
590640																																																																																																																																																																94999																																																																																	
590949																																																																																																																																																																13294									0	0	0																									0			0																																										
590976																																																																																																																																																																0																																																																																	
591209																																																																																																																																																																66044																																																																																	
591320																																																																																																																																																																66858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66858	0	66858	0	0	0	0	0	0	
591357																																																																																																																																																																12475																																																																																	
591366																																																																																																																																																																26653									0	0	0																									0			0																																										
591740																																																																																																																																																																13540									0	0	0																									0			0																																										
592439																																																																																																																																																																62187																																																																																	
592448																																																																																																																																																																20471	0	0	0	0	0	0	0	0	0	0	0	0	0	365	83899	0	0	0	0	0	0	0	0	0	318	80983	0	0	0	0	0	0	0	0	0	0	0	0	0	1152	0	0	1152	0	0	20471	0	0	0	0	0	0	84264	0	0	84264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105887	0	0	105887	0	0	0	0	0	
592550																																																																																																																																																																28442									0	0	0																									0			0																																										
592644																																																																																																																																																																181858									0	0	0																									0			0																																										
592859																																																																																																																																																																1968																																																																																	
593007																																																																																																																																																																809616	2711	3616	0	0	0	0	0	0				0	0	0	10784	0	0	0	0	0	0	0	0	0	0	10882	0	0	0	0	0	0	0	0	0		0	0		1640	0	0	1640	0	0	809616	0	0	0	0	0	0	10784	0	0	10784	0	0	0	0	0	0	0	0	2711	0	0	0	0	0	0	824751	0	0	824751	0	0	0	0	0	
593052																																																																																																																																																																56796																																																																																	
593249																																																																																																																																																																54398																																																																																	
593333																																																																																																																																																																13052																																																																																	
593771																																																																																																																																																																0																																																																																	
593940																																																																																																																																																																52298									0	0	0																									0			0																																										
594433																																																																																																																																																																755075	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		8667	0	0	8667	0	0	755075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763742	0	0	763742	0	0	0	0	0	
594451																																																																																																																																																																0																																																																																	
594853																																																																																																																																																																188124	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	188124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188124	0	188124	0	0	0	0	0	0	
594938																																																																																																																																																																93267																																																																																	
594947																																																																																																																																																																86210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032	0	0	0	0	0	0	0	0	0	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	2739	0	0	2739	0	0	85200	1010	0	0	0	0	0	1032	0	0	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89981	0	0	87939	2042	0	0	0	0	
595270																																																																																																																																																																1385954	0	0	0	0	0	0	0	0				0	0	0	0	572	0	632	252	0	0	0	0	0	0	0	572	0	632	308	0	0	0	0	0		0	0		165985	47255	0	213240	0	0	1210471	175483	0	0	0	0	0	0	0	0	0	0	1456	0	0	0	1456	0	0	0	0	0	0	0	0	0	1553395	47255	0	1423711	176939	0	0	0	0	
595337																																																																																																																																																																65067																																																																																	
595430																																																																																																																																																																72442	136	134	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		1334	0	0	5	0	0	67933	4509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	73912	0	0	68074	5838	0	0	0	0	
595869	1352257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443698	445328	0	0	0	0	0	0	3986	0	0	3986	0	575309	776948	0	0	0	0	0	0	0	0	0	0	0	445328	0	0	0	445328	0	0	0	0	0	0	0	0	0	1801571	0	575309	780934	445328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1464	0	0	1464	0	0	0	0	0	0	0	0	0	0	0	2378	0	0	2378	0	1608	0	0	1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	0	640	0	593	0	0	593	0	0	0	0	0	0	0	0	0	0	0	0	1464	0	0	1464	0	0	0	0	0	1302435	0	0										0	0	0	0	0	0	443698	0	0	0	0	0	0	0	0	0	0	445328	0	0	0	0																																																
595944																																																																																																																																																																9855																																																																																	
596062																																																																																																																																																																114963																																																																																	
596156																																																																																																																																																																24379																																																																																	
596277																																																																																																																																																																26																																																																																	
596455																																																																																																																																																																51154																																																																																	
596642																																																																																																																																																																6792									0	0	0																									0			0																																										
596848																																																																																																																																																																103096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9231	0	0	9231	0	103096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112327	0	103096	9231	0	0	0	0	0	
596978																																																																																																																																																																36237																																																																																	
597041																																																																																																																																																																25162																																																																																	
597313																																																																																																																																																																92216																																																																																	
597452																																																																																																																																																																9136																																																																																	
597546																																																																																																																																																																51601									0	0	0																									0			0																																										
597658																																																																																																																																																																58905																																																																																	
598002																																																																																																																																																																109280									0	0	0																									0			0																																										
598048																																																																																																																																																																99080																																																																																	
598132																																																																																																																																																																14301																																																																																	
598534																																																																																																																																																																130371	0	0	0	0	0	0	0	0				0	0	0	294433	0	0	0	0	0	0	0	0	0	0	279015	0	0	0	0	0	0	0	0	0		0	0		7181	0	0	0	0	0	130371	0	0	0	0	0	0	279292	0	0	279292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416844	0	0	409663	7181	0	0	0	0	
598543																																																																																																																																																																6251																																																																																	
598646																																																																																																																																																																26896																																																																																	
598954																																																																																																																																																																143320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143320	0	0	143320	0	0	0	0	0	
599643																																																																																																																																																																16870																																																																																	
599764																																																																																																																																																																635735	0	24	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	635735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635735	0	635735	0	0	0	0	0	0	
600129																																																																																																																																																																207073									0	0	0																									0			0																																										
600419																																																																																																																																																																155958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	155958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156394	0	0	155958	436	0	0	0	0	
601032																																																																																																																																																																5198									0	0	0																									0			0																																										
601041																																																																																																																																																																4213																																																																																	
601050																																																																																																																																																																9382239	39	53	0	0	0	0	0	0	0			0	0	0	14118	0	0	0	0	0	0	0	0	0	0	13640	0	0	0	0	0	0	0	0	0		0	0		11988	0	0	11058	0	912444	8452970	16825	0	0	0	0	0	14118	0	0	14118	0	0	0	0	0	0	0	0	39	0	22002	0	0	22002	0	9430386	0	912444	8500187	17755	0	0	0	0	
601153																																																																																																																																																																3539																																																																																	
601416																																																																																																																																																																540575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540575	0	0	540575	0	0	0	0	0	
601443																																																																																																																																																																58624																																																																																	
601658																																																																																																																																																																43774																																																																																	
601733																																																																																																																																																																96274																																																																																	
602048																																																																																																																																																																62493	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		4473	0	0	4473	0	13497	48996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66966	0	13497	53469	0	0	0	0	0	
602356																																																																																																																																																																63671																																																																																	
602543																																																																																																																																																																47394																																																																																	
602842																																																																																																																																																																0																																																																																	
603232																																																																																																																																																																0									0	0	0																									0			0																																										
603540																																																																																																																																																																5674																																																																																	
603559																																																																																																																																																																10434																																																																																	
603755																																																																																																																																																																17716																																																																																	
604024																																																																																																																																																																125124																																																																																	
604033																																																																																																																																																																4625																																																																																	
604547																																																																																																																																																																26607																																																																																	
604640																																																																																																																																																																16701																																																																																	
605571																																																																																																																																																																115																																																																																	
605610																																																																																																																																																																75480																																																																																	
605656																																																																																																																																																																44729									0	0	0																									0			0																																										
605973																																																																																																																																																																8791																																																																																	
606046																																																																																																																																																																2388573	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		75322	0	0	0	0	181	2388392	0	0	0	0	0	0	184921	0	0	184921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2648816	0	181	2573313	75322	0	0	0	0	
606176																																																																																																																																																																246658	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	978	245680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246658	0	978	245680	0	0	0	0	0	
606653																																																																																																																																																																65231																																																																																	
607146																																																																																																																																																																59484																																																																																	
607333																																																																																																																																																																1789																																																																																	
608358																																																																																																																																																																5176																																																																																	
608451																																																																																																																																																																15980																																																																																	
608844																																																																																																																																																																167198																																																																																	
609010																																																																																																																																																																17165																																																																																	
609467																																																																																																																																																																1797																																																																																	
609476																																																																																																																																																																0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609609																																																																																																																																																																28902																																																																																	
609645																																																																																																																																																																9993																																																																																	
609832																																																																																																																																																																53177																																																																																	
610128																																																																																																																																																																94068																																																																																	
610164																																																																																																																																																																60169																																																																																	
610539																																																																																																																																																																17742									0	0	0																									0			0																																										
610557																																																																																																																																																																34250									0	0	0																									0			0																																										
610913																																																																																																																																																																53489																																																																																	
611031																																																																																																																																																																23523																																																																																	
611451																																																																																																																																																																91237									0	0	0																									0			0																																										
612159																																																																																																																																																																35752																																																																																	
612878																																																																																																																																																																8174																																																																																	
613008																																																																																																																																																																415943	19829	19816	0	0	0	0	0	0	0	0	0	0	0	0	9381	0	0	0	0	0	0	0	0	0	0	9169	0	0	0	0	0	0	0	0	0	0	0	0	0	1446	0	0	1446	0	19823	394527	1593	0	0	0	0	0	9381	0	0	9381	0	0	0	0	0	0	0	0	19829	0	1293	0	1293	0	0	447892	0	21116	425183	1593	0	0	0	0	
613156																																																																																																																																																																20058									0	0	0																									0			0																																										
613307																																																																																																																																																																3598187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146443	0	36900	109543	0	727273	2870914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7794	0	7794	0	0	3752424	0	771967	2980457	0	0	0	0	0	
613343																																																																																																																																																																163679																																																																																	
613400																																																																																																																																																																355449	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		82	0	0	82	0	0	355449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355531	0	0	355531	0	0	0	0	0	
613558																																																																																																																																																																101083																																																																																	
613679																																																																																																																																																																92289																																																																																	
613839																																																																																																																																																																82034																																																																																	
613950																																																																																																																																																																552309	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	12083	540226	0	0	0	0	0	0	9524	0	0	9524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561833	0	12083	549750	0	0	0	0	0	
613978																																																																																																																																																																11691																																																																																	
614256																																																																																																																																																																48615																																																																																	
614313																																																																																																																																																																103277	525	525	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	103277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	103802	0	0	103802	0	0	0	0	0	
614368																																																																																																																																																																259																																																																																	
614751																																																																																																																																																																53708																																																																																	
614948																																																																																																																																																																71155																																																																																	
615217																																																																																																																																																																1351																																																																																	
