"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
703552																																																																																																																																																																																																	44491	0	0	0	44399	342448	0	3264	0	31429	0	0	0	0	32085	0	0	0	13806	0	0	3080	3080	38752	61182	36064	7142	207286	204	0	0.085159	0.130319	0.117809	0	0	0	29005	3080	637	0	0	0	0	0	0	0	0	0	
703767																																																																																																																																																																																																	76198	0	0	0	364808	886891	200	10214	0	118808	0	0	0	0	92902	0	0	0	23484	0	0	6208	6408	115709	299271	39789	24243	404555	0	0	0.103523	0.188584	0.175576	0	0	0	86494	6408	8104	0	0	0	0	0	0	0	0	0	
704326																																																																																																																																																																																																	4078	0	0	21187	0	55868	0	600	0	3524	0	0	0	0	3713	0	0	0	0	0	0	390	390	739	27888	4404	1739	23437	0	201	0.060253	0.119747	0.107169	0.000000	0.000000	0.000000	3323	390	0	0	0	0	0	0	0	0	0	0	
704447																																																																																																																																																																																																	5052	0	0	9207	14189	64900	0	642	0	8540	0	0	0	0	8858	0	0	0	2574	0	0	456	456	7751	24130	4265	2009	28803	0	0	0.129228	0.243666	0.231123	0.000000	0.000000	0.000000	8402	456	138	0	0	0	0	0	0	0	0	0	
704559																																																																																																																																																																																																	69424	0	0	12540	112442	1227850	0	16117	0	195936	332	0	0	0	111477	115	0	1313	57485	0	0	11458	11458	75344	144618	144451	69345	782408	2106	0	0.088164	0.122250	0.109685	0.000000	0.000000	0.000000	100019	11458	1972	115	0	0	0	0	0	0	0	0	
704737																																																																																																																																																																																																	53016	0	0	0	141395	636510	7	12686	0	43662	0	0	0	0	48037	0	0	125	23366	0	0	5325	5332	190016	11867	68359	36368	377427	0	0	0.066456	0.114742	0.102006	0.000000	0.000000	0.000000	42705	5332	957	0	0	0	0	0	0	0	0	0	
704755																																																																																																																																																																																																	82156	0	0	0	162799	683290	0	11127	0	100173	0	0	0	0	96787	0	0	241	14827	0	0	3949	3949	104779	321518	36255	33899	224530	0	0	0.1389	0.3137	0.3009	0.0000	0.0000	0.0000	92838	3949	1709	0	0	0	0	0	0	0	0	0	
705378																																																																																																																																																																																																	2888	0	0	136	2444	49853	0	311	0	4288	0	0	0	0	4563	0	0	0	0	0	0	311	311	2496	8317	18971	4616	20344	0	0	0.085291	0.144889	0.135014	0	0	0	4252	311	36	0	0	0	0	0	0	0	0	0	
705444																																																																																																																																																																																																	8277	0	0	0	32979	165356	0	896	0	16459	0	0	0	0	16067	0	0	0	0	0	0	896	896	1554	32021	24264	8426	107125	0	0	0.0902	0.1277	0.1205	0	0	0	15171	896	1288	0	0	0	0	0	0	0	0	0	
705556																																																																																																																																																																																																	6163	0	0	0	58305	155386	0	1840	0	20955	0	0	0	0	19969	391	0	0	4433	0	0	1265	1265	3687	35893	43690	11522	70823	391	0	0.1215	0.1985	0.1859	0	0	0	18704	1265	1298	0	0	0	0	0	0	0	0	0	
705565																																																																																																																																																																																																	36741	0	0	0	17228	85030	0	383	0	5756	0	0	0	0	5791	0	0	280	10	0	0	402	402	21477	33768	5419	3228	24382	0	0	0.0649	0.1702	0.1584	0.0000	0.0000	0.0000	5389	402	367	0	0	0	0	0	0	0	0	0	
705958																																																																																																																																																																																																	5488	0	0	0	74200	145757	0	1417	0	18306	40	0	0	0	17976	0	0	0	0	0	0	789	789	23549	67699	10549	6190	44259	0	0	0.123520	0.287828	0.275195	0.000000	0.000000	0.000000	17187	789	1119	0	0	0	0	0	0	0	0	0	
706030																																																																																																																																																																																																	7542	0	0	0	8922	28182	0	186	0	2501	0	0	0	0	2484	0	0	0	44	0	0	148	148	8317	7398	4345	1616	8142	0	0	0.084026	0.210884	0.198319	0	0	0	2336	148	165	0	0	0	0	0	0	0	0	0	
706058																																																																																																																																																																																																	5482	0	0	0	7717	73047	0	642	0	8640	69	0	0	0	9109	0	0	0	0	0	0	666	666	475	15275	16661	1394	41080	0	0	0.1171	0.1710	0.1585	0.0000	0.0000	0.0000	8443	666	197	0	0	148	0	0	0	0	0	0	
706151																																																																																																																																																																																																	6004	0	0	52532	481	154611	0	655	0	13743	0	0	0	0	14143	0	0	0	706	0	0	655	655	4135	101053	9151	5408	40892	0	232	0.0848	0.2136	0.2037	0.0000	0.0000	0.0000	13488	655	23	0	0	0	0	0	0	0	0	0	
706236																																																																																																																																																																																																	14799	0	0	0	38817	113054	0	1216	0	17164	0	0	0	0	17658	0	0	203	0	0	0	715	715	6169	43888	30906	4704	32973	0	0	0.1474	0.3113	0.2987	0	0	0	16943	715	221	0	0	0	0	0	0	0	0	0	
706254																																																																																																																																																																																																	6702	0	0	0	32742	192442	0	1415	0	18520	0	0	0	0	19074	0	0	65	0	0	0	1415	1415	16673	13724	52508	12391	109954	0	0	0.092748	0.136326	0.126212	0.000000	0.000000	0.000000	17659	1415	206	0	0	0	0	0	0	0	0	0	
706450																																																																																																																																																																																																	3965	0	0	0	185	29801	0	1011	0	2081	0	0	0	0	1501	0	0	0	1045	0	0	212	212	2989	7369	9408	2037	10250	0	784	0.0463	0.0929	0.0798	0.0000	0.0000	0.0000	1289	212	8	0	0	0	0	0	0	0	0	0	
706656																																																																																																																																																																																																	15838	0	0	5309	43789	115919	0	663	0	13430	0	0	0	0	13591	264	0	0	1498	0	0	663	663	11956	44828	18991	3975	40039	494	72	0.1130	0.2128	0.2024	0.0000	0.0000	0.0000	12928	663	430	0	0	0	0	0	0	0	0	0	
707354																																																																																																																																																																																																	25833	0	0	0	208219	1286609	0	12367	0	147176	0	0	0	0	128621	0	0	0	28693	0	0	11567	11567	48640	156307	375372	90238	688891	3796	0	0.0926	0.1391	0.1266	0.0000	0.0000	0.0000	117054	11567	1713	0	0	0	0	0	0	0	0	0	
707877																																																																																																																																																																																																	19217	0	0	241	0	284367	0	6407	0	54925	0	0	0	0	57837	0	0	0	0	0	0	2912	2912	375	23842	69088	9103	197588	4502	0	0.1931	0.2478	0.2353	0.0000	0.0000	0.0000	54925	2912	0	0	0	0	0	0	0	0	0	0	
708052																																																																																																																																																																																																	7879	0	0	0	5694	36323	0	448	0	3456	0	0	0	0	3531	0	0	0	0	0	0	282	282	7681	6167	2861	1259	19855	0	0	0.0867	0.1579	0.1453	0.0000	0.0000	0.0000	3249	282	207	0	0	0	0	0	0	0	0	0	
708164																																																																																																																																																																																																	25820	0	0	0	45122	322562	0	3047	0	44299	0	0	0	0	30540	0	0	0	13944	0	0	2768	2768	44063	38624	39713	12583	185842	0	0	0.0928	0.1381	0.1256	0.0000	0.0000	0.0000	27772	2768	1631	0	0	0	0	0	0	0	0	0	
708333																																																																																																																																																																																																	36387	0	0	2110	53612	124949	0	351	0	19148	0	0	0	0	19133	0	0	0	0	0	0	351	351	4	47099	17707	2941	60063	0	0	0.149830	0.244090	0.239612	0.000000	0.000000	0.000000	18782	351	366	0	0	0	0	0	0	0	0	0	
708379																																																																																																																																																																																																	32788	0	0	176	24091	174586	0	1154	0	16270	336	0	0	0	17224	0	0	0	1054	0	0	1154	1154	31717	31136	23133	7182	89428	0	0	0.0918	0.1598	0.1491	0.0000	0.0000	0.0000	16070	1154	200	0	0	0	0	0	0	0	0	0	
708454																																																																																																																																																																																																	13906	0	0	0	88145	229691	0	3354	0	25623	0	0	0	0	24343	1205	0	114	2170	0	0	1698	1698	21161	79471	22466	10312	107452	1183	1356	0.1004	0.1809	0.1683	0.0000	0.0000	0.0000	22645	1698	1622	0	0	0	0	0	0	0	0	0	
708753																																																																																																																																																																																																	7217	0	0	0	2464	29498	0	332	0	4130	0	0	0	0	4312	0	0	0	0	0	0	235	235	5774	3865	4210	1195	15904	4502	0	0.1380	0.2308	0.2182	0.0000	0.0000	0.0000	4077	235	53	0	0	0	0	0	0	0	0	0	
709031																																																																																																																																																																																																	12280	0	0	0	12837	111874	0	1490	0	4345	0	0	0	0	5246	0	0	17	3544	0	0	1020	1020	20193	4270	19569	17678	69213	0	0	0.0378	0.0646	0.0521	0	0	0	4226	1020	119	0	0	0	0	0	0	0	0	0	
709143																																																																																																																																																																																																	15604	0	0	0	122095	424290	0	3166	0	50650	0	0	0	0	38449	0	0	441	3988	0	0	3067	3067	23559	149670	46771	22400	190800	1174	0	0.0883	0.1568	0.1443	0.0000	0.0000	0.0000	35382	3067	2151	0	0	0	0	0	0	0	0	0	
709358																																																																																																																																																																																																	12252	0	0	0	46275	139296	0	1300	0	7655	0	0	0	0	8671	0	0	45	0	0	0	1049	1049	24929	35388	6729	8371	73494	470	0	0.054459	0.103605	0.091071	0.000000	0.000000	0.000000	7622	1049	33	0	0	0	0	0	0	0	0	0	
709451																																																																																																																																																																																																	49163	0	0	52	12120	121168	24	586	0	11066	0	0	0	0	11465	687	0	0	1341	0	0	586	610	46291	10352	38978	1742	25945	0	0	0.0930	0.2372	0.2245	0.0000	0.0000	0.0000	10855	610	211	0	0	0	0	0	0	0	0	0	
709554																																																																																																																																																																																																	6271	0	0	9023	49667	171257	0	839	0	16539	0	0	0	0	15987	0	0	944	0	0	0	839	839	10713	83991	2769	3637	73232	0	0	0.093871	0.172935	0.163860	0.000000	0.000000	0.000000	15148	839	1391	0	0	0	0	0	0	0	0	0	
709602																																																																																																																																																																																																	85368	0	0	46201	443691	1338621	0	6054	0	97424	0	0	0	0	100947	7621	0	0	0	0	0	6054	6054	112196	462456	204102	45938	561807	1376	0	0.074041	0.130634	0.122800	0.000000	0.000000	0.000000	94893	6054	2444	26	5216	0	0	0	0	0	0	0	
709639																																																																																																																																																																																																	20466	0	0	43868	110698	328977	0	2381	0	42595	0	0	0	0	41183	0	0	85	2085	-470	0	2008	2008	5134	164058	59059	12983	97107	0	0	0.120782	0.257002	0.244471	0.000000	0.000000	0.000000	39175	2008	3401	0	0	0	0	0	0	0	0	0	
709648																																																																																																																																																																																																	38821	0	0	67623	30154	223624	0	1461	0	22715	0	0	0	0	23932	441	0	0	0	0	0	1264	1264	25146	98013	41509	8815	60339	441	0	0.1014	0.2373	0.2248	0.0000	0.0000	0.0000	22668	1264	47	0	0	0	0	0	0	0	0	0	
709956																																																																																																																																																																																																	2623	0	0	0	14553	79585	0	818	0	5869	467	0	0	0	6295	0	0	0	464	0	0	642	642	723	22091	22809	2466	34425	0	0	0.0710	0.1249	0.1122	0.0000	0.0000	0.0000	5653	642	216	0	0	0	0	0	0	0	0	0	
710176																																																																																																																																																																																																	6013	0	0	0	11542	116242	0	1537	0	12601	0	0	0	0	13576	1632	0	0	0	0	0	1058	1058	11017	8726	30033	5589	67920	1632	0	0.1069	0.1612	0.1487	0.0000	0.0000	0.0000	12518	1058	83	0	0	0	0	0	0	0	0	0	
710859																																																																																																																																																																																																	11601	0	0	0	181206	325508	0	1479	0	38500	0	0	0	0	34850	0	0	241	0	-1471	0	1479	1479	170368	18268	16618	12102	115133	0	0	0.104146	0.273941	0.262316	0.000000	0.000000	0.000000	33371	1479	6600	0	0	0	0	0	0	0	0	0	
711472	151788	0	0	62821	254840	1261497	0	11805	0	95153	1018	0	0	0	100819	0	0	28591	0	0	0	9479	9479	162747	312720	224974	50948	568769	0	0	0.0753	0.1334	0.1209	0.0000	0.0000	0.0000	91340	9479	2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2540	755760	0	0	0	0	0	742754	0	0	0	0	0	0	0	0	0	0	0	783	125	0	0	0	0	101649	50139	0	0	18196	44625	0	0	4875	40193	209772	0	0	0	0	0	0	0	0	0	0	224933	517821	0	0	0	0	0	56099	-783	2709	3184	41	-7713	14296	0	0	0	14296	204	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162747	312720	224974	583269	0	62544	112487	583269	758300	0	5000	5000	91465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213531	0	1212623	149018			62821	254840																																												
711520																																																																																																																																																																																																	8843	0	0	0	36046	143282	0	1042	0	9873	1	0	0	0	10543	0	0	10	0	0	0	870	870	7012	60710	37638	6370	38662	0	0	0.065821	0.151794	0.139268	0	0	0	9673	870	200	0	0	0	0	0	0	0	0	0	
711548																																																																																																																																																																																																	29788	0	0	0	51049	234802	0	4381	0	27247	0	0	0	0	26886	0	0	501	3092	0	0	2024	2024	30622	47802	30061	14165	128233	0	0	0.1070	0.1685	0.1558	0.0000	0.0000	0.0000	24862	2024	2385	0	0	0	0	0	0	0	0	0	
711753																																																																																																																																																																																																	16580	0	0	0	10598	65124	0	653	0	6905	0	0	0	0	7404	0	0	0	0	0	0	553	553	194	23728	7694	1426	34079	0	0	0.103803	0.167785	0.155253	0	0	0	6851	553	54	0	0	0	0	0	0	0	0	0	
711801																																																																																																																																																																																																	41155	0	0	0	101356	458588	2348	2861	0	58948	0	0	0	0	56132	0	0	0	10212	0	0	2861	5209	42241	56119	167674	23898	187139	0	0	0.114035	0.195333	0.177206	0.000000	0.000000	0.000000	50923	5209	4864	0	0	0	0	0	0	0	0	0	
711959																																																																																																																																																																																																	1122	0	0	0	482	10690	0	57	0	886	0	0	0	0	934	0	0	0	0	0	0	57	57	108	4427	1566	839	4646	0	0	0.0906	0.1479	0.1389	0.0000	0.0000	0.0000	877	57	9	0	0	0	0	0	0	0	0	0	
712031																																																																																																																																																																																																	30095	0	0	0	200925	449640	6	6569	0	25460	0	0	0	0	23237	0	0	0	0	0	0	2705	2711	161931	74251	27207	41638	187888	706	0	0.0441	0.1093	0.0966	0.0000	0.0000	0.0000	20526	2711	4934	0	0	0	0	0	0	0	0	0	
712059																																																																																																																																																																																																	32575	0	0	0	92918	566656	0	7054	0	59874	0	0	0	0	54039	0	0	347	39664	0	0	5643	5643	24236	110208	38148	30951	389639	1535	0	0.0872	0.1201	0.1076	0	0	0	48411	5643	2403	0	0	0	0	0	0	0	0	0	
712273																																																																																																																																																																																																	61911	0	0	0	0	364096	0	4524	0	58365	0	0	0	0	61493	0	0	0	1252	0	0	3128	3128	46159	20032	113621	2940	188808	0	0	0.160301	0.247104	0.234534	0	0	0	58365	3128	0	0	0	0	0	0	0	0	0	0	
712648																																																																																																																																																																																																	38576	0	0	0	43318	139536	0	530	0	16943	0	0	0	0	14801	0	0	186	791	0	0	530	530	36479	42783	31255	4841	26877	0	0	0.103757	0.287538	0.277241	0	0	0	14271	530	2672	0	0	0	0	0	0	0	0	0	
712956																																																																																																																																																																																																	12500	0	0	77180	0	190400	0	970	0	21645	0	0	0	0	22670	0	0	0	0	0	0	1025	1025	3005	104157	3881	8615	80327	1130	0	0.1116	0.2190	0.2091	0.0000	0.0000	0.0000	21645	1025	0	0	0	0	0	0	0	0	0	0	
713038																																																																																																																																																																																																	4767	0	0	0	2700	27954	0	701	0	693	0	0	0	0	955	0	0	0	0	0	0	262	262	3489	2182	5139	2745	17845	0	0	0.0243	0.0465	0.0337	0.0000	0.0000	0.0000	693	262	0	0	0	0	0	0	0	0	0	0	
713047																																																																																																																																																																																																	9621	0	0	0	12598	38211	0	334	0	3872	15	0	0	0	3777	0	0	0	0	0	0	176	176	10975	4552	8522	946	14086	0	0	0.0936	0.1977	0.1885	0.0000	0.0000	0.0000	3601	176	271	0	0	0	0	0	0	0	0	0	
713074																																																																																																																																																																																																	1171	0	0	0	0	6097	0	84	0	843	0	0	0	0	881	0	0	0	0	0	0	38	38	1191	0	3833	104	1157	0	0	0.138265	0.291047	0.278494	0	0	0	843	38	0	0	0	0	0	0	0	0	0	0	
713140																																																																																																																																																																																																	2181	0	0	0	28397	62304	0	525	0	5780	0	0	0	0	5967	0	0	0	1140	0	0	456	456	2936	25759	5981	1537	27745	0	0	0.086793	0.163978	0.151447	0	0	0	5511	456	269	0	0	0	0	0	0	0	0	0	
713252																																																																																																																																																																																																	4942	0	0	0	10253	85548	0	568	0	7749	0	0	0	0	7488	0	0	0	3025	0	0	568	568	2688	13352	4101	4767	65084	0	0	0.0832	0.1050	0.0970	0.0000	0.0000	0.0000	6920	568	829	0	0	0	0	0	0	0	0	0	
713476																																																																																																																																																																																																	10032	0	0	0	112679	444738	0	5761	0	40383	481	0	0	0	41927	0	0	0	28518	0	0	4170	4170	8725	123674	92795	31288	221977	2059	1364	0.0852	0.1278	0.1151	0.0000	0.0000	0.0000	37757	4170	1098	0	0	0	0	0	0	0	0	0	
713926																																																																																																																																																																																																	6237	0	0	107	10873	587121	0	7870	0	48777	0	0	0	0	63372	0	0	1332	0	-2072	9633	5606	15239	12415	28077	219123	29921	332636	71417	0	0.084020	0.142017	0.107867	0.000000	0.000000	0.000000	48133	15239	46	17	0	0	0	0	0	0	0	0	
714165																																																																																																																																																																																																	10780	0	0	5759	23428	51431	0	264	0	8423	0	0	0	0	8384	0	0	0	0	0	0	264	264	0	33748	5995	2390	11492	0	0	0.157560	0.394727	0.382298	0	0	0	8120	264	303	0	0	0	0	0	0	0	0	0	
714437																																																																																																																																																																																																	6946	0	0	5610	13725	99367	0	1616	0	8528	0	0	0	0	9161	0	0	0	60	0	0	757	757	6045	19726	36856	5399	38156	0	0	0.0839	0.1534	0.1407	0.0000	0.0000	0.0000	8404	757	124	0	0	0	0	0	0	0	0	0	
714839																																																																																																																																																																																																	31988	0	0	1000	0	152562	0	2941	0	15913	0	0	0	0	17143	0	0	0	2783	0	0	1230	1230	33122	2664	47345	14728	72372	1324	0	0.109301	0.177387	0.164659	0.000000	0.000000	0.000000	15913	1230	0	0	0	0	0	0	0	0	0	0	
714978																																																																																																																																																																																																	22576	0	0	0	48692	279808	2	1568	0	29652	70	0	0	0	30219	0	0	0	0	0	0	1713	1715	23961	49750	101049	18260	105134	667	560	0.1012	0.1825	0.1721	0.0000	0.0000	0.0000	28504	1715	588	0	0	0	0	0	0	0	0	0	
715032																																																																																																																																																																																																	12995	0	0	0	2549	49558	0	614	0	5010	0	0	0	0	4848	0	0	0	193	0	0	407	407	11860	3917	4340	2373	29486	0	567	0.090068	0.149958	0.137369	0.000000	0.000000	0.000000	4441	407	2	0	0	0	0	0	0	0	0	0	
715050																																																																																																																																																																																																	35490	0	0	0	13790	210493	0	1268	0	17653	0	0	0	0	17124	0	0	0	0	0	0	1268	1268	46160	3548	20702	14033	139556	0	0	0.075925	0.113692	0.105274	0	0	0	15856	1268	142	0	0	0	0	0	0	0	0	0	
715144																																																																																																																																																																																																	67706	0	0	0	46095	265823	0	2887	0	25297	0	0	0	0	23081	0	0	124	8187	0	0	1831	1831	74801	40408	30981	10093	118473	2369	0	0.079970	0.158701	0.146111	0.000000	0.000000	0.000000	21250	1831	42	0	0	0	0	0	0	0	0	0	
715340																																																																																																																																																																																																	7417	0	0	0	10282	142014	0	1439	0	13750	556	0	0	0	14195	0	0	0	17578	0	0	1439	1439	5462	16703	14085	9223	106176	2010	0	0.092479	0.113144	0.101674	0.000000	0.000000	0.000000	12756	1439	64	0	0	0	0	0	0	0	0	0	
715470																																																																																																																																																																																																	916	0	0	1	0	36852	0	378	0	6477	0	0	0	0	6776	0	0	0	0	0	0	299	299	80	1211	26086	951	9853	0	0	0.1758	0.2939	0.2809	0	0	0	6477	299	0	0	0	0	0	0	0	0	0	0	
715630																																																																																																																																																																																																	7953	0	0	38451	62205	185844	0	1229	0	32588	0	0	0	0	32308	0	0	0	0	0	0	1119	1119	7415	90937	30502	6435	55962	0	0	0.1692	0.3614	0.3489	0.0000	0.0000	0.0000	31189	1119	1399	0	0	0	0	0	0	0	0	0	
715751																																																																																																																																																																																																	33227	0	0	0	4223	63117	0	560	0	5836	3	0	0	0	6000	0	0	0	2990	0	0	336	336	27716	10482	2029	1598	23279	0	0	0.0863	0.2169	0.2048	0.0000	0.0000	0.0000	5664	336	172	0	0	0	0	0	0	0	0	0	
715872																																																																																																																																																																																																	21182	0	0	315	31213	267532	0	3473	0	25425	146	0	0	0	26885	0	0	0	17344	0	0	2410	2410	20646	32136	78013	20505	138662	3600	0	0.091810	0.140182	0.127616	0	0	0	24475	2410	929	0	0	0	0	0	0	0	0	0	
715975																																																																																																																																																																																																	23477	0	0	5320	0	100048	0	464	0	9501	0	0	0	0	9965	0	0	0	38	0	0	464	464	156	23473	69559	2275	7324	0	0	0.0950	0.2128	0.2029	0.0000	0.0000	0.0000	9501	464	0	0	0	0	0	0	0	0	0	0	
716374																																																																																																																																																																																																	24093	0	0	13	122016	458314	0	4591	0	51768	0	0	0	0	48589	0	0	0	31101	0	0	3927	3927	25691	109912	124215	23865	200391	2306	0	0.098607	0.154992	0.142465	0	0	0	44662	3927	1720	0	0	0	0	0	0	0	0	0	
716413																																																																																																																																																																																																	227550	0	0	0	224740	6297195	0	127048	0	827058	1023	0	0	0	619512	956283	0	9600	4235	-14262	0	38784	38784	288736	2991297	882653	156257	1994608	66418	0	0.096741	0.205537	0.192670	0.000000	0.000000	0.000000	580728	38784	-3104	0	870858	0	0	0	0	0	0	0	
716655																																																																																																																																																																																																	18664	0	0	2082	98813	597525	0	17734	0	33857	0	0	0	0	36654	89	0	1483	9391	0	0	5489	5489	101590	34215	107888	34964	368874	863	0	0.0510	0.0859	0.0730	0.0000	0.0000	0.0000	31165	5489	2689	0	0	0	0	0	0	0	0	0	
716833																																																																																																																																																																																																	33101	0	0	0	426050	1576794	113	26078	0	179468	0	0	0	0	149806	0	0	7879	2538	0	0	13065	13178	327102	116031	396897	115506	759571	17292	11233	0.088258	0.145325	0.132541	0.000000	0.000000	0.000000	136628	13178	-4368	0	0	0	0	0	0	0	0	0	
716851																																																																																																																																																																																																	10002	0	0	0	50626	169711	0	1273	0	15315	0	0	0	0	15330	0	0	0	549	0	0	1273	1273	8462	52698	2994	8260	105572	0	0	0.0828	0.1300	0.1192	0.0000	0.0000	0.0000	14057	1273	313	0	0	0	0	0	0	0	0	0	
716954																																																																																																																																																																																																	5932	0	0	0	31247	155616	0	2428	0	17944	0	0	0	0	17081	1780	0	928	1472	0	0	1565	1565	7828	32477	19048	5735	96263	0	0	0.1000	0.1382	0.1255	0.0000	0.0000	0.0000	15516	1565	806	0	0	0	0	0	0	0	0	0	
717232																																																																																																																																																																																																	7581	0	0	233	46103	81469	0	342	0	13186	0	0	0	0	11580	0	0	0	92	0	0	342	342	17181	34519	12851	758	15312	0	0	0.141688	0.403653	0.391732	0	0	0	11238	342	1899	0	0	0	0	0	0	0	0	0	
717513																																																																																																																																																																																																	11490	0	0	0	70464	201269	0	1670	0	23788	0	0	0	0	23253	0	0	647	3456	-418	0	1569	1569	8274	53286	53621	13467	85458	0	1004	0.1054	0.1855	0.1730	0.0000	0.0000	0.0000	21684	1569	1518	0	0	0	0	0	0	0	0	0	
717670																																																																																																																																																																																																	7727	0	0	0	1019	40052	0	268	0	8181	0	0	0	0	8410	0	0	0	92	0	0	268	268	1688	7305	23006	1378	8322	0	30	0.203438	0.394243	0.381680	0	0	0	8142	268	9	0	0	0	0	0	0	0	0	0	
717737																																																																																																																																																																																																	54933	0	0	0	120362	820990	0	9134	0	86084	0	0	0	0	88722	1679	0	340	29874	0	0	7693	7693	97196	87935	134911	69101	504642	0	0	0.0970	0.1445	0.1320	0.0000	0.0000	0.0000	81029	7693	5055	3919	32821	33719	0	0	0	0	0	0	
717924																																																																																																																																																																																																	371337	0	0	0	277304	2042191	2784	25087	0	190453	0	0	0	0	195438	54378	0	0	46500	-7892	0	12483	15267	351892	776789	198961	81498	718732	2896	0	0.0931	0.1982	0.1827	0.0000	0.0000	0.0000	180171	15267	8730	755	0	0	0	0	0	0	0	0	
718079																																																																																																																																																																																																	12421	0	0	0	11152	148110	0	1758	0	13157	0	0	0	0	14062	0	0	99	8601	0	0	1280	1280	14575	18276	44442	6932	72177	747	0	0.0871	0.1380	0.1254	0.0000	0.0000	0.0000	12782	1280	333	0	0	0	0	0	0	0	0	0	
718145																																																																																																																																																																																																	32004	0	0	20831	156323	505426	0	3469	0	60977	4000	0	0	0	57850	0	0	1234	5751	0	0	3469	3469	49001	167148	72168	50092	212362	0	0	0.108408	0.198570	0.186663	0.000000	0.000000	0.000000	54381	3469	2722	0	0	0	0	0	0	0	0	0	
718275																																																																																																																																																																																																	37179	0	0	0	19340	105628	0	1554	0	17887	0	0	0	0	18155	0	0	0	0	0	0	633	633	36911	24079	0	3553	45828	0	0	0.1729	0.3653	0.3526	0.0000	0.0000	0.0000	17522	633	365	0	0	0	0	0	0	0	0	0	
718538																																																																																																																																																																																																	6765	0	0	0	17076	233149	0	3650	0	27347	0	0	0	0	29378	0	0	0	528	-2025	0	2228	2228	2196	23349	71753	17593	137189	0	0	0.1164	0.1661	0.1535	0.0000	0.0000	0.0000	27150	2228	167	0	0	0	0	0	0	0	0	0	
