"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
795968	40292	2506	0	17388	22904	60524		23940	4	22904	true	1165717	0	0	0	50000	0	0	0	0	0	10524	0	0	0	0	0	0	0			0	0						60524		0	0	2506	0	0																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						4482	543265	0	0	0	0	0	0	true	false	false	false	true	1	2054	78253	2054																	www.boh.com	
796152																																		0	404	0	0	0	27961		0	0	0	0	404	303	0	0			0	0	0	0	0	0	0	27961	0	0	0	27961						0																					406	35003	27961	18939	0	0	27961	0	true	false	false	false	false																					http://www.bankatfsb.com	
796451																																		512	301	0	512	0	0		0	0	0	301	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					199	5595	0	0	0	0	0	0	true	false	false	false	false						Bank of Memphis, A Division of Bank of Kirksville		Bank of Downing, A Division of Bank of Kirksville		Bank of LaPlata, A Division of Bank of Kirksville		Bank of Macon, A Division of Bank of Kirksville		Bank of Moberly, A Division of Bank of Kirksville							www.bankofkirksville.com	
796572																																		3555	683	0	802	2647	0		414	0	269	0	0	210	0	2812			0	0	0	0	0	0	0	0	0	0	0	0					128	106																			1	true	410	53117	0	0	0	0	0	0	true	false	false	false	true	0	32	325	0																	www.justcallhome.com	
796657																																		0	142	0	0	0	0		0	0	0	0	142	4670	4	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					192	10298	0	0	0	0	0	0	true	false	false	false	false																					www.mylcsb.com	
797140																																		2180	0	9500	2180	0	27000		0	0	0	0	0	2084	0	0			0	9500	12500	5000	0	0	0	0	0	0	0	0						0																					147	13266	0	0	0	0	0	0	true	false	false	false	false																					www.thebankofnewglarus.bank	
797775																																		0	384	142000	0	0	362400		0	0	0	0	384	93	0	0	false	0	0	142000	142400	78000	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					536	51447	0	0	0	0	0	0	true	true	false	false	false																					http://bluefoundrybank.com	
798512																																		0	0	0	0	0	0		0	0	0	0	0	335	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					13	293	0	0	0	0	0	0	false	false	false	false	false																					www.fnbfirst.com	
799359																																		1368	18	0	1337	0	0		0	0	0	0	18	176	2	0			0	0	0	0	0	0	0	0	0	0	0	0						31																					15	576	0	0	0	0	0	0	true	false	false	false	false																					https://www.myredrockbank.com	
799751																																		3818	0	0	3818	0	0		0	0	0	0	0	2509	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					99	2774	0	0	0	0	0	0	true	false	false	false	false					www.mn-bank.com																www.mn-bank.bank	
799854																																		0	345	0	0	0	0		53	0	222	0	70	745	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.cnbccity.com	
799939																																		0	0	0	0	0	0		0	0	0	0	0	675	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																						
799948																																		0	0	0	0	0	0		0	0	0	0	0	229	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					239	9561	0	0	0	0	0	0	true	true	false	false	false																					https://www.firstnb.bank	
800134																																		2427	278	0	2141	286	2500		0	0	0	0	278	794	0	286			0	0	2500	0	0	0	0	0	0	0	0	0					0	0																					21	1714	0	0	0	0	0	0	true	false	false	false	false						The Harvard State Bank Hebron Branch		The Harvard State Bank Oregon Branch		The Harvard State Bank Rockford Branch											www.webhsb.com	
800442																																		0	257	0	0	0	0		0	0	257	0	0	588	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					57	2754	0	0	0	0	0	0	true	false	false	false	false																					www.bankofwinona.com	
800479																																		0	303	0	0	0	5000		0	0	303	0	0	989	0	0			0	0	5000	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.tarborosavingsbank.com	
800657																																		119052	2122	250000	106026	11870	281405		28	142	1237	0	715	1203	1	11870	true	0	0	250000	0	0	0	0	0	751	30654	0	0	31405	true	true	0	0	0	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					6877	1504066	751	619	0	0	751	0	true	true	false	false	true	1	478	3396	0																	http://www.bremer.com	
800853																																		0	0	0	0	0	0		0	0	0	0	0	2542	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					252	23906	0	0	0	0	0	0	true	false	false	false	true	1	39	461	39																	www.centinelbank.com	
801047																																		5125	0	4000	2783	29	4000		0	0	0	0	0	3006	2	65			0	4000	0	0	0	0	0	0	0	0	0	0					0	2313																					0	0	0	0	0	0	0	0	true	false	false	false	false																					www.bankfirststate.com	
801056																																		0	0	300	0	0	6900		0	0	0	0	0	748	0	0			0	300	2000	0	4600	0	0	0	0	0	0	0					0	0																					96	3511	0	0	0	0	0	0	true	true	false	false	false																					www.fsb-online.com	
801654																																		0	0	0	0	0	0		0	0	0	0	0	1804	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	true	true	false	false	false																					fsbcolumbus.com	
802866	0	0	0	0	0	153731		46945	4	0	true	0	153731	0	0	0	0	0	153731	0	0	0	50924	0	0	0	0	0	0			0	0						150093		0	0	0	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						4499	1837352	0	0	0	0	0	0	true	false	false	false	true	1	471	31667	0																	www.svb.com	
803256																																		342	0	0	64	0	0		0	0	0	0	0	1100	1	0			0	0	0	0	0	0	0	0	0	0	0	0						278																					58	1137	0	0	0	0	0	0	true	false	false	false	false																					http://www.triumphbanks.com	
803265																																		0	0	0	0	0	0		0	0	0	0	0	144	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.robertleestatebank.com	
803649																																		3109	2	0	3058	0	11850		0	2	0	0	0	8208	2	0			0	0	340	2340	9170	0	0	0	0	0	0	0					0	51																					0	0	0	0	0	0	0	0	false	false	false	false	false					www.greenbeltbank.bank																www.greenbeltbank.com	
803658																																		0	261	0	0	0	0		0	261	0	0	0	159	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					53	1179	0	0	0	0	0	0	true	true	false	false	false																					www.trimontbank.com	
803957																																		1210	0	2500	745	0	5500	true	0	0	0	0	0	1061	1	0			0	2500	0	3000	0	0	0	0	0	0	0	0	true	false			8	465																					200	11399	0	0	0	0	0	0	false	false	false	false	false																					http://www.kodabank.com	
804150																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					21	451	0	0	0	0	0	0	false	false	false	false	false																					http://www.vergasstatebank.com	
804338																																		0	1188	4000	0	0	134000		0	0	1188	0	0	26319	4	0			0	19000	5000	25000	85000	0	0	0	0	0	0	0					32277	0																					273	28241	0	0	0	0	0	0	true	false	false	false	true	1	350	21136	0	http://WWW.FIRSTBANKCHICAGO.COM	FIRST BANK CHICAGO A DIVISION OF FIRST BANK OF HIGHLAND PARK															http://WWW.FIRSTBANKHP.COM	
804374																																		0	950	159	0	0	1059		0	0	0	0	950	4295	2	0			0	159	900	0	0	0	0	0	0	0	0	0						0																			1	true	374	46200	0	0	0	0	0	0	true	false	false	false	false																					www.hfbla.com	
804422																																		0	0	0	0	0	0		0	0	0	0	0	958	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					29	1015	0	0	0	0	0	0	true	false	false	false	false																					www.fmbankcraig.com	
804860																																		0	0	0	0	0	0		0	0	0	0	0	470	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	false	false	false	false	false																					https://www.csbroma.com	
804963	4226159	8519	900000	4190141	35056	4033548		1055	1	35416	true	0	3217	900000	950000	2270	52752	0	3217	1666810	425669	32830	2125200	0	0	71486	962	0	0												0	0	3420	3488	1611																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						17976	2890071	1347754	918150	0	0	1347754	0	true	false	false	false	true	1	4673	84488	4673	www.essexcredit.com																www.bankofthewest.com	
805045																																		0	0	1500	0	0	13500		0	0	0	0	0	1669	1	0			0	1500	5000	5000	2000	0	0	0	0	0	0	0					0	0																					104	6157	0	0	0	0	0	0	true	false	false	false	false																					www.esb1.com	
805250																																		44	628	6000	0	44	15000		0	305	0	0	323	4365	3	44	false	0	0	6000	4000	5000	0	0	0	0	0	0	0	0	true	true	0	0	2849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					173	9674	0	0	0	0	0	0	true	false	false	false	false																					http://www.fnb.com	
805335																																		0	54	0	0	0	0		0	0	0	0	54	2642	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					70	6921	0	0	0	0	0	0	false	false	false	false	false																					www.bankofmonticelloga.com	
805755																																		2486	176	0	2298	0	0		0	0	176	0	0	2485	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					458	27158	0	0	0	0	0	0	true	false	false	false	false																					www.fnbnorth.com	
805876																																		148	238	3000	0	0	14216		184	0	54	0	0	369	0	0			0	3000	7216	4000	0	0	0	0	0	0	0	0					0	148																					28	688	0	0	0	0	0	0	true	false	false	false	false																					www.PennCrest.BANK	
806220																																		761	0	6500	682	0	13500		0	0	0	0	0	3	0	0			0	6500	7000	0	0	0	0	0	0	0	0	0						79																					192	15251	0	0	0	0	0	0	false	false	false	false	false																					http://www.sandhillsbank.com	
806846																																		11570	1926	9000	2512	8818	56500		0	0	25	0	1901	6593	3	8818			0	9000	10000	10000	27500	0	0	0	0	0	0	0					0	240																					1288	120732	0	0	0	0	0	0	false	false	false	false	false																					WWW.BANKFIVENINE.COM	
806958																																		229	1698	2000	229	0	7500		0	0	82	0	1616	0	0	0	false	0	0	2000	2000	3500	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					539	40584	0	0	0	0	0	0	true	false	false	false	true	1	266	12811	0	https://midwestbank.cfc.rapidcapture.com																https://www.midwestbank.net	
807348																																		70	70	8250	0	0	14750		0	0	70	0	0	1261	1	0			0	8250	2000	4500	0	0	0	0	0	0	0	0					8	70																					59	4198	0	0	0	0	0	0	false	false	false	false	false																					http://www.bristolmorganbank.com	
807432																																		399	609	0	399	0	0		116	0	493	0	0	888	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					104	6423	0	0	0	0	0	0	true	false	false	false	false																					http://www.mvbankonline.com	
807656																																		0	0	38	0	0	38		0	0	0	0	0	6275	2	0			0	38	0	0	0	0	0	0	0	0	0	0					0	0																					194	13889	0	0	0	0	0	0	true	false	false	false	false																					http://www.citizensada.bank	
807946																																		414	289	6000	406	0	28427		0	0	289	0	0	1386	2	0			0	6000	4500	4000	735	0	0	13192	0	0	0	13192					0	8																					488	21302	13192	8737	0	0	13191	0	true	true	false	false	false																					www.southportebank.com	
807955																																		0	0	0	0	0	119515		0	0	0	0	0	7273	5	0			0	0	0	0	0	0	0	119515	0	0	0	119515						0																					1100	161179	119515	81330	0	0	119515	0	false	false	false	false	false																					http://americanbank.com	
808176																																		1280977	13803	581713	1218015	16174	1049442		88	0	7620	77	6018	3364	1	16174	true	0	0	581713	67955	1736	361385	350000	0	1660	6166	28827	0	1660	true	false	0	0		46788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					15065	1996204	0	0	0	0	0	0	true	false	false	false	true	1	1609	30850	0	https://www.virtualbank.com																https://www.iberiabank.com	
808260																																		15509	873	0	11183	0	0		873	0	0	0	0	11859	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	4326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1535	347402	0	0	0	0	0	0	true	false	false	false	true	1	44	909	0		F&M Bank		F&M Capital		F&M Leasing											www.fmbonline.com	
808345																																		0	0	0	0	0	0		0	0	0	0	0	691	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					6	1088	0	0	0	0	0	0	false	false	false	false	false																					http://www.statecentralbank.com	
808354																																		0	0	0	0	0	0		0	0	0	0	0	617	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					40	583	0	0	0	0	0	0	false	false	false	false	false																					www.sbwheaton.com	
808448																																		3707	0	4000	3680	27	4000		0	0	0	0	0	0	0	27			0	4000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0	true	false	false	false	false																					poplargrovestatebank.com	
808653																																		0	0	0	0	0	1830		0	0	0	0	0	20	0	0			0	0	0	0	1830	0	0	0	0	0	0	0						0																					69	3048	0	0	0	0	0	0	false	false	false	false	false																					https://www.garrisonstate.bank	
809070																																		0	0	3500	0	0	3500		0	0	0	0	0	1025	1	0			0	3500	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0	false	false	false	false	false																					www.mutualsavings.com	
809276																																		5461	0	0	0	3750	40284		0	0	0	0	0	0	0	5568			0	0	0	0	0	0	0	40284	0	0	0	40284					0	1711																					695	40284	40284	39439	0	0	40284	0	false	true	false	false	false					www.ufbfl.com																www.umwsb.com	
809379																																		0	0	0	0	0	0		0	0	0	0	0	409	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					29	1515	0	0	0	0	0	0	true	true	false	false	false																					www.my-investors.com	
809650																																		0	1257	2312	0	0	21396		423	391	34	0	409	1871	1	0	false	0	0	2312	0	0	10000	0	0	9084	0	0	0	9084	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					111	9175	9084	6878	0	0	9084	0	true	false	false	false	false																					www.texanabank.com	
809678																																		0	160	0	0	0	0		160	0	0	0	0	465	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	0	0	0	0	0	0	0	0	false	false	false	false	false																					www.northarundelsavingsbank.com	
809771																																		0	0	20000	0	0	20000		0	0	0	0	0	1458	0	0			0	20000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					yakimafed.com	
809856																																		0	0	0	0	0	8000		0	0	0	0	0	2246	1	0			0	3000	5000	0	0	0	0	0	0	0	0	0						0																					91	9544	0	0	0	0	0	0	false	false	false	false	false																					https://www.thebankofburlington.com	
810544																																		216	22	0	157	0	0		22	0	0	0	0	1258	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	59																					162	9440	0	0	0	0	0	0	false	false	false	false	false					https://landmands.com	Landmands Bank															https://www.crawfordcountybank.com	
811046																																		0	3340	25000	0	0	215000		0	0	843	0	2497	1048	1	0	true	0	0	40000	100000	75000	0	15000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					947	315440	0	0	0	0	0	0	true	false	false	false	false																					www.bankerstrust.com	
811279																																		28090	586	27510	25836	626	108002		0	0	512	0	74	2780	2	626			0	27510	47278	20208	10000	0	0	0	0	3006	0	3006					1671	1628																					399	41815	0	0	0	0	0	0	true	false	false	false	false																					www.standardbankpa.com	
811457																																		0	0	0	0	0	0		0	0	0	0	0	152	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	false	false	false	false	false																						
811541																																		0	0	0	0	0	0		0	0	0	0	0	1740	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					57	3666	0	0	0	0	0	0	true	false	false	false	false																					www.auburnbankingcompany.com	
811550																																		0	143	1000	0	0	3000		0	0	0	0	143	211	0	0			0	1000	2000	0	0	0	0	0	0	0	0	0						0																					37	737	0	0	0	0	0	0	false	false	false	false	false																					americanexchange.bank	
811747																																		4102	35	2000	4102	0	17250		0	0	35	0	0	0	0	0			0	2000	12750	1500	1000	0	0	0	0	0	0	0					0	0																					259	10712	0	0	0	0	0	0	true	true	false	false	false																					www.bankwithssb.com	
812164	0	0	0	0	0	0		0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0								0	0	0	0	0																0		false	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0	false	false	false	false	false					N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	www.statestreet.com	
812379																																		0	92	3000	0	0	13000		92	0	0	0	0	1744	1	0	false	0	0	3000	2000	8000	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					63	2877	0	0	0	0	0	0	false	false	false	false	false																					http://www.fcbcullman.com	
812436																																		0	0	0	0	0	29417		0	0	0	0	0	3857	2	0			93	0	0	0	0	0	93	29324	0	0	0	29324					0	0																					543	86128	29324	19369	0	0	29324	0	true	false	false	false	false																					http://www.itascabank.com	
812557																																		6344	2293	16500	4765	285	88348		1518	0	0	0	775	6108	2	996	true	0	47848	16500	9000	15000	0	0	47848	0	0	0	0	47848	true	false	0	0		1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					762	49059	47848	24198	0	47848	0	0	true	true	false	false	true	1	32	107	0																	WWW.BANKFORWARD.COM	
812614																																		18	30	0	0	18	0		0	0	30	0	0	2696	1	18	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					113	5694	0	0	0	0	0	0	false	false	false	false	false																					cbgrayson.com	
813059																																		0	0	0	0	0	527		0	0	0	0	0	7	0	0			46	0	0	0	0	0	46	98	125	258	0	527					0	0																					9	274	0	0	0	0	0	0	false	false	false	false	false																					http://www.harwoodstatebank.com	
813572																																		0	17054	0	0	0	3286		15667	281	349	0	757	0	0	0	false	0	0	0	0	0	0	0	0	2233	242	811	0	3286	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					54	2283	2233	1372	0	0	2233	0	true	false	false	false	false																					http://www.cecilbank.com	
813853																																		4414	0	3000	3824	590	6500		0	0	0	0	0	5422	3	927			0	3000	3500	0	0	0	0	0	0	0	0	0					0	0																					310	26832	0	0	0	0	0	0	true	false	false	false	false																					www.community-resourcebank.com	
814074																																		883	179	30000	6	877	30000		179	0	0	0	0	32	0	877			0	30000	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0	true	false	false	false	false																					www.1stfed.com	
814355																																		80	0	0	80	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					29	423	0	0	0	0	0	0	false	false	false	false	false																					www.ssboklee.com	
814430																																		199854	1005	1000000	113738	871	1851003		0	0	1005	0	0	3521	1	888	true	0	0	1000000	0	0	850000	0	0	1003	0	0	0	1003	true	true	0	0		85245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					9023	1820321	1003	859	0	0	1003	0	true	false	false	false	true	1	1301	34045	0	www.totaldirectbank.com																www.citynational.com	
814458																																		0	0	0	0	0	0		0	0	0	0	0	443	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					231	32673	0	0	0	0	0	0	true	false	false	false	false																					www.charterbankcc.com	
814476																																		0	0	0	0	0	0		0	0	0	0	0	152	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	13	0	0	0	0	0	0	true	false	false	false	false																					www.millvillesavings.com	
814551																																		0	0	0	0	0	0		0	0	0	0	0	1059	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					144	6509	0	0	0	0	0	0	true	false	false	false	false																					www.kearneytrust.com	
814711																																		0	2362	0	0	0	0		766	0	1222	0	374	2894	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	false	false	false	false	false																					http://www.peopleshazard.com	
815053																																		0	0	200	0	0	6520		0	0	0	0	0	0	0	0			0	200	450	924	4946	0	0	0	0	0	0	0						0																					144	5536	0	0	0	0	0	0	false	false	false	false	false																					https://www.goppertfb.com	
815147																																		635	357	5136	0	635	5136		0	0	357	0	0	4486	2	1136			0	5136	0	0	0	0	0	0	0	0	0	0						0																					441	33982	0	1544	0	0	0	0	false	false	false	false	false																					www.myhonorbank.com	
815156																																		1665	0	250	0	1612	5000		0	0	0	0	0	117	0	1611			0	250	750	0	4000	0	0	0	0	0	0	0						53																					581	47560	0	0	0	0	0	0	true	false	false	false	false																					www.dakotacommunitybank.com	
815277																																		942	922	5000	515	132	79951		922	0	0	0	0	0	0	132	false	0	0	5000	12171	12022	0	0	0	48881	0	1877	0	50758	false	false	0	0		295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					857	89124	48881	0	0	0	48881	0	false	false	false	false	false																					www.quaintoak.com	
815754																																		32	148	0	32	0	0		0	0	0	0	148	3118	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					70	5796	0	0	0	0	0	0	true	true	false	false	true	2	150	51	0																	www.bankofcherokeecounty.net	
815772																																		188	24	970	0	152	8470		24	0	0	0	0	207	0	195			0	970	4000	3500	0	0	0	0	0	0	0	0						36																			1	true	62	5818	0	0	0	0	0	0	true	false	false	false	false																					www.cincinnatussl.com	
816210																																		5420	864	0	0	1557	5649		0	0	864	0	0	607	0	7318	false	0	0	0	0	0	0	0	0	0	0	5649	0	5649	false	false	0	0	0	3863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1459	77053	0	0	0	0	0	0	true	false	false	false	true	1	4201	196038	0																	www.santander.pr	
816256																																		0	0	0	0	0	0		0	0	0	0	0	1216	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					64	2088	0	0	0	0	0	0	true	false	false	false	false																					www.hookerbank.com	
816304																																		176	0	0	0	176	0		0	0	0	0	0	3320	3	176			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					234	10402	0	0	0	0	0	0	true	false	false	false	false																					www.marblebank.com	
816603																																		75691	0	903250	63909	5023	1043951		0	0	0	0	0	1897	1	5092	true	0	0	903250	14832	40000	46969	0	0	38900	0	0	0	38900	true	false	0	0	7739	6759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1690	217944	38900	2565	0	0	38900	0	true	false	false	false	true	1	197	2648	0		The Washington Trust Company		Washington Trust													www.washtrust.com	
816751																																		0	0	0	0	0	0		0	0	0	0	0	625	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					44	1205	0	0	0	0	0	0	false	false	false	false	false																					http://www.kindredstatebank.com	
817477																																		145	152	0	0	145	0		85	0	67	0	0	2158	1	145			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					8	129	0	0	0	0	0	0	false	false	false	false	false																					www.unionsavingsbank.com	
817824	10464047	71878	8500251	9227351	1066660	27648503		232082	2	1066660	true	0	4646701	8500251	68	92	68	0	9570654	3742418	2456386	3378566	163083	0	0	0	170036	0	0			0	0						27559911		9495	0	57017	1460	3906																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						72764	12833925	0	0	0	0	0	0	true	false	false	false	true	1	27446	434501	0	www.offers.pnc.com																www.pnc.com	
818401																																		10635	0	24991	8117	232	111760		0	0	0	0	0	15491	3	232			0	24991	19000	32000	5601	11000	0	30168	0	0	0	30168					7307	2286																					556	68957	30168	19390	0	0	30168	0	false	false	false	false	false					WWW.AGREATBANK.COM		www.nmsb.com		www.marlboroughsavings.com												www.bankmainstreet.com	
818540																																		0	0	0	0	0	0		0	0	0	0	0	943	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					78	3367	0	0	0	0	0	0	true	true	false	false	false																					http://www.fnbmanning.com	
818559																																		450	0	0	450	0	0		0	0	0	0	0	281	0	0			0	0	0	0	0	0	0	0	0	0	0	0					89	0																					19	529	0	0	0	0	0	0	true	false	false	false	false																					http://www.firststatebankredwing.com	
818652																																		0	0	0	0	0	0		0	0	0	0	0	181	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	false	false	false	false	false																					https://snbcotulla.com	
819154																																		638	0	0	638	0	104		0	0	0	0	0	115	0	0			0	0	0	0	104	0	0	0	0	0	0	0					0	0																					80	5539	0	0	0	0	0	0	true	false	false	false	false																					www.fssbtexas.com	
819172																																		0	52	0	0	0	11105		0	0	52	0	0	485	0	0			0	0	0	0	11105	0	0	0	0	0	0	0						0																			1	false	16	663	0	0	0	0	0	0	false	false	false	false	false																					www.thepeoplessavingsbank.com	
819453																																		0	115	10000	0	0	12000		35	0	80	0	0	794	1	0	false	0	0	10000	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					103	6228	0	0	0	0	0	0	false	false	false	false	false					www.bankofodessa.msird.com																www.bankofodessa.us.com	
819556																																		1402	3807	0	1402	0	0		0	0	3408	0	399	8401	2	0			0	0	0	0	0	0	0	0	0	0	0	0					1010	0																					258	15534	0	0	0	0	0	0	true	false	false	false	false																					http://www.concordiabank.com	
819855																																		1397	0	0	1397	0	42096		0	0	0	0	0	13324	5	0			0	0	0	0	0	0	0	42096	0	0	0	42096					0	0																					688	45547	42096	7401	0	0	42096	0	true	true	false	false	false					news.peoplesbanktexas.com		smartpay.profitstars.com														www.peoplesbanktexas.com	
