"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	
148809																																																																																																																																		542398	4243	0	314	314372	34600	29549	5051	0	118382	6534	111848	0	0	1120	7023	0	0	0	0	0	0	0	0	0	0	0	33559	0	1735	574	31250	37203	125657	214478	166343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7409	3705	0	0	0	3705	37203	125657	215238	174615	0	25131	107619	174615	314058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
148920																																																																																																																																		48798	492	0	67	33918																																																																												33851																															
149150																																																																																																																																		113967	1361	0	340	81714																																																																												81374																															
150035																																																																																																																																		1366701	8937	0	0	933913	36354	15255	21099	0	17617	0	13568	4049	0	8119	287915	12701	20068	98	0	98	0	0	0	0	0	0	90253	870	3009	0	72748	24244	325689	377338	632377	33063	33063	0	0	0	33063	5581	2791	0	0	0	2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2591	1296	0	0	1296	0	41426	354362	378634	668231	0	70872	189317	668231	933913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
150044																																																																																																																																		695297	5484	0	0	595838																																																																												595838																															
150156																																																																																																																																		21170	109	0	0	13883																																																																												13883																															
150727																																																																																																																																		736432	2712	0	0	541023																																																																												541023																															
151546																																																																																																																																		81604	771	0	78	55459	12681	1270	11411	0	0	0	0	0	0	0	6033	6458	0	2130	0	2130	0	0	0	0	0	0	2366	38	199	0	2129	1308	19773	22583	38617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3172	1586	0	0	0	1586	1308	19773	22583	40203	0	3955	11292	40203	55381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
151957																																																																																																																																		539091	5896	0	0	490000																																																																												490000																															
152057																																																																																																																																		148248	1142	0	0	106963																																																																												106963																															
152253																																																																																																																																		202482	2363	0	971	111386																																																																												110415																															
152431																																																																																																																																		186586	1188	0	0	135792																																																																												135792																															
152440																																																																																																																																		144220	1433	0	0	114666																																																																												114666																															
153054																																																																																																																																		448755	9130	0	4478	372155	30064	23571	6493	0	0	0	0	0	0	1865	48959	18769	1000	719	0	719	0	0	0	0	0	0	2912	264	319	0	2329	25700	57423	72733	298259	346	346	0	0	0	346	1471	736	0	0	0	736	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	18	0	26879	13440	0	0	0	13440	25700	57423	72751	324294	0	11485	36376	324294	367677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
153353																																																																																																																																		612580	4797	0	0	520670																																																																												520670																															
154154																																																																																																																																		659231	4417	0	0	448427																																																																												448427																															
154770																																																																																																																																		983289	13318	0	2824	867590																																																																												864766																															
155759																																																																																																																																		86917	447	0	19	34213																																																																												34194																															
156457																																																																																																																																		61665	246	0	0	40592																																																																												40592																															
156635																																																																																																																																		68792	594	0	148	35758																																																																												35610																															
156970																																																																																																																																		100238	771	0	0	65496	5342	0	1633	0	0	0	0	0	0	1938	5493	501	0	0	0	0	0	0	0	0	0	0	2715	6	20	4	2685	2890	7146	49205	37585	0	0	0	0	0	0	0	0	0	0	0	0	20	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2317	1159	0	0	0	1159	2890	7146	49205	38748	0	1429	24603	38748	65496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
157155																																																																																																																																		64334	577	0	161	33308																																																																												33147																															
157379																																																																																																																																		93241	609	0	72	42978																																																																												42906																															
157650																																																																																																																																		104022	574	0	0	76086	14435	13411	1024	0	0	0	0	0	0	4396	7453	2243	1756	0	0	0	0	0	0	0	0	0	8096	0	0	0	5379	17807	8477	14866	60719	95	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9453	4727	0	0	0	4727	17807	8477	14866	66958	0	1695	7433	66958	76086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
157744																																																																																																																																		203764	1801	0	0	148843																																																																												148843																															
157856																																																																																																																																		54322	248	0	0	21016																																																																												21016																															
158376																																																																																																																																		128659	867	0	90	62179																																																																												62089																															
158741																																																																																																																																		175642	1084	0	0	140198																																																																												140198																															
159636																																																																																																																																		2741834	28385	0	0	2300824	161600	34746	126854	0	0	0	0	0	0	62428	320094	44570	0	41000	0	41000	0	0	0	0	0	0	136493	0	4680	0	119068	97174	492628	615828	1478408	8259	8259	0	0	0	8259	69113	34557	0	0	0	34557	0	0	0	0	0	0	0	0	0	0	0	0	118072	118072	0	0	118072	0	253406	126703	0	0	0	108094	97174	492628	733900	1692386	0	98526	366950	1692386	2300824	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
159645																																																																																																																																		101709	479	0	0	53662																																																																												53662																															
159953																																																																																																																																		159437	1459	0	574	70786																																																																												70212																															
159971																																																																																																																																		582352	916	0	0	254348																																																																												254348																															
160360																																																																																																																																		360233	3484	0	89	275200																																																																												275111																															
160454																																																																																																																																		182579	2104	0	507	127691																																																																												127184																															
160650																																																																																																																																		949696	8335	0	0	757332	76646	64851	11795	0	0	0	0	0	0	1523	73537	75017	5825	7130	0	7130	0	0	0	0	0	0	39601	725	5616	989	30425	67099	98078	256974	500189	6341	6341	1183	0	0	5158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65548	32774	0	0	0	16231	68282	98078	256974	539257	0	19616	128487	539257	757332	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
160959																																																																																																																																		2097711	26673	0	7084	1567143	35541	22205	13336	0	18975	0	10706	8217	52	492	300687	6559	0	0	0	0	0	0	0	0	0	0	41175	5	12773	1144	15279	28216	433480	494623	1111552	6099	6099	0	0	0	6099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18491	18491	0	0	18491	0	67082	33541	0	0	1259	32282	36536	433480	514403	1153509	0	86696	257202	1153509	1560059	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
161273																																																																																																																																		906913	9179	0	591	694991																																																																												694400																															
161602																																																																																																																																		2978215	21948	0	0	2311815																																																																												2311815																															
162337																																																																																																																																		907589	8789	0	2583	496502																																																																												493919																															
163343																																																																																																																																		79334	1030	0	405	50006																																																																												49601																															
163370																																																																																																																																		527235	4323	0	0	377433																																																																												377433																															
163549																																																																																																																																		1379134	7841	0	0	1106508	37492	16955	20537	0	6680	0	0	0	6680	44276	142437	5153	0	0	0	0	0	0	0	0	0	0	98928	233	4622	136	57700	61464	201521	137949	943261	2891	2891	0	0	0	2891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5443	5443	0	0	5443	0	37024	18512	0	310	957	17246	61464	203409	144409	980024	0	40682	72205	980024	1106508	6245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
163857																																																																																																																																		479730	4352	0	0	371179																																																																												371179																															
164153																																																																																																																																		113953	572	0	0	63256																																																																												63256																															
164331																																																																																																																																		268249	1044	0	0	125702																																																																												125702																															
164377																																																																																																																																		173351	538	0	0	123067																																																																												123067																															
164957																																																																																																																																		73679	354	0	0	59312																																																																												59312																															
164975																																																																																																																																		119071	640	0	0	66968																																																																												66968																															
165039																																																																																																																																		522056	3068	0	0	390047	15346	9002	6344	0	5000	0	0	0	5000	12398	83790	19470	14512	0	0	0	0	0	0	0	0	0	42281	1714	1769	0	34500	23114	91903	79048	320265	743	743	0	0	0	743	30	15	0	0	0	15	15	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23114	103294	79048	321026	0	20659	39524	321026	390047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
165628																																																																																																																																		14409494	56552	0	0	10881943	278869	116093	162776	0	148778	98089	44721	7227	0	190467	1975404	336736	138741	0	0	0	0	0	0	0	0	0	2098317	45943	87952	6039	967048	492087	2351084	1801584	8550823	14308	14308	0	0	0	14308	14458	7229	0	0	0	7229	3282	656	0	0	0	656	0	0	0	0	0	0	0	0	0	0	0	0	1232431	616216	0	0	0	610508	577373	2615483	1809190	9295798	0	523097	904595	9295798	10881943	147858	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0		150177	15769	0	
165758																																																																																																																																		119535	842	0	0	76583																																																																												76583																															
165806																																																																																																																																		1483140	9301	0	0	1194952	29926	6351	23575	0	29457	0	29457	0	0	63907	161154	0	0	0	0	0	0	0	0	0	0	0	39003	169	4837	408	33419	70427	249047	282922	880751	5030	5030	0	0	0	5030	5350	2675	0	0	0	2675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149324	74662	0	0	3607	71055	75731	249047	286529	989410	0	49809	143265	989410	1194952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
166111																																																																																																																																		264829	793	0	0	170689																																																																												170689																															
166531																																																																																																																																		303023	4027	0	1194	226678																																																																												225484																															
166652																																																																																																																																		637408	10968	0	3590	590201	46143	29274	16869	0	2987	0	0	2987	0	440	62568	1145	0	0	0	0	0	0	0	0	0	0	17980	0	1275	0	14306	34898	83648	26858	458035	17151	17151	0	0	0	17151	25526	12763	0	12763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36417	18209	0	0	0	18209	39844	96411	26858	493395	0	19282	13429	493395	586611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
166849																																																																																																																																		91258	1002	0	47	76467																																																																												76420																															
167453																																																																																																																																		105347	1135	0	0	101636																																																																												101636																															
167565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			448907	0	448907	0																																																																																										
167752																																																																																																																																		22507	127	0	0	10602																																																																												10602																															
167864																																																																																																																																		431247	3853	0	726	250200																																																																												249474																															
168357																																																																																																																																		168199	1199	0	0	118983	19050	16049	3001	0	1700	0	1700	0	0	0	24824	0	0	3971	0	3971	0	0	0	0	0	0	12402	16	301	64	7316	16482	36110	20515	87444	0	0	0	0	0	0	1676	838	0	0	0	838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13173	6587	0	0	0	6500	16482	36110	20515	94846	0	7222	10258	94846	118983	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
168571																																																																																																																																		94949	454	0	0	59343																																																																												59343																															
169327																																																																																																																																		457338	3317	0	0	343110																																																																												343110																															
169354																																																																																																																																		399991	1629	0	0	153865																																																																												153865																															
169653																																																																																																																																		6111516	41429	0	0	4139733	207102	118594	88508	0	318358	49314	105651	0	161829	689544	534595	0	121027	0	0	0	0	5735	0	0	0	5735	239482	20926	13560	39	137640	891371	760959	869659	3113598	18161	18161	0	0	0	18161	5229	2615	0	0	0	2615	62	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	467664	233832	0	0	0	233832	917221	760959	869659	3433217	0	152192	434830	3433217	4139733	20060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
169756																																																																																																																																		524545	2807	0	0	249190																																																																												249190																															
170257																																																																																																																																		71914	312	0	0	31406																																																																												31406																															
170275																																																																																																																																		214621	633	0	0	108116																																																																												108116																															
170332																																																																																																																																		289282	3512	0	768	219505	4968	4909	58	1	0	0	0	0	0	1077	16887	0	0	0	0	0	0	0	0	0	0	0	17201	0	1985	0	12946	5986	21616	118804	138690	0	0	0	0	0	0	55	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18848	9424	2546	0	0	6878	8532	21616	118804	145596	0	4323	59402	145596	218737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
170640																																																																																																																																		25319	108	0	0	11149																																																																												11149																															
171133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2730	21828		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7436	1487	0	0	0	1487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21828		0	0	0	0	0	0	0	0	0	32742		0	0	0	0	0	0	269359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			886	0	886	0																																																																																										
171656																																																																																																																																		122358	810	0	0	84919	11155	9470	1685	0	0	0	0	0	0	3663	17467	0	0	1300	0	1300	0	0	0	0	0	0	5912	0	371	0	5541	14005	21930	23721	57535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1342	671	0	0	0	671	14005	21930	24311	58796	0	4386	12156	58796	84919	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
171759																																																																																																																																		140105	1494	0	0	120456																																																																												120456																															
171768																																																																																																																																		860573	3957	0	0	661598	74792	28327	46466	0	0	0	0	0	0	0	75633	0	0	0	0	0	0	0	0	0	0	0	54245	0	7675	839	45730	32491	139050	189536	500021	261	261	0	0	0	261	147	74	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60106	30053	0	0	0	30038	32491	139050	189536	534167	0	27810	94768	534167	661598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
172158																																																																																																																																		106059	849	0	0	75576																																																																												75576																															
172251																																																																																																																																		46880	413	0	3	32819																																																																												32816																															
172457																																																																																																																																		298898	2807	0	0	231989																																																																												231989																															
172475																																																																																																																																		485923	3094	0	0	309613																																																																												309613																															
172859																																																																																																																																		146782	1456	0	0	128859																																																																												128859																															
173306																																																																																																																																		382857	2303	0	0	247698	14625	7322	7303	0	0	0	0	0	0	2640	67777	533	3011	0	0	0	0	0	0	0	0	0	25118	118	832	365	22077	14500	92139	145613	128625	0	0	0	0	0	0	2570	1285	0	0	0	1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42159	21080	0	627	2718	17216	14500	93810	148539	147470	0	18762	74270	147470	247698	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
173342																																																																																																																																		84774	690	0	39	52133																																																																												52094																															
173548																																																																																																																																		119696	743	0	0	75017																																																																												75017																															
173557																																																																																																																																		293159	3060	0	472	207063																																																																												206591																															
173575																																																																																																																																		1249472	9213	0	0	859302	11392	1318	10074	0	42033	2372	0	39661	0	31488	64721	0	5260	0	0	0	0	0	0	0	0	0	53747	0	0	0	53747	35178	74795	700004	436064	452	452	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49580	24790	0	0	0	24790	35178	74795	700004	475414	0	14959	350002	475414	859302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
173641																																																																																																																																		229567	1996	0	165	146922																																																																												146757																															
173959																																																																																																																																		89600	377	0	0	35108																																																																												35108																															
174321																																																																																																																																		131015	1092	0	193	71950																																																																												71757																															
174367																																																																																																																																		55204	338	0	0	35489	4223	4192	31	0	3218	0	3218	0	0	0	7868	0	0	0	0	0	0	0	0	0	0	0	5305	0	346	0	2384	4416	11463	10854	26260	0	0	0	0	0	0	377	189	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3512	1756	0	0	1507	249	4605	11463	12502	26945	0	2293	6251	26945	35489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
174572																																																																																																																																		7055516	62629	0	730	4956628	57644	18541	39103	0	289089	69411	219678	0	0	350085	675844	0	65107	0	0	0	0	0	0	0	0	0	475435	1600	58469	7341	443839	444905	1022132	2571532	3063599	0	0	0	0	0	0	0	0	0	0	0	0	679	136	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	458535	229268	0	0	0	229268	444905	1026609	2571532	3420958	0	205322	1285766	3420958	4955898	8672	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
175056																																																																																																																																		312095	2432	0	0	238804	19711	17489	2222	0	0	0	0	0	0	18969	4228	0	0	0	0	0	0	0	0	0	0	0	19767	505	689	418	15666	41287	12435	45721	212055	603	603	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41287	12435	45721	212658	0	2487	22861	212658	238804	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
175140																																																																																																																																		427521	3606	0	0	318809	16330	11651	4556	0	0	0	0	0	0	11857	69679	5170	1349	790	0	0	790	0	0	0	0	0	24137	429	996	1132	15771	30771	75231	74935	236793	676	676	0	0	0	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24580	12290	0	0	4604	7686	30771	75231	79539	245155	0	15046	39770	245155	318809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
175458																																																																																																																																		27283	398	0	199	15979																																																																												15780																															
175609																																																																																																																																		229443	2082	0	915	102250																																																																												101335																															
176101																																																																																																																																		1235431	12345	0	1823	892465	65663	34351	31312	0	0	0	0	0	0	86256	168515	2041	0	0	0	0	0	0	0	0	0	0	56245	300	3541	0	45158	120907	203368	249911	647915	4332	4332	0	0	0	4332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11891	5946	0	0	5595	351	120907	203368	256920	689659	0	40674	128460	689659	890642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
176325																																																																																																																																		177907	1702	0	106	127668	3402	1494	1908	0	0	0	0	0	0	1903	31335	410	310	674	0	674	0	0	0	0	0	0	6062	12	802	100	5148	7150	34719	40815	96373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7538	3769	0	0	2487	1282	7150	34719	43531	98958	0	6944	21766	98958	127562	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
176437																																																																																																																																		57194	381	0	0	39332																																																																												39332																															
176464																																																																																																																																		972034	5967	0	0	584937	55142	14191	40951	0	1045	0	0	1045	0	51529	289066	245	4000	2800	0	2800	0	0	0	0	0	0	61402	164	2371	351	39114	72044	363181	119001	395803	468	468	74	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13136	13136	0	0	13136	0	48149	24075	0	0	326	23748	94546	363181	137372	432968	0	72636	68686	432968	584937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
176642																																																																																																																																		116609	1165	0	238	74183																																																																												73945																															
177135																																																																																																																																		30289	92	0	0	11309																																																																												11309																															
177443																																																																																																																																		195680	1063	0	0	98766																																																																												98766																															
177500																																																																																																																																		75372	795	0	212	47019																																																																												46807																															
177555																																																																																																																																		25403	147	0	0	12405																																																																												12405																															
177751																																																																																																																																		862142	8041	0	0	787343																																																																												787343																															
177920																																																																																																																																		1280288	7001	0	0	1012251	118133	106956	11177	0	0	0	0	0	0	6571	84782	7054	4000	1069	0	1069	0	0	0	0	0	0	62983	0	4715	672	40321	113527	101743	240697	777758	1409	1409	0	0	0	1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77216	38608	0	0	0	38608	113527	101743	240882	820863	0	20349	120441	820863	1012251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
178150																																																																																																																																		205649	1494	0	69	114068																																																																												113999																															
178244																																																																																																																																		120505	1242	0	0	118456																																																																												118456																															
178356																																																																																																																																		112258	241	0	0	63214																																																																												63214																															
178851																																																																																																																																		439642	3133	0	343	239225																																																																												238882																															
179148																																																																																																																																		197618	1939	0	0	166744																																																																												166744																															
179335																																																																																																																																		167902	1398	0	168	98422																																																																												98254																															
179700																																																																																																																																		584592	4467	0	0	404240	23237	16604	6633	0	0	0	0	0	0	12049	76170	1512	6080	0	0	0	0	0	0	0	0	0	31154	33	3371	823	25053	28933	86174	214143	255645	975	975	0	0	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44318	22159	0	0	3655	18504	28933	86174	218566	276449	0	17235	109283	276449	404240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
180144																																																																																																																																		109927	485	0	0	75654																																																																												75654																															
180443																																																																																																																																		60208	630	0	173	36556																																																																												36383																															
180537																																																																																																																																		109468	2493	0	1535	76696																																																																												75161																															
180845																																																																																																																																		125486	661	0	0	78674																																																																												78674																															
181963																																																																																																																																		199904	1781	0	623	92713																																																																												92090																															
182353																																																																																																																																		45255	339	0	0	27312																																																																												27312																															
182951																																																																																																																																		389833	3487	0	0	286777																																																																												286777																															
183668																																																																																																																																		722266	7181	0	0	608460																																																																												608460																															
183770																																																																																																																																		611946	3523	0	0	432795																																																																												432795																															
183846																																																																																																																																		251216	1907	0	0	194090																																																																												194090																															
183958																																																																																																																																		216272	3040	0	868	173830																																																																												172962																															
184142																																																																																																																																		672174	1855	0	0	457313	21335	14452	6883	0	0	0	0	0	0	21668	143822	12842	6947	0	0	0	0	0	0	0	0	0	37425	1428	2378	576	32703	37548	155840	129525	348562	0	0	0	0	0	0	97	49	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37548	155840	129574	361018	0	31168	64787	361018	457313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
184656																																																																																																																																		165007	471	0	0	70823	10109	1299	8810	0	1657	0	0	1657	0	630	97609	0	0	600	0	600	0	0	0	0	0	0	4401	0	0	0	4401	1929	107019	14901	40517	280	280	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929	107019	14901	41933	0	21404	7451	41933	70823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
184759																																																																																																																																		42290	398	0	0	33581																																																																												33581																															
185251																																																																																																																																		19506	203	0	56	11765																																																																												11709																															
185448																																																																																																																																		96083	480	0	0	88181	2216	1575	641	0	0	0	0	0	0	0	21477	9194	0	0	0	0	0	0	0	0	0	0	5018	0	0	0	5018	1575	22118	19757	6543	278	278	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	431	0	0	0	431	1575	22118	19757	7252	0	4424	9879	7252	88181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
185859																																																																																																																																		515231	21835	0	18341	279503																																																																												261162																															
