"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
100777																																																																																																																																																		0	0	19814	0	0	0	0	0	0	0	0	0	0	88946	90118	34956	35166		1249	1254	4215	4244	16425	16468	597			501	0	500	993	19448	519	1204	243	3820	5322	50718	23966	12897	3982																									0	0	0	0									0	0	0	0	0	0	16741	16879	0	0	0	0	0	0	0	0			
100843																																																																																																																																																		0	0	45010	0	0	0	0	0	0	0	0	0	0	4602	4602	126552	131481		4602	4602	83950	88620	0	0	4198			665	452	2048	2296	47511	40915	0	1781	3686	179	146	522	2936	32947																									0	665	0	682									0	0	0	0	0	0	30762	30864	0	0	0	0	0	0	855	858			
101019	0	0	44353	67587	66467	0	0	23010	23370	0	0	94998	97936	250509	266748	1063349	1093564		167723	183762	207491	217059	0	0	0			10001	60623	0	13210	125051	523105	0	0	0	0	13545	376141	73796	148601																									0	0	0	0	0	0	798	844	0	0	379264	388842	0	0	0	0	34328	34397	33275	35340	0	0	0	0	0	0	37024	38164																													48458	48589	110860	110977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109042	114565	0	0	0	0	0				66467									250509			1093564		167723			217059																																																																										
101037																																																																																																																																																		0	0	65728	0	0	0	0	0	0	0	0	0	0	0	0	227217	233763		0	0	74081	77634	0	0	4042			5142	3842	4894	15938	50688	5000	0	0	133	533	46291	101300	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
101439																																																																																																																																																		0	0	23545	0	0	0	0	0	0	0	0	0	0	0	0	40868	42264		0	0	6127	6387	0	0	1867			863	1004	0	1569	4072	0	0	2012	1496	4455	3796	1184	12622	9193																									0	0	0	0	0	0	12611	12942	0	0	0	0	0	0	0	0	0	0	13661	14019	0	0	0	0	0	0	0	0			
101671																																																																																																																																																		0	0	251467	19999	19999	0	0	0	0	0	0	0	0	12718	13084	269834	270907		12718	13084	17259	17719	0	0	33783			136590	12160	8363	11790	39037	5755	0	0	113	0	0	1552	55143	13121																									0	0	0	0	0	0	0	0	0	0	1663	1665	0	0	0	0	0	0	40867	41312	0	0	0	0	0	0	4014	3946			
101738																																																																																																																																																		0	0	14342	0	0	0	0	7816	7966	0	0	3135	3155	49995	51579	112049	115164		49995	51579	0	0	500	500	3424			8242	1385	5273	17871	71615	24748	0	2	606	10	31967	3440	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
101952																																																																																																																																																		0	0	26946	0	0	0	0	0	0	0	0	0	0	0	0	58324	60842		0	0	42485	44609	0	0	1077			0	1077	1443	1831	43815	3525	0	0	0	0	5668	1817	0	1664																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
102333																																																																																																																																																		0	0	12842	0	0	0	0	1213	1257	0	0	0	0	0	0	19320	19886		0	0	5792	6088	0	0	996			1605	253	773	1515	8210	1525	0	209	0	0	229	2525	2197	845																									0	0	0	0									0	0	0	0	0	0	2971	3042	0	0	0	0	0	0	0	0			
102342																																																																																																																																																		0	0	28692	0	0	0	0	0	0	0	0	0	0	0	0	51400	53401		0	0	33061	34276	0	0	4095			0	4095	7233	5376	18089	0	0	0	119	0	14374	0	3858	256																									0	0	0	0									0	0	0	0	0	0	4040	4114	0	0	0	0	0	0	0	0			
102539																																																																																																																																																		0	0	4140	0	0	0	0	0	0	0	0	0	0	14998	15010	0	0		987	990	0	0	0	0	511			0	511	10270	4217	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
102557																																																																																																																																																		0	0	0	2783	2858	0	0	0	0	0	0	0	0	0	0	8541	8820		0	0	970	1007	0	0	2291			972	1319	2989	2746	268	0	0	0	0	0	526	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
102874																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	695	698	0	0		0	0	0	0	0	0	0	0	0	0	550	0	143	0	0	0	0	0	0	2	0	0	0																									0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
103134																																																																																																																																																		0	0	10081	500	508	0	0	0	0	0	0	0	0	0	0	13740	13861		0	0	719	718	0	0	1775			201	1575	4474	1621	242	0	203	0	0	0	1441	3620	484	0																									0	0	0	0	0	0	3971	3954	0	0	1257	1310	0	0	0	0	0	0	472	484	0	0	0	0	0	0	0	0			
104234																																																																																																																																																		0	0	5119	0	0	0	0	0	0	0	0	0	0	0	0	51111	53280		0	0	23724	25382	0	0	180			0	179	274	508	13849	10571	0	0	0	0	11048	10940	2541	3370																									0	0	0	0									0	0	0	0	0	0	5843	5910	0	0	0	0	0	0	0	0			
104542																																																																																																																																																		0	0	9407	0	0	0	0	0	0	0	0	0	0	0	0	31825	32343		0	0	13755	14117	0	0	691	0	0	691	0	902	3877	26678	194	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
104971																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	104	107	3493	3535		0	0	0	0	0	0	2016	0	0	1003	1013	1519	0	0	0	16	88	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
105026																																																																																																																																																		0	0	2487	0	0	0	0	1210	1285	0	0	0	0	0	0	26113	26572		0	0	8548	8649	225	221	506	0	0	50	506	1490	1148	9467	3793	0	0	0	0	459	2099	4895	2665																									0	0	0	0									0	0	0	0	0	0	6073	6162	0	0	0	0	0	0	0	0			
105473																																																																																																																																																		14833	15675	214685	0	0	0	0	0	0	0	0	0	0	1048213	1057558	90000	90201		5243	5497	0	0	0	0	48191			0	48191	239431	265872	582373	2547	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
105530																																																																																																																																																		0	0	25021	0	0	0	0	0	0	0	0	0	0	4	4	44323	46162		0	0	13962	14848	0	0	2			0	0	0	0	11569	5299	0	2	22	96	12823	10894	5460	0																									0	0	0	0									0	0	0	0	0	0	5357	5460	0	0	0	0	0	0	0	0			
106359																																																																																																																																																		0	0	182725	6437	6639	0	0	1921	2020	0	0	0	0	14967	15349	322249	331882		3130	3224	45293	47020	0	0	5759			14538	3999	6275	5069	32092	8602	135	9	80	660	72127	68172	116478	18615																									0	9194	0	9326	324	330	4132	4317	8685	8916	124183	127857	0	0	0	0	2828	2879	122864	126464	0	0	0	0	0	0	1821	1937			
106452																																																																																																																																																		0	0	41957	4998	5011	0	0	0	0	0	0	0	0	2039	2105	89274	91502		36	36	0	0	0	0	37858	0	0	14583	23275	42168	36	0	0	0	0	0	0	7920	2003	3556	0																									0	0	0	0									0	0	0	0	0	0	3435	3556	0	0	0	0	0	0	0	0			
106676																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5040	5138		0	0	4872	4972	0	0	0	0	0	673	131	306	3059	894	0	0	0	0	22	35	10	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
107244																																																																																																																																																		0	0	825855	0	0	0	0	20250	20250	0	0	0	0	0	0	3387805	3468243		0	0	1511442	1539009	0	0	348306			559214	317371	267781	138236	351170	72300	121	3331	6154	67406	1578245	63621	30506	12787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13208	13799	0	0	1653815	1705079	0	0	0	0	0	0	42270	43265	0	0	0	0	0	0	29	28	0	0	
107459																																																																																																																																																		0	0	722	499	519	0	0	0	0	0	0	0	0	0	0	3878	3919		0	0	3278	3297	0	0	407	0	0	0	407	938	829	1745	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
107570																																																																																																																																																		0	0	17888	0	0	0	0	0	0	0	0	0	0	5807	5811	65867	68209		5807	5811	25930	27193	0	0	670	0	0	386	284	2967	1796	14768	16782	0	541	0	0	13496	4272	15496	3228																									0	0	0	0									0	0	0	0	0	0	18309	18724	0	0	0	0	0	0	0	0			
107758																																																																																																																																																		0	0	2793	0	0	0	0	0	0	0	0	0	0	13	13	4990	5246		13	13	4990	5246	0	0	298	0	0	0	298	9	0	3737	1215	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
108072																																																																																																																																																		0	0	9915	0	0	0	0	0	0	0	0	0	0	0	0	22095	22048		0	0	485	487	0	0	0	0	0	0	0	211	0	21725	0	37	21	29	24	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
108269																																																																																																																																																		0	0	4600	0	0	0	0	0	0	0	0	0	0	0	0	17287	17897		0	0	2916	3040	0	0	1201	0	0	0	1201	2833	3561	2365	0	0	0	32	197	6205	1503	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
108652																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
108746																																																																																																																																																		0	0	7012	0	0	0	0	0	0	0	0	0	0	0	0	33973	34959		0	0	27890	28705	0	0	2661	0	0	1396	1264	5580	7630	15371	0	0	0	0	0	1496	0	705	1517																									0	0	0	0									0	0	0	0	0	0	2158	2222	0	0	0	0	0	0	0	0			
108951																																																																																																																																																		0	0	141423	0	0	0	0	5247	5338	0	0	0	0	0	0	143654	147489		0	0	84808	86873	0	0	562	0	0	8380	0	4284	4843	44124	47536	2625	0	531	0	5367	9335	0	20466																									0	0	0	0									0	0	0	0	0	0	19669	20466	0	0	0	0	0	0	0	0			
109136																																																																																																																																																		0	0	27603	0	0	0	0	0	0	0	0	0	0	0	0	146663	151715		0	0	90013	94168	0	0	0			0	0	542	7602	38440	52808	0	0	0	0	25679	26644	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
109154																																																																																																																																																		0	0	2200	0	0	0	0	2409	2452	0	0	0	0	0	0	16725	17122		0	0	7124	7299	250	253	1009	0	0	1373	131	1359	1237	6441	1245	89	0	63	838	1236	1987	1123	0																									0	0	0	0									0	0	0	0	0	0	1109	1123	0	0	0	0	0	0	0	0			
109453																																																																																																																																																		0	0	19606	0	0	0	0	0	0	0	0	0	0	0	0	27239	28249		0	0	8945	9277	0	0	240			130	101	761	1564	6721	0	2	7	15	0	7800	11148	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
109574																																																																																																																																																		0	0	1007	0	0	0	0	0	0	0	0	0	0	0	0	50182	51723		0	0	0	0	0	0	1007			0	1007	0	0	3376	0	0	2375	1053	1907	28545	11822	862	776																									0	0	0	0									0	0	0	0	0	0	849	862	0	0	0	0	0	0	0	0			
109659																																																																																																																																																		0	0	551	0	0	0	0	0	0	0	0	0	0	0	0	2396	2461		0	0	1646	1710	0	0	386	0	0	0	386	708	1092	0	274	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
110413																																																																																																																																																		0	0	68954	0	0	0	0	476	482	0	0	0	0	0	0	131102	132556		0	0	27609	28328	0	0	25273	0	0	48237	781	1859	5877	31878	0	565	11	351	446	2413	755	37757	1626																									0	12063	0	12418	0	0	350	378	0	0	3838	4163	0	0	0	0	0	0	39061	39383	0	0	0	0	0	0	0	0			
110936																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9988	9752		0	0	0	0	0	0	0			7240	0	590	0	0	0	20	0	0	0	0	0	1902	0																									0	0	0	0									0	0	0	0	0	0	1919	1902	0	0	0	0	0	0	0	0			
110945																																																																																																																																																		0	0	10567	0	0	0	0	0	0	0	0	0	0	0	0	36316	37372		0	0	12929	13423	0	0	0			0	0	534	2743	15110	0	0	0	178	257	11027	3682	1854	1987																									0	0	0	0									0	0	0	0	0	0	3757	3841	0	0	0	0	0	0	0	0			
110972																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1006	2356	2356		621	624	856	856	0	0	0	0	0	0	0	101	520	856	0	16	348	15	0	0	0	0	1500																									0	0	0	0									0	0	0	0	0	0	1500	1500	0	0	0	0	0	0	0	0			
111157																																																																																																																																																		0	0	1798	0	0	0	0	0	0	0	0	0	0	0	0	1697	1798		0	0	502	528	0	0	0	0	0	0	0	0	0	0	528	0	0	0	0	1029	241	0	0																									0	0	0	0	0	0	0	0	0	0	1195	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
111205																																																																																																																																																		0	0	372	0	0	0	0	1346	1587	0	0	0	0	0	0	23235	24264		0	0	0	0	0	0	507			507	0	0	0	1081	0	0	0	0	0	9667	7404	0	5605																									0	0	0	0									0	0	0	0	0	0	5085	5605	0	0	0	0	0	0	0	0			
111942																																																																																																																																																		0	0	22192	0	0	0	0	0	0	0	0	0	0	0	0	52191	53850		0	0	15075	15578	0	0	2670			5809	1036	1648	4619	11538	3088	0	0	0	0	10544	7143	6974	1450																									0	0	0	0									0	0	0	0	0	0	8195	8425	0	0	0	0	0	0	0	0			
111979																																																																																																																																																		0	0	10004	2016	2034	0	0	1011	1067	0	0	0	0	5704	5876	9238	9350		5704	5876	0	0	0	0	1263	0	0	500	762	8176	856	4755	0	4	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
112163																																																																																																																																																		0	0	315338	0	0	0	0	18619	19879	0	0	0	0	0	0	351130	368887		0	0	164382	175308	0	0	3509			0	3509	25389	30037	125064	16059	0	0	198	0	39008	54294	56646	18683																									0	0	0	0	0	0	1894	2011	0	0	88878	91489	0	0	0	0	0	0	72714	75329	0	0	0	0	0	0	0	0			
112332																																																																																																																																																		0	0	13842	0	0	0	0	357	361	0	0	0	0	554	594	31870	32689		254	255	12174	12490	0	0	554	0	0	0	1038	2182	2629	11035	988	0	0	60	1188	4412	7252	1820	638																									0	0	0	0									0	0	0	0	300	339	2147	2158	0	0	0	0	0	0	0	0			
112444																																																																																																																																																		0	0	28312	275	275	0	0	0	0	0	0	0	0	0	0	79663	81698		0	0	17270	18004	0	0	3205			17	3188	1885	4368	13375	798	0	0	0	149	11672	32364	7493	6390																									0	0	0	0									0	0	0	0	0	0	8017	8164	0	0	0	0	0	0	0	0			
112510																																																																																																																																																		0	0	1160	0	0	0	0	0	0	0	0	0	0	0	0	6596	6619		0	0	982	996	0	0	748			543	205	105	601	3378	1787	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
112556																																																																																																																																																		0	0	1374	0	0	0	0	0	0	0	0	0	0	0	0	4106	4238		0	0	4106	4238	0	0	680			0	680	1226	2021	311	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
112837	0	0	11315602	7177125	7184336	0	0	0	0	0	0	385995	387282	0	0	82030083	84610133		0	0	0	0	0	0	52068			1342438	8015	4298203	3992979	2438419	113830	936866	596716	607	29495	2712711	41760407	9382152	16997295	0	0	888039	890138	0	0	0	0	0	0	567053	567387	0	0	0	0	0	0	0	0	0	0	0	0	0	1457525	0	1455092	0	0	8329850	8593575	0	0	36489252	37443227	0	0	0	0	0	0	18624881	19468169	0	0	0	0	0	0	512447	615923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2935932	3164741	0	0	0	0	0	0	6119509	6295355	0	0	0	0	0				7184336									0			84610133		0			0																																																																										
113003																																																																																																																																																		0	0	1005	11030	11283	0	0	0	0	0	0	0	0	0	0	32843	33823		0	0	7846	7951	0	0	7866			3009	4857	10699	670	0	0	0	0	0	0	2338	7338	43	4869																									0	0	0	0	0	0	0	0	0	0	9142	9677	0	0	0	0	0	0	4825	4912	0	0	0	0	0	0	0	0			
113030																																																																																																																																																		0	0	1684	0	0	0	0	5875	6214	0	0	0	0	0	0	21373	22046		0	0	2751	2791	0	0	1735			1310	1110	2728	2212	1786	2317	0	0	0	0	575	4260	1427	4321																									0	0	0	0									0	0	4754	4835	0	0	5588	5749	0	0	0	0	0	0	0	0			
113441																																																																																																																																																		0	0	6847	0	0	0	0	0	0	0	0	0	0	9293	9293	152098	157018		9293	9293	77943	81722	0	0	5050			28577	2492	4260	16916	37209	60953	0	2291	3006	841	2608	946	2801	3409																									0	0	0	0									0	0	0	0	0	0	6069	6210	0	0	0	0	0	0	0	0			
113601																																																																																																																																																		0	0	0	0	0	10000	10000	0	0	0	0	0	0	10000	10000	1383	1504		0	0	0	0	0	0	0			0	0	0	0	10000	1504	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
113740																																																																																																																																																		0	0	21555	0	0	0	0	0	0	0	0	0	0	0	0	134222	139664		0	0	72822	75210	0	0	14828	0	0	2798	12018	30769	21756	7864	0	0	12	858	1653	60917	912	0	105																									0	0	0	0	0	0	375	439	0	0	60935	63910	0	0	0	0	0	0	90	105	0	0	0	0	0	0	0	0			
113937																																																																																																																																																		0	0	11784	0	0	0	0	0	0	0	0	0	0	0	0	73679	75292		0	0	21145	21862	0	0	833			45	692	3458	5884	22434	0	3	40	679	1110	28209	11852	886	0																									0	0	0	0									0	0	0	0	0	0	862	886	0	0	0	0	0	0	0	0			
114149																																																																																																																																																		0	0	18888	0	0	0	0	500	500	0	0	0	0	0	0	59322	60900		0	0	35065	35925	0	0	6903			1869	5034	3919	5268	19815	5083	0	0	0	0	4380	869	12576	2088																									0	0	0	0									0	0	0	0	0	0	13695	14150	0	0	0	0	0	0	0	0			
114251																																																																																																																																																		0	0	27244	0	0	0	0	0	0	0	0	0	0	0	0	30255	32455		0	0	27068	29229	0	0	2775			1975	1198	0	0	26892	1575	0	0	0	0	814	0	0	0																									0	398	0	422									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
114260																																																																																																																																																		0	0	1453318	393958	398591	0	0	205954	215426	0	0	0	0	0	0	1666003	1735916		0	0	173767	186615	0	0	488463	0	0	342545	145918	471940	212971	441511	8575	0	0	0	0	1415	0	59741	51300																									0	0	0	0	0	0	1380	1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
114457																																																																																																																																																		0	0	55420	0	0	0	0	0	0	0	0	0	0	0	0	106469	112197		0	0	48542	52748	0	0	4672			1001	3671	812	0	8378	38886	0	0	347	814	26693	1258	22960	7377																									0	0	0	0									0	0	0	0	0	0	29555	30337	0	0	0	0	0	0	0	0			
114774																																																																																																																																																		1243	1250	1192	0	0	0	0	0	0	0	0	0	0	1243	1250	0	0		0	0	0	0	0	0	1242			500	742	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
114840																																																																																																																																																		0	0	10162	0	0	0	0	0	0	0	0	0	0	1935	1957	35885	36643		1935	1957	17127	17421	0	0	1591			1182	559	3350	4129	11285	0	0	323	651	359	6566	4587	4878	709																									0	0	0	0									0	0	0	0	0	0	5397	5583	0	0	0	0	0	0	3	3			
114859																																																																																																																																																		0	0	13008	3508	3629	0	0	0	0	0	0	0	0	0	0	22789	23511		0	0	9993	10165	0	0	3702			898	1993	4220	3290	5729	0	0	0	2318	1123	2058	0	1882	0																									0	0	0	0									0	0	0	0	0	0	1820	1882	0	0	0	0	0	0	0	0			
115146																																																																																																																																																		994	1032	7947	0	0	0	0	0	0	0	0	0	0	19588	20518	0	0		5208	5398	0	0	0	0	4227	0	0	0	4227	5930	2692	5288	0	0	0	0	0	0	0	1450	0																									0	0	0	0									0	0	0	0	1450	1488	0	0	0	0	0	0	0	0	0	0			
115575																																																																																																																																																		0	0	4338	0	0	0	0	648	673	0	0	0	0	0	0	53069	54402		0	0	12656	13143	0	0	1577			5552	1067	2082	2239	13011	0	1574	562	131	220	3594	7108	7910	6828																									0	0	0	0									0	0	0	0	0	0	10420	10625	0	0	0	0	0	0	8	7			
116358																																																																																																																																																		995	1028	4860	498	513	0	0	0	0	0	0	0	0	3322	3404	4069	4122		1929	1962	155	155	0	0	2444			517	1927	4039	358	604	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
116554																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	179		0	0	179	179	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
116741																																																																																																																																																		0	0	0	2971	3088	0	0	0	0	0	0	0	0	0	0	61661	63068		0	0	33447	34404	0	0	2477			0	2477	7108	4090	23844	483	0	0	96	0	5774	2287	6327	10582																									0	0	0	0									0	0	0	0	0	0	16857	16909	0	0	0	0	0	0	0	0			
117038																																																																																																																																																		0	0	4468	0	0	0	0	0	0	0	0	0	0	0	0	15051	15262		0	0	6081	6279	0	0	242			0	242	2391	1776	1870	0	0	0	0	0	0	8980	2	0																									0	0	0	0	0	0	5660	5594	0	0	3308	3387	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0			
117074																																																																																																																																																		0	0	7226	0	0	24404	25554	0	0	0	0	0	0	94154	97609	362	376		28598	29132	0	0	0	0	6381			1461	4634	13886	11899	23127	0	198	879	1916	494	28728	7239	69	0																									0	0	0	0									0	0	0	0	28	28	41	41	0	0	0	0	0	0	0	0			
117458																																																																																																																																																		0	0	92716	0	0	0	0	0	0	0	0	0	0	10096	10289	139085	139570		9318	9511	0	0	0	0	2982			124262	885	5432	2987	1753	778	0	21	731	444	10693	1680	0	0																									0	123746	0	123261									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
117775																																																																																																																																																		0	0	14495	0	0	0	0	500	509	0	0	0	0	0	0	34775	35350		0	0	14139	14275	0	0	1878	0	0	804	1332	1268	6080	15611	0	0	0	1006	84	2253	1966	4944	0																									0	0	0	0	0	0	457	468	0	0	4810	4842	0	0	0	0	0	0	3640	3688	0	0	0	0	0	0	0	0			
118156																																																																																																																																																		0	0	48895	0	0	0	0	9750	9710	0	0	0	0	0	0	81465	85739		0	0	71715	76029	0	0	1147			1210	1137	2528	11462	34128	35273	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
118660																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1932	1935		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	979	917	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
118736																																																																																																																																																		0	0	34615	999	1015	0	0	1762	1795	0	0	0	0	3635	3635	83585	85344		3635	3635	24017	24726	0	0	8504			2560	5944	12047	16182	26056	228	0	228	0	401	23905	1428	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
119153																																																																																																																																																		0	0	96965	0	0	0	0	0	0	0	0	0	0	0	0	123224	126102		0	0	6691	6837	0	0	7962			4940	7906	6117	1868	70045	2922	776	159	1370	3344	18737	5432	2486	0																									0	0	0	0	0	0	28559	29818	0	0	0	0	0	0	0	0	0	0	2328	2486	0	0	0	0	0	0	0	0			
119528																																																																																																																																																		0	0	43908	0	0	0	0	11943	12023	0	0	494	501	0	0	97577	99652		0	0	44413	45560	0	0	501			3187	973	1872	3912	25946	23211	0	0	4684	1899	2026	11083	12387	8471																									0	0	0	0									0	0	0	0	0	0	19899	20177	0	0	0	0	0	0	0	0			
119779																																																																																																																																																		0	0	10338	0	0	0	0	0	0	0	0	0	0	26536	27673	10591	11000		0	0	395	401	0	0	1498			1000	498	3004	401	0	0	0	0	82	560	30820	1172	0	0																									0	0	0	0	0	0	66	70	22035	23030	10130	10529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
119872																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55434	56913		0	0	45386	46767	0	0	0			0	0	0	1429	16991	31795	0	0	0	0	705	4892	597	504																									0	0	0	0									0	0	0	0	0	0	1089	1101	0	0	0	0	0	0	0	0			
120476																																																																																																																																																		0	0	3007	0	0	0	0	0	0	0	0	0	0	16467	16919	0	0		0	0	0	0	0	0	0	0	0	4000	1000	0	0	0	0	709	23	2583	2445	902	4805	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
