"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAKW00	RCFAKW03	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAKW00	RCOAKW03	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
537560																																																																	163203	12476	12476	10.5348%	16.5165%	15.2539%	150727	988123	1430759	-1083	0			8.5165%				121398	1431446	30016	15.2539%	1	0	150331	0	687	0	-980		-1270	0	1167		0	0	150727	0	0	0	0	0	0	150727	0	0	0	0	0	0	0	0	0	12476	0	687		0										
538222																																																																	17047	471	471	17.5523%	29.0552%	28.2525%	16576	58671	94438	-239	0			21.0552%				14576	94438	2000	28.2525%	1	0	16337	0	0	0	-239	0	0	0	0		0	0	16576	0	0	0	0	0	0	16576	0	0	0	0	0	0	0	0	0	471	0	0	0	0										
538473																																																																	65614	4531	4531	11.5788%	18.1692%	16.9145%	61083	361127	527542	-488	0			10.1692%				54021	527542	6810	16.8448%	1	0	60343	0	0	0	-488		0	0	0		0	0	60831	0	0	0	0	0	0	60831	0	0	252	252	0	252	0	0	0	4531	0	0		0										
538754																																																																	38694	2625	2625	13.7269%	18.4652%	17.2125%	36069	209551	262762	-103	0			10.4652%				34469	262762	1600	17.2125%	1	0	35966	0	0	0	-103	0	0	0	0		0	0	36069	0	0	0	0	0	0	36069	0	0	0	0	0	0	0	0	0	2625	0	0	0	0										
538802	164042	6233	6233	8.0341%	21.0083%	20.2101%	157809	780842	1964239	-896	0			13.0083%			134493	1964239	23316	20.2101%	0	156913	0	0	0	-896		0	0	0		0	0	157809	0	0	0	0	0	0	157809	0	0	0	0	0	0	0	0	0	6233	0	0		0																															1																																													
538950																																																																	32987	2741	2741	12.0912%	15.0521%	13.8014%	30246	219152	250149	46	0			7.0521%				31088	252278	1287	13.8014%	1	0	32421	2129	0	0	46	0	0	0	0		0	0	30246	0	0	0	0	0	0	30246	0	0	0	0	0	0	0	0	0	2741	0	2129	0	0										
539032																																																																	161308	15349	15349	9.0980%	12.0376%	10.8922%	145959	1340032	1604299	-6083	0			4.0376%				62489	1623844	103015	10.8922%	1	0	159421	19545	0	0	233		0	-6316	0		0	0	145959	0	0	0	0	0	0	145959	0	0	0	0	0	0	0	0	0	15349	0	19545		0										
539340																																																																	54457	2804	2818	12.4830%	19.4434%	18.4372%	51639	280080	413673	-2283	0			11.4434%				38639	413673	13000	18.4372%	1	0	49356	0	0	0	-2283	0	0	0	0		0	0	51639	0	0	0	0	0	0	51639	0	0	0	0	0	0	0	0	0	2818	0	0	14	0										
539377																																																																	25018	1866	1866	12.0635%	16.8110%	15.5572%	23152	148819	191918	-73	0			8.8110%				13182	191918	9966	15.5572%	1	0	23075	0	0	0	-77		0	0	0		0	0	23152	0	0	0	0	0	0	23152	0	0	0	0	0	0	0	0	0	1866	0	0		0										
539452																																																																	6197	485	485	11.8988%	15.6186%	14.3962%	5712	39677	48005	160	0			7.6186%				4662	48005	1050	14.3962%	1	0	5872	0	0	0	160	0	0	0	0		0	0	5712	0	0	0	0	0	0	5712	0	0	0	0	0	0	0	0	0	485	0	0	0	0										
539872																																																																	41904	1149	1149	12.1982%	22.3531%	21.7402%	40755	187464	334107	-2056	0			14.3531%				16697	334107	24058	21.7402%	1	0	38699	0	0	0	-2056	0	0	0	0		0	0	40755	0	0	0	0	0	0	40755	0	0	0	0	0	0	0	0	0	1149	0	0	0	0										
540056																																																																	28329	2355	2355	9.7571%	13.3600%	12.2494%	25974	212043	266207	35	0			5.3600%				9002	267235	18000	12.2494%	1	0	27037	1028	0	0	35	0	0	0	0		0	0	25974	0	0	0	0	0	0	25974	0	0	0	0	0	0	0	0	0	2355	0	1028	0	0										
540542																																																																	6989	273	273	11.0381%	32.1599%	30.9037%	6716	21732	60844	-15	0			24.1599%				3531	60844	3200	30.9037%	1	0	6716	0	0	0	0	0	0	0	0		0	0	6716	0	0	0	0	0	0	6716	0	0	0	0	0	0	0	0	0	273	0	0	0	0										
540551																																																																	115760	11134	11134	9.9574%	13.0055%	11.7546%	104626	890087	1050735	819	0			5.0055%				64584	1057193	46500	11.7546%	1	0	111903	5408	1050	0	819	0	0	0	0		0	0	104626	0	0	0	0	0	0	104626	0	0	0	0	0	0	0	0	0	11134	0	6458	0	0										
540739																																																																	30210	1368	1368	12.5632%	19.6078%	18.7199%	28842	154071	229575	264	0			11.6078%				28142	229575	700	18.7199%	1	0	29106	0	0	0	264	0	0	0	0		0	0	28842	0	0	0	0	0	0	28842	0	0	0	0	0	0	0	0	0	1368	0	0	0	0										
540775																																																																	38876	3578	3578	9.2150%	12.8474%	11.6650%	35298	302598	383049	11	0			4.8474%				29135	383588	6702	11.6650%	1	0	35848	539	0	0	11	0	0	0	0		0	0	35298	0	0	0	0	0	0	35298	0	0	0	0	0	0	0	0	0	3578	0	539	0	0										
540850																																																																	5702	383	383	13.3563%	18.6682%	17.4142%	5319	30544	39824	-53	0			10.6682%				5137	39824	235	17.4142%	1	0	5319	0	0	0	0	0	0	0	0		0	0	5319	0	0	0	0	0	0	5319	0	0	0	0	0	0	0	0	0	383	0	0	0	0										
540926																																																																	1486075	56857	56857	10.3713%	13.1700%	12.6661%	1429218	11283821	13780448	-13355	0			5.1700%				419067	14832215	2061918	12.6661%	1	0	2467630	1002335	47704	1728	-4906		-2094	-6355	0		0	0	1429218	0	0	0	0	0	0	1429218	0	0	0	0	0	0	0	0	0	56857	0	1051767		0										
541101	19972000	215000	810000	7.5636%	17.3294%	16.6266%	19162000	115249000	253344000	-1701000	64000	279060000	6.8666%	6.8842%			15181000	260161000	12186000	16.4053%	0	25666000	5903000	611000	43000						5000	196000	0	18907000	0	0	0	0	0	0	18907000	0	255000	0	255000	0	255000	595000	0	0	810000	0	6753000		1000	19800000	43000	638000	14.8842%	14.4046%	133026900	7.0000%	14.2129%	638000																						0																																													
541231																																																																	34519	2161	2161	13.2521%	20.0109%	18.7582%	32358	172501	244172	44	0			12.0109%				25212	244792	7766	18.7582%	1	0	33022	0	620	0	44	0	0	0	0		0	0	32358	0	0	0	0	0	0	32358	0	0	0	0	0	0	0	0	0	2161	0	620	0	0										
541307																																																																	21033	2171	2171	7.7606%	11.3051%	10.1382%	18862	186049	243049	0	0			3.3051%				-27077	243639	46529	10.1382%	1	0	19452	0	590	0	0	0	0	0	0		0	0	18862	0	0	0	0	0	0	18862	0	0	0	0	0	0	0	0	0	2171	0	590	0	0										
541642																																																																	23874	692	692	16.2084%	35.5278%	34.4981%	23182	67198	143025	-1846	0			27.5278%				20182	143025	3000	34.4981%	1	0	21336	0	0	0	-1846	0	0	0	0		0	0	23182	0	0	0	0	0	0	23182	0	0	0	0	0	0	0	0	0	692	0	0	0	0										
541754																																																																	15736	1553	1553	9.1282%	12.6947%	11.4419%	14183	123957	155375	-111	0			4.6947%				5975	157953	10879	11.4419%	1	0	16743	2578	0	0	-111	93	0	0	0		0	0	14183	0	0	0	0	0	0	14183	0	0	0	0	0	0	0	0	0	1553	0	2578	0	0										
541857																																																																	30710	2069	2069	10.1407%	14.4839%	13.5081%	28641	212029	282435	-199	0			6.4839%				16975	283190	12421	13.5081%	1	0	29197	755	0	0	-199	0	0	0	0		0	0	28641	0	0	0	0	0	0	28641	0	0	0	0	0	0	0	0	0	2069	0	755	0	0										
542153																																																																	31455	2727	2727	10.2862%	12.7784%	11.6706%	28728	246157	279288	-153	0			4.7784%				8728	279288	20000	11.6706%	1	0	28575	0	0	0	-153	0	0	0	0		0	0	28728	0	0	0	0	0	0	28728	0	0	0	0	0	0	0	0	0	2727	0	0	0	0										
542340																																																																	19089	1823	1823	8.6585%	11.4143%	10.3243%	17266	167237	199410	-68	0			3.4143%				11833	203023	9046	10.3243%	1	0	20811	3613	0	0	-68	0	0	0	0		0	0	17266	0	0	0	0	0	0	17266	0	0	0	0	0	0	0	0	0	1823	0	3613	0	0										
542528																																																																	238772	13822	14852	10.2359%	14.6542%	13.7427%	223920	1629379	2187597	7199	0			6.6542%				32302	2270332	263883	13.1001%	1	0	303384	76851	5884	0	7199		0	0	0		0	0	213450	0	0	0	0	0	0	213450	0	0	10470	10470	0	10470	0	0	1030	14852	0	82735		0										
542649																																																																	1872628	117256	117256	8.6270%	11.5940%	10.8680%	1755372	16151729	20347313	-38507	0			3.5940%				655964	21518160	2270255	10.8680%	1	0	2887712	1129140	22473	15387	-8260		-1556	-28691	0		0	0	1759219	0	0	0	0	3847	3847	1755372	0	0	0	0	3847	0	0	0	0	117256	0	1170847		0										
542667																																																																	93526	2986	2986	20.9257%	39.1524%	37.9024%	90540	238877	432673	-562	0			31.1524%				79832	432673	10708	37.9024%	1	0	89978	0	0	0	-562	0	0	0	0		0	0	90540	0	0	0	0	0	0	90540	0	0	0	0	0	0	0	0	0	2986	0	0	0	0										
542854																																																																	2807	185	185	9.4667%	19.0563%	17.8004%	2622	14730	27697	-95	0			11.0563%				506	27697	2226	17.8004%	1	0	2637	0	0	0	-95	110	0	0	0		0	0	2622	0	0	0	0	0	0	2622	0	0	0	0	0	0	0	0	0	185	0	0	0	0										
543262																																																																	162949	14117	14117	9.5422%	14.4971%	13.2412%	148832	1124008	1559716	705	0			6.4971%				72856	1560166	76426	13.2412%	1	0	149987	0	450	0	705	0	0	0	0		0	0	148832	0	0	0	0	0	0	148832	0	0	0	0	0	0	0	0	0	14117	0	450	0	0										
543459																																																																	38675	3620	3620	10.4352%	13.4616%	12.2016%	35055	287299	335931	940	0			5.4616%				13672	337922	23374	12.2016%	1	0	37986	1991	0	0	940	0	0	0	0		0	0	35055	0	0	0	0	0	0	35055	0	0	0	0	0	0	0	0	0	3620	0	1991	0	0										
543945																																																																	43268	4456	4456	8.8557%	11.0593%	9.9203%	38812	391238	438272	-83	0			3.0593%				34062	438272	4750	9.9203%	1	0	38729	0	0	0	-83	0	0	0	0		0	0	38812	0	0	0	0	0	0	38812	0	0	0	0	0	0	0	0	0	4456	0	0	0	0										
544335																																																																	38363	1950	1950	9.9700%	13.1009%	12.4349%	36413	292828	365225	-369	0			5.1009%				12518	366531	25201	12.4349%	1	0	37350	1306	0	0	-369	0	0	0	0		0	0	36413	0	0	0	0	0	0	36413	0	0	0	0	0	0	0	0	0	1950	0	1306	0	0										
544447																																																																	18505	913	913	15.6178%	19.3946%	18.4377%	17592	95413	112641	425	0			11.3946%				17092	112641	500	18.4377%	1	0	18017	0	0	0	425	0	0	0	0		0	0	17592	0	0	0	0	0	0	17592	0	0	0	0	0	0	0	0	0	913	0	0	0	0										
544577																																																																	21201	284	284	30.4031%	42.0096%	41.4469%	20917	50467	68799	-119	0			34.0096%				14123	68799	6794	41.4469%	1	0	20798	0	0	0	-119		0	0	0		0	0	20917	0	0	0	0	0	0	20917	0	0	0	0	0	0	0	0	0	284	0	0		0										
544652																																																																	60117	6061	6061	8.8101%	12.4098%	11.1587%	54056	484430	613569	462	0			4.4098%				8018	613569	46038	11.1587%	1	0	54518	0	0	0	462	0	0	0	0		0	0	54056	0	0	0	0	0	0	54056	0	0	0	0	0	0	0	0	0	6061	0	0	0	0										
544951																																																																	4066	420	420	7.6756%	12.1591%	10.9031%	3646	33440	47501	-14	0			4.1591%				-235	47501	3881	10.9031%	1	0	3632	0	0	0	-14	0	0	0	0		0	0	3646	0	0	0	0	0	0	3646	0	0	0	0	0	0	0	0	0	420	0	0	0	0										
545154																																																																	11497	841	841	9.8088%	13.3747%	12.3963%	10656	85961	108637	-198	0			5.3747%				5020	110225	7224	12.3963%	1	0	12046	1588	0	0	-198	0	0	0	0		0	0	10656	0	0	0	0	0	0	10656	0	0	0	0	0	0	0	0	0	841	0	1588	0	0										
545604																																																																	49770	2987	2987	11.5129%	19.1200%	17.9725%	46783	260303	406354	-175	0			11.1200%				46785	406354	1	17.9725%	1	0	46611	0	0	0	-175		0	3	0		0	0	46783	0	0	0	0	0	0	46783	0	0	0	0	0	0	0	0	0	2987	0	0		0										
545846																																																																	33484	2653	2653	11.0633%	15.8117%	14.5589%	30831	211767	278679	8	0			7.8117%				11715	279905	20342	14.5589%	1	0	32065	1226	0	0	8	0	0	0	0		0	0	30831	0	0	0	0	0	0	30831	0	0	0	0	0	0	0	0	0	2653	0	1226	0	0										
546003																																																																	181504	12336	7264	10.5237%	13.3648%	12.8299%	174240	1358077	1655684	-455	-79			5.3648%				91314	1662377	89698	12.8299%	1	0	180557	4135	2637	0	-534		0	79	0		0	0	174240	0	0	0	0	0	0	174240	0	0	0	0	0	0	0	0	0	12336	5072	6772		0										
546320																																																																	8168	502	502	11.0918%	16.9394%	15.8983%	7666	48219	69114	-243	0			8.9394%				4343	69141	3350	15.8983%	1	0	7450	0	0	0	-243	0	0	0	0		27	0	7666	0	0	0	0	0	0	7666	0	0	0	0	0	0	0	0	0	502	0	27	0	0										
546535																																																																	29571	1935	1935	12.3334%	19.1564%	17.9029%	27636	154366	224074	-451	0			11.1564%				17636	224074	10000	17.9029%	1	0	27185	0	0	0	-451	0	0	0	0		0	0	27636	0	0	0	0	0	0	27636	0	0	0	0	0	0	0	0	0	1935	0	0	0	0										
546544																																																																	90814	8971	8971	9.5753%	11.0214%	9.9326%	81843	823982	854730	121	0			3.0214%				43633	855698	39178	9.9326%	1	0	82932	563	405	0	121	0	0	0	0		0	0	81843	0	0	0	0	0	0	81843	0	0	0	0	0	0	0	0	0	8971	0	968	0	0										
547251																																																																	20751	1209	1209	16.8937%	21.5168%	20.2632%	19542	96441	115676	0	0			13.5168%				9542	115676	10000	20.2632%	1	0	19542	0	0	0	0	0	0	0	0		0	0	19542	0	0	0	0	0	0	19542	0	0	0	0	0	0	0	0	0	1209	0	0	0	0										
547550																																																																	18548	918	918	13.5635%	25.3430%	24.0886%	17630	73188	129981	-77	0			17.3430%				14630	129981	3000	24.0886%	1	0	17553	0	0	0	-77	0	0	0	0		0	0	17630	0	0	0	0	0	0	17630	0	0	0	0	0	0	0	0	0	918	0	0	0	0										
547840																																																																	238684	20322	20322	10.9208%	13.6377%	12.4766%	218362	1750175	1999501	-765	0			5.6377%				148930	2002137	72068	12.4766%	1	0	220233	2636	0	0	-765	0	0	0	0		0	0	218362	0	0	0	0	0	0	218362	0	0	0	0	0	0	0	0	0	20322	0	2636	0	0										
548052																																																																	19035	1499	1499	10.0417%	15.9024%	14.6501%	17536	119699	174632	-231	0			7.9024%				12386	174632	5150	14.6501%	1	0	17305	0	0	0	-231		0	0	0		0	0	17536	0	0	0	0	0	0	17536	0	0	0	0	0	0	0	0	0	1499	0	0		0										
548203																																																																	58230	3142	3142	13.3471%	17.5725%	16.6243%	55088	331370	412733	-2463	0			9.5725%				55088	412733	0	16.6243%	1	0	52625	0	0	0	-211		0	-2252	0		0	0	55088	0	0	0	0	0	0	55088	0	0	0	0	0	0	0	0	0	3142	0	0		0										
548267																																																																	43379	2882	2882	13.5646%	19.0335%	17.7689%	40497	227909	298549	-1444	-2396			11.0335%				29377	296153	11120	17.7689%	1	0	39053	0	0	0	952	0	0	-2396	0		0	0	40497	0	0	0	0	0	0	40497	0	0	0	0	0	0	0	0	0	2882	0	0	0	0										
548351																																																																	258167	13698	13698	13.6889%	19.2524%	18.2309%	244469	1340963	1785892	-872	0			11.2524%				216360	1796805	39022	18.2309%	1	0	254510	10913	0	0	-872	0	0	0	0		0	0	244469	0	0	0	0	0	0	244469	0	0	0	0	0	0	0	0	0	13698	0	10913	0	0										
548472																																																																	8368	594	594	10.0266%	17.0390%	15.8294%	7774	49111	77534	51	48			9.0390%				5811	77582	1963	15.8294%	1	0	7825	0	0	0	3	0	0	48	0		0	0	7774	0	0	0	0	0	0	7774	0	0	0	0	0	0	0	0	0	594	0	0	0	0										
548641																																																																	14018	924	924	12.4882%	19.0794%	17.8218%	13094	73472	104851	-3	0			11.0794%				10631	105708	3320	17.8218%	1	0	13948	819	38	0	-3	0	0	0	0		0	0	13094	0	0	0	0	0	0	13094	0	0	0	0	0	0	0	0	0	924	0	857	0	0										
548771																																																																	59409	4600	4600	8.4316%	12.6972%	11.7141%	54809	467889	650044	-1036	0			4.6972%				32920	650044	21889	11.7141%	1	0	53773	0	0	0	-107	0	0	-929	0		0	0	54809	0	0	0	0	0	0	54809	0	0	0	0	0	0	0	0	0	4600	0	0	0	0										
548829																																																																	6887	388	388	8.0463%	14.2623%	13.4588%	6499	48288	80770	-456	0			6.2623%				4365	81193	2557	13.4588%	1	0	6466	0	0	423	-456	0	0	0	0		0	0	6499	0	0	0	0	0	0	6499	0	0	0	0	0	0	0	0	0	388	0	423	0	0										
549862																																																																	70814	3962	3962	15.0615%	22.3340%	21.0844%	66852	317068	443860	-1102	0			14.3340%				36852	443860	30000	21.0844%	1	0	65750	0	0	0	-1102	0	0	0	0		0	0	66852	0	0	0	0	0	0	66852	0	0	0	0	0	0	0	0	0	3962	0	0	0	0										
550279																																																																	101856	1543	1543	15.0622%	23.9018%	23.5397%	100313	426144	665991	-545	0			15.9018%				100313	665991	0	23.5397%	1	0	99768	0	0	0	-545	0	0	0	0		0	0	100313	0	0	0	0	0	0	100313	0	0	0	0	0	0	0	0	0	1543	0	0	0	0										
550354																																																																	14319	924	924	10.5543%	19.4843%	18.2270%	13395	73490	126915	-141	0			11.4843%				13019	126915	376	18.2270%	1	0	13254	0	0	0	-141	0	0	0	0		0	0	13395	0	0	0	0	0	0	13395	0	0	0	0	0	0	0	0	0	924	0	0	0	0										
550448																																																																	9637	560	560	11.8845%	21.7780%	20.5125%	9077	44251	76377	0	0			13.7780%				8077	76377	1000	20.5125%	1	0	9077	0	0	0	0	0	0	0	0		0	0	9077	0	0	0	0	0	0	9077	0	0	0	0	0	0	0	0	0	560	0	0	0	0										
550635																																																																	70886	4532	4532	10.4541%	14.7430%	13.8004%	66354	480812	634717	-395	0			6.7430%				17295	635371	49713	13.8004%	1	0	66613	0	654	0	-369		20	0	-46		0	0	66354	0	0	0	0	0	0	66354	0	0	0	0	0	0	0	0	0	4532	0	654		0										
550653																																																																	7625	535	535	14.6379%	18.3479%	17.0605%	7090	41558	48436	-17	0			10.3479%				5507	48436	1600	17.0605%	1	0	7090	0	0	0	0	0	0	0	0		0	0	7090	0	0	0	0	0	0	7090	0	0	0	0	0	0	0	0	0	535	0	0	0	0										
550756																																																																	109181	9522	9522	10.5682%	13.5083%	12.3302%	99659	808250	943009	267	0			5.5083%				69897	961021	47773	12.3302%	1	0	117937	14486	3526	0	264	0	0	0	2		0	0	99659	0	0	0	0	0	0	99659	0	0	0	0	0	0	0	0	0	9522	0	18012	0	0										
550952																																																																	43547	1200	1200	11.7675%	22.9181%	22.2866%	42347	190011	359863	-2605	-111			14.9181%				33847	359752	8500	22.2866%	1	0	39742	0	0	0	-2494		0	-111	0		0	0	42347	0	0	0	0	0	0	42347	0	0	0	0	0	0	0	0	0	1200	0	0		0										
551016																																																																	26097	1907	1907	9.2741%	16.8007%	15.5730%	24190	155333	260833	-85	0			8.8007%				23126	260833	1064	15.5730%	1	0	24105	0	0	0	-85	0	0	0	0		0	0	24190	0	0	0	0	0	0	24190	0	0	0	0	0	0	0	0	0	1907	0	0	0	0										
552059																																																																	32304	2481	2481	9.9398%	11.6051%	10.7138%	29823	278361	300036	274	0			3.6051%				8212	300229	21804	10.7138%	1	0	30290	103	90	0	274	0	0	0	0		0	0	29823	0	0	0	0	0	0	29823	0	0	0	0	0	0	0	0	0	2481	0	193	0	0										
552161																																																																	122411	8269	8269	10.4665%	12.6307%	11.7775%	114142	969156	1090547	-68	0			4.6307%				89314	1094399	28680	11.7775%	1	0	117926	3852	0	0	-68	0	0	0	0		0	0	114142	0	0	0	0	0	0	114142	0	0	0	0	0	0	0	0	0	8269	0	3852	0	0										
552545																																																																	33244	1751	1751	8.1957%	12.7894%	12.1157%	31493	259935	384264	-2089	0			4.7894%				15866	390223	21586	12.1157%	1	0	35363	1304	915	3740	-2089	0	0	0	0		0	0	31493	0	0	0	0	0	0	31493	0	0	0	0	0	0	0	0	0	1751	0	5959	0	0										
552956																																																																	12102	444	444	16.1236%	34.2930%	33.0349%	11658	35290	72304	-4	0			26.2930%				11218	72304	440	33.0349%	1	0	11654	0	0	0	-4	0	0	0	0		0	0	11658	0	0	0	0	0	0	11658	0	0	0	0	0	0	0	0	0	444	0	0	0	0										
552974																																																																	42915	2739	2739	13.4254%	17.5927%	16.4699%	40176	243936	299253	-161	0			9.5927%				35046	299253	5130	16.4699%	1	0	40015	0	0	0	-161	0	0	0	0		0	0	40176	0	0	0	0	0	0	40176	0	0	0	0	0	0	0	0	0	2739	0	0	0	0										
553038																																																																	20441	1486	1486	11.8631%	17.3241%	16.0646%	18955	117992	159781	-2	0			9.3241%				9809	161449	10814	16.0646%	1	0	20621	1668	0	0	-2	0	0	0	0		0	0	18955	0	0	0	0	0	0	18955	0	0	0	0	0	0	0	0	0	1486	0	1668	0	0										
553926																																																																	16757	1019	1019	10.5719%	17.9294%	16.8391%	15738	93461	148866	-649	0			9.9294%				14569	150097	2400	16.8391%	1	0	16320	1231	0	0	-649	0	0	0	0		0	0	15738	0	0	0	0	0	0	15738	0	0	0	0	0	0	0	0	0	1019	0	1231	0	0										
553944																																																																	40872	2495	2495	13.1018%	20.5141%	19.2618%	38377	199239	292914	278	0			12.5141%				19888	294172	19747	19.2618%	1	0	39913	903	355	0	278	0	0	0	0		0	0	38377	0	0	0	0	0	0	38377	0	0	0	0	0	0	0	0	0	2495	0	1258	0	0										
554268																																																																	24867	267	267	17.6383%	30.8811%	30.5495%	24600	80525	139469	0	0			22.8811%				18300	139469	6300	30.5495%	1	0	24600	0	0	0	0	0	0	0	0		0	0	24600	0	0	0	0	0	0	24600	0	0	0	0	0	0	0	0	0	267	0	0	0	0										
554343																																																																	24340	1458	1458	13.9612%	20.9962%	19.7385%	22882	115926	163897	983	0			12.9962%				17882	163897	5000	19.7385%	1	0	23865	0	0	0	983	0	0	0	0		0	0	22882	0	0	0	0	0	0	22882	0	0	0	0	0	0	0	0	0	1458	0	0	0	0										
554857																																																																	134093	9979	9979	11.2883%	14.7074%	13.6129%	124114	911736	1099493	4170	0			6.7074%				86350	1100158	38429	13.6129%	1	0	128949	665	0	0	4170	0	0	0	0		0	0	124114	0	0	0	0	0	0	124114	0	0	0	0	0	0	0	0	0	9979	0	665	0	0										
554941																																																																	8377	418	418	9.7976%	19.0755%	18.1236%	7959	43915	81234	-42	0			11.0755%				3959	81234	4000	18.1236%	1	0	7917	0	0	0	-42	0	0	0	0		0	0	7959	0	0	0	0	0	0	7959	0	0	0	0	0	0	0	0	0	418	0	0	0	0										
555256																																																																	9074	731	731	9.2031%	15.5284%	14.2774%	8343	58435	90654	-106	0			7.5284%				4492	90654	3851	14.2774%	1	0	8237	0	0	0	-106	0	0	0	0		0	0	8343	0	0	0	0	0	0	8343	0	0	0	0	0	0	0	0	0	731	0	0	0	0										
556011																																																																	45515	3000	3000	9.9338%	13.7718%	12.8641%	42515	330494	427984	803	0			5.7718%				38656	427984	3859	12.8641%	1	0	43318	0	0	0	803	0	0	0	0		0	0	42515	0	0	0	0	0	0	42515	0	0	0	0	0	0	0	0	0	3000	0	0	0	0										
556459																																																																	53168	4395	4395	9.4324%	14.2031%	13.0290%	48773	374342	517077	-2060	0			6.2031%				32259	535111	34548	13.0290%	1	0	64747	18034	0	0	-2060		0	0	0		0	0	48773	0	0	0	0	0	0	48773	0	0	0	0	0	0	0	0	0	4395	0	18034		0										
556815																																																																	205752	18575	18575	10.3884%	13.8603%	12.6090%	187177	1484471	1801783	-827	0			5.8603%				112655	1804427	77166	12.6090%	1	0	188994	2301	343	0	-827	0	0	0	0		0	0	187177	0	0	0	0	0	0	187177	0	0	0	0	0	0	0	0	0	18575	0	2644	0	0										
556936																																																																	26798	2009	2009	10.1799%	13.1499%	12.1641%	24789	203789	243509	-227	0			5.1499%				21475	243509	3314	12.1641%	1	0	24562	0	0	0	-227	0	0	0	0		0	0	24789	0	0	0	0	0	0	24789	0	0	0	0	0	0	0	0	0	2009	0	0	0	0										
557317																																																																	31790	2571	2571	8.8430%	13.7211%	12.6114%	29219	231687	330419	-341	0			5.7211%				18659	332851	12992	12.6114%	1	0	31310	2185	170	77	-341	0	0	0	0		0	0	29219	0	0	0	0	0	0	29219	0	0	0	0	0	0	0	0	0	2571	0	2432	0	0										
557438																																																																	17206	1608	1608	10.0709%	13.4233%	12.1688%	15598	128180	154882	-46	0			5.4233%				13723	154882	1875	12.1688%	1	0	15552	0	0	0	-46	0	0	0	0		0	0	15598	0	0	0	0	0	0	15598	0	0	0	0	0	0	0	0	0	1608	0	0	0	0										
557858																																																																	474263	34111	34111	8.4472%	11.1873%	10.3827%	440152	4239281	5210596	-50912	-21444			3.1873%				372357	5202218	80861	10.3827%	1	0	402306	12611	455	0	-29468	0	0	-21444	0		0	0	440152	0	0	0	0	0	0	440152	0	0	0	0	0	0	0	0	0	34111	0	13066	0	0										
558574																																																																	4784	188	188	12.5007%	23.7137%	22.7818%	4596	20174	36766	-41	0			15.7137%				3147	36766	1449	22.7818%	1	0	4555	0	0	0	-41	0	0	0	0		0	0	4596	0	0	0	0	0	0	4596	0	0	0	0	0	0	0	0	0	188	0	0	0	0										
559179																																																																	8739	310	310	18.6400%	35.1571%	33.9100%	8429	24857	45220	-19	0			27.1571%				8429	45220	0	33.9100%	1	0	8410	0	0	0	-19		0	0	0		0	0	8429	0	0	0	0	0	0	8429	0	0	0	0	0	0	0	0	0	310	0	0		0										
560214																																																																	10213	200	200	15.2023%	36.3620%	35.6499%	10013	28087	65865	-387	0			28.3620%				9013	65865	1000	35.6499%	1	0	9626	0	0	0	-387	0	0	0	0		0	0	10013	0	0	0	0	0	0	10013	0	0	0	0	0	0	0	0	0	200	0	0	0	0										
560353																																																																	25956	255	255	9.3142%	43.6030%	43.1746%	25701	59528	275935	-2964	0			35.6030%				25261	275935	440	43.1746%	1	0	22737	0	0	0	-2964	0	0	0	0		0	0	25701	0	0	0	0	0	0	25701	0	0	0	0	0	0	0	0	0	255	0	0	0	0										
