"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
363657	90	0	21	0	CONF	0	0	0	185	40	32	0	0	0	0	0	0	0	0	0	0	false	38	0	0	15	72	19	5	89	61	0	145	11	0	43	12	0				Indirect Dealer Flat Fee Expense	Donations	Sales Tax Expense											
363778	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	Debit Card Income			Franchise Tax													
364131	0	0	0	0	CONF	0	0	0	43	63	25	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	20	0	42	0	26	0	0	0	0	0	31	0				Other Insurance	Computer Services	Expenses on Repos											
364270	33	0	17	2	CONF	28	8	8	21	30	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	5	0	4	24	91	34	0	47	39	0	137	27	0	Insurance commissions	Wire transfer fees	Office rent income	Compliance and training	Loss on debit card fraud												
364430	0	0	16	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	53	98	15	0	0	18	14	0	21	0																	
364449	246	0	0	85	CONF	48	92	46	149	126	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	271	56	103	446	145	0	614	117	291	90	95	0	MISCELLANEOUS SERVICE FEE INCOME	OTHER MISC INCOME-BUSINESS PARTNERSHIP COMMISSIONS-HARLAND CLARKE-40;MASTERCARD-52	MERCHANT SERVICES INCOME	BONDING COST EXPENSE	OTHER REAL ESTATE OWNED EXPENSE					CAPITAL CONTRIBUTION FROM HOLDING COMPANY							
364850	10	0	0	0	CONF	29	0	0	15	21	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	0	0	0	13	0	10	13	0	0	7	0	Two year old reimbursement SBA Claim			Other Real Estate Exp	Computer Software & Support												
365325	0	0	0	490	CONF	178	994	0	4160	1103	1506	0	0	0	0	0	0	16986	0	0	0	false	0	0	0	71	710	128	0	1639	0	0	98	0	0	544	0	0	Wire transfer fees	VIsa Check Card Income		Management Fees	Write down for historical tax credit	Taxes B&O/Franchise				Dissolution of Minority Interest							
365576	39	0	59	75	CONF	0	0	0	47	27	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	86	0	33	134	0	0	0	80	0	0	0	0				Bank Related Fee Expense	Card Service Expense												
365745	0	0	0	0	CONF	49	0	0	38	0	0	0	0	0	0	0	0	2250	0	0	0	false	0	0	0	0	0	0	225	107	0	0	0	0	0	122	0	0	Legal Expense Re-imbursement			Trust Expenses						Capital Contribution from Holding Company							
365848	0	0	0	0	CONF	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Undistributed income - Will Service																
365875	0	0	1	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0																	
365950	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0																	
366078	40	0	0	48	CONF	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	37	67	0	28	196	0	0	147	76	0	111	50	0				Real Estate Owned expenses													
366238	215	0	50	47	CONF	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	71	0	0	0	127	45	50	0	81	0	11	70	59	0	0	0	Loan fees re-secondary mortgage																
366247	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
366359	10	0	9	0	CONF	7	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	1	0	0	38	49	7	0	0	45	0	0	0	0	Other			Insurance	Ad Valorem Tax												
366658	10	4	6	4	CONF	0	0	0	28	10	8	0	0	0	0	0	0	0	0	0	0	false	16	0	0	2	0	11	21	0	14	0	0	6	6	0	4	0				Repossession Expenses	Sundries	Public Relations											
366854	7	0	2	10	CONF	0	3	0	0	6	7	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	0	3	6	17	9	0	0	4	0	3	0	0		EXCHANGE			SERVICE CHARGE EXPENSE	TELEPHONE											
367150	3	0	3	7	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	6	0	8	9	0	3	0	1	8	0	0	2	0																	
367178	3	7	26	0	CONF	2	0	0	23	7	31	0	0	0	0	0	0	0	0	0	0	false	6	0	0	2	28	0	7	58	6	0	13	13	0	25	3	0	miscellaneous			Ohio Franchise Tax	REO Expense	Other											
367431	38	0	51	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	66	148	24	0	0	0	0	0	30	0																	
367543	15	0	37	10	CONF	51	17	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	21	0	0	13	0	0	78	76	24	0	0	45	0	33	7	0	Life Insurance Income	Appraisel Fees		Appraisal Fees													
367954	2	0	4	36	CONF	22	0	0	32	8	6	0	0	0	0	0	0	0	0	0	0	false	17	0	0	4	0	0	52	122	34	0	54	25	9	4	35	0	OTHER INCOME - USDA			DONATIONS	DUES & SUBSCRIPTIONS	EXAMINATION - STATE ASSESSMENTS FEES											
368054	13	0	10	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	10	0	11	0	8	15	0	0	0	0	0	0	0																	
368344	0	0	0	0	CONF	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0				Business Development													
368522	0	0	0	0	CONF	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0				Shares Tax													
368933	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0																	
368951	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	8	0	0	0	85	0	0	41	0	0																	
369453	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	124	0	0	37	28	0	0	0	0																	
369659	0	0	0	68	CONF	190	216	0	37	47	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	104	35	0	531	37	0	0	0	0	0	0	0	other loan service fee	debit card program		public relations	occ assessment												
370020	0	0	65	27	CONF	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	43	0	0	0	0	0	115	0	0	65	28	0				Software Maintenance													
370271	4497	0	0	0	CONF	8354	1976	-693	39751	15214	7769	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	1402	0	0	0	0	0	0	0	0	0	0	0	Clearing and Customer Asset Fees	Other Fees and Service Charges	Equity in Income (Losses) of Investments and Venture Funds	Intercompany & Intersegment Allocations and Charges	Clearing and Other Brokerage Services	Servicing								Schedule RI-E, Line 1 - Other Noninterest Income - Hedge Ineffectiveness - $(474k) 
Schedule RI-E, Line 2 - Other Noninterest Expense - Other Professional Services - $4,975K
Schedule RI-E, Line 2 - Other Noninterest Expense - Other Banking Services - $4,783K
Schedule RI-E, Line 2 - Other Noninterest Expense - Regulatory Services and Fees - $4,067K			
370347	10	0	8	1	CONF	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	0	0	41	5	0	0	10	12	17	8	0				OCC Examination Fee													
370721	0	0	29	0	CONF	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	24	0	26	45	0	0	0	24	0	30	0	0				FINANCIAL INSTITUTION TAX													
370758	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0																FDIC INSURANCE ASSESSMENT	
370833	0	0	0	0	CONF	90	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	false	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	Management Fees									Investment From Carver Financial Corporation							
370954	0	0	30	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	42	36	0	0	0	0	0	0	0	0																	
371223	36	0	0	0	CONF	7	0	0	35	25	37	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	0	90	29	22	0	17	0	0	43	18	0	Customer Service Fee			due from svc charges	Special Promo	Service Contracts											
371232	0	137	25	37	CONF	0	0	0	281	70	34	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	31	0	80	0	0	0	0	0	0	35	0	0				OREO Expense	Outside Services	Software Maint.											
371362	37	0	0	0	CONF	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	31	0	0	0	48	0	77	34	0	42	0	0				misc													
371559	7	0	23	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	2	0	1	24	34	2	0	0	10	0	18	0	0																	
371755	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0																	
371849	9	0	9	0	CONF	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	0	12	65	14	0	0	12	0	10	0	0				Outside Services													
371858	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	50	0	0	42	29	0	41	0	0																	
371924	0	0	93	91	CONF	0	0	0	183	119	0	0	0	0	0	0	0	0	0	0	0	false	225	0	0	0	118	0	55	0	81	0	271	0	0	111	72	0				PA Shares Tax	Contracted Services												
371942	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
372444	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	44	0	0	26	0	0	exchange & misc service charges																
372538	60	14	124	35	CONF	96	49	14	65	44	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	32	18	101	96	143	0	32	48	0	48	57	0	Computer Fees	Merchant Non-Interest Income	Miscellaneous Fees	Sales/Use/Stock Tax Expense	Merchant Expense												
372556	0	0	0	0	CONF	0	0	0	336	42	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	39	0	0	53	0	0	0	0	0				Management Fees	Software Expenses												
372640	0	0	31	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	49	0	0	0	0	0	0	29	25	0																	
372855	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	51	0	0	0	0	0	0	26	0																	
373058	4	0	15	7	CONF	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	17	7	0	0	0	0	0	9	0	COMMISSIONS	RENTS															
373115	213	29	0	214	CONF	34	75	0	305	228	93	0	0	0	0	0	0	0	0	0	0	false	81	0	0	0	0	0	92	367	0	0	579	0	0	305	82	0	Service Charges-Other	Processing Fees		Other Insurance	Other Taxes	Loan Fees											
373272	1	0	14	0	CONF	1	0	0	3	9	3	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	2	0	38	10	0	0	9	3	5	1	0	MISCELLANEOUS			INSURANCE EXPENSE	FHLB CHARGES	SUPERVISORY EXAMS AND FEES											
373553	3	0	1	0	CONF	0	0	0	5	8	9	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	30	6	0	38	8	0	0	18	5	0	4	0				State Assessment	Offsite office expense	Other Outside fees											
373601	0	0	57	26	CONF	0	0	0	-161	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-319	0	0	60	0	0	135	0	0	0	75	0	0	0	0				MISCELLANEOUS EXPENSE											ADJ TO TAXES FOR PRiOR PERIOD		
374130	10	0	9	10	CONF	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	19	0	0	67	11	0	0	29	0	0	13	0	Mortgage Fee Income																
374354	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				OCC Assmt Fees	Service Charges	Web/Internet fees											
374653	144	0	0	91	CONF	1288	1212	683	154	120	0	0	0	0	0	0	0	0	0	0	0	true	95	0	0	0	0	0	0	863	152	0	399	0	0	140	0	0	ATM Funding Fee Income	ACH Processing Income	BIN Fee Income	Correspondent Bank Fees	Sponsorships									RI-E Line 1 a-k greater than $25,000 that exceed 3% threashold: Other Noninterest Income: LOCKBOX PROCESSING $405.			
374774	0	0	0	39	CONF	96	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	64	0	0	0	0	35	0	0	0	Recovery Operating Losses			OREO Expenses													
375034	213	3	23	269	CONF	59	0	0	400	259	87	0	0	0	0	0	0	0	0	0	0	false	113	0	0	95	136	82	156	95	75	0	734	154	70	0	198	0	Interbank services			Visa expense	Loan expense	Insurance											
375043	220	0	0	0	CONF	140	28	0	75	164	131	0	0	0	0	0	0	0	0	0	0	false	78	0	0	0	111	0	56	334	0	0	486	0	0	0	165	0	Loan Doc Fees	Cash Reserve Fees		Property Taxes OREO	Loan Collection Expense	Visa Check Expense											
375379	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0																	
375502	82	0	108	0	CONF	0	0	0	125	68	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	96	0	41	239	70	0	349	67	0	0	46	0	0	0		Professional Service Fees	Software Depreciation												
375566	47	0	65	0	CONF	0	0	0	41	41	94	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	65	0	66	146	41	0	0	78	0	29	61	0				SERVICE CONTRACTS	OTHER LOSSES	MORTGAGE EXPENSE				CAPITAL INJECTION							
375650	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
376237	4	0	8	14	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	4	76	33	14	0	0	0	0	0	0	0																	
376273	510	292	0	0	CONF	118	64	0	249	404	0	0	0	0	0	0	0	0	0	-200	0	true	207	0	0	0	57	0	0	647	176	0	776	0	0	0	0	0	CREDIT CARD & PREPAID CARD FEE INCOME	COMMISSIONS DEFERRED COMPENSATION		ORE EXPENSE	DEBIT CARD EXPENSE							PROVISION FOR SOLD LOANS		ADDITIONAL ITEM TO REPORT 0N LINE 2: COLLECTION EXPENSE $191. ADDITIONAL ITEM TO REPORT 0N LINE 2: SOFTWARE MAINTENANCE & LICENSING $273.                                                                                                                         RI-B NUMBER 6-ADJUSTMENT DUE TO RECLASSIFICATION OF RESERVE FOR LOAN LOSSES ON PORTFOLIO LOANS TO CREATE A RESERVE FOR SOLD LOANS.			
376433	87	0	0	19	CONF	0	0	0	24	23	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	18	11	9	44	16	0	46	14	0	39	18	0		-		Professional Services	Internet Banking & Website Expenses	OREO Expenses											
376442	60	0	0	0	CONF	64	0	0	45	25	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	42	0	0	0	27	0	0	0	0	0	0	0	Debit Card Income			Service Fees	Exam and OCC												
376657	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
376947	17	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0																	
377663	10	2	24	13	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	2	10	4	3	17	10	0	42	44	0	33	5	0																	
377850	13	0	23	0	CONF	32	2	0	43	23	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	1	0	0	16	46	6	0	13	10	7	10	0	0	Other Service Charges	Other Operating income		Other General Operating Expense	Other direct loan and ORE expense												
377908	344	0	0	0	CONF	788	87	0	122	126	0	0	0	0	0	0	0	0	0	0	0	false	145	0	0	0	258	0	80	378	139	0	0	209	214	0	198	0	Lockbox Fees	Merchant Sales Royalties	.	Other Banks Service Charges	Contributions												
378044	0	0	4	0	CONF	0	0	0	8	2	1	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	2	0	15	1	0	1	4	6	5	2	0				FDIC/FED/State Bank Dept	Dues & Subscriptions	Insurance & Bonds											
378110	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
378558	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0																	
378642	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
378651	0	0	29	0	CONF	23	0	0	31	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	86	0	0	0	0	0	54	0	0	Check Cashing Fees			Online Banking Expense	OCC Assessment												
378950	26	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	69	0	0	29	0	0																	
379050	3	0	3	0	CONF	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	9	0	0	0	1	0	0	5	0	0	0	0				Other Real Estate													
379153	7	0	8	6	CONF	1	1	2	6	10	7	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	8	6	2	43	12	0	42	20	6	29	5	0	Dividends for Federal Reserve Bank Stock	Wire Transfer Fees	Miscellaneous Income	Correspondent Banks' Service Charges	Bank Examination Expense	Bank Insurance & Blanket Bond											
379171	61	43	25	54	CONF	16	592	0	128	41	141	0	0	0	0	0	0	0	0	0	0	false	57	0	0	12	115	1	27	100	53	0	279	38	45	111	94	0	LATE CHARGES	LOSS SHARE ACCRETION		OREO EXPENSE	LENDING EXPENSE	LOSS SHARE VALUATION ADJ											
379470	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0																	
379649	5	0	8	0	CONF	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	3	68	7	48	0	16	0	0	9	0	24	12	0				BOLI Expense													
379920	763	0	0	758	CONF	2379	2164	1689	2316	2126	0	0	0	0	0	0	0	0	0	0	0	true	1240	0	0	0	1843	0	631	0	0	0	3737	0	865	1727	1317	0	Swap Fee Income	Dividends on Non-Marketable Equities	Affiliate Service Fees	Shares Tax	Services Provided Other									Miscellaneous Income 922 Fee Income Merchant MC-Visa 472			
380346	22	0	9	10	CONF	39	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	2	0	7	0	34	26	0	21	16	0	0	4	0	EXCHANGE & OTHER			OTHER EXPENSES													
380458	50	0	32	0	CONF	27	0	0	83	63	50	0	0	0	0	0	0	21	0	0	0	false	0	0	0	0	43	0	26	274	50	0	90	62	43	0	33	0	Wire Fees and Other Miscellaneous Fees			Business Development & Entertainment	Debit Card Expense	Insurance				Stock Option Expense							
380533	0	0	38	25	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	Midwest Agri Credit			OCC Assessment from merged bank FNB Ogden	Correspondent and FRB Service Charges	IL Dept Prof Reg						ALLL Balance @12-31-2013 from merged bank-FNB of Ogden					
380654	16	0	9	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	3	10	1	0	47	15	0	0	11	0	0	8	0																	
380841	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
380878	6	2	33	1	CONF	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	2	25	2	12	41	6	0	0	23	0	7	2	0				Financial Institution Tax		Contributions											
380944	3	6	11	34	CONF	92	11	0	19	29	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	12	8	0	37	5	0	0	0	0	0	6	0	OTHER INCOME	COMMISSIONS & FEES		OTHER RE EXPENSES	OTHER MISCELLANEOUS EXPENSE												
381026	7	15	17	8	CONF	0	0	0	11	10	5	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	13	5	19	29	5	0	0	18	13	13	4	0	OD Charge 4235001			Financial Institution Tax 5330001	Network Support  5353001	Dues and Subscriptions 5350001											
381343	137	13	51	56	CONF	0	0	0	200	224	0	0	0	0	0	0	0	0	0	0	0	false	80	0	0	11	132	22	39	182	46	0	465	35	5	233	151	0				Software Maintenance	ORE Expense												
381754	50	0	13	5	CONF	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	1	0	21	8	0	0	0	0	0	0	0		Loan Push Down Inc-Acquisition															
381839	11	0	14	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	5	0	4	13	122	22	0	51	24	1	40	0	0																	
381932	7	19	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	51	0	0	0	18	0	0	30	0	0	22	0																	
381950	36	0	0	0	CONF	0	0	0	39	43	30	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	44	0	32	0	0	0	0	0	26	0				Maintenance Agreements	ORE	Exp-Directors Def Comp											
382050	34	9	36	0	CONF	28	11	14	22	27	30	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	49	0	21	210	24	0	9	0	0	28	0	0	MC/VISA MERCHANT FEES	FEES ON SERVICE	FOREIGN EXCHANGE	INSURANCE	DUES/MEMBERSHIP	OTHER REAL ESTATE OWNED											
382069	63	0	0	0	CONF	46	23	0	76	172	87	0	0	0	0	0	0	0	0	0	0	false	0	0	0	20	41	0	85	348	0	0	361	55	0	0	0	0	LOBBY SERVICES INCOME	MERCHANT SERVICES INCOME		OTHER SERVICE CHARGES OR FEES	ADMINISTRATIVE SERVICES	OPERATING EXPENSE CHECK CARD											
382256	5	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	1	0	3	5	37	8	0	9	15	0	6	4	0																	
382274	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
382443	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	80	0	0	43	0	0	26	0	0																	
382537	0	56	20	69	CONF	0	0	0	24	29	20	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	43	33	15	0	0	32	23	0	0	0				Insurance Other	CREDIT CARD EXPENSES	Collection and Repo Expense											
382649	44	0	26	0	CONF	0	0	0	27	38	77	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	45	51	196	251	53	0	0	34	0	0	48	0				BANK CHARGES	BOND/D & O INSURANCE	LOSSES ON DDA/SAV ACCTS											
382658	13	0	15	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	0	3	17	0	22	0	0	15	0	4	6	0																	
382667	1028	0	0	331	CONF	319	349	118	943	226	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	90	202	0	0	1042	0	0	0	218	226	0	249	0	Wire Transfer Fee	Trade Finance Income	TMS Service Charge	Loss on investment in LIHTC	Amored Car												
382742	6	2	20	8	CONF	0	0	0	48	22	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	3	0	3	47	6	11	0	2	35	0	39	18	0				Services Rendered	Other ORE Operating												
382854	10	2	26	10	CONF	0	0	0	21	13	19	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	17	2	10	86	8	0	37	1	0	0	15	0				Network Consulting	OREO Expense	Internet Banking Expense											
384018	0	0	0	0	CONF	244	296	0	152	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	28	91	764	0	0	0	121	0	0	0	0	TRADE FINANCE SERVICE FEE	REMITTANCE SERVICE FEE		BANK SECURITY EXPENSE													
384278	87	0	187	21	CONF	208	59	0	102	86	733	0	0	0	0	0	0	0	0	0	0	false	89	0	0	33	201	19	48	231	94	0	747	111	42	280	177	0	Purchase loan amortization	AMC-HVCC income		Insurance and surety bond premium	Temporary help	Subservicing expense											
384335	0	0	36	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0																	
384353	2	0	0	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	1	0	1	0	16	2	0	5	0	0	3	2	0																	
384652	0	54	0	81	CONF	164	17	0	92	45	58	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	3	0	224	9	0	0	117	52	0	7	0	LOAN FEES	DEBIT CARD INTERCHANGE FEES		BUSINESS DEVELOPMENT EXPENSE	SWAP AGREEMENT	INSURANCE EXPENSE											
384830	0	28	0	0	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	49	44	0	0	0	48	0	26	0	0				ORE/ Collection Expense													
385350	0	0	0	0	CONF	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	64	0	0	33	0	0				Write down on OREO													
385471	29	0	103	0	CONF	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	49	0	0	0	63	0	40	73	0	30	40	0	Secondary Market Fee																
385547	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
385686	11	0	22	4	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	3	3	0	20	0	4	58	0	31	0	0																	
386049	9	7	7	14	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	2	14	3	18	40	7	0	0	6	0	10	17	0																	
386142	0	0	0	0	CONF	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	41	0	0	28	0	0	25	0	0				Computer Software & Maintenance	Other Real Estate Expenses												
386432	0	1	32	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	0	6	51	29	42	0	0	0	0	0	0	0																	
