"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	
284154			1893	20	112	0	1896	135	0																				
284239			1501	285	64	0	1488	336	0																				
284556			1567	164	24	0	1444	65	0																				
284752			754	58	24	0	725	53	0				0																
284958			654	155	1	0	500	2	0																				
285151			3154	480	126	0	3009	461	0				0																
285348			995	65	21	0	1039	130	0																				
285544			2242	30	156	0	2102	46	0			0	0																
285553			173	0	0	0	173	0	0			0	0																
285740			6941	1620	136	0	6088	903	0				0																
285759			2167	180	136	0	2317	466	0																				
285777			92	24	1	0	85	18	0				0																
285852			1708	70	417	0	1571	350	0																				
285928			1977	0	38	0	2001	62	0																				
286251			140	75	29	0	124	88	0																				
286457			650	295	62	0	354	61	0																				
286840			1501	875	37	0	1021	432	0																				
287007			1555	-134	1	0	1688	0	0																				
287342			641	30	0	0	628	17	0				0																
287856			64	0	0	0	67	3	0																				
287922			397	18	23	0	401	45	0																				
287959			847	198	5	0	680	26	-10																				
288152			168	0	1	0	168	1	0																				
288358			3936	9529	225	0	3366	9184	0																				
288376			2154	609	8	0	1604	67	0				0																
288853			109092	12567	3023	0	100085	6583	0			0	0																
289056			902	128	26	0	814	66	0																				
289225			52	0	0	0	52	0	0																				
289515			11966	237	283	0	12415	969	0				0																
289702			8022	0	223	0	8316	517	0			0	0																
289739			1766	260	21	0	1596	111	0																				
289757			1622	300	14	0	1532	224	0																				
290052			15911	1703	768	0	15189	1749	0				0																
290230			2463	300	23	0	2340	200	0																				
290249			5900	27	217	0	5900	244	0				0																
290838			291	322	11	0	135	36	-141																				
290922			599	21	4	0	578	4	0																				
291059			1150	37	0	0	1224	111	0																				
291273			1659	499	286	0	2046	1172	0																				
291330			328	33	12	0	313	30	0																				
291376			283	0	0	0	283	0	0				0																
291611			3226	980	160	0	3484	1398	0																				
291732			317	90	23	0	207	3	0																				
292234			817	118	8	0	778	87	0																				
292467			418	44	90	0	403	119	0			0	0																
292850			300	36	14	0	291	41	0																				
292908			15175	75	842	0	14784	526	0			0	0																
293053			16599	3310	431	0	15228	2370	0			0	0																
293352			470	60	12	0	405	7	0																				
293437			1431	703	191	0	1328	791	0																				
293651			1291	100	0	0	1215	24	0																				
293754			265	-102	120	0	358	111	0																				
294023			4487	1075	204	0	4047	839	0																				
294564			4616	5258	2075	0	1890	4607	0			0	0																
294676			964	-118	1	0	1081	0	0																				
294751			4122	2161	1170	0	4100	3309	0				0																
294779			9882	200	333	0	9533	184	0			0	0																
294827			1283	36	18	0	1882	653	0																				
295011			4110	203	93	0	4381	567	0				0																
295057			1417	270	150	0	1360	363	0																				
295646			75	75	3	0	38	41	0																				
296456			3360	667	319	0	3322	948	0																				
296474			1482	160	33	0	1363	74	0																				
296559			2719	333	17	0	2464	95	0																				
296755			1660	135	74	0	1629	178	0																				
296858			1195	285	11	0	944	45	0																				
297051			962	78	1	0	890	7	0																				
297257			3850	1200	0	0	2665	15	0																				
297547			146	1	7	0	139	1	0																				
297631			2735	0	40	0	2840	145	0				0																
297761			936	175	155	0	896	290	0																				
298049			2031	115	1	0	1964	49	0																				
298218			4710	1549	175	0	4253	1267	0																				
298245			2726	780	325	0	2597	976	0			0	0																
299046			18312	2017	626	0	17686	2017	0				0																
299868			2267	-8	165	0	2147	37	0			0	0																
300009			5756	1200	270	0	6151	1865	0																				
300063			4706	20	0	0	4686	0	0																				
300157			241	0	15	0	226	0	0																				
300353			2803	500	104	0	2315	116	0																				
300456			288	0	1	0	292	5	0																				
300933			3065	380	512	0	2698	525	0				0																
300942			1802	135	1	0	1879	213	0			0	0																
300960			4337	774	127	0	4083	647	0																				
301574			4267	900	21	0	3448	102	0																				
301800			8951	940	169	0	8481	639	0				0																
302030			400	0	0	0	400	0	0																				
302133			89	181	0	0	45	137	0																				
302553			827	230	1	0	764	168	0																				
302656			26975	4514	370	0	24290	2199	0			0	0																
303653			954	0	12	0	991	49	0																				
303701			722	180	19	0	642	119	0																				
303747			447	194	3	0	570	320	0																				
303952			3198	847	63	0	2385	97	0				0																
304155			145	5	0	0	140	0	0																				
304173			2245	351	7	0	2108	221	0																				
304520			1033	47	1	0	988	3	0																				
304575			150	30	1	0	122	3	0																				
304762			349	135	10	0	277	73	0																				
304913			56	236	0	0	70	250	0			0	0																
305059			320	166	36	0	250	132	0																				
305077			517	-100	162	0	467	12	0																				
305237			1119	360	73	0	928	242	0																				
305433			418	-125	114	0	505	76	0																				
305442			3169	203	12	0	3127	173	0																				
305648			656	25	0	0	687	56	0																				
305750			551	240	231	0	575	495	0																				
306056			308	55	4	0	276	20	-7																				
306140			257	70	23	0	240	76	0			0	0																
306159			3930	0	76	0	3913	59	0			0	0																
306337			3454	840	37	0	2807	230	0				0																
306908			3503	1100	122	0	3311	1030	0																				
307062			6142	0	136	0	6024	18	0																				
307334			502	150	5	0	506	159	0																				
307361			4055	140	5	0	3966	56	0																				
307679			8993	0	113	0	9049	169	0				0																
307932			261	144	1	0	311	195	0																				
308256			447	30	8	0	413	4	0																				
308340			2131	0	50	0	2194	113	0																				
308836			1134	0	0	0	1156	22	0																				
309150			1734	110	19	0	1694	89	0																				
309655			6152	1450	32	0	5311	641	0																				
309851			250	0	3	0	247	0	0																				
310071			1304	-275	325	0	1292	38	0																				
310754			521	266	2	0	655	402	0																				
310950			596	300	89	0	847	640	0																				
310978			12387	-900	217	0	13249	179	0				0																
311050			6311	450	286	0	6216	641	0																				
311144			326	41	4	0	326	45	0																				
311256			985	120	0	0	978	113	0																				
311265			1009	21	4	0	984	0	0			0	0																
311603			6641	403	132	0	6381	275	0																				
311658			336	22	1	0	315	2	0																				
311845			152015	60386	11857	0	130879	51107	0				117																
311939			1980	925	1	0	1919	865	0																				
312244			7441	975	78	0	6674	286	0																				
312356			1920	413	159	0	1678	330	0																				
313009			1354	140	5	0	1209	0	0																				
313157			825	135	53	0	726	89	0																				
313223			2937	540	27	0	2373	3	0																				
313577			4250	606	18	0	3736	110	0																				
314257			2859	780	77	0	2129	127	0																				
314444			1355	646	73	0	1191	555	0																				
315656			1836	0	3	0	1985	152	0																				
316840			43351	25758	5313	0	44675	32395	0			0	191																
316859			648	0	52	0	612	16	0																				
316934			195	0	2	0	193	0	0																				
317258			2555	75	21	0	2526	67	0																				
317342			26791	1000	941	0	25534	684	0				0																
317379			3938	183	21	0	3750	16	0																				
317650			122	0	0	0	131	9	0																				
318639			99	63	1	0	127	92	0			0	0																
318835			2263	530	51	0	1740	58	0																				
318947			1188	414	27	0	1015	268	0			0	0																
318974			6944	-125	518	0	6959	408	0				0																
319047			1991	359	41	0	1844	253	0																				
319458			494	54	20	0	449	29	0				0																
319551			2441	450	26	0	1966	1	0																				
320034			508	33	122	0	477	124	0																				
320052			4719	6	85	0	4977	349	0				0																
320070			944	0	27	0	917	0	0				0																
320119			81421	9473	2437	0	71216	1705	0				0																
321152			74	0	0	0	85	11	0			0	0																
321255			312	40	31	0	300	59	0			0	0																
321273			4162	62	593	0	4049	542	0																				
321330			288	0	5	0	302	16	-3																				
321947			3449	100	293	0	4708	1652	0			0	0																
322056			6102	1183	452	0	5034	567	0																				
322449			711	70	31	0	673	63	0																				
322476			38	6	0	0	42	10	0																				
322551			312	58	35	0	285	66	0																				
323204			11555	2341	212	0	10035	1033	0																				
323651			2714	682	97	0	2551	616	0																				
324153			2375	200	173	0	2178	176	0																				
324229			166	12	12	0	144	2	0																				
324256			239	36	8	0	213	18	0																				
324274			1301	103	0	0	1198	0	0																				
324340			4057	0	373	0	4673	989	0				0																
324854			1019	135	5	0	891	12	0																				
324863			16741	5289	211	0	12167	926	0			0	0																
324975			322	81	140	0	319	218	0																				
325141			1476	0	416	0	1181	121	0			0	0																
325459			467	30	9	0	455	27	0																				
325534			1475	420	118	0	1318	381	0																				
326054			2020	239	7	0	1785	11	0																				
326344			3541	1125	25	0	3413	1022	0																				
326858			19516	0	742	0	19632	858	0																				
326979			3968	410	0	0	3807	249	0																				
327220			683	47	11	0	780	155	0																				
327305			6293	460	158	0	5856	181	0				0																
327435			6878	0	322	0	6568	12	0																				
327556			1877	190	10	0	1847	170	0																				
327855			8342	-1338	267	0	9584	171	0																				
328058			455	0	7	0	458	10	0			0	0																
328357			1298	614	45	0	698	59	0				0																
328656			2435	525	1	0	2263	354	0																				
328777			13756	2833	196	0	11173	446	0				0																
329149			1385	300	18	0	1095	28	0																				
329345			4312	450	107	0	3958	203	0																				
329550			2964	692	125	0	2503	356	0																				
329952			3991	725	84	0	3764	582	0				0																
330239			1614	290	64	0	1565	305	0																				
330248			775	548	13	0	781	567	0																				
330855			13939	4800	220	0	12745	3826	0				1528																
330873			1602	180	0	0	1426	4	0			0	0																
330949			1229	0	31	0	1264	66	0																				
331076			2264	200	4	0	2118	58	0																				
331375			1919	223	11	0	1705	20	0																				
331544			487	0	12	0	494	19	0																				
331713			4725	250	122	0	4362	9	0																				
332224			1960	-189	110	0	2079	40	0																				
332345			167	10	0	0	165	8	0																				
332402			4280	0	35	0	4437	192	0																				
332671			1737	91	559	0	1087	0	0																				
332756			283	0	6	0	294	17	0																				
333034			5731	0	751	0	5753	773	0																				
333203			6122	775	10	0	5739	402	0			0	0																
333650			5357	0	38	0	5345	26	0																				
333856			1732	325	14	0	1495	102	0			0	0																
333940			182	0	0	0	188	6	0			0	0																
334264			3949	322	107	0	3754	234	0																				
334648			1662	987	8	0	1566	899	0																				
334657			741	0	0	0	741	0	0			0	0																
335346			1789	0	20	0	1821	52	0																				
335355			1145	70	52	0	1099	76	0				0																
336147			922	60	16	0	861	15	0																				
336361			860	56	0	0	805	1	0																				
336576			1263	0	40	0	1295	72	0																				
336950			333	123	3	0	408	201	0																				
337247			299	0	0	0	299	0	0																				
337340			779	60	10	0	711	2	0																				
338178			1593	270	0	0	1323	0	0																				
338646			2660	362	110	0	2376	188	0																				
338851			312	0	5	0	308	1	0			0	0																
338945			475	12	0	0	463	0	0																				
339072			5319	-990	243	0	6773	707	0				0																
339353			514	21	0	0	496	3	0																				
339456			4399	1200	193	0	3886	880	0			0	0																
339607			4600	65	43	0	4536	44	0																				
339773			15162	1525	47	0	13614	24	0			0	0																
339858			210759	44205	10074	0	207457	50977	0				0																
339876			147	32	0	0	122	7	0																				
340135			7802	507	366	0	7477	548	0			0	0																
340144			6939	850	35	0	6232	178	0																				
340256			2431	430	1	0	2152	152	0																				
340443			307	36	6	0	301	36	0																				
340742			7987	821	254	0	7923	1011	0			0	0																
340751			7668	3000	451	0	6216	1999	0																				
341310			4757	864	79	0	3997	183	0																				
342054			2859	460	129	0	2562	292	0																				
342362			1761	510	21	0	2077	847	0			0	0																
342410			14655	900	606	0	14014	865	0			0	149																
342634			85092	10839	8671	0	80521	14939	0			0	815																
343051			334	-34	18	0	411	61	0																				
343248			322	0	0	0	322	0	0			0	0																
343257			324	119	0	0	205	0	0																				
343770			458	0	0	0	460	2	0																				
343903			3870	470	42	0	3855	497	0																				
343958			1123	120	20	0	995	12	0																				
344647			11788	2400	321	0	12799	3732	0				0																
344816			2358	-185	82	0	2864	403	0			0	0																
344852			547	0	10	0	567	30	0																				
345309			7891	478	165	0	7853	605	0			0	0																
345345			4858	0	3	0	4872	17	0				0																
345747			5856	812	51	0	5289	296	0			0	0																
345756			2908	365	56	0	2495	8	0				0																
345877			3422	1203	114	397	2567	65	0																				
346379			1583	224	51	0	1400	92	0																				
346566			536	5	0	0	536	5	0																				
346771			944	0	19	0	945	20	0																				
347022			1678	62	47	0	1625	56	0																				
347639			3453	0	180	0	3822	549	0																				
347956			6354	1478	217	0	6537	1878	0			0	0																
348159			1746	770	101	0	1364	489	0																				
348720			7808	240	501	0	7538	471	0																				
349129			1059	68	20	0	1080	109	0																				
349343			1425	60	10	0	1407	52	0																				
350572			704	120	0	0	584	0	0																				
350657			223	68	17	0	190	52	0																				
350750			1723	120	0	0	1608	5	0																				
351131			240	0	0	0	240	0	0				0																
351560			3454	0	0	0	3454	0	0																				
351878			512	141	0	0	543	172	0																				
352370			787	102	318	0	919	552	0																				
352651			353	-189	1	0	574	33	0																				
352745			1318	200	32	0	1231	145	0																				
352772			98073	9820	2423	0	94071	8241	0				78																
353238			3498	881	57	0	2993	433	0																				
353546			828	12	79	0	883	146	0																				
353555			49595	16025	4122	0	44019	14571	0				0																
353724			2349	-200	69	0	2677	197	0																				
353957			1015	19	50	0	994	48	0																				
354057			269	2	23	0	252	8	0																				
354253			603	0	90	0	824	311	0																				
354310			35331	8518	912	0	29364	3463	0				0																
354552			2377	180	22	0	2183	8	0																				
354851			1264	180	61	0	1315	292	0																				
355120			4856	775	55	0	4536	510	0																				
355559			3593	720	53	0	2914	94	0																				
355858			55719	41456	7307	0	54198	47242	0				0																
356239			2683	2925	256	0	2228	2726	0																				
356659			3594	550	437	0	2897	290	0																				
356752			213	110	34	0	309	240	0																				
357151			972	-300	16	0	1393	137	0																				
357526			980	3	3	0	1093	119	0																				
357553			1631	50	3	0	1581	3	0																				
357777			1598	180	24	0	1630	236	0																				
357937			4769	600	143	0	4454	428	0																				
358112			1010	150	7	0	902	49	0																				
358448			567	0	10	0	571	14	0																				
358756			683	0	37	0	728	82	0																				
359472			377	15	4	0	397	39	0																				
359650			161	0	26	0	167	32	0																				
359744			324	30	2	0	297	5	0																				
360777			63	9	0	0	54	0	0				0																
361055			7350	1026	457	0	6711	844	0																				
361167			24797	5101	1610	0	27019	8933	0				257																
361279			1614	212	42	0	1531	171	0																				
361354			591	75	29	0	607	120	0																				
361439			4987	125	3	0	4919	60	0				0																
362043			356	5	0	0	351	0	0																				
362155			1709	240	77	0	1595	203	0																				
362717			5967	825	61	0	5561	480	0			0	0																
362856			570	0	37	0	687	146	-8																				
362940			742	100	25	0	678	61	0																				
363442			288	40	10	0	460	222	0																				
363648			1015	150	54	0	815	4	0																				
363657			2314	120	98	0	2392	296	0				0																
363778			555	36	0	0	554	35	0																				
364131			1411	323	66	0	1067	45	0																				
364270			522	293	64	0	373	208	0				0																
364430			1606	312	65	0	1378	149	0																				
364850			801	98	37	0	852	186	0			0	0																
365325			77057	21313	8151	0	76703	29110	0				0																
365745			1698	192	2	0	1510	6	0																				
365848			246	130	10	0	296	190	0																				
365950			90	90	0	0	557	0	-557																				
366078			3451	283	28	0	3228	88	0																				
366238			7237	1800	582	0	6179	1324	0				0																
366247			1576	78	0	0	1522	24	0			0	0																
366359			790	0	367	0	505	82	0																				
366658			781	65	24	0	722	30	0																				
366854			0	300	0	0	357	337	-320				0																
367150			482	150	12	0	436	116	0																				
367178			1151	6	12	0	1186	53	0																				
367431			2448	440	203	0	2244	439	0																				
367543			1972	329	16	0	1904	277	0																				
368054			865	0	83	0	806	24	0																				
368344			363	0	3	0	360	0	0			0	0																
368522			1208	42	4	0	1182	20	0																				
368933			918	102	41	0	816	41	0																				
368951			1729	120	71	0	1627	89	0																				
369453			1259	0	10	0	1264	15	0																				
369659			8826	10600	86	0	8167	10027	0																				
370020			2990	540	62	0	2685	297	0																				
370271			16831	-50945	34706	0	36563	3493	0			0	0																
370347			1245	52	3	0	1204	14	0																				
370721			1847	60	26	0	1838	77	0				0																
370833			243	170	4	0	348	279	0																				
370954			503	20	5	0	487	9	0				0																
371223			2069	12	16	0	2085	44	0																				
371232			1010	-32	122	0	1012	92	0				0																
371362			2817	455	84	0	2808	530	0																				
371559			704	40	0	0	664	0	0																				
371755			295	9	69	0	220	3	0			0	0																
371849			764	218	58	0	745	257	0			0	0																
371924			9867	725	305	0	9558	721	0				0																
371942			452	49	7	0	403	7	0																				
372444			576	35	72	0	587	118	0																				
372538			4364	463	323	0	4250	672	0																				
372640			761	36	23	0	732	30	0																				
372855			680	147	0	0	539	6	0			0	0																
373115			8460	1250	826	0	8127	1743	0				0																
373272			277	-122	0	0	399	0	0																				
373553			619	0	0	0	619	0	0																				
373601			706	0	0	0	706	0	0				0																
374130			1216	0	14	0	1926	724	0																				
374354			315	315	0	0	384	0	-384																				
374653			19424	4691	789	0	18677	4733	0				0																
374774			956	0	21	0	935	0	0																				
375034			14260	0	834	0	15335	1909	0				0																
375043			10945	4860	214	0	11232	5361	0			0	0																
375379			287	0	0	0	287	0	0																				
375502			13845	5326	143	0	11680	3304	0																				
375566			5986	905	298	0	5826	1043	0																				
375650			205	0	0	0	205	0	0																				
376237			527	303	142	0	417	335	0																				
376273			13218	0	617	0	13206	605	0				0																
376442			4101	1233	10	0	3831	973	0			0	0																
376947			1803	0	18	0	1825	40	0																				
377663			1026	183	16	0	917	90	0			0	0																
377850			432	35	7	0	444	54	0																				
377908			29585	1250	246	0	28543	454	0				0																
378044			168	3	8	0	158	1	0																				
378110			315	50	5	0	282	22	0																				
379050			317	0	68	0	365	116	0																				
379153			802	0	13	0	835	46	0																				
379470			542	0	0	0	543	1	0																				
379649			503	125	3	0	408	33	0			0	0																
379920			195137	44400	12191	0	178754	40208	0	0	0	0	623																
380346			1147	0	214	0	1197	264	0																				
380458			6553	873	66	0	5887	273	0																				
380533			1515	210	9	0	1329	33	0																				
380654			1091	29	1	0	1090	29	0																				
380841			141	0	0	0	141	0	0																				
380878			223	0	0	0	223	0	0																				
380944			879	0	0	0	879	0	0																				
381026			328	310	3	105	285	165	0				0																
381343			6566	120	181	0	7485	1220	0				0																
381839			2807	240	34	0	2693	160	0																				
381932			3013	120	47	0	2896	50	0																				
381950			1041	60	26	0	1010	55	0																				
382050			1875	267	43	0	2077	512	0				0																
382069			2300	756	234	0	2705	1395	0				0																
382256			409	0	0	0	410	1	0																				
382274			30	0	0	0	30	0	0																				
382443			790	0	25	0	800	35	0																				
382537			1701	34	50	0	1721	104	0																				
382649			3355	630	40	0	3465	780	0			0	0																
382658			2480	325	171	0	2311	327	0																				
382742			841	0	29	0	883	71	0																				
382854			809	50	12	0	783	36	0				0																
384018			14774	-674	518	0	15989	1059	0																				
384278			5929	690	552	0	5457	770	0				23																
384353			71	0	0	0	71	0	0																				
384652			3745	6114	4	0	3438	5811	0																				
384830			993	22	11	0	971	11	0																				
385350			1049	44	8	0	1006	9	0																				
385471			9726	0	1	0	9725	0	0																				
385547			1465	710	29	0	1061	335	0																				
385686			2569	12	0	0	2571	14	0																				
386432			889	218	80	0	826	235	0																				
386450			2300	0	22	0	2279	1	0				0																
386731			1076	0	12	0	1305	241	0																				
386825			412	45	0	0	367	0	0																				
386852			2492	57	86	0	2537	188	0				0																
387055			820	104	10	0	791	85	0																				
387671			3496	0	360	0	3235	99	0																				
388155			1981	224	33	0	1960	236	0																				
388258			336	41	23	0	516	244	0																				
388557			492	780	0	0	492	780	0																				
388744			2851	570	304	0	2331	354	0																				
388753			284	200	0	0	306	222	0																				
388874			504	0	0	0	504	0	0																				
388940			667	189	0	0	536	58	0																				
389059			1037	0	49	0	989	1	0																				
389358			1033	0	99	0	1000	66	0																				
389376			392	0	10	0	382	0	0																				
389826			111	20	1	0	92	2	0																				
390336			2020	200	33	0	2013	226	0																				
390372			1444	115	69	0	1353	93	0																				
390840			1689	100	355	0	1306	72	0																				
391418			882	388	66	0	787	359	0																				
391557			705	185	88	0	607	175	0																				
391575			1988	300	85	0	1834	231	0				0																
391959			1056	92	5	0	971	12	0			0	0																
391977			2907	506	4	0	2780	383	0																				
392152			865	235	16	0	697	83	0																				
392255			923	190	51	0	731	49	0																				
392778			2957	200	2	0	3048	293	0																				
393252			975	0	185	0	791	1	0																				
393355			1316	0	4	0	1316	4	0			0	0																
393953			4931	776	122	0	4618	585	0																				
394156			905	163	363	0	878	499	0																				
394259			4447	1200	16	0	4588	1357	0				0																
395238			281402	87720	21523	0	250555	79135	739				708																
395274			1129	25	11	0	1141	48	0																				
396057			701	0	1	0	700	0	0																				
396244			2048	1710	179	0	2010	1851	0				0																
396253			1189	-2	139	0	1293	241	0																				
396356			313	33	1	0	279	0	0																				
396954			1508	55	115	0	1503	165	0																				
397456			1881	600	22	0	1291	32	0			0	0																
397531			6355	2035	206	0	5556	1442	0																				
397540			12835	865	397	0	13499	1926	0			0	0																
397559			2967	1120	17	0	2786	956	0																				
397755			3429	573	53	0	2973	170	0																				
397858			400	6	4	0	400	10	0																				
398051			626	32	1	0	593	0	0			0	0																
398248			1639	0	13	0	1659	33	0				0																
398668			0	0	0	0	0	0	0			0	0																
398837			2322	278	68	0	2202	226	0																				
399357			487	230	5	0	420	168	0																				
399517			17526	4005	402	0	17905	4786	0				0																
399731			706	100	29	0	597	20	0				0																
399973			827	873	34	0	978	1058	0																				
400057			1241	250	6	0	1060	75	0																				
400141			6460	300	25	0	6424	289	0																				
400365			2957	750	302	0	2096	191	0																				
400767			1148	0	17	0	1141	10	0																				
400945		0	589	290	64	0	361	126	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401072			743	53	0	0	762	72	0																				
401559			461	0	0	0	461	0	0																				
401755			1839	40	2	0	1807	10	0																				
401906			4794	390	60	0	4662	318	0																				
401951			108	-5	21	0	116	24	0																				
402462			658	0	5	0	671	18	0																				
402846			267	0	2	0	265	0	0																				
402873			255	0	0	0	255	0	0																				
403067			2974	0	102	0	2872	0	0																				
403106			10268	2531	208	0	8775	1246	0				0																
403151			14532	1200	128	0	14503	1299	0				0																
403179			9628	669	313	0	9533	887	0				0																
403254			12	-53	0	0	65	0	0																				
403656			866	1195	277	0	828	1434	0																				
403870			6222	-51	41	0	6319	87	0																				
403946			8715	600	196	0	8118	199	0																				
404653			827	825	6	0	203	9	-198																				
404943			330	40	6	0	300	16	0																				
406022			2156	0	38	0	2124	6	0																				
406059			3072	954	17	0	2648	547	0																				
406666			1108	0	46	0	1278	216	0																				
406778			445	-7	54	0	444	46	0																				
406974			2023	212	1	0	1812	2	0																				
407168			907	30	0	0	877	0	0																				
407506			12290	2115	3331	0	11309	4465	0																				
407645			2032	0	102	0	1961	31	0																				
407850			339	0	0	0	347	8	0																				
408307			3440	600	70	0	2956	186	0			0	0																
408642			6994	785	26	0	6354	171	0																				
408875			4677	803	302	0	5158	1586	0																				
409265			51	0	1	0	52	2	0																				
410159			217	21	6	0	199	9	0																				
410560			777	0	3	0	779	5	0																				
410748			4158	155	75	0	3977	49	0				0																
410917			3132	695	314	0	2978	855	0																				
410944			400	176	0	0	243	19	0																				
411062			346	0	51	0	383	88	0																				
411174			453	0	0	0	453	0	0																				
411231			406	80	40	0	462	176	0																				
411240			396	18	16	0	378	16	0																				
411473			7101	-500	164	0	8007	570	0			0	0																
411512			8293	2129	86	0	6913	835	0				0																
411549			252	0	5	0	265	18	0																				
411576			411	60	15	0	336	0	0			0	0																
411624			1503	132	0	0	1372	1	0				0																
411651			1122	0	8	0	1131	17	0																				
412153			1766	120	22	0	1674	50	0																				
412452			280	0	0	0	280	0	0																				
412555			2955	1018	114	0	2175	352	0																				
412667			1022	253	10	0	760	1	0																				
412751			50412	12800	8816	0	51230	22434	0				0																
412845			2767	440	28	0	2448	149	0																				
412872			109	0	0	0	109	0	0																				
413141			26567	7135	503	0	20250	1494	173				0																
413208			636931	194715	26050	0	540707	124541	0	0	4207	0	1618																
413347			341	12	0	0	329	0	0																				
413543			1397	36	0	0	1406	45	0																				
413646			3732	1259	326	0	3132	985	0																				
413673			1291	0	38	0	1325	72	0																				
413758			1602	2504	6	0	1413	2321	0																				
414102			3507	1300	215	0	3447	1455	0																				
414652			1049	408	387	0	1116	862	0																				
414764			2986	489	360	0	2733	596	0																				
414858			1374	264	41	0	1193	124	0																				
415770			196	0	0	0	196	0	0																				
415855			173	6	0	0	167	0	0																				
416245			53749	10406	4454	0	50648	11759	0				0																
416272			599	18	525	0	627	571	0																				
416339			862	300	1	0	924	363	0				0																
416357			427	150	0	0	427	150	0																				
416656			3554	360	268	0	3608	682	0																				
416674			4057	25	24	0	4010	2	0																				
416973			407	6	4	0	397	0	0																				
417626			4949	788	706	0	5266	1811	0																				
417710			465	120	23	0	492	170	0																				
418100			3186	130	39	0	3068	51	0																				
418249			12422	65	56	0	12317	16	0																				
418436			80	0	0	0	80	0	0																				
418856			180	156	79	0	225	280	0																				
419255			1100	79	123	0	1141	243	0																				
419406			33287	1800	1428	0	31584	1525	0				0																
419460			1111	627	70	0	416	2	0																				
419675			7089	2600	316	0	5600	1427	0																				
419947			235	430	4	0	295	494	0																				
420578			2071	75	106	0	2125	235	0																				
420644			3853	-250	309	0	3814	20	0																				
420653			1496	217	37	0	1278	36	0			0	0																
420877			683	6	1	0	676	0	0																				
421445			692	952	77	0	645	982	0																				
421539			1168	19	17	0	1184	52	0																				
422059			882	1310	0	0	606	1034	0			0	0																
422116			733	231	88	0	684	270	0																				
422433			10929	4860	556	0	10776	5263	0			0	0																
422657			948	4	26	0	941	19	-4																				
423159			3039	155	170	0	2952	238	0																				
423449			4789	539	253	0	4411	414	0																				
423636			563	126	42	0	562	167	0																				
423739			9716	1650	171	0	9481	1586	0																				
423841			296	36	2	0	282	24	0																				
424156			988	200	6	0	945	163	0																				
424240			1573	210	27	0	1369	33	0																				
424352			1921	150	98	0	1767	94	0																				
424437			130	0	0	0	130	0	0			0	0																
424633			1225	96	12	0	1273	156	0																				
425050			178	25	2	0	163	12	0																				
425108			3077	135	24	0	3005	87	0																				
425818			2953	655	203	0	2877	782	0																				
425845			2391	210	4	0	1427	68	818																				
425911			9447	770	222	0	8666	211	0																				
426057			1471	2208	0	0	590	1327	0																				
426141			97	0	4	0	98	5	0																				
426534			20131	2984	1223	0	18985	3061	0			0	623																
426758			444	30	5	0	446	37	0																				
426945			1434	120	16	0	1314	16	0																				
427241			2822	250	92	0	2708	228	0																				
427353			6156	934	225	0	5608	611	0																				
427858			738	0	29	0	749	40	0																				
427960			624	76	0	0	548	0	0																				
428060			9604	671	21	0	8951	39	0																				
428462			1976	270	101	0	1675	59	-11																				
428547			4308	6120	238	0	4122	6168	-4				57																
428855			1010	-110	276	0	860	16	0																				
429021			5752	0	132	0	5966	346	0																				
429487			5640	-125	42	0	5774	51	0																				
430036			3521	500	15	0	3056	50	0				0																
430054			1498	108	0	0	1390	0	0																				
430344			1208	0	17	0	1448	257	0																				
431172			35698	7135	344	1389	36072	6464	0			0	0																
431323			956	125	28	0	865	62	0																				
431350		0	416	20	2	0	424	30	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
432058			141	99	7	0	37	2	0			0	0																
432432			955	120	15	0	908	88	0				0																
433505			7560	365	6	0	7200	11	0				0																
433550			1210	550	57	0	851	248	0				0																
433608			10791	1263	200	0	10425	1097	0			0	0																
433859			1002	81	28	0	1290	397	0																				
433943			2266	140	40	0	2499	413	0																				
434203			4134	39	15	0	4305	225	0				0																
434539			1425	283	1	0	1363	222	0																				
435059			2365	150	59	0	2177	21	0																				
435077			30177	49958	2897	0	21290	43968	0			0	0																
435255			2765	300	398	0	2121	54	0																				
435666			659	204	172	0	289	6	0																				
435750			7033	300	15	0	6818	100	0			0	0																
436159			31139	7053	1106	0	28932	5952	0				1673																
436542			2453	200	28	0	2226	1	0																				
436739			2581	200	12	0	2446	77	0																				
436953			7010	1200	55	0	6754	975	-24																				
437044			170	0	0	0	170	0	0																				
437914			47576	25560	4750	0	39539	22273	0				400																
438434			516	92	164	0	700	440	0																				
439132			2921	120	69	0	3119	387	0			0	0																
439338			15497	3650	555	0	13200	5050	3142				0																
439356			6356	2715	310	0	5455	2124	0																				
439404			11639	1250	277	0	11232	1120	0				0																
439730			598	125	3	0	532	62	0																				
440857			282	51	1	0	259	29	0																				
440978			204	10	0	0	195	1	0																				
441050			1431	250	83	0	1458	360	0																				
441078			896	465	266	0	877	712	0																				
