"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOAS540	RCOWH312	
643274																																																																																								6628	146	146	15.8760%	35.3361%	34.5578%	6482	18757	40829	326	0			27.3361%							4568	40829								0	0	0		0	2000	34.5578%	1	0	6894	0	0	0	412	0	0	0	0		0	6482	0	0	6482	0	0	0	0	0	0	0	0	0	146	0	0	0	0			
643340																																																																																								39968	1662	1662	10.1800%	18.3749%	17.6108%	38306	217514	376287	-256	0			10.3749%							22757	376743								0	0	0		0	16005	17.6108%	1	0	38506	283	173	0	-256		0	0	0		0	38306	0	0	38306	0	0	0	0	0	0	0	0	0	1662	0	456		0			
643452																																																																																								24554	1823	1823	10.7172%	16.8454%	15.5947%	22731	145761	212098	446	0			8.8454%							18581	214348								0	0	0		0	6400	15.5947%	1	0	25427	2250	0	0	446		0	0	0		0	22731	0	0	22731	0	0	0	0	0	0	0	0	0	1823	0	2250		0			
643658																																																																																								13719	504	504	14.5917%	34.4301%	33.1652%	13215	39846	90565	0	0			26.4301%							11860	90967								0	0	389		0	1757	33.1652%	1	0	13617	0	0	13	0	0	0	0	0		0	13604	0	389	13215	0	0	0	0	0	0	0	0	0	504	0	402	0	0			
644057																																																																																						46847	0				12.2170%			5833		47745	0	0										4813	47745	0	0.0000%	3703	0	107	3810	8.1329%	0	0	0	0	1	1000		1	0	5813	0	0	0	-20	0	0	0	0		0	5833	0	0	5833	0	0	0	0	0	0						0		0	0		
644141																																																																																								12375	429	429	12.1118%	22.4095%	21.6327%	11946	55222	98631	367	0			14.4095%							2970	98655								0	0	0		0	9000	21.6327%	1	0	12337	0	0	24	367		0	0	0		0	11946	0	0	11946	0	0	0	0	0	0	0	0	0	429	0	24		0			
644646																																																																																						146424	0				20.9125%			30729		146941	1194	0										27664	146941	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	3091		1	0	31949	0	0	0	1220		0	0	0		0	30729	0	0	30729	0	0	0	0	0	0						0		0	13728		
644776																																																																																								17155	834	834	11.2225%	18.5399%	17.6386%	16321	92530	145431	-1545	0			10.5399%							15161	145431								0	0	0		0	1160	17.6386%	1	0	14776	0	0	0	-14	0	0	-1531	0		0	16321	0	0	16321	0	0	0	0	0	0	0	0	0	834	0	0	0	0			
644842																																																																																								17223	1578	1578	10.6445%	13.6701%	12.4177%	15645	125990	146977	-226	0			5.6701%							9695	146977								0	0	0		0	5950	12.4177%	1	0	15419	0	0	0	-226	0	0	0	0		0	15645	0	0	15645	0	0	0	0	0	0	0	0	0	1578	0	0	0	0			
644954																																																																																								7639	0	0	75.9193%	152.0199%	152.0199%	7639	5025	10062	0	0			144.0199%							5139	10062								0	0	0		0	2500	152.0199%	1	0	7639	0	0	0	0	0	0	0	0		0	7639	0	0	7639	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
644963																																																																																						73584	0				13.0875%			9470		72359	47	0										9270	72359	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	200		1	0	9517	0	0	0	47	0	0	0	0		0	9470	0	0	9470	0	0	0	0	0	0						0		0	6079		
645157																																																																																								14745	899	899	8.2344%	12.2029%	11.4589%	13846	120832	168148	109	0			4.2029%							9343	168314								0	0	0		0	4669	11.4589%	1	0	14121	5	161	0	109	0	0	0	0		0	13846	0	0	13846	0	0	0	0	0	0	0	0	0	899	0	166	0	0			
645317																																																																																								135629	10628	10628	10.2827%	15.9871%	14.7344%	125001	848364	1215645	-1757	-8285			7.9871%							130815	1224428								0	0	0		0	11197	14.7276%	1	0	140255	13305	3763	0	4677		0	-6434	0		0	124944	0	0	124944	0	0	57	57	0	57	0	0	0	10628	0	17068		0			
645465																																																																																								90151	7494	7494	9.1448%	12.5100%	11.4701%	82657	720629	903871	-211	0			4.5100%							20401	907098								0	0	0		0	65483	11.4701%	1	0	85673	2576	651	0	-211		0	0	0		0	82657	0	0	82657	0	0	0	0	0	0	0	0	0	7494	0	3227		0			
645540																																																																																								28843	2114	2114	8.3450%	17.1280%	15.8726%	26729	168397	320301	1340	0			9.1280%							24474	320301								0	0	0		0	2255	15.8726%	1	0	28069	0	0	0	1340	0	0	0	0		0	26729	0	0	26729	0	0	0	0	0	0	0	0	0	2114	0	0	0	0			
645577																																																																																								24170	1395	1395	15.1669%	21.7909%	20.5332%	22775	110918	150163	-6	0			13.7909%							22798	150186								0	0	0		0	0	20.5332%	1	0	22792	0	0	9	-6	0	0	0	0		0	22789	14	14	22775	0	0	0	0	14	0	0	0	0	1395	0	23	0	0			
645625																																																																																								1499180	72157	97157	9.6028%	13.1986%	12.3432%	1402023	11358642	14600183	41133	-16900	0	0.0000%	5.1986%			1				727963	15756659								0	0	0		0	1847436	12.3432%	1	0	2616532	1090381	76358	6637	58033		0	-16900	0		0	1402023	0	0	1402023	0	0	0	0	0	0	25000	0	0	97157	0	1173376		0			
646042																																																																																								10219	872	872	9.4766%	14.6606%	13.4096%	9347	69704	98632	1	0			6.6606%							5156	98632								0	0	0		0	4190	13.4096%	1	0	9347	0	0	0	0	0	0	0	0		0	9347	0	0	9347	0	0	0	0	0	0	0	0	0	872	0	0	0	0			
646145																																																																																								26846	1765	1765	12.1216%	19.0490%	17.7967%	25081	140931	206911	454	0			11.0490%							8581	206911								0	0	0		0	16500	17.7967%	1	0	25535	0	0	0	454	0	0	0	0		0	25081	0	0	25081	0	0	0	0	0	0	0	0	0	1765	0	0	0	0			
646172																																																																																								111709	2157	2157	26.2369%	42.6846%	41.8604%	109552	261708	417549	0	0			34.6846%							119092	427089								0	0	0		0	0	41.8604%	1	0	119092	0	0	0	0		0	0	0		9540	109552	0	0	109552	0	0	0	0	0	0	0	0	0	2157	0	9540		0			
646444																																																																																								19653	1654	1690	9.6713%	14.8636%	13.5855%	17963	132222	185735	81	0			6.8636%							-17287	185735								0	0	0		0	35250	13.5855%	1	0	18044	0	0	0	81	0	0	0	0		0	17963	0	0	17963	0	0	0	0	0	0	0	0	0	1690	0	0	36	0			
646471																																																																																								3648	84	84	21.9364%	47.2539%	46.1658%	3564	7720	16247	0	0			39.2539%							822	16247								0	0	0		0	2742	46.1658%	1	0	3564	0	0	0	0	0	0	0	0		0	3564	0	0	3564	0	0	0	0	0	0	0	0	0	84	0	0	0	0			
646556																																																																																						244238	0				9.5839%			23467		244858	408	0										16232	245028	0	0.0000%	31156	0	281	31437	12.8715%	0	0	0	0	1	7405		1	0	24045	0	170	0	408	0	0	0	0		0	23467	0	0	23467	0	0	0	0	0	0						170		0	0		
646743																																																																																								41814	3216	3216	9.0694%	12.4998%	11.5384%	38598	334518	425583	985	0			4.4998%							20051	430211								0	0	0		0	23175	11.5384%	1	0	44211	4170	458	0	985		0	0	0		0	38598	0	0	38598	0	0	0	0	0	0	0	0	0	3216	0	4628		0			
646873																																																																																						136859	0				9.7331%			12970		133256	3	0										12970	133256	0	0.0000%	20656	0	3071	23727	17.3368%	0	0	0	0	1	0		1	0	12973	0	0	0	3	0	0	0	0		0	12970	0	0	12970	0	0	0	0	0	0						0		0	1720		
647218																																																																																								58997	4791	4791	10.1713%	15.3286%	14.0838%	54206	384881	532931	873	0			7.3286%							41510	532931								0	0	0		0	12696	14.0838%	1	0	55079	0	0	0	873	0	0	0	0		0	54206	0	0	54206	0	0	0	0	0	0	0	0	0	4791	0	0	0	0			
647245																																																																																						243082	0				9.0508%			20454		225990	-1890	0										14217	225990	0	0.0000%	24993	0	595	25588	10.5265%	0	0	0	0	1	6237		1	0	18564	0	0	0	-1890		0	0	0		0	20454	0	0	20454	0	0	0	0	0	0						0		0	0		
647414																																																																																								13805	905	905	8.7795%	19.1189%	17.8656%	12900	72206	146933	672	0			11.1189%							12250	146933								0	0	0		0	650	17.8656%	1	0	13572	0	0	0	672	0	0	0	0		0	12900	0	0	12900	0	0	0	0	0	0	0	0	0	905	0	0	0	0			
647432																																																																																						637263	3				9.6737%			59337		613385	4244	0										21337	613385	0	0.0000%	11271	0	13710	24981	3.9200%	0	0	0	0	1	38000		1	0	63581	0	0	0	4244		0	0	0		0	59337	0	0	59337	0	0	0	0	0	0						0		0	25699		
647759																																																																																								10821	995	995	8.5155%	13.7101%	12.4495%	9826	78927	115389	-1209	0			5.7101%							7326	115389								0	0	0		0	2500	12.4495%	1	0	8617	0	0	0	-1209		0	0	0		0	9826	0	0	9826	0	0	0	0	0	0	0	0	0	995	0	0		0			
647777																																																																																								18008	280	280	12.6639%	25.7412%	25.3409%	17728	69958	139989	-1022	1433			17.7412%							17728	141422								0	0	0		0	0	25.3409%	1	0	16706	0	0	0	411	0	0	-1433	0		0	17728	0	0	17728	0	0	0	0	0	0	0	0	0	280	0	0	0	0			
647955																																																																																								7908	497	497	13.0310%	19.9657%	18.7109%	7411	39608	56872	3	0			11.9657%							1158	57812								0	0	0		0	7193	18.7109%	1	0	8354	903	37	0	3	0	0	0	0		0	7411	0	0	7411	0	0	0	0	0	0	0	0	0	497	0	940	0	0			
648130																																																																																								123338	5955	5955	15.7330%	25.9970%	24.7418%	117383	474432	746092	738	0			17.9970%							58188	746092								0	0	0		0	59195	24.7418%	1	0	118121	0	0	0	898		0	0	-160		0	117383	0	0	117383	0	0	0	0	0	0	0	0	0	5955	0	0		0			
648242																																																																																								226590	13757	13757	8.1216%	12.8604%	12.0796%	212833	1761926	2620567	2990	0	0	0.0000%	4.8604%							84165	2620567								0	0	0		0	128669	12.0796%	1	0	215824	0	0	0	5104	0	0	0	-2113		0	212833	0	0	212833	0	0	0	0	0	0	0	0	0	13757	0	0	0	0			
648251																																																																																						234343	0				11.0434%			25911		234628	82	0										24911	234628	0	0.0000%	15203	0	1954	17157	7.3213%	0	0	0	0	1	1000		1	0	25993	0	0	0	82	0	0	0	0		0	25911	0	0	25911	0	0	0	0	0	0						0		0	2608		
648345																																																																																								7547	625	625	8.1839%	15.0973%	13.8470%	6922	49989	84581	32	0			7.0973%							1962	84581								0	0	0		0	5000	13.8470%	1	0	6994	0	0	0	72		0	0	0		0	6922	0	0	6922	0	0	0	0	0	0	0	0	0	625	0	0		0			
648550																																																																																								11406	1002	1002	11.1136%	13.7582%	12.5496%	10404	82903	93615	0	0			5.7582%							8597	93615								0	0	0		0	1807	12.5496%	1	0	10404	0	0	0	0	0	0	0	0		0	10404	0	0	10404	0	0	0	0	0	0	0	0	0	1002	0	0	0	0			
649342																																																																																								35779	2507	2507	10.3712%	12.9041%	11.9999%	33272	277269	320812	1335	0			4.9041%							22499	325422								0	0	0		0	15383	11.9999%	1	0	39217	3941	669	0	1335	0	0	0	0		0	33272	0	0	33272	0	0	0	0	0	0	0	0	0	2507	0	4610	0	0			
649632																																																																																								4995	185	185	15.4266%	34.4720%	33.1953%	4810	14490	31180	135	0			26.4720%							610	31180								0	0	0		0	4200	33.1953%	1	0	4945	0	0	0	135	0	0	0	0		0	4810	0	0	4810	0	0	0	0	0	0	0	0	0	185	0	0	0	0			
649874																																																																																								42495	3198	3198	10.0930%	15.7576%	14.5718%	39297	269679	389348	1063	0			7.7576%							10993	395585								0	0	0		0	34541	14.5718%	1	0	46597	1755	714	3768	1063	0	0	0	0		0	39297	0	0	39297	0	0	0	0	0	0	0	0	0	3198	0	6237	0	0			
651121																																																																																						341771	0				12.4386%			42515		341800	-596	0										29380	342483	0	0.0000%	26586	0	251	26837	7.8500%	0	0	0	0	1	13818		1	0	42602	591	92	0	1038		-1634	0	0		0	42515	0	0	42515	0	0	0	0	0	0						683		0	0		
651149																																																																																								6454	521	521	8.6606%	13.2428%	12.1738%	5933	48736	68506	-27	0			5.2428%							2133	68506								0	0	0		0	3800	12.1738%	1	0	5906	0	0	0	-27	0	0	0	0		0	5933	0	0	5933	0	0	0	0	0	0	0	0	0	521	0	0	0	0			
651158																																																																																						113987	0				14.0178%			15361		109582	939	0										8756	111747	0	0.0000%	0	0	265	265	0.2325%	0	0	0	0	1	8770		1	0	18465	2165	0	0	939	0	0	0	0		0	15361	0	0	15361	0	0	0	0	0	0						2165		0	0		
651354																																																																																								5463	322	322	9.6921%	18.5023%	17.4118%	5141	29526	53043	672	0			10.5023%							3781	53043								0	0	0		0	1360	17.4118%	1	0	5813	0	0	0	672	0	0	0	0		0	5141	0	0	5141	0	0	0	0	0	0	0	0	0	322	0	0	0	0			
651448			60997	0	0	99.4149%	511.1623%	511.1623%	60997	11933	61356	0	0			503.1623%		0				4344	61356												56653	511.1623%	0	60997	0	0	0	0		0	0	0		0					0	0	0	0	0	0	0	0	0	0	0	0		0										0	60997	0	0	0	0	0	0	60997																				1																	0			1																																	
651541																																																																																								15609	1220	1220	10.6804%	14.7932%	13.6369%	14389	105515	134724	74	0			6.7932%							10070	134724								0	0	0		0	4319	13.6369%	1	0	14463	0	0	0	421	0	0	-347	0		0	14389	0	0	14389	0	0	0	0	0	0	0	0	0	1220	0	0	0	0			
651756																																																																																								25612	1624	1624	9.9985%	15.7195%	14.7228%	23988	162931	239917	-22	0			7.7195%							20988	239917								0	0	0		0	3000	14.7228%	1	0	23966	0	0	0	-22	0	0	0	0		0	23988	0	0	23988	0	0	0	0	0	0	0	0	0	1624	0	0	0	0			
651859																																																																																								444436	37676	37676	10.4277%	14.8410%	13.5829%	406760	2994642	3900778	13943	0			6.8410%							221539	3915557								0	0	0		0	200000	13.5829%	1	0	435482	14697	82	0	13943		0	0	0		0	406760	0	0	406760	0	0	0	0	0	0	0	0	0	37676	0	14779		0			
651952																																																																																								14253	931	931	10.7890%	16.0425%	14.9947%	13322	88845	123478	-94	0			8.0425%							10346	123478								0	0	0		0	2976	14.9947%	1	0	13228	0	0	0	-94	0	0	0	0		0	13322	0	0	13322	0	0	0	0	0	0	0	0	0	931	0	0	0	0			
652043																																																																																								38293	2259	2259	9.1099%	11.6556%	10.9681%	36034	328536	395546	818	0			3.6556%							26345	409692								0	0	0		0	23835	10.9681%	1	0	50998	12844	1302	0	818	0	0	0	0		0	36034	0	0	36034	0	0	0	0	0	0	0	0	0	2259	0	14146	0	0			
652070																																																																																								14297	208	208	22.8451%	49.9948%	49.2674%	14089	28597	61672	0	0			41.9948%							14295	61878								0	0	0		0	0	49.2674%	1	0	14295	0	0	206	0	0	0	0	0		0	14089	0	0	14089	0	0	0	0	0	0	0	0	0	208	0	206	0	0			
652874																																																																																								823486	56714	56714	8.5432%	12.1381%	11.3022%	766772	6784295	8975282	-294970	0			4.1381%							493773	8976032								0	0	0		0	273749	11.3022%	1	0	472552	750	0	0	-8902		-286068	0	0		0	766772	0	0	766772	0	0	0	0	0	0	0	0	0	56714	0	750		0			
652959																																																																																								2305	186	186	10.5418%	15.4491%	14.2024%	2119	14920	20101	0	0			7.4491%							1819	20101								0	0	0		0	300	14.2024%	1	0	2119	0	0	0	0	0	0	0	0		0	2119	0	0	2119	0	0	0	0	0	0	0	0	0	186	0	0	0	0			
652977																																																																																								29375	969	971	17.0493%	35.0257%	33.8679%	28404	83867	166599	433	0			27.0257%							28404	166599								0	0	0		0	0	33.8679%	1	0	28837	0	0	0	433	0	0	0	0		0	28404	0	0	28404	0	0	0	0	0	0	0	0	0	971	0	0	2	0			
653134																																																																																								47053	3166	3166	13.1072%	18.5837%	17.3333%	43887	253195	334832	612	0			10.5837%							35117	334832								0	0	0		0	8770	17.3333%	1	0	44499	0	0	0	612		0	0	0		0	43887	0	0	43887	0	0	0	0	0	0	0	0	0	3166	0	0		0			
653433																																																																																								19279	1159	1159	12.8398%	20.8248%	19.5729%	18120	92577	141124	455	0			12.8248%							15620	141124								0	0	0		0	2500	19.5729%	1	0	18575	0	0	0	455	0	0	0	0		0	18120	0	0	18120	0	0	0	0	0	0	0	0	0	1159	0	0	0	0			
653611																																																																																						651916	0				9.3800%			59092		629980	216	-857										47094	629123	0	0.0000%	115701	0	8959	124660	19.1221%	0	0	0	0	1	11998		1	0	59308	0	0	0	1073	0	0	-857	0		0	59092	0	0	59092	0	0	0	0	0	0						0		0	16821		
653778																																																																																								36805	989	989	15.6806%	30.6117%	29.7891%	35816	120232	228410	3068	0			22.6117%							35816	228410								0	0	0		0	0	29.7891%	1	0	38884	0	0	0	3068	0	0	0	0		0	35816	0	0	35816	0	0	0	0	0	0	0	0	0	989	0	0	0	0			
653947																																																																																								26484	2757	2757	8.5196%	12.0096%	10.7594%	23727	220524	278498	-194	0			4.0096%							19107	278795								0	0	0		0	4917	10.7594%	1	0	23830	0	297	0	-194		0	0	0		0	23727	0	0	23727	0	0	0	0	0	0	0	0	0	2757	0	297		0			
654047																																																																																						52405	0				21.4051%			11066		51698	-73	0										8065	51698	0	0.0000%	908	0	0	908	1.7327%	0	0	0	0	1	3001		1	0	10993	0	0	0	-73	0	0	0	0		0	11066	0	0	11066	0	0	0	0	0	0						0		0	0		
654300																																																																																								25204	1636	1636	9.3388%	17.0171%	15.9125%	23568	148110	252367	-295	0			9.0171%							23619	252418								0	0	0		0	0	15.9125%	1	0	23324	0	0	51	503		0	-798	0		0	23568	0	0	23568	0	0	0	0	0	0	0	0	0	1636	0	51		0			
654579																																																																																						29117	0				42.9582%			12631		29403	-25	0										12631	29403	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	0		1	0	12606	0	0	0	5	0	0	-30	0		0	12631	0	0	12631	0	0	0	0	0	0						0		0	0		
655530																																																																																								4766	74	74	24.0209%	37.3394%	36.7596%	4692	12764	19533	11	0			29.3394%							856	19533								0	0	0		0	3825	36.7596%	1	0	4692	0	0	0	0	0	0	0	0		0	4692	0	0	4692	0	0	0	0	0	0	0	0	0	74	0	0	0	0			
655839																																																																																						532635	0				11.0982%			55956		504191	155	0										35823	504191	0	0.0000%	0	0	17941	17941	3.3683%	0	0	0	0	1	20133		1	0	56111	0	0	0	155		0	0	0		0	55956	0	0	55956	0	0	0	0	0	0						0		0	17941		
656032																																																																																						209685	0				10.9699%			23273		212153	-798	0										18219	212309	0	0.0000%	14022	0	266	14288	6.8140%	0	0	0	0	1	5210		1	0	22631	0	156	0	-798		0	0	0		0	23273	0	0	23273	0	0	0	0	0	0						156		0	0		
656247																																																																																						46394	0				18.8518%			8774		46542	137	0										7524	46542	0	0.0000%	1171	0	502	1673	3.6061%	0	0	0	0	1	1250		1	0	8911	0	0	0	137	0	0	0	0		0	8774	0	0	8774	0	0	0	0	0	0						0		0	0		
656377																																																																																								1799266	148001	148001	10.3035%	14.6680%	13.4615%	1651265	12266566	16026208	6461	0			6.6680%							1160201	16334812								0	0	0		0	799668	13.4615%	1	0	1966330	302691	5913	0	19697	0	-13236	0	0		0	1651265	0	0	1651265	0	0	0	0	0	0	0	0	0	148001	0	308604	0	0			
656470																																																																																						1315493	0				13.2764%			167970		1265178	1277	0										164871	1266894	0	0.0000%	130604	0	4320	134924	10.2565%	0	0	0	0	1	4815		1	0	170963	706	1010	0	1277	0	0	0	0		0	167970	0	0	167970	0	0	0	0	0	0						1716		0	80815		
656658																																																																																						107833	0				10.6453%			11708		109983	-19	0										8103	109983	0	0.0000%	5435	0	258	5693	5.2795%	0	0	0	0	1	3605		1	0	11689	0	0	0	-19	0	0	0	0		0	11708	0	0	11708	0	0	0	0	0	0						0		0	0		
656779																																																																																						155008	0				14.0466%			21538		153332	226	0										21850	153644	0	0.0000%	118	0	0	118	0.0761%	0	0	0	0	1	0		1	0	22076	0	312	0	18	0	0	208	0		0	21538	0	0	21538	0	0	0	0	0	0						312		0	0		
657178																																																																																								20118	762	762	16.1662%	33.0432%	31.7916%	19356	60884	119731	107	0			25.0432%							19356	119731								0	0	0		0	0	31.7916%	1	0	19463	0	0	0	18	0	0	89	0		0	19356	0	0	19356	0	0	0	0	0	0	0	0	0	762	0	0	0	0			
657271																																																																																						2488904	0				11.3596%			271595		2390876	913	0										271595	2390876	0	0.0000%	258372	0	0	258372	10.3810%	0	0	0	0	1	0		1	0	272508	0	0	0	913	0	0	0	0		0	271595	0	0	271595	0	0	0	0	0	0						0		0	0		
657365																																																																																								676232	55374	55374	11.3309%	14.2942%	13.1237%	620858	4730816	5479355	11867	0			6.2942%			1				76525	5505776								0	0	0		0	570754	13.1237%	1	0	659146	7644	1954	16823	11867		0	0	0		0	620858	0	0	620858	0	0	0	0	0	0	0	0	0	55374	0	26421		0			
657459																																																																																								202954	16266	16266	9.2025%	11.7360%	10.7954%	186688	1729327	2028674	690	0			3.7360%							93546	2047374								0	0	0		0	111842	10.7954%	1	0	206078	17343	1357	0	1169	0	-479	0	0		0	186688	0	0	186688	0	0	0	0	0	0	0	0	0	16266	0	18700	0	0			
657758																																																																																								11997	870	870	9.8498%	17.4006%	16.1387%	11127	68946	112967	241	0			9.4006%							4428	114868								0	0	0		0	8600	16.1387%	1	0	13269	1901	0	0	241	0	0	0	0		0	11127	0	0	11127	0	0	0	0	0	0	0	0	0	870	0	1901	0	0			
657954																																																																																								14123	1331	1331	9.0123%	12.3542%	11.1899%	12792	114317	141940	-137	0			4.3542%							3792	141940								0	0	0		0	9000	11.1899%	1	0	12655	0	0	0	-137		0	0	0		0	12792	0	0	12792	0	0	0	0	0	0	0	0	0	1331	0	0		0			
658072																																																																																								6439	341	341	7.3074%	23.5714%	22.3231%	6098	27317	83450	0	0			15.5714%							6098	83450								0	0	0		0	0	22.3231%	1	0	6098	0	0	0	0		0	0	0		0	6098	0	0	6098	0	0	0	0	0	0	0	0	0	341	0	0		0			
658474																																																																																						123428	0				27.2715%			33551		123026	0	0										33551	123026	0	0.0000%	539	0	0	539	0.4367%	0	0	0	0	1	0		1	0	33551	0	0	0	0	0	0	0	0		0	33551	0	0	33551	0	0	0	0	0	0						0		0	0		
658924																																																																																						135465	0				14.4466%			19318		133720	11	0										18318	133720	0	0.0000%	0	0	48	48	0.0354%	0	0	0	0	1	1000		1	0	19329	0	0	0	11	0	0	0	0		0	19318	0	0	19318	0	0	0	0	0	0						0		0	0		
659341																																																																																						391438	0				11.0242%			41689		378160	1623	0										34930	378170	0	0.0000%	24118	0	1452	25570	6.5323%	0	0	0	0	1	6769		1	0	43322	10	0	0	1623	0	0	0	0		0	41689	0	0	41689	0	0	0	0	0	0						10		0	0		
659453																																																																																						126657	0				14.2047%			18174		127944	115	0										12563	128033	0	0.0000%	21853	0	450	22303	17.6090%	0	0	0	0	1	5700		1	0	18378	0	89	0	115	0	0	0	0		0	18174	0	0	18174	0	0	0	0	0	0						89		0	0		
659556																																																																																								20041	1994	1994	9.9241%	12.5963%	11.3430%	18047	159102	181850	104	0			4.5963%							16693	181996								0	0	0		0	1500	11.3430%	1	0	18297	146	0	0	104	0	0	0	0		0	18047	0	0	18047	0	0	0	0	0	0	0	0	0	1994	0	146	0	0			
659640																																																																																								2010	35	35	11.1055%	30.7528%	30.2173%	1975	6536	17784	0	0			22.7528%							25	17794								0	0	0		0	1960	30.2173%	1	0	1985	0	0	10	0		0	0	0		0	1975	0	0	1975	0	0	0	0	0	0	0	0	0	35	0	10		0			
659734																																																																																						112855	0				10.9541%			12440		113565	1626	0										11304	113565	20	0.0177%	6699	2058	50	8807	7.8038%	0	0	0	0	1	1136		1	0	14066	0	0	0	1626	0	0	0	0		0	12440	0	0	12440	0	0	0	0	0	0						0		0	0		
659855																																																																																								1339689	92564	92564	9.0503%	12.5755%	11.7067%	1247125	10653128	13779881	39563	0			4.5755%			1				455574	14413477								0	0	0		0	1425147	11.7067%	1	0	1920284	584619	47037	1940	39563		0	0	0		0	1247125	0	0	1247125	0	0	0	0	0	0	0	0	0	92564	0	633596		0			
660066																																																																																								10648	112	112	13.2106%	25.7329%	25.4622%	10536	41379	79754	342	0			17.7329%							7630	79754								0	0	0		0	3000	25.4622%	1	0	10972	0	0	0	436	0	0	0	0		0	10536	0	0	10536	0	0	0	0	0	0	0	0	0	112	0	0	0	0			
660253																																																																																								9045	924	924	8.2651%	12.2392%	10.9889%	8121	73902	98257	0	0			4.2392%							521	98257								0	0	0		0	7600	10.9889%	1	0	8121	0	0	0	0	0	0	0	0		0	8121	0	0	8121	0	0	0	0	0	0	0	0	0	924	0	0	0	0			
660271																																																																																								34175	2441	2441	9.1962%	16.8730%	15.6678%	31734	202543	345077	240	0			8.8730%							19897	345077								0	0	0		0	11837	15.6678%	1	0	31974	0	0	0	240		0	0	0		0	31734	0	0	31734	0	0	0	0	0	0	0	0	0	2441	0	0		0			
660570																																																																																								24287	1982	1982	10.0907%	15.3320%	14.0808%	22305	158407	221045	234	0			7.3320%							22305	221045								0	0	0		0	0	14.0808%	1	0	22539	0	0	0	333		0	-99	0		0	22305	0	0	22305	0	0	0	0	0	0	0	0	0	1982	0	0		0			
660655																																																																																								413341	40662	40662	9.4941%	12.2293%	11.0263%	372679	3379920	3925378	-2022	0			4.2293%							218684	3956918								0	0	0		0	185535	11.0263%	1	0	402197	29005	2535	0	6682	0	-8704	0	0		0	372679	0	0	372679	0	0	0	0	0	0	0	0	0	40662	0	31540	0	0			
660879																																																																																								6507	272	272	9.5202%	18.1380%	17.3798%	6235	35875	65492	0	0			10.1380%							4877	65492								0	0	0		0	1358	17.3798%	1	0	6235	0	0	0	0		0	0	0		0	6235	0	0	6235	0	0	0	0	0	0	0	0	0	272	0	0		0			
660927																																																																																								46613	3715	3715	11.3236%	15.5805%	14.3387%	42898	299176	378838	0	0	0		7.5805%							11614	378838								0	0	0		0	31284	14.3387%	1	0	42898	0	0	0	0		0	0	0		0	42898	0	0	42898	0	0	0	0	0	0	0	0	0	3715	0	0		0			
661072																																																																																								14090	719	719	10.0385%	15.2516%	14.4733%	13371	92384	133197	-6	0			7.2516%							13371	133197								0	0	0		0	0	14.4733%	1	0	13365	0	0	0	-6	0	0	0	0		0	13371	0	0	13371	0	0	0	0	0	0	0	0	0	719	0	0	0	0			
