"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	
64552																																																																																																																																																		0	0	0										0	0	75	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	5	0	0	0	0	0	0	800	0				0	0	0	0	0	0	54	0	0	0	490	0	0	0	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64619	0	0	0	40713	245	2495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2422	0	0	0	0	443	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0	0	0												0	0	0														2325	0	2578	0	94	0								0	0	0	0	0	0	0	0	0	0	0	745	1541	0	752																0	0	0	0	
64730																																																																																																																																																		0	0	0										968	0	18	134	0	427	0	0	0	0	0	0						0	0	0	94	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	2018	0	1227	0	2	0	0	0	127	0				0	417	0	0	0	6239	157	6506	0	0	3634	3235	208	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65205																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2878	62	3524	0	102	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	0	0	0	0	0	0	238	0	0	238	0	0	0	0	0	0	0	
65241																																																																																																																																																		0	0	0							0	3	0	376	0	15	0	0	118	0	0	0	0	0	0						0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	820	60	105	0	0	0	0	0	61	0				0	72	0	0	0	665	65	0	0	0	150	0	0	0	0	0	0	0	0	0	0	376	0	0	338	0	0	0	0	0	0	0	0	0	
65513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0	0	0												0	0	0														0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0	
65559																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	722	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	101	0	0	0	0	25	7	0	0	0	0	0	0	0	351	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65746																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	36	0	1893	124	231	2523	583	817	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2447	192	1229	169	60	0	0	0	5424	0	0	0	0	0	0	0	801	1095	5862	21	162	0	0	5888	1424	0	0	1453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65858																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	950	0	222	31	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	176	42	0	0	0	0	0	100	95	0	0	0	0	0	1801	12	1004	0	28	0	0	0	2209	0	0	0	0	278	0	0	0	390	0	684	938	0	0	871	814	0	0	2	0	0	0	0	0	0	21	0	397	18	0	325	0	0	0	0	0	0	0	
66015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	829	0	0												0	0	0														0	0	68	0	0	0								0	0	0	0	0	1035	159	592	0	0	0	2150	0	0	0																0	0	0	0	
66154																																																																																																																																																		0	0	0										0	0	0	0	0	17	0	0	0	0	0	149						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	68	0	448	0	0	0	0	0	61	0				0	0	0	0	0	0	483	111	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66275																																																																																																																																																		0	0	0										95	0	1196	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	356	0	780	0	0	0	0	0	159	0				0	211	0	0	0	319	75	0	0	0	194	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66677																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	365	0	0	0						0	0	0	178	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	692	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67142																																																																																																																																																		0	0	0										15	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	0	23	0	0	0	37	0				0	0	0	0	0	301	0	0	0	400	0	37	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67151																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	102	0	52	9461	0	0	0	827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67209																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	22	16	15	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3252	10	3018	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	1370	0	0	1741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67254																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67311																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	5758	15253	5137	0	649	0	585	34014	125	0	0	0	0	0	0	0	0	0	0	0	3851	6604	1604	11	0	0	0	0	0	1530	346	598	0	0	0	0	11644	296	25039	36142	2036	10310	0	0	2256	0	0	0	0	868	18725	9045	26477	358	1834	13983	2865	57741	101528	5506	8076	4171	3135	10493	0	0	0	0	0	0	60	0	0	60	0	0	0	0	0	0	9045	0	18278	
67656																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	34	0	81	0	745	0	0	0	286	0	2326	0	0	0	0	0	0	0	0	0	0	0	10	0	0	35	0	0	0	0	0	2551	0	2186	0	0	0	0	564	173	208	0	0	0	0	0	1224	0	0	0	0	0	0	0	0	0	2239	491	3600	0	0	1209	781	0	0	522	0	0	0	0	0	0	136	0	950	68	0	835	0	0	0	0	0	0	0	
67870																																																																																																																																																		0	0	0										179	0	137	0	0	0	454	0	93	0	0	0						0	0	0	144	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	6153	35	5362	0	94	0	0	0	1957	0				0	935	0	0	40	540	0	0	0	0	185	791	74	0	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68345																																																																																																																																																		0	0	0										0	0	0	76	0	50	0	0	177	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3500	0	1986	117	0	0	0	0	1787	0				0	0	0	0	0	6984	0	136	0	0	290	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68448																																																																																																																																																		0	0	0										0	0	713	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	881	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68671																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3330	0	1275	151	0	0	0	0	4193	0				0	11	0	0	1226	1357	0	0	0	0	276	0	0	0	1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68756																																																																																																																																																		0	0	0							0	0	0	16	0	55	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	825	58	286	0	65	0	0	0	857	119				0	0	0	0	0	415	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68831																																																																																																																																																		0	0	0										30	0	0	23	0	0	0	0	0	0	0	1417						0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	98	0	164	111	0	0	0	0	0	0				175	80	0	0	0	317	0	842	0	0	0	841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68840																																																																																																																																																		0	0	0							0	0	0	178	0	79	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	248	0	110	0	0	0	144	0				0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68859																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	629	0	0	0	0	0	0	0	0	29	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	457	18	281	0	7	0	0	0	475	0	0	0	0	0	309	0	21	420	115	135	0	0	0	0	2751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68943																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	70	0	0	37	0				0	0	0	0	3	1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69333																																																																																																																																																		0	0	0	0	0	0	0	0	0	12	0	0	71	2	131	15	0	0	0	0	2188	0	0	746	0	0	0	0	0	0	0	0	1367	99	1047	0	0	12	0	0	0	0	0	0	0	0	0	0	6539	112	2046	36	709	0	0	0	7348	0	0	0	0	0	343	0	0	239	2360	826	562	0	0	1160	5438	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69678																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	1161	91	97	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	3176	0	2126	0	0	0	0	0	483	0	0	0	0	69	3512	0	0	0	0	428	0	550	0	318	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70049																																																																																																																																																		0	0	0										112	0	0	0	0	1222	0	0	2159	0	0	0						0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1601	116	3110	94	0	0	0	0	2260	0				0	0	0	0	0	5166	721	0	359	559	3	2584	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70058																																																																																																																																																		0	0	0							0	0	0	0	0	16	14	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	88	6	369	106	0	0	0	0	7	0				0	0	0	0	0	0	0	138	0	25	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70218																																																																																																																																																		0	0	0										0	0	0	0	0	0	169	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	438	277	0	0	0	0	0				0	0	0	0	0	0	431	0	0	0	1169	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70414																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	315	0	1495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	284	7	2014	24	0	0	0	0	1500	38	0	0	0	0	0	0	0	0	0	0	80	0	0	27	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70638																																																																																																																																																		0	0	0										583	0	289	212	28	857	26	0	154	0	0	41						0	0	0	0	0	0	151	0	83	0	0	0	0	0	0	0	0	0	0	535	0	1107	0	146	0	0	0	2727	0				0	189	0	0	847	68	628	88	0	3	205	3	0	0	0	0	0	0	0	0	0	680	0	1212	654	0	949	0	0	0	0	0	0	0	
70955																																																																																																																																																		0	0	0							0	0	0	44	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71073																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	1071	0	171	137	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71318																																																																																																																																																		0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2234	345	1063	60	6	0	0	0	0	0	0	0	0	0	0	0	0	4326	0	67	0	710	0	0	2485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71457																																																																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71859																																																																																																																																																		0	0	0							0	0	0	2	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72258																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72351																																																																																																																																																		0	0	0							0	0	0	13	54	176	0	0	82	0	0	106	0	0	0						0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	516	0	181	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72454																																																																																																																																																		0	0	0							0	0	0	64	24	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	8	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	34	225	0	0	0	44	0	0	0	0	0	0	0	0	0	24	0	8	24	0	7	0	0	0	0	0	0	0	
72678																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2678	0	4988	0	0	0	0	0	1272	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73116																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	312	49	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	31	478	0	0	0	0	0	158	0	0	0	0	0	0	0	976	426	1263	115	332	0	0	0	0	0	0	0	0	0	0	0	0	0	3570	42	195	0	1286	6476	1716	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73152																																																																																																																																																		0	0	0							0	15	0	185	0	0	68	0	0	0	0	0	0	0	0						0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0				0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73554																																																																																																																																																		0	0	0							0	30	1	49	0	488	40	0	148	0	0	0	0	0	0						0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	106	89	182	21	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73956																																																																																																																																																		0	0	0							88	53	0	540	235	192	96	0	59	0	0	0	0	0	0						0	0	0	0	0	0	53	0	88	0	0	0	0	0	0	0	0	0	0	160	0	0	127	0	0	0	0	218	0				0	0	0	0	0	0	0	199	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74056																																																																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	66	0	20	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74140																																																																																																																																																		0	0	0	0	0	0	0	0	0	169	90	0	577	40	218	8	0	0	272	0	325	0	0	0	0	0	0	0	0	0	0	0	237	0	182	90	0	169	0	0	0	0	0	0	0	0	0	0	4690	50	2532	135	215	0	0	0	1292	0	0	0	0	0	148	185	63	0	0	891	0	0	0	1257	396	218	0	987	0	0	0	0	0	0	88	0	0	66	0	0	0	0	0	0	0	0	0	
74159																																																																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74403																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	18	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	1323	0	2188	0	0	0	0	0	1043	0	0	0	0	0	0	0	0	0	0	129	0	0	0	3208	901	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74449																																																																																																																																																		0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	17	40	38	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75053																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	68	98	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	40	623	180	0	85	0	0	43	0	0	0	0	0	0	0	0	0	10	131	66	0	0	193	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75259																																																																																																																																																		0	0	0										0	0	1036	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	466	0	0	0	0	0	0	0				0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75446																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	57	2	40	0	50	356	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	101	2	0	0	0	0	0	0	0	0	0	0	0	454	0	1392	176	1	0	0	0	120	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75455																																																																																																																																																		0	0	0							0	0	0	112	0	25	5	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	0	22	0	0	0	0	0	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75558																																																																																																																																																		0	0	0	0	0	0	0	0	0	40	83	0	219	250	1848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	130	0	0	0	24	3	0	0	0	0	0	253	28	712	9	83	0	0	0	225	0	0	0	0	302	0	0	0	247	18	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1202	0	0	959	0	0	0	0	0	0	0	
75633	0	78	431	133346	67405	155529	0	0	0	8414	9006	4113	0	0	0	0	0	0	0	0	0	2805	81	0	0	0	36286	13107	7187	280	0	293	7434	5111	0	0	0	0	455788	28037	242	0	0	0	0	0	0	0	0	0	0	0	2129	799	28196	1513	526	20649	0	0	0	0	633	0	793	13763	0	0	0	0	1366	2647	0	6	376	0	0	0	0	0	0	0	0	0	0	0	0	0	19516	177729	0	0	0	8240	0	0	0	0	0	2233	0	0	0	0	0	43	34075	5468	2171	11379	1350	2975	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1927	196897	1206317	0	42538	425231	0	0	0	0	0	0	0	0	0	0																14724	23492	23143	86969	58476	67296												53229	3437	174820														447921	76681	303738	122037	32304	1725								13319	83257	16065	101817	21018	133397	96713	147685	103048	132550	206414	271618	8902	1062	57838																0	3562	0	2184	
75651																																																																																																																																																		0	0	0							0	0	0	102	0	44	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	5	112	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0				222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76135																																																																																																																																																		29	149	0										1123	854	707	0	0	0	347	254	0	0	0	0						0	0	0	37	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	92	1755	0	85	0	0	0	0	0				0	0	0	919	0	785	0	1152	0	418	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76153																																																																																																																																																		0	0	0							0	335	9	0	27	46	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	335	9	0	0	0	0	0	0	0	0	0	0	0	81	0	55	0	0	0	0	0	50	0				0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
