"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
498531																																						0	763	0	0	20000	true	0	115	0	648	0	0	0	0	0	0	false	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.evabank.com	
498625																																						0	115	4000	0	4000	true	0	0	0	70	0	45	2390	1	0	0	true	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.calhounbanks.com	
498942																																						0	0	0	0	0	true	0	0	0	0	0	0	2291	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.claycobank.com	
499154																																						0	352	1762	0	4893	true	0	0	0	0	0	352	11	0	0	0	false	0	0	0	1762	174	196	2761	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.hlsb.com	
499453																																						2256	706	10000	2237	53608	true	19	304	0	0	0	402	4319	3	2237	0	false	0	0	0	40000	6000	3026	4582	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1138	0			true	false	false	false																						http://www.1fsb.com	
499501																																						328	0	39000	328	62853	true	0	0	0	0	0	0	1483	1	567	0	false	0	0	0	39000	16000	7853	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.biddefordsavings.com	
499538																																						0	62	0	0	6000	true	0	62	0	0	0	0	3303	2	0	0	false	0	0	0	2000	4000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.thbank.net	
499743																																						21	55	4000	0	8000	true	21	0	0	55	0	0	5736	3	0	0	false	0	0	0	4000	4000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.hcbanks.com	
499752																																						13	2555	0	13	0	true	0	1849	0	191	0	515	1744	2	13	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.bankofsw.com	
499855																																						0	103	0	0	15649	true	0	0	0	103	0	0	1321	2	0	0	true	0	0	0	13000	0	1733	916	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false		2	94	2304	0																	http://www.southwestnb.com	
500256																																						0	0	0	0	0	true	0	0	0	0	0	0	102	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.fnbmertzon.com	
500658																																						0	762	0	0	0	true	0	762	0	0	0	0	98	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.pavillionbank.com	
501105	318704	138866	577694	221115	6366060	true	97589	63073	4	354319	0	true	10927745	1799945	577694	574882	0	2161	0	1800845	1904530	756629	749319	10145	0	0	0	0	0	0	0	0	1079	0	14116	0	0					6366060			1748	0	110992	0	8075								18051										0		true	true			0	0	0	8400	39092	2371	0	0	0						0	0	1349	0	0						true	true	true	true		1	3931	75563	0	http://www.hudsoncitysavingsbank.com	Manufacturers & Traders Trust Company, Inc.	http://www.hcbk.com	M&T Bank													http://www.mtb.com	
501132																																						197	0	0	0	44000	true	197	0	0	0	0	0	18064	4	0	0	true	0	0	0	15000	4000	5000	20000	9000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.wabt.com	
501459																																						1902	7377	14745	0	20648	true	1902	7377	0	0	0	0	30428	2	0	0	false	0	0	0	14760	0	5859	0	0	0	21	8	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	true						www.qwickrate.com		www.checkingfinder.com														http://www.royalbanksofmo.com	
501655																																						0	62	0	0	7000	true	0	0	0	62	0	0	181	0	0	0	false	0	0	0	7000	0	0	0	0	0	0	0	0	1107	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.wilsonstatebank.net	
501758																																						0	1672	0	0	0	true	0	0	0	389	0	1283	217	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						http://www.psboc.com	
501767																																						0	214	0	0	0	true	0	0	0	43	0	171	355	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						www.fnbonthego.com																www.fnbwinnsboro.com	
501815																																						876	200	0	0	5208	true	876	0	0	50	0	150	10302	2	0	0	true	0	0	0	0	0	5208	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	34	224	0																	luzernebank.com	
502111																																						0	0	19000	0	36390	true	0	0	0	0	0	0	3447	1	0	0	false	0	0	0	19000	4645	12745	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0																	www.nbnyc.com	
502353																																						0	358	0	0	0	true	0	0	0	0	0	358	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						www.fsbmesquite.com		www.firststatebankmesquite.com		www.firststatebank.org												www.firststatebank.com	
502447																																						0	407	1023	0	3998	true	0	0	0	84	0	323	238	0	0	0	false	0	0	0	1023	199	282	2494	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.fredoniavalleybank.com	
502559																																						0	0	0	0	650	true	0	0	0	0	0	0	134	0	0	0	false	0	0	0	0	650	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.gunnisonbank.com	
502652																																						111	0	0	0	0	true	111	0	0	0	0	0	8158	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.thebank3.com	
502746																																						0	0	0	0	9141	true	0	0	0	0	0	0	1275	1	0	0	false	0	0	0	144	2997	0	6000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.csbbankonline.com	
502849																																						1245	480	50570	574	50570	true	671	0	0	45	0	435	9677	2	574	0	true	0	0	0	50570	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.banterra.com	
503547																																						0	0	0	0	0	true	0	0	0	0	0	0	307	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						FAIRMOUNTSTATEBANK.COM																FAIRMOUNTSTATEBANK.COM	
503640																																						0	0	0	0	0	true	0	0	0	0	0	0	495	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.clarencestatebank.com	
504142																																						0	21	0	0	0	true	0	0	0	21	0	0	131	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.gostatebank.com	
504311																																						14	0	6555	14	15739	true	0	0	0	0	0	0	3168	2	14	0	false	0	0	0	6555	0	6000	3184	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.genoabank.com	
504535																																						1425	917	0	0	0	true	1425	62	33	131	0	691	843	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.fsbal.com	
504647																																						0	39	0	0	0	true	0	0	0	39	0	0	403	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.ibamherst.com	
504713	3629231	211875	1288560	2590835	31668666	true	798663	164258	7	2590835	239733	true	46303502	14321174	8560560	465	4662	3171	0	16468779	4747211	63240	1820578	2439251	0	0	0	0	0	0	0	0	20659	0	90772	0	0					31633640			6615	266	177684	102	3769								23439										0		true	true			0	0	0	276935	2754425	951	0	0	0						0	0	25824	0	0						true	false	false	false	true	1	15406	279842	617																	http://www.usbank.com	
505550																																						1905	53	27018	1599	27018	true	270	0	0	53	0	0	1853	1	1599	36	false	0	0	0	27018	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.hnbank.com	
505831																																						0	623	0	0	0	true	0	0	30	351	104	138	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.thebankofwaynesboro.com	
505916																																						0	491	0	0	2767	true	0	8	0	483	0	0	319	0	0	0	false	0	0	0	703	925	549	590	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.fnbgermantown.com	
506052																																						1292	399	0	0	8000	true	1292	0	0	0	0	399	3068	1	0	0	false	0	0	0	1000	7000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						www.ubblair.com		www.ubblair.com														www.unionbankofblair.com	
506249																																						5291	407	0	5291	0	true	0	407	0	0	0	0	83104	6	7548	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						edeposit.centralbancompany.com																www.centralbank.net	
506922																																						1098	1911	470000	418	790000	true	680	726	0	790	0	395	55287	2	418	0	true	0	0	0	620000	80000	90000	0	160000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	226	2700	226																	http://www.sandyspringbank.com	
507068																																						788	564	0	788	8000	true	0	564	0	0	0	0	18507	4	788	0	false	0	0	0	0	6000	2000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	408	3227	0																	http://www.exchangebank.com	
507152																																						0	0	0	0	0	true	0	0	0	0	0	0	698	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						quailcreek.bank	
507330																																						413	16260	0	0	0	true	413	10472	0	647	0	5141	3438	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.the-heritage-bank.com	
507349																																						0	379	0	0	0	true	0	0	0	379	0	0	167	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.yalebankiowa.com	
507509																																						2795	197	37000	2795	137500	true	0	0	0	197	0	0	461	0	5733	0	true	0	0	0	37000	42500	58000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	205	8286	0	www.NSBonline.com		www.EasierMortgage.com		www.NSBnetSavings.com		www.NSBiSavings.com		www.NSBeSavings.com								www.nsbonline.com	
508270																																						0	0	0	0	0	false	0	0	0	0	0	0	848	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																							
508346																																						2584	11845	40900	2584	93392	true	0	7370	0	802	0	3673	4767	1	2584	0	true	0	492	0	40900	37000	15000	0	0	492	0	0	0	0	492	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						WWW.HAWTHORNBANK.COM	
508355																																						0	110	0	0	3400	true	0	52	0	45	0	13	2358	1	0	0	false	0	0	0	0	318	2007	1075	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.ameristatebank.com	
508841																																						0	0	0	0	0	true	0	0	0	0	0	0	1595	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.pioneerbank.net	
509642																																						0	0	0	0	0	true	0	0	0	0	0	0	1800	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.bankofmodesto.com	
509811																																						3565	35856	106	3433	944	true	132	20778	93	6210	270	8505	27057	7	3433	0	false	0	0	0	106	424	41	373	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	125	1968	0																	www.ctbi.com	
509857																																						0	713	0	0	0	true	0	0	0	713	0	0	1086	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.fmb-bank.com	
509950																																						159038	41331	176606	59971	299190	true	99067	29656	0	1277	0	10308	40533	4	59971	0	true	0	0	90	176606	7995	8298	105491	0	800	0	0	0	0	800	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	1095	20995	0																	www.firstunitedbank.com	
510330																																						0	2954	0	0	3000	true	0	0	426	1261	0	1267	427	0	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.fmbanknow.com	
510648																																						0	863	0	0	0	true	0	192	0	475	0	196	1097	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.anbnet.com	
510871	43972	137681	370000	26243	674362	true	7198	1455	0	29664	10531	true	0	4362	370000	300000	0	0	0	4362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					674362			12066	0	46917	1120	77578								0										0		true	true			0	0	0	0	0	0	0	0	0						0	0	0	0	0						true	false	false	false		1	946	15781	0		FirstBank Florida															http://www.1firstbank.com	
510938																																						29	273	0	29	0	true	0	0	0	52	0	221	6732	3	29	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						www.midnatbank.com		www.facebook.com/MidAmericaNationalBank		twitter.com/midnatbank		www.instagram.com/midnatbank										www.midnatbank.com	
510947																																						5	476	0	0	0	true	5	0	0	0	0	476	4558	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.fsb-tc.com	
511618																																						656	511	9000	0	21325	false	656	0	0	511	0	0	1303	0	0	0	false	0	0	0	9000	361	1921	10043	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.myfcb.com	
511832																																						0	8389	4004	0	7880	true	0	4344	0	960	0	3085	361	0	0	0	false	0	11	0	4004	86	10	3769	4000	11	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						waynecountybank.com	
513050																																						9623	1798	0	0	0	true	9623	1189	0	0	0	609	2166	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false							MANSFIELD COMMUNITY BANK		RIDGLEA BANK		MERCANTILE BANK											http://www.woodhavenbank.com	
513256																																						69	546	11003	69	12723	true	0	546	0	0	0	0	10873	3	69	0	false	0	0	0	11003	1314	139	267	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.fnblasanimas.com	
513322																																						0	0	0	0	0	true	0	0	0	0	0	0	1441	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						http://www.dcbsc.com	
513340																																						127	185	0	62	38215	true	65	0	0	185	0	0	4878	4	160	0	false	0	0	0	5660	11200	18355	3000	3000	0	0	0	0	0	0	true	true	0	0	0	0	0	1302	15085	0	52	0	0	0	0	0	0	0	0	0	156	0	0	125	0	0			true	false	false	false																						http://www.commercial-bank.com	
513546																																						0	26	5000	0	5000	true	0	0	0	26	0	0	426	0	0	0	false	0	0	0	5000	0	0	0	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.bankwithfmb.com	
513854																																						0	7	0	0	0	true	0	0	0	0	0	7	858	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://WWW.FSBVALLIANT.COM	
513920																																						0	0	624	0	624	true	0	0	0	0	0	0	116	0	0	0	false	0	0	0	624	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.marbleheadbank.com	
514048																																						0	3794	3000	0	14694	true	0	126	32	471	0	3165	5649	4	0	0	false	0	2693	0	3000	801	359	7841	0	2693	0	0	0	0	2693	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.cstonebank.net	
514057																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																							
514066																																						0	0	8000	0	8000	true	0	0	0	0	0	0	2515	1	0	0	true	0	0	0	8000	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	1342	19070	0	www.montbank.com		www.mbtadvisors.com		www.montecitosba.com		www.trustmontecito.com		www.valleyoaksbank.com								www.montecito.bank	
514132																																						0	1336	5007	0	13090	true	0	0	0	729	85	522	6569	2	0	0	false	0	12	0	5007	5000	0	912	0	12	14	0	2145	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						WWW.CITIZENSBK.COM	
514356																																						0	52	0	0	0	true	0	0	0	52	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.fsbwford.com	
514440																																						0	245	0	0	0	true	0	0	70	0	0	175	3748	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.fnbcrossett.com	
514655																																						135	0	24500	0	24500	true	135	0	0	0	0	0	999	1	0	0	false	0	0	0	24500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.texasgulfbank.com	
514936																																						0	1923	4000	0	8000	true	0	1722	0	11	0	190	3028	3	0	0	false	0	0	0	4000	4000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false							Traditions Bank															http://www.rabuncountybank.com	
515054																																						0	193	0	0	300	false	0	0	0	116	0	77	817	0	0	0	false	0	0	0	0	0	0	0	0	0	0	300	0	0	300	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.tristatebank.com	
515979																																						0	179	0	0	0	false	0	0	0	118	0	61	809	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false																							
516154																																						1050	35	7100	0	10197	true	1050	0	0	35	0	0	1887	3	0	0	false	0	0	0	7100	230	454	2413	500	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	true	true						www.fmbmilligan.biz																www.fmbmilligan.com	
516855																																						0	0	15000	0	15000	true	0	0	0	0	0	0	8275	1	0	0	false	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.securitybankok.com	
516873																																						0	0	0	0	3486	true	0	0	0	0	0	0	160	0	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	486	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	true	true	false	false	false																						www.sunnysidefederal.com	
517049																																						0	15743	0	0	38041	true	0	14923	396	222	0	202	4719	5	0	0	false	0	0	0	10000	0	28041	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						http://www.chambers-bank.com	
517357																																						0	0	0	0	0	true	0	0	0	0	0	0	5263	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.cboktulsa.com	
517441																																						141	0	0	141	0	true	0	0	0	0	0	0	2826	2	141	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.bankofbrodhead.com	
517674																																						498	0	9167	284	78376	true	214	0	0	0	0	0	2378	1	735	0	true	0	0	0	9167	20997	35015	13197	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false																						www.ffbla.com	
517834																																						0	4273	0	0	9145	true	0	1195	1766	1211	0	101	11314	4	0	0	false	0	0	0	0	0	0	0	0	0	0	9145	0	0	9145	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0																	www.communitybank.net	
518037																																						1361	5973	9000	0	15000	true	1361	2958	0	1231	0	1784	2351	1	0	0	false	0	0	0	9000	6000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.peoplessouth.com	
518176																																						294	0	0	294	0	false	0	0	0	0	0	0	279	0	294	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false																							
518354																																						0	0	0	0	0	true	0	0	0	0	0	0	175	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	true		0	4	69	0																	secure.helloparkbank.com	
