"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
285553	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
285740	97		104	96	CONF	40	17	4	142	67	38	0	0	0	0	true	81	0	0		251	39	83	564	69	844	64	37	361	28	0	0	0	0					16	44	154	OTHER SERVICE CHARGES	ANNUAL FEES	MISCELLANEOUS INCOME	BUSINESS PROMOTION	DONATIONS	TRUST EXPENSE					CONTINUATION OF RI-E 2. Q. Tax Bank Shares 486 R. Outside Services 232					
285759					CONF							0	0	0	0	false		0	0												0	0	0	0																							
285777	8		19		CONF				4	19		0	0	0	0	false	11	0	0			1	3	96	4		12	3	2	5	0	0	0	0								Other Income			insurance	other expense							General Ledger posting error				
285852	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	72	0	0	453	0	572	0	0	351	0	0	0	0	0					0	0	0																
285928					CONF							0	0	0	0	false		0	0												0	0	0	0																							
286251	34	0	12	2	CONF	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	23	0	0	34	12	0	0	0	0	0	0	0	0	0				0	0	0	0																
286457	5	0	20	29	CONF	0	0	0	0	0	0	0	0	0	0	false	7	0	0	2	0	16	0	286	23	13	12	0	3	23	0	0	0	0					0	0	0																
286840					CONF							0	0	0	0	false		0	0												0	0	0	0																				0			
287007					CONF							0	0	0	0	false		0	0												0	0	0	0																							
287342					CONF							0	0	0	0	false		0	0												0	0	0	0																							
287856	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
287922	4	0	21	3	CONF	0	0	0	0	0	0	0	0	0	0	false	7	0	0	3	12	0	0	90	14	33	49	10	4	37	0	0	0	0					0	0	0																
287959	50			7	CONF							0	0	-10	0	false	14	0	0	7		5	25	130	32	141	34	24	85	11	0	0	0	0											Other Computer Expense			Transfer QZAB Bond Inc to Sub S Shareholders		Eliminated Reserve for Loss on Deposit Accounts							
288152	2	0	6	0	CONF	0	0	0	10	7	0	0	0	0	0	false	1	0	0	0	13	0	0	1	3	0	9	0	0	2	0	0	0	0					0	0	0				EXAMINATION FEES	INSURANCE											
288358					CONF							0	0	0	0	false		0	0												0	0	0	0																							
288376					CONF							0	0	0	0	false		0	0		180			344		184					0	0	0	0																							
288853	9563	0	0	0	CONF	7242	0	0	5963	7996	6174	0	0	0	0	false	0	214	0	0	3535	0	0	0	0	20670	0	0	6353	0	0	0	0	0					0	0	0	Merchant Discount Income			Management Services	Computer Software	Merchant Interchange Expense						True-up 2018 revenue in accordance with ASC606				
289056					CONF							0	0	0	0	false		0	0												0	0	0	0																							
289225					CONF							0	0	0	0	false		0	0												0	0	0	0																							
289515	832				CONF	294						0	0	0	0	false		0	0				255	957		866			505		0	0	0	0								Management fees															
289702	743	0	0	0	CONF	264	0	0	596	0	0	0	0	0	0	false	0	-2148	0	0	228	0	0	942	0	1559	0	0	672	0	0	0	0	0					0	0	0	Gains on Call Contracts			Professional Fees Expense								Effect of adoption of ASU 2016-01 - Equity Sec				
289739	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
289757					CONF							0	0	0	0	false		0	0												0	0	0	0																							
290052	652				CONF	601			1864	1532	1029	0	0	0	0	false		0	0					808		2650					0	0	0	0				-39				Merchant and Cardholder Operations			Bank Card Expenses	Inter-Company Operations	Inter-Company Loan Servicing										
290230					CONF							0	0	0	0	false		0	0												0	0	0	0																							
290249	494	38	114	91	CONF							0	0	0	0	false	187	0	0		345	58	122	961	125	1074	171		427	139	0	0	0	0																							
290838	0	0	0	0	CONF	0	0	0	0	0	0	0	0	-141	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0									Recorded loans at fair market value and eliminated							
290922	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0					0	0	0																
291059	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
291273	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
291330					CONF							0	0	0	0	false		0	0												0	0	0	0																							
291376					CONF							0	0	0	0	false		0	0									0			0	0	0	0																							
291611					CONF							0	0	0	0	false		0	0												0	0	0	0																			adjustment of defered taxes for 12/31/2017				
291732					CONF							0	0	0	0	false		0	0												0	0	0	0																							
292234					CONF							-170	0	0	0	false		0	0												0	0	0	0														SURPLUS ADJ ON ESOP VALUATION									
292467	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	10	0	127	0	0	0	0	167	0	0	0	0	0					0	0	0																
292850	2	1	38	2	CONF	0	0	0	0	0	0	0	0	0	0	false	9	0	0	3	0	4	12	0	9	0	0	0	0	0	0	0	0	0					0	0	0																
292908	0	0	0	0	CONF	553	0	0	462	0	0	0	0	0	0	false	0	0	0	0	332	0	0	0	0	972	451	0	0	0	0	0	0	0					0	0	0	Loan Fees			Professional Services Other												
293053	33	0	371	3	CONF	684	428	690	142	140	234	0	0	0	0	false	39	0	0	49	304	12	64	763	127	570	357	56	264	179	0	0	0	0					-2	7	83	ICS INCOME	CDARS INCOME	DDM INCOME	OCC	LOAN EXPENSE	MAINTENANCE CONTRACTS										
293352					CONF							0	0	0	0	false		0	0												0	0	0	0																							
293437	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	105	0	105	0	0	0	0	0	0	0	0					0	0	0																
293651	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
293754					CONF							0	0	0	0	false		0	0												0	0	0	0																							
294023	176	0	0	0	CONF	0	0	0	198	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	629	0	0	341	0	0	0	0	0					0	0	0				Ohio FIT and Use Tax												
294564	845	0	0	0	CONF	0	0	0	3610	0	0	0	0	0	0	false	0	0	0	0	164	0	0	0	0	1664	0	0	0	0	0	0	0	0				33	0	0	0				Management Fees												
294676					CONF							0	0	0	0	false		0	0												0	0	0	0																							
294751	82	58	45	72	CONF	162	307		1117	58		0	0	0	0	false	294	0	0	60	317	13	1471	1109	168	3412	458	38	1892	601	0	0	0	0					41	31	37	Check Cashing Fees	Internet Banking Fees		Retail Banking Expense	Correspondent Banking Charges											
294779	0	0	0	0	CONF	999	0	0	755	0	0	0	0	0	0	false	0	0	0	0	345	0	309	1880	0	1637	0	0	752	0	0	0	0	0					0	0	0	BOLI death benefit			Deposit related expenses												
294827					CONF							0	0	0	0	false		0	0												0	0	0	0																							
295011	118		119	35	CONF	-24			174			0	0	0	0	false	48	0	0	10	170	34	31	247	66	293	125	73	109	66	0	0	0	0					11			HELOC Closing Costs			Franchise Tax												
295057	0	0	0	0	CONF	0	0	0	214	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Purch Loan Contract Fees - Error Correction												
295646					CONF							0	0	0	0	false		0	0												0	0	0	0																							
296456					CONF							0	0	0	0	false		0	0												0	0	0	0																							
296474					CONF							0	0	0	0	false		0	0												0	0	0	0																			ERROR IN PRIOR YEARS DEFERRED TAX CALCULATIONS				
296559					CONF							0	0	0	0	false		0	0												0	0	0	0																							
296755					CONF							0	0	0	0	false		0	0												0	0	0	0																							
296858	73	0	21	0	CONF	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	6	0	27	18	0	29	0	64	12	0	0	0	0					0	0	0																
297051	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
297257					CONF							0	0	0	0	false		0	0												0	0	0	0																							
297547					CONF							0	0	0	0	false		0	0												0	0	0	0																							
297631	44		8	19	CONF				201	168		0	0	0	0	false	27	0	0	10		11	11	195	47	146	52		123	4	0	0	0	0					9		7				Other Outside Professional Services	Shared IT Services											
297761					CONF							0	0	0	0	false		0	0												0	0	0	0																							
298049	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
298218					CONF							0	0	0	0	false		0	0												0	0	0	0																							
298245	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	486	0	239	135	0	0	0	0	0	0	0					0	0	0																
299046					CONF	752	1449	1813	2151	1323	1234	0	0	0	0	false		0	0					971		2882		690			0	0	0	0				-10				MERCHANT & CARDHOLDER OPERATIONS	CENTRAL TRUST COMPANY INCOME	CALL CENTER FEE INCOME	BANK CARD EXPENSES	INTER-COMPANY OPERATIONS	INTER-COMPANY LOAN SERVICING										
299251					CONF							0	0	0	0	false		0	0												0	0	0	0																							
299868	0	0	152	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
300009					CONF							0	0	0	0	false		0	0												0	0	0	0																							
300036	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					22	15	0																
300063	0	0	126	0	CONF	0	0	0	0	0	0	121	0	0	0	false	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0					0	0	0							ISO & NQ Stock Option Amortized									
300157					CONF							0	0	0	0	false		0	0												0	0	0	0																			Credit to Undivided Profits-Adj related to 2015.  Per Tax Acc.	Debit to Fed Inc Tax Deferred-Adj. related to 2015 Per Tax Acc.			
300353					CONF							0	0	0	0	false		0	0												0	0	0	0																							
300456					CONF							0	0	0	0	false		0	0												0	0	0	0																							
300933	187				CONF				552			0	0	0	0	false	183	0	0		165		343						260		0	0	0	0											Conversion expense												
300942	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0					0	0	0																
300960					CONF							-235	0	0	0	false		0	0												0	0	0	0														AOCI tax adj from holdco conversion S-Corp to C-Corp									
301574					CONF							115	-2500	0	0	false		0	0												0	0	0	0				-10										Expense for ESOP, Employee SOP, dividends on unallocated ESOP shares	Intercompany transfer of dividend								
301800	399		222	34	CONF	299	889	138	344	107		0	0	0	0	false	143	0	0			29		1578	238	1262	266	378	812	325	0	0	0	0						19	153	BOLI	Tax Return Fees	Settlement Fees	Mortgage Fees	Contributions											
302030	0	0	0	0	CONF	6	5	0	43	34	38	0	0	0	0	false	0	0	0	0	0	9	0	106	0	37	0	0	0	0	0	0	0	0					0	0	0	Service Charge - Collections	Fees - Hill Foundation		Debit Card Expense	Internet Banking	Professional										
302133			6	10	CONF							0	0	0	0	false	2	0	0		32	2					30	7		2	0	0	0	0						30																	
302553					CONF							0	0	0	0	false		0	0												0	0	0	0																							
302656	766	0	139	227	CONF	0	0	0	490	457	0	0	0	0	0	false	123	0	0	0	0	0	0	1820	201	907	0	135	539	422	0	0	0	0					0	100	128				Corporate Fees	Acquisition Costs											
303653	84	0	55	6	CONF	8	0	0	20	122	0	0	0	0	0	false	31	0	0	6	0	14	137	234	34	0	51	30	101	37	0	0	0	0				0	16	0	10	Miscellaneous Service Fees			FRB/Correspondent Bank Fees	Miscellaneous Bank Fees											
303701					CONF							0	0	0	0	false		0	0												0	0	0	0																							
303747					CONF							0	0	0	0	false		-55	0												0	0	0	0																			FDIC instructed				
303952	80		32	38	CONF	42	28		25	47		0	0	0	0	false	61	0	0	3	72	19	31		75	114	77	4	15	63	0	0	0	0					7	1	19	Investment Professionals	Club Accounts		Donations	Bank Service Charges											
304155	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
304173					CONF							0	0	0	0	false		0	0												0	0	0	0																							
304520					CONF							0	0	0	0	false		0	0												0	0	0	0																							
304575					CONF							0	0	0	0	false		0	0												0	0	0	0																							
304762					CONF							0	0	0	0	false		0	0												0	0	0	0																							
304913	0	0	0	0	CONF	2578	0	0	4499	0	0	254	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	INTERCOMPANY SERVICE FEES			INTERCOMPANY EXPENSES			ADDITIONAL CAPITAL SURPLUS FROM PARENT									
305059					CONF							0	0	0	0	false		0	0												0	0	0	0																							
305077					CONF							0	0	0	0	false		0	0												0	0	0	0																							
305237					CONF							0	0	0	0	false		0	0												0	0	0	0																							
305433	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0					0	0	0																
305442	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
305648					CONF							0	0	0	0	false		0	0												0	0	0	0																							
305750					CONF							0	0	0	0	false		0	0												0	0	0	0																							
306056					CONF							0	0	-7	0	false		0	0												0	0	0	0																Reserve for unfunded commitments							
306140	8	0	9	0	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	5	1	87	5	0	15	0	0	0	0	0	0	0					1	0	0														NA		
306159	241	95	72	9	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	106	0	0	212	0	96	47	0	0	76	0	0	0	0					0	129	0																
306337					CONF							0	0	0	0	false		0	0				204	401							0	0	0	0																							
306908					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
307062					CONF							0	0	0	0	false		0	0												0	0	0	0																							
307334					CONF							0	0	0	0	false		0	0												0	0	0	0																							
307361					CONF							0	0	0	0	false		0	0												0	0	0	0																							
307679	354				CONF				670			0	0	0	0	false		0	0		215		133	570		971		472		504	0	0	0	0											Software maintenance & amortization												
307932					CONF							11	0	0	0	false		0	0												0	0	0	0														SURPLUS TRANSACTIONS YTD CHANGES									
308256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
308340	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
308836	6	0	62	3	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	3	27	151	19	0	27	36	4	7	0	0	0	0					0	0	0																
309150	39	12	40	5	CONF	0	0	0	0	0	0	0	0	0	0	false	35	0	0	4	86	13	123	98	36	0	9	0	60	42	0	0	0	0					0	0	0																
309655					CONF							3000	0	0	0	false		0	0												0	0	0	0														holding company capital contribution									
309851	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
310071					CONF							0	0	0	0	false		0	0												0	0	0	0																							
310754					CONF							745	0	0	0	false		0	0												0	0	0	0														Capital Contribution From Holding Company									
310950					CONF							0	0	0	0	false		0	0												0	0	0	0																							
310978	1562				CONF				1293			598	0	0	0	false		0	0		851			1630		180					0	0	0	0											Origination Support			Holding Company Additional Investment									
311050	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	148	712	0	1576	0	0	766	379	0	0	0	0					0	0	0																
311144	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
311256					CONF							500	0	0	0	false		0	0												0	0	0	0														Injection from Holding Company to Bank									
311265	52	0	68	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	54	0	0	57	0	0	0	0	0	0	0					0	0	0																
311603	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
311658	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
311845					CONF	28498	11947		18011	45657		0	0	0	0	false		0	0							54669			17185		0	0	0	0								Loan Fair Value	Misc Income		Software Maintenance	Mark To Market on Swaps									0	0	
311939					CONF							0	0	0	0	false		0	0												0	0	0	0																							
312244					CONF							0	0	0	0	false		0	0												0	0	0	0																							
312356					CONF							0	0	0	0	false		0	0												0	0	0	0																							
313009					CONF							0	0	0	0	false		0	0												0	0	0	0																							
313157					CONF							0	0	0	0	false		0	0												0	0	0	0																							
313223	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
313401					CONF							0	0	0	0	false		65	0												0	0	0	0				0															Audit Adjustment not posted in 2018				
313577					CONF							7000	0	0	0	true		0	0												0	0	0	0														Capital contribution from holding company				Numerous large changes due to a bank acquisition in May 2019.					
314257					CONF							0	0	0	0	false		0	0												0	0	0	0																			Acquisition of Plaza park				
314444					CONF							0	0	0	0	false		0	0												0	0	0	0															0				Dif rep  IPR prev reported as liab.; mgmt has changed its policy.  Pulled into bk and inc. cap.				
315656	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
316354					CONF							0	0	0	0	false		0	0												0	0	0	0																							
316840	2302	0	0	0	CONF	20729	0	0	2883	0	0	0	0	0	0	false	0	0	0	0	0	0	0	4313	0	6144	0	0	2877	0	0	0	0	0				126	0	0	0	Tax Refund Transfer Fees			Bank Franchise Tax												
316859					CONF							0	0	0	0	false		0	0												0	0	0	0																							
316934					CONF							0	0	0	0	false		0	0												0	0	0	0																							
317258					CONF							0	0	0	0	false		0	0												0	0	0	0																							
317342					CONF				1975			0	0	0	0	false		0	0		1578			2734		3719			1218		0	0	0	0				0							Bank and Other Taxes												
317379					CONF							0	0	0	0	false		0	0												0	0	0	0																							
317650	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
318639	0	0	21	0	CONF	0	0	0	9	11	7	0	0	0	0	false	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0					0	0	0				PROF FEES	MEETINGS & TRAVEL	SOFTWARE & LICENSES										
318835					CONF							3750	0	0	0	false		0	0												0	0	0	0				-90										Capital infusion from Parent Holding Company									
318947	20	0	0	4	CONF	0	0	0	0	0	0	12	0	0	0	false	25	0	0	0	29	0	15	268	0	128	58	0	126	47	0	0	0	0					0	0	0							Stock Option									
318974	1133		242	263	CONF	-852	1007	2909	741	629		0	0	0	0	false	170	58	0	32	39	2	46	1113	543	625	134	452	81		0	0	0	0					69	8	13	MTM Hedges Fair Value Change	Gain/(Loss) on Mortgage Banking Derivatives	Fair Value Revaluation Adjustments	Financial Institutions Tax	M/L underwriting expense							FHLMC Stock Cumm Acctg Adj				
319047					CONF							0	0	0	0	false		0	0												0	0	0	0																							
319458					CONF							0	0	0	0	false		0	0												0	0	0	0																							
319551					CONF							0	0	0	0	false		0	0												0	0	0	0																							
320034	5	0	56	6	CONF	0	0	0	0	0	0	0	0	0	0	false	16	0	0	3	0	8	73	24	34	0	33	0	57	10	0	0	0	0					0	0	0																
320052		595	188		CONF				506			0	0	0	0	false		0	0							869			220		0	0	0	0						922		Bank Owned Minerals-Lease Proceeds			Software Maintenance												
320070	25	0	70	10	CONF	0	0	0	39	118	0	0	0	0	0	false	6	0	0	0	0	0	0	365	9	0	48	1	0	23	0	0	0	0					0	0	0				Directors Pension	Franchise Taxes											
320119					CONF	2420	2319	1876	5828	2368		0	0	0	0	false		0	0		2307							1947			0	0	0	0					1556			Safekeeping Fees	Fees from Factoring	Letters of Credit Fees	Cost of Outsourcing	Foreign Representative Offices											
321152	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0											CB&T has not yet adopted ASU 2016-13, so we have nothing to report on line 4a					
321255	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
321273					CONF							0	0	0	0	false		0	0												0	0	0	0																							
321330					CONF							0	0	-2	0	false		0	0												0	0	0	0																Change in reserve for off balance sheet credit risk							
321947	172	0	109	0	CONF	0	0	0	315	0	0	0	0	0	0	false	0	0	0	0	140	0	0	0	0	0	242	0	0	0	0	0	0	0				0	347	0	313				Computer Software Maint/Fees												
322056					CONF							0	0	0	0	false		0	0												0	0	0	0																							
322449					CONF							0	0	0	0	false		-24	0												0	0	0	0																			year end accounting adjustment on pension				
322476					CONF							0	0	0	0	false		0	0												0	0	0	0																							
322551					CONF							0	0	0	0	false		0	0												0	0	0	0																							
322757	12	0	13	1	CONF	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	3	5	49	8	0	15	0	1	7	0	0	0	0				0	0	0	0																
322850					CONF							0	0	0	0	false		0	0												0	0	0	0																							
323204	520				CONF				607	581		0	0	0	0	false		0	0		111		563	644					446		0	0	0	0											Contract 3rd party Services	Loan fees											
323651					CONF							0	0	0	0	false		0	0												0	0	0	0																							
324153					CONF							0	0	0	0	false		0	0												0	0	0	0																							
324229					CONF							0	0	0	0	false		0	0												0	0	0	0																							
324256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
324274	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
324340					CONF							7	0	0	0	false		0	0		191			781		781	255				0	0	0	0				0										EMPLOYEE STOCK PURCHASE PLAN									
324854					CONF							0	0	0	0	false		0	0												0	0	0	0																			Accounting change due to tax law				
324863	322	0	0	0	CONF	253	0	0	288	220	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1039	0	0	0	358	0	0	0	0					0	0	0	SECONDARY MARKET & SRP FEES			INTERNET BANKING EXPENSE	DEBIT CARD EXPENSE											
324975					CONF							0	0	0	0	false		0	0												0	0	0	0											27												
325141	49	0	27	3	CONF	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	15	101	0	67	327	81	0	236	28	0	0	0	0					0	0	32																
325459	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
325534	0	0	0	0	CONF	299	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0					0	0	0	BOLI income for Death Benefit															
326054					CONF							0	0	0	0	false		0	0												0	0	0	0																							
326344					CONF							0	0	0	0	false		0	0												0	0	0	0																							
326858					CONF				432	402		0	0	0	0	false		0	0				1201	1428		1736		522			0	0	0	0											BUSINESS DEVELOPMENT	DUES & SUBSCRIPTION											
326979					CONF							0	0	0	0	false		0	0												0	0	0	0																							
327220					CONF							0	0	0	0	false		0	0												0	0	0	0																							
327305	453				CONF	369			261			0	0	0	0	false		0	0		159					598			256		0	0	0	0								LOAN SWAP FEE INCOME			INTERNET BANKING EXPENSE												
327435					CONF							0	0	0	0	false		0	0												0	0	0	0																							
327556					CONF							0	0	0	0	false		0	0												0	0	0	0																							
327855					CONF							0	0	0	0	false		0	0												0	0	0	0																							
328058	2	0	14	0	CONF	11	0	0	59	0	0	0	0	0	0	false	6	0	0	0	0	4	1	0	5	37	12	0	30	10	0	0	0	0					0	0	0	OTHER MISC. INCOME #6957			SOFTWARE LICENSE & SUPPORT #7753												
328357					CONF	567						0	0	0	0	false		0	0		37			195							0	0	0	0				0				ICS Income															
328656					CONF							0	0	0	0	false		0	0												0	0	0	0																							
328777	897				CONF	-730	311		1300	692		0	0	0	0	false		0	0		998			2408		820					0	0	0	0								Unrealized loss on caps and swaps	SBIC Investment Income		Long Lived Asset Impairment	Charitable Contributions											
329149					CONF							0	0	0	0	false		0	0												0	0	0	0																							
329345					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Injection									
329550					CONF							0	0	0	0	false		-85	0												0	0	0	0																			Accounting Adjustment to true up Tax Accounts as of 12/31				
329952	255		62	19	CONF				78	80		0	0	0	0	false	53	0	0				644	567	187		167		411	179	0	0	0	0						31	21				Comptroller expense	Merchant expenses											
330239	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
330248	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
330855	1104				CONF	9303			973			0	0	0	0	false		0	0					1105					677		0	0	0	0					1652			Contract Services			ORE Expense												
330873	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	106	0	104	0	0	0	0					0	0	0																
330949	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
331076					CONF							0	0	0	0	false		0	0												0	0	0	0																							
331375	72	0	159	0	CONF	0	0	0	0	0	0	0	0	0	0	false	38	0	0	0	0	0	0	213	45	194	67	128	101	0	0	0	0	0					0	0	0																
331544	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
331713	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0												ASU-2017-08				
332055	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
332224					CONF							0	0	0	0	false		0	0												0	0	0	0				41																			
332345					CONF							0	0	0	0	false		0	0												0	0	0	0																							
332402					CONF							0	0	0	0	false		0	0												0	0	0	0																							
332671					CONF							0	0	0	0	false		0	0												0	0	0	0																							
332756					CONF							0	0	0	0	false		0	0												0	0	0	0																							
333034					CONF							0	0	0	0	false		0	0												0	0	0	0																							
333203	215	0	148	0	CONF	281	0	0	157	331	141	0	0	0	0	false	127	0	0	0	105	0	452	0	177	642	0	210	320	135	0	0	0	0					0	0	0	Merchant Program Income			Trust Department Expenses	Vermont Franchise Taxes	Electronic Banking Expenses										
333650					CONF							0	0	0	0	false		0	0												0	0	0	0																							
333856	13	0	41	8	CONF	0	0	0	97	0	0	0	0	0	0	false	25	0	0	0	48	11	232	201	37	14	18	12	119	39	0	0	0	0					10	0	9				Internet Banking												
333940	10	0	18	18	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	1	0	7	4	0	7	0	37	0	0	0	0	0	0	0					0	0	0																
334264					CONF							0	0	0	0	false		0	0												0	0	0	0																							
