"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
761244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39262				0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91087	0	0	88408	2679	0	0	0	748	0	0	0	0	0	748	149760	0	32832	5369	0	111559	0	0	0	0	1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2285	748	0	0	1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17582	3516	0	0	0	3516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748	0	0	1097	0	0	0	0	0	0	0	1122	0	0	4388	0	0	0	0	191667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5325	0	0	4014	1311	0	0	0	0	0	0	0	0	0	0	11893	0	2902	0	0	8991	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1984	397	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761459																																																																																																																																																																																																																																																	
761543																																																																																																																																																																																																																																																	
761806																																																																											0	0																																																																																																																																																																					
761833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7708				0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16180	0	0	15510	670	0	0	0	440	0	0	0	0	0	440	34532	0	12138	0	0	22394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-395	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	668	0	0	0	0	0	0	0	43738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44523				0	0	0	0	0	1305	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	385	0	29588	0	0	23142	6446	0	0	0	6514	0	0	0	0	0	6514	174320	0	0	7129	0	167191	0	0	0	740	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1902	6514	0	18	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23615	4723	0	0	0	4723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6514	0	18	1100	0	0	0	0	0	0	0	9771	0	54	4400	0	0	0	0	248246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9402				0	0	0	0	0	261	0	0	0	0	0	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18277	0	0	18277	0	0	0	0	209	0	0	0	0	0	209	82227	0	1570	10449	0	70208	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-718	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8634	1727	0	0	0	1727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	90405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
762045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420				0	0	0	0	0	8	0	0	0	0	0	1516	0	0	1516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37676	0	0	34377	3299	0	0	0	552	0	0	0	0	254	298	105874	0	0	10406	0	95468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	353	0	0	353	-2101	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22142	4428	0	0	0	4428	0	0	6041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	134239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
762447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9865	9865	0	0	9865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707762	980	0	0	0	0	0	-15	0	24103	0	0	0	0	0	5981	0	0	5981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494621	291	0	478556	15774	27674	0	27674	12360	0	0	0	0	0	12360	2664626	689	259306	34177	0	2370454	0	0	0	116958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103645	40034	0	0	0	0	0	0	0	0	0	350288	350288	350288	0	0	0	0	0	0	0	17938	3588	0	0	0	3588	0	0	442809	0	3349	0	0	0	3349	0	0	0	0	0	0	0	0	0	0	0	0	0	40034	0	0	0	0	0	0	0	0	0	0	60051	0	0	0	0	0	0	0	3086833	0	0	15017	86557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
762474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29919	0	0	11896	11896	0	0	11896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109493				0	0	0	0	0	-47690	0	0	0	0	0	38761	0	7364	31397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563031	0	59297	361493	142241	591	0	591	2701	0	0	0	0	0	2701	1642938	0	201642	8633	36236	1396427	0	0	0	1094	0	0	8557	8557	0	0	9985	6701	6701	0	0	8667	0	0	0	0	0	0	0	0	0	0	16464	10915	5549	0	94674	-55874	3294	29919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104937	20987	0	0	5324	15664	0	0	0	0	0	0	0	0	0	0	0	272	272	0	0	0	0	0	0	0	0	0	3294	29919	0	0	0	0	0	5549	0	0	0	4941	74798	0	0	0	0	0	69363	2300427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
762773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5040				0	0	0	0	0	37	0	0	0	0	0	4004	0	0	4004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237499	0	0	232007	5492	0	0	0	0	0	0	0	0	0	0	55569	0	0	0	0	55569	0	0	0	6629	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3603	0	1763	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4731	946	0	0	0	946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1763	0	372	0	0	0	0	0	0	0	0	4408	0	1488	0	0	0	0	199334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
763211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72534				0	0	0	0	0	1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27622	0	0	27622	0	7555	0	7555	2055	0	0	0	0	2055	0	74133	0	5610	0	0	68523	0	0	0	5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5564	7555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2543	509	0	0	471	12	26	2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9826	0	0	0	0	0	0	0	0	0	0	14739	0	0	0	0	0	0	0	147822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
763677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3723	3723	0	0	3723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388163				0	0	0	0	0	16367	0	0	0	0	0	6156	0	0	6156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126572	0	261	77257	49054	0	0	0	695	0	0	0	0	0	695	411700	0	72672	8625	21482	308921	0	0	0	1200	0	0	0	0	0	0	0	83769	83769	0	17120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90660	695	0	0	0	0	0	0	0	0	0	20953	20953	14600	0	0	0	0	6353	0	0	14963	2993	0	0	0	2993	0	0	43393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695	0	0	0	0	0	0	0	0	0	0	1043	0	0	0	0	0	0	0	576900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
763930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69936				0	0	0	0	0	1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97240	0	0	83789	13036	0	0	0	9905	0	0	857	0	0	9048	288903	0	43969	7342	0	237592	0	0	0	1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3620	9048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24386	4877	209	129	0	4540	0	0	5576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9048	0	0	0	0	0	0	0	0	0	0	13572	0	0	0	0	0	0	0	352121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
764030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25941	25941	0	0	25941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1239362	3555	0	0	0	0	0	0	0	50311	0	0	0	0	0	1731529	0	137980	1593549	0	0	0	0	0	0	0	0	0	0	0	4868	0	0	4868	0	0	0	2730678	0	47592	2382309	300777	133917	0	133917	52772	0	0	869	0	0	51903	11585790	0	1118705	92165	0	10374920	0	0	0	945972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787490	185820	0	0	0	0	0	0	0	0	0	12879	12879	12879	0	0	0	0	0	0	0	597986	119597	0	0	62	119535	0	0	261647	0	52130	0	0	0	0	52130	0	0	0	0	0	0	0	0	0	0	0	0	185820	0	0	0	0	0	0	0	0	0	0	278730	0	0	0	0	0	0	0	15219163	0	2749000	9172	11007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
764058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123659				0	0	0	0	0	6909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438416	0	16827	34422	279470	0	0	0	3716	0	0	0	0	0	3716	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	26391	26391	0	0	16635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27919	3716	0	0	0	0	0	0	0	0	0	27496	27496	26122	0	0	0	0	1375	0	0	17178	3436	0	0	0	3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3716	0	0	0	0	0	0	0	0	0	0	5574	0	0	0	0	0	0	0	390764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
764067																																																																																																																																																																																																																																																	
764142																																																																																																																																																																																																																																																	
764151																																																																																																																																																																																																																																																	
764441																																																																																																																																																																																																																																																	
764816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15002				0	0	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87159	0	0	79836	7323	0	0	0	315	0	0	0	0	0	315	87464	0	4890	909	0	81665	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1934	315	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	154	0	0	0	0	0	0	0	473	0	0	616	0	0	0	0	149748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
765019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23371	14787	0	0	23371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530581	253	0	0	0	0	0	0	0	13540	0	0	0	0	0	4116	0	0	4116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1123540	0	1374	1122166	0	5616	0	5616	8418	0	0	0	0	0	8418	2584591	253	68773	0	0	2515565	0	0	0	352155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310974	14034	0	0	0	0	0	0	0	0	0	28891	28891	28891	0	0	0	0	0	0	0	307657	61531	3791	0	2463	55278	0	53	318641	0	177414	14171	0	0	0	163243	0	0	0	0	0	0	0	0	0	0	0	0	14087	0	0	0	0	0	0	0	0	0	0	21131	0	0	0	0	0	0	0	3756331	0	25473	91516	1848777	7644	0	0	0	0	0	0	10000	44159	0	0	0	0	0	0	0	0	
765318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2626	2626	0	0	2626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15403				0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44641	0	0	40794	3847	0	0	0	291	0	0	0	0	0	291	63354	0	1699	6112	1515	54028	0	0	0	2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1292	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4885	977	0	0	0	977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	97569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
765354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28707	0	0	0	0	0	0	0	0	0	0	0	0	0	28707	0	0	0	0	0	0	0	0	0	0	37583				0	0	0	0	0	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16619	0	0	16336	283	0	0	0	2090	0	0	0	0	0	2090	37098	0	0	0	0	37098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	2090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28707	0	2090	0	0	0	0	0	0	0	0	1148	0	3135	0	0	0	0	0	0	0	59006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
765505																																																																																																																																																																																																																																																	
765662																																																																																																																																																																																																																																																	
765877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23180				0	0	0	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27526	0	0	27453	73	0	0	0	0	0	0	0	0	0	0	17926	0	292	0	0	17634	0	0	0	584	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3139	628	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	42554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
766052																																																																																																																																																																																																																																																	
766164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26290	5964	0	0	31308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153581	0	0	0	0	0	0	0	0	8878	0	0	0	0	0	7838	0	0	7838	0	0	0	0	0	0	0	0	0	0	0	42543	0	0	0	0	42543	0	197766	0	1838	176029	19898	48364	0	48364	53975	0	0	0	0	0	53975	4092405	0	224721	21503	0	3846182	0	0	0	183576	0	0	0	0	0	0	0	183954	183954	0	37133	0	0	0	0	0	0	959	959	0	194	0	0	0	0	0	0	322758	102505	0	0	0	0	0	0	0	0	0	6732	6732	6732	0	0	0	0	0	0	0	27184	5437	0	0	0	5437	0	0	357982	0	3000	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102505	0	0	0	0	0	0	0	0	0	0	153758	0	0	0	0	0	0	0	4808686	0	51428	0	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
767040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1540				0	0	0	0	0	36	0	0	0	0	0	3380	0	0	3380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29886	0	0	29786	100	0	0	0	1461	0	0	0	0	0	1461	58027	0	11936	0	0	46091	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1199	1461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7698	1540	0	0	0	1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1461	0	0	0	0	0	0	0	0	0	0	2192	0	0	0	0	0	0	0	75842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
767152																																																																																																																																																																																																																																																	
767246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5037	0	0	4852	185	0	0	0	60	0	0	0	0	0	60	7066	0	0	325	0	6741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-131	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	208	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	10178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
767255																																																																																																																																																																																																																																																	
767554																																																																																																																																																																																																																																																	
767572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7303				0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17905	0	0	17406	499	0	0	0	299	0	0	0	0	0	299	3783	0	211	0	0	3572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-231	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	16104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
767611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42541				0	0	0	0	0	1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51900	0	0	51900	0	0	0	0	1536	0	0	0	0	1536	0	35655	0	945	0	0	34710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	106	0	0	0	106	0	0	9807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
