"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
248633	0	0	34	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	108	65	0	0	79	0	47	0	0																	
248745	31	0	33	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	95	0	101	144	31	0	64	0	53	56	0	0																	
249153	21	2	9	53	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	1	0	5	3	39	9	0	4	2	21	9	8	0																	
249416	34	0	46	12	CONF	26	5	0	42	50	39	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	59	7	0	39	24	0	38	47	62	39	0	0	LOAN FEE INCOME	OTHER SERVICE CHARGE		CONVERSION COSTS	PA SHARES TAX	DEFERRED COMP EXPENSE											
249546	15	0	13	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	10	0	0	88	11	0	12	0	0	0	0	0																	
249564	0	0	47	0	CONF	0	0	0	48	36	32	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	29	0	0	111	0	0	0	0	31	32	0	0				Subscriptions & Dues	OCC Expense	Commercial Insurance											
249612	649	0	0	2706	CONF	11166	-7595	2615	0	0	0	0	0	0	0	0	0	192000	0	0	0	false	425	0	0	292	0	1101	1580	1411	1460	0	0	0	0	0	0	0	Gain / (Loss) on Interest Rate Cross-Currency Swaps	Gain / (Loss) on FX Translation on Loans	Loan Pre-Payment Penalty Fees							Additional Paid-in-Capital Injection							
249658	0	0	0	0	CONF	46	38	0	0	341	43	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	27	0	59	58	0	0	0	41	66	39	0	0	MPF SRP INCOME	MISC INCOME - RECOVERY OF BV/SHARE ON OTHER EQUITY SECURITIES	FEES AND EXCHANGES	DUES AND SUBSCRIPTIONS	OREO EXPENSE	DATA PROCESSING DEPRECIATION											
249957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
250047	103	0	10	33	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	0	37	3	4	55	39	0	50	25	0	56	21	0																	
250430	0	0	55	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	42	0	0	38	0	0	0	35	0	0	0	0																	
250476	25	0	53	0	CONF	0	0	0	42	98	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	186	30	0	37	50	71	33	34	0				FHLB Advance Prepayment Penalty	Uniformed Guard Services												
250850	0	0	35	0	CONF	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	28	0	0	0	0	0	30	0	0	0		Misc Gas & Oil Lease															
251352	143	0	88	0	CONF	127	45	0	358	160	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	104	0	46	452	0	0	137	87	0	96	224	0	Royalty Income	Merchant Capture Income		Third Party Network Vendor Support	Accrued Expenses												
251558	92	0	42	0	CONF	0	0	0	0	58	55	0	0	0	0	0	0	0	0	0	0	false	79	0	0	0	0	42	0	0	57	0	214	101	87	221	87	0					PUBLIC RELATIONS & MEALS & ENTERTAINMENT	OTHER REAL ESTATE EXPENSE											
251745	70	0	79	0	CONF	96	32	41	45	56	38	0	0	0	0	0	0	0	0	0	0	false	77	0	0	0	25	54	206	43	70	0	0	78	0	0	163	0	LOAN DOCUMENTATION FEES	CHECK CASHING FEES	CUSTOMER CHECKS	DUES & SUBSCRIPTIONS	PROFESSIONAL FEES BANK EXAMINERS	PROCESSING CHARGES											
251857	10	0	5	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	2	11	4	4	51	11	0	-1	13	9	2	18	0																	
251978	69	0	37	0	CONF	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	false	0	505	0	0	57	0	193	158	55	0	0	55	131	85	27	0				Travel & Conventions											Reversal of accounting error; dividends payable should have been dividend reserves.		
252041	75	0	0	0	CONF	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	0	35	31	174	64	0	275	51	0	154	0	0				OREO EXPENSE													
252256	5	0	3	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	2	1	13	2	0	0	0	0	2	1	0																	
252452	0	0	0	20	CONF	0	0	0	28	23	0	0	0	0	0	0	0	500	0	0	0	false	18	0	0	10	0	6	7	154	30	0	62	0	0	0	31	1042				Acquisition/conversion costs	Internet user fees					CAPITAL INJECTION							
252658	56	0	28	26	CONF	0	0	0	90	25	0	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	28	0	0	75	0	0	49	0	0	53	0	0				Write Down ORE	Web & Internet Banking Expense					Capital Contribution First Bancshares Inc.							
253356	463	0	0	122	CONF	600	287	83	252	377	0	0	0	0	0	0	0	0	0	0	0	false	250	0	0	0	0	0	0	0	171	0	0	120	805	0	343	0	Credit Card Income	Wires, Lockbox, Check Cashing	Other Miscellaneous	Property & Franchise Tax	Trust Processing												
253440	88	0	43	0	CONF	0	0	0	78	54	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	43	0	49	235	43	0	148	63	47	33	40	0				Debit Card Expense	Software License/Maintenance Agreements												
253468	364	210	0	0	CONF	454	244	97	203	167	1034	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	105	49	206	1265	218	0	0	0	0	0	162	0	Check Card Fees	Minority Investment Income	FHLB-SF Stock Dividend	Professional Fees	Other Real Estate Owned Expenses	Operational Losses											
253646	29	0	0	0	CONF	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	7	33	6	6	0	38	0	52	0	0	27	0	0				LOSS FROM EMBEZZELMENT													
253730	0	0	46	0	CONF	3	0	0	11	33	0	0	0	0	0	0	0	0	0	6	0	false	0	0	0	2	0	0	0	0	54	0	6	0	0	0	0	0	Other Income			Insurance	Telephone							Moved $6000.00 from reserve to charged off other real estate					
253776	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
254317	78	0	43	0	CONF	0	0	0	75	40	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	41	0	0	90	30	0	102	0				Service Charges Correspondent Banks	NYS Banking Dept Assessment												
254504	61	0	54	0	CONF	66	0	0	59	34	0	0	0	0	0	0	0	0	0	0	0	false	0	-1	0	0	78	0	72	152	34	0	277	0	39	198	90	0	life insurance death benefit proceeds			travel related	insurance related										2012 cpa audit adjusting entries		
254652	93	0	6	77	CONF	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	2	0	0	48	0	35	0	0	0	0	0	0	0				FDIC REFUND PAYMENT ASSESSMENT													
254670	0	0	0	29	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
254849	5	0	74	79	CONF	1983	569	401	1644	89	51	0	0	0	0	0	0	0	0	0	0	false	23	0	0	0	0	0	0	245	78	0	0	114	221	75	79	0	Rental Income on Operating Leases	Other Fee Income - MAC	Miscellaneous Admin Fees - Secondary Market Loans	Depreciation Expense - Operating Leases	Loan Processing Expense - Secondary Market Loans	Travel and Entertainment											
255350	15	2	92	19	CONF	0	0	0	16	14	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	10	36	5	42	0	25	0	0	33	0	36	21	0				correspondent bank fees	ORE Expense												
255547	13	0	23	14	CONF	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	3	3	100	6	0	27	31	0	4	0	0				Call report fees													
255556	37	0	76	0	CONF	0	0	0	75	32	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	85	0	0	190	0	0	175	0	0	0	25	0				SERVICE CHARGES AND FEES PAID	MAINTENANCE-SOFTWARE												
255574	301	0	218	317	CONF	375	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	72	1462	139	0	335	0	181	0	152	0	Income from subsidiary			personnel expense													
255659	1026	270	0	283	CONF	100	102	0	355	306	281	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	109	0	1913	269	0	1880	0	728	0	0	0	Exchange fee income	Cash management fee income		Software maintenance expense	Other real estate owned expense	Other loan expense											
255873	117	0	33	0	CONF	27	0	0	40	101	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	48	0	0	220	0	0	0	0	157	0	0	0	Subsidiary Income			Real Estate Owned Expense	Software Licensing and network expense												
256049	0	0	5	0	CONF	0	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	0	0	22	2	0	0	5	0	1	1	0				Other Real Estate Expense	Miscellaneous Expense												
256058	51	0	128	23	CONF	0	0	0	97	206	120	0	0	0	0	0	0	0	0	0	0	false	54	-6	0	0	0	17	313	206	71	0	0	150	0	120	66	0				Blanket Bond Ins. and Other Ins.	Other Benefits	Deferred Payroll									Audit Adjustment 2012		
256076	57	0	53	0	CONF	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	192	31	0	68	0	0	57	0	0				REO Expense													
256179	0	0	0	0	CONF	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	-4	0	0	0	0	101	33	0	43	40	0	0	0	0				internet banking												cpa adjustment	
256553	918	0	0	0	CONF	948	0	0	1059	0	0	0	0	0	0	0	0	0	0	0	0	false	272	0	0	0	507	0	0	1032	470	0	838	109	231	430	347	0	Secondary Loan Fees			DBI Management Fee													
257233	0	0	60	0	CONF	72	0	0	200	175	0	0	0	0	0	0	0	0	0	0	0	false	50	0	0	0	47	0	209	0	0	0	0	131	138	0	53	0	Miscellaneous Income			Provision for Off Balance Sheet Items	OREO Expense												
257345	10	7	36	0	CONF	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	4	0	10	46	243	24	0	56	13	0	0	21	0				OCC Assessments													
257466	28	0	69	0	CONF	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	168	39	0	48	0	0	0	0	0				PROFESSIONAL AND LEGAL													
257578	79	0	131	6	CONF	1364	283	0	83	597	-1007	0	0	0	0	0	0	0	0	0	0	false	74	0	0	0	98	0	102	1673	179	0	326	173	0	0	73	0	Gain/Loss on MSR	Income on Service Corp		CMS & Wire Fees	Appraisal Expense	Direct Loan Costs											
257653	0	0	0	0	CONF	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0				FEES FOR SERVICES													
257756	92	0	49	0	CONF	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	16	0	0	230	0	0	0	34	0	0	0	0	loan processing fee income directly related to cost of loan																
257868	370	0	112	123	CONF	137	101	0	239	0	0	0	0	0	0	0	0	0	0	0	0	false	140	0	0	0	170	37	195	611	273	0	807	199	342	399	311	0	Merchant discount	Securred Card Servicing Income		Travel and Transportation													
258146	0	0	0	0	CONF	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	FDIC Prepaid Amortization Adjustment																
258306	79	0	112	38	CONF	45	15	0	98	95	84	0	0	0	0	0	0	0	0	0	0	false	62	0	0	15	146	29	34	620	118	0	0	77	77	0	0	0	INCOME-DIRECTORS FEES INVESTMENT	MISC INCOME		OREO EXPENSE	CONTRIBUTIONS	OTHER COMPUTER EXPENSE											
258351	0	0	33	41	CONF	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	6	91	261	47	0	0	40	0	0	25	0				Deferred Comp													
258379	30	0	78	4	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	16	0	0	0	60	3	51	162	20	0	0	42	2	66	3	0														The Bank received a credit from the FDIC as a result of a large credit balance in FDIC insurance assessments on June 28, 2013, causing the large negative balance on RI-E line 2g			
258445	138	27	0	0	CONF	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	false	142	0	0	0	0	31	0	667	134	0	474	60	0	0	194	0				Loan Review and Internal Audit													
258539	0	0	35	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0																	
258632	36	0	84	3	CONF	2	0	0	25	19	38	0	0	0	0	0	0	0	0	0	0	false	5	0	0	5	0	6	21	148	15	0	88	27	22	19	12	0	CHARGE OFF ACCOUNTS - RECOVERIES			LOCAL TAX EXPENSE	SEMINARS, SCHOOLS & CONVENTIONS	MISCELLANEOUS EXPENSE											
258771	4112	0	0	1161	CONF	-15565	1683	677	2714	1815	1056	0	0	0	0	0	0	600	0	0	0	false	762	0	0	0	0	0	688	0	692	0	0	675	1635	0	1096	0	Loss on derivatives	Income from investment/partnership	Subsidiary allocation income	B&O taxes/licenses	Travel and entertainment	Foreclosure expense				Capital contribution							
258874	0	0	33	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0																	
259059	51	3	13	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	5	0	7	1	94	13	0	33	15	0	17	3	0																	
259330	0	0	0	362	CONF	221	484	0	283	261	372	0	0	0	0	0	0	0	0	0	0	false	174	0	0	35	220	0	174	0	216	0	68	229	0	0	306	0	Auto Club Revenue	Security Prepayment Income		Cost of carrying ORE	Outside Collection Fees	Blanket Bond Ins.											
259442	78	27	51	0	CONF	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	65	0	0	176	0	0	109	36	0	76	0	0				Maintenance Agreement-Computer Software													
259657	0	132	0	1632	CONF	0	0	0	2975	4002	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	38	72	34	50	1152	0	0	0	0	0	0	0	0				Loan Expense	OREO Expense												
259956	0	0	0	0	CONF	36	28	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	223	0	0	0	34	0	0	0	0	atm network fee income	exchange collection items		ore expense													
260055	898	294	0	684	CONF	374	658	273	963	1084	1004	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	564	0	238	0	524	0	2760	0	0	890	548	0	Merchant Processing Income	Misc. Other Income	CCH Flight Income	Donations	Other Pro Services	OREO/Foreclosure								OREO Income       294			
260354	15	0	2	1	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	3	0	6	21	70	11	0	32	20	0	25	21	0				Donations													
260831	0	0	0	0	CONF	0	0	0	38	32	0	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	0	0	43	33	0	0	0	27	0	0	33	0				OREO Expense	Professional Fees					Capital Injection							
260868	109	36	124	18	CONF	36	0	0	284	202	73	0	0	0	0	0	0	0	0	0	0	false	57	0	0	0	0	2	8	643	88	0	130	61	34	7	145	0	Wire Transfer Fees			Travel & Business Development	Security	Charitable Donations											
261146	0	0	40	0	CONF	3651	610	0	36	269	50	0	0	0	0	0	0	0	0	0	0	false	65	0	0	0	0	0	0	128	0	0	0	83	55	66	65	0	Sec Mkt Income	Gain/Loss Hedge Instruments		Dues/Subs	Closing Expenses	Computer Service and Supplies											
261258	33	0	28	1	CONF	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	18	0	16	31	135	26	0	166	49	5	82	18	0	Letters of Credit Commissions	Fees Income/ Exchange															
261360	126	13	196	32	CONF	0	0	0	58	44	0	0	0	0	0	0	0	0	0	0	0	false	84	0	0	11	92	23	25	333	158	0	311	86	37	94	48	0				TEXAS DEPT OF BANKING ASSESSMENT	ALL INSURANCE												
261940	104	0	114	0	CONF	144	0	0	103	71	49	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	114	0	231	254	75	0	0	102	0	0	80	0	2ND MARKET INCOME			COMPUTER EXPENSE ANDSUPPLIES	OREO AND OREO WRITEDOWN	OTHER INSURANCE EXPENSE											
262059	165	0	0	0	CONF	31	18	0	79	85	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	16	172	25	0	279	0	0	173	0	0	0	44	0	Bank Card Credit Card Income	Mortgage Center Income		Other Outside Services	Bad Debt Expense												
262237	51	0	90	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	-13	0	0	0	false	0	0	0	0	0	0	16	126	0	0	88	0	0	31	0	0										Dividend to BHC for stock repurchase							
262358	211	0	48	30	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	59	0	169	342	87	0	0	39	107	118	42	0																	
262741	44	1	44	8	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	5	70	9	118	121	23	0	0	38	18	78	32	0																	
262844	59	0	92	2	CONF	50	0	0	230	117	61	0	0	0	0	0	0	0	0	0	0	false	80	0	0	38	154	4	136	267	39	0	0	41	37	94	35	0	Other Net Non-Interest Income -			Check pro - 29, Loan Expense - 130, Training 40, Insurance 10, Travel 21,	Mtgs and Dues 44, Charitable Don 27,Corresondent fees 41. CDAR Fees 5	Misc Expense 61											
262956	0	0	0	0	CONF	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	71	0	61	164	40	0	0	32	0	61	0	0				Misc Expenses													
263243	113	0	0	0	CONF	78	35	0	241	0	0	0	0	0	0	0	0	0	0	0	0	false	101	0	0	38	57	0	52	338	90	0	392	0	0	303	151	0	SECONDARY MARKET FEES	DISTRIBUTION- KY TITLE CENTER		BANK FRANCHISE TAXES													
263551	37	0	41	1	CONF	174	0	0	50	59	37	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	0	3	0	142	20	0	21	22	26	0	8	0	Undewriting Fees on Loans Held for Sale			Loan Processing Fees	Credit Report Expense	Misc Expense											
263627	3	0	62	18	CONF	0	0	0	28	36	53	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	154	8	39	148	43	0	0	10	0	14	0	0				Ohio Franchise tax	Charitable Contributions	Directors/Keyman/Other Life Insurance											
264156	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
264455	56	0	101	53	CONF	50	62	0	95	0	0	0	0	0	0	0	0	0	0	0	0	false	65	0	0	64	0	0	43	226	57	0	386	0	0	73	68	0	Exchange and wire fees	Merchant Credit Card Income		Internet Banking Expense													
264558	84	0	0	0	CONF	40	30	0	194	75	375	0	0	0	0	0	0	0	0	0	0	true	78	0	0	0	0	0	234	569	0	0	0	0	0	104	0	0	Miscellaneous Income	Processing Income - Affiliate		Administrative Expenses- Affiliate	Loan Servicing Expense	Other Professional Services Expense								RI-E 2.o Donations 94 , RI-E 2.p State Deposit Tax Expense 72			
264772	443	2	164	98	CONF	82	0	0	110	82	62	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	267	0	38	542	78	0	0	171	395	31	80	0	Swap Fee Income			Travel and Entertainment Expense	OCC Assessment Fees	Insurance Expense											
265340	92	0	58	1	CONF	32	-3	0	111	77	6	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	3	98	28	34	0	27	43	0	70	32	0	mortgage fees	other income		other taxes	misc. charge off's / cash over & short / general expense	other bank property expense / misc. furnityre & fixtures											
265407	585	0	238	81	CONF	74	0	0	160	150	200	0	0	0	0	0	0	0	0	0	0	false	168	0	0	45	460	91	141	289	169	0	1173	89	166	370	268	0	Income from high value customer travel programs			Customer Bill-Pay program	Impairment Loss LTD Partnership	Writedown of OREO											
265452	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
265676	0	0	46	243	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	28	0	75	0	0	0	33	76	0	0																	
266066	47	0	29	6	CONF	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	2	55	8	19	82	30	0	92	39	11	29	60	0				Comptroller Assessment Fees													
266244	54	0	59	37	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	5	44	2	37	0	24	0	0	12	0	0	0	0	s/c mis and other misc income																
266253	0	0	48	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	30	0	0	31	0	0	0	0	0	40	0	0																	
266271	11264	0	0	0	CONF	33723	0	0	11785	9294	6090	0	0	0	0	0	0	-44	0	-122	0	true	4617	0	0	3886	0	0	2830	14629	0	0	25687	0	0	0	5867	0	Leasing revenue			Operating lease depreciation	REO expense	Travel expense				Stock compensation tax benefit		Foreign currency translation adjustment		Continuation of RI-E item 2 - Other noninterest expense items that exceed 3% of RI item 7.d Other de posit losses $4,579 Holding company management fees $10,677 Other operating expense $5,786			
266655	0	0	33	0	CONF	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	settlement on agreement																
266851	37	0	33	20	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	0	9	10	195	32	0	221	64	29	85	73	0																	
266879	0	0	0	0	CONF	61	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	87	195	0	0	0	0	70	0	0	0	G/L on sale Other Assets			Forclosed Property Expense													
266945	169	0	220	286	CONF	36	0	0	348	87	0	0	0	0	0	0	0	0	0	0	0	false	94	0	0	0	222	0	59	0	127	0	223	0	0	0	187	0	Other Misc Fees			Bank Franchise Tax Expense	ATM/Electronic Banking Expense												
267652	13	16	3	0	CONF	72	10	0	13	9	133	0	0	0	0	0	0	0	0	0	0	false	16	0	0	5	43	9	8	94	24	0	0	19	19	0	10	0	2nd market mortgage fees	OREO interest income sold contract		Correspondent bank fees	Loan collection expenses	OREO expenses											
268006	323	0	191	0	CONF	554	0	0	230	270	226	0	0	0	0	0	0	0	0	0	0	false	146	0	0	71	250	65	95	221	146	0	268	270	180	156	329	0	Master Money Debit Card Income			Master Money Debit Card Exp	Contributions Exp	Amortization of LIHTC projects											
268136	69	0	35	0	CONF	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	43	0	120	210	57	0	0	28	51	0	71	0	mortgage inc - loans held for sale																
268257	206	37	0	-123	CONF	49	0	0	187	130	82	0	0	0	0	0	0	0	0	0	0	false	75	0	0	38	0	70	0	462	77	0	0	105	0	358	192	0	Other Fees			Softwqre Mainteance	Bill Pay & Estatement Fees	Credit Report and Loan associated Fees											
268556	250	0	0	0	CONF	52	0	0	3511	438	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	54	0	52	0	0	0	0	697	0	0	258	0	0	credit card fees			affiliate service fees	lending expenses												
268677	0	0	0	543	CONF	274	89	96	770	523	626	0	0	0	0	0	0	268	0	0	0	false	0	0	0	0	0	0	199	895	0	0	236	479	371	196	0	0	new market tax credit compliance and service fee	new market tax credit exit fee	new market tax credit service fee	reserve for fnma repurchase loans	negative escrow charge-off and other loan related expenses	insurance and surety				APIC reclass related to NMTC sale							
268828	48	0	100	61	CONF	62	0	0	159	42	60	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	Letter of Credit Fees			Capital Stock Tax	Other Outside Service Fees	Examination Fees											
268976	113	0	89	77	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	50	0	0	0	0	27	0	303	49	0	101	113	0	59	12	0																	
269049	80	0	52	190	CONF	0	0	0	34	135	32	0	0	0	0	0	0	-2434	0	0	0	true	57	0	0	0	0	0	0	101	103	0	184	51	0	0	0	0				CRA Investment Expense	Software Licensing	OREO Expense				Return of Capital				Additional Other Noninterest Expense: Lease Termination Fee $703			
269058	34	0	29	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	75	0	67	44	0	0																	
269478	82	0	0	0	CONF	-121	408	0	28	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	29	0	0	117	35	0	39	57	0	0	0	0	FAS91 Loan Amortization	BOLI Death Benefit		Computer Maintenance/Software										On July 19, 2013, Schedule RC-C emoranda Items M.1.b and M.1.d.1. were amended.  Two loans that were modified in 2011 were removed.  The bank thought that it no longer had to report these loans, which were and still are in compliance with their modified terms.  However, upon a recent reading of the Call Report instructions, the Bank decided these two loans should be included.  All four 2013 Call Reports are being amended.			
269571	9	0	0	0	CONF	0	0	0	7	6	3	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	21	1	0	31	3	0	2	38	0	10	2	0	Mortgage Life and Disabilty Insurance Commissions			Charitable Contributions	Organazation Dues and Subscriptions	Boli Expense									Required Audit Adjustment		
269759	18	0	4	0	CONF	4	1	7	7	4	40	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	4	1	0	18	0	4	8	16	1	0	0	Debit Card Income	Wire Transfer Fees	Misc.	Bank Service Charges	Other Dues	OREO Expense/Misc											
270148	42	0	48	8	CONF	0	0	0	30	33	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	1	37	9	14	263	31	0	121	9	12	0	45	0				Provision for Bonus Plan	Deferred Cpmpensation Expense												
270353	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
270504	151	39	74	25	CONF	123	133	63	329	238	0	0	0	0	0	0	0	0	0	0	0	false	101	0	0	11	57	40	86	24	102	0	533	149	57	275	199	0	Commercial Loan Documentation Fees	Residential Loan Documentation Fees	SERP Income	State Deposit Tax	Loss on Housing VT												
270531	0	191	0	61	CONF	11	0	0	1181	66	0	0	0	0	0	0	0	1750	0	0	0	false	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	Other Income - Misc			OREO Expenses	D & O and Blanket Bond					Capital Infusion							
270652	16	0	6	8	CONF	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	2	0	36	15	0	0	13	12	0	17	0	Loan Documentation Income			Correspondent Bank & Fed Svc Charge													
271136	0	0	0	107	CONF	0	0	0	231	148	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	124	0	0	161	0	0	0	79	0				Outsourcing Fees	ORE Expenses												
271154	42	10	14	3	CONF	2	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	2	0	3	6	140	22	0	2	10	0	1	7	0	WIRE TRANSFER FEES			CREDIT CARD EXPENSE													
