"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
56717																																																																																																																																																																																																																																																	
57040																																																																																																																																																																																																																																																	
57451																																																																																																																																																																																																																																																	
58225																																																																																																																																																																																																																																																	
58243																																																																																																																																																																																																																																																	
58355																																																																																																																																																																																																																																																	
58551																																																																																																																																																																																																																																																	
58636																																																																																																																																																																																																																																																	
58757																																																																																																																																																																																																																																																	
58971																																																																																																																																																																																																																																																	
59316																																																																																																																																																																																																																																																	
59352																																																																																																																																																																																																																																																	
59370																																																																																																																																																																																																																																																	
59754																																																																																																																																																																																																																																																	
60143	72895000	652000	0	0	68946280	4086000	2988000	1097000	0	0	0	0	0	0	8832000	3503000	0	0	303000	0	0	0	2000	5155000	115000	221000	11000	3472000	11968000	5230000	1951000	52111000	3164000	3164000	688000	852000	1000	1623000	304000	152000	8000	39000	0	105000	24000	4800	0	400	0	4400	0	0	0	0	0	0	1000	1000	0	0	0	1000	20082000	10041000	0	0	61000	9970000	12664000	6284400	2013000	65012400	0	1256880	1006500	65012400	68946280	239000	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		1130000	886000	28000	6000	0	0	1158000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12476000				1000	0	0	0	0	141000	0	0	0	4000	0	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1941000	0	0	1912000	29000	286000	0	286000	222000	0	0	0	0	0	222000	49042000	0	33000	377000	24000	48608000	0	301000	0	177000	0	0	0	0	0	0	0	0	0	0	
60330																																																																																																																																																																																																																																																	
60545																																																																																																																																																																																																																																																	
60554																																																																																																																																																																																																																																																	
60648																																																																																																																																																																																																																																																	
61122																																																																																																																																																																																																																																																	
61355																																																																																																																																																																																																																																																	
61476																																																																																																																																																																																																																																																	
61757																																																																																																																																																																																																																																																	
61832																																																																																																																																																																																																																																																	
61953																																																																																																																																																																																																																																																	
62044																																																																																																																																																																																																																																																	
62110																																																																																																																																																																																																																																																	
62147																																																																																																																																																																																																																																																	
62772																																																																																																																																																																																																																																																	
63050																																																																																																																																																																																																																																																	
63069	58193096	406706	0	0	43492256	1995162	1438621	522416	34036	3849925	1745338	2058497	46722	0	7643140	783322	1070	10342	739428	415586	18609	2567	5511	2679026	76796	30573	33576	1669887	11465728	3928654	12931141	28872091	789598	789598	135689	104824	0	549085	64154	32077	7868	0	0	24209	24110	4822	1996	635	44	1968	0	0	0	0	0	0	3830	3830	0	3816	0	14	10392516	5196258	9633	0	17732	5123350	11626471	4054715	12949005	35552652	0	810943	6474503	35552652	43492256	295910	0	0	0	0	0	0	0	240	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	166609	163600	0	0	166609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8423037				0	89	0	-632	0	-14837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13255479	0	3352	12634927	616960	157908	0	157908	90496	0	177	234	0	0	90085	27405965	0	145830	511651	212190	26535355	939	297155	0	701026	0	0	0	0	0	0	0	0	0	0	
63201																																																																																																																																																																																																																																																	
63573																																																																																																																																																																																																																																																	
63733																																																																																																																																																																																																																																																	
63742																																																																																																																																																																																																																																																	
63751																																																																																																																																																																																																																																																	
64150																																																																																																																																																																																																																																																	
64552																																																																																																																																																																																																																																																	
64730																																																																																																																																																																																																																																																	
65205																																																																																																																																																																																																																																																	
65513	409044	47	0	0	193319	205567	202072	3495	0	76133	0	0	0	76133	0	0	1121	0	0	0	0	0	0	6153	379	0	0	5774	212552	3495	1121	191916	0	0	0	0	0	0	65	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	143	0	0	0	143	212585	3495	1121	192059	0	699	561	192059	193319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128				0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120110	0	10101	0	0	110009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65559																																																																																																																																																																																																																																																	
65746																																																																																																																																																																																																																																																	
65858																																																																																																																																																																																																																																																	
66154																																																																																																																																																																																																																																																	
66275																																																																																																																																																																																																																																																	
66677																																																																																																																																																																																																																																																	
67142																																																																																																																																																																																																																																																	
67151																																																																																																																																																																																																																																																	
67209																																																																																																																																																																																																																																																	
67254																																																																																																																																																																																																																																																	
67656																																																																																																																																																																																																																																																	
67870																																																																																																																																																																																																																																																	
68448																																																																																																																																																																																																																																																	
68671																																																																																																																																																																																																																																																	
68756																																																																																																																																																																																																																																																	
68831																																																																																																																																																																																																																																																	
69333																																																																																																																																																																																																																																																	
69678																																																																																																																																																																																																																																																	
70058																																																																																																																																																																																																																																																	
70218																																																																																																																																																																																																																																																	
70414																																																																																																																																																																																																																																																	
70638																																																																																																																																																																																																																																																	
70955																																																																																																																																																																																																																																																	
71073																																																																																																																																																																																																																																																	
71318																																																																																																																																																																																																																																																	
71457																																																																																																																																																																																																																																																	
71859																																																																																																																																																																																																																																																	
72258																																																																																																																																																																																																																																																	
72351																																																																																																																																																																																																																																																	
72454																																																																																																																																																																																																																																																	
72678																																																																																																																																																																																																																																																	
73116																																																																																																																																																																																																																																																	
73152																																																																																																																																																																																																																																																	
73554																																																																																																																																																																																																																																																	
73956																																																																																																																																																																																																																																																	
74056																																																																																																																																																																																																																																																	
74140																																																																																																																																																																																																																																																	
74403																																																																																																																																																																																																																																																	
74449																																																																																																																																																																																																																																																	
75259																																																																																																																																																																																																																																																	
75446																																																																																																																																																																																																																																																	
75455																																																																																																																																																																																																																																																	
75558																																																																																																																																																																																																																																																	
75633	138843929	755005	0	0	116668179	20503342	17515137	2866747	59132	5177581	1228501	3949080	0	0	6694244	6758584	366362	0	598271	0	402725	123689	3002	11036861	360943	493875	25392	5029491	25798825	14719620	10221193	79745878	2824949	2824949	0	488618	0	2336331	362155	181078	0	48721	0	132357	4465	893	0	3	0	890	0	0	0	0	0	0	349395	349395	0	0	18305	331090	38383031	19191516	0	1695591	71274	16001450	28900541	16982272	10324223	100236553	0	3396454	5162112	100236553	116668179	201864	185580	185580	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1793767	387797	0	0	1793767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13996577				0	50726	11600	0	0	177387	0	0	0	31505	0	0	25358	6147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11654531	0	11217	9468908	2174406	2932095	0	2931703	621144	0	0	10011	0	0	611133	72827022	0	0	192564	160758	72473700	0	68855	0	3333393	0	0	0	0	0	0	0	0	0	0	
75651																																																																																																																																																																																																																																																	
76153																																																																																																																																																																																																																																																	
76443																																																																																																																																																																																																																																																	
76854																																																																																																																																																																																																																																																	
77150																																																																																																																																																																																																																																																	
77253																																																																																																																																																																																																																																																	
77422																																																																																																																																																																																																																																																	
77851																																																																																																																																																																																																																																																	
78157																																																																																																																																																																																																																																																	
78241																																																																																																																																																																																																																																																	
78559																																																																																																																																																																																																																																																	
79042																																																																																																																																																																																																																																																	
79127																																																																																																																																																																																																																																																	
79145																																																																																																																																																																																																																																																	
79257																																																																																																																																																																																																																																																	
79855																																																																																																																																																																																																																																																	
80150																																																																																																																																																																																																																																																	
80374																																																																																																																																																																																																																																																	
80431																																																																																																																																																																																																																																																	
81175																																																																																																																																																																																																																																																	
82033																																																																																																																																																																																																																																																	
82257																																																																																																																																																																																																																																																	
82350																																																																																																																																																																																																																																																	
82659																																																																																																																																																																																																																																																	
83151																																																																																																																																																																																																																																																	
83236																																																																																																																																																																																																																																																	
83375																																																																																																																																																																																																																																																	
83638																																																																																																																																																																																																																																																	
83834																																																																																																																																																																																																																																																	
83852																																																																																																																																																																																																																																																	
83955																																																																																																																																																																																																																																																	
84046																																																																																																																																																																																																																																																	
84541																																																																																																																																																																																																																																																	
84804																																																																																																																																																																																																																																																	
85052																																																																																																																																																																																																																																																	
85454																																																																																																																																																																																																																																																	
85472																																																																																																																																																																																																																																																	
85931																																																																																																																																																																																																																																																	
86349																																																																																																																																																																																																																																																	
86675																																																																																																																																																																																																																																																	
87047																																																																																																																																																																																																																																																	
87159																																																																																																																																																																																																																																																	
87234																																																																																																																																																																																																																																																	
87476																																																																																																																																																																																																																																																	
87579																																																																																																																																																																																																																																																	
88231																																																																																																																																																																																																																																																	
88259																																																																																																																																																																																																																																																	
88352																																																																																																																																																																																																																																																	
88455																																																																																																																																																																																																																																																	
88950																																																																																																																																																																																																																																																	
89032																																																																																																																																																																																																																																																	
89135																																																																																																																																																																																																																																																	
89854																																																																																																																																																																																																																																																	
89957																																																																																																																																																																																																																																																	
90047																																																																																																																																																																																																																																																	
90177																																																																																																																																																																																																																																																	
90328																																																																																																																																																																																																																																																	
90337																																																																																																																																																																																																																																																	
90579																																																																																																																																																																																																																																																	
91615																																																																																																																																																																																																																																																	
91754																																																																																																																																																																																																																																																	
91950																																																																																																																																																																																																																																																	
92144																																																																																																																																																																																																																																																	
92676																																																																																																																																																																																																																																																	
92706																																																																																																																																																																																																																																																	
92902																																																																																																																																																																																																																																																	
93244																																																																																																																																																																																																																																																	
93543																																																																																																																																																																																																																																																	
93619																																																																																																																																																																																																																																																	
94139																																																																																																																																																																																																																																																	
94522																																																																																																																																																																																																																																																	
94755																																																																																																																																																																																																																																																	
94858																																																																																																																																																																																																																																																	
95051																																																																																																																																																																																																																																																	
95677																																																																																																																																																																																																																																																	
96553																																																																																																																																																																																																																																																	
97055																																																																																																																																																																																																																																																	
97279																																																																																																																																																																																																																																																	
97457																																																																																																																																																																																																																																																	
97804																																																																																																																																																																																																																																																	
97943																																																																																																																																																																																																																																																	
98351																																																																																																																																																																																																																																																	
98463																																																																																																																																																																																																																																																	
98717																																																																																																																																																																																																																																																	
99143																																																																																																																																																																																																																																																	
99255																																																																																																																																																																																																																																																	
99376																																																																																																																																																																																																																																																	
99442																																																																																																																																																																																																																																																	
