"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDK195	RCFDK196	RCFDK208	RCFDK209	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	
638850																																																																																																																																																																65060																																																																																	
639343																																																																																																																																																																26129																																																																																	
639549																																																																																																																																																																72704																																																																																	
639567																																																																																																																																																																3993																																																																																	
639633																																																																																																																																																																46218																																																																																	
639651																																																																																																																																																																29113																																																																																	
639857																																																																																																																																																																9812																																																																																	
640143																																																																																																																																																																40103																																																																																	
640170																																																																																																																																																																9171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	813	0	0	0	0	1977	7194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9984	0	1977	7194	813	0	0	0	0	
640246																																																																																																																																																																158576																																																																																	
640442																																																																																																																																																																7370																																																																																	
640554																																																																																																																																																																4																																																																																	
640956																																																																																																																																																																51354																																																																																	
641355																																																																																																																																																																161519																																																																																	
641449																																																																																																																																																																63415																																																																																	
641579																																																																																																																																																																42833																																																																																	
641775																																																																																																																																																																190108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	190042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190108	0	66	190042	0	0	0	0	0	
642259																																																																																																																																																																256218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256218	0	0	256218	0	0	0	0	0	
642437																																																																																																																																																																54867																																																																																	
642549																																																																																																																																																																232485	456	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5757	0	0	5757	0	0	232485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	238698	0	0	238698	0	0	0	0	0	
642857																																																																																																																																																																117071																						0																																																											
643078																																																																																																																																																																0																																																																																	
643274																																																																																																																																																																13868																																																																																	
643340																																																																																																																																																																96540																																																																																	
643452																																																																																																																																																																45827																																																																																	
643658																																																																																																																																																																0																																																																																	
644057																																																																																																																																																																14717																																																																																	
644141																																																																																																																																																																46390																																																																																	
644646																																																																																																																																																																63736																																																																																	
644776																																																																																																																																																																9246																																																																																	
644842																																																																																																																																																																14623																						0																																																											
644954																																																																																																																																																																1101																																																																																	
644963																																																																																																																																																																7431																																																																																	
645157																																																																																																																																																																15415																																																																																	
645317																																																																																																																																																																275361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230613	44748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275361	0	230613	44748	0	0	0	0	0	
645465																																																																																																																																																																34252																																																																																	
645540																																																																																																																																																																101886																																																																																	
645577																																																																																																																																																																3297																																																																																	
645625																																																																																																																																																																1222013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6386	0	0	6386	0	2933	1219080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7773	0	6328	1445	0	1236172	0	9261	1226911	0	0	0	0	0	
646042																																																																																																																																																																2461																																																																																	
646145																																																																																																																																																																33732																																																																																	
646172																																																																																																																																																																119																																																																																	
646444																																																																																																																																																																2041																																																																																	
646453																																																																																																																																																																336506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336506	0	0	336506	0	0	0	0	0	
646471																																																																																																																																																																0																																																																																	
646556																																																																																																																																																																29302																																																																																	
646743																																																																																																																																																																73489																																																																																	
646873																																																																																																																																																																3997																																																																																	
646958																																																																																																																																																																31703																																																																																	
647218																																																																																																																																																																77521																																																																																	
647245																																																																																																																																																																80779																																																																																	
647414																																																																																																																																																																34180																																																																																	
647432																																																																																																																																																																150948																																																																																	
647759																																																																																																																																																																35225																																																																																	
647777																																																																																																																																																																13149																																																																																	
647955																																																																																																																																																																1857																																																																																	
648130																																																																																																																																																																286842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286842	0	0	286842	0	0	0	0	0	
648242																																																																																																																																																																79227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3340	0	0	0	0	0	79227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82567	0	0	79227	3340	0	0	0	0	
648251																																																																																																																																																																19781																																																																																	
648345																																																																																																																																																																2407																																																																																	
648550																																																																																																																																																																1841																																																																																	
649342																																																																																																																																																																36625																																																																																	
649632																																																																																																																																																																14430																																																																																	
649874																																																																																																																																																																68155																																																																																	
651121																																																																																																																																																																57329																																																																																	
651149																																																																																																																																																																8349																																																																																	
651158																																																																																																																																																																52011																																																																																	
651354																																																																																																																																																																18078																																																																																	
651448																																																																																																																																																																0																																																																																	
651457																																																																																																																																																																6358																																																																																	
651541																																																																																																																																																																12191																																																																																	
651756																																																																																																																																																																32292																																																																																	
651859																																																																																																																																																																715905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715905	0	0	715905	0	0	0	0	0	
651952																																																																																																																																																																17161																																																																																	
652043																																																																																																																																																																45201																																																																																	
652070																																																																																																																																																																0																																																																																	
652445																																																																																																																																																																74270																																																																																	
652753																																																																																																																																																																45611																																																																																	
652874																																																																																																																																																																1528368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57602	0	0	57602	0	0	1528368	0	0	0	0	0	0	124372	0	0	124372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1710342	0	0	1710342	0	0	0	0	0	
652959																																																																																																																																																																0																																																																																	
652977																																																																																																																																																																24537																																																																																	
653134																																																																																																																																																																42192																																																																																	
653349																																																																																																																																																																117506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117506	0	0	117506	0	0	0	0	0	
653433																																																																																																																																																																31970																																																																																	
653611																																																																																																																																																																43111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43111	0	0	43111	0	0	0	0	0	
653648																																																																																																																																																																248968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248968	0	0	248968	0	0	0	0	0	
653778																																																																																																																																																																93561																																																																																	
653947																																																																																																																																																																30723																																																																																	
654047																																																																																																																																																																21721																																																																																	
654252																																																																																																																																																																150409																																																																																	
654300																																																																																																																																																																26732																																																																																	
654542																																																																																																																																																																32194																																																																																	
654579																																																																																																																																																																4966																																																																																	
655530																																																																																																																																																																2477																																																																																	
655660																																																																																																																																																																7399																																																																																	
655839																																																																																																																																																																23619																																																																																	
656032																																																																																																																																																																87133																																																																																	
656247																																																																																																																																																																7039																																																																																	
656359																																																																																																																																																																47472																																																																																	
656377																																																																																																																																																																1388782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4554	0	0	4554	0	522	1388260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1393336	0	522	1392814	0	0	0	0	0	
656470																																																																																																																																																																276849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276849	0	0	276849	0	0	0	0	0	
656658																																																																																																																																																																21064																																																																																	
656733	1657950	37894	49862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509290	499687	0	0	0	0	0	0	255566	0	4068	0	0	10885	1646556	509	0	0	0	0	0	493261	0	0	493261	0	16029	0	0	16029	0	0	858	31425	5611	48	0	0	48	0	2460748	0	15811	2187319	257618	0	0	0	0	0	0	3370	46492	0	30	0	0	30	0	0	0	0	0	0	0	0	0	0	0	53963	0	7438	46525	0	251498	0	0	0	251498	0	0	0	0	0	4068	0	4068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	4068	0	4068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251498	4071	0	4068	3	0	0	0	0	0	1657950	37894	49862										0	0	0	509290	0	0	0	0	0	0	0	0	0	0	499687	0	0	0	0	0	0	0																																																
656779																																																																																																																																																																10377																																																																																	
657178																																																																																																																																																																4850																																																																																	
657271																																																																																																																																																																111394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9383	0	0	0	0	82999	28395	0	0	0	0	0	0	10451	0	0	10451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131228	0	82999	38846	9383	0	0	0	0	
657365																																																																																																																																																																548010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22546	525464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548010	0	22546	525464	0	0	0	0	0	
657459																																																																																																																																																																420744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420744	0	0	420744	0	0	0	0	0	
657758																																																																																																																																																																29708																																																																																	
657954																																																																																																																																																																18215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	18174	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18307	0	0	18174	133	0	0	0	0	
658072																																																																																																																																																																995																																																																																	
658474																																																																																																																																																																0																																																																																	
658924																																																																																																																																																																11722																																																																																	
659341																																																																																																																																																																72064																																																																																	
659453																																																																																																																																																																14555																																																																																	
659556																																																																																																																																																																14216																																																																																	
659640																																																																																																																																																																0																																																																																	
659734																																																																																																																																																																88935																																																																																	
659855																																																																																																																																																																1654624	1295	1283	0	0	0	0	0	0	0	0	0	0	0	0	23237	0	0	0	0	0	0	0	0	0	0	23237	0	0	0	0	0	0	0	0	0	0	0	0	0	1729	0	0	1729	0	0	1654624	0	0	0	0	0	0	23237	0	0	23237	0	0	0	0	0	0	0	0	1295	0	0	0	0	0	0	1680885	0	0	1680885	0	0	0	0	0	
660066																																																																																																																																																																42575																																																																																	
660253																																																																																																																																																																0																																																																																	
660271																																																																																																																																																																78546																																																																																	
660570																																																																																																																																																																24039																																																																																	
660655																																																																																																																																																																552971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	287	0	9515	543456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553258	0	9515	543743	0	0	0	0	0	
660879																																																																																																																																																																0																																																																																	
660927																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661072																																																																																																																																																																11299																																																																																	
661157																																																																																																																																																																0																																																																																	
661223																																																																																																																																																																19892																																																																																	
661308																																																																																																																																																																1110443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12432	1098011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110443	0	12432	1098011	0	0	0	0	0	
661474																																																																																																																																																																0																																																																																	
661858																																																																																																																																																																25473																																																																																	
662350																																																																																																																																																																13127																						0																																																											
662369																																																																																																																																																																549680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2168	0	0	2168	0	70	549610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551848	0	70	551778	0	0	0	0	0	
662640																																																																																																																																																																213420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213420	0	0	213420	0	0	0	0	0	
662659																																																																																																																																																																63401																																																																																	
662949																																																																																																																																																																189811																																																																																	
663058																																																																																																																																																																79183																																																																																	
663245																																																																																																																																																																1198431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198431	0	0	1198431	0	0	0	0	0	
663450																																																																																																																																																																13217																																																																																	
663638																																																																																																																																																																35935																																																																																	
663647																																																																																																																																																																22982																																																																																	
663656																																																																																																																																																																23112																																																																																	
663834																																																																																																																																																																291298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8531	35367	0	0	0		0	0	0	0	0	8531	35367	0	0	0	0	0	0	0	0	0	0	718	0	0	718	0	4845	286453	0	0	0	0	0	0	167	0	0	0	167	43898	0	0	43898	0	0	0	0	0	0	0	0	0	0	336081	0	4845	331069	167	0	0	0	0	
663955																																																																																																																																																																36209																																																																																	
664176																																																																																																																																																																3765																																																																																	
664206																																																																																																																																																																241803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	0	482	0	0	241803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242285	0	0	242285	0	0	0	0	0	
664653																																																																																																																																																																5909																						0																																																											
664756																																																																																																																																																																209427	168	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	209595	0	0	209595	0	0	0	0	0	
665146																																																																																																																																																																52201																																																																																	
665258																																																																																																																																																																26625																																																																																	
665865																																																																																																																																																																139170																																																																																	
666059																																																																																																																																																																2199																																																																																	
666358																																																																																																																																																																12503																																																																																	
666554																																																																																																																																																																62392																																																																																	
666657																																																																																																																																																																318280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	286606	31674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318709	0	0	286606	32103	0	0	0	0	
666844																																																																																																																																																																21249																																																																																	
666974																																																																																																																																																																12015																																																																																	
667029																																																																																																																																																																110840																																																																																	
667252																																																																																																																																																																5215																																																																																	
667346																																																																																																																																																																27268																																																																																	
667524																																																																																																																																																																19487																																																																																	
667551																																																																																																																																																																27898																																																																																	
667757																																																																																																																																																																398140	3768	3631	12414	0	12414	0	0	0	0	0	0	0	0	0	58561	0	0	26095	5939	0	0		0	0	0	57801	0	0	25084	5836	0	0	0	0	0	0	0	0	0	28882	0	0	0	0	0	398140	0	0	0	0	0	0	58561	0	0	58561	0	32035	0	0	0	32035	0	0	3768	0	12414	0	0	0	12414	533800	0	0	460469	73331	0	0	0	0	
