"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
670560																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.db.com	
670654																																						0	0	0	0	0	true	0	0	0	0	0	0	115	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.1stsecuritydl.com	
670748																																						0	503	0	0	1950	true	0	0	0	57	0	446	1501	1	0	0	true	0	0	0	0	1000	500	450	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.p-s-b.com	
670775																																						0	0	0	0	14500	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	4500	8000	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true										www.web2.secureinternetbank.com																www.gibraltarbanknj.com	
670878																																						0	0	63000	0	65625	true	0	0	0	0	0	0	4514	2	0	0	false	0	0	0	63000	2000	0	625	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.salemcoop.com	
671053																																						0	0	0	0	0	true	0	0	0	0	0	0	49	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.stockxbank.com	
671147																																						697	239	20000	697	20000	true	0	0	0	34	0	205	747	1	697	0	true	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.primebank.com	
671334																																						3544	31179	30000	0	103000	true	2931	2760	0	93	890	27436	157	0	0	613	true	0	0	0	30000	38000	25000	10000	28000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	63	466	0																	WWW.REPUBLICEBANK.COM	
671370																																						2	40	0	2	1029	true	0	0	0	40	0	0	1035	0	2	0	false	0	0	0	0	0	0	0	0	0	0	0	1029	0	1029	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.ajsmithbank.com	
671464																																						46497	27457	180299	23642	754739	true	19968	1455	0	288	0	25714	18896	2	31818	2887	false	0	0	0	180299	349440	225000	0	20299	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bankofhope.com	
671558																																						0	597	3743	0	6599	true	0	30	0	441	0	126	1574	1	0	0	true	0	0	0	3743	2856	0	0	0	0	0	0	0	15900	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												woodhuston-web.oflows.net																www.woodhuston.com	
671857																																						0	0	0	0	0	true	0	0	0	0	0	0	526	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.duttonstatebank.com	
672041																																						0	0	0	0	0	false	0	0	0	0	0	0	183	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
672238																																						0	0	0	0	0	true	0	0	0	0	0	0	8	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW,THEATLANTANATIONALBANK,COM	
672247																																						0	771	0	0	0	true	0	0	0	450	0	321	508	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fmmarinette.com	
672537																																						0	1597	0	0	0	true	0	1210	0	167	0	220	689	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.exba.com	
672573																																						0	0	0	0	0	true	0	0	0	0	0	0	746	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true										www.profilebizonline.blik.com		web1.secureinternetbank.com														www.profilebank.com	
673132																																						0	3374	47	0	47	true	0	2508	0	714	0	152	631	0	0	0	true	0	0	0	47	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.citnatbank.com	
673244																																						438	193	3375	0	3408	true	438	193	0	0	0	0	380	0	0	0	false	0	0	0	3408	0	0	0	1033	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.fmbankonline.com	
673431																																						295	2716	42700	0	42700	true	295	0	0	483	0	2233	2	0	0	0	false	0	0	0	42700	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	555	8737	2788	0	0	4	0	0	0	0	0	0	0	248	0	1411	185	0	0																												http://www.seawaybank.us	
673440																																						709	7857	40097	0	293952	true	709	2095	1067	1693	0	3002	71251	7	0	0	false	0	0	0	140097	127167	147	26541	265000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	102	827		www.bankbetterarkansas.com		onlyinark.com		fsbmortgageloan.com												www.fsbank.com	
673477																																						0	0	0	0	3681	false	0	0	0	0	0	0	946	1	0	0	false	0	0	0	0	0	98	3583	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										WWW.CITIZENS-FEDERAL.COM	
673851																																						0	0	0	0	2330	true	0	0	0	0	0	0	73	0	0	0	false	0	0	0	2330	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												https://www.bankofprairievillage.com/	
673909																																						0	0	116000	0	461238	true	0	0	0	0	0	0	48	0	0	0	false	0	0	0	116000	14356	0	330000	355000	0	0	0	882	0	882	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.hinghamsavings.com	
674344																																						0	52	0	0	0	true	0	0	0	52	0	0	1384	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.pineries.com	
674849																																						0	1453	73800	0	88000	true	0	45	0	828	540	40	4638	2	0	0	false	0	0	0	73800	8200	6000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.luanasavingsbank.com	
675042																																						0	308	0	0	5000	true	0	0	0	272	0	36	1807	1	0	0	false	0	0	0	0	1250	0	3750	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.communitybankiowa.com	
675051																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.chasewoodbank.com	
675079																																						0	0	0	0	0	true	0	0	0	0	0	0	641	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fayettesavings.com	
675248																																						173	0	0	173	0	true	0	0	0	0	0	0	216	0	173	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.greenleafwaysidebank.com	
675332	1126288	122827	368	1119235	6790208	true	2493	514688	5	1119235	4560	true	0	1360739	3000368	215	76	3870	3000000	2758118	66474	62298	898789	783139	0	0	0	0	0	0	0	0	0	0	8333	0	0					6790208			7324	0	45732	0	18823								50948										0		true	false			0	0	0	0	0	0	0	0	0						0	0	0	0	0																															http://WWW.SUNTRUST.COM	
675341																																						0	40	0	0	0	false	0	40	0	0	0	0	52	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.atsb-lowden.com	
675659																																						0	0	0	0	3782	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	66	3716	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.sbtk.com	
675855																																						0	44	0	0	0	true	0	0	0	44	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.PROGRESSIVENATIONAL.COM	
675949																																						694	179	17276	694	28075	true	0	73	0	106	0	0	11431	2	694	0	false	0	0	0	17276	5000	0	5799	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fnbfoxvalley.com	
676049																																						0	621	0	0	0	true	0	0	0	464	0	157	352	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.smackoverbank.com	
676151																																						128	685	5000	0	18000	true	128	685	0	0	0	0	445	0	0	0	false	0	0	0	5000	13000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.unisonbank.com	
676160	49	12	0	37	30000	true	0	0	0	37	12	false	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					30000			0	0	12	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0						0	0	0	0	0																															http://www.fareastnationalbank.com	
676478																																						328	0	35000	328	119708	true	0	0	0	0	0	0	7992	3	328	0	false	0	0	0	35000	55000	28000	0	0	0	0	0	1708	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.malvernfederal.com	
677176																																						0	4768	0	0	0	true	0	0	0	4065	0	703	10240	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	198574	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.trustcobank.com	
677354																																						0	0	4373	0	6571	true	0	0	0	0	0	0	63	0	0	0	false	0	0	0	4373	51	42	67	0	385	0	1653	0	0	2038	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbcimarron.com	
677448																																						544	0	200	0	4911	true	544	0	0	0	0	0	1082	1	0	0	false	0	0	0	464	1638	1471	1338	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fsbankia.com	
677644																																						4180	4576	2201	0	23087	true	4180	2265	0	1011	0	1300	3943	2	0	0	false	0	0	0	2201	3781	1943	15162	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	WWW.MEBANKING.COM	
677756																																						0	0	10150	0	13150	true	0	0	0	0	0	0	217	0	0	0	false	0	2500	0	10150	500	0	0	0	2500	0	0	0	0	2500	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fmbanklangdon.com	
677970																																						273	267	0	273	5000	false	0	0	0	267	0	0	97	0	273	0	false	0	0	0	3000	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										http://www.uslabank.com	
678043																																						700	500	0	700	0	true	0	124	0	376	0	0	4712	3	700	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbrochelle.com	
678052																																						0	0	0	0	0	true	0	0	0	0	0	0	115	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.banksjc.com	
678070																																						0	0	0	0	0	true	0	0	0	0	0	0	90	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.sewickleysavingsbank.com	
678258																																						0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.statebankoflakota.com	
678454																																						0	33	0	0	2536	true	0	0	0	33	0	0	490	0	0	0	false	0	0	0	327	1110	413	686	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.marionstatebank.com	
678557																																						0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.csbkansas.com	
678575																																						90	400	0	90	594	false	0	0	0	400	0	0	35	0	90	0	false	0	0	0	1	0	155	438	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																											
678717																																						5891	0	237500	31	332500	true	5860	0	0	0	0	0	1921	2	31	0	false	0	0	0	237500	85000	10000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.vistbank.com	
678744																																						212	21	1920	0	13622	true	212	0	0	21	0	0	33	0	0	0	true	0	0	0	1920	3226	6010	2466	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.centralstate.bank	
679246																																						0	52	817	0	5995	true	0	52	0	0	0	0	360	0	0	0	false	0	0	0	817	2350	673	2155	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.psbiowa.com	
679451																																						260	0	2936	0	6533	true	260	0	0	0	0	0	2047	2	0	0	false	0	0	0	2936	1335	604	1658	0	0	0	0	0	48	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.elkstatebank.com	
679648																																						0	0	0	0	0	true	0	0	0	0	0	0	238	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.rochesterstatebank.com	
679826																																						0	3387	53500	0	63500	true	0	858	0	2169	0	360	2616	2	0	0	true	0	0	0	63500	0	0	0	10000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.middleburgbank.com	
680055																																						0	0	29000	0	29000	true	0	0	0	0	0	0	62	0	0	0	false	0	0	0	29000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.ucbnd.com	
680130																																						0	2853	0	0	5220	true	0	860	0	984	0	1009	12227	3	0	0	false	0	0	0	5000	0	0	220	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.ctbconnect.com	
680354																																						4469	0	0	41	427	true	4428	0	0	0	0	0	14406	4	41	0	false	0	0	0	0	0	0	0	0	427	0	0	0	0	427	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.mjbtrc.com	
680457																																						0	3627	0	0	30897	true	0	3056	0	0	0	571	4544	3	0	0	false	0	0	0	22100	7540	0	1257	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												yellowstonebank.com	
680747																																						0	26	0	0	0	true	0	26	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												fsbhillsboro.com	
680813																																						7946	506	130165	733	139965	true	7213	125	0	381	0	0	3820	1	733	0	true	0	2376	0	130165	3952	1665	1302	5000	2376	316	75	114	0	2881	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.farmersbankgroup.com	
681043																																						0	0	0	0	6841	true	0	0	0	0	0	0	396	0	0	0	false	0	0	0	3580	2190	886	185	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fssbonline.com	
681249																																						0	0	0	0	0	true	0	0	0	0	0	0	106	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.highlandstatebank.net	
682143																																						1091	238	11700	1091	23479	true	0	0	0	238	0	0	10684	3	2034	0	false	0	29	0	11700	5000	6750	0	0	29	0	0	0	0	29	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.countynationalbank.com	
682479																																						0	24	0	0	6661	true	0	0	0	24	0	0	510	1	0	0	false	0	0	0	0	6000	0	0	0	0	0	0	661	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.besthometownbank.com	
682545																																						1146	591	0	1146	0	true	0	0	0	401	0	190	4868	2	1261	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.icentralstatebank.com	
682563																																						6931	2158	0	0	0	true	6931	143	0	178	0	1837	300591	7	0	0	true	3517909	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.frostmobile.com		http://www.frostlooks at texas.com														http://www.frostbank.com	
682648																																						0	729	0	0	0	true	0	408	0	321	0	0	2351	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.thebankhaus.com	Bankhaus															www.thebankhere.com	
683449																																						281	613	1794	281	18877	true	0	609	0	4	0	0	8666	5	281	0	true	0	0	0	1794	8106	5082	3895	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.MAQUOKETASB.BANK	
683814																																						0	449	0	0	0	true	0	0	400	49	0	0	1203	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.kentuckyfarmersbank.com	
684455																																						1687	3149	0	0	0	true	1687	266	0	110	0	2773	2062	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bofm.com	
685023																																						0	0	0	0	4856	true	0	0	0	0	0	0	1421	1	0	0	false	0	0	0	0	0	0	4856	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												https://www.cnb-online.net	
685368																																						0	1080	0	0	0	true	0	0	0	0	0	1080	4462	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bankofriovista.com	
685649																																						1315	243	1000	1315	6569	true	0	0	0	0	0	243	3467	1	2669	0	true	0	1505	0	1000	3000	0	0	0	1505	674	0	390	0	2569	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.nwbrockford.com	
685676																																						5855	512	42536	5439	78855	true	416	512	0	0	0	0	1100	1	6319	0	false	0	0	0	42536	20817	14637	0	0	0	0	865	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.opportunitybank.com	
685779																																						0	6092	2037	0	20976	true	0	5547	0	0	0	545	12625	7	0	0	true	0	0	0	2037	18076	679	184	6000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.riverwoodbank.com	
686459																																						449	1409	6500	149	7000	true	300	0	0	72	0	1337	453	0	149	0	false	0	0	0	6500	500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.ebmo.com	
686570																																						0	454	100	0	100	true	0	0	0	179	0	275	376	0	0	0	false	0	0	0	100	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true										www.facebook.com/ladyfed		www.twitter.com/ladysmithfedrl														www.ladysmithfederal.com	
686655																																						0	340	0	0	1783	true	0	0	0	38	0	302	68	0	0	0	true	0	0	0	0	270	200	1313	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.centralbank-kansas.com	
686758																																						0	90	0	0	0	true	0	0	0	0	0	90	10	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fsbshelby.com	
686963																																						9	3672	0	0	0	true	9	3672	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.deltabank.com	
687009																																						4091	1906	109548	134	253875	true	3957	0	0	1906	0	0	34045	8	134	0	true	0	0	0	109548	139323	5004	0	19000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	225	2641	0																	www.lakelandbank.com	
687054																																						0	0	0	0	0	false	0	0	0	0	0	0	872	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
687474																																						585	220	0	585	217	true	0	0	0	220	0	0	3216	2	904	0	true	0	0	0	0	0	0	0	0	0	0	0	217	0	217	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.jacksonvillesavings.com	
687830																																						0	9	0	0	0	true	0	0	0	0	0	9	1841	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.cpsbonline.com	
687951																																						1361	1618	21000	0	21000	true	1361	0	0	0	0	1618	30673	5	0	0	true	0	0	0	21000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankfirstwestern.com	
688079																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.wellsfargo.com	Wells Fargo Advisors	http://www.wellsfargoadvisors.com														https://www.wellsfargo.com/	
688257																																						0	0	0	0	0	true	0	0	0	0	0	0	948	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firsttexasbank.com	
688453																																						0	0	0	0	0	false	0	0	0	0	0	0	720	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.csbmsl.com	
688556																																						0	0	0	0	2000	true	0	0	0	0	0	0	560	0	0	0	false	0	0	0	1000	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankofnewmadrid.com	
689209																																						1088	1033	0	1088	170460	true	0	28	0	964	0	41	1351	0	1088	0	false	0	0	0	0	127210	43250	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.countrybank.com	
