"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	
273840																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0				0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273859																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274025																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274052																																																																																																																																												0	0	0							0	0	0	0	0	72	0	0	71	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	205	0	60	0	0	0	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274164																																																																																																																																												0	0	0										1460	239	525	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	738	147	0	10	0	0	160	0				0	0	0	0	0	0	2413	97	0	56	469	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	
274548																																																																																																																																												0	0	0							249	0	0	0	85	234	0	0	197	0	0	0	0	0	0						0	0	0	0	0	0	18	1	249	0	0	0	0	0	0	0	0	0	0	18	0	170	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	132	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274641																																																																																																																																												0	0	0							0	0	0	151	0	0	0	0	0	175	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	350	71	0	0	0	0	0	0				0	0	0	0	0	0	0	74	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274753																																																																																																																																												0	0	0							0	0	0	10	0	37	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	14	6	0	0	0	0	37	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274829																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	17	378	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	29	2422	299	229	0	0	0	279	0	0	0	0	93	0	0	0	14128	3228	828	0	0	0	213	6843	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274856																																																																																																																																												0	0	0							155	55	0	0	0	1942	0	0	562	0	0	0	0	0	0						0	0	0	0	0	0	58	0	155	0	0	0	1	0	0	0	0	0	0	244	0	4	0	0	0	0	0	810	0				0	0	0	0	0	320	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275255																																																																																																																																												0	0	0							0	0	0	102	0	54	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	365	19	2068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	224	178	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275509																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	804	0	0	0	0	0	0	0	0	0	0	0	103	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	4503	639	2896	0	157	0	0	0	1932	0	0	0	0	0	0	0	0	1211	285	5291	1295	0	0	3650	1101	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275657																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275750																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	895	0	1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	1818	231	1576	0	84	0	0	0	2018	0	0	0	0	0	0	0	0	0	0	0	160	0	0	1015	174	252	0	891	0	0	0	0	0	0	0	0	25	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	
276159																																																																																																																																												0	0	0							86	0	0	1	0	23	0	0	59	0	0	0	0	0	0						0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	92	0	34	0	0	0	0	0	0	0				0	0	0	0	0	0	0	25	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276355																																																																																																																																												0	0	0										7	0	0	41	0	0	0	0	0	0	0	0						0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	140	0	675	0	0	0	0	0	0	0				0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276551																																																																																																																																												0	0	0							0	0	0	109	4	14	0	0	0	0	0	0	0	0	0						0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	662	72	60	0	0	0	0	0				73	0	0	0	39	444	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276579	0	0	0	13424	1060	17893	0	0	0	576	515	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	40	0	0	181	0	11	1122	988	208	0	0	27	83494	63371	0	0	0	1494	0	171	0	0	0	0	0	0	4596	203	13206	3030	153	10337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1510	0	3398	0	0	0	0	0	783	0	0	0	0	0	0	351	0	204	611	100	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																61	0	4633	734	0	820												2789	0	6558														25646	1333	5257	212	423	0								0	2306	0	0	0	47421	26503	15618	1185	1500	95394	49605	52	0	4721																0	0	0	0	0	0	0	0	0	0	
276645																																																																																																																																												0	0	0							4	30	0	140	0	94	293	0	11	0	0	0	0	0	350						0	0	0	0	0	0	44	2	4	0	0	0	0	9	0	0	0	0	0	101	0	305	0	0	0	0	0	0	0				0	0	0	0	0	0	7	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276654																																																																																																																																												0	0	0							0	0	0	11	0	0	0	0	64	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0				0	0	0	0	0	455	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276775																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276850																																																																																																																																												0	0	0	0	0	0	0	0	0	55	1200	0	264	0	1811	554	0	0	183	0	113	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1200	0	55	0	0	0	0	0	0	0	0	0	0	499	274	612	0	19	0	0	0	762	0	0	0	0	2	0	0	0	0	776	22	1551	0	0	1229	343	0	0	0	0	0	0	0	0	0	62	0	334	56	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	
276953																																																																																																																																												0	0	0							0	0	0	4	0	51	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277053																																																																																																																																												0	0	0										37	0	201	188	0	180	0	0	101	0	0	0						0	0	0	140	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	1025	245	414	0	138	0	0	0	332	1120				134	0	0	0	255	0	687	116	0	0	261	1554	0	0	0	0	0	0	0	0	0	247	0	562	223	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	
277240																																																																																																																																												0	0	0										0	0	13	0	0	0	894	0	0	0	0	0						0	0	0	944	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	572	266	0	0	0	107	0				0	0	0	0	0	0	2433	0	0	318	129	0	266	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277277																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645	0	1408	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1976	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277558																																																																																																																																												0	0	0										22	0	0	0	0	0	309	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	344	0	16	0	0	0	223	0				0	136	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277567																																																																																																																																												0	0	0										859	0	24	0	0	0	0	0	0	0	0	0						0	0	0	60	0	28	0	0	22	0	0	0	5	0	0	0	0	0	0	343	0	28	0	50	0	0	0	367	0				0	0	0	0	0	3223	0	254	0	0	569	0	0	0	343	0	0	0	0	0	0	192	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277736																																																																																																																																												0	0	0										139	0	170	0	0	0	0	0	277	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972	15	1686	651	6	10	0	0	0	0				0	778	0	13	0	1664	880	2341	112	0	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277820																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	325	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	45	47	0	0	0	0	0	0	0	0	0	0	0	0	0	459	1000	419	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	90	0	0	200	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278078																																																																																																																																												0	0	0										0	0	168	0	0	0	0	0	0	0	0	0						0	0	0	274	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2305	0	614	0	0	0	0	0	3342	0				0	0	0	0	0	2900	0	0	0	0	0	1452	220	0	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278153																																																																																																																																												0	0	0										178	6	319	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	12	426	0	0	0	0	0	514	0				0	0	0	0	0	401	0	85	0	0	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278256																																																																																																																																												0	0	0							0	0	0	27	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	139	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278555																																																																																																																																												0	0	0	0	0	0	0	0	0	85	912	512	1259	913	1479	679	329	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1279	566	85	0	0	0	0	0	0	0	0	0	0	1259	0	1621	390	8	0	0	0	5740	0	0	0	0	0	105	0	0	0	5719	661	278	0	57	210	6904	0	0	1206	0	0	0	0	0	0	0	231	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278733																																																																																																																																												0	0	0										31	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	270	0	0	0	0	0	1982	0				0	0	0	3	0	49	56	2475	0	0	0	3013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278751																																																																																																																																												0	0	0										74	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278818																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	732	12	1431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	822	40	1059	362	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2177	0	0	0	5546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278957																																																																																																																																												0	0	0							144	0	0	567	370	1862	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	64	0	144	0	0	0	0	0	0	0	0	0	0	39	0	56	0	2	0	0	0	2071	0				0	0	0	0	851	1117	436	0	0	0	373	0	0	0	0	0	0	0	0	0	0	171	0	144	128	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	
279105																																																																																																																																												0	0	0	0	0	0	0	0	0	20	0	0	210	0	631	0	0	0	0	0	0	0	0	1003	0	0	0	0	0	0	0	0	84	0	157	0	0	20	0	0	0	0	0	0	0	0	0	0	6847	284	1991	0	105	0	0	0	2796	0	0	0	0	0	0	0	0	0	874	0	0	0	0	1604	1627	882	0	1641	0	0	0	0	0	0	210	0	622	154	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	
279338																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	348	834	2850	0	322	88	278	2410	108	0	0	0	0	0	0	0	0	0	0	0	547	1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206	0	4404	7906	0	126	0	0	4209	0	0	0	0	0	2319	19	29567	0	2072	3309	10617	19632	27981	11234	11170	0	4509	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	2319	29567	1127	0	322	88	232	
279673																																																																																																																																												0	0	0										383	0	100	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0				0	0	0	0	0	67	337	0	0	287	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279842																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	49	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	36	0	0	17	0	0	0	0	0	0	0	0	0	0	832	0	323	0	0	0	0	0	2454	0	0	0	0	0	0	0	0	0	1031	1243	0	0	0	782	1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279954																																																																																																																																												0	0	0	0	0	0	0	0	0	5	20	0	70	0	497	96	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	20	0	5	0	0	0	24	12	0	0	0	0	0	860	0	611	0	215	0	0	0	800	0	0	0	0	0	0	0	0	0	647	26	1583	232	0	83	236	434	0	0	0	0	0	0	0	0	0	0	79	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	
280044																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	39	0	259	0	0	0	0	0	634	0	0	0	0	0	0	0	0	0	0	0	549	0	144	2	0	0	0	0	0	32	0	27	0	0	0	0	1708	824	140	0	156	0	0	0	690	547	0	0	0	342	93	0	0	0	4945	1027	1045	0	0	3722	7304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280110	0	0	0	40046	9357	147781	334	0	11789	7397	484	2000	168	201	8911	318	0	0	0	0	597	0	0	0	0	0	434	325	21426	1342	903	13229	0	0	0	46474	0	0	230590	38662	0	0	0	91870	15545	27624	77556	41302	18588	82353	43825	19824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45729	0	0	0	1477	38	432	0	0	0	0	0	0	974	125	81	232877	105193	30016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	6058	424	408	46809												72975	15509	78771														102432	15455	53290	12680	27659	5156								1153	5392	2533	23463	8179	71153	20994	54464	4595	59484	87331	92283	1089	434	6921																0	0	0	0	0	0	0	0	0	0	
280138																																																																																																																																												0	0	0										0	0	0	231	0	0	0	0	0	0	0	0						0	0	0	50	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	1452	0	389	0	0	0	421	0				0	0	0	0	0	0	375	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280352																																																																																																																																												0	0	0							0	31	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	40	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280558																																																																																																																																												0	0	0							0	0	0	39	23	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	90	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
281210																																																																																																																																												0	0	0										6	0	0	0	0	217	0	0	0	0	0	0						0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	809	0	816	0	73	0	0	0	1802	0				0	0	0	0	0	0	483	0	0	0	1668	0	0	0	0	0	0	0	0	0	0	32	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
281751																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282048																																																																																																																																												0	0	0										9	0	0	450	0	805	0	0	0	0	0	12675						0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	429	198	840	0	2	0	0	0	299	0				0	0	0	0	0	0	176	2	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282075																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	657	74	474	0	343	0	0	0	351	0	0	0	0	0	0	0	0	0	2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282226																																																																																																																																												0	0	0										588	10	159	23	0	36	0	0	0	0	0	0						0	0	0	0	0	88	17	0	0	0	0	0	0	0	0	0	0	0	0	1370	103	1498	77	80	0	0	0	933	0				0	173	0	0	0	177	804	0	0	0	59	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282329																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	414	0	8895	0	0	995	277	0	942	0	0	0	0	0	0	0	0	0	0	0	375	0	2222	4	0	48	0	0	0	0	0	0	0	0	0	0	6764	221	3000	0	3	0	0	0	19424	45	0	0	0	123	1786	0	0	7109	19467	2941	9688	0	0	15345	7634	299	0	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282824																																																																																																																																												0	0	0										234	613	22	607	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	51	590	233	32	0	0	0	0	0				0	0	0	0	0	0	1012	124	218	0	481	920	0	0	288	0	0	0	0	0	0	591	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283157																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	50						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	41	0	0	0	0	0	95	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283438																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	99	0	293	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	75	0	0	0	0	0	3889	0	4763	0	74	0	0	0	2249	0	0	0	0	0	0	0	0	116	0	74	0	0	0	987	0	1560	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652																																																																																																																																												0	0	0										300	201	91	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	2335	16983	27	43	0	0	0	0				0	0	0	0	0	0	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3130	17012	0	2876	17003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283737																																																																																																																																												0	0	0	0	0	0	0	0	0	35	10	0	142	0	113	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	510	10	0	35	0	0	0	0	0	0	0	0	0	0	1215	275	1345	0	0	0	0	0	2188	0	0	0	0	0	0	0	0	222	1448	544	17	0	0	1012	1846	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283858																																																																																																																																												0	0	0										640	0	69	0	0	0	0	0	514	0	0	0						0	0	0	143	14	30	0	0	0	0	0	0	0	0	0	0	0	0	0	647	11	442	0	77	0	0	0	138	0				0	0	0	0	830	417	375	0	0	0	624	373	0	0	394	0	0	0	0	0	0	50	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
