"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDFT33	RCFDFT34	RCFDFT35	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONFT33	RCONFT34	RCONFT35	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
128904																						0	41124	69757	378777	0	173321	70930	0	0	0	0	20741	0	0	0	0	0	0	71043	0	2791	Assets held in Rabbi Trust			
129349																						0	607	0	7370	168	176	0	0	0	0	0	1021	0	0	0	0	0	0	5566	0	0				
129358																						0	138	0	1132	0	140	0	0	0	0	0	283	0	0	0	0	0	0	571	0	0				
129479																						0	425	0	10754	438	1105	0	0	0	0	0	1726	0	0	315	0	0	0	7498	0	0				
129732																						0	17693	71226	114684	0	12342	0	0	0	0	0	6866	3724	0	0	4220	0	0	6557	0	0				
129853																						0	414	0	3891	0	76	0	0	0	0	0	2120	0	0	0	0	0	0	753	0	528				
129910																						0	3131	0	10128	275	1123	220	280	0	0	0	1319	0	0	0	0	0	0	2278	0	2277	income taxes receivable	life insurance - premiums receivable		
130345																						0	568	0	8298	265	424	0	0	0	0	0	1314	0	0	127	0	0	0	5992	0	0				
130541																						0	23932	15157	140136	4029	13586	5003	0	0	0	0	12761	0	0	0	0	0	0	50422	9398	14880	Indirect Loan Fees			
130813																						0	1531	150	9142	168	597	0	0	0	0	0	1057	0	0	0	0	0	0	5807	0	0				
131034																						0	206	2238	9584	140	542	134	0	0	0	0	469	0	0	0	0	0	0	946	0	5183	Accrued interest Receivable on Securities			
131155																						0	783	0	4434	137	201	0	0	0	0	0	723	0	0	0	0	0	0	2727	0	0				
131173																						0	4672	3474	32437	0	3071	1872	0	0	0	0	1947	0	0	0	0	0	0	19273	0	0	Tax Credit Investment			
131418																						0	1407	0	3488	0	1117	398	0	0	0	0	964	0	0	0	0	0	0	0	0	0	New Mkt Consol Asset			
131436																						0	518	723	8651	371	1149	311	0	0	0	0	1008	0	0	0	276	0	0	5253	0	0	Income Tax Receivable			
131650																						0	40636	45848	182793	0	17573	0	0	0	0	0	49349	6758	0	0	0	0	9887	29387	0	0				
131717																						0	491	0	811	0	35	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0				
131940																						0	262	53	2358	35	63	0	0	0	0	0	306	0	0	0	0	0	0	1674	0	0				
132107																						0	5166	6528	34366	550	1828	687	0	0	0	0	2857	0	0	0	0	0	0	16553	0	1434	accrd inc tax receivable			
132152																						0	217	0	2355	50	91	3	0	0	0	0	1004	0	0	38	0	0	0	1043	0	0	Other Items			
132451																						0	428	0	1011	18	96	0	0	0	0	0	487	0	0	0	0	0	0	0	0	0				
132554																						0	2911	6976	24661	1659	4305	0	0	0	0	0	2016	0	0	0	0	0	0	8453	0	0				
132778																						0	688	110	2417	0	420	0	0	0	0	0	183	0	0	0	269	0	0	1016	0	0				
132938																						0	104	342	1456	0	196	0	0	0	0	0	671	0	0	0	0	0	0	143	0	0				
133579																						0	4880	198	19729	474	5609	1038	890	0	0	0	1237	0	0	0	0	0	0	4510	1389	1906	INVESTMENT IN LOW INCOME HOUSING	DEFERRED DIRECTORS COMP		
133850																						0	6134	2682	46482	1687	5038	2694	0	0	0	0	7226	0	0	0	0	0	0	5231	14336	5835	LINQS+ Fixed Annuities			
133971																						0	927	4723	39698	0	5683	3606	0	0	0	0	2483	0	0	0	0	0	0	23745	0	2137	Investment In Annuities			
134156																						0	145	246	3255	610	955	195	0	0	0	0	1909	0	0	0	0	0	0	0	0	0	RECEIVABLE FOR INSURANCE - FIRE			
134437																						0	764	6564	29121	0	2569	637	0	0	0	0	4659	0	0	0	0	0	0	14565	0	0	pending payments			
134455																						0	1769	0	5119	195	562	0	0	0	0	0	1344	0	0	0	0	0	0	901	0	543				
134848																						0	213	209	6173	0	110	0	0	0	0	0	806	0	0	0	0	0	0	4835	0	0	Deferred Compensation			
135836																						0	684	0	1555	0	529	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0				
135854																						0	277	0	1775	2	306	0	0	0	0	0	1192	0	0	0	0	0	0	0	0	0				
136048																						0	540	1030	5139	130	144	0	0	0	0	0	1213	0	0	0	13	0	0	2212	0	0				
136338																						0	3807	1755	7857	224	937	191	0	0	0	0	1358	0	0	220	0	0	0	0	0	0	JHA Passport Deposit			
136459																						0	200	0	2364	19	74	55	0	0	0	0	395	0	0	0	0	0	0	1695	0	0	Accrued tax rec			
136655																						0	174	5	2580	112	112	0	0	0	0	0	477	0	0	0	0	0	0	1812	0	0				
137205																						13	3158	10184	38334	1484	4538	785	0	0	0	0	3699	0	0	628	0	0	0	13119	0	3636	Assets of Consolidated Subsidiary	Income Tax Refund Receivable		
137447																						0	888	1228	13381	124	150	0	0	0	0	0	2605	0	0	0	0	0	0	8510	0	0				
137456																						0	289	0	3632	38	414	118	0	0	0	0	768	0	0	0	0	0	0	2161	0	0	Kansas Charter			
137559																						0	28	514	1836	0	41	0	0	0	0	0	1253	0	0	0	0	0	0	0	0	0				
137643																						0	258	624	3617	0	59	0	0	0	0	0	1057	0	0	0	0	0	0	1619	0	0				
137652																						0	637	0	8083	770	7226	0	0	0	0	0	220	1439	0	414	4581	0	0	0	0	0				
137915																						0	38551	3277	153888	0	83978	27793	0	0	0	0	28082	0	0	0	0	0	0	0	0	0	Credit enhancement			
138051																						0	0	25	1576	30	30	0	0	0	0	0	1521	0	0	0	0	0	0	0	0	0				
138257																						0	46	0	1959	680	680	0	0	0	0	0	353	0	0	0	0	0	0	880	0	0				
138556																						4	184	606	3316	87	101	0	0	0	0	0	376	0	0	0	0	0	0	1318	731	0				
138725																						0	114	0	922	34	69	0	0	0	0	0	157	0	0	0	33	0	0	582	0	0				
139133																						0	467	440	1562	132	138	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0				
139478																						0	5533	970	25526	500	1248	0	0	0	0	0	1997	0	0	0	0	0	0	8747	0	7031				
139553																						0	3983	0	9081	835	1232	0	0	0	0	0	3242	0	0	0	0	0	0	624	0	0				
139656																						0	21716	6682	86413	1130	2969	0	0	0	0	0	6991	0	0	0	0	0	0	41407	0	6648				
139740																						0	11071	7688	60510	1212	3319	0	0	0	0	0	5321	0	0	0	0	0	0	11153	15038	6920				
139834																						0	569	15	1151	94	94	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0				
139843																						0	8001	1091	31203	3231	7082	0	0	0	0	0	10066	0	0	0	0	0	0	1582	0	3381				
139955																						0	176	0	1931	605	670	0	0	0	0	0	1085	0	0	0	0	0	0	0	0	0				
140018																						0	4223	0	12829	1171	3810	0	0	0	0	0	3798	0	0	0	0	0	0	998	0	0				
140157																						0	467	0	5163	1028	1071	0	0	0	0	0	3625	0	0	0	0	0	0	0	0	0				
140362																						0	6059	5863	38967	0	4432	3044	0	0	0	0	3519	0	0	0	0	0	0	19094	0	0	Income tax refund receivable			
140634																						0	84	0	935	100	101	0	0	0	0	0	654	0	0	0	0	0	0	96	0	0				
141211																						0	583	1495	14825	400	1317	0	0	0	0	0	1170	0	0	0	0	0	0	10260	0	0				
141341																						0	375	1220	7758	611	1322	0	0	0	0	0	799	0	0	0	0	0	0	4042	0	0				
141350																						0	118	428	2006	0	225	0	131	0	0	0	966	0	0	0	0	0	0	269	0	0	cutbacks	warrants		
141453																						0	190	344	971	61	147	86	0	0	0	0	290	0	0	0	0	0	0	0	0	0	FED/STATE INCOME TAX - OTHER ASSETS			
141556																						0	2352	20580	42099	6605	17042	0	0	0	0	0	2125	0	0	0	0	0	6695	0	0	0				
141677																						0	47	0	2270	21	158	0	104	0	0	0	57	0	0	0	0	0	0	2008	0	0		Deferred loan costs		
141958																						0	406	10	1780	138	423	236	0	0	0	0	776	0	0	0	0	0	0	165	0	0	PENSION BENEFIT			
142049																						0	353	56	1367	170	188	0	0	0	0	0	770	0	0	0	0	0	0	0	0	0				
142179																						0	1112	196	2660	0	749	663	0	0	0	0	603	0	0	0	0	0	0	0	0	0	Directors Deferred Comp			
142571																						0	397	417	1408	123	328	0	0	0	0	0	266	0	0	148	0	0	0	0	0	0				
142656																						0	230	0	1359	0	202	0	0	0	0	0	927	0	0	0	0	0	0	0	0	0	Hedged Loans			
142955																						10143	6552	10083	41411	1052	16020	0	0	0	0	0	1631	2836	0	0	0	0	0	7125	0	0				
143073																						0	349	743	3272	0	123	0	0	0	0	0	1339	0	0	0	0	0	0	718	0	0	Unposted debits to deposits			
143372																						42	185	0	1271	228	507	0	0	0	0	0	498	0	0	0	0	0	0	81	0	0				
143662																						0	45365	60309	613256	18812	151939	0	0	0	0	0	55970	47529	0	40966	0	0	0	289449	1657	8567				
143859																						0	572	0	3048	431	431	0	0	0	0	0	2045	0	0	0	0	0	0	0	0	0				
143952																						0	840	0	1763	189	263	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0				
144034																						0	1398	888	8869	311	311	0	0	0	0	0	660	0	0	0	0	0	0	5612	0	0				
144052																						50	1063	1635	6146	379	557	0	0	0	0	0	2708	0	0	0	0	0	0	183	0	0				
144155																						0	396	0	2114	333	669	0	0	0	0	0	1049	0	0	0	293	0	0	0	0	0				
144436																						0	1632	386	9206	0	471	0	0	0	0	0	1422	0	0	0	251	0	0	5295	0	0				
144678																						0	4297	3477	22473	847	1549	297	0	0	0	0	1420	0	0	0	0	0	0	9226	0	2504	Lender Risk Account			
144856																						0	1254	0	2645	385	701	0	0	0	0	0	690	0	0	0	0	0	0	0	0	0				
144913																						0	380	876	3041	205	210	0	0	0	0	0	1575	0	0	0	0	0	0	0	0	0				
145059																						0	637	109	4176	49	584	535	0	0	0	0	480	0	0	0	0	0	0	2366	0	0	Accrued tax rec			
145545																						0	1931	341	12194	1015	1362	0	0	0	0	0	1901	0	0	0	0	0	0	5644	0	1015				
145554																						0	467	151	3220	213	309	0	0	0	0	0	384	0	0	0	0	0	0	1909	0	0				
145741																						0	274	411	2734	81	88	0	0	0	0	0	1961	0	0	0	0	0	0	0	0	0				
145750																						0	318	385	1513	101	160	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0				
145844																						0	689	1568	6315	164	431	0	0	0	0	0	2095	0	0	0	0	0	0	1532	0	0				
145956																						760	133	0	3285	237	997	0	0	0	0	0	2155	0	0	0	0	0	0	0	0	0				
146056																						0	507	258	1721	18	244	0	0	0	0	0	241	0	0	0	0	0	0	471	0	0				
146618																						0	957	115	4631	0	482	0	0	0	0	18	435	0	0	0	0	0	0	2624	0	0				
146654																						258	2640	911	10345	620	2861	784	217	0	0	0	3933	0	0	86	208	0	0	0	0	0	100 financed ORE	Loans in Process		
146663																						0	0	7169	36452	1550	6635	5000	0	0	0	0	4400	0	0	0	0	0	0	18248	0	0	Subordinated Note Receivable			
146672																						0	188807	222599	1208604	0	502820	0	0	0	0	0	23271	0	0	0	0	134873	0	229361	0	41746				
146850																						0	604	0	5439	198	199	0	0	0	0	0	2377	0	0	0	0	0	0	32	1181	1046				
147633																						0	236	164	7054	118	322	100	0	0	0	0	755	0	0	0	0	0	0	5577	0	0	Late Fees Receivable			
147651																						0	0	325	759	50	96	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0				
147679																						0	1419	1062	3521	408	626	177	0	0	0	0	414	0	0	0	0	0	0	0	0	0	Accr Int MBS			
147857																						40	853	0	5828	85	833	0	0	0	0	0	1855	0	0	0	0	0	0	2287	0	0				
147923																						0	348	0	1515	358	726	289	0	0	0	0	441	0	0	0	0	0	0	0	0	0	INVESTMENT ACCRUED INCOME			
148171																						0	1909	0	2915	0	406	0	0	0	0	0	600	0	0	0	0	200	0	0	0	0				
148238																						10	766	930	6089	150	199	0	0	0	0	0	837	0	0	0	0	0	0	2185	1172	0				
148340																						0	204	0	1857	104	106	0	0	0	0	0	468	0	0	0	0	0	0	1079	0	0				
148470																						0	297	2349	10016	887	965	0	0	0	0	0	554	0	0	0	0	0	0	4507	0	1344				
148715																						0	1521	0	2246	177	306	102	0	0	0	0	419	0	0	0	0	0	0	0	0	0	Purchased Delinquent Property Tax Bills			
148809																						0	1320	3663	18931	121	535	0	0	0	0	0	1352	0	0	0	0	0	0	12061	0	0				
148920																						0	267	48	637	0	8	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0				
149150																						0	725	0	1583	348	348	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0				
149253																						0	2080	705	7911	282	295	0	0	0	0	0	706	0	0	0	0	0	0	4125	0	0				
150035																						0	3879	5220	39043	1346	2867	1088	0	0	0	0	4625	0	0	0	0	0	0	19551	0	2901	Other Invest CRA Related			
150044																						0	3960	1398	22877	1202	1923	0	0	0	0	0	1846	0	0	0	0	0	0	8329	0	5421				
150156																						0	53	0	247	5	5	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0				
150352																						0	438	0	1884	0	700	0	0	0	0	0	746	0	0	0	0	0	0	0	0	0				
150727																						0	908	1604	17292	343	1094	660	0	0	0	0	2449	0	0	0	0	0	0	11237	0	0	Miscellaneous Receivable			
151546																						0	258	210	1152	0	58	0	0	0	0	0	626	0	0	0	0	0	0	0	0	0				
151555																						0	105	0	834	70	81	0	0	0	0	0	648	0	0	0	0	0	0	0	0	0				
151751																						0	358	0	7133	524	754	170	0	0	0	0	1040	0	0	0	0	0	0	4981	0	0	Settlement Deposit Account			
151957																						0	5990	0	13550	1924	2628	252	0	0	0	0	4932	0	282	0	0	109	0	0	0	0	Computer Software			
152057																						10	411	0	3364	652	662	0	0	0	0	0	588	0	0	0	0	0	0	1703	0	0				
152253																						0	282	0	1974	85	85	0	0	0	0	0	1344	0	0	0	0	0	0	263	0	0				
152374																						0	736	2853	8144	249	296	0	0	0	0	0	715	0	0	0	0	0	0	3544	0	0				
152431																						0	87	6	1222	80	126	39	0	0	0	0	1003	0	0	0	0	0	0	0	0	0	Investment Services	Insurance Receivable	income Tax Receivable	
152440																						0	172	0	1378	0	135	0	0	0	0	0	1071	0	0	0	0	0	0	0	0	0				
153054																						0	718	0	2748	0	495	0	0	0	0	0	1535	0	0	0	0	0	0	0	0	0				
153353																						0	889	2370	21011	408	977	0	0	0	0	0	2791	0	0	0	0	0	0	7782	0	6202				
154154																						0	2012	324	16989	484	1244	0	0	0	60	0	3078	0	0	0	0	0	0	6976	0	3295				
154770																						0	3253	5129	25880	394	609	0	0	0	0	0	1604	0	0	86	0	0	0	13424	1861	0				
155759																						35	101	0	1496	0	85	0	0	0	0	0	1310	0	0	0	0	0	0	0	0	0				
155777																						2333	2524	0	6554	400	2828	0	0	0	0	0	1202	0	0	0	0	0	0	0	0	0				
156457																						0	130	47	532	22	22	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0				
156635																						0	0	7	335	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0				
156952																						0	564	0	1377	180	502	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0				
156970																						0	82	122	1039	200	267	0	0	0	0	0	568	0	0	0	0	0	0	0	0	0				
157155																						0	149	31	2596	156	192	0	0	0	0	0	291	0	0	0	0	0	0	1933	0	0				
157379																						0	766	216	1343	81	91	0	0	0	0	0	270	0	0	6	0	0	0	0	0	0				
157650																						0	728	0	1086	52	52	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0				
157744																						0	613	1018	6769	223	444	0	0	0	0	0	1164	0	0	0	0	0	0	2060	0	1470				
157856																						0	120	0	1985	0	427	216	0	0	0	0	164	0	0	0	0	0	0	1274	0	0	Deferred Compensation Assets			
158376																						0	730	326	1609	419	419	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0				
158741																						0	600	0	1559	0	469	353	0	0	0	0	490	0	0	0	0	0	0	0	0	0	Deferred compensation assets			
159636																						0	3012	10758	66321	2331	17831	10804	0	0	0	0	6104	0	0	0	0	0	0	21226	0	7390	Linqs + Annuities			
159645																						0	231	280	731	98	120	0	0	0	0	0	100	0	0	7	0	0	0	0	0	0				
159953																						0	224	0	1182	0	20	0	0	0	0	0	938	0	0	0	0	0	0	0	0	0				
159971																						0	646	2439	18242	274	282	0	0	0	0	0	965	0	0	0	8	0	0	12829	0	1081				
160360																						0	793	2083	6976	468	677	0	0	0	0	0	572	0	0	0	0	0	0	2851	0	0				
160454																						0	633	0	4531	131	214	0	0	0	0	0	604	0	0	0	0	0	0	1749	0	1331				
160650																						0	1971	0	23472	515	742	0	0	0	0	0	3559	0	0	0	0	0	0	15509	0	1691				
160959																						125	2982	492	25710	811	4494	622	172	0	0	0	9166	1546	0	0	0	0	0	0	0	8576	Accounts Receivable	Unposted Debits		
161273																						0	6020	4138	27733	380	697	0	0	0	0	0	1905	0	0	193	2	0	0	11909	0	3064				
161602																						0	11461	12149	36065	3933	5417	0	0	0	0	0	7038	0	0	429	235	0	0	0	0	0				
162337																						58	1068	75	20368	398	5974	877	3199	1000	0	0	4007	0	0	0	0	0	0	9244	0	0	INVESTMENT CDE	APPALACHIAN FUN	COMMUNITY ADVANTAGE FUN	
163343																						82	185	441	2161	119	222	0	0	0	0	0	305	0	0	0	0	0	0	1008	0	0				
163370																						0	3702	1820	17915	489	726	0	0	0	0	0	1294	0	0	0	0	0	0	10373	0	0				
163549																						0	3941	0	34121	957	2413	0	0	0	0	0	2703	0	0	0	0	0	0	7426	6705	10933				
163857																						0	1647	0	12181	304	571	0	0	0	0	0	2425	0	0	0	255	0	0	3222	0	4316				
164153																						3	337	0	2628	119	621	75	395	0	0	0	550	0	0	0	0	0	0	1120	0	0	Fiserv EFT Prefunding	SBA Receivable		
164331																						0	241	0	8157	319	581	104	154	0	0	0	732	0	0	0	0	0	0	6603	0	0	Deferred Salaries	Non Post Items		
164377																						0	687	2141	10116	682	740	0	0	0	0	0	526	0	0	0	0	0	0	3989	0	2033				
164854																						0	722	658	8696	521	820	0	0	0	0	0	748	0	0	0	0	0	0	4369	1379	0				
164957																						0	154	0	733	0	280	0	0	187	0	0	299	0	0	0	0	0	0	0	0	0	Core Deposit Intangible	Software	Federal Tax Receivable	
164975																						0	1871	533	5340	128	399	221	0	0	0	0	352	0	0	0	0	0	0	0	0	2185	FHLB advance restructuring penalties			
165039																						0	2332	12650	38988	669	1498	322	0	0	0	0	1692	17	0	0	0	0	304	19884	932	0	Mortgage Back Principal Receivable			
165628																						0	51077	0	346489	0	178381	0	0	0	0	0	18503	0	0	0	0	0	0	38085	60443	0				
165758																						0	255	261	2346	116	159	0	0	0	0	0	300	0	0	0	0	0	0	1371	0	0				
165806																						0	7153	6698	26664	0	1127	412	0	0	0	0	3818	0	0	0	0	0	0	7868	0	0	DUE FROM BROKER			
166111																						0	1741	1740	18122	6567	6631	0	0	0	0	0	725	0	0	0	0	0	0	7285	0	0				
166531																						0	626	800	8141	208	352	0	0	0	0	0	919	0	0	0	0	0	0	5444	0	0				
166652																						0	717	0	4025	274	305	0	0	0	0	0	2616	0	0	0	0	0	0	387	0	0				
166803																						0	5033	1949	40943	4830	18481	6802	0	0	0	0	4722	0	0	0	754	0	0	0	0	10758	Rabbi Trust			
166849																						10	159	0	2468	81	199	0	0	0	0	0	778	0	0	0	0	0	0	1332	0	0				
167060																						0	7206	10929	42477	856	3153	1790	41	0	0	0	4942	0	0	117	239	0	0	16247	0	0	Deferred compensation assets	Refundable deposits		
167453																						0	316	0	2562	225	225	0	0	0	0	0	359	0	0	0	0	0	0	1104	0	558				
167565	0	0	29002	80460	0	51302	12503	0	0	0	0	0	0	0	0	37198	0	0	156	0	0		0																				Current income tax receivable			
167752																						0	204	0	417	20	93	16	25	32	0	0	120	0	0	0	0	0	0	0	0	0	Income Tax Payable Deferred	Income Tax Payable Current	Deferred Tax-AFS Securities	
167864																						254	611	0	13451	342	708	0	0	0	0	0	1525	0	0	0	0	0	0	10607	0	0				
168357																						8	337	498	2887	60	265	0	0	0	0	0	674	0	0	11	0	62	0	1113	0	0				
168571																						0	547	1206	2201	0	80	0	0	0	0	0	141	0	0	0	0	0	0	227	0	0				
169327																						0	1541	1542	5048	340	811	324	0	0	0	0	1154	0	0	0	0	0	0	0	0	0	Taxes payable			
169354																						0	498	0	7463	132	132	0	0	0	0	0	1829	0	0	0	0	0	0	5004	0	0				
169653																						0	31286	201656	268595	0	17319	0	0	0	0	0	18334	0	0	0	0	0	0	0	0	0				
169756																						0	585	0	2569	322	780	0	0	0	0	0	1204	0	0	0	0	0	0	0	0	0				
170051																						0	593	3389	5980	0	170	0	0	0	0	0	1828	0	0	0	148	0	0	0	0	0				
170257																						0	107	0	2404	0	73	0	0	0	0	0	326	0	0	0	0	0	0	1898	0	0				
170275																						0	1428	0	7162	161	161	0	0	0	0	0	450	0	0	0	0	0	0	5123	0	0				
170332																						0	981	0	6277	308	469	140	0	0	0	0	556	0	0	0	0	0	0	2853	0	1418	Loan Late Fee Receivable			
170640																						0	45	0	248	0	60	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0				
171133	0	1812	3142	12083	603	911	0	0	0	0	0	1058	0	0	120	0	0	0	0	0	5160		1812																							
171656																						0	183	78	3025	76	81	0	0	0	0	0	369	0	0	0	0	0	0	2314	0	0				
171759																						0	2312	0	6085	0	70	0	0	0	0	0	892	0	0	0	0	0	0	2811	0	0				
171768																						0	8602	898	13661	1141	1760	0	0	0	0	0	2401	0	0	0	0	0	0	0	0	0				
172158																						0	402	0	1550	0	50	0	0	0	0	0	813	0	0	0	0	0	0	285	0	0				
172251																						0	116	0	331	39	48	7	0	0	0	0	167	0	0	0	1	0	0	0	0	0	Accrued Late Charges on Loans			
172457																						0	667	0	8393	689	782	0	0	0	0	0	697	0	0	0	0	0	0	6247	0	0				
172475																						0	2885	2104	15706	264	1062	0	0	0	0	0	1244	0	0	539	0	0	0	8411	0	0				
172859																						0	345	401	2853	154	190	0	0	0	0	0	1917	0	0	0	36	0	0	0	0	0				
173306																						0	1114	1047	10821	0	1355	0	0	0	0	0	886	0	0	0	0	0	0	6419	0	0				
173342																						0	118	0	751	53	147	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0				
173548																						0	408	23	2613	145	168	0	0	0	0	0	827	0	0	0	23	0	0	1187	0	0				
173557																						0	438	2143	4026	425	704	0	0	0	0	0	741	0	0	0	0	0	0	0	0	0				
173575																						0	4840	5921	34269	896	1166	0	0	0	0	0	2749	0	0	0	0	0	0	19593	0	0				
173641																						0	479	731	2776	193	193	0	0	0	0	50	1323	0	0	0	0	0	0	0	0	0				
173959																						0	268	0	5372	108	123	0	0	0	0	0	743	0	0	0	0	0	0	3106	1132	0				
174321																						0	83	107	1420	144	144	0	0	0	0	0	1086	0	0	0	0	0	0	0	0	0				
174367																						0	168	0	445	0	85	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0				
174572																						0	36333	23390	257401	40242	40956	0	0	0	0	0	14009	0	0	0	0	0	0	142713	0	0				
175056																						0	650	0	7254	329	329	0	0	0	0	0	2861	0	0	0	0	0	0	3414	0	0				
175140																						0	1548	0	12542	367	373	0	0	0	0	0	1458	0	0	0	0	0	0	8600	0	563				
175458																						0	193	17	500	105	107	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0				
175609																						0	216	47	5552	312	3042	0	0	0	0	0	655	0	0	0	79	0	0	0	0	1592				
175672																						0	1709	1357	11438	293	293	0	0	0	0	0	763	0	0	0	0	0	0	7316	0	0				
176053																						0	77	0	623	182	182	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0				
176101																						0	4774	7947	44051	1067	3018	1038	0	0	0	0	2580	0	0	0	0	0	0	18767	0	6965	Current Tax Receivable			
176325																						0	410	328	3790	173	173	0	0	0	0	1	409	0	0	0	0	0	0	2469	0	0				
176437																						0	248	0	2551	75	97	21	0	0	0	0	304	0	0	0	0	0	0	1902	0	0	DDA Unposted			
176464																						0	2134	0	22645	969	1273	0	0	0	0	0	2329	0	0	0	0	0	0	16909	0	0				
176642																						0	569	0	1748	110	907	230	416	0	0	0	272	0	0	0	0	0	0	0	0	0	Lender Risk Account	Mortgage Servicing Rights		
177135																						0	33	0	150	0	92	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0				
177443																						0	628	0	4914	547	547	0	0	0	0	0	1415	0	0	0	0	0	0	1174	0	1150				
177500																						1	374	77	726	84	103	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0				
177555																						0	118	62	504	5	17	12	0	0	0	0	307	0	0	0	0	0	0	0	0	0	Deferred Tax Asset			
177751																						0	3261	4383	9748	267	432	0	0	0	0	0	1672	0	0	0	0	0	0	0	0	0				
177920																						0	2204	1363	20975	428	1442	0	0	0	0	0	2426	0	0	226	0	0	0	13540	0	0				
177957																						0	1221	2365	17126	1120	8730	5246	0	0	0	0	1239	781	0	3	343	0	0	1502	2069	0	Mortgage Department Receivables			
178057																						0	67	0	246	5	67	47	0	0	0	0	112	0	0	0	0	0	0	0	0	0	Prepaid Health Insurance			
178150																						0	0	832	4555	107	144	0	0	0	0	0	678	0	0	0	0	0	0	2901	0	0	Bank Ins.			
178244																						0	1956	12	2759	0	0	0	0	0	0	0	791	0	0	0	0	0	0	0	0	0				
178271																						0	1042	90	1676	102	291	28	13	35	0	0	253	0	0	107	0	0	0	0	0	0	acrrued Fed & State Taxes	Fiserv EFT Deposit	Misc receivables investment	
178356																						0	40	0	925	0	612	261	176	0	0	0	273	0	0	0	0	0	0	0	0	0	Interest Earned - Securities	Investment in FIRE		
178851																						0	633	748	3828	405	490	0	0	0	0	0	1957	0	0	0	0	0	0	0	0	0				
179148																						0	590	7	6924	177	177	0	0	0	0	0	2246	0	0	0	0	0	0	3904	0	0				
179335																						80	386	400	6842	112	240	0	0	0	0	0	897	0	0	48	0	0	0	4919	0	0				
179700																						0	3513	2270	22438	205	534	174	0	0	0	0	1364	0	0	35	0	0	0	14757	0	0	ACH IN PROCESS			
180144																						0	572	0	1395	0	2	0	0	0	0	0	821	0	0	0	0	0	0	0	0	0				
180443																						0	350	13	1302	28	28	0	0	0	0	0	534	0	0	0	0	0	0	377	0	0				
180537																						0	307	206	5212	0	152	0	0	0	0	0	589	0	0	0	0	0	0	3530	428	0				
180845																						0	1373	0	2460	85	85	0	0	0	0	0	1002	0	0	0	0	0	0	0	0	0				
181963																						0	60	0	1750	341	830	444	0	0	0	0	860	0	0	0	0	0	0	0	0	0	DB & CR CARD CLEARING			
182353																						0	117	20	639	7	7	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0				
182951																						0	1207	0	11688	0	2312	1587	0	0	0	0	2061	0	0	0	0	0	0	5730	0	378	Asset Suspense			
183668																						0	2524	194	21860	0	10661	4516	5258	0	0	0	1706	0	0	0	0	0	0	6775	0	0	ANNUITY VALUE	INSURANCE PROCEEDS RECEIVABLE		
183770																						0	4117	2741	16911	244	448	0	0	0	0	0	1465	0	0	0	0	0	0	5643	0	2497				
183846																						0	522	1193	7096	177	283	0	0	0	0	0	1259	0	0	105	0	0	0	474	3365	0				
183958																						0	528	35	7621	228	281	0	0	0	0	0	1992	0	0	0	0	0	0	4285	0	500				
184142																						0	2503	3162	25330	422	2337	362	0	0	0	0	1968	0	0	0	0	0	0	14242	0	1118	passport settlement account			
184245																						0	435	154	1891	267	440	0	0	0	0	0	862	0	0	138	0	0	0	0	0	0				
184656																						0	80	0	3148	0	70	0	0	0	0	0	886	0	0	0	0	0	0	2112	0	0				
184759																						63	210	0	944	27	113	0	0	0	0	0	621	0	0	0	0	0	0	0	0	0				
185251																						0	52	0	981	44	289	21	200	14	0	0	145	0	0	0	0	0	0	495	0	0	LEASE PURCHASE ASSET	POTEAU LIBRARY FUND	OVERDRAFTS	
