"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	
659556																																																																																																														0	0	0							361	497	0	0	0	0	75	0	305	242	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	103	0	0	0	0	0	34	0				0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	271	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659640																																																																																																														0	0	0							11	151	103	0	0	0	21	50	0	0	0	0	0	0	0	0	0	0				0	0	0	58	0	0	0	0	0	0	0	0	0	0	0		1	0	2	12	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
659734																																																																																																														0	0	0							0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	39	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
659855																																																																																																														0	0	0	0	0	0	0	0	0	74580	33996	4527	925	2799	170	4745	703	25096	1014	322	1689	0	0	0	0	0	0	0	0	0	557	0	0	2966	177	925	0	0	0	892	630	0	20	0	0	0	7333	3125	6650	1152	1944	0	0	0	12068	0	0	0	0	1418	795	706	0	440	9287	3870	640	0	262	19735	5308	0	0	1723	0	0	0	0	0	0	351	56	38876	1580	348	2539	1134	261	1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6535	
660066																																																																																																														0	0	0							0	32	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
660253																																																																																																														0	0	0							408	180	404	0	100	404	32	0	245	0	0	0	0	0	0	0	0	0				0	0	0	100	404	0	0	0	0	0	0	0	0	0	0		136	0	27	0	0	0			15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	404	223	0	364	167	0	0	0																																		0	0	0	0	0	0	
660271																																																																																																														0	0	0							1392	482	0				0	0	144	0	0	0	0	0	0	0	0	0				12	0	17	13	0	0	0	0	0	0	0	0	0	0	0		1002	14	356	0	0	0			498	0				0	0	0	0	0	0	0	0	0	0	126	0	0	0	267							0	0	267	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
660570																																																																																																														0	0	0							5201	381	56				29	0	0	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		2103	126	135	0	0	56			1885	0				0	0	0	0	0	300	0	216	0	0	2041	631	0	0	246							0	0	425	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
660655																																																																																																														0	0	0	0	0	0	0	0	0	12184	9470	125	1653	700	0	889	21	3417	866	0	1919	800	0	127	0	0	0	0	0	0	0	0	83	709	0	1653	0	0	0	83	56	0	0	0	0	0	1085	71	926	0	92	0	0	0	4171	0	0	0	0	0	0	0	0	0	0	1162	162	0	0	449	2192	115	0	709	0	0	0	0	0	0	590	26	5177	347	0	430	260	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
660879																																																																																																														0	0	0							162	331	0				0	0	66	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10	42	142	0	0	0			66	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	2							0	0	22	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
660927																																																																																																														0	0	0	0	0	0	0	0	0	2012	1317	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018	0	180	145	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	840	0	0	582	249	0	0	151	0	0	0	0	0	0	0	0	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661072																																																																																																														0	0	0							594	928	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	583	0	916	0	8	0	0	0	182	0				0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661157																																																																																																														0	0	0							0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	64	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
661223																																																																																																														0	0	0							1998	2139	643				105	0	445	29	0	0	0	0	0	0	0	0				23	5	0	107	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1479	508	12	16	0	0	0	0				0	37	0	0	0	252	131	0	0	0	0	1301	0	0	0	0	0	0	0	0	0	0	0	1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661308																																																																																																														0	0	0	0	0	0	0	0	0	46441	8416	0	0	0	0	0	0	20523	0	0	0	0	0	0	0	0	0	0	0	0	2731	0	56	96	0	0	0	0	0	0	0	0	0	0	0	0	25840	0	5448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110	0	12636	0	0	0	0	0	0	1110	0	12636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661474																																																																																																														0	0	0							1160	949	1237				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		100	0	949	1237	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	1060	0	283	41							0	283	1060	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
661858																																																																																																														0	0	0							152	7	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		152	0	0	114	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
662350																																																																																																														0	0	0							5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662369																																																																																																														0	0	0	0	0	0	0	0	0	5927	7335	0	22	0	0	81	0	1135	106	0	38	0	0	0	0	0	0	0	0	0	194	0	1754	0	0	22	6	0	841	0	0	0	0	0	0	0	740	192	33	0	0	0	0	0	870	0	0	0	0	0	5630	0	0	0	148	1170	0	0	0	1463	0	63	0	1557	0	0	0	0	0	0	96	0	2444	977	0	1251	739	0	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	
662640																																																																																																														0	0	0	0	0	0	0	0	0	7076	1081	0	0	0	0	220	0	8	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861	42	524	0	0	0	0	0	121	320	0	0	0	0	0	0	0	0	0	0	219	0	0	0	6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
662659																																																																																																														0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
662949																																																																																																														0	0	0							71	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		57	14	0	0	0	0			2	0				0	0	0	0	0	0	912	0	0	0	0	0	0	0	14							912	0	14	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
663058																																																																																																														0	0	0	0	0	0	0	0	0	2388	2494	48	0	0	0	748	47	747	0	0	277	0	0	0	0	0	0	0	0	0	91	0	198	12	0	0	0	0	0	4	1	0	0	0	0	0	1043	47	612	0	27	0	0	0	479	0	0	0	0	0	836	0	0	0	8	0	129	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	102	0	0	321	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	
663245																																																																																																														0	0	0	0	0	0	0	0	0	84244	18674	231	2436	254	0	3792	0	12161	244	0	3654	0	0	3766	0	0	0	0	0	0	313	0	1790	254	0	2436	0	0	0	814	190	230	0	0	0	0	22827	1025	8092	41	292	0	0	0	20449	0	0	0	0	206	456	0	0	115	4704	884	0	0	0	18494	10365	0	0	1687	0	0	0	0	0	0	0	0	9629	841	0	3029	614	0	2306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	
663450																																																																																																														0	0	0							941	520	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	917	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	520	0	0	0	0	0	0	0	0							0	0	941	520	0	0	390	0	0	0	0	0																																		0	0	0	0	0	0	
663638																																																																																																														0	0	0							294	953	184	0	0	0	67	0	37	0	0	0	0	0	0	0	0	0				0	0	0	41	0	0	0	0	0	0	0	0	0	0	0		204	18	363	184	0	0			0	0				0	0	0	0	0	0	467	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
663647																																																																																																														0	0	0							998	221	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		288	0	221	0	0	0			771	0				0	0	0	0	0	0	0	0	0	0	521	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
663656																																																																																																														0	0	0							163	224	0				7	0	104	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	81	0	0	0			26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
663834																																																																																																														0	0	0	742	0	1198	0	0	0	10842	38843	64	0	0	0	8000	10	409	0	0	0	1398	0	345	0	0	0	0	0	0	269	0	81	526	24	70	0	0	70	0	0	0	0	0	0	167	4504	1276	8575	30	1047	0	0	0	3060	0	0	0	0	0	0	0	0	158	172	3790	14823	0	0	3588	239	0	0	2349	0	0	0	0	0	0	472	0	3656	0	0	197	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	
663955																																																																																																														0	0	0							0	14	0				0	0	0	0	0	0	12	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
664176																																																																																																														0	0	0	0	0	0	0	0	0	1427	1976	3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	1379	0	1831	0	56	0	0	0	471	0	0	0	0	0	0	0	3001	0	0	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
664206																																																																																																														0	0	0	0	0	0	0	0	0	9710	2519	0	0	0	0	198	0	1	0	0	0	0	0	0	0	0	0	0	0	0	73	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	8550	259	2130	0	43	0	0	0	1042	352	0	0	0	0	73	0	0	0	191	0	0	0	0	102	0	0	0	2296	0	0	0	0	0	0	0	0	2296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
664653																																																																																																														0	0	0							2237	50	0				44	0	668	0	0	0	0	0	0	0	0	0				0	0	0	0	0	15	44	0	653	0	0	0	0	0	0	0	501	0	0	0	0	0	0	0	683	0				0	0	0	0	0	0	0	0	0	0	366	635	0	0	0	0	0	0	0	0	0	0	0	57	0	0	668	0	0	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
664756																																																																																																														0	0	0	0	0	0	0	0	0	24360	48702	880	4	1525	0	14587	0	18128	34	0	530	1773	0	1486	0	0	0	0	0	0	100	0	21	2495	0	29	0	0	21	30	0	0	0	0	0	0	3031	140	4119	495	381	0	0	0	2720	7636	0	0	0	6064	5594	0	0	0	283	6691	6636	384	0	384	214	0	0	0	0	0	0	0	0	0	0	0	8816	312	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	
665146																																																																																																														0	0	0							653	1410	1122	0	489	968	77	0	80	699	110	336	0	0	0	0	0	0				0	44	0	489	968	0	0	0	0	0	0	0	0	0	0		207	0	139	0	0	0			237	0				0	0	0	0	0	0	0	0	0	0	0	30	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
665258																																																																																																														0	0	0							0	270	2	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0				0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0				0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
665865																																																																																																														0	0	0							0	575	9	0	90	0	93	0	0	0	0	0	0	0	0	0	0	0				0	0	0	120	6	0	0	0	0	0	0	0	0	0	0		0	0	269	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
666059																																																																																																														0	0	0							82	202	0				4	0	17	0	0	0	0	0	0	0	0	0				0	0	0	7	0	0	0	0	0	0	0	0	0	0	0		65	0	54	0	41	0			0	0				0	0	0	0	0	0	91	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
666358																																																																																																														0	0	0							0	364	4				237	4	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	69	0	0	0			0	0				0	0	0	0	0	0	22	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
666554																																																																																																														0	0	0							0	8435	342	0	6115	202	737	47	0	965	0	0	0	0	0	0	0	0				0	0	0	6115	202	0	0	0	0	0	0	0	0	0	0		0	0	366	61	0	0			0	0				0	0	0	0	0	0	227	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
666657																																																																																																														0	0	0	0	0	0	0	0	0	5102	3858	0	0	0	0	843	0	1244	770	0	86	0	0	0	0	0	0	0	0	0	0	0	152	0	0	724	0	0	0	0	0	0	0	0	0	0	46	462	1199	0	236	0	0	0	882	0	0	0	0	0	0	0	0	0	18	752	0	0	0	1221	1147	0	0	40	0	0	0	0	0	0	5	0	359	0	0	472	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	
666844																																																																																																														0	0	0							20	227	107	0	0	0	1	0	0	106	0	0	0	0	0	0	0	0				0	0	0	93	0	0	0	0	0	6	1	0	0	0	0		0	0	5	106	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	20	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
666974																																																																																																														0	0	0							1828	2079	1176				0	0	0	0	0	0	0	0	0	0	0	0				108	0	74	0	0	0	0	0	0	0	0	0	0	0	0		1754	0	1909	1176	0	0			979	0				0	0	0	0	0	0	0	62	0	0	0	0	0	49	194							0	49	194	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
667029																																																																																																														0	0	0							498	564	146				0	0	0	0	0	58	0	0	0	0	0	0				25	0	0	0	0	0	0	0	0	0	0	0	0	0	0		362	0	509	88	0	0			0	216				0	0	0	0	0	0	0	0	57	0	64	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
667252																																																																																																														0	0	0							125	555	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	390	0	0	0	0	0	0	0	0	0	0	0		62	0	0	0	0	0			0	0				0	0	0	0	0	0	165	0	0	0	0	63	0	0	0							0	0	63	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
667346																																																																																																														0	0	0							388	4	26	0	0	0	4	0	73	0	0	0	0	0	0	0	0	0				0	0	0	0	26	0	0	0	0	0	0	0	0	0	0		31	7	0	0	0	0			73	0				0	0	0	0	0	0	0	0	0	0	277	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
667524																																																																																																														0	0	0							159	1186	254				121	0	0	367	0	0	0	0	0	0	0	0				0	0	0	84	24	0	0	0	0	7	7	0	0	0	0	0	0	0	567	212	0	11	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	159	78	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
667551																																																																																																														0	0	0							237	132	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	44	0	62	0	0	0	0	0	0	0	0	0		157	0	0	0	0	0			18	0				79	0	0	0	0	0	0	0	0	0	0	0	0	0	147							0	0	209	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
667757																																																																																																														0	0	0	0	0	0	0	0	0	72766	2784	24244	0	0	0	796	0	58535	0	0	0	434	0	1601	0	0	0	0	0	0	81	0	284	46	0	0	0	0	0	0	0	0	0	0	0	0	6291	986	425	24244	185	0	125	24244	12582	0	0	0	0	0	91	0	0	0	1388	309	0	0	0	1840	1695	0	0	1412	0	0	0	0	0	0	1	0	10302	190	23852	1760	143	905	1409	0	22712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	
667832																																																																																																														0	0	0							586	1186	368	0	0	0	230	335	288	59	0	0	0	0	0	0	0	0				0	0	0	108	0	23	0	0	0	0	0	0	0	0	0		147	0	379	0	0	0			263	0				0	0	0	0	0	0	0	77	0	0	0	85	0	0	0							103	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
667850																																																																																																														0	0	0							0	168	117				168	7	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
668053																																																																																																														0	0	137							137	676	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0				0	0	0	146	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	380	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
668147																																																																																																														0	0	0							713	305	0	0	0	0	60	0	619	0	0	0	0	0	0	0	0	0				0	0	0	24	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0			0	0				0	0	0	0	0	0	202	19	0	0	94	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
669555																																																																																																														0	0	0							1899	4014	689	181	939	85	523	165	747	2052	437	102	0	0	0	0	0	0				84	0	0	939	85	181	0	0	0	0	0	0	0	0	0		39	0	337	0	14	0			181	0				0	0	0	0	0	0	0	0	0	0	50	756	0	0	0							0	0	72	0	0	313	0	0	190	0	0	0																																		0	0	0	0	0	0	
670421																																																																																																														0	0	0							674	1200	0				18	0	0	0	0	0	0	0	0	0	0	0				48	0	0	0	0	0	0	0	0	0	0	0	0	0	0		502	0	778	0	11	0			684	0				0	0	0	0	0	0	33	109	0	0	135	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
670430																																																																																																														0	0	0							62	941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	896	0	2	0	0	0	0	0	0	0	0	0		36	0	0	0	0	0			0	0				0	30	0	0	0	0	0	0	0	0	3	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
670467																																																																																																														0	0	0							3107	1672	0	0	0	0	550	0	150	0	0	0	168	0	0	0	0	0				13	0	336	8	0	0	0	0	0	0	0	0	0	0	0		116	61	136	0	0	0			497	0				0	0	0	0	0	679	0	0	0	0	875	774	136	0	0							136	0	1835	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	669	
670560																																																																																																														0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
670654																																																																																																														0	0	0							0	49	6				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
670748																																																																																																														0	0	0							142	293	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0				0	0	0	153	0	0	0	0	0	0	0	0	0	0	0		128	14	94	0	0	0			0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	
