"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	
305237																																																																																																																																		182905	1012	0	0	117524	23939	9511	14428	0	0	0	0	0	0	3628	23278	7849	0	0	0	0	0	0	0	0	0	0	14337	12	233	33	13427	14605	37939	50936	77885	988	988	0	0	0	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3972	1986	0	0	0	1986	14605	37939	50936	81327	0	7588	25468	81327	117524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
305433																																																																																																																																		73657	465	0	68	31759	1491	840	651	0	0	0	0	0	0	21961	12983	6688	200	29	0	29	0	0	0	0	0	0	2551	0	0	0	2551	22801	13663	17608	19443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22801	13663	17608	19443	0	2733	8804	19443	31691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
305442																																																																																																																																		339799	3154	0	0	276435	17939	15249	2690	0	7602	0	0	7602	0	0	29597	0	0	914	0	914	0	0	0	0	0	0	14447	3	685	99	13660	15252	33886	66887	223728	55	55	0	0	0	55	221	111	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28590	14295	0	0	14295	0	15252	36110	81182	223894	0	7222	40591	223894	276435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
305648																																																																																																																																		96897	631	0	0	66952	1984	861	1123	0	0	0	0	0	0	1758	22615	404	1801	13395	0	13395	0	0	0	0	0	0	3419	0	256	9	3129	2619	38180	3302	53449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	253	0	0	0	253	2619	47595	3302	55682	0	9519	1651	55682	66952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
305750																																																																																																																																		295898	517	0	0	63296	78807	46654	32153	0	0	0	0	0	0	31203	69139	0	0	24	0	24	0	0	0	0	0	0	6153	78	529	0	5546	77935	189637	4743	22785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77935	189692	4743	22785	0	37938	2372	22785	63296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
306056																																																																																																																																		21618	305	0	173	11179	811	480	331	0	1898	1898	0	0	0	0	0	0	0	985	0	985	0	0	0	0	0	0	1124	0	0	0	986	9930	1316	987	9552	0	0	0	0	0	0	25	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9930	1316	987	9870	0	263	494	9870	11006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
306140																																																																																																																																		84447	238	0	0	49551	10167	9937	230	0	0	0	0	0	0	990	11900	19438	751	0	0	0	0	0	0	0	0	0	2519	0	439	0	2080	10927	12569	28114	32756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10927	12569	28562	32756	0	2514	14281	32756	49551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
306159																																																																																																																																		298760	3905	0	1121	222732	33906	9974	23932	0	0	0	0	0	0	158	7897	249	0	0	0	0	0	0	0	0	0	0	26036	737	1230	0	24069	10869	33510	105365	151329	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19149	9575	0	0	0	9575	10869	33510	105365	161004	0	6702	52683	161004	221611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
306337																																																																																																																																		320862	3120	0	0	250811	5329	2076	3253	0	0	0	0	0	0	27100	22726	3386	0	17201	0	17201	0	0	0	0	0	0	15434	0	253	0	14760	29176	43433	40742	203469	6	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10937	5469	0	0	0	5469	29176	43433	40742	211504	0	8687	20371	211504	250811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
306908																																																																																																																																		515488	3423	0	0	319289	83270	79726	3544	0	7123	0	7112	11	0	0	66849	2132	13797	0	0	0	0	0	0	0	0	0	32043	41	325	0	29517	79767	77830	124203	221546	0	0	0	0	0	0	317	159	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79767	77830	124203	221705	0	15566	62102	221705	319289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
307062																																																																																																																																		451283	6114	0	2274	313542	12509	3736	8773	0	36583	0	35410	1173	0	0	133780	0	10	237	0	237	0	0	0	0	0	0	8187	0	555	0	7632	3736	186781	26260	239216	220	220	0	0	0	220	30	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25896	12948	0	0	859	12089	3779	186920	27280	261396	0	37384	13640	261396	311268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
307334																																																																																																																																		80214	522	0	0	45070	7591	6269	1322	0	18807	0	13985	4822	0	0	434	0	0	4334	0	4334	0	0	0	0	0	0	4605	0	69	0	4536	6269	20144	27474	26268	24	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6269	20144	27474	26444	0	4029	13737	26444	45070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
307361																																																																																																																																		429458	3957	0	136	305709	41073	24300	16773	0	7312	2403	4909	0	0	3535	47444	0	0	0	0	0	0	0	0	0	0	0	10708	264	925	265	9250	33775	70194	112194	214962	623	623	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24454	12227	0	0	0	12227	33775	70194	112194	232649	0	14039	56097	232649	305573	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
307679																																																																																																																																		923940	9046	0	0	772145	36408	24769	11639	0	1134	0	1134	0	0	18237	78642	2230	2004	26551	0	26551	0	0	0	0	0	0	58783	122	1340	406	37050	55463	149260	91036	605831	1131	1131	0	500	0	631	3529	1765	0	100	46	1619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121776	60888	0	0	656	60232	55463	149860	91738	676002	0	29972	45869	676002	772145	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
307932																																																																																																																																		62850	395	0	0	36256	10171	4229	5942	0	0	0	0	0	0	4836	5185	0	0	0	0	0	0	0	0	0	0	0	3766	0	0	0	3766	9065	11902	17971	24237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9065	11902	17971	24890	0	2380	8986	24890	36256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
308256																																																																																																																																		66919	447	0	0	50167	2388	2356	32	0	0	0	0	0	0	9937	7243	100	0	0	0	0	0	0	0	0	0	0	2409	0	96	0	2309	12293	7736	1594	45686	67	67	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1269	635	0	0	0	635	12293	7736	1594	47807	0	1547	797	47807	50167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
308340																																																																																																																																		165583	2226	0	693	122633	2553	1047	1506	0	81	46	35	0	0	2967	20739	0	0	0	0	0	0	0	0	0	0	0	10317	18	778	0	7914	4078	34687	27404	99864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045	523	0	0	0	523	4078	34687	27404	100387	0	6937	13702	100387	121940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
308836																																																																																																																																		58328	1151	0	620	42487	9572	8353	953	266	0	0	0	0	0	2588	1	0	0	0	0	0	0	0	0	0	0	0	1061	0	79	0	982	10941	1704	9496	37336	0	0	0	0	0	0	74	37	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10941	1704	9496	37373	0	341	4748	37373	41867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
309150																																																																																																																																		213783	1744	0	0	166741	5564	5564	0	0	0	0	0	0	0	1063	18717	36223	0	956	0	956	0	0	0	0	0	0	14028	0	0	0	7358	6627	19673	76956	104884	1655	1655	0	0	0	1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6627	19673	76956	117658	0	3935	38478	117658	166741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
309655																																																																																																																																		612020	5759	0	0	574447	46385	35320	11065	0	0	0	0	0	0	1796	11562	1345	500	1321	0	1321	0	0	0	0	0	0	30243	8	1124	22	25168	39013	39120	58786	434731	0	0	0	0	0	0	0	0	0	0	0	0	492	98	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	75944	37972	0	0	0	37972	39013	39120	58786	474101	0	7824	29393	474101	574447	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
309851																																																																																																																																		68632	249	0	0	40709	7362	701	6661	0	8380	564	7816	0	0	925	12758	891	0	0	0	0	0	0	0	0	0	0	3228	3	114	25	3086	2193	27349	9190	30006	336	336	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	161	0	0	0	161	2193	27349	9190	30644	0	5470	4595	30644	40709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
310071																																																																																																																																		146753	1299	0	320	78309	8883	1229	7654	0	16387	1343	15044	0	0	2130	10469	0	0	0	0	0	0	0	0	0	0	0	11583	0	985	0	9783	4702	34152	75654	32682	0	0	0	0	0	0	13	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1876	938	0	0	0	938	4702	34152	75704	33627	0	6830	37852	33627	77989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
310754																																																																																																																																		49377	694	0	212	38571	4514	0	4514	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1865	0	195	0	1183	0	4725	16963	27082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	220	0	0	0	220	0	4725	16963	27923	0	945	8482	27923	38359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
310950																																																																																																																																		89943	918	0	152	61311	5830	5828	2	0	0	0	0	0	0	7733	15298	0	893	6643	0	6643	0	0	0	0	0	0	2534	164	176	0	2194	13725	22385	98	54522	0	0	0	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13725	22385	98	56785	0	4477	49	56785	61159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
310978																																																																																																																																		2011008	12617	0	0	1522541	60592	21721	38871	0	0	0	0	0	0	7369	155936	3242	24276	0	0	0	0	0	0	0	0	0	155839	31	22910	1212	120223	29121	259199	698562	998644	45	45	45	0	0	0	116	58	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45584	45584	0	0	5472	40112	66871	33436	0	0	1002	32434	29224	259199	705552	1074937	0	51840	352776	1074937	1522541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
311050																																																																																																																																		1154478	6423	0	0	517211	54460	42833	11627	0	123701	6226	91319	23131	3025	203111	262794	0	3	1012	0	1012	0	0	0	0	0	0	44484	2159	4485	850	29242	259804	371237	191151	318319	0	0	0	0	0	0	8151	4076	0	0	0	4076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9288	4644	0	0	0	4644	392899	371237	191151	335439	0	74247	95576	335439	517211	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
311144																																																																																																																																		52930	332	0	0	32808	7153	313	6840	0	3036	0	600	2436	0	0	7144	0	0	8500	0	0	0	0	0	0	0	0	250	0	0	0	250	313	14584	16827	21477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	14584	16827	21477	0	2917	8414	21477	32808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
311256																																																																																																																																		123265	1037	0	0	106757	8466	6709	0	1757	512	0	512	0	0	0	6875	1128	803	599	0	599	0	0	0	0	0	0	5264	0	225	0	4823	9506	10160	14860	89464	1437	1437	0	0	0	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6216	3108	0	0	0	3108	9506	10160	14860	97245	0	2032	7430	97245	106757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
311265																																																																																																																																		218272	1009	0	0	99800	22314	1115	21199	0	0	0	0	0	0	0	93552	1320	0	0	0	0	0	0	0	0	0	0	8219	0	72	2654	5493	1115	116842	48502	52092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1115	117287	48502	52092	0	23457	24251	52092	99800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
311603																																																																																																																																		856315	6633	0	0	635594	21916	17497	4419	0	0	0	0	0	0	0	115893	4129	18381	0	0	0	0	0	0	0	0	0	39964	0	4622	0	20830	17497	124934	317234	359461	880	880	0	0	0	880	214	107	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25424	12712	0	0	7520	5192	17497	124934	324754	365640	0	24987	162377	365640	635594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
311658																																																																																																																																		82775	326	0	0	39463	7325	7195	130	0	0	0	0	0	0	6206	28588	1665	0	0	0	0	0	0	0	0	0	0	4268	53	256	53	3906	13454	28974	14032	26328	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13454	28974	14032	26652	0	5795	7016	26652	39463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
311845																																																																																																																																		19259475	136304	0	0	14034254	1009559	939176	70383	0	0	0	0	0	0	331796	3257287	232670	6576	65000	0	65000	0	15284	0	0	0	0	1710198	29410	37510	2161	954519	1359991	3545738	3375993	10217402	71717	71717	0	0	0	71717	33675	16838	0	0	0	16838	8910	1782	0	0	0	1782	0	0	0	0	0	0	2170	2170	0	0	2170	0	1715080	857540	0	4891	187950	664699	1535202	3552239	3573896	11270282	0	710448	1786948	11270282	14034254	15284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
311939																																																																																																																																		206064	2082	0	61	161689	20258	18939	1319	0	671	0	671	0	0	1043	18341	0	0	0	0	0	0	0	0	0	0	0	7998	11	595	106	7286	24358	20926	35235	125740	510	510	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	2246	2246	0	0	0	2246	0	0	0	0	0	0	11178	5589	0	0	0	5589	24358	20926	35235	137312	0	4185	17618	137312	161628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
312244																																																																																																																																		693583	7100	0	506	527577	14904	14652	252	0	0	0	0	0	0	19990	82890	7439	1006	0	0	0	0	0	0	0	0	0	19183	470	2470	0	16211	47975	85612	161569	403344	5494	5494	0	0	0	5494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47975	90941	167518	423816	0	18188	83759	423816	527071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
312356																																																																																																																																		139273	1874	0	651	97849	12104	11726	378	0	0	0	0	0	0	0	14617	897	303	0	0	0	0	0	0	0	0	0	4319	2155	212	0	1952	13881	15207	39507	69770	0	0	0	0	0	0	255	128	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	304	0	0	0	304	13881	15207	39635	71058	0	3041	19818	71058	97198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
313009																																																																																																																																		146622	1272	0	0	107231	8477	2987	5490	0	10	0	10	0	0	3625	12017	0	0	0	0	0	0	0	0	0	0	0	5625	617	1391	0	3617	8916	19060	37269	82288	48	48	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4896	2448	0	0	0	2448	8916	19060	37269	84784	0	3812	18635	84784	107231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
313157																																																																																																																																		114156	765	0	0	72081	5943	3072	2871	0	0	0	0	0	0	8612	22311	0	0	7203	0	7203	0	0	0	0	0	0	3944	42	279	91	3531	13283	33510	10193	57475	0	0	0	0	0	0	0	0	0	0	0	0	1600	320	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	2550	1275	0	0	0	1275	13283	33510	10193	60240	0	6702	5097	60240	72081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
313223																																																																																																																																		255155	2511	0	0	215305	8255	1801	6454	0	2361	0	2405	0	0	3789	41159	6602	1302	701	0	701	0	0	0	0	0	0	13873	15	1027	419	10334	5605	51746	32980	160527	105	105	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27307	13654	0	0	0	13654	5605	51746	36336	179489	0	10349	18168	179489	215305	3356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
313401																																																																																																																																		648127	4040	0	0	431785	92439	87688	4751	0	2031	0	2031	0	0	13359	22250	0	0	0	0	0	0	0	0	0	0	0	36791	1354	847	0	33918	102401	31337	203770	295266	0	0	0	0	0	0	1800	900	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114505	31337	203770	296166	0	6267	101885	296166	431785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
313577																																																																																																																																		581588	4064	0	0	456221	35266	28461	6805	0	305	0	0	0	305	2226	39274	4171	0	1998	0	1998	0	0	0	0	0	0	59671	0	842	0	37311	30687	53694	115276	362840	540	540	0	0	0	540	1449	725	0	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9883	4942	0	0	0	4942	30687	53694	115276	382435	0	10739	57638	382435	456221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
314257																																																																																																																																		693463	2596	0	0	540542	48994	41383	7611	0	0	0	0	0	0	11	52091	800	3000	0	0	0	0	0	0	0	0	0	41666	22	1297	0	24483	44379	72287	100859	461400	755	755	0	0	0	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20299	10150	0	50	1742	8357	44858	72404	102654	472818	0	14481	51327	472818	540542	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
314444																																																																																																																																		166520	1161	0	0	107313	21413	20290	1123	0	0	0	0	0	0	0	11307	32146	0	0	0	0	0	0	0	0	0	0	7606	54	884	0	6559	20344	13314	65642	64920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20344	13314	65642	66032	0	2663	32821	66032	107313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
315656																																																																																																																																		164859	1988	0	384	128329	25213	2242	22971	0	0	0	0	0	0	0	0	0	0	301	0	301	0	0	0	0	0	0	4186	0	212	0	3944	9227	23484	26240	104385	754	754	0	0	0	754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	106	0	0	0	106	9227	23484	26240	105245	0	4697	13120	105245	127945	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
316354																																																																																																																																		421718	3371	0	0	381413	35359	28925	6434	0	0	0	0	0	0	0	3383	0	495	7300	0	7300	0	0	0	0	0	0	7773	51	2539	179	5004	29379	19705	55745	320261	1820	1820	0	0	0	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47836	23918	0	0	0	23918	29379	19705	55745	349599	0	3941	27873	349599	381413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
316840																																																																																																																																		5715044	45983	0	0	4917777	471345	415228	56117	0	63902	0	18361	462	45079	18699	341557	0	12500	0	0	0	0	4645	0	0	0	0	254836	37	34142	9349	154718	433964	450177	1198383	3429915	2988	2988	0	0	0	2988	8778	4389	0	0	0	4389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	657604	328802	0	0	0	328802	659966	450177	1205389	3901532	0	90035	602695	3901532	4917777	4645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
316859																																																																																																																																		108682	621	0	0	63012	16914	14686	2228	0	100	0	100	0	0	390	24066	9128	949	0	0	0	0	0	0	0	0	0	4506	37	299	108	4062	15487	26888	21134	45284	473	473	465	0	0	8	369	185	90	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2239	1120	0	0	0	1120	16042	26888	21134	47035	0	5378	10567	47035	63012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
316934																																																																																																																																		42537	195	0	0	26944	4600	4469	131	0	13200	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	563	17669	131	0	24932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2451	1226	0	0	0	1226	17669	131	0	26918	0	26	0	26918	26944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
317258																																																																																																																																		386731	2510	0	0	315602	20100	17178	2922	0	0	0	0	0	0	1903	50587	718	0	0	0	0	0	0	0	0	0	0	20890	5	803	0	16917	19086	54312	62067	246520	537	537	0	0	0	537	147	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30115	15058	0	0	0	15058	19086	55367	62067	264756	0	11073	31034	264756	315602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
