"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	
937843																																																																																																																																																																																																																																																	
938354																																																																																																																																																																																																																																																	
938550																																																																																																																																																																																																																																																	
938859																																																																																																																																																																																																																																																	
939070																																																																																																																																																																																																																																																	
939249																																																																																																																																																																																																																																																	
940021																																																																																																																																																																																																																																																	
940311	31880000	485000	0	303000	18980200	4387000	4241000	146000	0	395000	0	208000	142000	45000	7462000	3270000	4199000	6000	11000	18000	17000	1000	0	0	2758000	89000	128000	0	2165000	7617000	6464000	3765000	13891000	28000	28000	0	0	0	28000	1000	500	0	0	0	500	1000	200	0	0	0	200	0	0	0	0	0	0	1554000	1554000	0	0	1474000	80000	581000	290500	0	0	0	290500	7793000	6464000	5239000	14637400	0	1292800	2619500	14637400	18677200	13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35000	11000	0	0	70000	0	36000	0	34000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6338000	0	1260000	3583000	1495000	21000	0	21000	255000	0	0	0	0	0	255000	10661000	0	0	486000	34000	10141000	0	0	0	376000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
940674																																																																																																																																																																																																																																																	
940731																																																																																																																																																																																																																																																	
940852																																																																																																																																																																																																																																																	
941541																																																																																																																																																																																																																																																	
941653																																																																																																																																																																																																																																																	
941804																																																																																																																																																																																																																																																	
942258																																																																																																																																																																																																																																																	
942454																																																																																																																																																																																																																																																	
942539																																																																																																																																																																																																																																																	
942847																																																																																																																																																																																																																																																	
943143																																																																																																																																																																																																																																																	
943152																																																																																																																																																																																																																																																	
943273																																																																																																																																																																																																																																																	
943675																																																																																																																																																																																																																																																	
943853																																																																																																																																																																																																																																																	
943974																																																																																																																																																																																																																																																	
944047																																																																																																																																																																																																																																																	
944337																																																																																																																																																																																																																																																	
944355																																																																																																																																																																																																																																																	
944551																																																																																																																																																																																																																																																	
944627																																																																																																																																																																																																																																																	
944739																																																																																																																																																																																																																																																	
944748																																																																																																																																																																																																																																																	
944935																																																																																																																																																																																																																																																	
945026																																																																																																																																																																																																																																																	
945053																																																																																																																																																																																																																																																	
945071																																																																																																																																																																																																																																																	
945950																																																																																																																																																																																																																																																	
946171																																																																																																																																																																																																																																																	
946274																																																																																																																																																																																																																																																	
946461																																																																																																																																																																																																																																																	
946555																																																																																																																																																																																																																																																	
947525																																																																																																																																																																																																																																																	
947628																																																																																																																																																																																																																																																	
947655																																																																																																																																																																																																																																																	
947749																																																																																																																																																																																																																																																	
947776																																																																																																																																																																																																																																																	
948036																																																																																																																																																																																																																																																	
948250																																																																																																																																																																																																																																																	
948278																																																																																																																																																																																																																																																	
948531																																																																																																																																																																																																																																																	
948643																																																																																																																																																																																																																																																	
949154																																																																																																																																																																																																																																																	
949305																																																																																																																																																																																																																																																	
949453																																																																																																																																																																																																																																																	
949556																																																																																																																																																																																																																																																	
950141																																																																																																																																																																																																																																																	
950178																																																																																																																																																																																																																																																	
950356																																																																																																																																																																																																																																																	
950758																																																																																																																																																																																																																																																	
951102																																																																																																																																																																																																																																																	
952172																																																																																																																																																																																																																																																	
952257																																																																																																																																																																																																																																																	
952677																																																																																																																																																																																																																																																	
952846																																																																																																																																																																																																																																																	
953535																																																																																																																																																																																																																																																	
953843																																																																																																																																																																																																																																																	
953852																																																																																																																																																																																																																																																	
954158																																																																																																																																																																																																																																																	
954251																																																																																																																																																																																																																																																	
954279																																																																																																																																																																																																																																																	
954653																																																																																																																																																																																																																																																	
954671																																																																																																																																																																																																																																																	
955548																																																																																																																																																																																																																																																	
955753																																																																																																																																																																																																																																																	
955940																																																																																																																																																																																																																																																	
955959																																																																																																																																																																																																																																																	
955977																																																																																																																																																																																																																																																	
956134																																																																																																																																																																																																																																																	
956152																																																																																																																																																																																																																																																	
956255																																																																																																																																																																																																																																																	
956358																																																																																																																																																																																																																																																	
956376																																																																																																																																																																																																																																																	
956527																																																																																																																																																																																																																																																	
956554																																																																																																																																																																																																																																																	
956750																																																																																																																																																																																																																																																	
956938																																																																																																																																																																																																																																																	
956956																																																																																																																																																																																																																																																	
957757																																																																																																																																																																																																																																																	
958204																																																																																																																																																																																																																																																	
958231																																																																																																																																																																																																																																																	
958473																																																																																																																																																																																																																																																	
958558																																																																																																																																																																																																																																																	
958727																																																																																																																																																																																																																																																	
958763																																																																																																																																																																																																																																																	
959304																																																																																																																																																																																																																																																	
959443																																																																																																																																																																																																																																																	
959630																																																																																																																																																																																																																																																	
959715																																																																																																																																																																																																																																																	
960047																																																																																																																																																																																																																																																	
960533																																																																																																																																																																																																																																																	
960551																																																																																																																																																																																																																																																	
960560																																																																																																																																																																																																																																																	
960935																																																																																																																																																																																																																																																	
961259																																																																																																																																																																																																																																																	
961343																																																																																																																																																																																																																																																	
961400																																																																																																																																																																																																																																																	
961446																																																																																																																																																																																																																																																	
961576																																																																																																																																																																																																																																																	
961624																																																																																																																																																																																																																																																	
961811																																																																																																																																																																																																																																																	
962256																																																																																																																																																																																																																																																	
962313																																																																																																																																																																																																																																																	
962890																																																																																																																																																																																																																																																	
962966																																																																																																																																																																																																																																																	
963002																																																																																																																																																																																																																																																	
963730																																																																																																																																																																																																																																																	
963945																																																																																																																																																																																																																																																	
963954																																																																																																																																																																																																																																																	
964157																																																																																																																																																																																																																																																	
964250																																																																																																																																																																																																																																																	
964700																																																																																																																																																																																																																																																	
965051																																																																																																																																																																																																																																																	
965789																																																																																																																																																																																																																																																	
966272																																																																																																																																																																																																																																																	
966722																																																																																																																																																																																																																																																	
966731																																																																																																																																																																																																																																																	
966973																																																																																																																																																																																																																																																	
967046																																																																																																																																																																																																																																																	
967943																																																																																																																																																																																																																																																	
967952																																																																																																																																																																																																																																																	
968070																																																																																																																																																																																																																																																	
968155																																																																																																																																																																																																																																																	
968249																																																																																																																																																																																																																																																	
968557																																																																																																																																																																																																																																																	
968744																																																																																																																																																																																																																																																	
969059																																																																																																																																																																																																																																																	
969255																																																																																																																																																																																																																																																	
969424																																																																																																																																																																																																																																																	
969639																																																																																																																																																																																																																																																	
969741																																																																																																																																																																																																																																																	
969844																																																																																																																																																																																																																																																	
969956																																																																																																																																																																																																																																																	
969974																																																																																																																																																																																																																																																	
970055																																																																																																																																																																																																																																																	
971070																																																																																																																																																																																																																																																	
971379																																																																																																																																																																																																																																																	
971959																																																																																																																																																																																																																																																	
972143																																																																																																																																																																																																																																																	
972406																																																																																																																																																																																																																																																	
972648																																																																																																																																																																																																																																																	
972732																																																																																																																																																																																																																																																	
972750																																																																																																																																																																																																																																																	
972769																																																																																																																																																																																																																																																	
972862																																																																																																																																																																																																																																																	
973056																																																																																																																																																																																																																																																	
973252																																																																																																																																																																																																																																																	
973364																																																																																																																																																																																																																																																	
974558																																																																																																																																																																																																																																																	
974754																																																																																																																																																																																																																																																	
975153																																																																																																																																																																																																																																																	
975256																																																																																																																																																																																																																																																	
975452																																																																																																																																																																																																																																																	
975555																																																																																																																																																																																																																																																	
975751																																																																																																																																																																																																																																																	
975854																																																																																																																																																																																																																																																	
975911																																																																																																																																																																																																																																																	
976226																																																																																																																																																																																																																																																	
976347																																																																																																																																																																																																																																																	
976534																																																																																																																																																																																																																																																	
976552																																																																																																																																																																																																																																																	
976703																																																																																																																																																																																																																																																	
976954																																																																																																																																																																																																																																																	
977045																																																																																																																																																																																																																																																	
977250																																																																																																																																																																																																																																																	
977616																																																																																																																																																																																																																																																	
977652																																																																																																																																																																																																																																																	
977951																																																																																																																																																																																																																																																	
978118																																																																																																																																																																																																																																																	
978239																																																																																																																																																																																																																																																	
978417																																																																																																																																																																																																																																																	
