"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
169354																																																																																																																																																																																																																																																	
169653																																																																																																																																																																																																																																																	
169756																																																																																																																																																																																																																																																	
170257																																																																																																																																																																																																																																																	
170275																																																																																																																																																																																																																																																	
170332																																																																																																																																																																																																																																																	
170640																																																																																																																																																																																																																																																	
171133	388259	6522	0	2568	327469	38118	5638	32480	0	0	0	0	0	0	0	7003	0	12	0	0	0	0	0	17682	603	1225	0	7113	10768	43343	101768	185618	2159	2159	0	0	0	2159	159	80	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9560	4780	0	0	0	4780	10768	43343	101768	195524	0	8669	50884	195524	324901	0	0	0	0	0	0	0	0	4527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	5412	5412	0	0	5412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6905				0	0	0	0	0	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284788	0	0	101768	178493	10566	0	10566	0	0	0	0	0	0	0	34087	0	0	0	0	0	34087	0	0	3329	0	0	0	0	0	0	0	0	0	0	
171656																																																																																																																																																																																																																																																	
171759																																																																																																																																																																																																																																																	
171768																																																																																																																																																																																																																																																	
172158																																																																																																																																																																																																																																																	
172251																																																																																																																																																																																																																																																	
172457																																																																																																																																																																																																																																																	
172475																																																																																																																																																																																																																																																	
172859																																																																																																																																																																																																																																																	
173306																																																																																																																																																																																																																																																	
173342																																																																																																																																																																																																																																																	
173548																																																																																																																																																																																																																																																	
173557																																																																																																																																																																																																																																																	
173575																																																																																																																																																																																																																																																	
173641																																																																																																																																																																																																																																																	
173959																																																																																																																																																																																																																																																	
174321																																																																																																																																																																																																																																																	
174367																																																																																																																																																																																																																																																	
174572																																																																																																																																																																																																																																																	
175056																																																																																																																																																																																																																																																	
175140																																																																																																																																																																																																																																																	
175458																																																																																																																																																																																																																																																	
175609																																																																																																																																																																																																																																																	
176101																																																																																																																																																																																																																																																	
176325																																																																																																																																																																																																																																																	
176437																																																																																																																																																																																																																																																	
176464																																																																																																																																																																																																																																																	
176642																																																																																																																																																																																																																																																	
177135																																																																																																																																																																																																																																																	
177443																																																																																																																																																																																																																																																	
177500																																																																																																																																																																																																																																																	
177555																																																																																																																																																																																																																																																	
177751																																																																																																																																																																																																																																																	
177920																																																																																																																																																																																																																																																	
178150																																																																																																																																																																																																																																																	
178244																																																																																																																																																																																																																																																	
178356																																																																																																																																																																																																																																																	
178851																																																																																																																																																																																																																																																	
179148																																																																																																																																																																																																																																																	
179335																																																																																																																																																																																																																																																	
179700																																																																																																																																																																																																																																																	
180144																																																																																																																																																																																																																																																	
180443																																																																																																																																																																																																																																																	
180537																																																																																																																																																																																																																																																	
180845																																																																																																																																																																																																																																																	
181963																																																																																																																																																																																																																																																	
182353																																																																																																																																																																																																																																																	
182951																																																																																																																																																																																																																																																	
183668																																																																																																																																																																																																																																																	
183770																																																																																																																																																																																																																																																	
183846																																																																																																																																																																																																																																																	
183958																																																																																																																																																																																																																																																	
184142																																																																																																																																																																																																																																																	
184656																																																																																																																																																																																																																																																	
184759																																																																																																																																																																																																																																																	
185251																																																																																																																																																																																																																																																	
185448																																																																																																																																																																																																																																																	
185859																																																																																																																																																																																																																																																	
186221																																																																																																																																																																																																																																																	
186548																																																																																																																																																																																																																																																	
186717																																																																																																																																																																																																																																																	
186744																																																																																																																																																																																																																																																	
186856																																																																																																																																																																																																																																																	
187648																																																																																																																																																																																																																																																	
187947																																																																																																																																																																																																																																																	
188056																																																																																																																																																																																																																																																	
188177																																																																																																																																																																																																																																																	
188430																																																																																																																																																																																																																																																	
188449																																																																																																																																																																																																																																																	
188720																																																																																																																																																																																																																																																	
188739																																																																																																																																																																																																																																																	
188917																																																																																																																																																																																																																																																	
189044																																																																																																																																																																																																																																																	
189129																																																																																																																																																																																																																																																	
189549																																																																																																																																																																																																																																																	
189745																																																																																																																																																																																																																																																	
189950																																																																																																																																																																																																																																																	
190563																																																																																																																																																																																																																																																	
190648																																																																																																																																																																																																																																																	
190947																																																																																																																																																																																																																																																	
190956																																																																																																																																																																																																																																																	
191355																																																																																																																																																																																																																																																	
191935																																																																																																																																																																																																																																																	
192147																																																																																																																																																																																																																																																	
192558																																																																																																																																																																																																																																																	
192651																																																																																																																																																																																																																																																	
192857																																																																																																																																																																																																																																																	
193162																																																																																																																																																																																																																																																	
193247																																																																																																																																																																																																																																																	
193537																																																																																																																																																																																																																																																	
193649																																																																																																																																																																																																																																																	
193809																																																																																																																																																																																																																																																	
194440																																																																																																																																																																																																																																																	
194570																																																																																																																																																																																																																																																	
194936																																																																																																																																																																																																																																																	
195111																																																																																																																																																																																																																																																	
195157																																																																																																																																																																																																																																																	
195456																																																																																																																																																																																																																																																	
196752																																																																																																																																																																																																																																																	
196800																																																																																																																																																																																																																																																	
197142																																																																																																																																																																																																																																																	
197254																																																																																																																																																																																																																																																	
197302																																																																																																																																																																																																																																																	
197478	42071305	317894	0	0	33146254	3886694	2191457	1059938	581	0	0	0	0	0	2030640	522886	21144	68535	0	0	0	0	0	1900316	68778	77519	42864	1023884	4898942	2091850	10101195	23432549	1680250	1680250	328229	13368	638119	700534	54412	27206	16158	34	0	11014	55053	11011	433	3	2567	8008	0	0	0	0	0	0	17594	17594	0	0	0	17594	4934855	2467428	28236	5684	40890	2392617	5279307	2189342	10783930	26964800	0	437868	5391965	26964800	33146254	94023	1035000	1035000	0	0	0	0	0	3040	0	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	86571	86571	0	0	86571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2606795				0	634718	0	0	0	-36410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9602031	0	108021	9019021	471949	0	0	0	114205	0	4	4947	0	0	109254	23147050	0	605023	285939	383448	21867600	5040	0	0	600218	0	0	0	0	0	0	0	64300	64300	0	
197759																																																																																																																																																																																																																																																	
198046																																																																																																																																																																																																																																																	
198073																																																																																																																																																																																																																																																	
198149																																																																																																																																																																																																																																																	
198251																																																																																																																																																																																																																																																	
198961																																																																																																																																																																																																																																																	
199137																																																																																																																																																																																																																																																	
199351																																																																																																																																																																																																																																																	
199436																																																																																																																																																																																																																																																	
199463																																																																																																																																																																																																																																																	
200042																																																																																																																																																																																																																																																	
200378																																																																																																																																																																																																																																																	
200435																																																																																																																																																																																																																																																	
200640																																																																																																																																																																																																																																																	
201254																																																																																																																																																																																																																																																	
201647																																																																																																																																																																																																																																																	
201834																																																																																																																																																																																																																																																	
202514																																																																																																																																																																																																																																																	
202541																																																																																																																																																																																																																																																	
202907																																																																																																																																																																																																																																																	
203043																																																																																																																																																																																																																																																	
203052																																																																																																																																																																																																																																																	
203070																																																																																																																																																																																																																																																	
203575																																																																																																																																																																																																																																																	
204004																																																																																																																																																																																																																																																	
204077																																																																																																																																																																																																																																																	
204237																																																																																																																																																																																																																																																	
204826																																																																																																																																																																																																																																																	
205243																																																																																																																																																																																																																																																	
205346																																																																																																																																																																																																																																																	
205458																																																																																																																																																																																																																																																	
205542																																																																																																																																																																																																																																																	
206156																																																																																																																																																																																																																																																	
206174																																																																																																																																																																																																																																																	
206473																																																																																																																																																																																																																																																	
206772																																																																																																																																																																																																																																																	
206950																																																																																																																																																																																																																																																	
207041																																																																																																																																																																																																																																																	
207050																																																																																																																																																																																																																																																	
207452																																																																																																																																																																																																																																																	
207470																																																																																																																																																																																																																																																	
207555																																																																																																																																																																																																																																																	
207845																																																																																																																																																																																																																																																	
207872																																																																																																																																																																																																																																																	
207957																																																																																																																																																																																																																																																	
208057																																																																																																																																																																																																																																																	
208244	19980586	55559	0	0	13898940	323116	303056	20060	0	484834	14741	373214	107434	0	613493	3470077	278568	193485	18814	0	0	0	18814	2557516	68621	99368	16977	1064832	999911	4415931	3411364	9704878	46909	46909	0	0	0	46909	53311	26656	0	0	0	26656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1679213	839607	0	0	0	839607	1352883	4415931	3411364	10885873	0	883186	1705682	10885873	13898940	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	204678	102274	0	0	204678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4568268				0	0	0	-10555	0	12645	0	0	0	14082	0	0	14082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3300931	0	0	2993030	307901	87300	0	87300	106443	0	0	0	0	0	106443	8574331	0	0	453212	1273	8119846	0	0	0	1103040	0	0	0	0	0	0	0	510	510	0	
208347																																																																																																																																																																																																																																																	
208440																																																																																																																																																																																																																																																	
208459																																																																																																																																																																																																																																																	
208570																																																																																																																																																																																																																																																	
208655																																																																																																																																																																																																																																																	
208972																																																																																																																																																																																																																																																	
209148																																																																																																																																																																																																																																																	
209362																																																																																																																																																																																																																																																	
209447																																																																																																																																																																																																																																																	
209559																																																																																																																																																																																																																																																	
209830																																																																																																																																																																																																																																																	
209858																																																																																																																																																																																																																																																	
210238																																																																																																																																																																																																																																																	
210256																																																																																																																																																																																																																																																	
210434	121426584	114546	0	0	66683098	32420617	23527645	7299622	77878	11028533	7115189	3553047	0	300648	13347036	18994869	187133	1280527	671187	0	0	0	0	8150986	116742	376107	22542	6753880	44106617	30512653	7886575	32180943	2343251	2343251	0	62226	0	2280626	135527	67764	0	0	0	67134	36963	7393	0	0	0	7393	0	0	0	0	0	0	91068	91068	0	0	0	91068	19463652	9731826	0	2464	134	9673605	44143473	36399318	7895726	53692251	0	7279864	3947863	53692251	66683098	913328	515233	515233	0	0	0	0	0	0	0	0	0	0	1199	0	0	0	8417	0	0	0	8417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33918250				0	1455725	59747	59649	0	108685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6886249	0	0	6220459	665790	363578	0	363578	17597	0	0	0	0	0	17597	23353224	-1725	5	252008	716	23102220	0	671187	0	880516	0	0	1038685	1038685	0	231851	0	3139991	3139991	0	
