"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAKW00	RCFAKW03	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAKW00	RCOAKW03	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
627854																																																																	70347	2064	2064	31.5936%	42.0200%	40.7872%	68283	167413	216129	0	0			34.0200%				67683	216129	600	40.7872%	1	0	68283	0	0	0	0	0	0	0	0		0	0	68283	0	0	0	0	0	0	68283	0	0	0	0	0	0	0	0	0	2064	0	0	0	0										
628039																																																																	15154	870	870	11.8068%	22.2346%	20.9581%	14284	68155	120981	316	0			14.2346%				2355	123455	14403	20.9581%	1	0	17074	2474	0	0	316	0	0	0	0		0	0	14284	0	0	0	0	0	0	14284	0	0	0	0	0	0	0	0	0	870	0	2474	0	0										
628123																																																																	37335	2471	2471	9.1225%	12.9089%	12.0546%	34864	289218	382177	-352	0			4.9089%				23666	382522	11543	12.0546%	1	0	34857	0	0	345	-116	0	-236	0	0		0	0	34864	0	0	0	0	0	0	34864	0	0	0	0	0	0	0	0	0	2471	0	345	0	0										
628178																																																																	54881	5397	5397	8.9406%	11.1801%	10.0807%	49484	490879	553473	67	0			3.1801%				31005	554357	19363	10.0807%	1	0	50435	0	0	884	67	0	0	0	0		0	0	49484	0	0	0	0	0	0	49484	0	0	0	0	0	0	0	0	0	5397	0	884	0	0										
628356																																																																	23354	1732	1732	8.9943%	13.4279%	12.4320%	21622	173922	240398	80	0			5.4279%				15308	240398	6314	12.4320%	1	0	21702	0	0	0	80	0	0	0	0		0	0	21622	0	0	0	0	0	0	21622	0	0	0	0	0	0	0	0	0	1732	0	0	0	0										
628552																																																																	21764	1172	1172	10.2476%	13.3352%	12.6171%	20592	163207	200945	-1140	0			5.3352%				11784	203137	11000	12.6171%	1	0	21644	0	2192	0	435		0	-1575	0		0	0	20592	0	0	0	0	0	0	20592	0	0	0	0	0	0	0	0	0	1172	0	2192		0										
629148																																																																	11647	887	887	9.2803%	15.8819%	14.6724%	10760	73335	115945	-106	0			7.8819%				8247	116101	2669	14.6724%	1	0	10810	156	0	0	-106	0	0	0	0		0	0	10760	0	0	0	0	0	0	10760	0	0	0	0	0	0	0	0	0	887	0	156	0	0										
629353																																																																	41591	2331	2331	12.4864%	21.3383%	20.1424%	39260	194912	314421	668	0			13.3383%				35260	314421	4000	20.1424%	1	0	39928	0	0	0	668	0	0	0	0		0	0	39260	0	0	0	0	0	0	39260	0	0	0	0	0	0	0	0	0	2331	0	0	0	0										
629522																																																																	18578	1407	1407	10.4904%	16.5336%	15.2814%	17171	112365	163683	36	0			8.5336%				11386	163765	5867	15.2814%	1	0	17289	0	0	82	36	0	0	0	0		0	0	17171	0	0	0	0	0	0	17171	0	0	0	0	0	0	0	0	0	1407	0	82	0	0										
629746																																																																	15807	1059	1059	11.6537%	18.7431%	17.4874%	14748	84335	126552	8	0			10.7431%				12207	126552	2541	17.4874%	1	0	14756	0	0	0	8	0	0	0	0		0	0	14748	0	0	0	0	0	0	14748	0	0	0	0	0	0	0	0	0	1059	0	0	0	0										
630041																																																																	2955	164	164	11.4677%	22.4561%	21.2098%	2791	13159	24338	2	0			14.4561%				2166	24338	625	21.2098%	1	0	2793	0	0	0	2	0	0	0	0		0	0	2791	0	0	0	0	0	0	2791	0	0	0	0	0	0	0	0	0	164	0	0	0	0										
630340																																																																	9095	507	507	13.8175%	20.3495%	19.2151%	8588	44694	62153	104	0			12.3495%				7188	62153	1400	19.2151%	1	0	8692	0	0	0	104	0	0	0	0		0	0	8588	0	0	0	0	0	0	8588	0	0	0	0	0	0	0	0	0	507	0	0	0	0										
630555																																																																	48176	3737	3737	10.5085%	14.1653%	13.0665%	44439	340098	422886	13	0			6.1653%				8689	422886	35750	13.0665%	1	0	44452	0	0	0	13	0	0	0	0		0	0	44439	0	0	0	0	0	0	44439	0	0	0	0	0	0	0	0	0	3737	0	0	0	0										
630658																																																																	55378	1575	1575	14.5504%	44.1685%	42.9123%	53803	125379	369771	5	0			36.1685%				43744	372803	13091	42.9123%	1	0	56840	3032	0	0	5	0	0	0	0		0	0	53803	0	0	0	0	0	0	53803	0	0	0	0	0	0	0	0	0	1575	0	3032	0	0										
631039																																																																	19591	1056	1056	15.3068%	23.2584%	22.0047%	18535	84232	121090	260	0			15.2584%				-12370	121090	30905	22.0047%	1	0	18795	0	0	0	260	0	0	0	0		0	0	18535	0	0	0	0	0	0	18535	0	0	0	0	0	0	0	0	0	1056	0	0	0	0										
631150																																																																	28907	2320	2320	9.9983%	15.6350%	14.3802%	26587	184886	265915	-30	0			7.6350%				20651	265915	5936	14.3802%	1	0	26557	0	0	0	-30	0	0	0	0		0	0	26587	0	0	0	0	0	0	26587	0	0	0	0	0	0	0	0	0	2320	0	0	0	0										
631178																																																																	24754	1594	1599	10.8718%	15.4222%	14.4260%	23155	160509	212983	6	0			7.4222%				19029	212983	4126	14.4260%	1	0	23161	0	0	0	6	0	0	0	0		0	0	23155	0	0	0	0	0	0	23155	0	0	0	0	0	0	0	0	0	1599	0	0	5	0										
631422																																																																	128564	6416	6416	10.1397%	19.7225%	18.7382%	122148	651865	1204647	586	0			11.7225%				118277	1204647	3871	18.7382%	1	0	122734	0	0	0	586		0	0	0		0	0	122148	0	0	0	0	0	0	122148	0	0	0	0	0	0	0	0	0	6416	0	0		0										
631570																																																																	122226	7217	7217	10.4975%	19.1279%	17.9985%	115009	638993	1095589	161	0			11.1279%				54737	1095604	60287	17.9985%	1	0	115185	0	0	0	161		0	0	0		15	0	115009	0	0	0	0	0	0	115009	0	0	0	0	0	0	0	0	0	7217	0	15		0										
632410																																																																	69383	5105	5105	9.5213%	17.0012%	15.7503%	64278	408107	675096	799	0			9.0012%				57923	675096	6355	15.7503%	1	0	65077	0	0	0	799	0	0	0	0		0	0	64278	0	0	0	0	0	0	64278	0	0	0	0	0	0	0	0	0	5105	0	0	0	0										
632607																																																																	108207	5534	5534	12.0065%	20.0756%	19.0489%	102673	538997	855143	-479	0			12.0756%				103305	855785	10	19.0489%	1	0	102836	557	0	0	1723	0	0	-2202	0		0	85	102673	0	0	0	0	0	0	102673	0	0	0	0	0	0	0	0	0	5534	0	642	0	0										
632858																																																																	79610	5698	5698	11.9200%	17.3634%	16.1206%	73912	458494	620067	-1073	0			9.3634%				-2341	620067	76253	16.1206%	1	0	72839	0	0	0	-1073	0	0	0	0		0	0	73912	0	0	0	0	0	0	73912	0	0	0	0	0	0	0	0	0	5698	0	0	0	0										
633341																																																																	14960	1502	1502	8.2897%	12.4473%	11.1976%	13458	120187	162347	6	0			4.4473%				5976	162347	7482	11.1976%	1	0	13464	0	0	0	6		0	0	0		0	0	13458	0	0	0	0	0	0	13458	0	0	0	0	0	0	0	0	0	1502	0	0		0										
633378																																																																	787219	33274	33274	11.7750%	19.4992%	18.6750%	753945	4037179	6402909	2839	-837			11.4992%				137999	6618347	832221	18.6750%	1	0	973059	210895	3845	1535	1402		2620	-763	-420		0	0	753945	0	0	0	0	0	0	753945	0	0	0	0	0	0	0	0	0	33274	0	216275		0										
633501																																																																	698591	55669	55669	8.9934%	11.5960%	10.6719%	642922	6024437	7148826	-11724	0			3.5960%				419336	7281887	356647	10.6719%	1	0	764259	116473	4618	11970	4071		-9886	-5909	0		0	0	642922	0	0	0	0	0	0	642922	0	0	0	0	0	0	0	0	0	55669	0	133061		0										
633640																																																																	21040	1211	1211	11.9471%	17.3864%	16.3857%	19829	121014	165974	15	0			9.3864%				15794	165974	4035	16.3857%	1	0	19844	0	0	0	15	0	0	0	0		0	0	19829	0	0	0	0	0	0	19829	0	0	0	0	0	0	0	0	0	1211	0	0	0	0										
633677																																																																	17335	1425	1425	9.5121%	15.2153%	13.9646%	15910	113931	167260	62	0			7.2153%				5231	169181	12600	13.9646%	1	0	17893	0	0	1921	62	0	0	0	0		0	0	15910	0	0	0	0	0	0	15910	0	0	0	0	0	0	0	0	0	1425	0	1921	0	0										
634544																																																																	12889	1324	1324	7.4825%	12.2269%	10.9709%	11565	105415	154560	45	0			4.2269%				5767	154712	5950	10.9709%	1	0	11762	50	102	0	45	0	0	0	0		0	0	11565	0	0	0	0	0	0	11565	0	0	0	0	0	0	0	0	0	1324	0	152	0	0										
634955																																																																	33763	2357	2357	11.5221%	16.4370%	15.2896%	31406	205408	272573	1638	0			8.4370%				14988	273970	17815	15.2896%	1	0	34441	1033	364	0	1638	0	0	0	0		0	0	31406	0	0	0	0	0	0	31406	0	0	0	0	0	0	0	0	0	2357	0	1397	0	0										
634973																																																																	9333	472	472	16.2334%	21.3908%	20.3090%	8861	43631	54585	0	0			13.3908%				5642	54585	3219	20.3090%	1	0	8861	0	0	0	0	0	0	0	0		0	0	8861	0	0	0	0	0	0	8861	0	0	0	0	0	0	0	0	0	472	0	0	0	0										
635457																																																																	6463	315	315	8.6990%	16.8531%	16.0317%	6148	38349	70675	-65	0			8.8531%				4592	70675	1556	16.0317%	1	0	6083	0	0	0	-65	0	0	0	0		0	0	6148	0	0	0	0	0	0	6148	0	0	0	0	0	0	0	0	0	315	0	0	0	0										
635840																																																																	46354	2816	2816	9.3224%	13.6393%	12.8107%	43538	339857	467026	3819	262			5.6393%				21381	474754	29623	12.8107%	1	0	54823	5527	1939	0	3557	0	0	0	0		0	0	43538	0	0	0	0	0	0	43538	0	0	0	0	0	0	0	0	0	2816	0	7466	0	262										
635907																																																																	99612	4366	4366	12.0994%	16.8070%	16.0703%	95246	592683	787193	-944	0			8.8070%				95245	787193	1	16.0703%	1	0	94302	0	0	0	1600		0	-2544	0		0	0	95246	0	0	0	0	0	0	95246	0	0	0	0	0	0	0	0	0	4366	0	0		0										
636276																																																																	66168	1582	1582	30.3490%	52.3696%	51.1175%	64586	126348	212811	463	0			44.3696%				64621	212811	0	51.1175%	1	0	65084	0	0	0	540	0	0	0	-42		0	0	64586	0	0	0	0	0	0	64586	0	0	0	0	0	0	0	0	0	1582	0	0	0	0										
636753																																																																	11748	518	518	20.3225%	28.7631%	27.4949%	11230	40844	55259	4	0			20.7631%				10830	55259	400	27.4949%	1	0	11234	0	0	0	4	0	0	0	0		0	0	11230	0	0	0	0	0	0	11230	0	0	0	0	0	0	0	0	0	518	0	0	0	0										
636771																																																																	346015	27386	27386	9.5015%	12.8110%	11.7970%	318629	2700931	3353458	-4431	0			4.8110%				32603	3387628	325993	11.7970%	1	0	354165	28300	5870	0	3039		-1673	0	0		0	0	318629	0	0	0	0	0	0	318629	0	0	0	0	0	0	0	0	0	27386	0	34170		0										
637170																																																																	58360	5701	5701	8.6275%	12.7980%	11.5478%	52659	456010	610364	633	0			4.7980%				42209	610364	10450	11.5478%	1	0	53292	0	0	0	633		0	0	0		0	0	52659	0	0	0	0	0	0	52659	0	0	0	0	0	0	0	0	0	5701	0	0		0										
637451																																																																	1292852	57394	57394	12.5253%	14.4830%	13.8400%	1235458	8926708	9863710	6148	0			6.4830%				541582	10144864	975030	13.8400%	1	0	1522760	260439	19238	1477	6148		0	0	0		0	0	1235458	0	0	0	0	0	0	1235458	0	0	0	0	0	0	0	0	0	57394	0	281154		0										
637554																																																																	50224	4688	4688	10.4447%	13.4247%	12.1716%	45536	374116	435974	92	0			5.4247%				45916	435974	-380	12.1716%	1	0	45628	0	0	0	92	0	0	0	0		0	0	45536	0	0	0	0	0	0	45536	0	0	0	0	0	0	0	0	0	4688	0	0	0	0										
638131																																																																	31500	1472	1472	13.2210%	26.7650%	25.5143%	30028	117691	227124	506	0			18.7650%				28085	227124	2000	25.5143%	1	0	30591	0	0	0	506	57	0	0	0		0	0	30028	0	0	0	0	0	0	30028	0	0	0	0	0	0	0	0	0	1472	0	0	0	0										
638355																																																																	21326	893	893	11.7534%	18.3164%	17.5494%	20433	116431	173848	0	0			10.3164%				18683	173848	1750	17.5494%	1	0	20433	0	0	0	0	0	0	0	0		0	0	20433	0	0	0	0	0	0	20433	0	0	0	0	0	0	0	0	0	893	0	0	0	0										
638850																																																																	32579	562	562	18.8423%	73.2145%	71.9515%	32017	44498	169921	895	0			65.2145%				27817	169921	4200	71.9515%	1	0	32912	0	0	0	895	0	0	0	0		0	0	32017	0	0	0	0	0	0	32017	0	0	0	0	0	0	0	0	0	562	0	0	0	0										
639343																																																																	18356	1042	1042	12.8175%	22.1306%	20.8743%	17314	82944	135081	-51	0			14.1306%				15570	135146	1834	20.8743%	1	0	17353	0	0	65	-51	25	0	0	0		0	0	17314	0	0	0	0	0	0	17314	0	0	0	0	0	0	0	0	0	1042	0	65	0	0										
639549																																																																	67839	4508	4518	11.4447%	15.0221%	14.0216%	63321	451596	553280	878	0			7.0221%				59437	556299	6903	14.0216%	1	0	67218	2987	32	0	878	0	0	0	0		0	0	63321	0	0	0	0	0	0	63321	0	0	0	0	0	0	0	0	0	4518	0	3019	10	0										
639567																																																																	185012	4703	4703	43.8081%	52.2463%	50.9182%	180309	354115	411588	162	0			44.2463%				157214	422694	34039	50.9182%	1	0	191415	11106	0	0	162	-162	0	0	0		0	0	180309	0	0	0	0	0	0	180309	0	0	0	0	0	0	0	0	0	4703	0	11106	0	0										
639633																																																																	24492	1375	1375	11.4305%	19.2245%	18.1452%	23117	127400	202239	-237	0			11.2245%				20017	202239	3100	18.1452%	1	0	22880	0	0	0	154	0	0	-391	0		0	0	23117	0	0	0	0	0	0	23117	0	0	0	0	0	0	0	0	0	1375	0	0	0	0										
639651																																																																	9261	411	411	14.6414%	28.1293%	26.8809%	8850	32923	60445	218	0			20.1293%				7850	60445	1000	26.8809%	1	0	9068	0	0	0	218	0	0	0	0		0	0	8850	0	0	0	0	0	0	8850	0	0	0	0	0	0	0	0	0	411	0	0	0	0										
639857																																																																	3581	268	268	9.0250%	15.2819%	14.1382%	3313	23433	36709	-59	0			7.2819%				938	36709	2375	14.1382%	1	0	3254	0	0	0	-59	0	0	0	0		0	0	3313	0	0	0	0	0	0	3313	0	0	0	0	0	0	0	0	0	268	0	0	0	0										
640143																																																																	8374	327	327	9.8523%	20.5004%	19.6999%	8047	40848	81676	147	0			12.5004%				2661	84840	8550	19.6999%	1	0	11358	3164	0	0	147	0	0	0	0		0	0	8047	0	0	0	0	0	0	8047	0	0	0	0	0	0	0	0	0	327	0	3164	0	0										
640246																																																																	66775	1843	1843	11.3873%	21.7478%	21.1476%	64932	307042	570214	1426	0			13.7478%				58145	574227	10800	21.1476%	1	0	70371	4013	0	0	1426	0	0	0	0		0	0	64932	0	0	0	0	0	0	64932	0	0	0	0	0	0	0	0	0	1843	0	4013	0	0										
640442																																																																	21236	2105	2105	10.1676%	12.2303%	11.0180%	19131	173634	188156	106	0			4.2303%				14731	188156	4400	11.0180%	1	0	19237	0	0	0	106	0	0	0	0		0	0	19131	0	0	0	0	0	0	19131	0	0	0	0	0	0	0	0	0	2105	0	0	0	0										
640554																																																																	10010	566	566	14.1071%	22.1186%	20.8680%	9444	45256	66945	0	0			14.1186%				6994	66945	2450	20.8680%	1	0	9444	0	0	0	0	0	0	0	0		0	0	9444	0	0	0	0	0	0	9444	0	0	0	0	0	0	0	0	0	566	0	0	0	0										
640956																																																																	20694	991	1001	12.8330%	20.3353%	19.3516%	19693	101764	153456	619	0			12.3353%				18093	153456	1600	19.3516%	1	0	20312	0	0	0	619	0	0	0	0		0	0	19693	0	0	0	0	0	0	19693	0	0	0	0	0	0	0	0	0	1001	0	0	10	0										
641355																																																																	104981	7432	7482	11.1582%	17.7424%	16.4779%	97499	591696	873791	2185	0			9.7424%				71408	899118	51209	16.4417%	1	0	124802	25016	311	0	2185	5	0	0	0		0	0	97285	0	0	0	0	0	0	97285	0	0	214	214	0	214	0	0	50	7482	0	25327	0	0										
641449																																																																	14837	365	365	11.3274%	27.2004%	26.5312%	14472	54547	127761	-442	0			19.2004%				13972	127761	500	26.5312%	1	0	14030	0	0	0	534	0	0	-976	0		0	0	14472	0	0	0	0	0	0	14472	0	0	0	0	0	0	0	0	0	365	0	0	0	0										
641579																																																																	30159	1520	1520	12.7046%	24.9413%	23.6843%	28639	120920	225422	118	0			16.9413%				21239	225422	7400	23.6843%	1	0	28757	0	0	0	118	0	0	0	0		0	0	28639	0	0	0	0	0	0	28639	0	0	0	0	0	0	0	0	0	1520	0	0	0	0										
641775																																																																	133342	5873	5873	10.8204%	19.2877%	18.4382%	127469	691330	1178042	-1228	0			11.2877%				30861	1184622	103188	18.4382%	1	0	132821	6102	478	0	-1228	0	0	0	0		0	0	127469	0	0	0	0	0	0	127469	0	0	0	0	0	0	0	0	0	5873	0	6580	0	0										
642437																																																																	27880	1189	1189	13.3435%	21.0545%	20.1566%	26691	132418	200030	87	0			13.0545%				14620	200682	12723	20.1566%	1	0	27430	652	0	0	87	0	0	0	0		0	0	26691	0	0	0	0	0	0	26691	0	0	0	0	0	0	0	0	0	1189	0	652	0	0										
642549																																																																	170516	10352	10352	9.7114%	16.2424%	15.2563%	160164	1049822	1649240	295	0			8.2424%				140642	1650107	20389	15.2563%	1	0	161326	867	0	0	481		0	0	-186		0	0	160164	0	0	0	0	0	0	160164	0	0	0	0	0	0	0	0	0	10352	0	867		0										
642857																																																																	35409	2760	2760	11.1587%	16.0392%	14.7890%	32649	220766	292589	511	0			8.0392%				10554	293494	23000	14.7890%	1	0	34065	905	0	0	511	0	0	0	0		0	0	32649	0	0	0	0	0	0	32649	0	0	0	0	0	0	0	0	0	2760	0	905	0	0										
643078																																																																	81647	2637	2637	24.6718%	38.7478%	37.4963%	79010	210714	320244	0	0			26.7480%				18394	320244	60616	37.4963%	1	0	79010	0	0	0	0		0	0	0		0	0	79010	0	0	0	0	0	0	79010	0	0	0	0	0	0	0	0	0	2637	0	0		0										
643274																																																																	6688	132	132	17.2019%	37.5351%	36.7943%	6556	17818	38112	131	0			29.5351%				4591	38112	2000	36.7943%	1	0	6722	0	0	0	166	0	0	0	0		0	0	6556	0	0	0	0	0	0	6556	0	0	0	0	0	0	0	0	0	132	0	0	0	0										
643340																																																																	37772	1493	1493	9.8138%	18.0941%	17.3789%	36279	208753	369674	-146	0			10.0941%				20752	370152	16005	17.3789%	1	0	36611	283	195	0	-146		0	0	0		0	0	36279	0	0	0	0	0	0	36279	0	0	0	0	0	0	0	0	0	1493	0	478		0										
643452																																																																	22957	1745	1745	10.1847%	16.4505%	15.2001%	21212	139552	208273	721	0			8.4505%				17062	210523	6400	15.2001%	1	0	24183	2250	0	0	721		0	0	0		0	0	21212	0	0	0	0	0	0	21212	0	0	0	0	0	0	0	0	0	1745	0	2250		0										
643658																																																																	13599	473	473	14.5095%	36.3260%	35.0625%	13126	37436	90465	0	0			28.3260%				11788	90884	1757	35.0625%	1	0	13545	0	0	118	0	0	0	0	0		0	0	13427	0	0	301	0	0	301	13126	0	0	0	0	0	0	0	0	0	473	0	419	0	0										
644057																																																																	6106	388	388	12.0638%	19.7932%	18.5354%	5718	30849	47398	14	0			11.7932%				4718	47398	1000	18.5354%	1	0	5732	0	0	0	14	0	0	0	0		0	0	5718	0	0	0	0	0	0	5718	0	0	0	0	0	0	0	0	0	388	0	0	0	0										
644141																																																																	12194	401	401	11.9895%	23.9761%	23.1876%	11793	50859	98361	-164	0			15.9761%				2878	98446	9000	23.1876%	1	0	11714	0	0	85	-164		0	0	0		0	0	11793	0	0	0	0	0	0	11793	0	0	0	0	0	0	0	0	0	401	0	85		0										
644646																																																																	31044	1200	1200	20.4690%	32.4297%	31.1762%	29844	95727	145801	526	0			24.4297%				26753	145801	3091	31.1762%	1	0	30370	0	0	0	526	0	0	0	0		0	0	29844	0	0	0	0	0	0	29844	0	0	0	0	0	0	0	0	0	1200	0	0	0	0										
644776																																																																	15979	744	744	11.0066%	19.3720%	18.4700%	15235	82485	138417	-1944	0			11.3720%				15034	138417	200	18.4700%	1	0	13290	0	0	0	29	0	0	-1974	0		0	0	15235	0	0	0	0	0	0	15235	0	0	0	0	0	0	0	0	0	744	0	0	0	0										
644842																																																																	15045	1606	1606	9.5210%	11.7214%	10.4702%	13439	128355	141151	24	0			3.7214%				8939	141151	4500	10.4702%	1	0	13463	0	0	0	24	0	0	0	0		0	0	13439	0	0	0	0	0	0	13439	0	0	0	0	0	0	0	0	0	1606	0	0	0	0										
644954																																																																	6654	0	0	75.6997%	164.5401%	164.5401%	6654	4044	8790	0	0			156.5401%				4331	8790	2323	164.5401%	1	0	6654	0	0	0	0	0	0	0	0		0	0	6654	0	0	0	0	0	0	6654	0	0	0	0	0	0	0	0	0	0	0	0	0	0										
644963																																																																	9586	427	427	14.4671%	27.0791%	25.8729%	9159	35400	63309	20	0			19.0791%				8959	63309	200	25.8729%	1	0	9179	0	0	0	20	0	0	0	0		0	0	9159	0	0	0	0	0	0	9159	0	0	0	0	0	0	0	0	0	427	0	0	0	0										
645157																																																																	16272	818	818	9.0550%	13.5972%	12.9136%	15454	119672	170669	132	0			5.5972%				10983	170867	4669	12.9136%	1	0	15784	6	192	0	132	0	0	0	0		0	0	15454	0	0	0	0	0	0	15454	0	0	0	0	0	0	0	0	0	818	0	198	0	0										
645317																																																																	125955	10366	10366	9.7946%	15.2172%	13.9648%	115589	827714	1180131	-4287	-8303			7.2172%				121998	1189468	11174	13.9580%	1	0	128885	13476	4164	0	1392		0	-5679	0		0	0	115532	0	0	0	0	0	0	115532	0	0	57	57	0	57	0	0	0	10366	0	17640		0										
645465																																																																	84431	6142	6142	9.6180%	12.1342%	11.2515%	78289	695808	813980	451	0			4.1342%				18075	817275	63509	11.2515%	1	0	82035	2576	719	0	451		0	0	0		0	0	78289	0	0	0	0	0	0	78289	0	0	0	0	0	0	0	0	0	6142	0	3295		0										
645540																																																																	28179	2135	2135	8.3890%	16.5607%	15.3060%	26044	170156	310455	380	0			8.5607%				23779	310455	2265	15.3060%	1	0	26424	0	0	0	380	0	0	0	0		0	0	26044	0	0	0	0	0	0	26044	0	0	0	0	0	0	0	0	0	2135	0	0	0	0										
645577																																																																	23616	1410	1410	14.4041%	21.0876%	19.8286%	22206	111990	154164	7	0			13.0876%				22247	154205	0	19.8286%	1	0	22254	0	0	17	7	0	0	0	0		0	0	22230	0	0	0	0	24	24	22206	0	0	0	0	24	0	0	0	0	1410	0	41	0	0										
645625																																																																	1230411	52860	77860	9.9649%	14.6539%	13.7266%	1152551	8396457	11566055	4113	-15413			6.6539%				593781	12466558	1474686	13.7266%	1	0	2072580	859800	52116	4000	19526		0	-15413	0		0	0	1152551	0	0	0	0	0	0	1152551	0	0	0	0	0	0	25000	0	0	77860	0	915916		0										
646042																																																																	9869	886	886	9.6871%	13.9296%	12.6791%	8983	70849	92732	0	0			5.9296%				4793	92732	4190	12.6791%	1	0	8983	0	0	0	0	0	0	0	0		0	0	8983	0	0	0	0	0	0	8983	0	0	0	0	0	0	0	0	0	886	0	0	0	0										
646145																																																																	25459	1706	1706	12.1846%	18.6714%	17.4202%	23753	136353	194943	158	0			10.6714%				7253	194943	16500	17.4202%	1	0	23911	0	0	0	158	0	0	0	0		0	0	23753	0	0	0	0	0	0	23753	0	0	0	0	0	0	0	0	0	1706	0	0	0	0										
646172																																																																	103991	2026	2054	25.5008%	39.1456%	38.3724%	101937	265652	399741	515	0			31.1456%				113034	410838	0	38.3724%	1	0	113549	0	0	0	515	0	0	0	0		11097	0	101937	0	0	0	0	0	0	101937	0	0	0	0	0	0	0	0	0	2054	0	11097	28	0										
646444																																																																	19362	1717	1737	9.5026%	14.0968%	12.8322%	17625	137350	185475	44	0			6.0968%				-17625	185475	35250	12.8322%	1	0	17669	0	0	0	44	0	0	0	0		0	0	17625	0	0	0	0	0	0	17625	0	0	0	0	0	0	0	0	0	1737	0	0	20	0										
646471																																																																	3565	83	83	21.1325%	47.6732%	46.5633%	3482	7478	16477	0	0			39.6732%				848	16477	2634	46.5633%	1	0	3482	0	0	0	0	0	0	0	0		0	0	3482	0	0	0	0	0	0	3482	0	0	0	0	0	0	0	0	0	83	0	0	0	0										
646556																																																																	23718	1961	1961	9.7625%	14.1052%	12.9390%	21757	168151	222863	373	0			6.1052%				14545	223056	7405	12.9390%	1	0	22323	0	193	0	373	0	0	0	0		0	0	21757	0	0	0	0	0	0	21757	0	0	0	0	0	0	0	0	0	1961	0	193	0	0										
646743																																																																	40834	3359	3359	8.9180%	12.4934%	11.4657%	37475	326844	420216	706	0			4.4934%				18988	424904	23175	11.4657%	1	0	42869	4170	518	0	706		0	0	0		0	0	37475	0	0	0	0	0	0	37475	0	0	0	0	0	0	0	0	0	3359	0	4688		0										
646873																																																																	13326	1053	1053	10.1901%	14.0889%	12.9756%	12273	94585	120441	1	0			6.0889%				12273	120441	0	12.9756%	1	0	12274	0	0	0	1	0	0	0	0		0	0	12273	0	0	0	0	0	0	12273	0	0	0	0	0	0	0	0	0	1053	0	0	0	0										
646958																																																																	8710	582	582	10.9263%	17.9299%	16.7319%	8128	48578	74389	35	0			9.9299%				1011	74428	7156	16.7319%	1	0	8202	39	0	0	35		0	0	0		0	0	8128	0	0	0	0	0	0	8128	0	0	0	0	0	0	0	0	0	582	0	39		0										
647218																																																																	56969	4571	4571	10.1652%	15.2931%	14.0660%	52398	372514	515464	31	0			7.2931%				39702	515464	12696	14.0660%	1	0	52429	0	0	0	31	0	0	0	0		0	0	52398	0	0	0	0	0	0	52398	0	0	0	0	0	0	0	0	0	4571	0	0	0	0										
647245																																																																	21282	1854	1854	9.2647%	14.3507%	13.1006%	19428	148299	209699	-142	0			6.3507%				13208	209699	6220	13.1006%	1	0	19286	0	0	0	-142	0	0	0	0		0	0	19428	0	0	0	0	0	0	19428	0	0	0	0	0	0	0	0	0	1854	0	0	0	0										
647414																																																																	13651	886	886	8.7375%	19.3092%	18.0559%	12765	70697	146095	138	0			11.3092%				12382	146095	383	18.0559%	1	0	12903	0	0	0	138	0	0	0	0		0	0	12765	0	0	0	0	0	0	12765	0	0	0	0	0	0	0	0	0	886	0	0	0	0										
647432																																																																	58551	4112	4112	9.4099%	13.6857%	12.7246%	54439	427825	578531	3675	0			5.6857%				16446	578531	38000	12.7246%	1	0	58121	0	0	0	3675	7	0	0	0		0	0	54439	0	0	0	0	0	0	54439	0	0	0	0	0	0	0	0	0	4112	0	0	0	0										
