"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDFT33	RCFDFT34	RCFDFT35	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONFT33	RCONFT34	RCONFT35	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
242444																						0	322	3929	48951	1008	3174	1853	0	0	0	0	3484	0	0	0	0	0	0	38042	0	0	Tax Credit Equity Invest			
242949																							303	17	1482		113				0	0	311							0	0	738				
242958																							180	436	1836		161				0	0	387							672	0	0				
242976																						99	376	2488	9546	239	1082	48	481		0	0	557							3999	0	1044	INSURANCE POLICIES	REO SOLD PROCEEDS PENDING		
243375																							2218	555	116451		113114	110273			0	0	564							0	0	0	Retailer Receivable			
243414																							918	639	6006		255				0	0	780							2800	0	614				
243955																							155	0	1100		0				0	0	13							932	0	0				
244037																							126	9	973		131				0	0	707							0	0	0				
244149																							2701	0	10523		2702				0	0	1699							3421	0	0				
244158																							535	0	9208		204				0	0	2332							3899	0	2238				
244251																						106	720	0	11217	373	661				0	0	3680							3291	0	2865				
245016	0	1697	5566	22210	544	4068	0	0	0	0	0	2273	0	0	0	0	0	0	5788	0	2818		1697																							
245276																						0	14016	121344	248029	0	89934	0	0	0	0	0	22735	0	0	0	0	0	0	0	0	0				
245351																							2870	0	13415		353				0	0	2159							8033	0	0				
245557																							1535	2527	8979		2064				0	0	2328							525	0	0				
246022																						0	0	1249	3524	451	945	0	0	0	0	0	1330	0	0	40	0	0	0	0	0	0				
246134																							453	0	11997		1296				0	0	1643							8605	0	0				
246237																							19	0	382		228				0	0	135							0	0	0				
246451																							815	0	1401		261				0	9	316							0	0	0				
246657																							1665	2172	8720		1717	807			0	0	3166							0	0	0	Prepaid Expenses			
246947																						4	105	0	3115	98	102				0	0	299							2609	0	0				
246956																							394	0	6005		124				0	0	5487							0	0	0				
247140																							1230	1603	3764		239				0	0	692							0	0	0				
247355																							328	0	29459	291	998				0	0	3023				341			25110	0	0				
247476																							188	136	2743		171				0	0	182							2066	0	0				
247551																						0	1500	0	3861	74	78	0	0	0	0	0	1143	0	0	4	0	0	0	1140	0	0				
247908																						0	1412	998	41860	1190	8604	5477	0	0	0	0	2638	0	0	0	0	0	0	8202	17680	2326	Pension Asset			
248240																							1805	0	15747	996	2753				0	0	3975							5159	0	2055				
248352																							712	0	2429	120	120				0	0	1597							0	0	0				
248455																							1276	0	4133		736				0	0	2121							0	0	0				
248633																							469	922	3129	118	323				0	0	1415							0	0	0				
248745																							521	947	7998		220				0	0	808							5502	0	0				
249416																							98	430	4346		310				0	0	339							403	0	2766				
249564																							1504	1189	4466		462				0	0	616							695	0	0				
249612																							5592	0	103573		63420	23965			0	0	34561							0	0	0	Collateral for Derivatives			
249658																							1179	0	3340		224				0	0	176							1761	0	0				
249957																						0	93	0	1355	29	30	0	0	0	0	0	546	0	0	0	0	0	0	686	0	0				
250047																						0	238	0	4557	168	189	0	0	0	0	0	1303	0	0	21	0	0	0	1100	0	1727				
250430																							290	767	4789		124				0	0	525							351	0	2732				
250476																							197	0	1149	348	429				0	0	523				81			0	0	0	0			
250850																							236	0	1967		72				0	0	957							702	0	0				
251352																							858	0	17869		1251	725			0	0	5145							10615	0	0	Unposted Debits			
251558																						0	641	0	6975	752	890		133		0	0	1419							4025	0	0		Other Receivables		
251745																							105	0	4724		995				0	0	2898							337	389	0				
251857																							86	0	1488	29	29				0	0	530							843	0	0				
251978																							2147	0	7687		317				0	0	1193							4030	0	0				
252041																							927	0	4170		845				0	0	2232							166	0	0				
252256																							0	0	353		53				0	0	300							0	0	0				
252452																							156	0	814		217				0	0	441							0	0	0				
252658																							764	176	3147		171				0	0	454							1582	0	0				
253356																						0	4988	1970	11870	2106	2106	0	0	0	0	0	2806	0	0	0	0	0	0	0	0	0				
253468																						0	11451	15488	40224	423	784	0	0	0	0	0	5875	311	0	0	0	0	0	6326	0	300				
253646																							326	0	7610	118	466				0	0	1520							5298	0	0				
253730																						5	173	0	4173	63	69				0	0	1124				1			0	2807	0				
253776																							29	80	542		8				0	0	39							386	0	0				
254317																							16	0	10279	566	843	246			0	0	9420							0	0	0	NYSBA New Century Fund			
254504																							198	630	10395	1952	2095				0	0	647							6825	0	0				
254849																							900	1	36509		35158	33223			0	0	450							0	0	0	OPERATING LEASE			
255350																						0	319	537	4180	187	312	0	0	0	0	0	389	0	0	86	0	0	0	2312	0	311				
255547																							227	0	2197		50				0	0	305							1615	0	0				
255556																							1474	0	8298		210				0	0	695							3607	0	2312				
255574																							4049	1535	26402		5853				0	0	2330							12635	0	0				
255659																							1199	0	24864	3377	8409	4912			0	0	14621							635	0	0	IRS Form 8752 deposit			
255873																						0	596	0	4808	225	305	0	0	0	0	0	438	0	0	0	0	0	0	934	0	2535				
256049																							0	0	60		36				0	0	24							0	0	0				
256058																						32	1075	0	6622	521	837				0	0	1949							2761	0	0				
256076																							103	108	3512		49				0	0	364							2888	0	0				
256179																							41	0	3048		23				0	0	547							2437	0	0				
256553																						4	15211	12562	95898	2311	3581	0	0	0	0	0	26275	0	0	782	0	0	0	38269	0	0				
257233																							2680	888	14757		798				0	0	2029							3601	4761	0				
257345																							279	0	1091		145				0	0	667							0	0	0				
257466																							54	0	887		170				0	0	663							0	0	0				
257578																							3616	0	20326		4388				0	0	830							11492	0	0				
257653																							0	0	367		64				0	0	303							0	0	0				
257756																							1655	0	4994		336				0	0	2125							878	0	0				
258146																							45	33	876		20				0	0	370							408	0	0				
258306																							1853	4530	23986		5416				0	0	1183							5918	0	5086				
258379																							175	1696	6911		236				0	0	297							4507	0	0				
258445																							900	0	3761		617				0	0	2244							0	0	0				
258539																							0	0	952		20				0	0	932							0	0	0				
258771																						0	52486	0	216328	0	71254	26156	0	0	0	0	20432	0	0				0	18074	48813	5269	Margin call - hedging			
258874																						0	243	0	557	0	56	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0				
259059																						0	183	0	1087	77	77				0	0	827							0	0	0				
259330																						0	1396	7428	27824	0	2281	0	0	0	0	0	1876	0	0	0	0	0	0	7704	0	7139				
259442																							707	993	11062		364				0	0	2361							6637	0	0				
259956																							459	961	2235		96				0	0	719							0	0	0				
260055																						0	2779	18770	103215	3255	9598	3687	0	0	0	0	12594	0	0	0	0	0	0	17396	18084	23994	Other Assets			
260831																							46	0	365		69				0	0	250							0	0	0				
260868																						46	4790	1137	12468	984	3126	1000	0	0	0	0	2937	0	0	363	161	0	0	478	0	0	Refundable Loan/Legal Fees			
261146																							1437	0	5187		2979				0	0	771	1989						0	0	0				
261360																						10	120	1804	12880	498	517	0	0	0	0	0	2073	0	0	0	0	0	0	7355	0	1011				
261940																						0	3953	0	18675	840	1205	0	0	0	0	0	3403	0	0	0	0	0	0	9651	0	463				
262059																							646	659	13272	271	737				0	0	892							10338	0	0				
262237																							479	501	3992		236				0	0	1081							0	0	1695				
262358																							2957	0	10794		1460				0	0	756							5621	0	0				
262741																							1110	0	7326		186				0	0	1051							4456	0	523				
262844																							1248	0	22744		353				0	0	5281							12212	0	3650				
262956																							492	542	7025		155				0	0	640							4820	0	376				
263243																							2033	0	11099	403	1527	657	423		0	0	1971							5568	0	0	DEFERRED COMPENSATION	UNAMORTIZED FINDERS FEES		
263551																							418	0	1738		1208				0	0	112							0	0	0				
263627																							924	1887	12116		507				0	0	198							148	0	8452				
264455																							1010	1487	7449	1072	1526				0	0	1558							1868	0	0				
264772																						0	4824	6661	45317	1389	8699	300	1116	0	0	0	2409	599	0	652	65	0	0	22724	0	0	Other Foreclosed Assets	Contingent Receivable		
265340																							533	701	7029		373				0	0	1217							4205	0	0				
265407																							5068	2714	49326	2720	3401				0	0	3699			522				31582	705	2157				
265452																							665	0	1698		100				0	0	615							318	0	0				
265676																						0	722	0	1387	225	373	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0				
266066																							1412	0	6828		775				0	0	1608							3033	0	0				
266244																							473	871	4774		133				0	0	487							2810	0	0				
266253																							1068	0	5174		263				0	0	1732							2111	0	0				
266271	0	87690	0	847178	0	664994	260877	0	0	17445	6352	70697	0	0	0	0	0	0	0	0	0		87690																				Operating leases			
266655																							1160	0	4651		113				0	0	1550							1828	0	0				
266851																							584	645	5959		337				0	0	492							3901	0	0				
266879																						0	308	1344	1889	0	31	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0				
266945																							5307	0	27439		1738				0	0	2695							17699	0	0				
267652																							614	0	4310		91				0	0	307							3298	0	0				
268006																						0	9409	6292	48241	1736	5549	2653			0	0	3882	0	0	0	0	0	0	23109	0	0	investment in LIHTC Projects			
268136																							333	1272	6576		580				0	0	846							3062	0	483				
268677																						0	2160	1	8915	2296	4582	0	0	0	0	0	2172	0	0	0	2166	0	0	0	0	0				
268828																							600	1076	12024		1873	1211			0	0	966							7509	0	0	EDP SOFTWARE			
268976																							2861	61	4759		247				0	0	1590							0	0	0				
269049																							4092	284	6670	666	666				0	0	1628							0	0	0				
269058																							1982	0	4314	327	342				0	0	573							1417	0	0				
269571																							93	231	1948		31				0	0	261							606	0	726				
269759																							145	0	2403		1547				0	0	711							0	0	0				
270148																							0	6	2916		107				0	0	765							2038	0	0				
270353																							171	0	1745		52				0	0	660							862	0	0				
270504																						0	1700	1361	13039	843	3387	0	0	0	0	0	1893	0	0	0	0	0	0	3324	0	1374				
270531																							122	0	594		216				0	0	256							0	0	0				
270652																							0	0	1858		129				0	0	1729							0	0	0				
271136																						0	31	1430	2087	295	329				0	0	248							49	0	0				
271154																							1027	0	2641		127				0	0	1487							0	0	0				
271275																						0	1422	1281	9695	425	445				0	0	775							5772	0	0				
271341																							1974	0	2389		107				0	0	308							0	0	0				
271529																							981	0	6753		659				0	0	1036							1431	0	2646				
271631																							414	0	13097	885	1321				0	0	1713							9649	0	0				
271752																						0	276	0	4750	313	718				0	0	872							2884	0	0				
272030																							0	0	1582		136				0	0	308							547	0	591				
272058																							499	0	1879		23				0	0	1357							0	0	0				
272151																							19	0	1370		72				0	0	214							1065	0	0				
272272																							17387	2686	68310	1625	5372	3514			0	0	8304							33745	0	816	PREPAID TAXES			
272302																							19361	0	104013		6759	5585			0	0	7357							67950	0	2586	Prepaid Pension			
272870																							1150	0	1640	130	189				0	0	301							0	0	0				
273336																							1346	4929	50174	1964	11502	4621			0	0	4636							14032	0	13729	Sweep Debit Receivables			
273550																							3015	0	12201		69				0	0	3190							5927	0	0				
273653																							230	0	534		3				0	0	301							0	0	0				
273662																							611	0	12953	5706	6389	603			0	0	5953			68				0	0	0	Fine Art-Net of Depreciation			
273840																							601	0	5440		256				0	0	926							3657	0	0				
273859																							188	0	376		0				0	0	188							0	0	0				
274025																							112	36	287	44	44				0	0	95							0	0	0				
274052																							101	0	493		67				0	0	325							0	0	0				
274164																							503	1243	8748		1203				0	0	1355							4444	0	0				
274548																							412	1366	6789		61				0	0	2933							2017	0	0				
274641																							40	0	2001		67				0	0	639							1255	0	0				
274829																							649	6366	21417		3902	1015	992		0	0	1088							9412	0	0	Plexus Fund III	Plexus Fund IV		
274856																							610	0	2411		174				0	0	1627							0	0	0				
275255																						25	474	0	2904	135	166	6	0	0	0	0	2264	0	0	0	0	0	0	0	0	0	Outgoing Rate Bridge-CDARS			
275358																							4355	0	24520		1721				0	0	7505							6433	0	4506				
275479																							2079	1796	7134		973				0	0	624							1662	0	0				
275509																							1510	2413	13335		486				0	0	1014							7912	0	0				
275657																							39	0	690		0				0	0	651							0	0	0				
276074																							2156	248	7256		1901				0	0	584							2367	0	0				
276159																							0	0	1042		16				0	0	1026							0	0	0				
276551																						0	888	0	3249	147	190	0	0	0	0	0	1420	0	0	0	0	0	0	751	0	0				
276579																						0	422224	218152	1781175	0	447982	0	0	0	0	3590	187778	0	0	138494	0	0	0	470234	31215	0				
276645																							1058	5	6624	450	687				0	0	1946							2928	0	0				
276654																						0	110	0	857	0	81	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0				
276850																							4422	3581	22899		1321				0	0	8397							2758	0	2420				
276953																							0	0	1801		152				0	0	606							1043	0	0				
277053																							658	494	3658		1646				0	0	860							0	0	0				
277240																							715	2701	5707		1427				0	0	864							0	0	0				
277277																							2020	541	6006	736	1225				0	0	627							1593	0	0				
277679																							17	40	136	9	9				0	0	21							49	0	0				
277736																							460	0	1022		222				0	0	340							0	0	0				
277820																							489	2040	11568		685				0	0	2290							2227	1089	2748				
278078																							6499	974	18851		2034				0	0	1868							7476	0	0				
278153																							499	0	3757		448				0	0	365							2445	0	0				
278256																							787	250	3981		50				0	0	1475							1419	0	0				
278555																							2922	0	9951		2408				0	0	4621							0	0	0				
278733																							68	939	1889		553				0	0	329							0	0	0				
278751																							114	0	511		305				0	0	92							0	0	0				
278818																						162	6341	5975	66625	2886	14673	5596	3438	0	0	0	5896	0	0	0	0	0	0	13826	0	19914	INVESTMT CEDAR 500 ASSOLP	DEALER RESERVE		
278872																							736	0	6440		3510				0	0	294							0	0	1900				
279105																							5599	9592	50275	3766	8494	4009			0	0	3670							15578	0	7342	Deferred Comp Asset			
279842																							1447	0	3384		379				0	0	1558							0	0	0				
279954																						2308	1847	0	20406		2817				0	0	5914							9828	0	0				
280110	0	553346	219895	6658920	0	1673647	744965	0	0	0	0	305625	0	0	0	542424	0	0	2887934	644459	374014		553346																				Operating Lease Equipment			
280138																							107	799	5315		241				0	0	534							3634	0	0				
280352																							209	0	1517		191				0	0	501							616	0	0				
280558																							129	0	431		29				0	0	273							0	0	0				
282048																							1398	0	4756		16				0	0	431							2911	0	0				
282075																						0	3271	2638	41588	2095	5569	0	0	0	0	0	2825	0	0	0	3154	0	0	27285	0	0				
282226																							391	1320	4585		827				0	0	1082							965	0	0				
282824																							692	849	6553		324				0	0	771							0	0	3917				
283157																							169	0	1482		23				0	0	497							660	0	133				
283438																							2317	2579	22014		10004	5948			0	0	2084							5030	0	0	INVESTMENT IN MAC			
283652																							356	0	5956		799				0	0	4801							0	0	0				
283737																							1717	0	4533		523				0	0	2293							0	0	0				
283858																						0	234	0	1063	79	79	0	0	0	0	0	210	0	0	0	0	0	0	540	0	0				
283867																						0	2225	0	9802	0	1643	0	0	0	0	0	1628	0	0	0	0	0	0	4306	0	0				
284154																							996	0	1636		110				0	0	530							0	0	0				
284190																							1346	2181	7540		268				0	0	506							3239	0	0				
284239																						295	556	50	5685	121	418				0	0	694							3967	0	0				
284248																						0	401	20	1703	276	566	0	0	0	0	0	577	0	0	119	0	0	0	139	0	0				
284556																							1142	0	7932		1005				0	0	3997							1788	0	0				
284574																							134	0	566	57	251				0	0	181				181			0	0	0				
284752																						0	1456	0	2336	135	205	0	0	0	0	0	416	0	0	0	0	0	0	259	0	0				
284958																							253	0	779		37				0	0	489							0	0	0				
285151																							276	975	5100	67	3097	307	2390		0	0	752			234				0	0	0	Net Deferred Compensation Plan	Precious Metals		
285348																							380	0	5947		787				0	0	1001			494				3779	0	0				
285544																						0	834	2748	4124	214	332	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0				
285553																						0	0	6	976	0	27	0	0	0	0	0	418	0	0	0	0	0	0	525	0	0				
285740																						1	3516	0	16286	325	525	9	43		0	0	2025			128	19			10220	0	0	Cardinal Tickets	PBT Insurance Agency		
285759																							1452	0	5946		315				0	0	997							3182	0	0				
285777																							123	36	372	34	43		9		0	0	170							0	0	0		PPP, A/R		
285852																							535	0	8373		450				0	0	1330							6058	0	0				
285928																							841	0	10025		471				0	0	1498							7215	0	0				
286251																							0	0	1590		170				0	0	206							1214	0	0				
286457																							52	0	195		12				0	0	131							0	0	0				
286840																							0	0	1261		35				0	0	1226							0	0	0				
287007																							60	4077	6728		2268				0	0	323							0	0	0				
287342																							411	0	1367		23				0	0	933							0	0	0				
287856																							0	4	171		10				0	0	157							0	0	0				
287922																							112	35	1483		42				0	0	268							1026	0	0				
287959																						0	181	0	1083	219	288	0	0	0	0	0	614	0	0	0	0	0	0	0	0	0				
288152																							137	0	1437		33				0	0	267							1000	0	0				
288358																							1105	0	5218		1592				0	0	2521							0	0	0				
288376																						0	806	102	11314	201	204	0	0	0	0	0	1065	0	0	0	0	0	0	9137	0	0				
288853																						0	9341	8276	349136	8805	33419	0	0	0	0	0	56130	0	0	0	0	0	0	54771	0	187199				
289056																							942	176	7190		279				0	0	660							5133	0	0				
289225																							2159	0	3880		25				0	0	453							1243	0	0				
289515																							456	6168	36323	1449	3492	1611			0	0	3357							16023	0	6827	Deferred Director fees			
289702																						0	3133	0	32019	0	7809	2880	0	0	0	0	2776	0	0	0	2805	0	0	5854	12447	0	Pension Related Asset			
289739																							839	0	2235		340				0	0	1056							0	0	0				
289757																							633	63	6204		85				0	0	2296							3127	0	0				
290052																						0	3027	4907	22746	0	11745	5760	0		0	0	3067			0	0	0	0	0	0	0	Partnership Interest			
290230																							669	1363	8220	526	526				0	0	873							2286	931	1572				
290249																						0	1029	0	31681	838	1354	0	0	0	0	0	3755	0	0	0	0	0	0	25543	0	0				
290838																							0	0	278		72				0	0	206							0	0	0				
290922																							78	0	489		57				0	0	354							0	0	0				
291059																							170	0	2863		65				0	0	839							1789	0	0				
291273																							7049	1200	9540	160	258				0	0	1033							0	0	0				
291330																							74	0	1960		104				0	0	473							0	0	1309				
291376																						0	228	268	3042	0	547	515	0	0	0	0	262	0	0	0	0	0	0	1737	0	0	RETIREMENT PLANS			
291611																							193	0	2702		902				0	0	1607							0	0	0				
291732																							73	250	1045		146				0	0	576							0	0	0				
292234																							2432	834	13227	523	734				0	0	618							8609	0	0				
292467																						0	366	0	856	0	196	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0				
292524																							5644	13800	43484		1882				0	0	1860							13784	0	6514				
292850																							105	0	405		83				0	0	217							0	0	0				
292908																						0	5541	6413	44127	0	5219	3736	0	0	0	0	3721	0	0	0	0	0	0	23233	0	0	State Tax Receivable for Historic Tax Credit			
293053																						0	2201	1909	36478	702	3003	800	153	480	0	0	2866	0	0	394	0	0	0	26499	0	0	REPOSSESSED ASSETS	OREO	FIXED ASSETS IN PROCESS	
293352																							167	0	750		53				0	0	530							0	0	0				
293437																						0	1850	66	11748	147	179	0	0	0	0	0	1895	0	0	0	0	0	0	301	4141	3316				
293651																							927	2	5735	11	11				0	0	1699							2706	0	390				
293754																							144	0	1596	184	231				0	0	188							1033	0	0				
294023																							1088	1068	12105		1498				0	0	1970							6481	0	0				
294564																						0	1080	0	24710	1703	5745	0	0	0	0	0	3273	0	0	0	2318	0	0	14612	0	0				
294676																							468	0	6650		417				0	0	219							5546	0	0				
294751																						1	438	0	17174	1294	1457	0	0	0	0	0	1313	0	0		0	0	0	13966	0	0				
294779																						0	4107	1981	29292	1090	1418	0	0	0	0	0	2520	0	0	0	0	0	0	19266	0	0				
294827																							0	1033	5368		223				0	64	319							3729	0	0				
295011																						41	1987	234	16274	981	1497	202			0	0	2579							9977	0	0	Loan Fees Receivable			
295057																							318	0	1859		336				0	0	562							643	0	0				
295646																							0	13	229		7				0	0	209							0	0	0				
296456																							1079	0	4304		1194				0	0	2031							0	0	0				
296474																							1359	0	6444	159	164				0	0	503							4418	0	0				
296559																						0	335	5	2747	674	909	118	0	0	0	0	1498	0	0	0	0	0	0	0	0	0	Gold Bullion			
296755																							201	0	3763		98				0	0	879							2585	0	0				
296858																							104	310	2095		140				0	0	457							1084	0	0				
297051																							243	0	2500		88				0	0	550							1619	0	0				
297257																							482	0	1930		574				0	0	874							0	0	0				
297547																							0	8	108		55				0	0	45							0	0	0	Prepaid Software	Prepaid Insurance		
297631																							212	0	1097	79	263	167			0	0	622			16				0	0	0	Late Charges Receivable			
297761																							927	1776	9386		1114				0	0	628							4941	0	0				
298049																							187	0	1426		93				0	0	1146							0	0	0				
298218																							4927	2872	27992	929	987				0	0	1596							15236	0	2374				
298245																						0	1053	1551	4768	380	380	0	0	0	0	0	1784	0	0	0	0	0	0	0	0	0				
299046																						0	2743	6710	24965	4147	10292	0	2708		0	0	4692			0	0	0	0	528	0	0		PARTNERSHIP INTEREST		
299251																							103	0	558		91				0	0	239							125	0	0				
299868																						0	785	5546	24320	327	340	0	0	0	0	0	551	0	0	0	0	0	0	12149	0	4949				
300009																							2208	1818	24610		4589				0	0	1772							11700	0	2523				
300036																							1006	6495	10816		1281				0	0	1685							349	0	0				
300063																						0	2777	1629	6402	385	628	215	0	0	0	0	1368	0	0	0	0	0	0	0	0	0	RESERVE FEDEDERAL TAX			
300157																							82	0	680		91				0	0	507							0	0	0				
300353																						0	603	0	4867	726	726				0	0	1733							1805	0	0				
300456																							0	0	290		65				0	0	225							0	0	0				
300933																						0	303	0	13156	512	573	0	0	0	0	0	1316	0	0	0	0	0	0	6832	0	4132				
300942																						0	1007	85	4974	0	101	0	0	0	0	0	827	0	0	0	0	0	0	2954	0	0				
300960																							353	0	2855		788				0	0	1714							0	0	0				
301574																							1635	659	22779		664				0	0	1834							7718	5510	4759				
301800																							1582	6126	43367	1242	8684				0	0	2190							24785	0	0				
302030																							96	49	370		94				0	0	131							0	0	0				
302133																							69	0	2465	26	67				0	0	138				41			2191	0	0				
302553																							185	0	3496	121	204				0	0	790							2317	0	0	delayed principal receivable			
302656																						129	3543	0	22027	1621	3838	498	0	0	0	0	14191	20	0	278	1287	0	0	455	0	0	EFT Settlement			
303550																							5752	0	59322		11092	7586			0	0	7002							8268	27208	0	deferred compensation plans			
303653																							50	0	1897		719				0	0	1128							0	0	0				
303701																							585	2624	7195	221	785				0	0	629							2572	0	0				
303747																						16	181	328	2709	96	112				0	15	342							1546	70	115				
303952																							1641	1212	13290	187	485				0	0	4290					69		4033	0	1629	ATM Prefunding			
304155																							0	0	168		41				0	0	127							0	0	0				
304173																							5279	0	34243	376	817				0	0	2290							25857	0	0				
304520																							313	0	3893		91				0	0	316							3173	0	0				
304575																							99	5	233		81				0	0	48							0	0	0				
304762																							228	0	1016		67				0	0	254							236	0	231				
304913																						0	1902	185	4748	0	1760	115	0	0	0	0	901	0	0	0	1631	0	0	0	0	0	ALL OTHER ASSETS			
305059																							376	0	1116		295				0	0	445							0	0	0				
305077																							251	646	5173		483				0	0	439							3159	0	195				
305152																							571	36	4791		266				0	0	705							3213	0	0				
305237																							152	1300	7713		1027				0	0	778							4456	0	0				
305433																							481	0	986		188				0	0	317							0	0	0				
305442																							579	0	7940		162				0	0	1005							6194	0	0				
305648																							249	0	3064		204				0	0	1203							1408	0	0				
305750																							42	0	4834		695				0	0	606							3491	0	0				
306056																							138	0	1058		210				0	0	438							272	0	0				
306140																						0	440	0	1261	0	30	0	0	0	0	0	791	0	0	0	0	0	0	0	0	0				
306159																						0	1908	0	12254	80	1015	935	0	0	0	0	706	0	0	0	0	0	0	8625	0	0	Moneygram Settlement account			
306270																							45	324	670		113				0	0	188							0	0	0				
306337																							482	0	10425		1074	883			0	0	2621							5894	0	354	INVESTMENT LINQS			
306908																							338	3432	24192		1239				0	0	1765							15318	0	2100				
307062																							532	741	7438		1831				0	0	3276							1058	0	0				
307334																						4	73	203	1290	93	183				0	0	319							512	0	0				
307361																							1078	0	3356	430	490				0	0	1788							0	0	0				
307679																							2410	2954	30241	1048	2201				0	0	2998							11911	1161	6606				
307932																							72	89	2723		421				0	0	226							1915	0	0				
307950																							542	11	4389		261				0	0	1126							2449	0	0				
308256																							98	0	813		75				0	0	640							0	0	0				
308340																							480	0	6496		442				56	0	1887							2088	0	1543				
308836																							93	506	1149		343				0	0	207							0	0	0				
309150																							1073	0	8921		267				0	0	1212							0	6369	0				
309570																						0	7316	0	64786	0	10799	0	0	0	0	0	3191	0	0	0	7894	0	0	18020	1735	23725				
309655																							422	188	10512		3898				0	0	1295							4709	0	0				
309851																							196	95	2778		69				0	0	527							1891	0	0				
309972																							464	493	4216		273				0	0	762							2224	0	0				
310071																							626	0	6472		918				0	0	418							4510	0	0				
310754																							223	0	570		160				0	0	187							0	0	0				
310950																							227	0	1186		0				0	0	959							0	0	0				
310978																							18460	7269	105650		9681	0			0	0	4575	2572						58311	7354	0				
311050																						0	2006	0	15211	1006	3550	0	0	0	0	0	4979	0	0	0	0	0	0	4676	0	0				
311144																							0	0	189		0				0	0	189							0	0	0				
311256																							416	0	946		102				0	0	428							0	0	0				
311265																						0	199	0	6514	0	277	0	0	0	0	0	766	0	0	0	0	0	0	5272	0	0				
311603																							6509	3692	30505		2004				0	0	2217							0	16083	0				
311649																							87	0	363	0	6				0	0	270							0	0	0				
311658																							399	0	837		96				0	0	342							0	0	0				
311845																						1571	44711	0	232473	13167	129791	22461	0	0	0	0	51786	0	0	30104	23405	0	0	0	6185	0	ESCROW ADVANCES			
311939																							618	0	5858	227	379				0	0	776			135				4085	0	0				
312244																							2940	0	8080		1103				0	0	4037							0	0	0				
312356																							263	0	1770		57				0	0	1450							0	0	0				
312570																							407	42	543		20				0	0	74							0	0	0				
312730																						10279	1285	23741	49909	0	21752	0	0	0	0	156	2975	0	0	0	0	0	0	0	0	0				
313009																							1499	638	2720		253				0	0	330							0	0	0				
313157																							131	0	1424		272				0	0	688							333	0	0				
313175																							164	0	5116		1652				0	0	479							2821	0	0				
313223																							698	0	8059		2307				0	0	906							3016	0	1132				
313401																						0	1064	1184	13100	552	673	0	0	0	0	0	1590	0	0	0	0	0	0	7953	0	636				
313577																							1067	527	12049	344	536				0	0	1291			150				6096	0	2532				
314257																							1179	0	3847		581				0	0	1601							486	0	0				
314444																							1008	0	4773		95				0	0	952							2718	0	0				
315357																							362	0	1077		127				0	0	588							0	0	0				
315656																							503	0	1473		425				0	0	545							0	0	0				
316354																						0	2090	0	3493	367	374				0	0	821							208	0	0				
316840																						0	32092	18413	137782	4390	12277	0	0	0	0	0	11338	0	0	0	0	0	0	26143	0	37519				
316859																							201	453	3002		536				0	0	456							1356	0	0				
316934																							0	0	542		82				0	0	460							0	0	0				
317258																							458	0	13820		804				0	0	1667							7834	0	3057				
317342																							7666	12500	84692	2740	9327	3326			0	0	8162							40806	6231	0	Other Assets			
317379																							411	2933	7259		1547				0	0	1372							996	0	0				
317650																							0	129	442		141				0	0	172							0	0	0				
318639																						0	41	0	172	10	10	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0				
318835																							1969	6490	14125		1221				0	0	685							3210	0	550				
318947																						2	110	0	2712	130	142	0	0	0	0	0	383	0	0	0	0	0	0	2077	0	0				
318974																							10571	0	44724		18993				0	0	4246				11914			2808	7330	776				
319047																							952	286	7589		965				0	0	1031							2017	0	2338				
319458																							178	0	1327	118	222				0	0	595							332	0	0				
319551																							2281	0	10488		358				0	0	2672							5177	0	0				
320034																						0	359	26	1085	86	124	0	0	0	0	0	576	0	0	0	0	0	0	0	0	0				
320052																							1437	0	4990	877	1680	347			0	0	1873			327				0	0	0	Rejected Debit			
320070																						0	1075	371	1907	180	244	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0				
320119																							13050	42982	349673		76604				0	0	29057	21741				21617		187980	0	0				
321152																						0	40	8	198	0	33	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0				
321255																						0	0	0	412	0	64	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0				
321273																							216	3421	5222		713				0	0	872							0	0	0				
321330																							51	0	1528		171				0	0	619							687	0	0				
321947																						0	1104	603	15038	566	1258	0	0	0	0	0	1586	0	0	0	0	0	0	10487	0	0				
322056																						809	569	1482	12346	729	1674				0	0	2051							6570	0	0				
322449																							544	0	1249		69				0	0	636							0	0	0				
322476																							13	24	73		14				0	0	22							0	0	0				
322551																							85	83	354		35				0	0	151							0	0	0				
