"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
254504	124	0	108	0	CONF	0	0	0	77	89	0	0	0	0	0	0	0	0	0	0	0	false	0	17	0	29	164	0	155	293	70	0	543	0	0	386	171	0				insurance related	travel related										2011 year end cpa adjusting entries		
254652	160	0	10	130	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	5	0	11	315	0	78	0	0	0	0	0	0	0																	
254670	0	0	63	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0																	
254849	34	0	101	544	CONF	4300	497	555	182	2851	97	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	0	482	140	0	0	228	404	179	158	0	Rental Income on Operating Leases	Other Fee Income - MAC	Gain on Change in Control	Loan Processing Expense - Secondary market Loans	Depreciation Expense - Operating Leases	Other State Taxes - MAC											
255136	0	217	0	233	CONF	46	0	0	383	1864	195	0	0	0	0	0	0	200	0	0	0	false	0	0	0	0	323	34	239	370	0	0	111	236	0	0	305	0	SBA GUARANTEED LOAN RECOVERY			INSURANCE & BONDS	OREO EXP (e.g.PROPERTY TAX, RE-APPRAISALS	SOFTWARE SUPPORT AND ANNUAL LICENSES				CAPITAL CONTRIBUTION FROM FNC (BANK HOLDING COMPANY)							
255350	44	4	178	44	CONF	0	0	0	31	59	0	0	0	0	0	0	0	27	0	0	0	false	55	0	0	41	73	8	88	0	54	0	0	77	0	76	11	0				correspondent bank fees	ore expense					capital injection from holding company							
255547	50	0	44	27	CONF	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	0	7	5	197	20	0	52	71	0	6	0	0				Call report fees													
255556	92	0	172	0	CONF	0	0	0	148	61	0	0	0	0	0	0	0	0	0	0	0	false	60	0	0	0	180	0	0	371	53	0	349	63	0	0	52	0				SERVICE CHARGES AND FEES PAID	MAINTENANCE-SOFTWARE												
255574	539	0	362	584	CONF	1273	0	0	352	312	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	258	2028	274	0	590	0	275	0	552	0	Income from subsidiary			Foreclosed asset expenses	Personnel expenses												
255659	2382	0	0	934	CONF	182	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	3860	526	0	3670	0	1321	0	0	0	Exchange fee income	Cash management services income															
255873	171	0	58	0	CONF	0	0	0	68	124	0	0	0	0	0	0	0	0	0	0	0	false	51	0	0	0	98	0	0	414	0	0	29	0	108	0	0	0				Other Real Estate Owned	Software Licensing and Maintenance												
256049	1	0	10	0	CONF	0	0	0	4	29	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	0	0	46	4	0	0	9	0	1	3	0				Other Real Estate Expense	Miscellaneous Expense												
256058	114	0	249	18	CONF	0	0	0	229	118	240	0	0	0	0	0	0	0	0	0	0	false	113	0	0	0	0	28	588	457	134	0	0	293	0	232	167	0				Insurance - Other and Blanket Bond	Other Benefits	Deferred Payroll Liability											
256076	111	0	99	0	CONF	0	0	0	32	30	52	107	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	0	0	365	34	67	99	50	0	85	30	0				Donations	Now   Debit Card Expense	Real Estate Owned Expense	Audit Adjustment from previous year ending 9/30/12										
256179	0	0	43	0	CONF	0	0	0	59	0	0	0	0	0	0	0	0	0	0	1	0	false	0	0	0	26	40	0	0	190	74	0	93	52	0	0	40	0				internet banking								accounting adj					
256553	1835	0	0	0	CONF	2634	0	0	2120	0	0	0	0	0	0	0	0	0	0	0	0	false	537	0	0	0	382	84	0	1563	1067	0	1598	143	381	988	676	0	Secondary Loan Fees			DBI Management Fee													
257233	55	0	122	97	CONF	0	0	0	88	127	72	0	0	0	0	0	0	0	0	0	0	false	94	-27	0	30	114	35	398	0	100	0	49	191	455	0	98	0				VISA / MC Expense	OREO Expense	State Franchise Tax									Correction of depreciation from a prior year		
257345	22	12	49	20	CONF	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	false	45	0	0	8	0	10	56	461	61	0	63	18	0	0	40	0				OCC Asesments													
257466	63	0	138	100	CONF	0	0	0	48	37	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	0	288	43	0	0	0	0	0	0	81				TRAVEL AND ENTERTAINMENT	DUES AND SUBSCRIPTIONS												
257578	171	0	252	12	CONF	3406	649	0	217	1179	-2250	0	0	0	0	0	0	-250	0	0	0	false	126	0	0	0	221	0	215	2848	379	0	635	332	0	0	146	0	Gain/Loss on MSR	Income on Service Corp		CMS & Wire Fees	Appraisal Expense	Direct Loan Costs				Special dividend to fund captive insurance company							
257653	0	0	0	0	CONF	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	0	0	0	20	0	56	28	0	38	0	0				FEES FOR SERVICES													
257756	207	0	101	0	CONF	143	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	false	0	0	0	0	32	0	0	431	0	0	0	82	0	0	0	0	loan processing fee income directly related to cost of loan									capital infusion							
257868	806	0	226	347	CONF	320	167	668	393	275	429	0	0	0	0	0	0	0	0	0	0	false	337	0	0	0	345	0	488	1065	631	0	1624	503	634	651	663	0	Merchant Discount	Sub Lease Income	Secure Card Services	Travel and Transportation	Bank Service Charges	OREO Expenses											
258146	0	0	34	0	CONF	0	0	0	35	31	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0				Professional Fees	Leasing Expenses												
258306	212	0	171	79	CONF	98	33	0	311	230	182	0	0	0	0	0	0	0	0	0	0	false	138	0	0	23	313	58	70	1224	222	0	0	178	139	0	0	0	INCOME-DIRECTORS FEES INVESTMENT	MISC INCOME		OREO EXPENSE	CONTRIBUTIONS	INSURANCE EXPENSE-GENERAL											
258351	94	0	76	0	CONF	0	0	0	69	138	0	0	0	0	0	0	0	0	0	0	0	false	59	0	0	0	0	0	189	536	84	0	0	64	0	0	0	0				ORE Expenses	Deferred Comp												
258379	48	0	156	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	40	0	0	0	123	6	105	308	44	0	0	96	14	117	24	0																	
258445	296	59	0	0	CONF	60	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	false	262	0	0	0	0	0	0	1275	276	0	1002	111	0	0	312	0	Safe Deposit Box Income			Loan Review and Internal Audit													
258539	0	0	71	0	CONF	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0							STATE OF ILLINOIS - CORPRATE REPLACEMENT TAX										
258632	64	0	164	21	CONF	10	3	0	44	26	45	0	0	0	0	0	0	0	0	0	0	false	10	0	0	10	0	11	46	282	33	0	169	58	45	35	22	0	MISCELLANEOUS FEES	CHECK CASHING FEES		INSURANCE	SEMINARS, SCHOOLS & CONVENTIONS	LOCAL TAX EXPENSE											
258771	2758	0	0	1692	CONF	22199	4420	1040	4907	1970	1351	0	0	0	0	0	0	67799	0	0	0	false	1186	0	0	0	0	0	1277	0	1213	0	0	1116	3224	0	1504	0	Gain on derivatives	Income from Investments/Partnerships	Subsidary Allocation Income	B&O Taxes/Licenses	Travel & Entertainment	Foreclosure Expense				Capital Contribution							
258874	42	0	48	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	111	25	0	0	39	0	0	0	0																	
259059	97	7	25	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	10	0	17	2	111	58	0	62	46	0	32	7	0																	
259330	307	145	0	620	CONF	596	0	0	476	457	1325	0	0	0	0	0	0	0	0	0	0	false	349	0	0	76	461	77	349	282	433	0	140	433	0	0	631	0	Auto Club Revenue			Outside Collection Fees	Blanket Bond Ins.	Cost of Carrying ORE											
259442	158	0	117	0	CONF	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	false	61	0	0	49	117	0	0	356	63	0	173	83	0	73	0	0				Computer Maintenance Agreement													
259657	0	183	0	3992	CONF	819	0	895	20000	20780	18188	0	0	0	0	0	0	0	0	0	0	false	0	0	0	84	346	0	87	0	0	0	0	0	0	0	0	0	Change Order Fees		Misc Income	Loan Expenses	OREO Expenses	Indemnification Asset Valuation Adjustment											
259956	0	0	54	0	CONF	62	42	0	44	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	0	0	0	394	33	0	0	80	0	0	0	0	atm network fee income	exchange collection items		ore expense													
260055	1726	368	0	2083	CONF	735	764	346	1890	2070	2290	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	905	0	520	0	953	0	5368	0	0	1805	988	0	Merchant Processing Income	Misc. Other Income	CCH Flight income	Donations	Other Pro Services	OREO/Foreclosure								OREO Income   368			
260354	32	0	5	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	false	28	0	0	6	0	13	35	140	27	0	57	40	0	49	41	0										Capital injection to surplus from parent company.							
260831	0	0	0	64	CONF	0	0	0	75	43	29	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	76	70	30	0	0	53	0	41	0	0				OREO Expense	Banker Blanket Bond Prem	Raymond James Fees											
260868	232	75	217	76	CONF	45	0	0	514	414	94	0	0	0	0	0	0	5000	0	0	0	false	127	0	0	0	0	4	15	955	155	0	189	94	250	15	347	0	Wire Transfer fees			Travel & Business Development	Security	Loan Fees & Expenses				Capital Injection							
261070	109	0	0	83	CONF	0	0	0	120	232	63	0	0	0	0	0	0	0	0	0	0	false	57	0	0	0	91	0	0	177	122	0	0	111	71	150	127	0				Prov for Ad Valorem Tax	Coversion Expense	ORE Expense											
261146	167	0	0	0	CONF	4518	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	250	0	0	173	179	0	130	100	0	Sec Mkt Orig Fees			Other Loan Closing Expenses													
261258	82	0	58	17	CONF	29	0	0	33	34	27	0	0	0	0	0	0	0	0	0	0	false	52	0	0	39	0	32	163	263	53	0	239	87	23	134	46	0	Letters of Credit Commissions			Correspondent Service Charges	Kansas Bank Assessment	Debit Card Expenses											
261360	380	23	158	81	CONF	0	0	0	103	102	82	0	0	0	0	0	0	2025	0	0	0	false	186	0	0	23	190	47	48	647	240	0	527	178	40	169	147	0				TEXAS DEPARTMENT OF BANKING DUES	SALES TAXES	ALL INSURANCE				CAPITAL CONTRIBUTION WITH PARENT HOLDING COMPANY							
261940	206	51	230	0	CONF	347	0	0	201	601	116	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	219	38	393	495	143	0	0	216	0	0	165	0	2ND Market Income			Computer Supplies and Expense	OREO and OREO Writedown	Insurance Expenses											
262059	328	0	98	0	CONF	82	52	0	404	290	171	0	0	0	0	0	0	0	0	0	0	false	0	0	0	32	442	49	0	561	0	0	358	0	0	240	0	0	Bank Card Credit Card Income	Mortgage Center Income		OREO Write Down	Other Outside Services	Bad Debt Expense											
262237	91	0	183	0	CONF	75	0	0	28	31	0	0	0	0	0	0	0	-564	0	0	0	false	47	0	0	0	0	18	38	250	52	0	164	59	0	102	37	0	SBA referral fees			Insurance	Other Taxes					Dividends paid to holing company for ytreasury stock repurchase							
262358	196	0	105	120	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	76	0	0	0	65	0	326	394	237	0	0	85	192	203	98	0																	
262741	43	13	87	13	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	59	0	0	11	143	15	234	246	58	0	0	72	27	150	50	0														The bank elected Sub S status on December 28, 2011, effective January 1, 2012.			
262844	130	0	183	1	CONF	91	15	0	382	175	45	0	0	0	0	0	0	0	0	0	0	false	137	0	0	77	348	39	256	487	85	0	0	85	82	166	71	0	Other non-interest income	Misc income		Check pro 52, Loan exp. 119, Training 53, ins. 23, Travel 53, Mtgs and Dues 82	Charity 74, Correspondent fees 74, CDAR fees 10, Employee meals 12, LPL exp 5	Check loss 14, IA exam fees 15, Freight 11, Misc 5											
262956	44	0	50	39	CONF	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	147	0	133	302	77	0	0	66	46	107	0	0				Misc. Expense													
263243	194	0	0	0	CONF	49	51	163	479	0	0	0	0	0	0	0	0	0	0	0	0	false	198	0	0	70	0	37	101	725	244	0	657	0	0	562	331	0	DISTRIBUTIONS- KY TITLE CENTER	FEES & EXCHANGE	SECONDARY MARKET FEES	BANK FRANCHISE TAXES													
263551	11	0	67	14	CONF	63	0	0	27	30	46	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	0	5	0	233	35	0	42	48	21	0	15	0	Underwriting Fee on Loans Held for Sale			Due From Bank Charges	Credit Expenses	Miscellaneous Expenses											
263627	27	0	133	55	CONF	0	0	0	105	63	97	0	0	0	0	0	0	0	0	0	0	false	55	0	0	0	274	16	69	300	88	0	0	30	0	26	0	0				Ohio Franchise tax	Charitable Contributions	Directors\Keyman\Other Life Insurance											
264156	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
264455	101	0	204	0	CONF	124	138	0	159	75	0	0	0	0	0	0	0	0	0	0	0	false	127	0	0	132	0	51	84	472	131	0	742	100	0	76	134	0	Exchange and Wire Fees	Merchant Credit Card Income		Internet Banking Expense	Service Charge on Due From Banks												
264558	142	0	0	0	CONF	60	61	76	384	124	634	0	0	0	0	0	0	0	0	0	0	true	133	0	0	0	0	37	461	1087	0	0	0	0	0	201	0	0	Processing Income	Miscellaneous Income	Loan Processing	Administrative Expenses - affiliate	Loan Servicing Expense	Other Professional Services Expense								RI-E 2.o Donations 120			
264772	696	0	308	347	CONF	557	0	0	217	190	208	0	0	0	0	0	0	0	0	0	0	false	92	0	0	0	0	0	35	1056	135	0	0	211	1208	48	221	0	Loan Servicing Fee Income	Bank Owned Life Insurance		Travel and Entertainment Expense	OCC Assessment Fees	Insurance Expense											
265340	210	0	102	4	CONF	52	45	0	273	157	20	0	0	0	0	0	0	0	0	0	0	false	47	0	0	1	0	6	29	104	97	0	49	80	0	-17	58	0	Mortgage Fees	Other Income		Other Taxes	Cash Over & Short / General Expense / Misc Charge Offs	Other Bank Property											
265407	1102	0	484	91	CONF	0	0	0	402	590	468	0	0	0	0	0	0	0	0	0	0	false	397	0	0	107	719	158	474	643	538	0	2141	151	461	715	511	0				Directors Retirement Expense	Charitable Contributions	Rebranding Expense											
265452	30	0	0	0	CONF	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0				Service Charges													
265676	0	0	0	357	CONF	41	0	0	3125	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	55	0	197	0	0	0	153	0	0	0	Insurance commissions			Litigation Reserve													
266066	111	8	61	17	CONF	0	0	0	65	43	0	0	0	0	0	0	0	0	0	0	0	false	37	0	0	4	108	8	31	149	71	0	148	69	29	61	136	0				Comptroller Assessment Fee	non-compete exp												
266244	83	0	133	54	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	88	0	104	0	40	0	0	23	0	0	0	0																	
266253	26	0	52	0	CONF	0	0	0	33	33	27	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	62	0	0	98	43	0	0	0	63	68	0	0				BANK SERVICE CHARGES	OREO EXPENSES	EDUCATION AND TRAINING											
266271	0	0	0	0	CONF	76751	13116	0	550735	25378	25195	0	0	0	0	0	0	192000	-674	18	0	false	0	0	0	7547	0	0	5972	0	0	0	52638	0	0	0	0	0	Leasing Revenues	Management Fee Income		Loss on Termination of Debt	Operating Lease Depreciation	REO Expense				Infusion of Permant Capital	Stock Compensation tax benefit and stock option expirations	Foreign currency translation adjustment					
266655	0	0	66	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0																	
266851	60	0	70	22	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	41	-80	0	0	0	23	100	361	44	0	331	127	51	68	157	0															Previous Year Tax Return Adjustments with holding company & subsidiaries		
266879	0	0	51	82	CONF	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	207	462	0	0	0	146	204	0	0	0				Foreclosed Property Expense													
266945	334	53	490	270	CONF	324	61	0	322	675	174	0	0	0	0	0	0	0	0	0	0	false	200	0	0	0	427	0	101	0	228	0	486	0	0	0	361	0	Tax Credit Allowance QZABS	Other Misc Fees		Amortization Expense ORE	Bank Franchise Tax Expense	Other Expense ORE											
267652	22	41	14	6	CONF	116	25	0	27	95	108	0	0	0	0	0	0	0	0	0	0	false	32	0	0	12	91	19	26	155	70	0	0	25	11	0	23	0	2nd market mortgage fees	OERO interest income sold contract		Correspondent bank fees	Loan collection expenses	OREO expenses											
268006	625	0	337	0	CONF	1081	0	0	439	860	448	0	0	0	0	0	0	0	0	1876	0	false	294	0	0	163	543	128	202	335	291	0	579	440	311	299	746	0	Master Money Debit Card Income			Debit Card Expense	Contributions	Amortization of LIHTC						Adjustment for Specific Reserves Previously reported on OTS TFR					
268136	149	0	67	0	CONF	33	44	0	70	0	0	0	0	0	0	0	0	0	0	0	0	false	76	0	0	0	64	0	227	402	120	0	25	0	105	0	140	0	INC FROM CBS INSURANCE SERVICES	MORTGAGE INC - LOANS HELD FOR SALE		OREO WRITEDOWN													
268257	482	68	0	194	CONF	96	27	0	172	235	0	0	0	0	0	0	0	0	0	0	0	false	175	0	0	86	0	120	0	1026	132	0	37	183	0	727	443	0	Other Fees	Mortgage Origination and Committment Fees		Write Down on ORE	Bill Pay and Electronic Banking Fees												
268556	504	0	0	0	CONF	103	0	0	6604	887	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	94	0	72	0	0	0	0	1441	0	0	565	0	0	credit card fees			affiliate service fees	lending expenses												
268677	0	0	0	711	CONF	1250	505	381	2788	890	1278	0	0	0	0	0	0	1694	0	0	0	false	0	0	0	0	0	0	464	1394	0	0	475	928	550	416	0	0	new market tax credit sub-allocation fee	new market tax credit compliance and service fee	new market tax credit exit fee	charge-off of negative escrow	foreclosure and property maintainence expenses	insurance and surety				APIC reclass related to NMTC sale							
268828	106	0	257	220	CONF	6	7	60	441	92	104	0	0	0	0	0	0	0	0	0	0	false	114	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	Wire Transfer Fees	Check Cashing Fees	Letter of Credit Fees	Capital Stock Tax	Other Outside Service Fees	Examination Fees											
268976	198	0	181	237	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	117	0	0	0	0	54	0	599	114	0	191	209	0	113	24	0																	
269049	251	263	90	89	CONF	50	0	0	107	270	556	0	0	0	0	0	0	-1110	0	0	0	true	117	0	0	0	0	33	52	158	125	0	385	90	0	100	0	0	Credit Card Income			Travel	Software Licensing	OREO Expense				Return of Capital				Additional Other Noninterest Expenses: Loan Expense   112 Loan Collection Expense   93			
269058	58	0	59	0	CONF	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	false	50	0	0	0	44	27	0	37	38	0	150	0	90	84	37	0				Insurance and Surety Bonds													
269478	156	0	84	0	CONF	-161	0	0	42	36	0	0	0	0	0	0	0	0	0	0	0	false	0	189	0	0	103	0	45	249	82	0	86	111	76	0	44	0	FAS 91 Loan Amortization			Computer Maintenance/Software	Fraud Loss									Correction of an accounting error in recording accrued and deferred income taxes in multiple year reports discovered upon completion of current year audit by new auditors	See below under other explanations		
269571	18	0	0	2	CONF	1	0	0	20	12	6	0	0	0	0	0	0	0	0	0	0	false	6	-57	0	0	44	2	0	61	13	0	3	47	0	22	7	0	Mortgage Life and Disabilty Insurance Commissions			Charitable Contributions	Organazation Dues and Subscriptions	Boli Expense									Required Audit Adjustment		
269759	25	0	6	0	CONF	8	2	10	13	4	29	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	9	6	0	28	0	11	28	17	4	0	0	Debit Card Income	Wire Transfer Fees	Misc.	Bank Service Charges	Other Dues	OREO Expense/Misc											
270148	75	14	102	36	CONF	0	0	0	70	69	63	0	0	0	0	0	0	0	0	0	0	false	21	0	0	19	78	23	27	512	66	0	227	19	51	0	96	0				Dues & Subcriptions	Expenses- Other Real Estate	Deferred Compensation Expenses											
270353	0	0	0	0	CONF	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0				OTHER REAL ESTATE OWNED EXPENSES													
270504	285	2	136	53	CONF	319	385	100	516	1175	306	0	0	0	0	0	0	0	0	0	0	false	242	0	0	24	124	70	190	12	232	0	1071	283	107	441	348	0	Commercial Loan Documentation Fees	Residentail Loan Documentation Fees	SERP Income	State Deposit Tax	Loss on Housing VT	FHLB Unwind Fee											
270531	0	300	0	116	CONF	0	0	0	2134	131	0	0	0	0	0	0	0	231	1750	0	0	false	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0				OREO Expenses	D & O and Blanket Bond					Paid in Capital for Subsidiary	Capital Infusion from Holding Company						
270652	29	0	12	10	CONF	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	1	0	3	0	43	45	0	0	20	21	0	33	0	Loan Documentation Income	Telephone Co-op Capital Credit															
271136	0	0	0	116	CONF	31	0	0	450	182	110	0	0	0	0	0	0	0	0	0	0	false	82	0	0	0	0	0	0	110	87	0	329	93	0	518	0	0	Visa/MC Membership Fee			Outsourcing Fees	ORE Expenses	Software Expense											
271154	83	8	30	3	CONF	5	0	0	119	127	35	0	0	0	0	0	0	0	0	0	0	false	58	0	0	0	0	6	13	250	36	0	5	20	0	6	15	0	WIRE TRANSFER FEES			CREDIT CARD EXPENSE	OTHER REAL ESTATE EXPENSE	TRAVEL EXPENSES											
271275	201	0	178	56	CONF	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	126	0	0	0	158	28	81	526	125	0	559	201	97	383	119	0	Insurance Settlement																
271341	5	6	40	76	CONF	110	55	14	150	84	77	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	0	13	22	227	31	0	211	106	0	135	33	0	Other Income/Building Insurance Claim Proceeds	FHLMC Underwriting	Home Equity Annual Fee	Bank Franchise Tax	Technology Expense	Committee Fees											
271529	704	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	123	25	0	0	0	0	0	0	0	408	0	0																	
271631	128	80	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	165	89	50	0	1162	128	0	0	0	0	0	0	0																	
271752	0	0	0	101	CONF	92	50	37	31	33	49	0	0	0	0	0	0	0	0	0	0	false	59	0	0	0	0	0	196	43	39	0	0	0	0	93	52	0	MISC INCOME	BOLI WEST COAST	BOLI MASS MUTUAL	CHARITABLE CONTRIBUTION	BUSINESS DEVELOPMENT	OTHER FEES											
272030	22	0	47	18	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	16	1	0	137	7	0	5	46	95	0	25	0																	
272058	7	0	42	20	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	0	0	26	9	0	0	15	0	0	0	0																	
272151	0	0	33	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	80	0	0	0	37	0	0	0	0																	
272245	10	0	34	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	2	0	5	0	62	7	0	16	10	0	0	15	0																	
272272	317	0	169	0	CONF	408	0	0	210	324	476	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	455	0	0	721	259	0	1170	176	0	665	0	0	APPLICATION FEES / LOAN CLOSING FEES			EMPLOYEE EXPENSES	INTERNET BANKING FEES	PREPAYMENT PENALITES ON FHLB ADVANCES											
272302	1213	0	400	0	CONF	683	0	0	1450	377	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1592	91	0	1096	267	0	489	400	0	0	0	0	Premium income on covered call options			Contribution to Charitable Foundations	Depreciation of Investment in low income housing tax credits												
272870	57	0	57	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	2827	0	0	0	false	0	0	0	0	0	0	34	256	58	0	0	103	125	0	0	0										Conversion from mutual to stock							
273149	207	0	0	0	CONF	0	0	0	200	142	0	0	0	0	0	0	0	0	0	0	0	false	107	0	0	37	0	25	0	686	193	0	0	0	261	232	200	0				Provision for off balance sheet credit loss	OCC Bank Assessment												
273251	33	0	69	0	CONF	0	0	0	27	52	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	43	0	0	41	0	0	29	0				Correspondent Bank Fees	Ins.-Liab/Bank Bond												
273336	561	0	0	0	CONF	216	108	0	977	556	297	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	87	79	0	0	0	0	1150	0	520	0	323	0	Wire Transfer Fees	LOC Service Charge		Software Support	Donations	Insurance											
273550	121	111	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	52	30	47	699	64	0	0	28	0	0	127	0																	
273653	25	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0																	
273662	72	0	98	159	CONF	0	0	0	88	78	99	0	0	0	0	0	0	0	0	0	0	false	112	7	0	31	0	51	341	341	174	0	346	169	0	4	150	0				Texas Department of Banking Assessment	Business Promotions	Insurance									Accounting Adjustment from Prior Year		
273840	218	0	81	0	CONF	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	54	0	0	0	66	0	66	470	64	0	0	38	0	0	74	0	Loan Documentation Fees																
273859	0	0	0	0	CONF	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	COLLECTION AND EXCHANGE																
274025	8	4	24	0	CONF	1	1	1	24	5	2	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	1	0	32	10	0	3	22	4	12	4	0	Wire fees	Money order fees	Merchant banking fees	Franchise tax	Other insurance	Bond accounting											
274052	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	101	0	0	0	25	0	0	0	0																	
274164	351	0	127	0	CONF	345	406	0	268	356	119	0	0	0	0	0	0	0	0	0	0	false	115	0	0	0	143	0	84	0	206	0	592	154	0	356	238	0	MASTERCARD VISA INCOME	COLL/EXCHANGE/LT OF CREDIT		MASTERCARD VISA EXPENSE	MAINT/LICENSE SOFTWARE	OREO EXPENSES											
274548	61	0	62	116	CONF	683	0	0	66	253	63	0	0	0	0	0	0	0	0	0	0	false	0	0	0	27	59	0	0	368	50	0	0	0	49	0	0	0	Real Estate Commission			Public Relations	R/E Agency	Donations											
