"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	
771878																																																																																																																																																																																																																																																	
772008																																																																																																																																																																																																																																																	
772240																																																																																																																																																																																																																																																	
772446																																																																																																																																																																																																																																																	
772754																																																																																																																																																																																																																																																	
773032																																																																																																																																																																																																																																																	
773171																																																																																																																																																																																																																																																	
773247																																																																																																																																																																																																																																																	
773443																																																																																																																																																																																																																																																	
773470																																																																																																																																																																																																																																																	
773546																																																																																																																																																																																																																																																	
773742																																																																																																																																																																																																																																																	
774132																																																																																																																																																																																																																																																	
774235																																																																																																																																																																																																																																																	
774253																																																																																																																																																																																																																																																	
774262																																																																																																																																																																																																																																																	
774347																																																																																																																																																																																																																																																	
774851																																																																																																																																																																																																																																																	
775054																																																																																																																																																																																																																																																	
775241																																																																																																																																																																																																																																																	
775456																																																																																																																																																																																																																																																	
775773																																																																																																																																																																																																																																																	
776275																																																																																																																																																																																																																																																	
776369																																																																																																																																																																																																																																																	
776547																																																																																																																																																																																																																																																	
777254																																																																																																																																																																																																																																																	
777366	806926	11913	0	3561	676052	74001	9513	64484	4	36	0	36	0	0	0	25027	0	0	0	0	0	0	0	26390	1421	3619	0	17619	10934	111963	176128	514156	338	338	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129826	64913	21931	0	3560	39422	32865	111963	179688	559502	0	22393	89844	559502	672491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24079	0	0	0	0	0	-948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140023	0	0	99758	40265	1487	0	1487	1554	0	0	0	0	396	1158	551269	0	0	18797	76370	455872	230	0	0	3731	0	0	0	0	0	0	0	0	0	0	0	0	0	
777375																																																																																																																																																																																																																																																	
777441																																																																																																																																																																																																																																																	
777870																																																																																																																																																																																																																																																	
778738																																																																																																																																																																																																																																																	
779016																																																																																																																																																																																																																																																	
779351																																																																																																																																																																																																																																																	
779360																																																																																																																																																																																																																																																	
779641																																																																																																																																																																																																																																																	
779650																																																																																																																																																																																																																																																	
779968																																																																																																																																																																																																																																																	
780049																																																																																																																																																																																																																																																	
780218																																																																																																																																																																																																																																																	
780263																																																																																																																																																																																																																																																	
780562																																																																																																																																																																																																																																																	
780722																																																																																																																																																																																																																																																	
780955																																																																																																																																																																																																																																																	
781028																																																																																																																																																																																																																																																	
782016																																																																																																																																																																																																																																																	
782306																																																																																																																																																																																																																																																	
782351																																																																																																																																																																																																																																																	
782548																																																																																																																																																																																																																																																	
783161																																																																																																																																																																																																																																																	
783246																																																																																																																																																																																																																																																	
783349																																																																																																																																																																																																																																																	
783648																																																																																																																																																																																																																																																	
783844																																																																																																																																																																																																																																																	
783910																																																																																																																																																																																																																																																	
784159																																																																																																																																																																																																																																																	
784430																																																																																																																																																																																																																																																	
785147																																																																																																																																																																																																																																																	
785473																																																																																																																																																																																																																																																	
785857																																																																																																																																																																																																																																																	
785923																																																																																																																																																																																																																																																	
785932																																																																																																																																																																																																																																																	
785950																																																																																																																																																																																																																																																	
786210																																																																																																																																																																																																																																																	
786256																																																																																																																																																																																																																																																	
786274																																																																																																																																																																																																																																																	
786340																																																																																																																																																																																																																																																	
786443																																																																																																																																																																																																																																																	
786555																																																																																																																																																																																																																																																	
786612																																																																																																																																																																																																																																																	
786733																																																																																																																																																																																																																																																	
786948																																																																																																																																																																																																																																																	
787141																																																																																																																																																																																																																																																	
787459																																																																																																																																																																																																																																																	
787842																																																																																																																																																																																																																																																	
788559																																																																																																																																																																																																																																																	
788652																																																																																																																																																																																																																																																	
788773																																																																																																																																																																																																																																																	
789051																																																																																																																																																																																																																																																	
790150																																																																																																																																																																																																																																																	
790271																																																																																																																																																																																																																																																	
790543																																																																																																																																																																																																																																																	
790703																																																																																																																																																																																																																																																	
790918																																																																																																																																																																																																																																																	
791072																																																																																																																																																																																																																																																	
791353																																																																																																																																																																																																																																																	
791746																																																																																																																																																																																																																																																	
791821																																																																																																																																																																																																																																																	
791942																																																																																																																																																																																																																																																	
792248																																																																																																																																																																																																																																																	
792453																																																																																																																																																																																																																																																	
792640																																																																																																																																																																																																																																																	
792659																																																																																																																																																																																																																																																	
793571																																																																																																																																																																																																																																																	
794149																																																																																																																																																																																																																																																	
794336																																																																																																																																																																																																																																																	
794345																																																																																																																																																																																																																																																	
794475																																																																																																																																																																																																																																																	
794653																																																																																																																																																																																																																																																	
795249																																																																																																																																																																																																																																																	
795548																																																																																																																																																																																																																																																	
795959																																																																																																																																																																																																																																																	
795968	17096331	108188	0	0	9582001	677760	520076	157684	0	3590899	2656360	941705	0	0	721953	1174766	101994	115000	38332	0	0	0	23850	735310	72276	23130	18670	516809	3994473	2300333	4925134	5780912	63904	63904	24540	0	0	39364	953	477	477	0	0	0	4292	858	0	0	0	858	0	0	0	0	0	0	0	0	0	0	0	0	967591	483796	1005	0	0	460222	4524688	2324898	4952316	6350857	0	464980	2476158	6350857	9582001	15278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	86552	86552	0	0	86552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2092870	0	0	0	-7166	0	-20843	0	0	0	16025	0	0	16025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5648740	0	1021	4788445	859274	103177	0	103177	9592	0	0	0	0	0	9592	4291814	0	23808	2027	0	4265979	0	14482	0	17873	0	0	0	0	0	0	0	0	0	0	0	0	0	
796152																																																																																																																																																																																																																																																	
796451																																																																																																																																																																																																																																																	
796572																																																																																																																																																																																																																																																	
796657																																																																																																																																																																																																																																																	
797140																																																																																																																																																																																																																																																	
797775																																																																																																																																																																																																																																																	
798277																																																																																																																																																																																																																																																	
798512																																																																																																																																																																																																																																																	
799359																																																																																																																																																																																																																																																	
799751																																																																																																																																																																																																																																																	
799854																																																																																																																																																																																																																																																	
799939																																																																																																																																																																																																																																																	
799948																																																																																																																																																																																																																																																	
800134																																																																																																																																																																																																																																																	
800442																																																																																																																																																																																																																																																	
800479																																																																																																																																																																																																																																																	
800657																																																																																																																																																																																																																																																	
800853																																																																																																																																																																																																																																																	
801047																																																																																																																																																																																																																																																	
801056																																																																																																																																																																																																																																																	
801654																																																																																																																																																																																																																																																	
802866	55073093	286709	0	0	35326565	2612318	646429	1962281	2769	15898263	6039025	9826819	0	0	5562567	3935598	0	2929	295819	0	0	0	0	1139714	78173	90912	0	954379	12417266	15815610	2395757	24469173	1879631	1879631	0	925422	0	954209	118652	59326	0	14098	0	45228	9954	1991	0	653	0	1338	0	0	0	0	0	0	0	0	0	0	0	0	6371940	3185970	0	0	0	3185970	12454560	16976074	2395757	30731813	0	3395215	1197879	30731813	35326565	105780	37378	37378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9380119	0	0	839	32419	0	-120975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2399011	0	0	2395757	3254	0	0	0	266	0	0	0	0	0	266	23596914	0	91072	0	0	23505842	0	295819	0	16250	0	0	0	0	0	0	0	0	0	0	0	0	0	
803256																																																																																																																																																																																																																																																	
803265																																																																																																																																																																																																																																																	
803649																																																																																																																																																																																																																																																	
803658																																																																																																																																																																																																																																																	
803957																																																																																																																																																																																																																																																	
804150																																																																																																																																																																																																																																																	
804338																																																																																																																																																																																																																																																	
804374																																																																																																																																																																																																																																																	
804422																																																																																																																																																																																																																																																	
804815																																																																																																																																																																																																																																																	
804860																																																																																																																																																																																																																																																	
804963	89557184	614806	0	0	68563628	8560576	8003895	556311	277	31569	31569	0	0	0	10144402	2412962	32328	7262	49465	7714	0	0	0	8049012	31822	221634	23073	2521787	18221927	3825782	8832584	53964744	1342606	1342606	0	129275	492616	720715	246325	123163	0	47027	8555	67581	13644	2729	0	0	0	2555	0	0	0	0	0	0	0	0	0	0	0	0	13118739	6559370	0	5917	93729	6158328	18221927	4093778	9545758	61440576	0	818756	4772879	61440576	68563628	70025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	696886	213453	0	0	696886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12055516	0	34	59	0	0	-541438	0	0	0	74314	0	11638	49497	13179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11304963	0	39625	8550599	2714739	292488	0	292488	257728	0	0	3548	0	0	254180	49467142	0	2525	580064	177053	48707500	0	41751	0	4553810	0	0	0	0	0	0	0	29191	29191	0	36645	0	0	
805045																																																																																																																																																																																																																																																	
805250																																																																																																																																																																																																																																																	
805335																																																																																																																																																																																																																																																	
805447																																																																																																																																																																																																																																																	
805670																																																																																																																																																																																																																																																	
805755																																																																																																																																																																																																																																																	
805876																																																																																																																																																																																																																																																	
806220																																																																																																																																																																																																																																																	
806846																																																																																																																																																																																																																																																	
806958																																																																																																																																																																																																																																																	
807272																																																																																																																																																																																																																																																	
807348																																																																																																																																																																																																																																																	
807432																																																																																																																																																																																																																																																	
807656																																																																																																																																																																																																																																																	
807946																																																																																																																																																																																																																																																	
807955																																																																																																																																																																																																																																																	
808176																																																																																																																																																																																																																																																	
808260																																																																																																																																																																																																																																																	
808345																																																																																																																																																																																																																																																	
808354																																																																																																																																																																																																																																																	
808448																																																																																																																																																																																																																																																	
808653																																																																																																																																																																																																																																																	
809070																																																																																																																																																																																																																																																	
809276																																																																																																																																																																																																																																																	
809379																																																																																																																																																																																																																																																	
809539																																																																																																																																																																																																																																																	
809650																																																																																																																																																																																																																																																	
809678																																																																																																																																																																																																																																																	
809771																																																																																																																																																																																																																																																	
809856																																																																																																																																																																																																																																																	
809940																																																																																																																																																																																																																																																	
810544																																																																																																																																																																																																																																																	
810777																																																																																																																																																																																																																																																	
810919																																																																																																																																																																																																																																																	
811046																																																																																																																																																																																																																																																	
811279																																																																																																																																																																																																																																																	
