"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
2913702																																																														0	0	0	0	0	0	0	0	0			66282	0	616	0	66282	28410						0	0	0		0						0	0						0	
2913887																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2914268																																																																																																						
2914727																																																																																																						
2915126																																																																																																						
2915461																																																																																																						
2916534																																																																																																						
2916963																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2917184																																																																																																						
2917317																																																														0	25396	0	0	0	0	0	0	0			0	0	0	0	0	1086260						0	0	0		0						0	0						0	
2919423																																																																																																						
2919898																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2920287																																																																																																						
2920773																																																																																																						
2921211																																																																																																						
2921622																																																																																																						
2921659																																																																																																						
2924128																																																																																																						
2925620																																																																																																						
2925666																																																														1519958	0	0	0	0	0	0	0	0	0	0	1940	72947	1940	72947	0	15016	0	0	0	0	0	0	0	0	0	0						0	0						0	
2927615																																																																																																						
2929392																																																																																																						
2938198																																																														131381	0	0	0	0	0	0	0	0			0	0	0	0	0	654						0	0	0		0						0	0						0	
2938769																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2939001																																																																																																						
2939391																																																																																																						
2939663																																																														0	0	0	0	0	0	0	0	0			1215	0	94	0	1215	0					0	0	0	0		0						0	0						0	
2941068																																																														27975	0	0	0	0	0	0	0	0			69024	0	69024	0	69024	506309					0	169	0	0		0						0	0						0	
2942690																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2942823																																																																																																						
2943615																																																																																																						
2947556																																																																																																						
2948058																																																																																																						
2948423																																																																																																						
2949970																																																																																																						
2953418																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2954059																																																														218001	0	0	0	0	0	0	0	0			0	0	0	0	0	72083						0	0	0		0						0	0						0	
2954497																																																																																																						
2957014																																																																																																						
2958972																																																																																																						
2960555																																																																																																						
2960788																																																																																																						
2963266																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2963275																																																																																																						
2963547																																																																																																						
2963864																																																																																																						
2966614																																																																																																						
2967796																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2970657																																																														119497	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2973041																																																																																																						
2973386																																																																																																						
2980209																																																														51557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2986407																																																														25601	0	0	0	0	0	0	0	0			150	0	150	0	150	133328					0	0	0	0		0						0	0						0	
2989006																																																																																																						
2992501																																																																																																						
2992547																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2997216																																																																																																						
2997748																																																																																																						
2998576																																																																																																						
3005097																																																																																																						
3010000																																																																																																						
3010363																																																																																																						
3013823																																																														43902	286471	0	0	0	0	0	0	0			0	0	0	0	0	3195496						4693	0	0		0						0	0						0	
3015939																																																																																																						
3016347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3017081																																																																																																						
3019982																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3020447																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3022076																																																																																																						
3022610																																																																																																						
3025134																																																																																																						
3025929																																																																																																						
3027763																																																																																																						
3028902																																																														83388	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3029253																																																																																																						
3029589																																																														617628	0	0	0	0	0	0	0	0			1153	0	1153	0	0	1153					0	0	0	0		0						0	0						0	
3032833																																																																																																						
3034257																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3034695																																																																																																						
3039636																																																																																																						
3040418																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3041358																																																																																																						
3041974	108696	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2124	0	2124	0	2124	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3042234																																																														0	0	0	0	0	0	0	0	0			1843	0	1843	0	0	0					0	0	0	0		0						0	0						0	
3045383																																																																																																						
3047659																																																																																																						
3048487																																																																																																						
3049635																																																																																																						
3049729																																																																																																						
3051432																																																																																																						
3052813																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3057818																																																																																																						
3058114																																																																																																						
3058329																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3066025																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3067929																																																																																																						
3068579																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3070545																																																																																																						
3075474																																																																																																						
3076220																																																																																																						
3076248																																																														0	0	0	0	0	0	0	0	0	0	0	220611	0	220611	0	808304	0	0	0	0	0	0	231	0	0	0	0						0	0						0	
3076284																																																																																																						
3076453																																																																																																						
3076604																																																														17134	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3086256																																																																																																						
3089752																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3090833																																																																																																						
3093964																																																																																																						
3097243																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	282					0	0	0	0		0						0	0						0	
3102893																																																																																																						
3103591																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3109043																																																														122281	0	0	0	0	0	0	0	0			2209	0	171	0	0	0						0	0	0		0						0	0						0	
3109146																																																														0	0	0	0	0	0	0	0	0			88487	0	1501	0	0	501352						0	0	0		0						0	0						0	
3110197																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3116519																																																																																																						
3118447																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3120646																																																																																																						
3120897																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3121072																																																														50258	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3121081																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3121308																																																																																																						
3122994																																																																																																						
3125315																																																																																																						
3125557																																																																																																						
3128923																																																																																																						
3131400																																																																																																						
3133011																																																																																																						
3133570																																																																																																						
3134399																																																																																																						
3134698																																																																																																						
3138146																																																														713646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0						0	
3139321																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3140822																																																																																																						
3141726																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	14981					0	0	0	0		0						0	0						0	
3145162																																																																																																						
3145797																																																																																																						
3146150	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3148033																																																																																																						
3148613																																																																																																						
3150205																																																																																																						
3150447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3151417																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3153233																																																																																																						
3153297																																																																																																						
3153345																																																																																																						
3154780																																																																																																						
3158546																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3160978																																																																																																						
3162767																																																																																																						
3165357																																																																																																						
3166699																																																																																																						
3174920																																																																																																						
3177426																																																																																																						
3180136																																																														241900	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3184228																																																																																																						
3185579																																																																																																						
3185896																																																																																																						
3187395																																																																																																						
3187612																																																														118222	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3187630																																																																																																						
3188712																																																																																																						
3189063																																																																																																						
3189634																																																																																																						
3194638																																																																																																						
3194692																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3199811																																																																																																						
3202702																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3202962																																																																																																						
3203996																																																																																																						
3211937																																																																																																						
3212149																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1684424	0	0	0	0	0	811	0	0	0	0						0	0						0	
3212402																																																														485030	0	0	0	0	0	0	0	0			0	0	0	0	0	48931					0	0	0	0		0						0	0						0	
3213333																																																																																																						
3213735																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3214059																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3216017																																																														391766	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3216316																																																																																																						
3217331																																																																																																						
3217957																																																																																																						
3218280																																																														28171	0	0	0	0	0	0	0	0			0	0	0	0	0	33749					0	0	0	0		0						0	0						0	
3219269																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3220863																																																																																																						
3221468																																																														159499	0	0	0	0	0	0	0	0			177	0	10	0	177	0					0	0	0	0		0						0	0						0	
3223305																																																																																																						
3223408																																																																																																						
3223417																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3224302																																																																																																						
3224375																																																																																																						
3224478																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3224580																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3228908																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3229642																																																																																																						
3229875																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
3232204																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3232370																																																																																																						
3235410																																																														65187	0	0	0	0	0	0	0	0			0	0	0	0	0	691					0	0	0	0		0						0	0						0	
3243282																																																																																																						
3247589																																																																																																						
3248849																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3253834																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3254297																																																																																																						
3262788																																																																																																						
3266825																																																																																																						
3267738																																																																																																						
3268173																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3268249																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3270046																																																														22417	0	0	0	0	0	0	0	0			2763	0	2763	0	0	2692					0	0	0	0		0						0	0						0	
3271799																																																																																																						
3271986																																																																																																						
3272956																																																																																																						
3274709																																																														29944	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3274772																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3275939																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3276543																																																																																																						
3277241																																																																																																						
3280625																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	133683					0	177	0	0		0						0	0						0	
3281510																																																														56710	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3282012																																																																																																						
3282021																																																																																																						
3282692																																																																																																						
3282852																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3284070	18730000	0	0	0	2283000	0	0	0	0	0	0	0	0	0	0	0	0	0	46000	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76000	0	0	0	0	0	0																											0	0	0	17000	0	0	0	0	0	0	3000	0	0	0	
3284100																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3284397																																																														283894	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3284445																																																																																																						
3284490																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3285246																																																														0	0	0	0	0	0	0	0	0			2097	0	105	0	0	23535					0	0	0	0		0						0	0						0	
3285778																																																																																																						
3286999																																																																																																						
3287660																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	30794					0	0	0	0		0						0	0						0	
3288452																																																																																																						
3290240																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3293540																																																																																																						
3296859																																																																																																						
3297490																																																																																																						
3299168																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3302312																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3303298	2461564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3374	0	3374	0	3374	67516880	0	0	0	0		129162	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3303917																																																																																																						
3303944																																																																																																						
3303953																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3306280																																																																																																						
3306598																																																																																																						
3308529																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3308574																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3309393																																																																																																						
3309571																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3310287																																																																																																						
3312124																																																																																																						
3313943																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
3314043																																																																																																						
3314119																																																																																																						
3316739																																																																																																						
3317192																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3317932																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3320576																																																																																																						
3320781																																																																																																						
3322468																																																																																																						
3325759																																																														43112	0	0	0	0	0	0	0	2590			0	99	0	0	0	2415					0	0	0	0		0						0	0						0	
3335301																																																																																																						
3337097																																																														528147	0	0	0	0	0	0	0	0			0	0	0	0	0	4224					0	0	0	0		0						0	0						0	
3340725																																																																																																						
3340903																																																																																																						
3341393																																																																																																						
3342671																																																																																																						
3343146																																																																																																						
3344321																																																														0	0	0	0	0	0	0	0	0			4203	0	326	0	0	0					0	0	0	0		0						0	0						0	
3345065																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3346268																																																																																																						
3346633																																																																																																						
3347603																																																																																																						
3347911																																																																																																						
3348468																																																																																																						
3348888																																																														0	0	0	0	0	0	0	0	0			9788	0	9788	0	0	0					0	0	0	0		0						0	0						0	
3349241																																																																																																						
3350658																																																																																																						
3350724																																																														8507	0	0	0	0	0	0	0	0			10062	0	10062	0	0	0					0	0	0	0		0						0	0						0	
3351440																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	344					0	0	0	0		0						0	0						0	
3353154																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3353266																																																																																																						
3354599																																																																																																						
3356191																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3357077																																																																																																						
3357219																																																																																																						
3357385																																																														27865	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3357620																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3357910																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3357947																																																																																																						
3358270																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3363975																																																																																																						
3366239																																																																																																						
3368635																																																														119746	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3368925																																																																																																						
3370133																																																														8619	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3370357																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3370384																																																																																																						
3371309																																																																																																						
3374234																																																																																																						
3374382																																																																																																						
3374403																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3374412																																																																																																						
3374878																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3376733																																																																																																						
3377235																																																																																																						
3378773																																																														124445	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3382547																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3383599																																																																																																						
3383665																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3384318																																																														571883	0	0	0	0	0	0	0	0			225597	0	7708	0	0	10993					0	0	0	0		0						0	0						0	
3384372																																																																																																						
3384952																																																																																																						
3385744																																																																																																						
3386143																																																																																																						
3386264																																																																																																						
3386536																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3386590																																																																																																						
3386983																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3387140																																																														0	0	0	0	0	0	0	0	0			24800	0	919	0	0	0						0	0	0		0						0	0						0	
3388165																																																																																																						
3388482																																																																																																						
3390337																																																																																																						
3390627																																																																																																						
3391718																																																																																																						
3392975																																																																																																						
3393851																																																																																																						
3394278																																																														913941	0	913941	0	22483	0	5485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						9762	0						1412	
3394380																																																																																																						
3395293																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3397233																																																																																																						
3398100																																																																																																						
3398623																																																																																																						
3401970																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3402913	32781	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	849						0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3404207																																																														42177	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3404373																																																														14556	0	0	0	0	0	0	0	0			0	0	0	0	0	4057					0	0	0	0		0						0	0						0	
3404467																																																																																																						
3404506																																																																																																						
3404999																																																																																																						
3407084																																																																																																						
3408728																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
3410141																																																																																																						
3411773																																																																																																						
3412417																																																																																																						
3415454																																																																																																						
3415463																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3419416																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3424483																																																																																																						
3425725																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3428258																																																																																																						
3429219																																																																																																						
3429282																																																																																																						
3433047																																																																																																						
3435948																																																																																																						
3437148																																																																																																						
3437157																																																														0	0	0	0	0	0	0	0	0			32444	0	32444	0	0	0					0	0	0	0		0						0	0						0	
3437166																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3437456																																																														435416	0	0	0	0	0	0	0	0			0	0	0	0	0	683672					0	0	0	0		0						0	0						0	
3437483																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3438060																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3438958																																																																																																						
3440803																																																																																																						
3440830																																																														85872	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3441677																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3443345																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3444539																																																																																																						
3445460																																																																																																						
3445901																																																																																																						
3446225																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	46910						0	0	0		0						0	0						0	
3446636																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
