"IDRSSD"	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH289	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	RCONS602	RCONS603	RCONS604	RCONS605	
697633	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	635563	386219	0	0	648991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11057619	0	0	0	-9291	0	-289885	0	0	0	0	0	52041	0	0	52041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16347053	0	3643	12198174	4145236	370416	0	289967	497719	0	0	0	0	0	497719	46075789	0	0	1490580	4536946	40048263	0	128299	0	5030042	0	0	130311	130311	0	123370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4129476	787686		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3955892	791178	0	0	0	791178	0	33170	8014442	0	365594	49514	0	71130	0	244950	0	795	795	0	0	0	0	0	0	0	0	0	820856		0	0	0	0	0	0	0	0	0	1231284		0	0	0	0	0	0	68596867	0	3651256	11182786	3342808	1274866	546402	0	0	0	0	0	270961	5958	366129	301811	115962	0	0	0	0	0	0	19875482	0	0	
697763	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2364944	0	0	0	0	0	-70844	0	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101286	0	6473	65909	28904	1908	0	1908	5086	0	0	0	0	0	5086	1091912	0	0	0	0	1091912	0	0	0	129070	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35186	6994		1750	8	0	0	0	0	0	0	126143	126143	126143	0	0	0	0	0	0	0	1707	341	0	0	0	341	0	0	263105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6994		1750	8	0	0	0	0	0	0	0	10491		5250	32	0	0	0	0	3093477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697950	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2822	0	0	0	0	0	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18356	0	0	18339	17	0	0	0	0	0	0	0	0	0	0	16958	0	801	0	0	16157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-534	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3162	632	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	28492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697978	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	9249	9249	0	0	9249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83393	0	0	0	0	0	-3011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291579	0	0	289712	1867	56830	0	56830	10484	0	0	0	0	0	10484	932688	0	0	10753	0	921935	0	0	0	13789	0	0	569	569	0	0	6248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	67314		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107960	21592	0	0	2258	19334	0	0	93871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67314		0	0	0	0	0	0	0	0	0	100971		0	0	0	0	0	0	1319954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698144	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	3647	3647	0	0	3647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111017	0	0	0	0	0	-2982	0	0	0	0	0	566	0	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238804	0	0	192642	46162	7206	0	7206	10627	0	0	0	0	0	10627	654504	0	0	0	10026	644478	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11462	17833		0	0	0	0	0	0	0	0	879	879	0	0	0	0	0	879	0	0	49435	9887	0	234	0	9653	0	0	8100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17833		0	0	0	0	0	0	0	0	0	26750		0	0	0	0	0	0	946144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698546	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	361	72	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20549	0	0	0	0	0	-325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31940	0	0	31278	662	0	0	0	457	0	0	0	0	0	457	43110	0	6260	0	0	36850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1033	457		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4102	820	820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457		0	0	0	0	0	0	0	0	0	686		0	0	0	0	0	0	65390	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698649	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55428	0	0	0	0	0	-510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18177	0	0	16168	1982	0	0	0	1990	0	0	0	0	0	1990	143341	0	0	0	0	143341	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2867	1990		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2452	490	0	7	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1990		0	1	0	0	0	0	0	0	0	2985		0	4	0	0	0	0	192551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699105	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119912	0	0	0	0	0	-1415	0	0	0	0	0	4664	0	0	4664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201483	0	0	171037	30446	0	0	0	0	0	0	0	0	0	0	238557	0	31564	1417	0	205576	0	0	0	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4283	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6709	1342	0	0	0	1342	0	0	61503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	381769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699253	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4931	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4234	0	0	4234	0	0	0	0	117	0	0	0	0	117	0	53242	0	0	8059	0	45183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-786	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5282	1056	0	0	0	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	55200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699534	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1802	1802	0	0	1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59281	0	0	0	0	0	-1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104329	0	0	103815	514	3393	0	3393	1635	0	0	0	0	0	1635	235903	0	0	3609	0	232294	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4442	5028		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5028		0	0	0	0	0	0	0	0	0	7542		0	0	0	0	0	0	350549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700140	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11975	0	0	0	0	0	-237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3727	0	0	3678	49	0	0	0	522	0	0	0	0	0	522	14239	0	0	0	0	14239	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-107	522		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1292	258	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522		0	0	0	0	0	0	0	0	0	783		0	0	0	0	0	0	21329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700252	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17223	0	0	0	-1	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5001	0	0	5001	0	0	0	0	0	0	0	0	0	0	0	26835	0	3653	0	0	23182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-677	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	120	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	38748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700430	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1110	1110	0	0	1110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42476	0	0	0	0	0	-776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19239	0	0	19239	0	0	0	0	0	0	0	0	0	0	0	69268	0	1197	1458	0	66613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1199	1199	0	0	1199	-1956	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15081	3016	3016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	99014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700458	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48869	0	0	0	0	0	-158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6962	0	0	6962	0	0	0	0	0	0	0	0	0	0	0	97159	0	1052	4633	0	91474	0	0	0	1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7635	1527	0	0	0	1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	131878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701062	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	90470	38120	0	0	90470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101857	0	0	0	-612	0	-28546	0	0	0	0	0	9096	0	0	9096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1369787	0	0	1369787	0	68483	0	68483	3555	0	0	0	0	0	3555	2439756	0	0	0	0	2439756	0	0	0	6648	0	0	0	0	0	0	0	178112	178112	0	65298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107421	72223		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385479	77096	0	77096	0	0	0	13244	373384	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	85467		0	0	0	0	0	0	0	0	0	128201		0	0	0	0	0	0	4058613	0	12740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701222	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33335	0	0	0	0	0	-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234272	0	0	213173	21099	0	0	0	3423	0	0	0	0	0	3423	369233	0	0	0	0	369233	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6363	3423		0	0	0	0	0	0	0	0	5751	5751	0	0	0	0	0	5751	0	0	25563	5113	0	0	0	5113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3423		0	0	0	0	0	0	0	0	0	5135		0	0	0	0	0	0	564775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701259	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119418	0	0	0	0	0	-3000	0	0	0	0	0	3702	0	0	3702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105374	0	41	89137	15445	5015	0	5015	43	0	0	0	0	0	43	290010	0	3132	1386	0	285492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2071	0	2071	0	0	-8180	5058		0	0	0	0	0	0	0	0	9798	9798	0	0	0	0	0	9798	0	0	0	0	0	0	0	0	0	0	86949	0	26	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	5058		0	0	0	0	0	2071	0	0	0	7587		0	0	0	0	0	25888	438445	0	0	1677	1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701736	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163356	0	0	0	0	0	-5062	338	0	0	0	0	68687	0	12849	53090	2748	0	0	0	2443	0	0	0	0	0	2443	0	0	0	0	0	0	0	257508	0	440	244718	12350	0	0	0	1403	0	0	0	0	0	1403	1467931	0	9302	6822	0	1451807	0	0	0	3576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17262	4184		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140993	28199	745	0	0	27454	0	0	77179	0	1734	0	0	0	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	4184		0	0	0	0	0	0	0	0	0	6276		0	0	0	0	0	0	1904421	0	66253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701839	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	4790	4790	0	0	4790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191912	0	0	0	0	0	-3060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114157	0	0	87974	26183	0	0	0	5290	0	0	0	0	5267	23	257721	0	0	0	0	257721	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6475	23		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10813	2163	2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23		0	0	0	0	0	0	0	0	0	35		0	0	0	0	0	0	383046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701857	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6312	0	0	0	0	0	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2783	0	0	2783	0	0	0	0	344	0	0	0	344	0	0	18875	0	299	0	0	18576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-255	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1594	319	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	23960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701950	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33067	0	0	0	0	0	-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31482	0	0	30954	528	0	0	0	0	0	0	0	0	0	0	162286	0	163	225	0	161898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2359	0		0	0	0	0	0	0	0	0	567	567	98	0	0	0	0	469	0	0	0	0	0	0	0	0	0	0	31766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	201933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702117	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1196947	0	0	0	-3202	0	-34651	0	0	0	0	0	892	0	0	426	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1989387	0	0	1626423	362964	42692	0	42692	14154	0	0	0	0	0	14154	4811938	0	0	0	0	4811938	0	0	0	258598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148295	56846		0	0	0	0	0	0	0	0	132075	132075	0	0	0	132075	0	0	0	0	1142429	228486	0	0	0	226061	2425	0	0	0	44445	0	0	27682	0	16763	0	0	0	0	0	0	0	0	0	0	0	0	59271		0	0	0	0	0	0	0	0	0	88907		0	0	0	0	0	0	7363497	0	69723	496236	910797	0	0	0	0	0	0	0	35349	21990	0	0	0	0	0	0	0	0	0	0	0	0	
702359	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3929	0	0	0	0	0	-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29784	0	0	28651	1133	0	0	0	167	0	0	0	0	0	167	94640	0	1713	1186	0	91741	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1289	167		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3587	717	0	0	0	717	0	0	1677	0	62	0	0	30	32	0	0	0	0	0	0	0	0	0	0	0	0	0	167		0	0	0	0	0	0	0	0	0	251		0	0	0	0	0	0	116716	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702612	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138604	0	0	0	0	0	-3370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261156	0	0	239314	21795	11325	0	11325	1115	0	0	0	0	0	1115	319681	0	8233	0	0	311448	0	0	0	15791	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4645	12440		0	11	0	0	0	0	0	0	4344	4344	4344	0	0	0	0	0	0	0	6335	1267	0	0	0	1267	0	0	37079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12440		0	11	0	0	0	0	0	0	0	18660		0	44	0	0	0	0	549735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702836	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1344	1344	0	0	1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13146	0	0	0	0	0	-406	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12858	0	0	11793	1065	0	0	0	2379	0	0	0	0	0	2379	43134	0	1453	0	0	41681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1324	2379		83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2379		83	0	0	0	0	0	0	0	0	3569		249	0	0	0	0	0	68972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
