"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	TEXT4087	
729945																																											0	3112	2000	0	6821	true	0	200	0	1348	1515	49	7856	6	0	0	false	0	35	0	2000	0	4000	786	0	35	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.cbt-co.com	
730446																																											238	563	3000	0	13552	true	238	298	0	265	0	0	273	0	0	0	true	0	0	0	3000	1800	8250	500	0	2	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ackleystatebank.com	
730745																																											0	0	0	0	2844	false	0	0	0	0	0	0	139	0	0	0	false	0	0	0	0	0	0	2000	0	725	119	0	0	0	844	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.CSBHAWKEYE.COM	
730857																																											0	2147	0	0	0	true	0	1909	160	78	0	0	1305	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbcanton.com	
731050																																											0	0	0	0	0	true	0	0	0	0	0	0	630	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yorkstatebank.com	
731247																																											0	2284	0	0	187858	true	0	275	85	1500	0	424	31105	5	0	0	false	0	44	0	0	0	75000	110000	0	44	71	50	2693	12414	2858	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://hillsbank.com	
731957																																											0	140	0	0	0	true	0	0	0	140	0	0	419	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.proctorbank.com	
732178																																											0	1419	0	0	14279	true	0	1118	301	0	0	0	951	1	0	0	false	0	0	0	0	350	8000	5929	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.grandsavingsbank.com	
732253																																											0	358	0	0	0	true	0	358	0	0	0	0	599	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CPBONLINE.COM	
732459																																											0	77	0	0	54	true	0	19	0	42	0	16	1108	0	0	0	false	0	0	0	0	0	0	0	0	1	0	53	0	0	54	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.unitybanking.com	
732637																																											0	225	0	0	0	false	0	0	0	225	0	0	811	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
732758																																											0	10523	0	0	0	true	0	10523	0	0	0	0	1000	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bbwest.com	
732918																																											0	823	10500	0	71877	true	0	0	0	247	0	576	14566	4	0	0	true	0	0	0	70500	528	750	0	70000	0	99	0	0	0	99	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.jssb.com	
732954																																											0	0	0	0	0	true	0	0	0	0	0	0	60	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.carminestatebank.com	
733054																																											2651	349	0	0	291	true	2651	0	0	0	0	349	1755	0	0	0	false	0	0	0	0	153	0	0	0	138	0	0	0	0	138	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.isbtx.com	
733540																																											0	256	0	0	0	false	0	0	0	256	0	0	577	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
733559																																											0	0	0	0	0	true	0	0	0	0	0	0	552	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	300	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://petersburgstatebank.com	
733661																																											0	0	0	0	13100	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	13100	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
733755																																											0	36	0	0	0	true	0	0	0	36	0	0	518	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.jonesburgstatebank.com	
733951																																											0	0	2500	0	6500	true	0	0	0	0	0	0	950	0	0	0	true	0	0	0	2500	1000	0	3000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://csbanc.com	
734051																																											0	1064	0	0	0	true	0	0	0	432	0	632	130	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://casscountybank.com	
734248																																											128	1456	965	0	17665	true	128	0	0	610	0	846	1303	1	0	0	true	0	0	0	13565	4100	0	0	16600	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankisb.com	
734350																																											0	897	186	0	186	false	0	0	0	520	0	377	364	0	0	0	true	0	0	0	186	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gibslandbank.com	
734538																																											0	4373	0	0	34382	true	0	2647	0	0	1726	0	10195	4	0	0	false	0	0	0	0	10382	0	24000	24000	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankers-bank.com	
734613																																											0	744	0	0	0	true	0	218	0	526	0	0	1179	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankoflandisburg.com	
734855																																											0	0	0	0	2040	false	0	0	0	0	0	0	613	1	0	0	false	0	0	0	0	2040	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.caldwellstbk.com	
734949																																											0	1958	0	0	0	true	0	350	0	1104	504	0	397	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.SSBIOWA.COM	
735049																																											0	295	0	0	0	false	0	110	0	185	0	0	351	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.freelandstatebank.com	
735067																																											0	623	0	0	0	true	0	0	0	155	0	468	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.texasrepublicbank.com	
735142																																											0	0	0	0	0	true	0	0	0	0	0	0	318	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.COMMUNITYBANK.ORG	
735357																																											0	0	0	0	1600	false	0	0	0	0	0	0	810	2	0	0	false	0	0	0	600	0	0	1000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
735414																																											3	0	0	0	0	true	3	0	0	0	0	0	1046	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnbblanchester.com	
735441																																											1347	22	4000	1347	36000	true	0	22	0	0	0	0	9333	4	1347	0	true	0	0	0	4000	14500	9500	5000	0	3000	0	0	0	0	3000	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ambankiowa.com	
735656																																											0	72	0	0	4000	true	0	0	0	72	0	0	94	0	0	0	false	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.plattsmouthbank.com	
735768																																											291	3224	7000	0	17000	true	291	989	0	501	0	1734	3923	1	0	0	false	0	0	0	7000	10000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.americanriverbank.com	
735852																																											157	6307	0	0	0	true	157	3993	0	771	90	1453	495	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fcbankonline.com	
736158																																											0	247	0	0	0	true	0	0	0	247	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.potterstatebank.com	
736206																																											87	0	10000	0	10725	true	87	0	0	0	0	0	974	1	0	0	false	0	725	0	10000	0	0	0	0	725	0	0	0	0	725	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.CAMBRIDGETRUST.COM	
736448																																											2327	10293	0	0	40000	true	2327	5619	0	2688	30	1956	3130	3	0	0	false	0	0	0	0	20000	10000	10000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://statebank1898.com	
736550																																											284	763	5925	0	9129	true	284	0	0	490	0	273	1430	1	0	0	false	0	0	0	5925	1650	254	1300	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.mybankusb.com	
736662																																											0	425	0	0	0	true	0	125	0	0	0	300	1377	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsbrice-tx.com	
736877																																											8	2879	15000	0	80166	true	8	166	0	272	0	2441	2890	2	0	0	true	0	166	0	50000	30000	0	0	40000	166	0	0	0	0	166	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.FIDELITYBANK-PA.COM	
737548																																											60	2496	0	0	15700	true	60	1150	0	1326	0	20	2565	1	0	0	true	0	0	0	13000	0	1050	1650	13000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankiowa.com	
737632																																											128	278	0	0	30000	true	128	0	0	88	0	190	3475	2	0	0	false	0	0	0	0	0	10000	20000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.1stnatbank.com	
737753																																											0	0	0	0	0	false	0	0	0	0	0	0	629	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pwcbanks.com	
738013																																											1724	1682	7700	1721	86155	true	3	0	0	220	0	1462	2726	1	1721	0	true	0	0	0	21700	10014	5297	48772	14000	0	0	372	0	245	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cnbohio.com	
738040																																											3163	457	44850	1093	116350	true	2070	0	0	243	0	214	3688	1	1093	0	true	0	0	0	44850	25500	37500	8500	20000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.unitedbk.com	
738143																																											1752	1844	10000	0	10000	true	1752	0	0	183	0	1661	5876	3	0	0	true	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.edgarcountybank.com	
738255																																											0	0	250	0	9800	true	0	0	0	0	0	0	605	0	0	0	false	0	6250	0	250	3050	250	0	0	6250	0	0	0	1000	6250	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.towncountrybank.net	
738303																																											182	201	4037	0	15901	true	182	0	0	0	201	0	11457	3	0	0	true	0	0	0	7537	4105	4000	259	3500	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ecsb.com	
738657																																											0	0	0	0	0	true	0	0	0	0	0	0	50	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://citysb.com	
738769																																											453	252	0	0	613	true	453	0	0	0	0	252	864	0	0	0	false	0	0	0	9	0	195	409	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.mycommunitybanktexas.com	
739159																																											0	0	0	0	0	true	0	0	0	0	0	0	492	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.freeportstatebank.net	
739346																																											0	0	0	0	0	true	0	0	0	0	0	0	69	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.atkinssavingsbank.com	
739355																																											0	462	5000	0	16500	false	0	75	0	113	0	274	2425	1	0	0	false	0	0	0	5000	11500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.TNBJACKSONVILLE.COM	
739430																																											0	1602	0	0	12690	true	0	1181	0	421	0	0	857	0	0	0	false	0	190	0	5000	7500	0	0	10000	190	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnbca.com	
739560																																											16674	24561	28550	16674	161474	true	0	7555	0	3769	4504	8733	3627	2	16674	0	true	0	0	0	28550	106189	21605	5130	17500	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fremontbank.com	
739832																																											0	2673	0	0	2825	false	0	0	0	2673	0	0	386	0	0	0	false	0	0	0	825	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fishernational.com	
739850																																											890	0	0	0	0	true	890	0	0	0	0	0	200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.riverdalebank.com	
740249																																											0	0	0	0	0	true	0	0	0	0	0	0	65	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstwhitneybank.com	
741068																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fbot.com	
741152																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.junctionnational.com	
741330																																											0	9784	1000	0	58465	true	0	5890	25	2104	0	1765	1722	1	0	0	true	0	0	0	1000	21117	0	36348	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.myfmbank.com	
741358																																											0	186	0	0	0	false	0	0	0	105	0	81	143	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
741639																																											0	0	0	0	0	false	0	0	0	0	0	0	2140	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
741648																																											0	102	0	0	0	true	0	0	0	0	0	102	368	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.secbnk.com	
741844																																											0	1186	0	0	0	true	0	175	0	703	56	252	625	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsb-iowa.com	
741871																																											38360	101376	201326	23880	463862	true	14480	38323	0	24245	342	38466	1007	0	24814	0	true	0	56792	0	301326	74217	550	30977	87000	56792	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	https://www.sterlingsavingsbank.com	
741956																																											0	0	0	0	0	false	0	0	0	0	0	0	449	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
742056																																											0	0	1200	0	3600	true	0	0	0	0	0	0	303	0	0	0	false	0	0	0	1200	2400	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://CASTROVILLESTATEBANK.COM	
742355																																											0	764	1500	0	6160	true	0	0	0	265	0	499	1855	1	0	0	false	0	0	0	1500	2250	1625	785	285	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fblmo.com	
742542																																											158	220	0	158	3500	true	0	0	110	0	0	110	1734	0	158	0	true	0	0	0	1000	1500	1000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fcbmilton.com	
742560	0	0	0	0	0	true	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	0	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0					http://www.mizuhocbk.co.jp/english/	
742636																																											0	1062	0	0	0	false	0	1062	0	0	0	0	2295	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mississippiriverbank.net	
742944																																											0	2970	0	0	0	true	0	1835	0	748	0	387	3645	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.FNB-HARTFORD.COM	
743053																																											0	45	250	0	2690	true	0	0	0	45	0	0	127	0	0	0	true	0	0	0	250	1725	450	265	877	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnbgirard.com	
743679																																											1696	272	10000	1383	36844	true	313	0	0	7	0	265	941	0	1383	0	false	0	0	0	10000	18983	2486	5375	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.reliancebank.com	
743857																																											287	7582	4000	0	21178	true	287	2354	0	187	0	5041	4266	2	0	0	true	0	57	0	4000	12000	0	5000	15000	57	121	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cornerstonebanks.net	
743950																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.farmersbankoflohman.com	
744238																																											559	1348	2000	559	5500	true	0	0	0	51	0	1297	4203	3	559	0	true	0	0	0	2000	2500	1000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.thefmbank.com	
744256																																											0	1729	0	0	10025	true	0	2	0	114	790	823	3940	2	0	0	true	0	2	0	0	3007	3007	4009	0	2	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsbcentral.com	
744854																																											0	4421	0	0	0	true	0	3920	166	15	0	320	5710	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.CITIZENSBANKTX.COM	
745150																																											0	0	0	0	0	true	0	0	0	0	0	0	190	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.gorhamstatebank.com	
745347																																											0	824	0	0	3500	true	0	459	0	365	0	0	126	0	0	0	true	0	0	0	0	0	0	3500	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://boonebankiowa.com	
745570																																											0	10162	0	0	0	true	0	8771	0	401	0	990	6966	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbutah.com	
745646																																											751	2543	0	0	528	true	751	1097	0	0	0	1446	558	0	0	0	true	0	0	0	0	0	0	0	0	0	426	102	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://ksbbank.com	
745954																																											29	148	0	0	0	false	29	0	0	69	0	79	1173	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.qualitybanknd.com	
746157																																											0	1195	4500	0	18045	true	0	323	0	333	0	539	2234	2	0	0	false	0	545	0	4500	9000	4000	0	0	545	0	0	0	0	545	true	false	0	0	0	177	319	1839	1082	785	712	1574	651		2530	0	0	211	0	0	0	0	323	0	333	0	538	1169	0	0	0	www.mysentrybank.com	
746223																																											0	6794	0	0	0	true	0	4873	0	126	0	1795	6895	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.nbcambridgemd.com	
746429																																											0	718	0	0	2500	true	0	691	0	27	0	0	1521	1	0	0	true	0	0	0	0	0	0	2500	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankofmckenney.com	
746513																																											2680	675	238	0	15515	true	2680	243	0	349	0	83	13470	4	0	0	false	0	0	0	238	1376	2828	11073	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.whitakerbank.com	
