"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
505550																																	1817	125	30028	1576	30028		209	0	0	0	0	125	608	0	1576	32			0	0	30028	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.hnbank.com	
505831																																	0	538	0	0	0		0	0	4	339	104	91	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.thebankofwaynesboro.com	
505916																																	0	145	0	0	2365	true	0	8	0	137	0	0	524	1	0	0	false	0	0	0	609	799	473	484	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false																					www.fnbgermantown.com	
506052																																	1201	318	0	0	8000		1201	0	0	0	0	318	1980	1	0	0			0	0	3000	5000	0	0	0	0	0	0	0	0	0																									false	false	false	false	false					www.ubblair.com																www.unionbankofblair.com	
506249																																	5354	341	0	5354	0	true	0	341	0	0	0	0	85138	6	7592	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	53	481	0	edeposit.centralbancompany.com																www.centralbank.net	
506922																																	1159	1460	353333	530	670000	true	629	912	0	153	0	395	61601	3	530	0	true	0	0	0	353333	251667	65000	0	55000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	252	3000	252																	http://www.sandyspringbank.com	
507068																																	784	41	0	784	2000	true	0	41	0	0	0	0	23243	4	784	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	199	2712	0																	http://www.exchangebank.com	
507152																																	0	102	20069	0	20069		0	0	0	0	0	102	618	0	0	0			0	0	20069	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					quailcreek.bank	
507330																																	283	14999	0	0	0		283	9572	0	74	0	5353	4093	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.the-heritage-bank.com	
507349																																	0	0	0	0	0		0	0	0	0	0	0	224	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.yalebankiowa.com	
507509																																	2607	1085	88500	2607	196500	true	0	0	0	1085	0	0	442	0	6577	0	true	0	0	0	88500	57500	40500	10000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	311	11972	0	www.NSBonline.com		www.EasierMortgage.com		www.NSBnetSavings.com		www.FreeNSB.com		www.EasierHomeEquity.com								www.nsbonline.com	
508270																																	0	0	0	0	0		0	0	0	0	0	0	836	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																						
508346																																	2766	10985	41124	2766	115363	true	0	7816	0	447	0	2722	8237	2	2766	0	true	0	0	0	41124	62000	12239	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					WWW.HAWTHORNBANK.COM	
508355																																	0	82	0	0	3604		0	52	0	30	0	0	2118	2	0	0			0	0	16	269	416	2903	0	0	0	0	0	0	0																									false	false	false	false	false																					www.ameristatebank.com	
508841																																	0	0	0	0	0	true	0	0	0	0	0	0	1563	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.pioneerbank.net	
509642																																	0	0	0	0	0		0	0	0	0	0	0	100	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.bankofmodesto.com	
509811																																	3357	32785	100099	3304	100894	true	53	18074	90	5756	176	8689	26233	5	3304	0	false	0	0	0	100099	392	41	362	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	128	1801	0																	www.ctbi.com	
509857																																	0	437	0	0	0		0	0	0	437	0	0	1069	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.fmb-bank.com	
509950																																	157946	41707	125876	64082	239391	true	93864	29198	379	795	0	10645	44230	5	64082	0	true	0	0	690	125876	2995	11498	99022	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	1308	26460	0																	www.firstunitedbank.com	
510330																																	0	2703	0	0	0	true	0	0	424	1058	0	1221	333	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.fmbanknow.com	
510648																																	0	459	0	0	0	true	0	192	0	71	0	196	1243	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.anbnet.com	
510871	42063	150045	210000	26500	675811	true	6297	1398	0	29926	9266	true	0	811	210000	345000	120000	0	0	811	0	0	0	0	0	0	0	0	0	0	0	0					675811			10760	0	54346	1143	83796								0										0		true	true			0	0	0	0	0	0	0	0	0		0	0	0	0	0						true	false	false	false	true	1	965	14246	0		FirstBank Florida															http://www.1firstbank.com	
510938																																	1499	20	1900	63	1900		1436	0	0	20	0	0	6645	3	63	0			0	0	1900	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false					www.midnatbank.com		www.facebook.com/MidAmericaNationalBank		twitter.com/midnatbank		www.instagram.com/midnatbank		www.henrystatebank.com								www.midnatbank.com	
510947																																	0	476	0	0	215		0	0	0	0	0	476	3692	3	0	0			0	0	0	0	0	0	0	215	0	0	0	0	215																									true	false	false	false	false																					http://www.fsb-tc.com	
511618																																	575	501	15071	0	26800	false	575	0	0	501	0	0	1398	0	0	0	false	0	0	0	15071	508	1726	9495	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.myfcb.com	
511832																																	0	8188	4	0	4872		0	4142	0	1003	0	3043	518	0	0	0			6	0	4	56	7	4799	0	6	0	0	0	0	0																									true	true	false	false	false																					waynecountybank.com	
513256																																	66	286	11067	66	11624	true	0	286	0	0	0	0	10243	2	66	0	false	0	0	0	11067	307	0	250	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fnblasanimas.com	
513322																																	0	0	0	0	0	true	0	0	0	0	0	0	1229	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	true	false	false	true	2	77	4	0																	http://www.dcbsc.com	
513340																																	1097	218	0	366	49815		731	0	0	218	0	0	4517	3	521	0			0	0	3510	27825	14480	4000	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.commercial-bank.com	
513546																																	0	35	5000	0	5000		0	0	0	35	0	0	403	0	0	0			0	0	5000	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.bankwithfmb.com	
513854																																	0	0	0	0	0		0	0	0	0	0	0	341	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://WWW.FSBVALLIANT.COM	
513920																																	0	0	0	0	0	true	0	0	0	0	0	0	111	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.marbleheadbank.com	
514048																																	0	3673	3000	0	14804		0	280	32	471	0	2890	5795	4	0	0			0	0	3000	845	200	10759	0	0	0	0	0	0	0																									false	false	false	false	false																					www.cstonebank.net	
514057																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																						
514066																																	0	0	12000	0	12000	true	0	0	0	0	0	0	2610	1	0	0	true	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	205	2552	0	www.montbank.com		www.mbtadvisors.com		www.montecitosba.com		www.trustmontecito.com		www.valleyoaksbank.com								www.montecito.bank	
514132																																	0	1186	0	0	12848	true	0	0	0	591	85	510	10892	2	0	0	false	0	1	0	0	7500	2500	834	0	1	40	0	1973	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					WWW.CITIZENSBK.COM	
514356																																	0	20	0	0	0	true	0	0	0	20	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.fsbwford.com	
514440																																	0	285	0	0	0		0	0	110	0	0	175	4332	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.fnbcrossett.com	
514655																																	141	0	0	0	0		141	0	0	0	0	0	999	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.texasgulfbank.com	
514936																																	0	1950	4000	0	4000		0	1038	0	11	0	901	3075	3	0	0			0	0	4000	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false					http://www.traditionsbank.com	Traditions Bank															http://www.rabuncountybank.com	
515054																																	0	174	0	0	300		0	0	0	113	0	61	809	0	0	0			0	0	0	0	0	0	0	0	0	300	0	0	300																									false	false	false	false	false																					http://www.tristatebank.com	
515979																																	0	179	0	0	0		0	0	0	118	0	61	776	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true	false	false	false	false	false																						
516154																																	944	0	5415	0	8469		944	0	0	0	0	0	1903	3	0	0			0	0	5415	240	401	2413	0	0	0	0	0	0	0																									true	false	true	true	false					www.fmbmilligan.biz																www.fmbmilligan.com	
516855																																	0	0	15000	0	15000		0	0	0	0	0	0	9775	1	0	0			0	0	15000	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.securitybankok.com	
516873																																	0	0	0	0	2486		0	0	0	0	0	0	156	0	0	0			0	0	2000	0	0	0	0	0	0	0	486	0	0																							2	true	true	false	false	false	false																					www.sunnysidefederal.com	
517049																																	0	15899	0	0	36360	true	0	14798	617	282	0	202	4723	2	0	0			0	0	0	0	36360	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.chambers-bank.com	
517357																																	0	434	0	0	0		0	0	0	0	0	434	5341	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.bluesky.bank	
517441																																	136	0	2200	136	4200		0	0	0	0	0	0	3208	2	136	0			0	0	2200	800	400	800	0	0	0	0	0	0	0																									false	false	false	false	false																						
517674																																	429	0	9217	263	78583		166	0	0	0	0	0	2354	1	775	0			0	0	9217	21019	33242	15105	0	0	0	0	0	0	0																							1	true	true	false	false	false	false																					www.ffbla.com	
517834																																	0	3091	0	0	8843	true	0	795	844	1070	0	382	11353	3	0	0	false	0	0	0	0	0	0	0	0	0	0	8843	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.communitybank.net	
518037																																	1214	5582	6000	0	9000	true	1214	2756	0	1365	0	1461	2112	1	0	0			0	0	6000	3000	0	0	0	0	0	0	0	0	0	true	false																							false	false	false	false	false																					http://www.peoplessouth.com	
518176																																	272	77	0	272	0		0	0	0	77	0	0	199	0	272	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true	false	false	false	false	false																					www.raynebuildingloan.com	
518354																																	0	0	0	0	0		0	0	0	0	0	0	167	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	true	true	0	8	124	0																	secure.helloparkbank.com	
518877																																	0	370	0	0	0	true	0	0	0	0	140	230	1579	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.gstbank.com	
519146																																	0	22	2538	0	8024		0	0	0	22	0	0	3739	3	0	0			0	0	2605	782	3515	1122	0	0	0	0	0	0	0																									false	false	false	false	false																					www.firststatebankdequeen.com	
519360																																	0	0	22100	0	43300	true	0	0	0	0	0	0	1100	1	0	0			0	0	22100	21200	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.mnbsf.com	
519445																																	0	0	0	0	511	true	0	0	0	0	0	0	1784	3	0	0			0	0	121	181	129	80	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.pboflebanon.com	
519874																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																						
520003																																	0	112	40000	0	83518		0	0	0	112	0	0	5146	1	0	0			0	0	40000	42000	33	1485	0	0	0	0	0	0	0																									true	false	false	false	true	1	98	904	98																	www.nsbvt.com	
520423																																	95	1597	0	95	0		0	0	0	45	0	1552	106	0	95	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.faheybank.com	
520777																																	0	0	0	0	0		0	0	0	0	0	0	646	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	true	false	false	true	1	334	1922	334																	www.communitysavingsbank.bank	
521064																																	0	0	0	0	4175		0	0	0	0	0	0	59	0	0	0			0	0	2175	2000	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.mysanb.com	
521158																																	0	232	0	0	0		0	232	0	0	0	0	4617	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	true	false	false	false																					www.southtrust.com	
521804																																	217	201	130600	180	160600	true	37	0	0	201	0	0	964	1	180	0	true	0	0	0	130600	30000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	106	1600	0																	http://www.mahopacbank.com	
521952																																	0	11	277	0	6048		0	0	0	11	0	0	69	0	0	0			0	0	277	5000	0	771	0	0	0	0	0	0	0																									false	false	false	false	false																					www.stroudnb.com	
521970																																	0	180	0	0	0		0	0	0	180	0	0	1258	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true	true	false	false	false	false																					www.bighornfederal.com	
522034																																	0	558	0	0	0		0	4	201	235	0	118	5002	4	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.cbozark.com.	
522454																																	124	1283	0	114	0		0	448	0	189	0	646	2063	3	159	10			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.fsbtahlequah.com	
522605																																	12402	122	624000	3355	836847	true	9047	90	0	0	0	32	14217	5	3416	0	false	0	0	0	654000	175750	6680	417	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	553	10427	0	www.lakesunbank.com																www.bhbt.com	
522669																																	0	0	0	0	0		0	0	0	0	0	0	1957	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.homebanktx.com	
522753																																	209	11	1500	0	1740		209	0	0	11	0	0	804	0	0	0			0	0	1500	0	0	0	0	0	0	0	240	0	240																									true	false	false	false	false																					WWW.MCSBTEXAS.COM	
522847																																	0	6318	146	0	2158		0	6298	0	20	0	0	2152	1	0	0			0	0	146	519	774	719	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.pbibank.com	
522856																																	498	0	0	0	2576		498	0	0	0	0	0	961	1	0	0			0	0	0	0	76	2500	0	0	0	0	0	0	0																									true	false	false	false	false																					www.yorktownbank.com	
523161																																	0	0	0	0	0		0	0	0	0	0	0	1148	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.csbsealy.com	
523974																																	0	0	0	0	0		0	0	0	0	0	0	376	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.stcsb.com	
524579																																	1809	380	43550	1809	115050		0	0	0	134	0	246	726	0	3849	0			0	0	43550	63800	7700	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.greatmidwestbank.com	
524757																																	0	46	0	0	0	true	0	46	0	0	0	0	121	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true																								false	false	false	false	false																					www.farmers-bank.com	
524766																																	0	0	0	0	0	true	0	0	0	0	0	0	1272	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false																					http://www.fsbshallowater.com	
524953																																	0	605	0	0	263		0	605	0	0	0	0	0	0	0	0			263	0	0	0	0	0	0	263	0	0	0	0	0																									false	false	false	false	false																					www.firstpryoritybank.com	
524971																																	760	118	0	760	22991	true	0	0	0	118	0	0	9919	4	760	0	false	0	0	0	0	7000	7000	6000	0	2991	0	0	0	0	2991	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false																					www.westburybankwi.com	
525053																																	0	21	0	0	15000	true	0	0	0	21	0	0	9923	4	0	0	false	0	0	0	13000	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false					http://olb.fnbok.com																http://www.fnbok.com	
525352																																	0	992	0	0	0	true	0	992	0	0	0	0	7198	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.gandbankoftexas.com	
525549																																	2682	0	38000	2627	43000	true	55	0	0	0	0	0	4617	1	2627	0	true	0	0	0	38000	2000	3000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					https://www.crossplainsbank.com	
526452	0	71	0	0	25835	true	0	149	0	0	0	false	0	7115	0	0	0	0	0	7115	18720	0	0	25835	0	0	0	0	0	0	0	0					25835			0	0	71	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0		0	0	0	0	0						false	false	false	false	false																					http://www.1fbusa.com	
526519																																	0	156	15074	0	22074	true	0	0	0	126	0	30	23531	7	0	0	true	0	0	0	15074	7000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.1stsummit.com	
526676																																	0	1254	1150	0	2650	true	0	600	0	654	0	0	1086	0	0	0	false	0	0	0	1150	500	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	true	true	false	false																					www.bankfpb.com	
526854																																	222	4575	13500	0	13500	true	222	2817	122	1636	0	0	1424	2	0	0	true	0	0	0	13500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.hardincountybank.com	
527057																																	0	0	0	0	0	true	0	0	0	0	0	0	394	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																							false	false	false	false	false																					http://www.ourcpb.com	
527178																																	24	987	11900	0	17400		24	987	0	0	0	0	385	0	0	0			0	0	11900	2000	1500	2000	0	0	0	0	0	0	0																							1	true	true	true	false	false	false																					www.anthembank.com	
527507																																	6	0	30760	6	45760		0	0	0	0	0	0	3067	1	6	0			0	0	30760	15000	0	0	10000	0	0	0	0	0	0																									true	false	false	false	false					https://asbnow.com-web.oflows.net																http://www.asbnow.com	
527600																																	0	0	0	0	0	true	0	0	0	0	0	0	1912	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.northeastonsavingsbank.com	
527749																																	365	8	0	0	0		365	0	0	8	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	1050	0																									true	false	false	false	false																					http://www.ssbonline.biz	
527954																																	68979	9575	350000	48858	948733	true	702	8037	0	366	0	1172	1573	1	48858	19419	true	1277681	299868	0	350000	0	0	0	0	598451	273	9	0	0	598733	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	1174	11692	0	www.fnbil.com	First National Bank	www.fnbfremont.com	First National Bank Iowa	www.fnbodirect.com	First National Bank Southwest	www.fnbneb.com	First National Bank North Platte	www.1stnationalbank.com	First National Bank Fremont	www.fnsouthwest.com	Castle Bank	www.fnbk.com	www.fnbnp.com	www.fnbplattevalley.com	www.fnbsd.com	www.firstnational.com	
528102																																	281	0	16000	91	26021	true	190	0	0	0	0	0	1865	1	91	0	false	0	0	0	16000	9321	0	700	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false					www.banknbsb.com																www.northbrookfieldsavingsbank.com	
528241																																	0	0	0	0	0		0	0	0	0	0	0	88	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.houghtonstatebank.com	
528849																																	1245	837	0	1029	824		216	356	0	481	0	0	33691	3	1029	0			0	0	0	0	0	0	0	812	0	12	0	0	824																									true	false	false	false	false					www.facebook.com/horiconbank		www.twitter.com/horiconbank		www.linkedin.com/company/horicon-bank		www.instagram.com/horiconbank/		ibank.horiconbank.com		deposit.horiconbank.com/WDDL		umnasg11.umonitor.com/horiconbank/Welcome.do	mobile.horiconbank.com	plus.google.com/u/0/115564015285693669972	www.youtube.com/channel/UCGFQ82y2ryPr6LsMTjabUbg	www.horiconbank.com	
528960																																	0	109	0	0	0	true	0	0	109	0	0	0	10521	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	428	9505	0																	http://www.tx-communitybank.com	
529172																																	0	56	0	0	0		0	0	0	0	0	56	818	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.sec1stbank.com	
529275																																	0	0	53900	0	53900		0	0	0	0	0	0	75	0	0	0			0	0	53900	0	0	0	0	0	0	0	0	0	0																							1	true	false	false	false	false	false																					www.lincolnfed.com	
529341																																	814	4105	0	814	5493	true	0	4034	0	0	0	71	10617	2	814	0	true	0	0	0	3000	600	1000	893	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					WWW.IXONIABANK.COM	
529659																																	0	394	0	0	0		0	0	0	0	0	394	202	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					WWW.CATTLEBANK.COM	
529855																																	0	950	1500	0	3000		0	451	0	76	0	423	445	0	0	0			0	0	1500	1500	0	0	1500	0	0	0	0	0	0																									true	false	false	false	false																					www.mpbanktn.com	
529958																																	21801	240	150000	18442	150000	false	2184	0	127	113	0	0	20421	4	18442	1175	false	0	0	0	150000	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.mybankersbank.com	
530655																																	0	389	8350	0	8350	true	0	0	0	0	0	389	5844	2	0	0	false	0	0	0	8350	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false																					www.bellebank.com	
530703																																	0	238	5000	0	5000		0	0	0	0	0	238	2870	1	0	0			0	0	5000	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.damariscottabank.com	
530851																																	0	0	200	0	2950		0	0	0	0	0	0	2396	1	0	0			0	0	200	400	300	2050	0	0	0	0	0	0	0																									true	true	false	false	false																					www.psbhallettsville.com	
531157																																	10	20	2315	0	5065		10	0	0	20	0	0	2250	1	0	0			0	0	2315	750	750	1250	0	0	0	0	0	498	0																									true	false	false	false	false																					www.bankofprotection.com	
531250																																	825	148	1000	0	16457	true	825	0	0	108	0	40	1492	1	0	0			0	0	1000	1	2337	13119	1000	0	0	0	0	0	0	true	false																							true	false	false	false	false																					http://www.mycentennial.bank	
532042																																	135	62	0	0	0		135	0	0	0	0	62	1168	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	true	false	false	false																					http://www.royalbank-usa.com	
532453																																	185	0	0	0	8		185	0	0	0	0	0	0	0	0	0			8	0	0	0	0	0	0	8	0	0	0	0	0																									false	false	false	false	false																					www.isbipswich.com	
532752																																	58	0	2000	0	5500	true	58	0	0	0	0	0	104	0	0	0	false	0	0	0	2000	750	750	2000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.rileystatebank.com	
533124																																	0	967	0	0	5000	true	0	967	0	0	0	0	4020	2	0	0			0	0	0	5000	0	0	5000	0	0	0	0	0	0																									true	false	false	false	false																					http://www.theharborbank.com	
533227																																	0	235	0	0	2000		0	0	0	235	0	0	629	0	0	0			0	0	0	0	0	2000	0	0	0	0	0	0	0																									true	true	false	false	false																					www.metamorabank.com	
533535																																	0	0	5000	0	20000	true	0	0	0	0	0	0	6333	2	0	0	false	0	0	0	5000	15000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://firstbankofboaz.com	
533740																																	0	0	0	0	432		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	432	0	0	0	0	0	900	0																									false	false	false	false	false																					http://www.rolfestatebank.com	
533759																																	4536	542	0	1008	615		3528	59	0	0	0	483	4704	1	1008	0			0	0	0	0	0	615	0	0	0	0	0	0	0																									true	false	false	false	false																					www.nmbank.com	
534073																																	0	213	500	0	500		0	0	0	213	0	0	323	0	0	0			0	0	500	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.libbk.com	
534242																																	0	89	0	0	0		0	0	0	89	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.netteller.com/statebankofschaller	
