"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
324863																																																																																																																																		1532189	17015	0	1598	1261753	342103	317057	25046	0	52683	860	49182	2641	0	4	45625	685	0	60076	0	60076	0	0	0	0	0	0	31854	0	1542	0	2084	317921	181471	64075	771933	5947	5947	0	0	0	5947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26241	26241	0	0	26241	0	17301	8651	0	0	0	8651	317921	181471	90316	842450	0	36294	45158	842450	1260155	0	0	0	0	0	0	0	0	0	0	0	0	0	28228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324975																																																																																																																																		131195	309	0	0	64732	22376	1302	21074	0	0	0	0	0	0	13847	24682	1574	0	0	0	0	0	0	0	0	0	0	4540	103	386	149	3774	15252	46142	33988	34696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1967	1967	0	0	0	1967	0	0	0	0	0	0	15252	46142	36211	37270	0	9228	18106	37270	64732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325141																																																																																																																																		238376	1452																																																																																																														
325459																																																																																																																																		25397	466	0	270	15648	505	198	307	0	0	0	0	0	0	2211	5571	0	81	5311	0	5311	0	0	0	0	0	0	382	16	91	0	275	2425	11414	605	11183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3010	1505	0	0	0	1505	2425	11414	605	13062	0	2283	303	13062	15378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325534																																																																																																																																		302762	1914																																																																																																														
326054																																																																																																																																		353738	2739																																																																																																														
326344																																																																																																																																		479972	4170																															0	0	0	0																																					0	0	0	0																																				
326858																																																																																																																																		1428456	20019	0	8010	1034852	77253	68475	8778	0	4167	0	2744	1423	0	9107	243418	0	12583	0	0	0	0	0	0	0	0	0	33174	1251	2815	0	28551	179192	257755	291775	662226	9967	9967	0	0	0	9967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170342	85171	0	0	0	85171	179192	257755	291775	776945	0	51551	145888	776945	1026842	0	0	0	0	0	0	0	0	0	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326979																																																																																																																																		742582	4878																																																																																																														
327220																																																																																																																																		147773	692	0	0	94694	12935	10491	2444	0	0	0	0	0	0	0	14154	511	1000	7407	0	7407	0	0	0	0	0	0	10276	553	0	0	9636	21134	27693	31065	68279	771	771	0	0	0	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5533	2767	0	0	0	2767	21134	27693	31065	73404	0	5539	15533	73404	94694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327305																																																																																																																																		981375	7123	0	0	676059	29134	10199	18935	0	5	0	5	0	0	27156	76387	400	2566	0	0	0	0	0	0	0	0	0	46124	0	1610	0	38815	111881	109464	226577	525145	4150	4150	0	0	0	4150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111881	109464	230142	529295	0	21893	115071	529295	676059	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327435																																																																																																																																		626688	7439																																																																																																														
327556																																																																																																																																		231959	1568	0	0	173310	12953	3344	9609	0	0	0	0	0	0	24448	13482	17760	16134	0	0	0	0	0	0	0	0	0	12477	204	1710	42	10521	27996	24801	28729	149689	278	278	53	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2361	1181	0	0	0	1181	29936	24801	28729	153985	0	4960	14365	153985	173310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327855																																																																																																																																		780353	8448	0	1106	587402	143538	81137	62401	0	0	0	0	0	0	0	53785	4039	0	0	0	0	0	0	0	0	0	0	44865	723	4363	0	33801	119080	125762	64746	460996	0	0	0	0	0	0	11577	5789	0	0	0	5789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73502	36751	0	0	0	36751	119080	125762	65202	515556	0	25152	32601	515556	586296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328058																																																																																																																																		48050	431	0	104	26213	11047	2523	8524	0	0	0	0	0	0	5896	526	1503	0	3808	0	3808	0	0	0	0	0	0	544	0	0	0	544	8419	12858	6463	20379	0	0	0	0	0	0	0	0	0	0	0	0	150	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8928	12858	6463	20409	0	2572	3232	20409	26109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328357																																																																																																																																		295634	1479																																																																																																														
328656																																																																																																																																		157858	2510	0	619	151223	3745	814	2931	0	0	0	0	0	0	199	4378	0	189	7719	0	0	7719	0	0	0	0	0	5838	0	636	0	5202	1013	13113	5136	140966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013	13113	5136	146032	0	2623	2568	146032	150604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328777																																																																																																																																		2521165	15992	0	0	1719000	134831	106044	28788	0	28744	0	28744	0	0	15447	438805	3856	12109	0	0	0	0	358	0	0	0	0	128775	0	14299	0	94222	204413	510636	778379	986949	0	0	0	0	0	0	17564	8782	0	0	0	8782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357222	178611	0	0	0	178611	204413	510636	779422	1183177	0	102127	389711	1183177	1719000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329149																																																																																																																																		134570	1622																																																																																																														
329345																																																																																																																																		602380	4346	0	0	471487	51641	3431	48210	0	0	0	0	0	0	6138	43976	15185	0	0	0	0	0	0	0	0	0	0	33410	0	0	0	27674	37632	92186	136803	330574	1297	1297	0	0	0	1297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59611	29806	0	0	0	29806	37632	92186	136803	361677	0	18437	68402	361677	471487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329550																																																																																																																																		373318	2860																																																																																																														
329952																																																																																																																																		688827	4408																																																																																																														
330239																																																																																																																																		319555	1638																																																																																																														
330248																																																																																																																																		166881	906	0	0	101165	13383	13059	324	0	0	0	0	0	0	2047	44809	195	0	12695	0	0	0	0	0	0	0	0	8357	164	114	0	7112	15270	45247	31389	72533	0	0	0	0	0	0	0	0	0	0	0	0	305	61	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	1601	801	0	0	0	799	15270	45247	31389	74970	0	9049	15695	74970	101165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330855																																																																																																																																		2044739	18236	0	0	1614607	45971	32173	13798	0	0	0	0	0	0	15627	215405	45087	106498	0	0	0	0	1565	0	0	0	0	143796	54	5667	1269	95937	162342	266498	388103	1147480	2019	2019	0	0	0	2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57103	57103	0	0	57103	0	183208	91604	0	0	2089	89515	200089	267123	447495	1252546	0	53425	223748	1252546	1614607	1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330873																																																																																																																																		273148	1687	0	0	148041	20249	15783	4466	0	0	0	0	0	0	12497	19223	312	999	0	0	0	0	0	0	0	0	0	4782	79	842	264	3848	35707	24531	161123	52957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20574	10287	0	0	3581	6706	35707	24531	165049	60566	0	4906	82525	60566	148041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330949																																																																																																																																		220719	1428																																																																																																														
331076																																																																																																																																		293359	2542	0	0	222883	6587	640	5947	0	0	0	0	0	0	8500	44915	607	2233	13815	0	13815	0	0	0	0	0	0	14536	26	767	5	13365	9166	66579	60005	142184	2025	2025	0	0	0	2025	0	0	0	0	0	0	0	0	0	0	0	0	10671	10671	0	10671	0	0	0	0	0	0	0	0	18702	9351	0	0	0	9351	9166	77250	60005	154078	0	15450	30003	154078	222883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331375																																																																																																																																		320577	1649	0	0	211135	24877	21221	3656	0	0	0	0	0	0	1059	6861	0	13435	0	0	0	0	0	0	0	0	0	10633	0	980	0	9604	43165	11497	147226	119068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38992	19496	0	0	9784	9712	43165	11497	157010	128780	0	2299	78505	128780	211135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331544																																																																																																																																		111660	527																																																																																																														
331713																																																																																																																																		512068	5052																																																																																																														
332224																																																																																																																																		291299	2705	0	318	192415	43210	37765	5445	0	0	0	0	0	0	2712	40394	0	0	0	0	0	0	0	0	0	0	0	20170	55	384	0	19692	51009	54083	18233	168848	102	102	0	0	0	102	103	52	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1545	773	0	0	0	773	51009	54083	18233	170973	0	10817	9117	170973	192097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332345																																																																																																																																		23409	170	0	0	15066	4318	0	4318	0	0	0	0	0	0	0	0	410	0	3594	0	3594	0	0	0	0	0	0	352	0	0	0	315	0	7912	5372	10111	354	354	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7912	5372	10585	0	1582	2686	10585	15066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332402																																																																																																																																		725374	6059	0	0	550550	76525	8033	68492	0	0	0	0	0	0	5447	43367	0	3761	0	0	0	0	0	0	0	0	0	41776	29	4189	0	20237	28981	116478	370734	189949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3655	3655	0	0	3655	0	7022	3511	0	0	0	3511	28981	116478	374389	268586	0	23296	187195	268586	550550	9189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332671																																																																																																																																		112790	1922																																																																																																														
332756																																																																																																																																		56475	288																																																																																																														
333034																																																																																																																																		228743	5883	0	4339	123547	68877	50660	18217	0	609	0	609	0	0	4045	22006	0	182	5950	0	5950	0	0	0	0	0	0	4264	22	224	162	3855	57817	47006	43071	82403	96	96	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57817	47006	43071	86107	0	9401	21536	86107	119208	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333203																																																																																																																																		916583	6888	0	0	576480	46272	26173	20099	0	0	0	0	0	0	9673	58874	5633	9172	205	0	205	0	0	0	0	0	0	54816	0	1042	0	50131	102423	126737	332365	346891	1724	1724	0	0	0	1724	622	311	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41600	20800	0	0	13166	7634	102423	126737	345531	356560	0	25347	172766	356560	576480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333650																																																																																																																																		384186	5357	0	2639	217492	77563	75448	2115	0	333	0	0	333	0	2603	49047	4083	305	12444	0	12444	0	0	0	0	0	0	11611	37	775	38	9150	92338	102526	6767	171626	154	154	19	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92357	102526	6767	171831	0	20505	3384	171831	214853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333856																																																																																																																																		292056	2175	0	153	161727	47567	33287	14280	0	289	0	289	0	0	3074	40978	171	0	0	0	0	0	0	0	0	0	0	8683	0	500	0	7652	62795	68911	36650	120569	1260	1260	1010	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10744	5372	0	0	5372	0	63805	68911	44064	120819	0	13782	22032	120819	161574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333940																																																																																																																																		68371	186	0	0	39810	9235	631	8604	0	25690	0	0	25690	0	5244	0	0	0	3883	0	0	0	0	0	0	0	0	1044	0	0	0	955	5875	8604	34155	19745	6	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2092	1046	0	0	0	1046	5875	8604	34155	21011	0	1721	17078	21011	39810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334264																																																																																																																																		570055	4111	0	0	358424	83981	13335	70646	0	0	0	0	0	0	8202	94725	6892	4600	0	0	0	0	0	0	0	0	0	26105	0	1003	0	24495	59285	166374	60241	276728	0	0	0	0	0	0	0	0	0	0	0	0	1669	334	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	1081	541	0	0	0	541	59285	166374	60241	285549	0	33275	30121	285549	358424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334648																																																																																																																																		184975	1756	0	409	107731	1983	1066	917	0	0	0	0	0	0	188	65165	370	626	13571	0	13571	0	0	0	0	0	0	7647	244	906	0	6497	1785	85114	18438	78337	0	0	0	0	0	0	980	490	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1366	683	0	200	0	483	1785	85314	18438	79310	0	17063	9219	79310	107322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334657																																																																																																																																		99008	741	0	0	62206	19941	16967	2974	0	176	0	176	0	0	0	11	0	0	2280	0	2280	0	0	0	0	0	0	2867	0	107	0	2760	24271	10706	9854	54573	0	0	0	0	0	0	0	0	0	0	0	0	236	47	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24271	10706	9854	54620	0	2141	4927	54620	62206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335346																																																																																																																																		307913	2410																																																																																																														
335355																																																																																																																																		152673	1246	0	0	106731	2063	934	1129	0	0	0	0	0	0	6751	25330	0	1114	13500	0	13500	0	0	0	0	0	0	10935	0	637	0	9938	7685	40653	20604	80021	204	204	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9533	4767	0	0	0	4767	7685	40653	20604	85989	0	8131	10302	85989	106731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336147																																																																																																																																		127795	917	0	0	74638	9841	7934	1907	0	1653	0	0	1653	0	512	10087	5147	1	13303	0	13303	0	0	0	0	0	0	3321	1	687	42	2591	9245	32687	37279	48509	85	85	85	0	0	0	10	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9330	32692	37279	48509	0	6538	18640	48509	74638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336361																																																																																																																																		154155	900	0	0	74755	48085	37249	10836	0	20356	0	20076	280	0	84	2705	0	0	789	0	789	0	0	0	0	0	0	2988	495	0	0	2493	42067	34406	23455	55034	0	0	0	0	0	0	45	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	133	0	0	0	133	42067	34406	23455	56113	0	6881	11728	56113	74755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336576																																																																																																																																		305302	1354																																																																																																														
336950																																																																																																																																		19863	380																																																																																																														
337247																																																																																																																																		53451	310																																																																																																														
337340																																																																																																																																		143619	810	0	134	54389	35363	32303	3060	0	0	0	0	0	0	11879	7086	0	0	0	0	0	0	0	0	0	0	0	10746	50	315	43	2232	44232	12346	59757	19292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5497	2749	0	0	0	2749	44232	12346	59757	22041	0	2469	29879	22041	54255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338646																																																																																																																																		258691	2842																																																																																																														
338851																																																																																																																																		85891	315																																																																																																														
338945																																																																																																																																		69565	480																																																																																																														
339072																																																																																																																																		1233276	4640	0	0	509004	237143	232359	4784	0	0	0	0	0	0	52283	108529	0	6323	0	0	0	0	0	0	0	0	0	235971	0	9433	0	50806	287642	299130	347110	123889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33347	16674	0	0	16674	0	287642	299130	370458	123889	0	59826	185229	123889	509004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339353																																																																																																																																		71688	521	0	0	48393	14508	9003	5505	0	0	0	0	0	0	0	3228	5974	150	0	0	0	0	0	0	0	0	0	3408	0	80	0	1291	13515	8813	6888	39822	230	230	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2958	1479	0	0	0	1479	13515	8813	6888	41531	0	1763	3444	41531	48393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339456																																																																																																																																		532699	4767	0	817	315982	56977	53343	3634	0	0	0	0	0	0	367	68086	1767	0	0	0	0	0	0	0	0	0	0	28747	1	735	409	27602	133806	81621	82770	232442	2234	2234	234	2000	0	0	4647	2324	2324	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	917	917	0	0	0	917	10529	5265	0	0	405	4522	136364	83621	83415	249411	0	16724	41708	249411	315165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339607																																																																																																																																		1088349	4527																																																																																																														
339773																																																																																																																																		2596399	17839																																																																																																														
339858																																																																																																																																		45621888	435597	0	0	31859469	1301269	944886	354292	2062	246517	0	237737	10120	288	842974	11120947	2322	15844	6240	0	6240	0	2239339	165777	556880	0	0	5398313	79347	2028447	7324	1391034	4183635	15093274	2113037	20527907	968046	968046	0	202390	0	765656	48768	24384	0	5492	0	18892	1343	269	0	0	0	269	0	0	0	0	0	0	88436	88436	0	0	80452	7984	10555715	5277858	0	1093411	0	4172156	4183635	16515580	2193489	25878104	0	3303116	1096745	25878104	31859469	21883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339876																																																																																																																																		44260	159																																																																																																														
340135																																																																																																																																		1574757	9176	0	0	1211801	25760	12687	13073	0	10832	1357	7580	1895	0	51866	110377	1285	0	0	0	0	0	0	0	0	0	0	99002	530	8742	1650	87778	171142	142684	361120	876376	2924	2924	0	0	0	2924	1570	785	0	0	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146556	73278	0	0	957	72321	186865	142684	362404	961283	0	28537	181202	961283	1211801	295	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340144																																																																																																																																		1092154	9174	0	138	723862	60421	49252	11169	0	0	0	0	0	0	12133	134863	12941	10642	2	0	2	0	0	0	0	0	0	44626	0	3968	0	40538	177738	163584	197744	528925	2955	2955	0	0	0	2955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35078	17539	0	34	17499	6	177738	197739	215243	531886	0	39548	107622	531886	723724	1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340256																																																																																																																																		603523	3340	0	0	395299	11925	11657	268	0	2318	2318	0	0	0	26786	29530	0	0	0	0	0	0	0	0	0	0	0	13586	0	2237	171	11178	116993	89115	79025	319895	1261	1261	0	0	0	1261	263	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26010	13005	0	2326	0	10679	117358	91979	79025	335278	0	18396	39513	335278	395299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340443																																																																																																																																		122682	321	0	0	52056	21897	9548	12349	0	0	0	0	0	0	6923	32147	8621	0	1981	0	1981	0	0	0	0	0	0	6173	30	274	0	5185	16501	46751	31411	25534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1117	559	0	0	0	559	16501	46751	31411	26225	0	9350	15706	26225	52056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340742																																																																																																																																		785153	8465	0	1756	536733	9120	6184	2936	0	0	0	0	0	0	32150	70268	0	150	18117	0	18117	0	0	0	0	0	0	33602	50	3600	460	17189	81366	94921	244625	343970	1650	1650	0	0	0	1650	40	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	2938	2938	0	0	0	2938	41426	20713	0	0	55	20658	81366	94921	246181	375214	0	18984	123091	375214	534977	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340751																																																																																																																																		574777	10243																																																																																																														
341310																																																																																																																																		695562	5730	0	653	406211	99773	95931	3842	0	70	0	0	70	0	35541	62286	2037	0	0	0	0	0	0	0	0	0	0	32875	202	852	469	30331	131842	66980	228049	263944	371	371	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131842	66980	228049	264315	0	13396	114025	264315	405558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342054																																																																																																																																		423699	3045	0	506	203179	74073	71493	2580	0	0	0	0	0	0	9678	82412	0	0	2145	0	2145	0	0	0	0	0	0	7791	0	449	0	7342	100546	88737	109305	125418	3364	3364	0	0	0	3364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118356	88737	109305	130779	0	17747	54653	130779	202673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342362																																																																																																																																		898238	2583																																																																																																														
342410																																																																																																																																		2771193	17517	0	0	1763516	52290	30312	21978	0	0	0	0	0	0	24332	108576	53283	0	0	0	0	0	234	0	0	0	0	197444	4775	12246	555	141647	518025	157698	487052	1277837	0	0	0	0	0	0	10684	5342	0	0	0	5342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101688	50844	0	0	13899	36945	541741	158805	500951	1324231	0	31761	250476	1324231	1763516	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
