"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDK195	RCFDK196	RCFDK208	RCFDK209	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	
670748																																																																																																																																																																27512																																																																																	
670775																																																																																																																																																																0																																																																																	
670878																																																																																																																																																																61332																																																																																	
671053																																																																																																																																																																6724																																																																																	
671147																																																																																																																																																																39175																																																																																	
671334																																																																																																																																																																222075	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		8940	0	0	0	0	0	222075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231015	0	0	222075	8940	0	0	0	0	
671370																																																																																																																																																																40196																																																																																	
671464																																																																																																																																																																1720257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	33	0	21957	1697192	1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1720290	0	21957	1697225	1108	0	0	0	0	
671558																																																																																																																																																																93199																																																																																	
672041																																																																																																																																																																0																																																																																	
672238																																																																																																																																																																31643																																																																																	
672247																																																																																																																																																																40032																																																																																	
672537																																																																																																																																																																79133																																																																																	
672573																																																																																																																																																																26776																																																																																	
673244																																																																																																																																																																22066																																																																																	
673440																																																																																																																																																																2520615	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	2499928	20687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2520615	0	0	2499928	20687	0	0	0	0	
673477																																																																																																																																																																8960																																																																																	
673851																																																																																																																																																																8829																																																																																	
673909																																																																																																																																																																35957	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	32959	2998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35957	0	32959	2998	0	0	0	0	0	
674344																																																																																																																																																																0																																																																																	
674849																																																																																																																																																																125191																																																																																	
675042																																																																																																																																																																7646																																																																																	
675051																																																																																																																																																																37553									0	0	0																									0			0																																										
675079																																																																																																																																																																12453									0	0	0																									0			0																																										
675248																																																																																																																																																																28005																																																																																	
675332	30862994	823960	77380	0	0	0	235632	235632	0	0	0	0	0	0	0	0	0	0	0	0	1773392	1738422	0	0	0	0	0	0	2152243	126869	1120	133277	0	4338603	26452629	71762	0	0	0	0	0	1576907	0	0	1576907	0	196485	0	0	0	196485	2975021	394649	3404332	0	2540631	0	112092	2428539	0	38153220	3101890	4846464	33995684	2412962	0	0	0	0	0	3913487	182745	3808122	0	46091	0	46091	0	0	0	0	0	0	0	503861	0	0	503861	0	1192753	4034954	229339	4982815	15553	1710369	0	0	0	1710369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329789	121467	503	435200	15553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2144715	329789	121467	503	435200	15553	0	0	0	0	30862994	823960	77380										0	0	0	1596682	0	176710	0	0	0	0	0	0	0	0	1561712	0	176710	0	0	0	0	0																																																
675341																																																																																																																																																																13684																																																																																	
675659																																																																																																																																																																23562																																																																																	
675855																																																																																																																																																																10902																																																																																	
676049																																																																																																																																																																63121																																																																																	
676151																																																																																																																																																																54907																																																																																	
676478																																																																																																																																																																44502	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		619	0	0	619	0	0	44502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45121	0	0	45121	0	0	0	0	0	
677176																																																																																																																																																																571929	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	571929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571929	0	0	571929	0	0	0	0	0	
677354																																																																																																																																																																42055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128	0	0	1128	0	43183	0	0	43183	0	0	0	0	0	
677448																																																																																																																																																																22385																																																																																	
677644																																																																																																																																																																228898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5264	234162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228898	5264	234162	0	0	0	0	0	0	
677756																																																																																																																																																																6290																																																																																	
677970																																																																																																																																																																647																																																																																	
678052																																																																																																																																																																5520																																																																																	
678070																																																																																																																																																																102696																																																																																	
678258																																																																																																																																																																4171																																																																																	
678454																																																																																																																																																																20076																																																																																	
678557																																																																																																																																																																21398									0	0	0																									0			0																																										
678575																																																																																																																																																																0																																																																																	
678717																																																																																																																																																																226760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226760	0	0	226760	0	0	0	0	0	
678744																																																																																																																																																																16319																																																																																	
679246																																																																																																																																																																201																																																																																	
679451																																																																																																																																																																36754																																																																																	
679648																																																																																																																																																																66020																																																																																	
680055																																																																																																																																																																39814																																																																																	
680130																																																																																																																																																																104290																																																																																	
680354																																																																																																																																																																139149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139149	0	0	139149	0	0	0	0	0	
680457																																																																																																																																																																0																																																																																	
680747																																																																																																																																																																0																																																																																	
680813																																																																																																																																																																387503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653	0	0	653	0	0	387495	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388156	0	0	388148	8	0	0	0	0	
681043																																																																																																																																																																8414																																																																																	
681249																																																																																																																																																																0																																																																																	
682143																																																																																																																																																																10871																																																																																	
682479																																																																																																																																																																16211																																																																																	
682545																																																																																																																																																																8262																																																																																	
682563																																																																																																																																																																10446448	35835	33711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	242	0	3445153	7001295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	35420	0	21097	0	19210	1887	0	10503622	0	3464778	7038844	0	0	0	0	0	
682648																																																																																																																																																																51782																																																																																	
683449																																																																																																																																																																105305																																																																																	
683814																																																																																																																																																																84431																																																																																	
684455																																																																																																																																																																16094																																																																																	
685023																																																																																																																																																																0									0	0	0																									0			0																																										
685368																																																																																																																																																																117235									0	0	0																									0			0																																										
685649																																																																																																																																																																48372									0	0	0																									0			0																																										
685676																																																																																																																																																																118930																																																																																	
685779																																																																																																																																																																43211																																																																																	
686459																																																																																																																																																																16058																																																																																	
686570																																																																																																																																																																7306																																																																																	
686655																																																																																																																																																																39516									0	0	0																									0			0																																										
686758																																																																																																																																																																51775																																																																																	
687009																																																																																																																																																																640977	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		5465	0	0	5465	0	5415	635562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646442	0	5415	641027	0	0	0	0	0	
687054																																																																																																																																																																16039																																																																																	
687474																																																																																																																																																																111395																																																																																	
687830																																																																																																																																																																20207																																																																																	
687951																																																																																																																																																																177011	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	177011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177011	0	0	177011	0	0	0	0	0	
688079																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197644	769	0	0	0	0	0	0	0	0	0	213680	769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198413	0	0	39752	158661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198413	0	0	39752	158661	0	0	0	0	
688257																																																																																																																																																																17878																																																																																	
688453																																																																																																																																																																13028																																																																																	
688556																																																																																																																																																																36829																																																																																	
689209																																																																																																																																																																335177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1393	0	0	1393	0	0	335177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336570	0	0	336570	0	0	0	0	0	
689357																																																																																																																																																																65023																																																																																	
689759																																																																																																																																																																31458																																																																																	
691042																																																																																																																																																																29835																																																																																	
691556																																																																																																																																																																86548																																																																																	
691743																																																																																																																																																																2460																																																																																	
691958																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
692450																																																																																																																																																																3181									0	0	0																									0			0																																										
692704																																																																																																																																																																0																																																																																	
692946																																																																																																																																																																67583									0	0	0																									0			0																																										
693073																																																																																																																																																																2978																																																																																	
693224																																																																																																																																																																969924	2997	9431	0	0	0	0	0	0				0	0	0	40662	0	0	0	0	0	0	0	0	0	0	39462	0	0	0	0	0	0	0	0	0		0	0		571	0	0	0	0	0	969924	0	0	0	0	0	0	40662	0	0	40662	0	0	0	0	0	0	0	0	2997	0	0	0	0	0	0	1014154	0	0	1013583	571	0	0	0	0	
693345																																																																																																																																																																809709	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		82754	0	79504	1816	0	809709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892463	0	889213	1816	1434	0	0	0	0	
693952																																																																																																																																																																8770																																																																																	
694146																																																																																																																																																																7448																																																																																	
694771																																																																																																																																																																9968																																																																																	
694847																																																																																																																																																																48651																																																																																	
694904																																																																																																																																																																3277845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35258	0	0	0	0	0	0	0	0	0	0	34563	0	0	0	0	0	0	0	0	0	0	0	0	0	2729	0	0	0	0	215332	3062513	0	0	0	0	0	0	35258	0	0	35258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3315832	0	215332	3097771	2729	0	0	0	0	
695077																																																																																																																																																																14824																																																																																	
695134																																																																																																																																																																16173																																																																																	
695349																																																																																																																																																																60513									0	0	0																									0			0																																										
695947																																																																																																																																																																15747																																																																																	
696047																																																																																																																																																																34378																																																																																	
696168																																																																																																																																																																0																																																																																	
696430																																																																																																																																																																102777																																																																																	
696551																																																																																																																																																																11404																																																																																	
696645																																																																																																																																																																40137									0	0	0																									0			0																																										
697035																																																																																																																																																																31811																																																																																	
697147																																																																																																																																																																77247																																																																																	
697156																																																																																																																																																																34737																																																																																	
697231																																																																																																																																																																6377																																																																																	
697633																																																																																																																																																																12023750	145665	144597	0	0	0	0	0	0	0	0	0	0	0	0	67110	0	0	0	0	0	0	0	0	0	0	64992	0	0	0	0	0	0	0	0	0	0	0	0	0	112379	0	38	59975	0	3053016	8970734	0	0	0	0	0	0	67110	0	0	67110	0	0	0	0	0	0	0	0	145665	0	70249	0	70249	0	0	12419153	0	3123303	9243484	52366	0	0	0	0	
697763																																																																																																																																																																2193507	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	2193507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2193507	0	0	2193507	0	0	0	0	0	
697950																																																																																																																																																																2724																																																																																	
697978																																																																																																																																																																68248	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	68248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68248	0	68248	0	0	0	0	0	0	
698144																																																																																																																																																																103265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103265	0	0	0	0	0	0	972	0	0	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104237	0	0	104237	0	0	0	0	0	
698546																																																																																																																																																																19624									0	0	0																									0			0																																										
698649																																																																																																																																																																55172																																																																																	
699105																																																																																																																																																																121691																																																																																	
699253																																																																																																																																																																5191																																																																																	
699534																																																																																																																																																																54263																																																																																	
700140																																																																																																																																																																10071																																																																																	
700252																																																																																																																																																																20034																																																																																	
700430																																																																																																																																																																43356																																																																																	
700458																																																																																																																																																																17655																																																																																	
701062																																																																																																																																																																1304066	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		35	0	0	35	0	0	1292272	11794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1304101	0	0	1292307	11794	0	0	0	0	
701222																																																																																																																																																																37312																																																																																	
701259																																																																																																																																																																128709																																																																																	
701736																																																																																																																																																																182581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85089	9174	0	0	0	0	0	0	0	0	0	84541	9125	0	0	0	0	0	0	0	0	0	0	0	0	1190	0	0	0	0	0	182581	0	0	0	0	0	0	116027	0	0	94263	21764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299798	0	0	276844	22954	0	0	0	0	
701839																																																																																																																																																																155293																																																																																	
701857																																																																																																																																																																6638																																																																																	
701950																																																																																																																																																																43785																																																																																	
702050																																																																																																																																																																1864																																																																																	
702117																																																																																																																																																																1245860	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		3732	0	0	3732	0	0	1245860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	222	0	0	1249814	0	222	1249592	0	0	0	0	0	
702359																																																																																																																																																																3780																																																																																	
702612																																																																																																																																																																160500																																																																																	
702836																																																																																																																																																																13293																																																																																	
702911																																																																																																																																																																176579																																																																																	
702966																																																																																																																																																																11088																																																																																	
703039																																																																																																																																																																22571																																																																																	
703552																																																																																																																																																																66081	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	66081	0	0	0	0	0	0	2259	0	0	2259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68340	0	0	68340	0	0	0	0	0	
703767																																																																																																																																																																542704	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	7423	535281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542704	0	7423	535281	0	0	0	0	0	
704447																																																																																																																																																																12348																																																																																	
704559																																																																																																																																																																243666	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	243666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243666	0	0	243666	0	0	0	0	0	
704755																																																																																																																																																																143470	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	143470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143470	0	0	143470	0	0	0	0	0	
705378																																																																																																																																																																8174																																																																																	
705444																																																																																																																																																																55447									0	0	0																									0			0																																										
705556																																																																																																																																																																54723																																																																																	
706030																																																																																																																																																																9440																																																																																	
706058																																																																																																																																																																8520																																																																																	
706236																																																																																																																																																																20172																																																																																	
706254																																																																																																																																																																31531																																																																																	
706450																																																																																																																																																																4627																																																																																	
706656																																																																																																																																																																64863																																																																																	
707354																																																																																																																																																																260738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260738	0	260738	0	0	0	0	0	0	
708333																																																																																																																																																																58764																																																																																	
708379																																																																																																																																																																29402																																																																																	
708753																																																																																																																																																																1070																																																																																	
709143																																																																																																																																																																142719									0	0	0																									0			0																																										
709358																																																																																																																																																																8757																																																																																	
