"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDFT33	RCFDFT34	RCFDFT35	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONFT33	RCONFT34	RCONFT35	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
323204																							7183	4949	34107		2459	1349			0	0	3516							13910	0	2090	FAS 158 Pension Asset			
323651																						37	587	435	2994	63	100				0	0	1872							0	0	0				
324153																							588	480	6344	153	215				0	0	845							4216	0	0	NSF's & Stop Pays			
324229																							452	57	657	24	36	11			0	0	112							0	0	0	Prepaid Insurance	Financial Institution Tax		
324256																							0	0	1204	51	62				0	0	635							507	0	0				
324274																						0	1406	3626	24198	226	1794	632	0	0	0	0	968	0	0	0	936	0	0	9630	0	6774	OTHER			
324340																						0	3567	397	23476	0	2862	0	0	1765	0	0	2134	0	0	0	0	0	0	13607	0	909			CINNAIRE	
324649																							27077	3840	101728		4934	1650			0	0	7677							58200	0	0	Diamond State Ventures			
324854																							1230	0	6413	52	286				0	0	1562							3335	0	0				
324863																						0	1319	1959	12388	0	1068	497	0	0	0	0	5943	0	0	0	0	0	0	2099	0	0	GL UNPOSTED DEBITS			
324975																							488	0	3607		322	120			0	0	488							1996	313	0	Deferred Tax Asset - BOLI			
325141																						0	756	17	7830	641	674	0	0	0	0	0	766	0	0	0	0	0	0	2768	0	2849				
325459																						0	189	62	592	20	20	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0				
325534																						0	328	11	6283	131	315	0	0	0	0	0	922	0	0	0	0	0	0	2375	0	2332				
326054																							912	0	2144		261				0	0	971			131				0	0	0				
326344																							1230	663	11184	304	356				0	0	3688							2122	0	3125				
326858																						0	2972	5196	30789	1249	3465	1229	0	0	0	0	6957	0	0	0	0	0	0	12199	0	0	ACCRUED TRUST REVENUE			
326979																							3903	1609	23161	325	1097	623			0	0	1507							13319	0	1726	Principal receivable on investment security payments			
327220																							553	0	3613	169	593				0	0	355							2112	0	0	Other Fixed Assets			
327305																							3824	446	21317	709	3611				0	0	1685	2314						11751	0	0				
327435																							1503	2676	17191	465	590				0	0	1203							11219	0	0				
327556																							761	0	5683	257	265				0	0	2026							2631	0	0	Outgoing RBP - CDARS			
327855																							2934	0	21533	231	629	14			0	0	2131							15839	0	0	Prepaid Indirect Lending Fees			
328058																						0	252	0	512	12	14	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0				
328357																						0	718	0	3991	174	484	0	0	0	0	0	304	0	0	103	0	0	0	2485	0	0				
328656																						0	1223	0	5064	27	92	65	0	0	0	0	1617	0	0	0	0	0	0	2132	0	0	PAR CLEARINGS			
328777																							15108	9392	96919		8006	2423			0	0	6612							47215	1944	8642	SBIC - Investment			
329149																							833	0	2858	140	163				0	0	1625							237	0	0				
329345																						5	2054	1138	12180	265	1277	60	763	56	0	0	1471			128				6240	0	0	Unposted Dep	Other	Credit Card Clearing	
329550																							2424	2614	17338		1831				0	0	1306							5203	0	3960				
329952																						7	3957	1258	8051	263	298				0	0	2538							0	0	0				
330239																						0	556	128	8728	0	163	0	0	0	0	0	1189	0	0	0	0	0	0	5008	0	1684				
330248																						0	273	0	4161	230	240	0	0	0	0	0	1317	0	0	0	0	0	0	2331	0	0				
330855																						1	6766	7099	48949	1772	12409	7974	0	0	0	0	5908	0	0	0	0	0	0	11298	0	5469	tax credits			
330873																						0	1506	359	3552	0	869	691	0	0	0	0	818	0	0	0	0	0	0	0	0	0	Investment in Co-Operative Central Bank			
330949																						0	699	247	2643	0	170	0	0	0	0	0	979	0	0	0	0	0	0	548	0	0				
331076																							514	543	9194	71	797				0	0	782				43			6558	0	0				
331375																						0	1747	105	2831	138	239	0	0	0	0	0	740	0	0	0	0	0	0	0	0	0				
331544																						0	28	0	3297	187	187	0	0	0	0	0	389	0	0	0	0	0	0	2693	0	0				
331553																							112	66	1496		53				0	0	358							907	0	0	ACH in Process			
331713																						0	2990	1970	19927	262	318	0	0	0	0	0	1385	0	0	0	0	0	0	7694	0	5570				
332055																						0	524	0	1727	0	118	0	0	0	0	0	1085	0	0	0	0	0	0	0	0	0				
332224																							256	4366	15840	728	1838	733			0	0	647							8733	0	0	CASH BALANCE PLAN			
332345																							0	0	181		80				0	0	101							0	0	0				
332402																						193	3453	0	17557	901	4635				0	0	1432	367			462			8037	0	0				
332671																						0	971	1047	9972	144	144	0	0	0	0	0	291	0	0	0	0	0	0	1394	6125	0				
332756																							376	0	1095	216	216				0	0	503							0	0	0				
333034																							198	0	1709		472	350			0	0	1039							0	0	0	State tax credits			
333052																							235	0	899	201	201				0	0	463							0	0	0				
333203																						0	2331	685	18107	2668	4083	0	0	0	0	0	2500	0	0	0	0	0	0	7313	0	1195				
333650																							434	0	8219	331	331				0	0	5212							2242	0	0				
333856																						0	150	516	1714	158	158	0	0	0	0	0	890	0	0	0	0	0	0	0	0	0				
333940																						0	42	226	889	73	73	0	0	0	0	0	548	0	0	0	0	0	0	0	0	0				
334264																						0	1050	438	8300	452	750	160	0	0	0	0	1763							4299	0	0	LATE CHARGES RECEIVABLE	DUE FROM VENDORS		
334648																						0	862	110	3056	173	276	0	0	0	0	0	1808	0	0	0	0	0	0	0	0	0				
334657																						0	241	0	2104	62	62	0	0	0	0	0	858	0	0	0	0	0	0	943	0	0				
335346																						0	663	978	9875	161	214	0	0	0	0	0	992	0	0	0	0	0	0	2168	2448	2412				
335355																							966	0	6698	466	631	136			0	0	1139							3962	0	0	TIF Bond			
336147																						0	706	1	1996	225	236	0	0	0	0	0	499	0	0	0	0	0	0	554	0	0				
336361																						0	199	158	985	70	73	3	0	0	0	0	555	0	0	0	0	0	0	0	0	0	Prepaid FDIC & State			
336576																							1013	54	2610	331	577				0	0	966							0	0	0				
336950																							0	0	765	94	157				0	0	608							0	0	0				
337247																						0	74	0	888	142	142	0	0	0	0	0	347	0	0	0	0	0	0	325	0	0				
337340																							265	0	771	137	137				0	0	369							0	0	0				
338178																							2721	114	10002	254	386				0	0	691			132				6090	0	0				
338646																						0	236	0	5029	274	621	0	0	0	0	0	1259	0	0	0	0	0	0	2203	710	0				
338851																						0	85	0	346	0	50	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0				
338945																						0	51	0	534	0	73	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0				
339054																						0	584	0	2900	50	54	0	0	0	0	0	445	0	0	0	0	0	0	1817	0	0				
339072																							3837	0	56670		48908				0	0	3925				20762			0	0	0				
339353																							109	0	1943		132				0	0	751							477	0	474				
339456																						0	1095	0	4510	1031	1502	0	0	0	0	0	1913	0	0	0	0	0	0	0	0	0				
339607																							11103	744	23117		2988	1190	860		0	0	2587							5695	0	0	Current Tax Asset	Compensating Balance		
339773																						0	29281	5552	47571	1052	3654	0	0	0	0	0	5622	1189	0	1172	0	0	0	2284	0	1178				
339858																							320189	17289	1489110		767064				0	0	68070				321688			28268	286503	1727				
339876																						0	20	0	136	0	32	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0				
340135																						0	7717	506	53500	0	17349	15898	0	0	0	0	2984	0	0	0	0	0	0	24944	0	0	LINQS+			
340144																						0	1745	2863	22915	464	898	0	0	0	0	0	2279	0	0	212	0	0	0	15130	0	0				
340256																						0	465	0	5173	340	2462	1596	0	0	0	0	1236	0	0	0	0	0	0	1010	0	0	Brookfield Contract Value			
340443																							320	0	4316	375	554	139			0	0	496							2946	0	0	SBA Pool Deferred Principal Payments	'		
340742																						0	3137	18313	29494	495	2012	0	0	0	0	0	1538	675	0	0	0	0	0	4494	0	0				
340751																							1090	0	8677	310	477				0	0	3379							3731	0	0				
341310																							476	1832	19207	603	5313	1427			0	0	1454			741				10132	0	0	Investment in Deferred Comp			
342054																							505	0	2464	299	898	310			0	0	1061			236				0	0	0	Debit Card Settlement Deposit			
342362																						0	2907	0	23918	96	6487	6377	0	0	0	0	5163	0	0	0	0	0	0	5688	0	3673	FIT RECEIVABLE			
342410																						0	9997	6274	63421	2215	8532	3295	0	0	0	0	5048	0	0	0	0	0	0	25993	0	7577	FIT Receivable			
342634																						0	67661	53088	528866	0	121854	34266	0	0	0	0	37326	0	0	0	0	0	0	114673	132580	1684	O/A Investment in Partnerships			
343051																							49	608	5018		139				0	0	422							3800	0	0				
343248																						0	47	84	372	5	5	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0				
343257																						0	40	0	2228	0	176	0	0	0	0	0	526	0	0	0	0	0	0	1486	0	0				
343378																							11	73	146	27	31				0	0	31							0	0	0	4			
343770																						0	66	52	451	0	108	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0				
343903																						0	3533	1103	19304	858	1579	463			0	0	1436							8726	0	2927	Acc Rec - Fed Taxes			
343958																						0	600	0	2994	343	573	0	0	0	0	0	1297	0	0	0	203	0	0	524	0	0				
344647																							1952	1057	24629	572	1160	384			0	0	4145							16315	0	0	Dealer Reserve			
344816																						0	2418	394	4367	193	374	0	0	0	0	0	1181	0	0	0	0	0	0	0	0	0				
344852																							40	0	1953		0				0	0	602							1311	0	0				
345309																						0	3889	2851	45622	1091	1990	0	0	0	0	0	2860	0	0	0	0	0	0	34032	0	0				
345345																							1250	67	4123	175	183				0	0	2623							0	0	0				
345747																						0	1369	1709	18582	302	1166	864	0	0	0	0	2012	0	0	0	0	0	0	12326	0	0	Due From Sub-REIT			
345756																							4244	0	18156	423	3805				824	0	1212				2023			8071	0	0				
345877																						0	1457	668	8768	525	525	0	0	0	0	0	998	0	0	0	0	0	0	4190	930	0				
346379																							2310	0	6435		632	568			0	0	447							3046	0	0	FHLB Holdback on sold loans	Prepaid expenses		
346566																							145	0	349	78	78				0	0	126							0	0	0				
346771																							278	536	1828	583	673				0	0	341							0	0	0				
347022																						0	319	462	2022	198	198	0	0	0	0	0	537	0	0	0	0	0	0	506	0	0				
347639																							255	3518	15070	493	950				0	0	790							6752	0	2805				
347956																						0	951	0	15667	536	560	0	0	0	0	0	1357	0	0	0	0	0	0	10059	0	2740				
348159																							380	0	1618	382	830	261			0	0	408							0	0	0	INCOME TAX RECEIVABLE			
348207																							32403	5794	83497	1080	1989	500			0	0	6344							36967	0	0	Boston Community Loan Fund			
348551																						0	897	1573	13585	249	254				0	0	1087							9774	0	0				
348720																						0	559	2169	8416	574	1293	344	0	0	0	0	1394	0	0	0	0	0	0	0	3001	0	Debit card processor dep			
349129																							218	41	1469	197	299				0	0	614							297	0	0				
349343																							129	0	5869	137	154				0	0	1011							4575	0	0				
349370																							3048	4009	30333	336	1535				0	0	1453							11529	0	8759				
350572																						0	197	0	1214	203	478	0	207	0	0	0	539	0	0	0	0	0	0	0	0	0		Settlement Deposit		
350657																						16	18	0	466	270	286	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0				
350750																						0	1020	0	1685	135	210				0	0	455							0	0	0				
351131																							0	264	778	210	210				0	0	235							0	0	69				
351560																							556	2363	8770	225	448				0	0	610							4793	0	0	Other Misc. Assets			
351850																							286	0	2010		488				0	0	1236							0	0	0				
351878																							502	58	1040	131	154				0	0	326							0	0	0				
352035																						0	270	4287	9855	0	95	0	0	0	0	0	571	0	0	0	0	0	0	2333	0	2299				
352370																							1774	577	7316	217	595	339			0	0	781							3589	0	0	Accrued Federal Income Tax			
352651																						0	73	0	274	0	60	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0				
352745																							251	0	1869	187	699	446			0	0	919							0	0	0	Prepaid Insurance			
352772																							10784	71450	303227		31567				0	0	30311							150618	3407	5090				
352820																						0	137	0	813	0	149	0	0	0	0	0	527	0	0	0	0	0	0	0	0	0				
353238																						0	659	382	8846	0	541	263	0	0	0	0	785	0	0	0	0	0	0	1921	1936	2622	Loan and Late fees			
353546																						0	308	105	2510	0	511	399	0	0	0	0	649	0	0	0	0	0	0	937	0	0	Director's Comp Plan			
353555																						863	4374	0	31367	3369	13129				0	0	13187							677	0	0				
353724																							241	2180	9472	303	1070	442			0	0	555							3191	0	2235	Investment in Community Development Fund			
353957																						24	160	0	718	64	116	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0				
354057																							111	0	2394	94	102				0	0	458							1723	0	0				
354253																							393	43	2623		25				0	0	739							1279	0	144				
354310																							27204	1456	156112	3744	9610				0	0	12359							84106	12621	8756				
354552																							721	0	10533		3490	1393	1031		0	0	2662							3660	0	0	DELAYED PAYMENTS RECEIVABLE - INVESTMENTS	IRA FEES RECEIVABLE		
354851																						0	141	0	1855	72	93	0	0	0	0	0	721	0	0	0	0	0	0	900	0	0				
355120																							407	2256	12456	399	496				0	0	1127							8170	0	0				
355559																							1116	599	8664	196	196				0	0	1210							5543	0	0				
355737																							0	0	108	15	15				0	0	93							0	0	0				
355858																							1891	6709	18567		1658				0	0	5000							3309	0	0				
356239																						0	273	0	5237	359	469	0	0	0	0	0	2005	0	0	0	0	0	0	1939	0	551				
356659																						0	421	189	1497	0	22	0	0	0	0	0	865	0	0	0	0	0	0	0	0	0				
356752																							193	381	2474		61				0	0	152							1687	0	0				
357049																						0	352	0	996	93	219	113	0	0	0	0	425	0	0	0	0	0	0	0	0	0	Debit Card Prefunding Accout			
357151																						0	107	0	2662	0	2217	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0				
357526																							1743	1316	12978	3239	3269				0	0	514							6136	0	0				
357553																							304	280	3118		157				0	0	2377							0	0	0				
357777																						0	1111	298	10675	226	421	0	0	0	0	0	720	0	0	0	0	0	0	8125	0	0				
357937																							934	913	15122	4419	5161				0	0	789							5508	0	1817				
358112																						0	495	0	4802	239	243	0	0	0	0	0	613	0	0	0	0	0	0	3451	0	0				
358448																							323	144	3712	45	45				0	0	313							2887	0	0				
358756																						0	258	0	2037	0	0	0	0	0	0	0	374	0	0	0	0	0	0	1405	0	0				
359324																							689	0	1338		115				0	0	534							0	0	0				
359472																							74	72	836	544	546				0	0	144							0	0	0				
359650																						0	28	10	125	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0				
359744																						0	64	54	506	0	70	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0				
359838																						0	620	26	3625	0	142	0	0	0	0	0	493	0	0	0	0	0	0	2344	0	0				
360777																							32	70	518		34				0	0	114							268	0	0				
361055																						0	7221	1177	39582	0	4887	3282	0	0	0	0	2435	0	0	0	0	0	0	16050	0	7812	PREPAID FHLB ADVANCE PENALTY			
361167																							59739	12204	212084	4713	11293				0	0	28480							51820	9043	39505				
361279																						0	625	43	4262	163	167	0	0	0	0	0	661	0	0	0	0	0	0	1670	0	1096				
361354																						0	157	0	616	0	26	0	0	0	0	0	411	0	0	0	0	0	0	22	0	0				
361439																							1055	879	6986	424	612	20			0	0	1069							3371	0	0	Uncollected late charges			
361653																							936	0	17046		435				0	0	2801							10051	0	2823				
362043																						0	199	57	732	121	121	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0				
362155																						0	97	263	3656	122	152	13	17	0	0	0	752	0	0	0	0	0	0	2392	0	0	FDIC Assessment	OCC Assessment		
362717																						0	5874	0	27970	986	1536	0	0	0	0	0	2969	0	0	0	550	0	0	11425	6166	0				
362856																							692	0	2924	121	123				0	0	1220							889	0	0				
362940																						0	0	0	1030	7	10	0	0	0	0	0	253	0	0	0	0	0	0	767	0	0				
363442																						0	2	12	287	0	72	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0				
363648																						0	336	55	1982	65	84	0	0	0	0	0	1507	0	0	0	0	0	0	0	0	0				
363657																						0	3274	0	11094	0	3261	0	0	0	0	0	1417	0	0	0	0	0	0	3142	0	0				
363778																							501	0	2545	101	106			5	0	0	188							1750	0	0	Prepaid Franchise Tax	Prepaid FIT	Miscellaneous	
364131																						0	120	0	5827	2056	2175	0	0	0	0	0	741	0	0	0	0	0	0	2791	0	0				
364270	0	170	82	1817	192	1143	545			0	0	422				6	99		0	0	0		170																				Deferred compensation			
364430																						0	796	0	2437	0	185	0	0	0	0	0	515	0	0	0	0	0	0	941	0	0				
364449																							4148	6832	82141	1255	8840	1125			0	0	4168	3						57427	726	0	Investment in real estate development fund			
364850																						0	431	47	1405	115	142	0	0	0	0	0	374	0	0	27	0	0	0	411	0	0				
365325																							161948	59732	623344	23705	76696	39645			0	0	52728							95776	118659	57805	Federal Income Tax Receivable			
365576																							3857	5159	30048	463	898	306			0	0	1511							13086	0	5537	Deferred Compensation			
365745																						0	1036	0	4010	0	198	115	0	0	0	0	976	0	0	0	0	0	0	1800	0	0	Investment Payments in Process			
365848																							149	258	1013	139	223				0	0	383							0	0	0				
365950																						0	175	0	680	0	133	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0				
366078																							3393	0	18171	1500	2845				0	0	1672				806			6170	0	4091				
366238																							764	0	20094	1151	1517				0	0	2918							9827	0	5068				
366247																						0	179	0	1663	0	174	0	0	0	0	0	1310	0	0	0	0	0	0	0	0	0				
366359																						6	26	0	409	16	34				0	0	349				12			0	0	0				
366658																						2	676	227	1457	109	125	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0				
366854																						0	123	381	786	103	103	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0				
367150																						0	378	0	791	0	34	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0				
367178																							736	129	5341		109				0	0	287							4080	0	0				
367431																							228	0	4632	188	475				0	0	852							3077	0	0				
367543																						10	704	426	13715	434	454				0	0	2199							2116	0	7816				
367954																							0	0	1295		217				0	0	945							133	0	0				
368054																						0	749	0	1920	0	405	0	0	0	0	0	766	0	0	0	0	0	0	0	0	0				
368344																						0	691	26	6464	0	147	0	0	0	0	0	1154	0	0	0	0	0	0	4446	0	0				
368522																						0	803	499	4936	448	770	0	0	0	0	0	787	0	0	0	0	0	0	2077	0	0				
368933																						0	89	0	1495	175	239	0	0	0	0	0	1167	0	0	0	0	0	0	0	0	0				
368951																						0	288	15	1714	207	333	0	0	0	0	0	1078	0	0	0	0	0	0	0	0	0				
369453																							1062	9	5289	26	26				0	0	999							3193	0	0				
369659																							1411	0	23111	690	690				0	0	2895							18115	0	0				
370020																						0	213	230	10064	280	1063	0	0	0	0	0	1253	0	0	0	0	0	0	5174	0	2131				
370271																							125729	264218	1066846		224883				0	0	138589	130388						7932	305495	0				
370347																							252	0	1510	94	105				0	0	1153							0	0	0	Other Assets			
370721																							1776	33	7962		324				0	0	1551							2150	0	2128				
370833																						0	193	243	1501	111	143	0	0	0	0	0	672	0	0	0	0	0	0	250	0	0				
370954																							90	0	570		79				0	0	401							0	0	0		0		
371223																							423	39	5098		3962	1966	1000		0	0	674							0	0	0	lIHTC Equity Fund	Loan Fund with OAHL		
371232																						0	381	1988	7928	216	338	0	0	0	0	0	546	0	0	0	0	0	0	3498	0	1177				
371362																							2100	0	15630	784	1676				0	0	3346							5486	0	3022				
371559																						0	675	0	1444	0	61	0	0	0	0	0	708	0	0	0	0	0	0	0	0	0				
371755																						0	400	0	994	78	78	0	0	0	0	0	516	0	0	0	0	0	0	0	0	0				
371849																						0	2	0	1807	0	96	0	0	0	0	0	492	0	0	0	0	0	0	1217	0	0				
371924																							4340	0	28120	1459	1922				0	0	2707							13311	0	5840				
371942																							378	19	2505		161	101			0	0	692							1255	0	0	Prepaid Federal Corporate Tax			
372444																							140	67	1384	102	185				0	0	992							0	0	0	FMCC ADVANCES			
372538																							1039	539	10189	149	358	138			0	0	2506							101	0	5646	ICBA Compensating Balance			
372640																							291	0	3942	149	149				0	0	671							2324	0	507				
372855																						0	90	0	2101	0	37	0	0	0	0	0	247	0	0	0	0	0	0	1727	0	0				
373058																						0	221	0	2571	105	105	0	0	0	0	0	1383	0	0	0	0	0	0	862	0	0				
373115																							7034	704	17153		5468	3802			0	0	3947							0	0	0	Equity Investments			
373272																						0	206	98	1150	170	705	179	13	343	0	0	141	0	0	0	0	0	0	0	0	0	PAYMENTS IN PROCESS	DEFERRED FEES	PREPAID CORPORATE TAXES  FED 269K  STATE 74K	
373553																						0	138	0	1568	17	17	0	0	0	0	0	478	0	0	0	0	0	0	935	0	0				
373601																							0	0	22935	5440	12910				0	0	8488					5229		1537	0	0				
374130																						0	158	665	4730	205	225	0	0	0	0	0	451	0	0	20	0	0	0	1989	0	1242				
374354																							177	0	703		99				0	0	427							0	0	0				
374653																						0	3843	838	20938	2252	8715	0	0	0	0	0	6156	0	0	0	2785	0	0	1386	0	0				
374774																						0	151	0	803	0	240	0	0	0	0	0	412	0	0	0	129	0	0	0	0	0				
375034																							3017	6380	57367	1336	3296		1013		0	0	5507			387	544			17321	16351	5495		Current Tax Receivable		
375043																						1865	2842	0	30948	1157	3831	0	0	0	0	0	8910	0	0	0	0	0	0	15365	0	0				
375379																							90	441	1120		398	388			0	0	191							0	0	0	Net Pension Asset			
375502																							2068	4920	36767		1894				0	0	2345							25540	0	0				
375566																						0	3924	0	12255	788	1293	0	0	0	0	0	1590	0	0	0	273	0	0	5448	0	0				
375650																							57	0	1467		59				0	0	283							1068	0	0				
376237																						158	56	34	852	149	344				0	0	418							0	0	0				
376273																							4571	5296	24425	1173	3431				0	0	4945							6182	0	0				
376442																						0	1594	860	9983	395	397	0	0	0	0	0	2344	0	0	0	0	0	0	4788	0	0				
376947																							179	340	2852	176	237	61			0	0	1978							118	0	0	Software Less Depreciation			
377663																						0	405	0	3458	87	87	0	0	0	0	0	952	0	0	0	0	0	0	2014	0	0				
377850																						0	100	0	1621	53	186	26	100	7	0	0	187	0	0	0	0	0	0	1148	0	0	ORIGINAL ART OBJECTS	FHLB STOCK	GL SUSPENSE	
377908																							21779	25323	136184		21467	15897			0	0	11177							56438	0	0	Income Tax Receivable			
378044																						0	0	0	61	17	17	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0				
378110																						0	292	69	652	0	120	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0				
378558																						0	132	0	585	0	107	0	0	0	0	0	211	0	0	0	0	0	0	135	0	0				
379050																						11	166	0	982	24	35				0	0	181							600	0	0				
379153																							162	0	1710	135	155				0	0	416							682	0	295				
379171																							3229	2328	24635	1846	1913				0	0	1317			67				9863	0	5985				
379470																							1082	258	4880		138				0	0	395							1803	1204	0				
379649																						10	165	190	10026	146	156	0	0	0	0	0	759	0	0	0	0	0	0	3689	1815	3252				
379920																						0	283280	86990	1209055	57731	215178	71501	0	0	0	0	93723	0	0	0	0	0	0	247350	151375	131159	LIHTC Unfunded Commitments			
380346																						5	176	0	1783	470	505	15			0	0	1102			15				0	0	0	st tax fed tax and acc RE Tax	unposted items		
380458																						75	3602	711	14753	674	2752				0	0	2501			69	49			3745	0	1442				
380533																							241	0	2144		150				0	0	1753							0	0	0				
380654																						0	221	0	2681	0	69	0	0	0	0	0	573	0	0	0	0	0	0	1818	0	0				
380841																							41	0	251	98	98				0	0	112							0	0	0				
380878																							1013	0	5078	101	113				0	0	242							3710	0	0				
380944																							76	0	2726	212	1060	841			0	0	234							1356	0	0	GUARDIAN EFFECT			
381026																							157	2	2261	108	114				0	0	234							1400	0	354				
381343																						0	4147	6476	35744	1027	1530	0	0	0	0	0	3332	0	0	0	0	0	0	20259	0	0				
381839																						0	462	343	4341	155	442	0	0	0	0	0	978	0	0	0	0	0	0	2116	0	0				
381932																							713	642	9401	353	573	126			0	0	692				94			6781	0	0	PREPAID TAXES			
381950																							346	2000	11979	1494	1710				0	0	1468							6455	0	0				
382050																							901	817	13873		2905				0	0	896							8354	0	0				
382069																							4500	0	13101		859				0	0	1344							639	0	5759				
382256																						0	112	0	535	108	135	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0				
382274																							0	0	51		51				0	0	0							0	0	0				
382443																							610	127	5216	294	295				0	0	1063							3121	0	0				
382537																							129	50	1176	227	347				0	0	650							0	0	0				
382649																						0	1611	1504	12330	490	497	0	0	0	0	0	2181	0	0	0	0	0	0	6537	0	0				
382658																						0	244	619	4074	125	125	0	0	0	0	125	2961	0	0	0	0	0	0	0	0	0				
382742																						14	765	8	1537	277	492	0	0	0	0	0	272	0	0	0	144	0	0	0	0	0				
382854																							269	206	3804	131	238				0	0	607							2484	0	0				
384018																							1523	5865	39308	1328	4831	1931			0	0	5567							21522	0	0	PREPAID INCOME TAX			
384278																							2893	0	92107	1139	53036				0	0	7263				41138	203		5050	10891	12974				
384353																						0	72	19	215	28	28	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0				
384652																						0	11225	7005	37965	887	1170	0	0	0	0	0	1531	0	0	0	0	0	0	17034	0	0				
384830																							46	321	1549	185	195				0	0	256							731	0	0				
385350																							178	0	3084	227	495	249			0	0	341							2070	0	0	Proof Suspense Account-offset posted in 2018			
385471																							3339	2155	18840	851	1041				0	0	5270				139			5057	0	1978				
385547																							360	0	3980		258	165			0	0	669							2182	0	511	Reserve for Taxes			
385686																							201	1382	9611		119				0	0	737							6299	873	0				
386049																							118	120	2775	57	312				0	0	292							1933	0	0				
386432																						0	0	195	1248	0	602	380	0	0	0	0	451	0	0	0	0	0	0	0	0	0	accr int Sec			
386450																							1236	489	9207	511	1360	789	59		0	0	2005							4117	0	0	MidWest Housing	Fiserv ATM Reserve Account		
386731																						0	205	203	4192	97	151	0	0	0	0	0	1335	0	0	0	0	0	0	2298	0	0				
386825																						0	294	91	1952	0	91	0	0	0	0	0	325	0	0	0	0	0	0	1151	0	0				
386852																						0	1311	0	2970	499	731	0	0		0	0	928			0	0	0	0	0	0	0				
387055																							161	319	5207	83	214				0	0	980							3533	0	0				
387671																						0	1023	703	10065	0	533	222	0	0	0	0	855	0	0	0	0	0	0	6951	0	0	ATM Clearing			
388155																							466	111	2046	163	330				0	0	893							246	0	0				
388258																							45	0	410	52	52				0	0	313							0	0	0				
388557																							204	0	805		96				0	0	505							0	0	0	Refundable Deposit			
388744																						0	518	516	7465	1427	1541	0	0	0	0	0	508	0	0	0	0	0	0	4382	0	0				
388753																							50	0	569	131	144				0	0	375							0	0	0				
388874																							133	173	978	33	37				0	0	253				4			382	0	0				
388940																							255	0	4183	139	255				0	0	336							2949	0	388				
389059																						0	339	0	2324	413	437	0	0	0	0	0	1119	0	0	0	0	0	0	429	0	0				
389358																							0	0	2151	114	330	216			0	0	1821							0	0	0	Trust			
389376																							140	152	2976	246	259	2			0	0	256				11			2169	0	0	COIN COLLECTION			
389826																						0	2	71	1002	70	134	0	0	0	0	0	104	0	0	0	0	0	0	346	0	345				
390336																							2007	1756	11953	405	413				0	0	1923							4262	1592	0				
390372																							403	1113	3070	281	402				0	0	1152				121			0	0	0	Ground Rents, Travel Advances, Other			
390840																							431	1144	7564	482	552				0	0	977							2610	0	1850				
391418																							913	228	5978	2086	3815	1528			0	0	1022							0	0	0	Prepaid Dealer Interest			
391557																							69	55	1509		74				0	0	102							1209	0	0				
391575																							4254	0	32329		21431		11161		0	0	2061	7564						4583	0	0		Development & Construction Mgmt Fee Receivable		
391959																						0	490	0	2094	271	271	0	0	0	0	0	1333	0	0	0	0	0	0	0	0	0				
391977																							2458	5539	37193	490	1115				0	0	2499				375			22575	0	3007				
392152																							162	0	939	73	88				0	0	224							0	465	0				
392255																							369	0	1658	130	130				0	0	616							543	0	0				
392778																							1093	2057	17566	445	838				0	0	1340				393			11254	0	984				
393252																							21	0	1649		16				0	0	1612							0	0	0				
393355																						0	268	6	1180	262	391	68	28	0	0	0	515	0	0	0	0	0	0	0	0	0	Interest Purchased on Securities	AWG Patronage Certificates		
393850																						0	483	0	1052	111	145	0	0	0	0	0	424	0	0	34	0	0	0	0	0	0				
