"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
293053	33	0	325	9	CONF	0	0	0	139	188	0	0	0	0	0	false	40	0	0	48	309	11	75	714	103	0	297	36	240	150	0	0	0	0	528	0	81				OCC	Maintenance Contracts											
293352					CONF							0	0	0	0	false		0	0												0	0	0	0																			
293437	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0																
293651					CONF							0	0	0	0	false		0	0												0	0	0	0																			
293754					CONF							0	0	0	0	false		0	0												0	0	0	0																			
294023					CONF							0	0	0	0	false		0	0												0	0	0	0																			
294564	217				CONF				145	245		13296	0	-9454	0	false		0	0					506		330	127		126		0	0	0	0							Software depreciation and expense	Loss on derivative instruments held for purposes other than trading		Stock Appreciation Rights		Pushdown accounting at acquisition							
294676					CONF							0	0	0	0	false		0	0												0	0	0	0																			
294751	55	5	39	75	CONF	148	300	0	1053	60	0	0	0	0	0	false	283	0	0	9	317	13	1363	1021	143	3256	452	28	1696	679	0	0	0	0	46	38	37	Check Cashing Fees	Internet Banking Fees		Retail Banking Expense	Correspondent Bank Charges											
294779	381	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	271	0	286	773	0	1518	0	0	652	0	0	0	0	0	0	0	0																
294827					CONF							0	0	0	0	false		0	0												0	0	0	0																			
295011	90	0	111	39	CONF				179			0	0	0	0	false	54	0	0	10	169	34	31	231	66	271	116	92	92	66	0	0	0	0	7						Franchise Tax												
295057					CONF							0	0	0	0	false		0	0												0	0	0	0																			
295646					CONF							0	0	0	0	false		0	0												0	0	0	0																			
296456					CONF							0	0	0	0	false		0	0												0	0	0	0																			
296474					CONF							0	0	0	0	false		0	0												0	0	0	0															ERROR IN PRIOR YEARS DEFERRED TAX CALCULATIONS				
296559					CONF							0	0	0	0	false		0	0												0	0	0	0																			
296755					CONF							0	0	0	0	false		0	0												0	0	0	0																			
296858					CONF							0	0	0	0	false		0	0												0	0	0	0																			
297051					CONF							0	0	0	0	false		0	0												0	0	0	0																			
297257					CONF							0	0	0	0	false		0	0												0	0	0	0																			
297547					CONF							0	0	0	0	false		0	0												0	0	0	0																			
297631	25		8	4	CONF				151	112		0	0	0	0	false	20	0	0	8		12	13	172	13		49		53	2	0	0	0	0	132		5				Shared Information Technology Services	Other Outside Professional Services											
297761					CONF							0	0	0	0	false		0	0												0	0	0	0																			
298049					CONF							0	0	0	0	false		0	0												0	0	0	0																			
298218					CONF							0	0	0	0	false		0	0												0	0	0	0																			
298245	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	447	0	206	127	0	0	0	0	0	0	0	0	0	0																
299046	0	0	0	0	CONF	651	1350	1566	1716	1247	1149	0	0	0	0	false	0	0	0	0		0	0	958	0	2680	0	673	0	0	0	0	0	0	0	0	0	MERCHANT & CARDHOLDER OPERATIONS	CENTRAL TRUST COMPANY INCOME	CALL CENTER FEE INCOME	BANK CARD EXPENSES	INTER-COMPANY OPERATIONS	INTER-COMPANY LOAN SERVICING										
299251					CONF							0	0	0	0	false		0	0												0	0	0	0																			
299868	0	0	134	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
300009					CONF							0	0	0	0	false		0	0												0	0	0	0										Divedend Declared	Retirement plans				Year End Audit Adjustment				
300036					CONF							0	0	0	0	false		0	0												0	0	0	0																			
300063	0	0	0	0	CONF	0	0	0	0	0	0	141	0	0	0	false	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0							ISO & NQ stock option amortized									
300157					CONF							0	0	0	0	false		0	0												0	0	0	0															Credit to Undivided Profits-Adj related to 2015.  Per Tax Acc.	Debit to Fed Inc Tax Deferred-Adj. related to 2015 Per Tax Acc.			
300353					CONF							196	0	0	0	false		0	0												0	0	0	0				Debt Cancellation			Travel & Entertainment	Conventions and Meeting expense		Moved Insurance Asset from Parent Holding Company to Sub									
300456					CONF							0	0	0	0	false		0	0												0	0	0	0																			
300933	249	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	163	0	325	172	0	0	0	0	0	0	0	0	0	0	0	0	0																
300942	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0																
300960					CONF							0	0	0	0	false		0	0												0	0	0	0																			
301574					CONF							117	-2000	0	0	false		0	0												0	0	0	0										Expense for ESOP, employee SOP, net of dividends on unallocated ESOP shares	Intercompany transfer of dividend to parent								
301800	412	0	225	33	CONF	298	952	164	328	190		0	0	0	0	false	158	0	0			31		1396	238	1177	201	60	779	331	0	0	0	0		65	155	BOLI	Tax Return Fees	Settlement Fees	Mortgage Fees	Contributions											
302030					CONF							0	0	0	0	false		0	0												0	0	0	0																			
302133	1		6	6	CONF							0	0	20	17	false	2	0	0		31	2		14	4		6	5		2	0	0	0	0												additional provision taken	additional provision taken						
302553				138	CONF	742						0	0	0	0	false		0	0					179							0	0	0	0				BOLI income on closed policy															
302656	630	0	0	369	CONF	0	0	0	501	0	0	0	0	0	0	false	124	0	0	0	0	0	0	1431	177	815	0	125	447	389	0	0	0	0	0	320	119				Corporate Fees												
303550	215		181	153	CONF	292			657	923		0	0	0	0	false	44	0	0		355	143			310	2541	140			372	0	0	0	0				building rental income			debit card procssing fees	software license fees											
303653					CONF							0	0	0	0	false		0	0												0	0	0	0																			
303701					CONF							0	0	0	0	false		0	0												0	0	0	0																			
303747					CONF							0	0	0	0	false		0	0												0	0	0	0																			
303952	72		33	23	CONF	86	42		16	49		0	0	0	0	false	55	0	0	4	71	13	34		73	110	67	37	10	75	0	0	0	0	6			Investment Professionals	Club Accounts		Donations	Bank Service Charges											
304155					CONF							0	0	0	0	false		0	0												0	0	0	0																			
304173					CONF							0	0	0	0	false		0	0												0	0	0	0																			
304520					CONF							0	0	0	0	false		0	0												0	0	0	0																			
304575					CONF							0	0	0	0	false		0	0												0	0	0	0																			
304762					CONF							0	0	0	0	false		0	0												0	0	0	0																			
304913	0	0	0	0	CONF	3148	0	0	2842	866	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	INTERCOMPANY SERVICE FEES			INTERCOMPANY EXPENSES	OTHER NON-INTEREST EXPENSE											
305059					CONF							0	0	0	0	true		0	0												0	0	0	0														Opened new Branch May 23, 2018 in Haskell, TX.					
305077					CONF							0	0	0	0	false		0	0												0	0	0	0																			
305152					CONF							0	0	0	0	false		0	0												0	0	0	0																			
305237					CONF							0	0	0	0	false		0	0												0	0	0	0																			
305433					CONF							0	0	0	0	false		0	0					157							0	0	0	0																			
305442					CONF							0	0	0	0	false		0	0												0	0	0	0																			
305648					CONF							0	0	0	0	false		0	0												0	0	0	0																			
305750					CONF							0	0	0	0	false		0	0												0	0	0	0																			
306056					CONF							0	0	0	0	false		0	0												0	0	0	0																			
306140	5	0	9	1	CONF	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	4	1	81	7	0	10	0	0	0	0	0	0	0	1	0	0																
306159	157	102	65	0	CONF	0	0	0	104	0	0	0	0	0	0	false	0	0	0	0	107	0	0	153	0	62	46	0	0	65	0	0	0	0	0	95	0				Software Maintenance												
306270					CONF							0	0	0	0	false		0	0												0	0	0	0																			
306337					CONF							0	0	0	0	false		0	0				175	380							0	0	0	0																			
306908					CONF							0	0	0	0	false		0	0												0	0	0	0																			
307062					CONF							0	0	0	0	false		0	0												0	0	0	0																			
307334					CONF							0	0	0	0	false		0	0												0	0	0	0																			
307361					CONF							0	0	0	0	false		0	0												0	0	0	0																			
307679					CONF				530			0	0	0	0	false		0	0		213		147	708		803				508	0	0	0	0							Software maintenance & amortization												
307932					CONF							7	0	0	0	false		0	0												0	0	0	0										SURPLUS TRANSACTIONS YTD CHANGES									
308256					CONF							0	0	0	0	false		0	0												0	0	0	0																			
308340					CONF							0	0	0	0	false		0	0												0	0	0	0																			
308836					CONF							0	0	0	0	false		0	0												0	0	0	0																			
309150					CONF							0	0	0	0	false		0	0												0	0	0	0																			
309655					CONF							6700	0	0	0	false		0	0												0	0	0	0										holding company capital contribution									
309851					CONF							0	0	0	0	false		0	0												0	0	0	0																			
310071					CONF							0	0	0	0	false		0	0												0	0	0	0																			
310754					CONF							0	0	0	0	false		0	0												0	0	0	0																			
310950					CONF							0	0	0	0	false		0	0												0	0	0	0																			
310978	1492			686	CONF				1362	656	403	868	0	0	0	false		0	0		801			1244	951	184				387	0	0	0	0							Origination Support	WMC - Branch Loss Reserve	WMC - Other Loan Fees	Holding Company Additional Investment									
311050	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	169	688	0	1442	0	0	670	355	0	0	0	0	0	0	0																
311144					CONF							0	0	0	0	false		0	0												0	0	0	0																			
311256					CONF							0	0	0	0	false		0	0												0	0	0	0																			
311265	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
311603					CONF							0	0	0	0	false		0	0												0	0	0	0																			
311649					CONF							0	0	0	0	false		0	0												0	0	0	0																			
311658					CONF							0	0	0	0	false		0	0												0	0	0	0																			
311845	5250				CONF	7287	-18868	-6314	12658	-25737	9557	100000	0	0	0	false		0	0					13292		53407		4540	17105	4369	0	0	0	0				MISCELLANEOUS REVENUE	LOAN FAIR VALUE	FAS 91 OTHER INCOME	SOFTWARE MAINTENANCE	MTM ON SWAPS	MISC OPERATING EXPENSE	CAPITAL INFUSION FROM PARENT COMPANY									
311939					CONF							0	0	0	0	false		0	0												0	0	0	0																			
312244					CONF							0	0	0	0	false		0	0												0	0	0	0																			
312356					CONF							0	0	0	0	false		0	0												0	0	0	0																			
312730	6242	0	0	2419	CONF	0	0	0	0	0	0	534	117	0	0	false	0	0	0	0	0	0	0	3228	0	274	0	0	0	0	0	0	0	0	0	0	0							Provision for Stock options	Stranded tax benefit 12/31/17 FAS 115 deferred teax								
313009					CONF							0	0	0	0	false		0	0												0	0	0	0																			
313157					CONF							0	0	0	0	false		0	0												0	0	0	0																			
313223					CONF							0	0	0	0	false		0	0												0	0	0	0																			
313401					CONF							3000	0	0	0	false		0	0												0	0	0	0										Additional Paid In Capital									
313577					CONF							0	0	0	0	false		0	0												0	0	0	0																			
314257					CONF							0	0	0	0	false		0	0												0	0	0	0															Acquisition of Plaza park				
314444					CONF							0	0	0	0	false		0	0												0	0	0	0											0				Dif rep  IPR prev reported as liab.; mgmt has changed its policy.  Pulled into bk and inc. cap.				
315357					CONF							0	0	0	0	false		0	0												0	0	0	0																			
315656					CONF							0	0	0	0	false		0	0												0	0	0	0																			
316354					CONF							0	0	0	0	false		0	0												0	0	0	0																			
316840	2171	0	0	0	CONF	19825	0	0	2899	0	0	0	0	0	0	false	0	-373	0	0	0	0	0	4829	0	6709	0	0	2359	0	0	0	0	0	0	0	0	Tax Refund Transfer Fee			Bank Franchise Tax								Change in accounting of equity securities				
316859					CONF							0	0	0	0	false		0	0												0	0	0	0																			
316934					CONF							0	0	0	0	false		0	0												0	0	0	0																			
317258					CONF							0	0	0	0	false		0	0												0	0	0	0																			
317342	652				CONF	242	293	332	1771	473		0	0	0	0	false	468	0	0		793			2510		3197		600	1145		0	0	0	0	192			Mortgage Fee Income	Other Income	Other non-recurring service fees	Bank and Other Taxes	Community Support											
317379					CONF							0	0	0	0	false		0	0												0	0	0	0																			
317650					CONF							0	0	0	0	false		0	0					107							0	0	0	0																			
318639	0	0	24	0	CONF	0	0	0	12	5	0	0	0	0	0	false	0	0	0	0	0	1	0	15	0	0	6	0	0	0	0	0	0	0	0	0	0				PROF FEES	TIB S C											
318835					CONF							3250	0	0	0	false		0	0												0	0	0	0										Capital infusion from Parent Holding Company									
318947	24	0	0	10	CONF	0	0	0	0	0	0	8	0	0	0	false	27	0	0	0	30	0	13	258	0	116	58	0	111	48	0	0	0	0	0	0	0							Stock Option Expense									
318974	1178		231	206	CONF	1919	-821	-2231	690	522	281	8000	0	0	0	true	179	0	0	33	19	2	53	978	559	554	174	379	67		0	0	0	0	74	29	93	MTM Hedges Fair Value Change	Gain/(Loss) on Mortgage Banking Derivatives	Fair Value Revaluation Adjustments	Franchise Tax	M/L underwriting expense	Debit Card Expense	Capital infusion from holding company				Continuation of RI-E -- Explanations for #2: 2.q. Late Charges on Mortgage Loans 110.					
319047					CONF							0	0	0	0	false		0	0												0	0	0	0																			
319458					CONF							0	0	0	0	false		0	0												0	0	0	0																			
319551					CONF							2000	0	0	0	false		0	0												0	0	0	0										CAPITAL INJECTION									
320034	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
320052		960			CONF	495			459			0	0	0	0	false		0	0							857			213	209	0	0	0	0		1067		Bank Owned Minerals-Lease Proceeds			Software Maintenance												
320070	34	0	70	7	CONF	0	0	0	125	110	0	0	0	0	0	false	6	0	0	0	0	0	0	207	18	0	48	2	0	20	0	0	0	0	0	0	0				Directors Pension	Franchise Taxes											
320119					CONF	2388	1973	1896	6570	2655		0	0	0	0	false		554	3431		2281							2103			0	0	0	0				Safekeeping Fees	Standby Letters of Credit Fees	Fees from Factoring	Cost of Outsourcing	Foreign Representative Offices							Change related to revenue recognition-ASU 2014-09	Reclass of certain tax effects from AOCI-ASU 2018-02			
321152	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
321255	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
321273					CONF							0	0	0	0	false		0	0												0	0	0	0																			
321330					CONF							0	0	-2	0	false		0	0												0	0	0	0												Change in reserve for off balance sheet credit risk							
321947	174	0	105	0	CONF	0	0	0	230	0	0	0	0	0	0	false	0	0	0	0	122	17	0	0	0	0	0	0	0	101	0	0	0	0	318	0	321				Computer Software Maint/Fees												
322056					CONF							0	0	0	0	false		0	0												0	0	0	0																			
322449					CONF							0	0	0	0	false		0	0												0	0	0	0															aoci tax rate change				
322476					CONF							0	0	0	0	false		0	0												0	0	0	0																			
322551					CONF							0	0	0	0	false		0	0												0	0	0	0																			
322757					CONF							0	0	0	0	false		0	0												0	0	0	0																			
322850					CONF							0	0	0	0	false		0	0												0	0	0	0																			
323204	397				CONF				435	468		0	0	0	0	false		0	0		186		1111	609					420		0	0	0	0							Contract 3rd party Services	Loan fees											
323651					CONF							0	0	0	0	false		0	0												0	0	0	0																			
324153					CONF							0	0	0	0	false		0	0												0	0	0	0																			
324229					CONF							0	0	0	0	false		0	0												0	0	0	0																			
324256					CONF							0	0	0	0	false		0	0												0	0	0	0																			
324274					CONF							0	0	0	0	false		0	0												0	0	0	0																			
324340	0	0	0	0	CONF	0	0	0	0	0	0	7	0	0	0	false	0	0	0	0	192	0	0	755	0	775	0	0	0	0	0	0	0	0	0	0	0							EMPLOYEE STOCK PURCHASE PLAN									
324854					CONF							0	0	0	0	false		-55	0												0	0	0	0															Accounting change due to tax reform				
324863	310	0	0	201	CONF	288	0	0	272	497	172	0	0	0	0	false	116	0	0	0	0	0	0	198	154	1004	0	0	0	407	0	0	0	0	0	0	0	Secondary Market & Srp Fees			Internet Banking	Debit Card Expense	Courier Service										
324975					CONF							0	0	0	0	false		0	0												0	0	0	0							19												
325141	63	3	27	8	CONF	4	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	15	99	0	50	339	102	0	180	96	0	0	0	0	0	32	29	Investment Product Earnings															
325459					CONF							0	0	0	0	false		0	0												0	0	0	0																			
325534					CONF							0	0	0	0	false		0	0												0	0	0	0																			
326054					CONF							0	0	0	0	false		0	0												0	0	0	0																			
326344					CONF							0	0	0	0	false		0	0												0	0	0	0																			
326858	174		192	229	CONF				396			0	0	0	0	false	214	0	0	39	141	27	1297	1432	276	1658	240	267		324	0	0	0	0							BUSINESS DEVELOPMENT												
326979					CONF							0	0	0	0	false		0	0												0	0	0	0																			
327220					CONF							0	0	0	0	false		0	0												0	0	0	0																			
327305	481		101		CONF	156			233			0	0	0	0	false		0	0		167					591	110	130	242		0	0	0	0				MISCELLANEOUS INCOME			INTERNET BANKING EXPENSE												
327435					CONF							0	0	0	0	false		0	0												0	0	0	0																			
327556					CONF							0	0	0	0	false		0	0												0	0	0	0																			
327855					CONF							0	0	0	0	false		0	0												0	0	0	0																			
328058	2	0	15	0	CONF	20	0	0	20	3	0	0	0	0	0	false	7	0	0	0	0	4	2	0	8	42	4	0	26	7	0	0	0	0	0	0	0	OTHER MISC. INCOME #6957			OTHER OUTSIDE SERVICE FEES #7759	OTHER LOAN EXPENSES #7786											
328357	10	0	0	0	CONF	2054	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	79	8	0	39	0	28	1	0	0	0	0	0	0	0	Compliance fee															
328656					CONF							0	0	0	0	false		0	0												0	0	0	0																			
328777	1038		386		CONF	186	241		285			0	0	0	0	false		0	0		689			2271		769		791		396	0	0	0	0			267	Unrealized gain on SBIC investment	Unrealized gains on caps and swaps		Charitable Contributions												
329149					CONF							0	0	0	0	false		0	0												0	0	0	0																			
329345	136				CONF					108		1900	0	0	0	false		0	0					712	102	332	114				0	0	0	0				Broker Commission Income			PC/Server Maintenace	Maintenance/Contracts EDP Equip	Insurance	Capital Injection									
329550					CONF							0	0	0	0	false		0	0												0	0	0	0																			
329952	222		61	13	CONF				79	58		0	0	0	0	false	58	0	0			51	632	453	166	63	157		371	185	0	0	0	0		23	29				Comptroller expense	Merchant expenses											
330239					CONF							0	0	0	0	false		0	0												0	0	0	0																			
330248					CONF							0	0	0	0	false		0	0												0	0	0	0																			
330855	0	0	0	0	CONF	6864	0	0	941	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1139	0	1630	0	0	725	0	0	0	0	0	0	0	0	Contract Services			Merger Expense												
330873	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0												2017 adjustment - tax law changes				
330949					CONF							0	0	0	0	false		0	0												0	0	0	0																			
331076					CONF							0	0	0	0	false		0	0												0	0	0	0																			
331375					CONF							0	0	0	0	false		0	0												0	0	0	0																			
331544					CONF							0	0	0	0	false		0	0												0	0	0	0																			
331553					CONF							0	0	0	0	false		0	0												0	0	0	0																			
331713					CONF							0	0	0	0	false		0	0												0	0	0	0																			
332055					CONF							0	0	0	0	false		0	0												0	0	0	0																			
332224					CONF							0	0	0	0	false		0	0												0	0	0	0																			
332345					CONF							0	0	0	0	false		0	0												0	0	0	0																			
332402					CONF							0	0	0	0	false		0	0												0	0	0	0																			
332671					CONF							0	0	0	0	false		0	0												0	0	0	0																			
332756					CONF							0	0	0	0	true		0	0												0	0	0	0														$54,000 OF PREPAID ASSETS WAS NOT BOOKED TO THE CALL ON 6/30.  $27K WAS FOR PREPAID HEALTH INSURANCE AND 27K TO PREPAID COMPUTER EXPENSES. BOTH AMOUNTS SHOULD HAVE BEEN ADDED TO LINE 7(d). THEREFORE WE DECREASED PREPAID ASSETS AND ADDED TO 7 (d) THE AMOUNT OF $54K. PER THE FDIC WE HAVE MOVED $10K FROM LINE 6B TO LINE 5K.					
333034					CONF							0	0	0	0	false		0	0												0	0	0	0																			
333203	220	0	127	0	CONF	276	0	0	174	305	140	0	0	0	0	false	126	0	0	53	131	0	447	0	150	625	0	151	271	133	0	0	0	0	0	0	0	Merchant Program Income			Trust department expenses	Vermont franchise taxes	Electronic banking expenses										
333650					CONF							0	0	0	0	false		0	0												0	0	0	0																			
333856	0	0	37	11	CONF	0	0	0	84	0	0	0	0	0	0	false	0	0	0	0	0	12	220	178	0	14	18	7	110	35	0	0	0	0	11	0	8				Internet Banking												
333940	9	0	19	20	CONF	0	0	0	0	0	0	0	0	0	0	false	7	0	0	1	0	7	4	0	7	0	39	0	0	0	0	0	0	0	0	0	0																
334264	222		108	3	CONF				19	0	17	0	0	0	0	false	55	0	0			42	34	138	117	524	97	48	303	99	0	0	0	0							CASH MANAGEMENT EXPENSE		DEBIT CARD LOSSES										
334648					CONF							0	0	0	0	false		0	0												0	0	0	0																			
334657	7	0	14	30	CONF	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	12	7	24	45	17	0	26	0	0	7	0	0	0	0	3	0	0																
335346					CONF							0	0	0	0	false		0	0												0	0	0	0																			
335355					CONF							0	0	0	0	false		0	0		58			228		120					0	0	0	0																			
336147					CONF							0	0	0	0	false		0	0												0	0	0	0																			
336361					CONF							0	0	0	0	false		-60	0												0	0	0	0															deferred tax adjustment				
336576					CONF							0	0	0	0	false		0	0												0	0	0	0																			
336950					CONF							0	0	0	0	false		0	0												0	0	0	0																			
337247					CONF							0	0	0	0	false		0	0												0	0	0	0																			
337340					CONF							0	0	0	0	false		0	0												0	0	0	0																			
338178					CONF							74	0	0	0	false		0	0												0	0	0	0										ESOP									
338646					CONF							10	0	0	0	false		0	0												0	0	0	0										Stock Options									
338851	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
338945					CONF							0	0	0	0	false		0	0												0	0	0	0																			
339054					CONF							0	0	0	0	false		0	0												0	0	0	0																			
339072					CONF	549	192		6500			0	0	0	0	false		0	0					3203				1649			0	0	0	0				Net Change in Fair Values - assets under a FV option	INSPECTION FEES		Servicing Contingent Liability Expense												
339353					CONF							0	0	0	0	false		0	0												0	0	0	0															Backdated entry not reflected in capital figure				
339456	619	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	726	459	0	0	0	0	327	0	0	0	0	0	0	0	0																
339607					CONF							0	0	0	0	false		0	0												0	0	0	0																			
339773	829	0	550	218	CONF	0	0	0	428	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1724	0	398	0	0	0	235	0	0	0	0	0	0	0				Professional Services												
339858	12564				CONF	-8689						0	0	0	0	false		12	0				38209	44556		14017					0	0	0	0				Gain/Loss on derivative contracts held for purposes other than trading											Tax effect on AOCI from enactment of Tax Cut & Jobs Act				
339876					CONF							0	0	0	0	false		0	0												0	0	0	0															0				
340135	0	0	0	0	CONF	0	0	0	856	455	0	5000	0	0	0	false	0	0	0	0	539	0	0	0	0	902	0	425	0	0	0	0	0	0	0	0	0				Software amortization and expense	Online banking		Capital injection									
340144					CONF							88	23	0	0	false		0	0												0	0	0	0										Vesting of Restricted Stocl	Director Incentive Paid in Stock								
340256					CONF							0	0	0	0	false		0	0												0	0	0	0																			
340443					CONF							0	0	0	0	false		0	0												0	0	0	0												'							
340742	154	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-69	0	0	0	0	0	350	0	0	0	239	0	157	0	0	0	0	0	0	0												Adoption of ASU2016.01				
340751					CONF							0	0	0	0	false		0	0												0	0	0	0																			
341310					CONF							0	0	0	0	false		0	0												0	0	0	0																			
342054					CONF							0	0	0	0	false		0	0												0	0	0	0																			
342362	109	0	68	36	CONF	0	0	0	316	0	0	0	0	0	0	false	28	0	0	9	150	2	35	245	51	0	52	3	0	45	0	0	0	0	7	0	17				HOLDING CO FEES												
342410	506	0	0	0	CONF	661	0	0	502	0	0	0	0	0	0	false	0	0	0	0	568	0	0	1190	0	1417	579	0	0	0	0	0	0	0	0	0	0	Loan fees			Taxes other than income												
342634	0	0	0	0	CONF	-2534	0	2754	11126	0	0	0	0	0	0	false	0	0	0	0	3507	0	4141	4727	0	5762	0	0	0	0	0	0	0	0	0	0	0	Loss on inv in partnerships/gain/loss on mtg val adj		Cash management service fees	Software related expenses												
343051					CONF							0	0	0	0	false		0	0												0	0	0	0																			
343248	1	0	11	0	CONF	5	2	0	3	1	1	0	0	0	0	false	3	0	0	1	0	0	0	8	4	0	15	13	3	2	0	0	0	0	0	0	0	misc incme	misc income: fed/fhlb		dues & subscriptions	meals & entertainment	contributions & charities										
343257					CONF							0	0	0	0	false		0	0												0	0	0	0																			
343378					CONF							0	0	0	0	false		0	0												0	0	0	0																			
343770					CONF							0	0	0	0	false		0	0												0	0	0	0																			
343903					CONF							0	0	0	0	false		0	0												0	0	0	0																			
343958					CONF							0	0	0	0	false		0	0												0	0	0	0																			
344647					CONF				118			0	0	0	0	false		0	0		212		809	1031					379		0	0	0	0							Other Regulatory Fees												
344816	0	0	0	0	CONF	0	0	0	322	181	0	0	0	0	0	false	0	0	0	0	0	0	0	398	0	556	0	0	270	0	0	0	0	0	0	0	0				Taxes not on Income	Management Fees											
344852					CONF							0	0	0	0	false		0	0												0	0	0	0																			
345309	317	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	474	0	0	869	0	1079	0	581	0	0	0	0	0	0	0	0	0																
345345					CONF					240		0	0	0	0	false		0	0					215							0	0	0	0								managment fees											
345747	170	0	143	0	CONF	0	0	0	121	0	0	0	0	0	0	false	0	0	0	0	193	0	0	442	0	0	0	0	0	187	0	0	0	0	0	0	0				Dues/Travel/Training												
345756	135				CONF				339			0	0	0	0	false		0	0					438	100		115			123	0	0	0	0							Outside Contractor Expense												
345877					CONF							0	0	0	0	false		0	0												0	0	0	0																			
346379					CONF							0	0	0	0	false		0	0												0	0	0	0																			
346566					CONF							0	0	0	0	false		0	0												0	0	0	0																			
346771					CONF							0	0	0	0	false		0	0												0	0	0	0																			
347022					CONF							0	0	0	0	false		0	0												0	0	0	0																			
347639					CONF							0	0	0	0	false		0	0												0	0	0	0																			
347956	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	237	0	0	908	0	244	0	0	0	0	0	0	0	0	0	0	0																
348159					CONF							0	0	0	0	false		0	0												0	0	0	0																			
348207	514		422		CONF	1032						0	0	0	0	false		0	0		529			1284		182					0	0	0	0				Loan Level Derivative Income															
348551					CONF							0	0	0	0	false		0	0												0	0	0	0																			
348720					CONF							0	0	0	0	false		0	0												0	0	0	0																			
349129					CONF							0	0	0	0	false		0	0												0	0	0	0																			
349343					CONF							0	0	0	0	false		0	0												0	0	0	0																			
349370	189				CONF					178		0	0	0	0	false		0	0	108	258		55	790		439	170		95	55	0	0	0	0								SOFTWARE EXPENSE											
350572	66	1			CONF							0	0	0	0	false	17	0	0	1		10	3	21	30	134	16	18	88	95	0	0	0	0		16																	
350657					CONF							0	0	0	0	false		0	0												0	0	0	0																			
350750					CONF							0	0	0	0	false		0	0												0	0	0	0																			
351131	6		7	15	CONF							0	0	0	0	false	5	0	0			3	22	78	5		26		4	5	0	0	0	0																			
351560					CONF							0	0	0	0	false		0	0												0	0	0	0																			
351878					CONF							0	0	0	0	false		0	0												0	0	0	0																			
352035					CONF							0	0	0	0	false		0	0												0	0	0	0																			
352370					CONF							0	0	0	0	false		0	0					360							0	0	0	0																			
352651					CONF							0	0	0	0	false		0	0												0	0	0	0																			
