"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
622037																																	0	0	0	0	0		0	0	0	0	0	0	413	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.yourfnb.com	
622653																																	740	238	0	0	17266	true	305	0	0	38	0	200	2519	2	0	435			0	0	0	8485	3814	4967	0	0	0	0	0	0	0	true	true																																																http://www.fandsbank.com	
622756																																	0	0	0	0	0	true	0	0	0	0	0	0	17954	5	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.collegiatepeaksbank.com	
622774																																	273	13409	0	0	0		273	6032	0	0	0	7377	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																														1	93	1028	93																	www.cbutah.com	
623052																																	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.lamesanb.com	
623445																																	15721	1782	107737	7416	312737	true	8305	200	70	1108	0	404	2887	3	7987	0	true	0	0	0	107737	120000	35000	50000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												https://www.mymainsourcebizbanking.com																http://www.mainsourcebank.com	
623454																																	0	146	0	0	20000	true	0	0	0	146	0	0	9738	3	0	0	true	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true						1	59	292	0																	www.thebankandtrust.com	
623548																																	0	122	0	0	0		0	0	0	0	0	122	450	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																		www.checkfinder.com		www.kasasa.com														www.claycitybanking.com	
623771																																	0	1710	415000	0	415128	true	0	0	0	1710	0	0	0	0	0	0	false	0	0	0	415000	0	0	128	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true						1	131	9864	0																	www.gibraltarprivate.com	
623874																																	489	123	5700	489	11200		0	0	0	123	0	0	805	0	1096	0			0	0	5700	5500	0	0	3000	0	0	0	0	0	0																							1	true										www.wepayuchecking.com																www.firstfedohio.com	
624152																																	0	30	0	0	1010		0	30	0	0	0	0	40	0	0	0			0	0	0	0	0	1010	0	0	0	0	0	0	0																																																		www.firststatebanksd.com	
624246																																	3307	0	0	138	0	true	3169	0	0	0	0	0	3215	1	138	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												MYCONNECTIONBANK.COM																WWW.MYCONNECTIONBANK.COM	
624563																																	0	0	0	0	0		0	0	0	0	0	0	1141	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			
624648																																	0	587	0	0	12248		0	0	0	114	473	0	217	0	0	0			0	0	0	431	0	11817	0	0	0	0	0	0	0																																																		www.fsbfostoria.com	
624778																																	0	381	0	0	0		0	0	0	381	0	0	900	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true																										www.firstfederalofgreene.com	
624956																																	503	82	0	0	25		503	23	0	59	0	0	58	0	0	0			0	0	0	25	0	0	0	0	0	0	0	0	0																																																		www.valleybankronan.com	
625056																																	0	0	0	0	0		0	0	0	0	0	0	240	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.1stsecurityroundup.com	
625065																																	0	18	0	0	0		0	18	0	0	0	0	2811	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.citizensbank.net	
625140																																	0	0	28	0	14893		0	0	0	0	0	0	4360	1	0	0			0	0	28	258	797	13810	0	0	0	0	0	0	0																																																		http://www.leecountybank.com	
625159																																	0	0	0	0	0	true	0	0	0	0	0	0	4419	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.ibc.com	
625654																																	0	15	0	0	0	true	0	0	0	15	0	0	17030	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.countryclubbank.com	
625757																																	0	0	0	0	0		0	0	0	0	0	0	864	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.nsbashland.com	
625850																																	0	5113	3000	0	17000	true	0	3135	0	157	0	1821	724	0	0	0			0	0	3000	14000	0	0	0	0	0	0	0	0	0	true	false																																																http://www.bankov.com	
625953																																	0	1095	0	0	0		0	0	0	0	0	1095	1041	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.bankofwinnfield.com	
626101																																	1744	1034	40900	1744	96820	true	0	325	0	709	0	0	166	0	3664	0	true	0	0	0	40900	55700	0	220	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.sbdanbury.com	
627108																																	115	0	0	50	0	true	65	0	0	0	0	0	3083	2	50	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												capeannsavingsbank.com	
627377																																	0	0	0	0	500		0	0	0	0	0	0	0	0	0	0			0	0	500	0	0	0	0	0	0	0	0	0	0																																		fsbdanville.com																www.fsbdanville.com	
627407																																	3473	104	35500	0	84058	true	3473	0	0	104	0	0	3225	1	0	0	true	0	0	0	35500	32500	15593	465	4000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.southbridgesavingsbank.com	
627425																																	3651	19206	0	3651	0		0	3174	0	12238	715	3079	3341	2	3673	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.fsb-wv.com	
627854																																	0	66	0	0	0		0	0	0	16	0	50	730	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		fnbbangor.net	
628039																																	188	1288	0	0	0	true	188	696	0	0	0	592	1771	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.bankofhazlehurst.com	
628123																																	0	114	20000	0	20000	true	0	0	0	0	0	114	3494	2	0	0	false	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.thebankofglenburnie.com	
628178																																	0	5598	0	0	0	true	0	2732	0	0	0	2866	2928	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.heritagebank.com	
628356																																	0	83	2000	0	2000		0	83	0	0	0	0	5281	2	0	0			0	0	2000	0	0	0	2000	0	0	0	0	0	0																																																		http://www.sterlingbank.ws	
628552																																	0	173	0	0	12000	true	0	110	63	0	0	0	3678	3	0	0	false	0	0	0	0	6000	6000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.winnsborobank.com	
629148																																	0	565	250	0	7657		0	0	0	152	0	413	1339	0	0	0			0	0	250	538	4812	2057	0	0	0	0	0	0	0																																																		www.bankofcavecity.com	
629353																																	0	0	4700	0	9271		0	0	0	0	0	0	7602	2	0	0			0	0	4700	3150	1421	0	0	0	0	0	0	0	0																																																		flnb.com	
629522																																	0	1721	2000	0	5000		0	790	0	167	0	764	2651	2	0	0			0	0	2000	3000	0	0	0	0	0	0	0	0	0																																																		www.freedombankwv.com	
629746																																	0	0	0	0	2500	true	0	0	0	0	0	0	5086	4	0	0	false	0	0	0	0	0	0	2500	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fmbank.org	
630041																																	0	274	0	0	0		0	0	0	274	0	0	323	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			
630340																																	0	0	0	0	0		0	0	0	0	0	0	691	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true																																																		
630555																																	0	1210	0	0	0	true	0	1210	0	0	0	0	4125	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.americanbankmontana.com	
630658																																	0	90	0	0	0		0	0	0	0	90	0	2346	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.fnblivingston.com	
631039																																	0	4011	0	0	0		0	2616	0	556	0	839	1200	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.firstsouthernga.com	
631150																																	0	372	0	0	0	true	0	372	0	0	0	0	3779	2	0	0	true		0	0	0	0	0	0	0	0	0	0	0	0	0	true	true																																http://www.umonitor.com		http://www.checkingfinder.com														http://www.firstlockhart.com	
631178																																	298	558	0	298	0	true	0	65	0	133	0	360	2880	2	298	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	WWW.SECFED.NET	
631422																																	0	2876	0	0	0	true	0	624	0	550	0	1702	1257	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.conwaynationalbank.com	
631570																																	774	2768	10017	774	111244	true	0	0	0	2768	0	0	10	0	874	0	true	0	0	0	10017	10000	41227	50000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true										www.providentbankmortgage.com		www.pbmwholesale.com		www.pbmretail.com		secure-myprovident.com		www.myprovident.net		www.pbmdirect.com						www.myprovident.com	
632410																																	183	3050	0	183	3	true	0	1575	0	477	172	826	2700	1	183	0	false	0	0	0	0	0	0	0	0	3	0	0	0	0	3	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.newfieldbank.com	
632607																																	212	0	69183	212	82850		0	0	0	0	0	0	10953	2	212	0			0	0	69183	5816	6576	1275	15000	0	0	0	0	0	0																														0	0	0	0	https://mrp1.cunetbranch.com/swk/mrp_8318/app.aspx?appid=11001																greenfieldsavings.com	
632858																																	0	1350	0	0	145000	true	0	1350	0	0	0	0	8131	2	0	0	false	0	0	0	145000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.frontier-ok.com	
633154																																	1782	252	0	0	868		1782	13	0	239	0	0	11811	2	0	0			0	0	0	0	0	868	0	0	0	0	0	0	0																																																		www.ourbank.com	
633341																																	0	58	2000	0	2000		0	0	58	0	0	0	3667	1	0	0			0	0	2000	0	0	0	0	0	0	0	0	0	0																																																		www.fsbky.com	
633378																																	648	1668	625000	0	862087	true	324	450	0	797	0	421	4125	3	0	324	false	0	0	0	625000	5200	519	145000	145000	49541	0	0	36827	0	86368	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true										promo.kearnybank.com/commercial-loans		promo.kearnybank.com/money-market-accounts		promo.kearnybank.com/business-checking												www.kearnybank.com	
633501																																	15801	1210	779952	10284	1013177	true	5517	0	0	212	0	998	2712	1	10284	0	true	0	0	0	779952	174820	35093	19078	91000	0	0	0	4234	0	4234	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankatunited.com	
633640																																	0	328	0	0	0		0	328	0	0	0	0	3505	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.hendrickscountybank.com	
633677																																	394	260	7000	394	9000	true	0	0	0	72	0	188	4275	1	829	0	false	0	0	0	7000	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	true																										www.edgewaterbank.com	
634544																																	197	9	0	0	2000		197	0	0	9	0	0	16	0	0	0			0	0	2000	0	0	0	0	0	0	0	0	0	0																																																		www.bank21.com	
634731																																	0	0	0	0	0		0	0	0	0	0	0	390	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.pelhambank.com	
634955																																	500	155	0	0	1000	true	500	0	0	155	0	0	10906	3	0	0	false	0	1000	0	0	0	0	0	0	1000	0	0	0	0	1000	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.mybankfnb.com	
634973																																	311	0	500	311	500		0	0	0	0	0	0	1006	1	311	0			0	0	500	0	0	0	0	0	0	0	0	0	0																							1	true																										quarrycity.com	
635457																																	0	23	1500	0	1500		0	0	0	15	0	8	144	0	0	0			0	0	1500	0	0	0	0	0	0	0	0	0	0																																																		http://www.lakesidebankok.com	
635840																																	868	620	0	425	0		443	0	0	0	0	620	288	0	425	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.legencebank.com	
635907																																	22	355	20000	22	26174		0	0	0	0	0	355	8097	4	22	0			0	0	20000	0	547	5627	0	0	0	0	0	0	0																																																		www.pentucketbank.com	
636276																																	0	3629	0	0	0		0	2945	0	270	0	414	1544	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true																										www.mutualwave.com	
636753																																	0	0	0	0	0	true	0	0	0	0	0	0	1829	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbdighton.com	
636771																																	16572	5191	1587	14727	9428	true	1845	177	0	2135	0	2879	3679	1	14727	0	true	0	0	0	1587	5185	2656	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773																												http://www.IndependentBank.com	
637170																																	2595	0	0	2595	89250		0	0	0	0	0	0	4910	1	2595	0			0	0	60900	6000	650	700	0	21000	0	0	0	0	21000																							1	true																										www.americanfederalbank.com	
637451																																	73070	49930	230747	45574	283185	true	27373	34898	221	6598	254	7959	68520	6	45574	123	false	0	23661	0	230747	14626	3869	2952	0	23661	0	0	7330	0	0	true	true	0	0	0	6171	383	0	157434	247	6359	35602	27216	2022	31931	221	6123	254	6846	36300	0	0								1	767	8547		www.depositdirect.plainscapital.com		Rdc.plainscapital.com														www.plainscapital.com	
637554																																	0	0	0	0	0	true	0	0	0	0	0	0	2902	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firstbank.net	
638131																																	0	0	0	0	5000		0	0	0	0	0	0	3756	3	0	0			0	0	5000	0	0	0	5000	0	0	0	0	0	0																																																		www.bankofdickson.com	
638355																																	0	1150	0	0	0		0	0	0	0	0	1150	459	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.bankdesoto.com	
638850																																	0	0	0	0	0	true	0	0	0	0	0	0	2415	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fidelitybankdc.com	
639343																																	0	414	0	0	2905		0	0	95	248	0	71	42	0	0	0			0	0	0	0	0	2905	0	0	0	0	0	0	0																																																		www.rivertownbank.com	
639549																																	476	479	4430	242	21498	true	234	0	0	0	0	479	2343	1	242	0	true	0	0	0	4707	4493	5950	6348	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firstcentralsb.com	
639567																																	0	0	0	0	0	true	0	0	0	0	0	0	7	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.CREDITONEBANK.COM	
639633																																	0	0	0	0	0		0	0	0	0	0	0	3119	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.citizensbankweston.com	
639651																																	0	148	0	0	0	true	0	0	0	107	0	41	1190	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												fnbpawnee.com	
639857																																	0	55	0	0	0		0	0	0	0	0	55	1379	4	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.pbdl.net	
640143																																	128	99	1400	128	1400		0	0	0	0	0	99	1175	1	128	0			0	0	1400	0	0	0	0	0	0	0	0	0	0																																																		www.federatedbank.com	
640170																																	888	1394	0	813	0	true	75	0	0	1394	0	0	349	0	813	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true						1	188	1111	0	www.guarantybanking.com	www.bestbank.com	www.guarantyonline.com	www.bestbankonline.com													www.guarantybank.com	
640246																																	0	0	84890	0	115104	true	0	0	0	0	0	0	2844	2	0	0	true	0	0	0	84890	17695	2519	10000	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													Bean Capital Banking Center		Tri-County Banking Center		FNB											http://www.fnbcommunitybank.com	
640442																																	28	82	1830	0	4648	true	28	0	0	82	0	0	2961	2	0	0	true	0	0	0	1830	750	750	1318	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firsttrustsavings.com	
640554																																	0	34	0	0	7678	true	0	0	0	34	0	0	290	0	0	0	false	0	0	0	7678	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.wbclovis.com	
640956																																	0	55	0	0	0	true	0	0	0	55	0	0	1469	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.myperrybank.com		www.bankfbt.biz		www.bankfbt.net		www.bankfbt.org		www.bankfbt.us		www.heybank.com		www.heybank.org	www.heybank.net	www.heybank.biz	www.heybank.us	www.bankfbt.com	
641355																																	975	1684	0	0	0		975	854	0	0	0	830	8645	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																														0	0	0	0																	www.mysbank.com	
641449																																	0	0	1014	0	3277		0	0	0	0	0	0	650	0	0	0			0	0	1014	152	0	2111	1000	0	0	0	0	0	0																																																		cnboflebanon.com	
641579																																	0	0	0	0	0	true	0	0	0	0	0	0	745	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.clackamascountybank.com	
641775																																	0	192	0	0	106057	true	0	0	0	0	0	192	447	0	0	0	false	0	0	0	50511	40204	15342	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.myprudentialbank.com	
642259																																	0	2062	0	0	0	true	0	55	0	627	0	1380	3934	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fbtet.com	
642437																																	0	0	0	0	1131	true	0	0	0	0	0	0	3328	1	0	0	true	0	0	0	0	0	0	1103	0	0	0	0	28	0	28	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bkforest.com	
642549																																	32062	343	3000	31933	7113	true	129	24	0	83	0	236	56239	11	47774	0	true	0	2322	0	3000	91	1700	0	0	2322	0	0	0	0	542	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.dubuquebank.com	
642857																																	0	1360	0	0	0	true	0	0	0	1360	0	0	301	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	6967	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fcbank.net	
643078																																	0	31423	30000	0	30000		0	12507	0	11125	138	7653	0	0	0	0			0	0	30000	0	0	0	0	0	0	0	0	0	0																							1	true																										www.easternsavingsbank.com	
643274																																	0	0	6300	0	11100		0	0	0	0	0	0	716	0	0	0			0	0	6300	3300	1500	0	0	0	0	0	0	0	0																																																		www.psb1922.com	
643340																																	540	1517	0	280	0	true	260	204	0	649	0	664	2161	1	280	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.easternmichiganbank.com	
643452																																	29	0	0	0	1356		29	0	0	0	0	0	6601	3	0	0			0	0	0	0	0	1356	0	0	0	0	0	0	0																																		www.communitywealthmgmt.com	Community Wealth Group															www.cnbanktx.com	
643658																																	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.ppnb.com	
644057																																	0	0	0	0	0	true	0	0	0	0	0	0	570	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fsbpondcreek.com	
644141																																	0	1353	0	0	0	true	0	0	0	1353	0	0	614	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.kcsbank.com	
644646																																	0	313	5500	0	5500		0	0	0	0	0	313	766	0	0	0			0	0	5500	0	0	0	0	0	0	0	0	0	0																																																		www.mylibertytrust.com	
644776																																	0	0	0	0	1200	true	0	0	0	0	0	0	217	0	0	0	false	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												ursbank.com	
644842																																	0	0	0	0	4804	true	0	0	0	0	0	0	4060	3	0	0	false	0	0	0	0	4000	34	770	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.mfbanknet.com	
644954																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true																											
644963																																	0	0	0	0	0		0	0	0	0	0	0	143	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.fnbquitaque.com	
645157																																	0	603	0	0	0	true	0	0	0	50	0	553	624	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.banknw.com	
645317																																	7167	135	0	2291	0	true	4876	0	0	0	0	135	32805	4	2291	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://adirondacktrust.com	
645465																																	0	0	0	0	0	true	0	0	0	0	0	0	1544	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.vistabank.com	
645540																																	0	204	0	0	0		0	0	0	0	0	204	11	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.earlhambank.com	
645577																																	0	836	14700	0	14700		0	360	0	0	0	476	2414	1	0	0			0	0	14700	0	0	0	0	0	0	0	0	0	0																							1	true																										www.greenevillefederalbank.com	
645625																																	18663	7910	579343	419	941984	true	18244	1193	0	2523	240	3954	11048	5	419	0	true	906159	0	0	579343	354234	1404	2123	0	0	0	0	4880	0	4880	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.wesbanco.com	
646042																																	0	0	0	0	460		0	0	0	0	0	0	400	0	0	0			0	0	98	200	162	0	0	0	0	0	0	0	0																																																		http://www.ftnsbank.net	
646145																																	0	479	3091	0	4007		0	0	0	268	0	211	954	0	0	0			0	0	3091	355	561	0	0	0	0	0	0	0	0																																																		www.caseybank.com	
646172																																	246	881	0	246	0		0	514	0	367	0	0	615	0	246	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true																										www.firstpiedmont.com	
646444																																	0	31841	0	0	0		0	7018	0	7703	0	17120	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.firstbankillinois.com	
646453																																	7398	7324	0	0	0	true	7398	6550	774	0	0	0	810	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.nstarbank.com	
646471																																	0	0	0	0	0		0	0	0	0	0	0	111	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			
646556																																	261	0	0	0	4500	true	261	0	0	0	0	0	1731	4	0	0	false	0	0	0	4500	0	0	0	4500	0	0	0	0	2500	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.wells-bank.com	
646743																																	701	1163	8967	0	30674		701	1050	0	78	0	35	9672	2	0	0			0	0	8967	11815	7260	2632	4500	0	0	0	0	0	0																																																		www.csbiowa.com	
646873																																	214	0	2500	214	12931		0	0	0	0	0	0	1089	1	270	0			0	0	2500	1755	4500	4176	1000	0	0	0	0	0	0																							1	true																										www.newcarlislefederal.com	
646958																																	140	285	0	2	0		138	0	0	5	280	0	1489	0	2	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																		www.quickrate.com																www.ponyexpr.com	
647218																																	724	2792	5000	724	6421		0	2261	0	261	0	270	3338	3	1296	0			0	0	5000	0	250	1171	0	0	0	0	0	0	0																																			CVNB															www.cvnb.com	
647245																																	0	0	3000	0	11000	true	0	0	0	0	0	0	3370	3	0	0	true	0	0	0	5000	6000	0	0	4000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.hardincsb.com	
