"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
212577																																																																	339816	21422	21422	9.9469%	12.5181%	11.7289%	318394	2714606	3200940	-327	0			4.5181%			235707	11.7289%	1	0	359318	25638	3556	8846	-327	0	0	0	0		999	0	320606	0	0	0	0	2212	2212	318394	0	0	0	0	2212	0	0	0	0	21422	0	41251	0	0	3242191	123938										
213471																																																																	57336	1743	1743	14.5566%	24.5834%	23.8360%	55593	233231	381908	72	0			16.5834%			0	23.8360%	1	0	55665	0	0	0	72	0	0	0	0		0	0	55593	0	0	0	0	0	0	55593	0	0	0	0	0	0	0	0	0	1749	6	0	6	0	381908	55593										
213538																																																																	29162	926	926	15.7340%	32.6515%	31.6147%	28236	89313	179459	-1056	0			24.6515%			10000	31.6147%	1	0	27180	0	0	0	-1056	0	0	0	0		0	0	28236	0	0	0	0	0	0	28236	0	0	0	0	0	0	0	0	0	926	0	0	0	0	179459	18236										
213912																																																																	11165	554	554	7.3932%	12.6391%	12.0120%	10611	88337	143524	-187	0			4.6391%			979	12.0120%	1	0	10424	0	0	0	-187	0	0	0	0		0	0	10611	0	0	0	0	0	0	10611	0	0	0	0	0	0	0	0	0	554	0	0	0	0	143524	9632										
213958																																																																	6617	508	508	8.9980%	14.6770%	13.5503%	6109	45084	67893	-46	0			6.6770%			8363	13.5503%	1	0	8938	2702	173	0	-46	0	0	0	0		0	0	6109	0	0	0	0	0	0	6109	0	0	0	0	0	0	0	0	0	508	0	2875	0	0	70768	621										
214106																																																																	96076	7692	7755	8.4624%	15.7063%	14.4386%	88321	611702	1043685	-1573	0			7.7063%			4969	14.4386%	1	0	86748	0	0	0	347	0	0	-1920	0		0	0	88321	0	0	0	0	0	0	88321	0	0	0	0	0	0	0	0	0	7755	0	0	63	0	1043685	83352										
214414																																																																	114101	7095	7095	9.9199%	12.8388%	12.0404%	107006	888722	1078705	-1797	0			4.8388%			6000	12.0404%	1	0	109679	4074	396	0	-1797	0	0	0	0		0	0	107006	0	0	0	0	0	0	107006	0	0	0	0	0	0	0	0	0	7095	0	4470	0	0	1083175	105476										
214722																																																																	87480	6147	6147	10.5198%	14.6281%	13.6002%	81333	598029	773140	5029	0			6.6281%			19680	13.6002%	1	0	86746	0	0	307	5029	0	0	0	0		0	0	81410	0	0	0	0	77	77	81333	0	0	0	0	77	0	0	0	0	6147	0	307	0	0	773447	62037										
214807																																																																	9029000	6000	6000	22.0358%	93.2266%	93.1647%	9023000	9685000	40947000	-1000	0			85.2266%			2842000	93.1647%	0	0	9045000	0	22000	0						0	0	0	9023000	0	0	0	0	0	0	9023000	0	0	0	0	0	0	0	0	0	6000	0	22000	0	0	40969000	6204000										
214843																																																																	25474	2354	2354	9.7166%	13.5626%	12.3093%	23120	187825	237944	-229	0			5.5626%			2100	12.3093%	1	0	22891	0	0	0	-229	0	0	0	0		0	0	23120	0	0	0	0	0	0	23120	0	0	0	0	0	0	0	0	0	2354	0	0	0	0	237944	21020										
215345																																																																	44853	3564	3564	12.4236%	15.7453%	14.4942%	41289	284866	332344	10	0			7.7453%			8200	14.4942%	1	0	41438	139	0	0	10	0	0	0	0		0	0	41289	0	0	0	0	0	0	41289	0	0	0	0	0	0	0	0	0	3564	0	139	0	0	332483	33228										
215354																																																																	10287	840	840	8.5356%	11.3885%	10.4586%	9447	90328	110678	-75	0			3.3885%			6920	10.4586%	1	0	9372	0	0	0	-75	0	0	0	0		0	0	9447	0	0	0	0	0	0	9447	0	0	0	0	0	0	0	0	0	840	0	0	0	0	110678	2527										
215653																																																																	3384	323	323	9.1969%	12.8870%	11.6570%	3061	26259	33283	-4	0			4.8870%			2000	11.6570%	1	0	3057	0	0	0	-4	0	0	0	0		0	0	3061	0	0	0	0	0	0	3061	0	0	0	0	0	0	0	0	0	323	0	0	0	0	33283	1061										
215662																																																																	85831	6756	6756	8.3850%	12.9087%	11.8926%	79075	664907	943049	-2644	0			4.9087%			36961	11.8926%	1	0	76671	0	240	0	-2644	0	0	0	0		0	0	79075	0	0	0	0	0	0	79075	0	0	0	0	0	0	0	0	0	6756	0	240	0	0	943289	42354										
215710																																																																	52009	2939	2983	8.3591%	13.2361%	12.4769%	49026	392934	586500	-4118	0			5.2361%			22964	12.4769%	1	0	52521	5121	141	0	-1767	0	0	0	0		0	0	49026	0	0	0	0	0	0	49026	0	0	0	0	0	0	0	0	0	2983	0	5262	44	0	591762	33675										
216164																																																																	14829	1090	1090	9.1718%	17.0030%	15.7532%	13739	87214	149796	-13	0			9.0030%			6000	15.7532%	1	0	13726	0	0	0	-13	0	0	0	0		0	0	13739	0	0	0	0	0	0	13739	0	0	0	0	0	0	0	0	0	1090	0	0	0	0	149796	7739										
216230																																																																	17123	620	620	12.6110%	35.0006%	33.7333%	16503	48922	130862	57	0			27.0006%			6604	33.7333%	1	0	16560	0	0	0	57	0	0	0	0		0	0	16503	0	0	0	0	0	0	16503	0	0	0	0	0	0	0	0	0	620	0	0	0	0	130862	9899										
216632																																																																	23822	1951	1951	10.0966%	15.2680%	14.0175%	21871	156026	216617	-419	0			7.2680%			34215	14.0175%	1	0	21452	0	0	0	-419	0	0	0	0		0	0	21871	0	0	0	0	0	0	21871	0	0	0	0	0	0	0	0	0	1951	0	0	0	0	216617	-12344										
216922																																																																	531612	24116	24116	9.5653%	12.4759%	11.9100%	507496	4261107	5305612	-4146	748			4.4759%			580049	11.9100%	1	0	745669	227356	14519	355	-1694	0	0	-2452	0		0	0	507585	0	0	0	0	89	89	507496	0	0	0	0	89	0	0	0	0	24116	0	242319	0	0	5548679	169766										
217059																																																																	40357	2143	2143	13.0146%	17.0106%	16.1073%	38214	237246	293623	-529	0			9.0106%			25158	16.1073%	1	0	40278	2593	0	0	-529	0	0	0	0		0	0	38214	0	0	0	0	0	0	38214	0	0	0	0	0	0	0	0	0	2143	0	2593	0	0	296216	15649										
218131																																																																	54946	3020	3020	14.9705%	22.7582%	21.5073%	51926	241434	346856	-1292	0			14.7582%			1800	21.5073%	1	0	50634	0	0	0	-1292	0	0	0	0		0	0	51926	0	0	0	0	0	0	51926	0	0	0	0	0	0	0	0	0	3020	0	0	0	0	346856	50126										
218261																																																																	11297	377	377	12.6684%	37.5029%	36.2514%	10920	30123	86199	-217	0			29.5029%			1042	36.2514%	1	0	10703	0	0	0	-217	0	0	0	0		0	0	10920	0	0	0	0	0	0	10920	0	0	0	0	0	0	0	0	0	377	0	0	0	0	86199	9878										
218850																																																																	2668	146	146	9.3539%	17.0164%	16.0852%	2522	15679	26962	-5	0			9.0164%			900	16.0852%	1	0	2527	0	0	0	5	0	0	0	0		0	0	2522	0	0	0	0	0	0	2522	0	0	0	0	0	0	0	0	0	146	0	0	0	0	26962	1632										
218878																																																																	13146	639	639	10.0824%	15.1046%	14.3704%	12507	87033	124048	-393	0			7.1046%			0	14.3704%	1	0	12114	0	0	0	-393	0	0	0	0		0	0	12507	0	0	0	0	0	0	12507	0	0	0	0	0	0	0	0	0	639	0	0	0	0	124048	12507										
219044																																																																	7550	737	737	8.5882%	12.8159%	11.5649%	6813	58911	79330	3	0			4.8159%			2425	11.5649%	1	0	6830	0	14	0	3	0	0	0	0		0	0	6813	0	0	0	0	0	0	6813	0	0	0	0	0	0	0	0	0	737	0	14	0	0	79344	4402										
219343																																																																	202330	12741	12741	10.1313%	17.5377%	16.4334%	189589	1153684	1871313	-6685	0			9.5377%			22140	16.4334%	1	0	188763	5858	0	0	-6684	0	0	0	0		0	0	189589	0	0	0	0	0	0	189589	0	0	0	0	0	0	0	0	0	12741	0	5858	0	0	1877171	173308										
219651																																																																	33570	1672	1672	9.0138%	19.0468%	18.0982%	31898	176250	353879	-2441	0			11.0468%			5000	18.0982%	1	0	29457	0	0	0	-2441	0	0	0	0		0	0	31898	0	0	0	0	0	0	31898	0	0	0	0	0	0	0	0	0	1672	0	0	0	0	353879	26898										
219679																																																																	5214	230	230	15.0071%	28.3539%	27.1032%	4984	18389	33211	-4	0			20.3539%			0	27.1032%	1	0	4980	0	0	0	-4	0	0	0	0		0	0	4984	0	0	0	0	0	0	4984	0	0	0	0	0	0	0	0	0	230	0	0	0	0	33211	4984										
220059																																																																	39100	2258	2258	12.2783%	17.8389%	16.8087%	36842	219184	300058	3364	0			9.8389%			11960	16.8087%	1	0	40206	0	0	0	3364	0	0	0	0		0	0	36842	0	0	0	0	0	0	36842	0	0	0	0	0	0	0	0	0	2258	0	0	0	0	300058	24882										
220527																																																																	136299	6366	6366	11.6860%	15.8333%	15.0938%	129933	860835	1111870	3593	0			7.8333%			53240	15.0938%	1	0	133781	0	0	204	3593	0	0	0	0		0	0	129984	0	0	0	0	51	51	129933	0	0	0	0	51	0	0	0	0	6366	0	255	0	0	1112125	76948										
220844																																																																	16202	1195	1195	8.9732%	11.8936%	11.0164%	15007	136224	167243	171	0			3.8936%			4496	11.0164%	1	0	16563	1312	0	58	171	0	0	0	0		0	0	15022	0	0	0	0	15	15	15007	0	0	0	0	15	0	0	0	0	1195	0	1385	0	0	168628	11896										
220974																																																																	57548	3235	3235	10.7922%	22.3205%	21.0658%	54313	257826	503262	1816	0			14.3205%			15416	21.0658%	1	0	58291	1574	588	0	1816	0	0	0	0		0	0	54313	0	0	0	0	0	0	54313	0	0	0	0	0	0	0	0	0	3235	0	2162	0	0	505424	41059										
221476																																																																	51972	4417	4417	10.0712%	13.6891%	12.5257%	47555	379660	472188	-385	0			5.6891%			17195	12.5257%	1	0	47816	541	2	82	-348	0	0	-37	0		0	0	47576	0	0	0	0	21	21	47555	0	0	0	0	21	0	0	0	0	4417	0	646	0	0	472834	31006										
221775																																																																	27189	1866	1866	12.3690%	18.5220%	17.2508%	25323	146793	204730	0	0			10.5220%			1542	17.2508%	1	0	25533	0	0	168	0	0	0	0	0		0	0	25365	0	0	0	0	42	42	25323	0	0	0	0	42	0	0	0	0	1866	0	210	0	0	204940	23991										
222156																																																																	30149	1092	1092	15.9899%	34.7459%	33.4874%	29057	86770	181721	64	0			26.7459%			10000	33.4874%	1	0	29121	0	0	0	64	0	0	0	0		0	0	29057	0	0	0	0	0	0	29057	0	0	0	0	0	0	0	0	0	1092	0	0	0	0	181721	19057										
222446																																																																	52828	4546	4546	10.6136%	14.5775%	13.3231%	48282	362394	454907	127	0			6.5775%			9700	13.3231%	1	0	48409	0	0	0	127	0	0	0	0		0	0	48282	0	0	0	0	0	0	48282	0	0	0	0	0	0	0	0	0	4546	0	0	0	0	454907	38582										
222558																																																																	16072	1286	1286	10.0051%	15.0638%	13.8585%	14786	106693	147784	-111	0			7.0638%			8000	13.8585%	1	0	14675	0	0	0	-111	0	0	0	0		0	0	14786	0	0	0	0	0	0	14786	0	0	0	0	0	0	0	0	0	1286	0	0	0	0	147784	6786										
222754																																																																	35370	2728	2728	12.5847%	16.3137%	15.0554%	32642	216812	259378	-243	0			8.3137%			18000	15.0554%	1	0	32449	50	0	0	-243	0	0	0	0		0	0	32642	0	0	0	0	0	0	32642	0	0	0	0	0	0	0	0	0	2728	0	50	0	0	259428	14692										
223005																																																																	65454	3007	3007	12.0990%	19.4022%	18.5109%	62447	337353	516132	-201	0			11.4022%			36504	18.5109%	1	0	69094	5727	0	897	-201	0	0	0	0		0	0	62671	0	0	0	0	224	224	62447	0	0	0	0	224	0	0	0	0	3007	0	6848	0	0	522980	32791										
223322																																																																	208631	15916	15916	11.5778%	16.3543%	15.1067%	192715	1275693	1664527	-361	0			8.3543%			20143	15.1067%	1	0	193356	1002	0	0	-361	0	0	0	0		0	0	192715	0	0	0	0	0	0	192715	0	0	0	0	0	0	0	0	0	15916	0	1002	0	0	1665529	173574										
223331																																																																	201624	17799	17799	9.8578%	14.2556%	12.9971%	183825	1414350	1864773	-1828	0			6.2556%			127812	12.9971%	1	0	224966	40126	2812	0	-2680	31	852	0	0		0	0	183825	0	0	0	0	0	0	183825	0	0	0	0	0	0	0	0	0	17799	0	42938	0	0	1907711	98982										
223452																																																																	10139	829	829	9.4244%	15.3384%	14.0843%	9310	66102	98786	-247	0			7.3384%			400	14.0843%	1	0	9112	0	49	0	-247	0	0	0	0		0	0	9310	0	0	0	0	0	0	9310	0	0	0	0	0	0	0	0	0	829	0	49	0	0	98835	8959										
223751																																																																	9395	576	576	14.8897%	20.3584%	19.1103%	8819	46148	59229	-36	0			12.3584%			5500	19.1103%	1	0	8783	0	0	0	-36	0	0	0	0		0	0	8819	0	0	0	0	0	0	8819	0	0	0	0	0	0	0	0	0	576	0	0	0	0	59229	3319										
223845																																																																	19153	898	898	12.0270%	26.6807%	25.4297%	18255	71786	151783	-899	0			18.6807%			1300	25.4297%	1	0	18121	0	765	0	-899	0	0	0	0		0	0	18255	0	0	0	0	0	0	18255	0	0	0	0	0	0	0	0	0	898	0	765	0	0	152548	17720										
224552																																																																	9151	1127	1127	7.7698%	10.1457%	8.8962%	8024	90196	103272	-41	0			2.1457%			622	8.8962%	1	0	8151	39	129	0	-41	0	0	0	0		0	0	8024	0	0	0	0	0	0	8024	0	0	0	0	0	0	0	0	0	1127	0	168	0	0	103440	7570										
224954																																																																	10281	467	467	15.2146%	27.6237%	26.3690%	9814	37218	64504	-304	0			19.6237%			4100	26.3690%	1	0	9510	0	0	0	-304	0	0	0	0		0	0	9814	0	0	0	0	0	0	9814	0	0	0	0	0	0	0	0	0	467	0	0	0	0	64504	5714										
225054																																																																	7835	749	749	8.5185%	12.2296%	11.0605%	7086	64066	83184	-57	0			4.2296%			900	10.2800%	1	0	6529	0	0	0	-57	0	0	0	0		0	0	6586	0	0	0	0	0	0	6586	500	0	0	500	0	500	0	0	0	749	0	0	0	0	83184	5686										
225157																																																																	18559	1958	1981	10.1968%	11.8487%	10.5840%	16578	156633	162581	52	52			3.8487%			10000	10.5840%	1	0	16650	0	20	0	52	0	0	0	0		0	0	16578	0	0	0	0	0	0	16578	0	0	0	0	0	0	0	0	0	1981	0	20	23	0	162653	6598										
225241																																																																	4281	303	303	10.0488%	17.7657%	16.5083%	3978	24097	39587	-179	0			9.7657%			920	16.5083%	1	0	4043	0	0	195	-179	0	0	0	0		0	0	4027	0	0	0	0	49	49	3978	0	0	0	0	49	0	0	0	0	303	0	195	0	0	39782	3302										
225335																																																																	63495	5792	5801	10.2775%	13.7349%	12.4800%	57694	462291	561363	-17	0			5.7349%			32450	12.4800%	1	0	59618	1201	261	383	-17	0	0	0	0		0	0	57790	0	0	0	0	96	96	57694	0	0	0	0	96	0	0	0	0	5801	0	1941	9	0	563304	27185										
225559																																																																	28014	2279	2279	7.4101%	13.8278%	12.7029%	25735	202592	347295	-1782	0			5.8278%			19758	12.7029%	1	0	27652	0	0	2959	-1782	0	0	0	0		0	0	26475	0	0	0	0	740	740	25735	0	0	0	0	740	0	0	0	0	2279	0	3699	0	0	350994	9676										
225942																																																																	3836	120	120	10.2765%	19.0193%	18.4243%	3716	20169	36160	-293	0			11.0193%			3010	18.4243%	1	0	3439	0	0	13	-293	0	0	0	0		0	0	3719	0	0	0	0	3	3	3716	0	0	0	0	3	0	0	0	0	120	0	16	0	0	36176	722										
226949																																																																	3381	449	449	6.2096%	9.5641%	8.2940%	2932	35351	47217	1	0			1.5641%			5569	8.2940%	1	0	3543	0	0	488	1	0	0	0	0		0	0	3054	0	0	0	0	122	122	2932	0	0	0	0	122	0	0	0	0	449	0	610	0	0	47827	-2027										
227151																																																																	30137	2850	2850	8.8925%	13.2489%	11.9960%	27287	227468	306853	-953	0			5.2489%			20324	11.9960%	1	0	37325	10629	362	0	-953	0	0	0	0		0	0	27287	0	0	0	0	0	0	27287	0	0	0	0	0	0	0	0	0	2850	0	10991	0	0	317844	17954										
227179																																																																	86534	5997	5997	8.7941%	12.9932%	12.0928%	80537	665994	915804	-2182	0			4.9932%			15903	12.0928%	1	0	78355	0	0	0	-1847	0	0	0	-335		0	0	80537	0	0	0	0	0	0	80537	0	0	0	0	0	0	0	0	0	5997	0	0	0	0	915804	64634										
227357																																																																	34234	2414	2414	10.0902%	15.3826%	14.2979%	31820	222550	315357	-1141	0			7.3826%			6121	14.2979%	1	0	30679	0	0	0	-358	0	0	0	-783		0	0	31820	0	0	0	0	0	0	31820	0	0	0	0	0	0	0	0	0	2414	0	0	0	0	315357	25699										
227656																																																																	3866	318	318	5.8638%	13.2647%	12.1736%	3548	29145	60507	-43	0			5.2647%			3875	12.1736%	1	0	3498	0	0	0	-50	0	0	0	0		0	0	3548	0	0	0	0	0	0	3548	0	0	0	0	0	0	0	0	0	318	0	0	0	0	60507	-334										
227777																																																																	48612	1563	1563	12.2450%	20.8188%	20.1495%	47049	233500	384231	-427	0			12.8188%			0	20.1495%	1	0	46622	0	0	0	-427	0	0	0	0		0	0	47049	0	0	0	0	0	0	47049	0	0	0	0	0	0	0	0	0	1563	0	0	0	0	384231	47049										
228000																																																																	106498	3565	3565	25.9169%	34.1898%	33.0453%	102933	311491	397165	-5749	-5582			26.1898%			30001	33.0453%	1	0	97184	0	0	0	-167	0	0	-5582	0		0	0	102933	0	0	0	0	0	0	102933	0	0	0	0	0	0	0	0	0	3565	0	0	0	0	391583	72932										
228055																																																																	6549	504	504	11.1762%	15.9242%	14.6987%	6045	41126	54088	-47	0			7.9242%			2000	14.6987%	1	0	5998	0	0	0	-47	0	0	0	0		0	0	6045	0	0	0	0	0	0	6045	0	0	0	0	0	0	0	0	0	504	0	0	0	0	54088	4045										
228158																																																																	42730	3994	3994	9.8192%	12.6040%	11.4259%	38736	339020	394492	-337	0			4.6040%			15246	11.4259%	1	0	38399	0	0	0	-337	0	0	0	0		0	0	38736	0	0	0	0	0	0	38736	0	0	0	0	0	0	0	0	0	3994	0	0	0	0	394492	23490										
228279																																																																	38682	3399	3411	9.3069%	14.2297%	12.9750%	35271	271839	378976	1006	1006			6.2297%			10354	12.9750%	1	0	37252	975	0	0	1006	0	0	0	0		0	0	35271	0	0	0	0	0	0	35271	0	0	0	0	0	0	0	0	0	3411	0	975	12	0	380957	25892										
228345																																																																	33622	1629	1629	18.2790%	25.9091%	24.6538%	31993	129769	175026	0	0			17.9091%			15400	24.6538%	1	0	31993	0	0	0	0	0	0	0	0		0	0	31993	0	0	0	0	0	0	31993	0	0	0	0	0	0	0	0	0	1629	0	0	0	0	175026	16593										
229070																																																																	40441	940	940	20.7822%	27.2881%	26.6538%	39501	148200	190071	0	0			19.2881%			0	26.6538%	1	0	39501	0	0	0	0	0	0	0	0		0	0	39501	0	0	0	0	0	0	39501	0	0	0	0	0	0	0	0	0	940	0	0	0	0	190071	39501										
229173																																																																	7301	564	566	9.5184%	16.2638%	15.0030%	6735	44891	70758	-78	0			8.2638%			940	15.0030%	1	0	6657	0	0	0	-78	0	0	0	0		0	0	6735	0	0	0	0	0	0	6735	0	0	0	0	0	0	0	0	0	566	0	0	2	0	70758	5795										
229342																																																																	20064	1589	1589	11.7593%	15.8111%	14.5589%	18475	126898	157110	4	0			7.8111%			5000	14.5589%	1	0	18479	0	0	0	4	0	0	0	0		0	0	18475	0	0	0	0	0	0	18475	0	0	0	0	0	0	0	0	0	1589	0	0	0	0	157110	13475										
229454																																																																	11059	645	645	10.2561%	18.1167%	17.0601%	10414	61043	101540	-499	0			10.1167%			5600	17.0601%	1	0	9915	0	0	0	-499	0	0	0	0		0	0	10414	0	0	0	0	0	0	10414	0	0	0	0	0	0	0	0	0	645	0	0	0	0	101540	4814										
229801																																																																	2185967	124452	224651	8.4680%	12.2318%	10.9747%	1961316	17871220	23161485	-45086	-24665			4.2318%			1728801	10.9747%	1	0	2637337	691543	16715	10279	-12538	0	-7883	-24665	0		0	0	1963886	0	0	0	0	2570	2570	1961316	0	0	0	0	2570	0	100000	0	0	224651	0	721107	199	0	23857927	953622										
229913	1322922	3057	3057	18.9675%	24.1976%	24.1417%	1319865	5467158	6958573	-7818	0			16.1976%			1365572	24.1417%	0	1350461	0	0	30586	-182	182	405	-8041	0		0	0	1327511	0	0	0	0	7646	7646	1319865	0	0	0	0	7646	0	0	0	0	3057	0	38232	0	0	6996805	-7293																												1																																															
230423																																																																	41488	2373	2373	14.4253%	22.1088%	20.8442%	39115	187654	271155	-577	0			14.1088%			6416	20.8442%	1	0	38739	201	0	0	-170	0	0	-407	0		0	0	39115	0	0	0	0	0	0	39115	0	0	0	0	0	0	0	0	0	2373	0	201	0	0	271356	32900										
230610																																																																	28845	1992	1992	9.6712%	18.1553%	16.9015%	26853	158879	277659	-255	0			10.1553%			3745	16.9015%	1	0	26598	0	0	0	-255	0	0	0	0		0	0	26853	0	0	0	0	0	0	26853	0	0	0	0	0	0	0	0	0	1992	0	0	0	0	277659	23108										
230759																																																																	170613	5579	5579	17.1733%	26.8162%	25.9393%	165034	636232	960993	-1218	0			18.8162%			40000	25.9393%	1	0	165827	1962	0	0	-1218	49	0	0	0		0	0	165034	0	0	0	0	0	0	165034	0	0	0	0	0	0	0	0	0	5579	0	1962	0	0	962955	127045										
231149																																																																	32145	2280	2280	8.2202%	11.7142%	10.8833%	29865	274410	363313	368	0			3.7142%			25907	10.8833%	1	0	37902	7383	286	0	368	0	0	0	0		0	0	29865	0	0	0	0	0	0	29865	0	0	0	0	0	0	0	0	0	2280	0	7669	0	0	370982	11627										
231279																																																																	8814	408	408	9.7307%	21.7404%	20.7341%	8406	40542	86386	-75	0			13.7404%			6750	20.7341%	1	0	8331	0	0	0	-75	0	0	0	0		0	0	8406	0	0	0	0	0	0	8406	0	0	0	0	0	0	0	0	0	408	0	0	0	0	86386	1656										
231336																																																																	16812	757	757	9.0751%	22.9143%	21.8825%	16055	73369	176913	-358	0			14.9143%			1555	21.8825%	1	0	15697	0	0	0	-358	0	0	0	0		0	0	16055	0	0	0	0	0	0	16055	0	0	0	0	0	0	0	0	0	757	0	0	0	0	176913	14500										
231671																																																																	14379	671	690	8.5865%	12.6372%	12.0308%	13689	113783	159424	24	0			4.6372%			0	12.0308%	1	0	14167	0	0	363	24	0	0	0	0		0	0	13780	0	0	0	0	91	91	13689	0	0	0	0	91	0	0	0	0	690	0	454	19	0	159878	14143										
232258																																																																	3218	111	111	16.5407%	37.2669%	35.9815%	3107	8635	18784	-113	0			29.2669%			518	35.9815%	1	0	3142	0	0	65	-113	0	0	0	0		0	0	3190	0	0	67	0	16	83	3107	0	0	0	0	16	0	0	0	0	111	0	148	0	0	18932	2737										
232847																																																																	16117	805	805	9.8292%	11.9849%	11.3863%	15312	134477	155781	-316	0			3.9849%			5000	11.3863%	1	0	17109	2113	0	0	-316	0	0	0	0		0	0	15312	0	0	0	0	0	0	15312	0	0	0	0	0	0	0	0	0	805	0	2113	0	0	157894	12425										
232856																																																																	65463	4783	4783	12.6324%	17.1119%	15.8616%	60680	382558	480354	-53	0			9.1119%			16000	15.8616%	1	0	62214	1587	0	0	-53	0	0	0	0		0	0	60680	0	0	0	0	0	0	60680	0	0	0	0	0	0	0	0	0	4783	0	1587	0	0	481941	46267										
233031	14041934	986796	1481766	10.5380%	13.9683%	12.4943%	12560168	100527231	119188957	-749335	-512912			5.9683%			16462688	12.4943%	0	16103151	4190510	100150	1327	-152468	0	-51482	-512912	-32474		0	0	12560500	0	0	0	0	332	332	12560168	0	0	0	0	332	0	494937	0	0	1481766	0	4292319	33	0	122968364	389798																												1																																															
233246																																																																	9666	518	518	10.2399%	14.9174%	14.1179%	9148	64797	89337	-359	0			6.9174%			9670	14.1179%	1	0	11820	2930	101	0	-359	0	0	0	0		0	0	9148	0	0	0	0	0	0	9148	0	0	0	0	0	0	0	0	0	518	0	3031	0	0	92368	2509										
233358																																																																	27872	1596	1596	12.6001%	21.8368%	20.5863%	26276	127638	208538	-141	0			13.8368%			2036	20.5863%	1	0	26135	0	0	0	-141	0	0	0	0		0	0	26276	0	0	0	0	0	0	26276	0	0	0	0	0	0	0	0	0	1596	0	0	0	0	208538	24240										
233442																																																																	9296	890	891	9.4884%	12.1215%	10.9597%	8405	76690	88582	-16	0			4.1215%			4195	10.9597%	1	0	8389	0	0	0	-16	0	0	0	0		0	0	8405	0	0	0	0	0	0	8405	0	0	0	0	0	0	0	0	0	891	0	0	1	0	88582	4210										
233527																																																																	45127	2802	2802	10.3279%	14.6076%	13.7006%	42325	308929	409812	-422	0			6.6076%			27082	13.7006%	1	0	45342	2094	1345	0	-422	0	0	0	0		0	0	42325	0	0	0	0	0	0	42325	0	0	0	0	0	0	0	0	0	2802	0	3439	0	0	413251	18682										
233554																																																																	117292	11923	11923	10.1896%	12.3286%	11.0753%	105369	951385	1034085	-774	0			4.3286%			39250	11.0753%	1	0	104984	131	258	0	-774	0	0	0	0		0	0	105369	0	0	0	0	0	0	105369	0	0	0	0	0	0	0	0	0	11923	0	389	0	0	1034474	66508										
234355																																																																	110631	7086	7086	10.1572%	19.6241%	18.3671%	103545	563752	1019421	323	0			11.6241%			50380	18.3671%	1	0	105617	435	0	0	323	0	0	0	0		0	0	104859	0	1314	0	0	0	1314	103545	0	0	0	0	0	0	0	0	0	7086	0	1749	0	0	1021170	54914										
234506																																																																	27957	1647	1647	8.4853%	20.1295%	18.9436%	26310	138886	310065	-888	0			12.1295%			19857	18.9436%	1	0	25422	0	0	0	-888	0	0	0	0		0	0	26310	0	0	0	0	0	0	26310	0	0	0	0	0	0	0	0	0	1647	0	0	0	0	310065	6453										
234739																																																																	111204	9443	9443	10.6398%	14.7330%	13.4819%	101761	754795	956419	-102	0			6.7330%			56188	13.4819%	1	0	104111	0	1046	1125	-102	0	0	0	0		0	0	102042	0	0	0	0	281	281	101761	0	0	0	0	281	0	0	0	0	9443	0	2452	0	0	958871	48025										
234841																																																																	40386	824	824	17.3077%	54.6052%	53.4911%	39562	73960	228580	1704	0			46.6052%			1300	53.4911%	1	0	41266	0	0	0	1704	0	0	0	0		0	0	39562	0	0	0	0	0	0	39562	0	0	0	0	0	0	0	0	0	824	0	0	0	0	228580	38262										
