"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
230610	0	0	66	0	CONF	41	111	0	136	85	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	107	0	0	353	53	0	131	51	0	72	0	0	Loan Servicing Fees	Miscellaneous Income		Financial Institutions Tax	Merchant Interchange Fees												
230759	165	0	0	0	CONF	447	241	193	669	264	379	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	220	0	192	1425	0	0	1111	185	0	0	0	0	foreign exchange income	lobby service income	wire transfer income	corporate services expense	other service charges and fees	operating expense - check card											
231149	93	0	0	0	CONF	26	0	0	97	60	108	0	0	0	0	0	0	0	0	0	0	false	45	0	0	0	83	31	169	178	49	0	0	52	90	73	79	0	Real Estate Origination and Loan Fees			Computer\ Tech Support\ Software	Core Deposit Intangible	Donations  69 \ Trust Department 39											
231242	1112	0	0	0	CONF	327	119	319	652	334	230	0	0	0	0	0	0	0	0	0	0	false	280	0	0	0	912	0	0	1053	0	0	1477	0	0	418	348	0	LETTER OF CREDIT FEES	MISC INCOME	WIRE TRANSFER FEES	BAD DEBT EXPENSE	OTHER REAL ESTATE EXPENSE (INCLUDING REAL ESTATE TAXES ON THOSE PROPERTIES	CORRESPONDENT FEES											
231279	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	53	0	0	76	0	0	0	47	0	32	0	0																	
231336	0	0	63	51	CONF	0	0	0	34	46	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	0	0	220	32	0	151	0	0	53	26	0				Comptroller Assessment	Other Outside Services												
231671	19	22	43	25	CONF	0	0	0	57	18	17	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	44	0	0	193	49	0	23	65	0	40	71	0				Insurance	Bank Service Charges	Courier											
232258	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	28	0	0	0	8	0	0	0	0																	
232847	80	0	24	0	CONF	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	4	59	16	10	129	49	0	63	32	0	38	10	0				Officer/Director Life Insurance Expense													
232856	58	0	61	0	CONF	0	0	0	88	40	58	0	0	0	0	0	0	0	0	0	0	false	85	0	0	37	128	26	87	231	102	0	833	84	122	515	133	0				Public Relations	Freight & Express	Losses on OD & checks											
233031	51899	0	0	23618	CONF	36607	21387	64348	26997	53186	67034	0	0	0	0	0	0	-740	34053	0	0	false	14036	0	0	0	52288	0	15789	0	0	0	168018	0	0	14469	18555	0	Commercial credit fee income	Capital markets income	Financing income on operating leases	Credit and checkcard expenses	Depreciation expense on operating leases	Outside services				FAS 123R adjustment	Transfer of parent's subsidiary assets						
233246	9	0	13	10	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	5	0	0	0	16	0	0	0	0	0	0	0																	
233358	40	30	43	0	CONF	25	0	0	119	64	146	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	58	0	0	31	54	0	0	77	0	122	0	0	CREDIT LIFE INCOME			PROFESSIONAL FEES	ORE EXPENSE 37  DUE FROM BANK S/C 27	DEBIT CARD EXPENSE 55  PUBLIC RELATIONS 27											
233442	0	0	36	0	CONF	0	0	0	40	0	0	0	0	0	0	0	0	760	0	0	0	false	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0				Loan expense - other real estate & fees						Capital contribution from holding company							
233451	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
233527	136	0	70	0	CONF	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	43	10	0	232	0	0	128	61	160	64	74	0				State Franchise Tax													
233554	351	0	155	29	CONF	0	0	0	158	169	0	0	0	0	0	0	0	0	0	0	0	false	100	0	0	0	0	0	0	901	179	0	179	85	137	0	125	0				Software Depreciation	Travel												
234355	307	0	0	211	CONF	574	1200	0	207	197	0	0	0	0	0	0	0	0	0	-1	0	false	203	0	0	0	383	0	323	850	223	0	1441	0	696	0	418	0	Gain on Mortgage Loan Commitments	Gain on MSR Hedging		Small Office Equipment & Furniture Expense	Computer Expense							Change in dda loss reserve					
234506	0	0	58	0	CONF	237	34	0	259	0	0	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	0	0	0	119	68	0	0	68	0	0	36	0	ELECTRONIC BANKING INCOME	Micellaneous Income		ELECTRONIC BANKING EXPENSE													
234739	0	232	0	0	CONF	0	0	0	267	148	0	0	0	0	0	0	0	0	0	0	0	false	157	0	0	0	310	0	294	853	249	0	1256	0	0	645	295	0				Other Real Estate Owned Expenses	Insurance												
234841	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0																	
235174	0	0	50	55	CONF	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	99	37	0	0	47	127	0	0	0				Loan Underwriting Related Expenses													
235231	0	0	37	0	CONF	27	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	97	0	0	239	48	0	102	90	0	37	40	0	Rental Income			Executive Life Insurance Expense													
235316	12	0	27	24	CONF	2	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	6	0	4	11	49	11	0	12	21	21	24	9	0	MISC			OREO expenses	Ohio FI TAX					Holding company debt proceeds contributed to Bank					Tax adjustment		
235446	37	0	91	70	CONF	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	0	16	159	57	42	0	0	44	0	85	17	0				Investment Center													
235530	210	0	84	0	CONF	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	false	63	0	0	0	0	27	153	293	0	0	600	123	0	148	0	0				Check Card Expense													
235558	1	0	2	6	CONF	0	0	0	4	2	7	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	1	0	24	5	0	0	7	0	7	6	0				Monthly Service Fees	Dues & Subscription	Surety Bonds & Other Insurance											
235950	19	14	18	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	5	4	104	16	0	0	11	0	0	0	0																	
236153	493	0	0	0	CONF	162	0	0	1061	633	598	0	0	0	0	0	0	0	0	0	0	false	0	0	0	165	218	0	1042	0	0	0	911	0	0	456	397	0	INCOME FROM WIRE 47010			OREO 57200	VISA/MC	FDIC ASSESS											
236256	17	0	40	0	CONF	0	0	0	24	13	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	3	6	83	11	0	18	25	0	5	8	0				OCC Assessment	Correspondent Bank Service Charges												
236603	0	0	64	0	CONF	161	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	32	0	0	97	0	72	0	0	ATM INTERCHANGE AND PROCESSING FEES	BOLI INCOME															
236706	370	0	260	133	CONF	0	0	0	1539	0	0	0	0	0	0	0	0	46933	1427	0	0	false	169	0	0	0	687	0	0	0	157	0	0	0	0	0	411	0				Professional Fees						Capital Contribution from Holding Co/Stock Options	Restricted Stock						
236957	30	0	54	0	CONF	0	0	0	52	39	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	0	0	133	26	0	0	53	0	0	0	0				Electronic banking	Other real estate expenses												
237066	144	0	0	0	CONF	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	false	120	0	0	5	221	52	183	771	122	0	708	165	455	231	300	0				Deconversion Expense													
237619	301	0	211	0	CONF	0	587	0	0	403	148	0	0	0	0	0	0	0	0	0	0	false	125	0	0	0	58	0	54	610	0	0	1022	0	0	516	164	0		Commitment Fees - Commercial			Online Banking	Insurance and Bond Premium											
237954	26	0	0	0	CONF	26	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	111	196	47	0	0	123	0	58	0	0	Documentation Fees			OCC Assessment													
238139	25	3	37	17	CONF	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	0	9	13	209	24	0	108	46	25	62	0	0				Misc. expenses on distressed properties													
238250	5	0	14	0	CONF	6	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	20	0	0	0	21	0	0	23	0	0	0	0	Misc Fees			Misc Fees													
238737	63	0	118	90	CONF	205	22	0	50	70	37	0	0	0	0	0	0	0	0	0	0	false	70	0	0	0	117	0	0	375	45	0	28	151	499	0	91	0	WIRE TRANSFER PAYMENT FEES	CUSTOMER SERVICE FEES		EXAMINATION FEES	TRAVEL AND ENTERTAINMENT	OTHER EMPLOYMENT COST-EDUCATION & TRAINING											
239275	502	0	243	0	CONF	74	0	0	1916	250	0	0	0	0	0	0	0	-250	0	0	0	false	0	0	0	0	201	41	0	751	0	0	724	196	197	367	352	0	SECURITIES COMMISSIONS			MERGERS & ACQUISITIONS EXPENSES	COMPUTER SOFTWARE EXPENSE					DIVIDEND UP TO BANK HOLDING COMPANY FOR PAYMENT OF TRUPS INTEREST							
239556	48	0	0	0	CONF	38	71	0	80	58	92	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	45	0	0	156	32	0	101	53	60	0	0	0	Origination fees Freddie Mac	Investment in Lasco Development Corp		EFD Services	donations	(General expense oreo $55) / (loan collection $37)											
239613	265	0	0	206	CONF	116	49	0	493	253	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	289	0	137	1017	189	0	514	193	442	0	158	0	Letter of Credit Fees	Other Income		Bank Shares Tax	Insurance Expense												
239659	111	232	0	0	CONF	81	213	0	212	93	114	0	0	0	0	0	0	0	0	0	0	false	59	0	0	0	41	0	0	190	144	0	0	84	82	0	72	0	BANK BUILDING LEASE INCOME	MISCELLANEOUS INCOME		OREO OPERATING EXPENSE	CR REPORTS & INVESTIGATIONS	OTHER LOAN EXPENSE											
239752	24	0	12	1	CONF	0	0	0	13	30	0	0	0	0	0	0	0	0	0	0	0	false	21	0	0	0	8	12	12	134	18	0	52	14	0	7	10	0				Charitable Contributions	Exam Fees												
240459	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0																	
240954	52	0	55	0	CONF	0	0	0	28	36	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	35	113	25	0	115	34	0	0	0	0				Internet Banking Users	Comptroller of Currency												
241009	31	0	35	31	CONF	13	0	0	55	17	10	0	0	0	0	0	0	0	0	0	0	false	18	0	0	6	38	6	52	0	21	0	0	54	0	0	0	0	EXCHANGE			DUES, BOOKS, & SERVICES	LOAN SERVICE	OPERATING INSURANCE											
241157	324	0	148	0	CONF	0	51	0	671	118	126	0	0	0	0	0	0	0	0	0	0	false	152	0	0	0	185	47	165	946	0	0	775	0	0	397	0	0		Cash Handling Fee	Income From Oil Lease	Insurance Expense	Loan Account Expense	Computer Software Depreciation											
241559	43	0	0	0	CONF	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	133	0	0	0	0	0	0	26	0	Service Fee Income																
241607	334	0	0	0	CONF	246	97	56	144	244	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	273	0	64	961	0	0	648	284	202	242	427	0	INCOME FROM INVESTMENT IN INSURANCE AGENCY	REIMBURSEMENT OF EXPENSES BY MUTUAL HOLDING CO	OTHER FEE INCOME	INCLUDES DIVIDEND PAID TO MUTUAL HOLDING CO  = $97k	INCR IN MV OF DEFERRED COMPENSATION OBLIGATIONS									Additional Itemization for item RI-E.1: RENTAL INCOME = 73			
242257	72	0	53	18	CONF	0	0	0	114	58	29	0	0	0	0	0	0	0	0	0	0	false	48	0	0	0	33	0	107	281	54	0	0	48	0	0	70	0				Fees and Dues	Amortization Software	Charitable Contributions											
242444	440	0	252	193	CONF	169	546	0	539	510	0	0	0	0	0	0	0	0	0	0	0	false	270	0	0	61	552	82	154	1342	428	0	1820	90	279	62	1101	0	ATM Surcharge	Non Accreatable Loan Income		OCC Assessment	Bank Shares Management Fee												
242949	13	0	26	3	CONF	2	10	1	14	13	22	0	0	0	0	0	0	0	0	0	0	false	14	0	0	6	9	7	0	94	3	0	0	0	0	0	19	0	CREDIT CARD INCOME	MISCELLANEOUS INCOME	ATM / DEBIT CARDHOLDER FEES	BUSINESS PROMOTION	BANK SERVICE CHARGES	COMPTROLLER OF THE CURRENCY											
242958	46	0	30	0	CONF	0	0	0	36	74	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	16	0	0	54	0	0	44	0	0	0	0	0	misc fees			DEBIT CARD EXPENSES	LOSS ON MIBANK HEALTH PLAN	other real estate writedown				expenses for annual meeting							
242976	43	4	46	153	CONF	0	0	0	59	104	51	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	32	0	0	222	0	0	34	106	0	0	0	0				REO AND REPO EXPENSES	LOAN EXPENSES	OCC ASSESSMENT											
243375	0	0	84	0	CONF	9156	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	GDV Based Income	Tax Transfer Income															
243414	35	0	33	0	CONF	0	0	0	0	65	0	0	0	0	0	0	0	455	0	0	0	false	21	0	0	0	36	0	50	274	39	0	0	0	0	0	0	0					Franchise Tax					Net Downstream from Holding Company to FNB							
243955	1274	20	2	60	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	15	0	10	0	172	0	0	0	0	0	0	0															Prepaid Adjustment	Mtg MIP	
244037	0	0	0	0	CONF	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	0	0	278	34	0	141	80	0	0	27	0				Miscellaneous Other Operating Expenses													
244149	1969	0	0	0	CONF	32	0	0	662	267	1292	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	48	16	195	0	443	0	0	0	241	0	592	0	EXCHANGE			LOAN FEES	TRAVEL	ACCRUED CENTER EXPENSES											
244158	57	0	18	19	CONF	8	20	0	19	15	35	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	88	19	111	255	47	0	0	17	0	26	26	0	wire fees	misc.		auto & travel	business development (less advertising)	misc.											
244251	335	0	88	46	CONF	0	0	0	311	331	40	0	0	0	0	0	0	0	0	0	0	false	78	0	0	0	84	20	20	0	48	0	192	41	18	2	20	0				SOFTWARE MAINTENANCE CONTRACTS & DEPRECIATION	TRUST & INVESTMENT DEPT DIRECT EXPENSES	TRAVEL, CONVENTION & EDUCATION											
245016	0	0	183	555	CONF	837	7006	0	405	187	140	0	0	0	0	0	0	0	0	0	0	false	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trade & Finance Commission Income	Correspondent Banking Commission Income		Audit & Professional Services	Travel Expenses	Corporate Insurance Expenses											
245276	2587	0	0	2961	CONF	0	6958	0	0	6049	17738	0	0	0	0	0	0	484	0	-81118	0	true	0	0	0	0	0	0	531	8020	0	0	3536	0	0	0	2587	0		Merchant Business Fees			VISA/MASTERCARD MERCHANT FEE EXPENSE	OTHER- Please refer to line item 7				Contribution from Parent		Change in purchased credit impaired policy write-offs		Line item 2.n includes the following expenses: Municipal Tax: $3,672 FDIC Recoveries $2,066 Loss in Early Extinguishing of Repurchased Agreements: $12,000			
245351	104	0	51	68	CONF	0	0	0	60	46	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	109	0	29	323	0	0	0	97	0	0	0	0				Public Relations	Travel Expense												
245557	0	0	0	0	CONF	64	87	0	78	215	0	0	0	0	0	0	0	0	0	0	0	false	77	0	0	23	0	47	352	851	0	0	0	180	0	159	0	0	management fees	operation of hotel CCREH		OCC	Repo expense												
246022	2	0	48	38	CONF	488	76	174	55	69	48	0	0	0	0	0	0	0	0	0	0	false	41	0	0	8	0	12	0	291	49	0	39	90	23	6	61	0	Service Release Premiums	Wire Transfer Fees	Merchant Services Referral Fees	Discount Fees Paid	Check & ACH Clearing Fees	Courier Service											
246134	61	6	71	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	65	0	0	6	0	42	97	54	74	0	0	82	0	149	63	0																	
246237	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
246451	60	0	12	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	1	0	6	60	73	12	0	0	9	23	4	21	0																	
246657	0	147	153	0	CONF	0	0	0	0	195	279	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	29	33	697	203	0	574	0	379	169	0	0					OREO Expenses	Correspondent Service Charges											
246947	10	0	23	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	6	37	8	2	158	16	0	74	30	5	43	7	0																	
246956	96	18	29	49	CONF	0	0	0	44	82	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	0	6	0	65	132	0	29	15	81	0	89	0				EXAMINATION FEES	OREO WRITE DOWNS							PRIOR YEAR ACCOUNTING ADJUSTMENT					
247140	84	25	53	15	CONF	51	0	0	42	27	34	-142	0	0	0	0	0	0	0	0	0	false	30	0	0	8	0	12	5	44	41	0	136	26	36	62	16	0	Loan Administration Fees			Other Real Estate Expense	Donations	Loan Expenses	Change in Mortgage Servicing Valuation										
247355	0	0	217	0	CONF	75	0	0	125	164	117	0	0	0	0	0	0	0	0	0	0	true	117	0	0	65	127	0	94	403	118	0	875	0	0	435	241	0	MERCHANT DISCOUNT INCOME			FEES FOR SERVICES	OTHER REAL ESTATE EXPENSE	BUSINESS DEVELOPMENT								Other losses expense of 373,000 and Internet Banking fees of 249,000 exceeds three percent of RI7d.			
247476	33	0	35	3	CONF	0	0	0	24	14	26	0	0	0	0	0	0	0	0	0	0	false	5	10	0	0	23	1	2	100	11	0	2	18	7	5	14	0				Checking Operation Expense	Various Insurace Expense	Directors Retirement Exp									Adj to reflect OCI on Pension Plan		
247551	84	1	46	16	CONF	0	0	0	38	36	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	15	6	0	0	50	0	128	38	3	96	26	0				Purchase Services	Training												
247908	409	0	168	0	CONF	93	3	0	325	358	182	0	0	0	0	0	0	0	0	0	0	false	141	0	0	40	146	76	1535	0	184	0	0	137	479	842	247	0	WIRE TRANSFER PROCESSING FEE	MISCELLANOUS FEES		AMORTIZATION SOFTWARE	CHARITABLE CONTRIBUTIONS	CHECK PROCESSING FEES											
248240	582	0	106	240	CONF	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	false	45	0	0	0	76	0	38	777	137	0	516	0	0	152	0	0										Capital Injection							
248352	39	0	0	0	CONF	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	40	147	0	0	0	0	0	33	0	0						Supplies											
248455	67	0	0	54	CONF	27	0	0	68	29	28	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	0	0	140	60	52	0	76	51	0	38	0	0	Wire Transfer Fees			OCC ASSESSMENT	EMPLOYEE RECRUITMENT	VISA PROCESSING EXP											
248633	0	0	41	0	CONF	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	194	52	0	0	87	0	38	0	0				Property Tax													
248745	36	0	37	0	CONF	0	0	0	47	35	39	0	0	0	0	0	0	0	0	0	0	false	0	4	0	0	56	0	130	157	29	0	42	28	31	79	0	0				Software maintenance	Gold card rebates	Contributions									Double counted depreciation expense on a certain fixed asset		
249416	38	0	46	0	CONF	0	0	0	27	61	39	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	49	0	0	69	29	0	45	46	42	42	0	0				DUES&SUBS	PA SHARES TAX	DEFERRED COMP											
249564	0	0	54	0	CONF	0	0	0	60	38	27	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	29	0	0	135	0	0	0	0	25	38	0	0				Subscriptions and Dues	OCC Expense	Employee Expense											
249612	936	0	453	0	CONF	-3528	2379	5025	765	-751	478	0	0	0	0	0	0	0	0	0	0	false	548	0	0	263	0	993	388	2037	441	0	0	757	1730	0	0	0	Unrealized Gain / Loss on Swaps	Unrealized G/(L) on Cross-Currency Items Net of Translation Effects	Loan Pre-Payment Penalty Fees	Telephone	Provision for Off-Balance Sheet Items	Subscriptions											
249658	0	0	32	0	CONF	23	0	0	69	32	27	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	25	0	57	74	0	0	0	0	0	44	28	0	MISCELLLANEOUS INCOME-BBW BOOK VALUE WRITE-UP			INFORMATION TECHNOLOGY	DUES AND SUBSCRIPTION	INTERNET BANKING											
249957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
250047	56	4	13	59	CONF	0	0	0	84	29	0	0	0	0	0	0	0	0	0	0	0	false	23	0	0	0	33	3	4	67	40	0	62	50	0	0	25	0				Technology Expense	Correspondent Bank Expense												
250430	0	0	56	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	36	0	0	26	0	0	0	58	0	0	0	0																	
250476	9	0	0	88	CONF	0	0	0	85	310	91	0	0	0	0	0	0	0	0	-100	0	false	0	548	0	1	0	0	12	178	39	0	0	0	399	64	66	0				OREO Expense	Foreclosure Expense	Security						Reversal of excess provision			Adjustment of prior period balances		
250850	26	0	40	0	CONF	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0				Equipment Repair and Maintenace													
251352	178	0	0	0	CONF	0	0	0	569	130	0	0	0	0	0	0	0	89	0	0	0	false	0	0	0	0	101	0	50	783	0	0	248	0	0	159	359	0				Third Party Network Vendor Support	Accrued Expenses					Award of Common Stock to stockholder							
251558	88	0	50	63	CONF	0	0	0	86	161	31	0	0	0	0	0	0	0	0	0	0	false	59	0	0	28	0	0	42	101	38	0	196	118	134	96	96	0				BANK SERVICE CHARGES; CDARS, ICS & ICA FEES	PUBLIC RELATIONS; MEALS & ENTERTAINMENT; MEMBERSHIPS	OTHER REAL ESTATE EXPENSE											
251745	70	0	91	0	CONF	169	0	0	57	42	39	0	0	0	0	0	0	0	0	0	0	false	71	0	0	0	0	51	280	43	71	0	0	72	0	0	118	0	LOAN DOCUMENTATION FEES			PROFESSIONAL FEES BANK EXAMINERS	DUES AND SUBSCRIPTIONS	PROCESSING CHARGES											
251857	11	0	5	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	2	11	4	1	58	11	0	-1	15	0	2	20	0																	
251978	137	5	47	10	CONF	265	0	0	41	26	29	0	0	0	0	0	0	0	0	0	0	false	22	0	0	9	50	4	233	262	88	0	13	58	135	202	45	0	Community Development (CDFI) Grant			Insurance Expense	Business Development	Supervisory Exam Fees											
252041	113	0	0	0	CONF	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	false	53	0	0	0	0	39	38	240	76	0	209	56	0	60	0	0				Travel													
252256	3	0	7	0	CONF	0	0	0	17	18	12	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	3	10	31	6	0	14	11	0	9	3	0				Insurance & Surety Bonds; Fed Res Fees; Shredding; Correspondent Bank Fees	Television; Cash Courier; Donations; Contract Labor; Loss on RE Investments	Computer Software, Service, Maintenance, Equipment											
252452	0	0	0	0	CONF	0	0	0	51	28	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	146	0	0	80	0	0	0	33	0				Network Management	Internet User fees												
252658	0	0	58	0	CONF	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	28	0	0	94	0	0	66	32	0	62	41	0				Online Banking and Bill Pay													
253356	412	0	0	351	CONF	783	90	60	330	365	164	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	132	0	0	192	876	0	332	0	Credit Card Income	Wires & Lockbox	Other Miscellaneous	Property & Franchise Tax	Trust Processing	Other Losses/ORE											
253440	79	0	43	0	CONF	0	0	0	125	69	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	59	0	49	240	38	0	173	70	38	42	40	0				DEBIT CARD EXPENSE	SOFTWARE LICENSE/MAINTENANCE AGREEMENTS												
253468	353	326	0	0	CONF	333	318	0	2352	257	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	107	0	109	1215	0	0	543	0	0	0	0	0	FHLB Stock Dividend	Minority Investment Income		Interest Rate Swap MTM Adjustment	Professional Fees												
253646	14	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	4	54	5	5	0	27	0	59	0	0	26	0	0																	
253730	0	0	54	0	CONF	1	38	0	23	0	0	0	0	0	0	0	0	0	0	0	0	false	23	0	0	1	0	12	0	0	65	0	7	46	28	0	32	0	Other Income	BOLI		Insurance													
253776	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0																	
254317	90	0	38	0	CONF	0	0	0	72	35	0	0	0	0	0	0	0	0	0	0	0	false	66	0	0	0	0	0	0	0	49	0	0	125	39	0	0	0				Service Charges Correspondent Banks	NYSDFS assessment												
254504	79	0	56	0	CONF	0	0	0	91	43	0	0	0	0	0	0	0	0	0	0	0	false	0	35	0	0	79	0	85	221	0	0	312	0	0	203	90	0				travel related	bankvue expenses										2015 audit adjusting entries		
254849	22	0	38	62	CONF	4903	577	0	3986	51	38	0	0	0	0	0	0	0	0	18	0	false	8	0	0	0	0	0	0	180	74	0	0	96	61	79	81	0	RENTAL INCOME OPERATING LEASE	OTHER FEE INCOME-MAC		DEPRECIATION EXPENSE-OPERATING LEASE	DUES AND SUBSCRIPTIONS	IMCO LOAN PROCESSING EXPENSE						TRANSFER OF RESERVES FROM OFF BALANCE SHEET TO LOAN LOSS					
255350	18	2	79	34	CONF	0	0	0	14	20	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	8	34	6	43	0	34	0	0	32	1	38	30	0				correspondent bank fees	oreo expenses												
255547	18	0	26	8	CONF	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	3	2	100	8	0	32	29	0	5	0	0				Call report fees													
255556	26	0	72	0	CONF	0	0	0	68	18	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	80	0	0	224	30	0	188	34	0	0	26	0				SERVICE CHARGES & FEES PAID	REPAIR & MAINTENANCE- SOFTWARE												
255574	800	0	270	194	CONF	397	0	0	266	505	1067	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	133	0	0	1297	299	1983	438	0	0	0	0	0	Loan Closing Title Revenue			Compliance Expense	Travel, Meals and Entertainment	Loan Closing Expenses								O. Provision for repurchase and indemnification $238 (2.0)			
