"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDFT33	RCFDFT34	RCFDFT35	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONFT33	RCONFT34	RCONFT35	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
340256																							524	339	5130		2071				0	0	1177							1019	0	0				
340443																							320	0	4475		628				0	0	561							2966	0	0				
340742																						0	2901	18536	30239	461	2723	0	0	0	0	0	1563	1302	0	0	0	0	0	4516	0	0				
340751																							1094	0	8438		379				0	0	3208							3757	0	0				
341310																							476	2003	19687		5580				0	0	1428							10200	0	0	Investment in Deferred Comp			
342054																							511	0	2407		883				0	0	1013							0	0	0				
342362																						0	3146	0	22792	136	6574	6377	0	0	0	0	3652	0	0	0	0	0	0	5726	0	3694	FIT RECEIVABLE IRS			
342410																						0	12122	7327	71848	3726	12815	1569	5629	0	0	0	4902	0	0	0	0	0	0	27062	0	7620	Rabbi Trust	Federal Income Tax Receivable		
342634																						0	51246	56438	505234	0	108972	32169	0	0	0	0	36460	0	0	0	0	0	0	116975	133453	1690	O/A Investment in Partnerships			
343051																							49	664	5200		211				0	0	461							3815	0	0				
343248																						0	45	72	351	16	16	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0				
343257																							40	18	1957		82				0	0	331							1486	0	0				
343378																							10	73	138		25				0	0	30							0	0	0				
343770																							66	64	409		40				0	0	239							0	0	0				
343903																							3638	1439	19694		1535				0	0	1376							8765	0	2941	Acc Rec - Fed Taxes			
343958																							764	0	2504		418				0	0	796							526	0	0				
344647																						58	1952	2770	26043	522	1026				0	0	3837							16458	0	0				
344816																						0	2418	804	4692	172	347	175	0	0	0	0	1123	0	0	0	0	0	0	0	0	0	SECONDARY MARKET RECEIVABLES			
344852																							40	0	1886		0				0	0	525							1321	0	0				
345309																						0	3952	3658	46001	1046	1449	0	0	0	0	0	2675	0	0	0	0	0	0	34267	0	0				
345345																							1311	69	4417	158	164				0	0	2873							0	0	0				
345747																						0	1491	1364	18911	354	1634	1192	0	0	0	0	2020	0	0	0	0	0	0	12402	0	0	Due from Subsidiary			
345756																							3833	0	17369		3045				1039	0	1374				1291			8078	0	0				
345877																							1461	720	9179		501				0	0	1078							4468	951	0				
346379																							2314	0	6635		737				0	0	512							3072	0	0				
346566																							145	0	372		105				0	0	122							0	0	0				
346771																							278	536	1735		597				0	0	324							0	0	0				
347022																							324	585	2183		269				0	0	509							496	0	0				
347639																							255	3597	14973		749				0	0	764							6792	0	2816				
347956																						0	953	0	15469	575	624	0	0	0	0	0	1309	0	0	0	0	0	0	9899	0	2684				
348159																							381	4	1562		835				0	0	342							0	0	0				
348207																							32509	5648	85724		4246	1350			0	0	6086	1346						37235	0	0	Collateral due from derivative counterparty			
348551																							858	1601	13588		240				0	0	1039							9850	0	0				
348720																							589	2166	8390		1185				0	0	1445							0	3005	0				
349129																							218	83	1358		231				0	0	527							299	0	0				
349343																							129	0	5878		144				0	0	982							4623	0	0				
349370																							2407	3723	28940	254	935				0	0	1459							11606	0	8810				
350572																							179	0	1104	154	415		207		0	0	510							0	0	0		Settlement Deposit		
350657																							18	0	527		344				0	0	165							0	0	0				
350750																							1021	0	1884		397				0	0	466							0	0	0				
351131																							0	295	856	233	233				0	0	259							0	0	69				
351560																							556	2363	8756		404				0	0	601							4832	0	0				
351878																							626	37	1094		103				0	0	328							0	0	0				
352035																							193	4327	9960		217				0	0	563							2347	0	2313				
352370																							1774	577	7420	298	783	339			0	0	673							3613	0	0	Accrued Federal Income Tax			
352651																							73	0	274		78				0	0	123							0	0	0				
352745																							251	0	1644		493				0	0	900							0	0	0				
352772																							18464	73485	320537		36838	9223			0	0	31811							151452	3377	5110	Low Income Housing Projects			
352820																							137	0	927		313				0	0	477							0	0	0				
353238																							659	413	8826		479				0	0	760							1936	1940	2639				
353546																							308	265	2772		636				0	0	621							942	0	0				
353555																						769	4384	0	34529	4181	16431				0	0	13037							677	0	0				
353724																							235	2161	9335		939				0	0	543							3210	0	2247				
353957																							197	0	796		70				0	0	529							0	0	0				
354057																							111	0	2386	138	143				0	0	399							1733	0	0				
354253																							391	41	2539		51				0	0	621							1291	0	144				
354310																							32801	0	164690	6109	11845				0	0	13086							85476	12658	8824				
354552																							721	80	9607		2734				0	0	2384							3688	0	0				
354851																							143	0	2134		101				0	0	990							900	0	0				
355120																						15	424	2320	12121	620	726				0	0	1088			88				7563	0	0				
355559																							1116	864	10006		241				0	0	1370							6415	0	0				
355737																							0	0	84		14				0	0	70							0	0	0				
355858																							1941	7289	19152		2007	1555			0	0	4578							3337	0	0	NEGATIVE CURRENT TAXES			
356239																							273	0	5367		411				0	0	2175							1954	0	554				
356659																							453	195	1587		16				0	0	923							0	0	0				
356752																							193	435	2542		61				0	0	156							1697	0	0				
357049																							304	0	664	38	164				0	0	196							0	0	0	Debit Card Prefunding Account			
357151																							107	0	1466		949				0	0	410							0	0	0				
357526																							1693	1327	12954		3355				0	0	408							6171	0	0				
357553																							304	400	2595		148				0	0	1743							0	0	0				
357777																							1040	298	10382		219				0	0	657							8168	0	0				
357937																							935	936	15101		5193				0	0	684							5528	0	1825				
358112																							495	0	4733		213				0	0	436							3589	0	0				
358448																							323	236	3964		44				0	0	453							2908	0	0				
358756																							258	4	2104		0				0	0	426							1416	0	0				
359324																							530	0	1115		95				0	0	490							0	0	0				
359472																							175	91	971		544				0	0	161							0	0	0				
359650																							28	10	140		0				0	0	102							0	0	0				
359744																							46	122	527		52				0	0	307							0	0	0				
359838																						0	620	26	3657	0	182	0	0	0	0	0	472	0	0	0	0	0	0	2357	0	0				
360777																							30	70	526		35				0	0	123							268	0	0				
361055																							6529	1239	38263		4233				0	0	2264							16141	0	7857				
361167																							47107	16648	230272		44901	35307			0	0	20653							52159	9059	39745	Securities sold not settled			
361279																							636	85	4288		141				0	0	642							1681	0	1103				
361354																							157	0	697		88				0	0	430							22	0	0				
361439																							1055	976	7070	417	551	26			0	0	1098							3390	0	0	Uncollected Late Charges			
361653																							1015	0	16463		556				0	0	1944							10109	0	2839				
362043																							163	118	729		93				0	0	355							0	0	0				
362155																							97	326	3777		195				0	0	767							2392	0	0				
362717																						0	5874	153	29136	1800	2343	0	0	0	0	0	3104	0	0	0	0	0	0	11493	6169	0				
362856																							694	0	2359		122				0	0	650							893	0	0				
362940																							0	0	1101		8				0	0	320							773	0	0				
363442																							2	11	321		79				0	0	229							0	0	0				
363648																							333	91	1969		106				0	0	1439							0	0	0				
363657																							2668	0	9885		2664				0	0	1392							3161	0	0				
363778																							501	0	2625		168				0	0	195							1761	0	0				
364131																							126	0	5759		2130				0	0	676							2827	0	0				
364270	16	174	82	1725	183	1076	443			0	0	393				6	98		0	0	0		174																				Deferred Compensation			
364430																							799	0	2387		136				0	0	511							941	0	0				
364449																							4148	8026	80955		5883	1295			0	0	4393							57779	726	0	Investment in real estate development fund			
364850																						0	508	50	1476	122	146	0	0	0	0	0	358	0	0	23	0	0	0	414	0	0				
365325																							152074	63982	608493	23417	64152	24753			0	0	54791							95140	120244	58110	Federal Income Tax Receivable			
365576																							3947	0	25000		2139				0	0	1458							12476	0	4980				
365745																							961	284	4156		171				0	0	925							1815	0	0				
365848																							149	562	1350	161	243				0	0	396							0	0	0				
365950																							202	0	700		135				0	0	363							0	0	0				
366078																							3393	0	19986	1432	4486				0	0	1784	1354			1600			6214	0	4109				
366238																							789	0	20082	1117	1471				0	0	2825							9898	0	5099				
366247																						0	183	0	1308	0	17	0	0	0	0	0	1108	0	0	0	0	0	0	0	0	0				
366359																							26	0	438		81				0	0	331							0	0	0				
366658																							676	275	1460		137				0	0	372							0	0	0				
366854																							120	374	792		83				0	0	215							0	0	0				
367150																							397	0	885		58				0	0	430							0	0	0				
367178																							737	129	5395		129				0	0	294							4106	0	0				
367431																							288	21	4806	398	599				0	0	798							3100	0	0				
367543																							704	426	13269		285				0	0	1867							2133	0	7854				
367954																							0	0	1262		264				0	0	866							132	0	0				
368054																							751	0	1727		321	312	9		0	0	655							0	0	0	TANS	DELAYED PAYMENT		
368344																						0	692	61	6510	99	124	0	0	0	0	0	1081	0	0	0	0	0	0	4552	0	0				
368522																							1043	495	5195		867				0	0	698							2092	0	0				
368933																							90	0	1160		193				0	0	877							0	0	0				
368951																						0	289	17	1488	136	190	0	0	0	0	0	992	0	0	0	0	0	0	0	0	0				
369453																							1057	35	5377		68				0	0	1010							3207	0	0				
369659																							1508	0	23584		773				0	0	3072							18231	0	0				
370020																							212	358	11227		830				0	0	1277							6408	0	2142				
370271																							126096	285942	981227		99592	47770	33879		0	0	154719							6879	307999	0	Bank Operations Investment	Third party Loan servicing receivable		
370347																							455	0	1462		111				0	0	896							0	0	0				
370721																							1789	129	8622		719				0	0	1682							2164	0	2139				
370833																							193	305	1225		207				0	0	270							250	0	0				
370954																							90	0	501		74				0	0	337							0	0	0		0		
371223																							441	39	5507		4286				0	0	741							0	0	0				
371232																						0	381	2088	7911	166	258	0	0	0	0	0	485	0	0	0	0	0	0	3518	0	1181				
371362																							2100	0	15140		1381				0	0	2744							5877	0	3038				
371559																							226	0	965		72				0	0	667							0	0	0				
371755																						0	400	0	929	95	95	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0				
371849																						0	2	0	1705	0	117	0	0	0	0	0	365	0	0	0	0	0	0	1221	0	0				
371924																							6509	612	31219	1798	2939				0	0	2851							12441	0	5867				
371942																							378	71	2364		150				0	0	502							1263	0	0				
372444																							91	129	1218		173				0	0	825							0	0	0				
372538																							1040	669	10026		363				0	0	2178							101	0	5675				
372640																							291	0	4045		204				0	0	701							2339	0	510				
372855																						0	91	0	2136	0	69	0	0	0	0	0	246	0	0	0	0	0	0	1730	0	0				
373058																							268	0	2486		92				0	0	1258							868	0	0				
373115																							7034	1652	27863		5364	3646			0	0	3806							10007	0	0	Equity Investments			
373272																							244	108	1224		727				0	0	145							0	0	0				
373553																							138	0	1440		16				0	0	344							942	0	0				
373601																							0	0	20968	5338	12185				0	0	7188					5472		1595	0	0				
374130																							158	857	4873	181	226				0	0	386							2000	0	1246				
374354																							171	0	663		69				0	0	423							0	0	0				
374653																						0	4055	978	21172	2567	9089	0	0	0	0	0	5671	0	0	0	2919	0	0	1379	0	0				
374774																							151	0	1092		618				0	0	323							0	0	0				
375034																							3017	6360	58036	1491	3898		1588		0	0	5411			387	423			17451	16371	5528		Current Tax Receivable		
375043																						1857	3510	0	31237	1148	3952	0	0	0	0	0	8301	0	0	0	0	0	0	15474	0	0				
375379																							90	513	1155		355				0	0	197							0	0	0				
375502																							2381	5274	37041		1405				0	0	2270							25711	0	0				
375566																							3974	0	11694		911				0	0	1309							5500	0	0				
375650																							57	0	1418		52				0	0	233							1076	0	0				
376237																						160	56	34	808	125	332				0	0	386							0	0	0				
376273																							4571	5524	24445	1286	3523				0	0	4582							6245	0	0				
376442																						0	1408	955	9971	376	378	0	0	0	0	0	2151	0	0	0	0	0	0	5079	0	0				
376947																							179	371	1610		214				0	0	725							121	0	0				
377663																						0	405	0	3426	57	57	0	0	0	0	0	938	0	0	0	0	0	0	2026	0	0				
377850																							100	0	1629		204				0	0	170							1155	0	0				
377908																							20050	25749	130997		17989	14864			0	0	10843							56366	0	0	Income Tax Receivable			
378044																							0	0	89		31				0	0	58							0	0	0				
378110																							292	36	650		110				0	0	212							0	0	0				
378558																						0	131	0	567	0	118	0	0	0	0	0	182	0	0	0	0	0	0	136	0	0				
379050																							166	0	1004		33				0	0	197							608	0	0				
379153																							162	0	1751	146	146				0	0	460							687	0	296				
379171																							3249	2268	24329		1462				0	0	1390							9937	0	6023				
379470																							1040	424	4920		98				0	0	339							1803	1216	0				
379649																						10	165	316	10241	141	151	0	0	0	0	0	805	0	0	0	0	0	0	3713	1823	3268				
379920																						0	295346	93716	1199288	50936	182634	64445	0	0	0	0	94600	0	0	0	0	0	0	249546	151589	131857	LIHTC Unfunded Commitments			
380346																							162	0	1332		333				0	0	837							0	0	0				
380458																						75	3968	1649	15336	707	2193				0	0	2305			60	50			3770	0	1451				
380533																							241	0	1772		117				0	0	1414							0	0	0				
380654																							221	0	2651		44				0	0	556							1830	0	0				
380841																							41	0	235		73				0	0	121							0	0	0				
380878																							1013	0	5731		151				0	0	233							4334	0	0				
380944																							76	0	2597		931				0	0	225							1365	0	0				
381026																							164	1	2426	167	179				0	0	316							1410	0	356				
381343																						0	3839	6595	35862	868	1351	0	0	0	0	0	3698	0	0	0	0	0	0	20379	0	0				
381839																							462	440	4249		211				0	0	1005							2131	0	0				
381932																							424	851	9657		850				0	0	697							6835	0	0				
381950																							346	2189	12596		1650				0	0	1901							6510	0	0				
382050																							901	968	14362		3004				0	0	1095							8394	0	0				
382069																							4522	159	12894		545				0	0	1237							644	0	5787				
382256																							111	0	466		108				0	0	247							0	0	0				
382274																							0	0	39		39				0	0	0							0	0	0				
382443																							646	157	5073		215				0	0	924							3131	0	0				
382537																							130	113	1201		334				0	0	624							0	0	0				
382649																						0	1675	2223	12989	401	409	0	0	0	0	0	2107	0	0	0	0	0	0	6575	0	0				
382658																							244	619	3926		87				0	125	2851							0	0	0				
382742																							837	2	1581		467				0	0	275							0	0	0				
382854																							269	291	3886	119	247				0	0	578							2501	0	0				
384018																							1524	5879	38178	1531	3071	975			0	0	6017							21687	0	0	Security Depisit			
384278																							1239	0	116187	1051	79957				0	0	5941				69571	214		5093	10948	13009				
384353																							72	19	190		21				0	0	78							0	0	0				
384652																							10122	6817	36678		1173				0	0	1411							17155	0	0				
384830																							46	331	1747	301	313				0	0	294							763	0	0				
385350																							178	0	2813		185				0	0	364							2086	0	0				
385471																							2430	2296	16537		810				0	0	3919							5093	0	1989				
385547																							360	42	3789		102				0	0	573							2199	0	513	Reserve for Taxes			
385686																							201	1456	9688		121				0	0	642							6395	873	0				
386432																							0	409	1816		980				0	0	427							0	0	0				
386450																							1418	297	8677	367	1167	728	59		0	0	1647							4148	0	0	MidWest Housing	Fiserv ATM Reserve Account		
386731																							205	326	4333		227				0	0	1261							2314	0	0				
386825																							294	177	2164		116				0	0	413							1164	0	0				
386852																						0	1331	0	3079	707	799	0	0	0	0	0	949			0	0	0	0	0	0	0				
387055																							161	396	5352		214				0	0	1048							3533	0	0				
387671																							1314	764	10655		736				0	0	843							6998	0	0				
388155																							467	9	1881		319				0	0	840							246	0	0				
388258																							45	0	414		63				0	0	306							0	0	0				
388557																							210	0	708		82				0	0	416							0	0	0				
388744																							518	593	7550		1506				0	0	524							4409	0	0				
388753																							50	0	539		103				0	0	386							0	0	0				
388874																							133	173	1012		76				0	0	245							385	0	0				
388940																							255	0	4331		350				0	0	363							2972	0	391				
389059																							339	0	1833		330				0	0	732							432	0	0				
389358																							0	0	1490		164				0	0	1326							0	0	0				
389376																							141	117	2877		220				0	0	218							2181	0	0				
389826																							2	107	1078		244				0	0	30							348	0	347				
390336																							2002	3901	14728	413	1150	621	39		0	0	1787							4287	1601	0	Provision for Investment Loss	Prepaid Office Supplies		
390372																							393	1462	3384		498				0	0	1031							0	0	0				
390840																							431	1210	7510		514				0	0	866							2629	0	1860				
391418																							913	485	6223		3759				0	0	1066							0	0	0				
391557																							69	55	1617		131				0	0	145							1217	0	0				
391575																							5099	0	36796		25373		12629		0	0	1716	10022						4608	0	0		Development & Construction Mgmt Fee Receivable		
391959																						0	445	0	1319	225	225	0	0	0	0	0	649	0	0	0	0	0	0	0	0	0				
391977																							2469	6296	38029		1138				0	0	2426							22680	0	3020				
392152																							162	0	932		81				0	0	221							0	468	0				
392255																							411	0	1632		140				0	0	533							548	0	0				
392778																							1093	3047	18571		857				0	0	1256							11329	0	989				
393252																							21	0	904		12				0	0	871							0	0	0				
393355																						0	278	12	1357	399	520	66	28	0	0	0	547	0	0	0	0	0	0	0	0	0	INTEREST PURCHASED ON SECURITIES	AWG PATRONAGE CERTIFICATE		
393850																							405	0	1032		185				0	0	442							0	0	0				
393953																							269	1455	5433		1834				0	0	1875							0	0	0				
394156																							1072	0	4678		845				0	0	1009							1752	0	0				
394259																						9	1708	160	9677	512	1010	19			0	0	4092	470						2707	0	0	Promontory Rate Bridge			
395238																							165838	163713	1132825	36754	186304	58599			0	0	81142							453608	14358	67862	Investments in Tax Credit Partnerships			
395274																							1286	291	6150		276				0	0	557							3740	0	0				
396057																							39	811	1290	78	85				0	0	355							0	0	0				
396244																							623	455	5880		72				0	0	1421							403	0	2906				
396253																						0	1310	331	7392	181	497	0	0	0	0	0	795	0	0	55	99	0	0	4459	0	0				
396356																							79	0	665		27				0	0	249							310	0	0				
396954																							499	0	4720		250				0	0	1121							2850	0	0				
397456																						15	483	0	1213	150	349	0	0	0	0	0	381	0	0	144	0	0	0	0	0	0				
397531																							614	3856	27294		11647	4916			0	0	1826				4161			9351	0	0	DIRECTORS AND OFFICERS DEFERRED			
397540																						0	5059	3606	48069	0	9239	0	0	0	0	0	4268	3108	0	0	0	0	0	12317	0	13580				
397559																							1397	0	4035		847				0	0	1791							0	0	0				
397755																							1493	374	8694		453				0	0	1175							5199	0	0				
397858																							0	432	976		72				0	0	244							228	0	0				
398051																						0	391	67	3599	196	196	0	0	0	0	0	549	0	0	0	0	0	0	2396	0	0				
398248																							2395	0	9489	5901	5945				0	0	1149							0	0	0				
398350																						0	25019	0	69356	0	8218	0	0	0	0	0	7040	3887	0	0	1455	0	0	28099	0	980				
398631																							590	0	2208		670				0	0	948							0	0	0				
398668																						0	33724	0	123432	0	87711	0	0	0	0	0	1997	0	0	0	83958	0	0	0	0	0				
398837																							1931	319	8134		211				0	0	910							4763	0	0				
399357																							75	69	1008		85				0	0	779							0	0	0				
399517																							17744	2634	101074		16373	4591			0	0	9846							44660	383	9434	Limited partnership investment in Ohio low income housing tax credit projects			
399731																							0	0	1451		0				0	1061	390							0	0	0				
399973																							182	0	815		189				0	0	444							0	0	0				
400057																							281	0	5530		445				0	0	1126							3678	0	0				
400141																							1734	955	6033		1423				0	0	1921							0	0	0				
400365																							1192	0	11149		859				0	0	745							7908	445	0				
400767																							60	247	2697		207				0	0	487							1696	0	0				
400945																							361	0	6893		175				0	0	286							4716	0	1355				
401072																							150	524	4298		106				0	0	404							2890	0	224				
401559																							149	65	3719		672				0	0	452							2381	0	0				
401755																							193	0	3085	172	208				0	0	1299							1385	0	0				
401906																							1726	407	18193		1622				0	0	1263							13175	0	0				
401951																							49	6	138		32				0	0	51							0	0	0				
402462																							303	1996	3594		517				0	0	778							0	0	0				
402846																							0	0	1665		136				0	0	1087							442	0	0				
402873																							398	233	788		50				0	0	107							0	0	0				
403067																							1104	0	1745		200				0	0	441							0	0	0				
403106																							8606	3777	51977	735	4307				0	0	5085	1622		424				16617	0	13585				
403151																							4549	0	26803	4328	9504				0	0	11972							778	0	0				
403179																							6889	2066	43849	1321	2422				0	0	3599							19636	9237	0				
403254																							565	0	2199	134	295				0	0	161							1178	0	0				
403357																							0	0	1359		9				0	0	253							1097	0	0				
403656																							92	61	837	179	179				0	0	505							0	0	0				
403870																							2205	3572	17016		497				0	0	2005							8737	0	0				
403946																							3755	1435	13790		1639				0	0	2254							4707	0	0				
404653																						0	207	0	1316	71	156	0	0	0	0	0	206	0	0	0	0	0	0	349	0	398				
404943																							299	497	1268		72				0	0	400							0	0	0				
406022																							310	1614	8000		592				0	0	617							4867	0	0				
406059																						27	696	0	1432	148	191				0	0	545			15				0	0	0				
406666																							466	0	4414		64				0	0	576							3308	0	0				
406778																							735	0	3272		57				0	0	263							2217	0	0				
406974																							251	0	6635		63				0	0	631							5690	0	0				
407168																							570	0	1920		237				0	0	810							303	0	0				
407506																							5590	5707	30085		6999	1814			0	0	5688							6101	0	0	BCA Mezzanine Fund II			
407645																							351	0	2690		460				0	0	1879							0	0	0				
407850																							0	0	430		24				0	182	224							0	0	0				
408307																						0	2150	416	16098	449	863	400	0	0	0	0	1113	0	0	0	0	0	0	11556	0	0	FiServ EFT Deposit			
408642																							965	1571	25151		3062				0	0	1535							15945	0	2073				
408875																							4236	3287	11837		2614				0	0	1700							0	0	0				
409265																							67	0	550		239				0	0	244							0	0	0				
410159																							0	0	328		37				0	0	291							0	0	0				
410560																							1813	0	3783		166				0	0	1604							200	0	0				
410748																							0	0	2212		20				0	0	975							1217	0	0				
410917																							1313	0	4556		1895				0	0	1348							0	0	0				
410944																						6	123	0	472	20	26				0	0	323							0	0	0				
411062																							241	0	975		147				0	0	587							0	0	0				
411174																							967	0	1059		35				0	0	57							0	0	0				
411231																							66	196	1561		897				0	0	402							0	0	0				
411240																							117	0	649		231				0	0	301							0	0	0				
411473																						0	4844	3765	17812	1229	1645	0	0	0	0	0	2454	0	0	0	0	0	0	5104	0	0				
411512																							1747	1427	10460	887	1791	635			0	0	1495							2071	0	1929	Property Held for Future Use			
411549																							29	0	573		2				0	0	542							0	0	0				
411576																						0	133	6	471	124	192	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0				
411624																						0	635	0	2172	101	532	163	201	0	0	0	1005	0	0	0	0	0	0	0	0	0	Accrued Late Charges	Reserves - Deferred Costs/Fees		
411651																							172	292	1930		126				0	0	1340							0	0	0				
412153																							375	0	3114		616				0	0	2123							0	0	0				
412452																							0	0	1008		4				0	0	495							509	0	0				
412555																							217	325	5856		361				0	0	1949							3004	0	0				
412667																							77	0	4474		276				0	0	952							3169	0	0				
412751																							4481	0	146121	21431	28508				0	0	15163							90253	0	7716				
412845																							505	0	3504		706				0	0	2293							0	0	0				
412872																							473	335	1403		229				0	0	366							0	0	0				
413141																							8715	4481	27472	5496	7654				0	0	6622							0	0	0				
413208	0	840890	1609981	6720745	0	3650775	0	0	0	0	0	392755	0	0	0	0	0	0	7221	219123	0		840890																							
413347																						0	0	0	336	33	93	60	0	0	0	0	243	0	0	0	0	0	0	0	0	0	Federal Home Loan Bank Capital Stock			
413543																							219	24	1197		94				0	0	860							0	0	0				
413646																							675	81	13942		2153				0	0	2060							7640	0	1333				
413673																							1267	1272	4241		270				0	0	266							1166	0	0				
413758																							295	0	2172		224				0	0	1653							0	0	0				
413851																							0	144	976		20				0	0	429							383	0	0				
414102																							556	352	11339		353				0	0	1240							6328	0	2510				
414652																							379	419	4712		411				0	0	1348							2155	0	0				
414764																							2466	0	8785	577	1173	596			0	43	2017							3086	0	0	DUE FROM SBA OREO EXPENSE			
414858																							1093	279	5015		130				0	0	857							2656	0	0				
415770																							315	0	767		200				0	0	252							0	0	0				
415855																							0	0	390	124	246	122			0	0	144							0	0	0	INVESTMENT IN INSURANCE AGENCY			
416245																							5000	13655	175086	2831	7570				0	0	21397				3505			96859	13471	17134				
416272																							572	778	4038		91				0	0	363							2234	0	0				
416339																							90	0	2014		136				0	0	676							1112	0	0				
416357																							0	0	912		179				0	0	733							0	0	0				
416656																						0	282	0	9359	292	473	0	0	0	0	0	2114	0	0	0	0	0	0	6490	0	0				
416674																							1739	1902	7712		1252				0	0	1111							1708	0	0				
416973																							703	330	2746		386				0	0	205							1122	0	0				
417626																							39	3072	6421		1693				0	0	1289							328	0	0				
417710																							331	67	639		45				0	0	196							0	0	0				
418100																							1249	1108	4493		733				0	0	1403							0	0	0				
418249																						0	1704	3807	30291	622	938	0	0	0	0	0	4737	0	0	0	316	0	0	19105	0	0				
418436																							0	0	126		19				0	0	107							0	0	0				
418856																							0	1	330		94				0	0	235							0	0	0				
419255																							174	0	1244		277				0	0	793							0	0	0				
419406																							31432	4827	153164	4532	17460	6145			0	0	10066							61961	0	27418	Mutual Fund Investment - non qualified plans			
419460																							1747	0	7227		535				0	0	431							1997	0	2517				
419675																							6717	3051	18689		3631				0	0	2373							2917	0	0				
419947																							0	0	1195		57				0	0	221							917	0	0				
420578																							1390	0	4744		672				0	0	666							2016	0	0				
420644																							821	761	3138		519				0	0	1020							17	0	0				
420653																						0	834	0	3921	52	80	0	0	0	0	0	1230	0	0	26	0	0	0	1777	0	0				
420877																							434	259	1184		129				0	0	362							0	0	0				
421445																							267	0	1875	122	458	162	114		0	0	1150							0	0	0	Leased Equipment	Fiserv EFT Reserve		
421539																							438	195	4525		232				0	0	465							3195	0	0				
422059																						0	120	0	940	0	115	0	0	0	0	0	705	0	0	0	0	0	0	0	0	0				
422116																							363	102	3422		118				0	0	406							2433	0	0				
422433																						0	2405	2361	15546	1599	2682	596	0	0	0	0	8098	0	0	0	0	0	0	0	0	0	OTHER RECEIVABLES			
422657																							883	0	1878		144				0	0	851							0	0	0				
423159																							325	541	2398		779				0	0	753							0	0	0				
423449																							1743	1370	22017		3820				0	0	1746							13338	0	0				
423636																							5	62	2775		150				0	0	248							2310	0	0				
423739																							1206	0	11495		1070				0	0	2322							6897	0	0				
423841																							92	254	1721		35				0	0	198							1142	0	0				
424156																							315	2	4048	125	235				0	0	1558							1938	0	0				
424240																							322	0	2211		267				0	0	1622							0	0	0				
424352																							494	0	1284		293				0	0	468							29	0	0				
424437																						0	0	0	144	1	1	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0				
424633																							355	142	3700		136				0	0	609							2458	0	0				
425050																							0	0	631		251				0	0	380							0	0	0				
425108																							1040	1283	9147		2291				0	0	1104							3429	0	0				
425818																							1162	112	3184		745				0	0	1165							0	0	0				
425845																							893	0	2719		376				0	0	1450							0	0	0				
425911																						0	6194	4063	45053	2047	3767	0	0	0	0	0	3504	0	0	0	0	0	0	27525	0	0				
426057																							116	0	1097		836				0	0	145							0	0	0				
426141																							30	83	444		27				0	0	304							0	0	0				
426534																						0	2492	0	17458	1176	3004	0	0	0	0	0	11962	0	0	0	841	0	0	0	0	0				
426758																							511	186	3604		188				0	0	403							1080	0	1236				
426945																							153	0	674		103				0	0	418							0	0	0				
427241																							1983	325	9131		801				0	0	1340							4682	0	0				
427353																							1730	342	8268		803				0	0	2314							3079	0	0				
427858																							284	515	1424		246				0	0	379							0	0	0				
427960																							0	0	257		44				0	0	213							0	0	0				
428060																							2069	0	5084		783				0	0	2232							0	0	0				
428462																							291	1022	7132		206				0	0	1738							2352	0	1523				
428471																							394	2642	5620		193				0	0	384							2007	0	0				
428547																							7172	282	22648		3254	941	1089		0	0	4043	605						7897	0	0	Receivable from Affiliates	Other Investments		
428855																							411	0	1786		623				0	0	752							0	0	0				
429021																							430	995	9735		790				0	0	1514							3448	0	2558				
429487																							3013	534	20410		1826				0	0	1962							7809	0	5266				
430036																						13	1467	120	7275	153	606			85	0	0	1207			329				3875	0	0			Other Assets	
430054																							103	0	2640		276				0	0	440							1821	0	0				
430344																							1068	0	5210		40				0	0	1103							2999	0	0				
431172																						0	82115	14837	226585	0	26113	11184	0	0	0	0	27066	0	0	0	0	0	0	68464	0	7990	Investment Tax Credit Fund			
431323																							407	14	2005		252				0	0	349							983	0	0				
431350																							123	0	1172		74				0	0	354							621	0	0				
431846																							0	0	355		0				0	0	355							0	0	0				
431958																							184	0	1101		28				0	0	889							0	0	0				
432012																							25	26	237		73				0	0	113							0	0	0				
432058																						41	20	0	163	6	62	15	0	0	0	0	81	0	0	0	0	0	0	0	0	0	DEALER LOAN FEES			
432432																						0	414	0	7019	114	178				0	0	815			53				2167	2225	1220				
433158																						0	40	0	392	0	9	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0				
433505																						0	4654	0	25377	9331	9503				0	0	2943	0	0	0	84	0	0	8277	0	0				
433550																							472	2239	9492	212	341	116			0	0	1623							215	0	4602	Receivable from Jack Henry & Assoc.			
433608																						0	14520	9380	82725	0	17692	0	0	0	0	0	7099	0	0	9885	0	0	0	34034	0	0				
