"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
227357																				0	1564	0	8539	499	694	0	0	0	1995	0	169	13	0	0	0	4286	0	0				
227656																					558	0	787		41				188					0		0	0	0				
227777																				0	2284	0	9532	0	3020	0	0	0	859	0	0	0	0	0	0	3369	0	0				
228000																				0	3181	0	18659	0	14093	10338	0	0	1336	0	0	0	0	0	0	49	0	0	FAS 158 PENSION			
228055																				0	68	89	878	0	122	0	0	0	599	0	0	0	0	0	0	0	0	0				
228158																				0	1537	0	8011	0	1208	440	385	0	1890	0	0	0	0	0	0	1465	0	1911	DDA unposted	Directors Deferred Income		
228279																				0	1463	715	13780	653	726	37	0	0	2149	0	0	0	0	0	0	8727	0	0	CDARS Settlement ADJ			
228345																				0	261	945	4507	0	217	0	0	0	512	0	0	0	0	0	0	2572	0	0				
229070																				0	1245	134	2190	250	302	0	0	0	509	0	0	0	0	0	0	0	0	0	None	None		
229173																				0	810	73	2024	92	106	0	0	0	256	0	0	0	0	0	0	779	0	0				
229342																				0	209	639	2224	0	166	0	0	0	1210	0	0	0	0	0	0	0	0	0				
229454																				20	242	0	1203	92	117	1	4	0	433	0	0	0	0	0	0	411	0	0	total suspense	savings bond		
229801																				744	237630	57615	1107112	15818	276969	69335	57985		95296	503		127989		0	3552	54292	341688	43622	Prepaid Deferred Compensation	Current Tax Receivable		
229913	0	42960	54038	311558	0	207940	75338	53211	0	6620	0	0	0	0	0	0	0	0	0		42960																		Leased asset (net of accumulated depreciation)	Contractual settlement receivables		
230423																				0	1084	1496	14348	0	207	112	0	0	1106	0	0	0	0	0	0	10455	0	0	Current Fit Refundable			
230610																				0	1020	1166	10592	0	735	511	0	0	621	0	0	0	0	0	0	7050	0	0	Ohio Equity Fund			
230759																					6312	0	43045		13848	12509			3398					0		3473	0	16014	Inv. in LIHTC Partnerships			
231149																				0	4246	25	7665	184	209	0	0	0	3185	0	0	0	0	0	0	0	0	0				
231279																				0	333	214	5223	0	119	0	0	0	256	0	0	0	0	0	0	4301	0	0				
231336																				0	218	593	1819	0	152	0	0	0	856	0	0	0	0	0	0	0	0	0				
231671																				0	1583	430	6638	751	965	0	0	0	556	0	0	171	0	0	0	3104	0	0				
232258																				0	132	467	723	0	3	0	0	0	121	0	0	0	0	0	0	0	0	0				
232847																				0	191	0	5167	128	184	0	0	0	1515	0	0	0	0	0	0	3277	0	0				
232856																				0	1860	0	11302	0	367	0	0	0	1825	0	0	0	0	0	0	7250	0	0				
233031	0	1944553	54991	6992611	0	1366014	368669	0	0	375010	0	0	0	0	0	0	1390760	1690168	171115		1944553																		Operating Lease Receivable			
233246																				0	331	0	1474	0	160	0	0	0	671	0	0	0	0	0	0	312	0	0				
233358																				0	565	0	5678	278	325	0	0	0	1000	0	0	0	0	0	0	3401	387	0				
233442																				0	323	0	1446	0	453	0	0	0	670	0	0	365	0	0	0	0	0	0				
233527																				0	4469	561	21811	0	6557	0	0	0	1769	0	0	0	0	0	0	7819	0	636				
233554																				0	2650	235	10325	2718	4591	0	0	0	2849	0	0	0	0	0	0	0	0	0				
234355																				0	2398	460	39057	482	2093	0	0	0	6580	0	0	0	0	0	0	21296	0	6230				
234506																					1354	631	3405	210	554	133	211		866					0		0	0	0	Other Assets	Miscellaneous Receivables		
234739																				28	2130	3171	28218	1184	2173				2612		336	69		0		15372	0	2760				
234841																				0	279	0	1940	0	0	0	0	0	1661	0	0	0	0	0	0	0	0	0				
235174																				0	259	6	670	0	162	0	0	0	243	0	0	0	0	0	0	0	0	0				
235231																				0	483	0	9138	239	1395	0	0	0	1175	0	0	0	0	0	0	2216	0	3869				
235316																				0	243	0	1717	43	526	0	0	0	128	0	0	0	0	0	0	681	0	139				
235446																				0	834	0	3190	66	249	5	136	42	2107	0	0	0	0	0	0	0	0	0	Other Assets	EFT Settlement	Insurance Captive	
235530																				0	579	0	4171	584	722	0	0	0	2870	0	0	0	0	0	0	0	0	0				
235558																				0	181	0	747	52	73	0	0	0	493	0	0	0	0	0	0	0	0	0				
235950																				0	155	3	971	0	148	0	0	0	665	0	0	0	0	0	0	0	0	0				
236153																				0	5436	0	58262	1848	22246	0	0	0	16819	0	15555	0	0	0	0	5270	0	8491				
236256																				0	174	0	925	0	93	48	0	0	658	0	0	0	0	0	0	0	0	0	MBS PRINCIPAL RECEIVABLE			
236603																				0	235	789	10729	0	1125	0	0	0	1294	0	0	0	0	0	0	7286	0	0				
236706																					19333	0	115534	1456	40034				10814	11346				0		13094	15135	17124				
236957																				0	292	550	2044	195	532	205	0	0	670	0	0	0	0	0	0	0	0	0	Late Fee Receivable			
237066																				0	4018	0	28212	1159	1842	250	0	0	6342	0	0	0	0	0	0	16010	0	0	Investment in CRA qualified CD			
237619																					2233	3291	33720	3722	6148				4269					0		0	17779	0				
237954																				0	629	0	1951	0	26	0	0	0	878	0	0	0	0	0	0	418	0	0				
238139																				0	248	0	1003	81	109	0	0	0	646	0	0	0	0	0	0	0	0	0				
238250																				0	75	0	2267	0	38	0	0	0	611	0	0	0	0	0	0	1543	0	0				
238737																				0	856	1168	13343	412	1257	0	0	0	1102	0	0	349	0	0	0	8960	0	0				
239275																				0	11206	7578	69326	0	11212	3839	3365	0	6443	0	0	0	0	0	0	19005	2535	11347	Investment in SBICs	Investment in Low Income Housing Project Funds		
239556																				0	1288	0	14166	0	2301	1319	0	0	1391	0	0	0	0	0	0	9186	0	0	Investment in Lasco			
239613																					3123	10693	56228	2006	7783	2788			3614			2377		0		20100	10915	0	Prepaid Federal Income Tax			
239659																				0	1099	0	4432	440	710	0	0	0	1696	0	0	0	0	0	0	927	0	0				
239752																				0	1111	29	3791	356	356	0	0	0	1887	0	0	0	0	0	0	408	0	0	Accounts Receivable			
240954																				0	855	0	4590	154	292	113	0	0	1301	0	0	0	0	0	0	2142	0	0	EFT Settlement			
241009																				15	269	364	5133	171	491	85	203	16	574	0	0	0	0	0	0	2583	0	852	ONGOING RESERVES	PREPAID INCOME TAX	CHECK/SAV SETTLEMENT/ VISA DEFERRED	
241157																					2921	0	25629	2371	3100	400			2965		329			0		16186	0	457	Other Assets			
241559																				0	315	0	2686	537	613	0	0	0	1758	0	0	0	0	0	0	0	0	0				
241607																				0	6280	2603	35629	937	2629	973	0	0	2772	0	0	0	0	0	0	9557	0	11788	QZAB AND QCSB MUNICIPAL LOANS			
242257																				0	657	243	7618	201	486	0	0	0	1046	0	0	0	0	0	0	3343	0	1843				
242444																				0	322	1966	55637	780	10470	6501	2369	0	3623	530	0	0	0	0	0	39256	0	0	Tax Credit Equity Investment	AFS Unrealized Gain/Loss		
242949																				0	317	34	1419	0	77	0	0	0	233	0	0	0	0	0	0	0	0	758				
242958																				0	202	274	1448	118	126	0	0	0	298	0	0	0	0	0	0	548	0	0				
242976																				65	376	1441	8282	222	772	242	47		511					0		4111	0	1071	Income Tax Refund Receivable	REO SOLD PROCEEDS PENDING		
243375																				0	5409	1116	98822	237	90720	85856	0	0	1577	0	0	0	0	0	0	0	0	0	Retailer Receivable			
243414																				0	1224	384	7210	0	248	0	0	0	822	0	26	0	0	0	0	3901	0	631	Deferred Stock Grant Compensation			
243955																				0	151	0	1509	0	30	0	0	0	354	0	0	0	0	0	0	974	0	0				
244037																				0	124	43	1238	169	306	131	0	0	765	0	0	0	0	0	0	0	0	0	EFT Deposit			
244149																				0	3524	0	15392	0	5060	4690	0	0	1584	0	0	0	0	2244	0	2980	0	0	Accrued BOEMC Income			
244158																				0	788	0	10486	727	727	0	0	0	2628	0	0	0	0	0	0	4039	0	2304				
244251																				0	731	0	12071	344	591	0	0	0	4407	0	0	0	0	0	0	3405	0	2937				
245016		963	5459	23012	580	5275	1927			2492					0		5597	468	2758		963																		Acceptances			
245276																				0	12644	110265	246682	0	89522	0	0	0	34251	0	0	0	0	0	0	0	0	0				
245351																				0	1000	1187	13704	0	472	0	0	0	2755	0	0	0	0	0	0	8290	0	0	Health Insurance receivable			
245557																				0	1535	2378	7194	403	460	0	0	0	2259	0	0	0	0	0	0	562	0	0				
246022																				0	0	1772	3544	208	375	0	0	0	1397	0	0	0	0	0	0	0	0	0				
246134																					444	0	13590		1690				1782					0		9674	0	0				
246237																				0	21	7	426	0	196	113	0	0	202	0	0	0	0	0	0	0	0	0	Federal Income Tax Receivable			
246451																				0	959	0	1360	0	88	0	0	0	313	0	0	0	0	0	0	0	0	0				
246657																					553	2370	7559	491	1401		544		3235					0		0	0	0		Deposits Paid		
246947																				1	99	200	3503	102	103	0	0	0	401	0	0	0	0	0	0	2700	0	0				
246956																				0	2060	0	12148	0	167	0	120	0	5878	28	0	0	0	0	0	4043	0	0		VAP STOCK		
247140																				0	870	1472	3701	105	178	0	0	0	1181	0	0	0	0	0	0	0	0	0				
247355																					487	0	34131	521	639				4414					0		28591	0	0				
247476																				0	135	433	7222	0	141	0	0	0	333	0	0	0	0	0	0	4842	1338	0				
247551																				0	1541	0	4248	71	89	0	0	0	1141	0	6	0	0	0	0	1477	0	0				
247908																					2956	0	49500	1976	14073	10296			3719					0		8543	17867	2342	KSB PENSION ASSET			
248240																					1970	463	15549		756	221			4907					0		5358	0	2095	Sweep Investments			
248352																					630	0	2534	353	353				1551					0		0	0	0				
248455																				0	1075	0	4246	0	730	465	0	0	2441	0	0	0	0	0	0	0	0	0	Accrued Trust Fees			
248633																				0	800	893	3483	0	314	0	0	0	1395	0	0	0	0	0	0	81	0	0				
248745																				0	473	470	6835	144	266	0	0	0	698	0	0	0	0	0	0	4928	0	0				
249416																				0	94	181	4265	0	461	268	0	0	259	0	0	0	0	0	0	427	0	2843	INCOME TAX RECEIVABLE			
249564																				0	1504	1407	4763	306	425	0	0	0	675	0	0	0	0	0	0	752	0	0				
249612																					30920	1654	135982		51829	25645			51579					0		0	0	0	Collateral for Derivatives			
249658																				0	1137	0	2974	144	203	0	0	0	182	0	0	0	0	0	0	1452	0	0				
249957																				0	96	0	1229	6	7	0	0	0	408	0	0	0	0	0	0	718	0	0				
250430																				0	292	849	5000	138	138	0	0	0	560	0	0	0	0	0	0	362	0	2799				
250476																					275	0	1151	257	258				618			1		0		0	0	0	0			
250850																				0	237	0	2566	0	114	0	0	0	978	0	0	0	0	0	0	1237	0	0				
251352																					870	0	18811	376	837				6138					0		10966	0	0				
251558																					641	0	6686	791	825				1064					0		4156	0	0				
251745																				0	105	0	5133	483	1010	0	0	0	3218	0	0	0	0	0	0	371	429	0				
251857																					86	0	1518	42	42				521					0		869	0	0				
251978																				0	2862	0	8454	138	248	0	0	0	1198	0	0	0	0	0	0	4146	0	0				
252041																				0	956	19	4454	506	1243	525	0	0	2147	0	0	0	0	0	0	89	0	0	Trust Income Earned, not received			
252256																				0	0	0	622	102	166	64	0	0	456	0	0	0	0	0	0	0	0	0	FHLB Stock			
252452																				0	158	0	926	160	220	0	0	0	548	0	0	0	0	0	0	0	0	0				
252658																				0	1204	241	3787	0	68	0	0	0	629	0	6	0	0	0	0	1645	0	0				
253356																				0	5482	1447	12442	2190	2190	0	0	0	3323	0	0	0	0	0	0	0	0	0				
253468																				0	13633	12624	42447	0	2115	0	0	0	7165	1527	0	0	0	0	0	6604	0	306				
253646																					319	0	7234	111	237				1238					0		5440	0	0				
253730																				0	174	0	4067	72	72	0	0	0	962	0	0	0	0	0	0	0	2859	0				
253776																				0	28	92	587	0	11	0	0	0	56	0	0	0	0	0	0	400	0	0				
254317																					16	0	10649		2451	1885			8182					0		0	0	0	Current Income Taxes Payable			
254504																				0	210	1135	10468	347	1195	0	0	0	808	0	839	0	0	0	0	7120	0	0				
254849																				0	900	0	50154	2149	45757	34707	653	8159	494	88	0	0	0	0	0	3003	0	0	Operating Lease Assets	Billed Lease Receivables	Other Assets - Miscellaneous	
255350																				0	319	462	4120	99	184	0	0	0	443	0	46	0	0	0	0	2393	0	319				
255547																					159	0	2098		36				234					0		1669	0	0				
255556																				0	1547	0	8866	292	458	0	0	0	846	0	0	0	0	0	0	3736	0	2279				
255574																				0	5239	941	28673	0	6688	1800	0	0	2715	0	0	0	0	0	0	13090	0	0	CRA INVESTMENT			
255659																					1707	6786	32564		8214			5745	15195					0		662	0	0			IRS Form 8752 deposit	
255873																				0	541	0	5747	0	1229	817	0	0	412	0	0	0	0	0	0	968	0	2597	Includes a balance of $817 in ACH Clearings (#15190001)			
256049																				0	0	0	72	10	43	21	12	0	29	0	0	0	0	0	0	0	0	0	Federal Reserve Stock	FHLBC Stock		
256058																				15	1160	0	8132	405	1461	565	111	0	2513	0	0	0	0	0	0	2998	0	0	Building Construction-Durant	Other Assets		
256076																				0	181	219	3849	30	51	0	0	0	423	0	0	0	0	0	0	2975	0	0				
256179																				0	41	0	3186	0	40	0	0	0	577	0	0	0	0	0	0	2528	0	0				
256553																				31	12806	8586	94990	5219	6609	0	0	0	27358	0	778	0	0	0	0	39631	0	0				
257233																				0	3286	1388	21246	611	936	0	0	0	2286	0	0	0	0	0	0	8532	4818	0				
257345																				0	272	0	1105	155	171	0	0	0	662	0	0	0	0	0	0	0	0	0				
257466																				0	55	0	969	0	142	0	0	0	772	0	0	0	0	0	0	0	0	0				
257578																				0	4257	0	23071	0	5929	0	0	0	1085	0	0	0	0	0	0	11800	0	0				
257653																				0	0	0	372	0	48	0	0	0	324	0	0	0	0	0	0	0	0	0				
257756																				0	1662	0	5508	1048	1141	0	0	0	1796	0	0	0	0	0	0	909	0	0	Loan Modification Fee			
258146																				0	45	0	915	0	15	0	0	0	431	0	0	0	0	0	0	424	0	0				
258306																				0	2450	2464	20129	735	2679	881	837	0	1236	0	0	0	0	0	0	6138	0	5162	DEFERRED TRUSTEE COMPENSATION	MONTHLY REMITTANCE DUE FROM PURCHASED LOAN SERVICER		
258379																				0	194	1140	6571	149	246	0	0	0	312	0	52	0	0	0	0	4679	0	0				
258445																				0	381	0	3353	600	1250	0	0	0	1722	0	0	0	0	0	0	0	0	0				
258539																				0	0	0	1164	69	69	0	0	0	1095	0	0	0	0	0	0	0	0	0				
258771																					45497	0	206942		61936				25378	15581				0		18899	49800	5432	Margin call - hedging			
258874																					243	0	614		48				323					0		0	0	0				
259059																				6	227	0	1281	210	261	0	0	0	793	0	0	0	0	0	0	0	0	0				
259330																					703	4505	26380	1352	3120				2815		422			0		7962	0	7275				
259442																				0	777	775	10923	157	572	235	0	0	1967	0	0	0	0	0	0	6832	0	0	Acrd Income Tax Payable			
259956																				0	485	1279	2326	0	61	0	0	0	501	0	0	0	0	0	0	0	0	0				
260055																				0	4780	11360	104926	2778	11591	0	0	0	11712	0	0	0	0	0	0	22092	18695	24696				
260831																				0	60	0	678	116	119	0	0	0	499	0	0	0	0	0	0	0	0	0				
260868																				9	5226	0	21417	1076	3856	0	0	0	4934	0	254	349	0	0	0	7401	0	0				
261146																					1437	0	8536		6261				838	3492				0		0	0	0				
261360																				13	120	1123	16997	867	890				2685					0		11132	0	1047				
261940																				0	4724	0	19875	615	799	0	0	0	3923	0	0	0	0	0	0	9949	0	480				
262059																				0	383	423	13389	377	852	0	0	0	963	0	0	0	0	0	0	10768	0	0				
262237																				0	579	598	4382	0	278	0	0	0	1125	0	0	0	0	0	0	0	0	1802				
262358																				839	2095	0	10581	542	1792	0	188	0	883	0	0	0	0	0	0	5811	0	0		Prefunded ATM Settlement Account		
262741																				0	1110	0	7638	181	202	0	0	0	1164	0	0	0	0	0	0	4625	0	537				
262844																				0	1829	0	23442	413	416	0	0	0	4795	0	0	0	0	0	0	12672	0	3730				
262956																				0	492	479	6994	0	46	0	0	0	607	0	0	0	0	0	0	4985	0	385				
263243																					2033	0	10766		1050		442		1962					0		5721	0	0		UNAMORTIZED FINDERS FEES		
263627																				0	924	1231	11828	242	414	0	0	0	382	0	0	0	0	0	0	7900	0	977				
264455																					1568	1559	8587	1011	1186				1818					0		2456	0	0				
264772																				0	0	3768	44393	1599	7577	423	724	0	3448	0	807	275	0	0	0	29600	0	0	Other Foreclosed Assets	Contingent Recievable		
265340																				0	533	827	7227	235	284	0	0	0	1249	0	0	0	0	0	0	4334	0	0				
265407																					7193	3031	52066	1577	2484				3795					0		32572	2208	783				
265452																				136	786	0	1882	0	161	0	0	0	609	0	0	0	0	0	0	326	0	0				
265676																				0	720	1898	3458	251	472	0	0	0	368	0	0	0	0	0	0	0	0	0				
266066																				0	1604	0	7420	205	786	270	0	0	1858	0	0	0	0	0	0	3172	0	0	Non Compete Intangible			
266244																				0	788	451	4916	245	252	0	0	0	502	0	0	0	0	0	0	2923	0	0				
266253																				0	1285	0	5900	136	278	0	0	0	2260	0	0	0	0	0	0	2077	0	0	NON POST NSF ITEMS	SOFTWARE		
266271	0	91654	0	967401	0	773989	302556	0	0	84923	0	0	0	0	16835	0	0	0	0		91654																		Operating leases (net)			
266655																				0	1166	0	4678	230	263	0	0	0	1337	0	0	0	0	0	0	1912	0	0				
266851																				0	509	844	6495	185	280	0	0	0	520	0	67	0	0	0	0	4342	0	0				
266945																				0	5754	1662	31075	0	2270	0	0	0	3107	0	917	0	0	0	0	18282	0	0				
267652																				0	618	0	4467	74	74	0	0	0	378	0	0	0	0	0	0	3397	0	0				
268006																					5394	5176	45951	2068	7866		3070		4260					0		23255	0	0		Investment in LIHTC projects		
268136																				0	349	1097	6514	275	360	0	0	0	1034	0	0	0	0	0	0	3179	0	495				
268677																				0	566	212	6801	1387	4000	0	0	0	2023	0	0	2610	0	0	0	0	0	0				
268828																					600	650	11805		1861	1256			974					0		7720	0	0	EDP SOFTWARE			
268976																				0	3772	0	6123	0	678	431	0	0	1673	0	0	0	0	0	0	0	0	0	Delayed Principal Payments			
269049																				0	4830	283	7415	453	453	0	0	0	1849	0	0	0	0	0	0	0	0	0				
269058																					2081	0	4545	272	314				695					0		1455	0	0				
269571																				0	52	147	1859	33	33	0	0	0	255	0	0	0	0	0	0	646	0	726	ACCRUED FEDERAL AND STATE TAXES			
269759																				0	152	0	2539	0	57	0	0	0	761	0	0	0	0	0	0	1569	0	0	57	Bank Owned Life Insurance		
270148																				0	0	18	3097	113	113	0	0	0	853	0	0	0	0	0	0	2113	0	0				
270353																				0	174	0	1463	77	77	0	0	0	290	0	0	0	0	0	0	922	0	0				
270504																				0	1749	773	13799	1095	4161	2264	0	0	2301	0	0	350	0	0	0	3407	0	1408	Tax Credit Investments			
270531																				0	115	0	665	0	247	0	0	0	303	0	0	0	0	0	0	0	0	0				
270652																				0	0	0	899	52	52	0	0	0	847	0	0	0	0	0	0	0	0	0				
271136																				0	31	1258	1811	203	230	0	0	0	253	0	0	0	0	0	0	39	0	0				
271275																					1782	1265	10421	525	525				880					0		5969	0	0				
271341																				0	1974	0	2389	53	60	0	0	0	355	0	0	0	0	0	0	0	0	0				
271529																				0	685	0	6634	0	626	0	0	0	1109	0	0	312	0	0	0	1492	0	2722				
271752																				0	275	0	833	180	180	0	0	0	378	0	0	0	0	0	0	0	0	0				
272030																				38	0	0	1767	106	169	0	0	0	426	0	20	0	0	0	0	563	0	609				
272058																				0	603	0	1727	0	19	0	0	0	1105	0	0	0	0	0	0	0	0	0				
272151																				0	19	104	1547	0	100	0	0	0	230	0	0	0	0	0	0	1094	0	0				
272272																					18033	6539	80491	2001	7274	4605			10800					0		36998	0	847	PREPAID TAXES			
272302																					20224	5378	115243		8744	5600	2074		7802					0		70437	0	2658	Prepaid Pension	Current prepaid fed and and state tax		
273336																					1434	5134	69097	8303	28924				4941			12563		0		14552	0	14112				
273550																				0	2862	26	12960	0	216	0	203	0	3762	0	0	0	0	0	0	6094	0	0	GENERAL LEDGER SUSPENSE	Tax Refund Receivable		
273653																				0	232	0	647	0	113	0	0	0	302	0	0	0	0	0	0	0	0	0				
273662																					722	1475	20739	7286	10544	610	2371	167	7998		79	18		0		0	0	0	Fine Art-Net of Depreciation	OCI Pension Plan	Hedged Loan Valuation Adjustment	
273840																				0	588	0	5850	200	311	0	0	0	1163	0	0	0	0	0	0	3788	0	0				
273859																				0	188	0	386	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0				
274025																				0	112	42	244	20	20	0	0	0	70	0	0	0	0	0	0	0	0	0				
274052																				0	90	6	500	0	62	0	0	0	342	0	0	0	0	0	0	0	0	0				
274164																				0	507	703	7314	603	890	229	0	0	1512	0	0	0	0	0	0	3702	0	0	JACK HENRY ACH RESERVE			
274548																				0	452	957	6383	0	156	0	0	0	2739	0	0	0	0	0	0	2079	0	0				
274641																				0	38	0	2008	0	70	0	0	0	600	0	0	0	0	0	0	1300	0	0				
274829																					631	3911	20047		4557				1182					0		9766	0	0				
274856																				0	359	273	2055	109	177	0	0	0	1246	0	0	0	0	0	0	0	0	0				
275255																				115	472	0	3694	633	761	13	0	0	2461	0	0	0	0	0	0	0	0	0	Outgoing Rate Bridge-CDARS			
275358																				0	4335	0	29056	1040	1609	319	0	0	9874	0	250	0	0	0	0	8614	16	4608	artwork			
275479																				0	1838	1540	6632	173	906	672	0	0	619	0	0	0	0	0	0	1729	0	0	Due from Coop Central			
275657																				0	39	5	649	0	0	0	0	0	605	0	0	0	0	0	0	0	0	0				
276074																				0	2622	153	8639	292	2698	1250	1029	0	728	0	0	0	0	0	0	2438	0	0	NET PENSION ASSET	OTHER ASSETS		
276159																				0	84	217	1357	0	63	0	0	0	993	0	0	0	0	0	0	0	0	0				
276551																				0	894	0	4946	157	200	0	0	0	964	0	0	0	0	0	0	2888	0	0				
276579																				0	440600	129835	1943397	0	631438	0	0	0	223303	0	243253	0	0	1996	0	484610	31615	0				
276645																				0	959	14	7150	915	1227	0	0	0	1917	0	0	0	0	0	0	3033	0	0				
276654																				0	108	0	731	0	109	0	0	0	514	0	0	0	0	0	0	0	0	0				
276850																				0	4390	2975	22673	563	1242	0	0	0	8736	0	38	540	0	0	0	2852	0	2478				
276953																				0	0	0	1936	0	183	0	0	0	664	0	0	0	0	0	0	1089	0	0				
277053																				0	1054	0	2587	250	658	0	0	0	875	0	0	0	0	0	0	0	0	0				
277240																				0	400	1621	3412	283	430	0	0	0	961	0	0	0	0	0	0	0	0	0				
277277																					2652	292	6870		856	187	270		640					0		2430	0	0	Liability adjustments	Mortgage Acquisition Costs		
277679																					16	40	136	14	14				13					0		53	0	0				
277736																				0	460	0	945	0	163	0	0	0	322	0	0	0	0	0	0	0	0	0				
277820																				0	497	1899	11114	0	738	237	0	0	2781	0	0	0	0	0	0	2351	0	2848	EFT Reserve			
278078																				0	5174	1171	18881	0	2479	796	0	0	2288	0	0	0	0	0	0	7769	0	0	MB Capital Funds			
278153																				0	165	0	3253	175	287	0	0	0	360	0	0	0	0	0	0	2441	0	0				
278256																				0	1012	395	4455	36	38	2	0	0	1548	0	0	0	0	0	0	1462	0	0	CDARS - Outgoing RBP			
278555																				0	1090	0	9679	793	3005	0	0	0	5584	0	0	2077	0	0	0	0	0	0				
278733																				0	79	472	1200	0	252	162	0	0	346	0	0	0	0	0	0	51	0	0	Prepaid Expenses			
278751																				2	112	0	532	90	287	162	0	0	133	0	0	33	0	0	0	0	0	0	OTHER ASSETS			
278818																				73	7462	4381	66666	3240	13438	5156	2489		7097					0		14045	978	19265	INVESTMENT CEDER 500	DEALER RESERVE		
278872																				0	754	0	6594	0	3528	3377	0	0	354	0	0	0	0	0	0	0	0	1958	FHLB LRA Account			
279105																					4308	7064	48655	5532	10411	3858			3873					0		15742	0	7257	Deferred Comp Asset			
279842																				0	1447	0	4123	585	1189	0	0	0	1487	0	135	0	0	0	0	0	0	0				
279954																				416	2673	0	20666	383	914				6397					0		10682	0	0				
280110	0	538941	110574	6809517	0	1838391	993152	0	0	349802	0	0	460345	0	0	0	2945320	653151	373338		538941																		Operating Lease Equipment			
280138																				0	112	1058	5916	213	319	0	0	0	671	0	0	0	0	0	0	3756	0	0				
280352																				54	125	0	1385	29	83	0	0	0	529	0	0	0	0	0	0	648	0	0				
280558																				0	96	0	376	0	45	0	0	0	235	0	0	0	0	0	0	0	0	0				
282048																				0	1398	0	4819	0	44	0	0	0	389	0	0	0	0	0	0	2988	0	0				
282075																				0	3010	1217	44490	1467	4269	0	0	0	3740	0	0	2289	0	0	0	32254	0	0				
282226																				0	408	1215	4335	374	536	0	0	0	1048	0	0	0	0	0	0	1128	0	0				
282824																				0	796	719	6672	314	325	0	0	0	817	0	0	0	0	0	0	0	0	4015				
283157																				0	168	0	1390	0	22	0	0	0	383	0	0	0	0	0	0	679	0	138				
283438																					2025	1197	21835	1383	11160	7747			2279					0		5174	0	0	INVESTMENT IN MAC			
283652																				0	363	0	6327	0	987	0	0	0	4977	0	0	0	0	0	0	0	0	0				
283737																				0	1717	0	4917	507	657	141	0	0	2543	0	0	0	0	0	0	0	0	0	Current F & E taxes			
283867																				0	2964	0	13173	0	3000	0	0	0	2767	0	0	0	1853	0	0	4442	0	0				
284154																				0	1134	190	2033	62	145	0	0	0	564	0	0	0	0	0	0	0	0	0				
284239																				19	563	50	5608	143	166	0	0	0	707	0	0	0	0	0	0	4122	0	0				
284248																					446	0	2315	436	977				751		87			0		141	0	0				
284556																				0	1187	0	9266	0	1660	839	0	0	4557	0	0	0	0	0	0	1862	0	0	Non-Post			
284752																					1223	0	2814	134	707		543		617					0		267	0	0		Receivable		
284958																				0	173	0	791	129	129	0	0	0	489	0	0	0	0	0	0	0	0	0				
285151																					281	873	4751	14	2874	156	2390		723		177			0		0	0	0	Net Deferred Compensation Plan	Precious Metals		
285348																				0	346	0	6921	0	1629	0	0	0	1055	0	628	795	0	0	0	3891	0	0				
285544																				0	834	1536	2941	253	380	0	0	0	191	0	0	0	0	0	0	0	0	0				
285553																				0	0	7	903	0	63	0	0	0	281	0	0	0	0	0	0	552	0	0				
285740																				110	3540	0	22457	659	1018	9	30		2212		175	35		0		15687	0	0	Cardinal Tickets	PBT Insurance Agency		
285759																				0	1457	0	7492	212	771	0	0	0	1351	0	0	0	0	0	0	3913	0	0				
285777																				11	180	102	469	31	45		3		142					0		0	0	0		PPP, A/R		
285852																				0	965	189	8970	155	271	0	0	0	1582	0	0	0	0	0	0	5963	0	0				
285928																				0	724	0	9951	286	545	239	0	0	1191	0	0	0	0	0	0	7491	0	0	Principal Receivable			
286251																				0	0	0	1655	36	146	0	0	0	196	0	0	0	0	0	0	1313	0	0				
286457																				0	333	0	1202	0	389	0	0	0	337	166	0	0	0	0	0	143	0	0				
286840																				0	0	0	1341	0	295	265	0	0	1046	0	0	0	0	0	0	0	0	0	Negative Tax Accrual			
287007																				0	60	3051	4600	200	1044	0	0	0	445	0	0	0	0	0	0	0	0	0				
287342																					520	0	1423	131	144				759					0		0	0	0				
287856																				0	0	4	252	5	5	0	0	0	243	0	0	0	0	0	0	0	0	0				
287922																				0	112	125	1556	0	46	0	0	0	217	0	0	0	0	0	0	1056	0	0				
287959																				0	406	0	1369	217	268	0	0	0	695	0	0	0	0	0	0	0	0	0				
288152																				0	135	65	1512	0	39	0	0	0	240	0	0	0	0	0	0	1033	0	0				
288358																				0	1174	0	5177	574	1181	0	0	0	2822	0	0	0	0	0	0	0	0	0				
288376																					912	425	12330	144	149				1284					0		9560	0	0				
288853																				0	9322	13008	375763	13862	42100	0	0	0	60464	0	0	0	0	0	0	58419	0	192450				
289056																				76	707	230	7047	156	264	0	0	0	538	0	0	0	0	0	0	5308	0	0				
289225																				0	2159	0	3683	0	35	0	0	0	209	0	0	0	0	0	0	1280	0	0				
