"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
384018					CONF	113	267		280	221		0	0	0	0	false		0	0		159			1033		167		318			0	0	0	0						248		TRADE FINANCE SERVICE FEE	REMITTANCE SERVICE FEE		Miscellaneous Expenses	Bank Security Expense						0					
384278	179		216	40	CONF	502	117		828	409	156	24841	0	0	0	true	89	0	0	28	195	29	76	81	147	936	56	393	89	487	0	0	0	0					31	9	128	Miscellaneous Income	DDM Fee income		Subservicing expense	Bankcard expense	Other operating expenses	Goodwill pushed down from holding company				Due to M&A activity, the non-amortizable portion of discounts on loans acquired in the M&A transactions, which is available to absorb losses in future periods, amounts to $6.5MM.  This is separate from the ALLL and, in accordance with GAAP, is netted against the carrying value of the loans reported on Schedule RC-C as opposed to being included in ALLL.  If the discount was treated like ALLL, the ALLL to loan coverage percentage would be 1.24 versus the 0.56 shown.					
384353	2	0	0	6	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	0	1	0	15	2	5	0	0	10	1	0	0	0	0				0	0	0	4																
384652	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
384830					CONF							0	0	0	0	false		0	0												0	0	0	0																							
385350					CONF							0	0	0	0	false		0	0												0	0	0	0																							
385471					CONF							0	0	0	0	false		0	0												0	0	0	0																							
385547					CONF							0	0	0	0	false		0	0												0	0	0	0																							
385686					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
386432	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
386450	15		62		CONF	11			36	10	13	0	0	0	0	false	16	-77	0	3	34	2	6	158	23	79			53	4	0	0	0	0								Rental Income			Bank Memberships	Donations	Maintenance and Service Agreements						K-1 MidWest Housing				
386731	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0												Adoption of ASU 2016-01				
386825	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
386852					CONF				126	128		0	0	0	0	false		0	0							181					0	0	0	0				1							Bank Card Expenses	Inter-Company Operations											
387055					CONF							0	0	0	0	false		0	0												0	0	0	0																							
387671					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
388155					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
388258					CONF							0	0	0	0	false		10	0												0	0	0	0																Excess per calculation of ALLL			1st Qtr 2019 Cumulative Adj per Accountant				
388557					CONF							0	0	0	0	false		0	0												0	0	0	0																							
388744	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
388753					CONF							0	0	0	0	false		0	0												0	0	0	0																							
388874					CONF							0	0	0	0	false		0	0												0	0	0	0																							
388940					CONF							0	0	0	0	false		0	0												0	0	0	0																							
389059	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
389358					CONF							0	0	0	0	false		0	0												0	0	0	0																							
389376					CONF							0	0	0	0	false		0	0												0	0	0	0																			OCC Exam adjustments effective 12.31.17				
389826	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
390336					CONF							-10	0	0	0	false		48	0												0	0	0	0														Holding Company expenses					Year End 2018 Adjustments per CPA				
390372					CONF							0	0	0	0	false		0	0												0	0	0	0																							
390840					CONF							0	0	0	0	false		0	0												0	0	0	0																							
391418					CONF							0	0	0	0	false		0	0												0	0	0	0																							
391557					CONF							0	0	0	0	false		0	0												0	0	0	0																							
391575					CONF	6812			1497	282		0	308	0	0	false		0	0					324							0	0	0	0								Development and Construction Fees			FMV Adj - Var Prepaid Int. Rate Swap	Lease Intangible			GNMA Premiums and Other Related Party Transactions								
391959	2	0	0	5	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	0	40	9	0	6	0	0	8	0	0	0	0				0	0	1	4																
391977					CONF							0	0	0	0	false		0	0												0	0	0	0																							
392152					CONF							0	0	0	0	false		0	0												0	0	0	0																							
392255					CONF							0	0	0	0	false		0	0												0	0	0	0																							
392778					CONF							0	0	0	0	false		0	0												0	0	0	0																							
393252					CONF							0	0	0	0	false		0	0												0	0	0	0																							
393355	40	0	9	4	CONF	0	0	0	24	0	0	0	0	0	0	false	3	0	0	4	0	4	6	102	6	95	8	0	42	4	0	0	0	0				0	0	0	0				IT MAINTENANCE SUPPORT & MONITORING												
393953					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
394156					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
394259					CONF							0	0	0	0	false		0	0		47		92	63							0	0	0	0																							
395238					CONF				48146			0	0	0	0	false		0	0		5290			17729		10877					0	0	0	0				4270							Merger Related Expenses												
395274	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
396057					CONF							0	0	0	0	false		0	0												0	0	0	0																							
396244					CONF	1992	1530	819	2365			0	0	0	0	false		0	0												0	0	0	0								ERC Service Charge	RET Fee	ERO Advance Fees	ERC Software Bonus												
396253	87		31	27	CONF							0	0	0	0	false	16	0	0	2	27	4	73	91	22		51	15	24	17	0	0	0	0				0	2	5																	
396356					CONF							0	0	0	0	false		0	0												0	0	0	0																							
396954					CONF							0	0	0	0	false		0	0												0	0	0	0																							
397456	0	0	33	0	CONF	0	0	0	24	29	0	0	0	0	0	false	9	0	0	0	0	0	34	74	0	55	0	0	0	0	0	0	0	0				0	0	0	0				DONATIONS	BUSINESS MANAGER											
397531					CONF							0	0	0	0	false		0	0												0	0	0	0																							
397540	144	0	63	24	CONF	0	0	0	220	215	96	0	0	0	0	false	119	0	0	28	163	46	267	89	217	740	138	0	301	128	0	0	0	0				0	0	1	0				Contract Labor / Courier Fee	Subscriptions	Contributions										
397559					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Contribution							Sold Financial Consulting Operations		
397755					CONF							0	690	0	0	false		0	0												0	0	0	0															Capital Injection								
397858					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
398051	7	0	16	0	CONF	0	0	0	8	8	2	0	0	0	0	false	0	0	0	0	57	11	3	40	15	12	0	27	10	6	0	0	0	0				0	0	0	8				Auto, travel, conv. & meetings	Misc. loan expense	dues & memberships										
398248	33		32		CONF	47						0	0	0	0	false	14	0	0	9		6	29		30		16		55	97	0	0	0	0					2			DEBIT CARD FEES															
398631	0	0	0	0	CONF	0	0	0	0	0	0	-143	0	0	0	false	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0				0	0	0	0							Inc xfer to HC for other than shareholder distrib									
398668	0	0	0	2967	CONF	31949	16815	0	15700	5566	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Interest from Customer Trust Balances	Interaffiliated Income		Interaffiliated Expense	Purchased Expense									0	0	
398837					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
399357	5	0	20	0	CONF	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	0	0	35	3	0	0	0	0	1	0	0	0	0				0	0	0	0																
399517					CONF	1029			422	489		0	0	0	0	false		0	0		361			1127							0	0	0	0							624	Visa Check Card Income			Pennsylvania Share Tax	Other Outside Services											
399731			29		CONF							0	0	0	0	false		0	0				51	99							0	0	0	0						30		Safe deposit box rent			other real estate owned expense												
399973					CONF							0	0	0	0	false		0	0												0	0	0	0																							
400057					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
400141	83	0	22	0	CONF	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	11	20	228	14	233	21	0	118	33	0	0	0	0				0	0	1	21																
400365	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
400767					CONF							0	0	0	0	false		0	0												0	0	0	0																							
400945	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
401072					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
401559					CONF							0	0	0	0	false		0	0												0	0	0	0														Transactions related to Compensation to be paid by Parent Holding Company									
401755					CONF				226			0	0	0	0	false		0	0												0	0	0	0											LOAN PRODUCTION EXP												
401906					CONF							0	0	0	0	false		0	0												0	0	0	0																							
401951	0	0	0	0	CONF	0	0	0	0	0	0	385	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0							Stockholder Capital Contributions									
402462					CONF							0	0	0	0	false		0	0												0	0	0	0																							
402846					CONF							0	0	0	0	false		0	0												0	0	0	0																							
402873					CONF							0	0	0	0	false		0	0												0	0	0	0																							
403067	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
403106	168		70	59	CONF				120			0	0	0	0	false	42	0	0	36	230	19	18	840	84	207	130	273	63	33	0	0	0	0				0		49	30				Loan Collection												
403151	433				CONF	1060						0	0	0	0	false		0	0					907		315				253	0	0	0	0								Data Processing Fees															
403179					CONF				168			0	0	0	0	false		0	0		143			584		402					0	0	0	0				0				ATM Card Activity Charge			Regulatory assessments and state taxes	Professional Development	Dues & Subscriptions										
403254					CONF							0	0	0	0	false		0	0												0	0	0	0																							
403656	6		48	16	CONF		4	8				0	0	0	0	false	6	0	0				50		10				27		0	0	0	0									COUNTER EXCHANGE	MISC INCOME													
403870					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
403946					CONF							0	0	0	0	false		0	0												0	0	0	0																							
404653	1	0	14	41	CONF	0	0	0	8	4	0	0	0	0	0	false	3	0	0	1	0	5	0	12	3	15	11	0	12	5	0	0	0	0				0	0	0	0				5760 TRAVEL	5530 COURIER											
404943					CONF							0	0	0	0	false		0	0												0	0	0	0																							
406022	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
406059					CONF							0	0	0	0	false		0	0												0	0	0	0																							
406666					CONF							0	0	0	0	false		0	0												0	0	0	0																							
406778					CONF							0	0	0	0	false		0	0												0	0	0	0																							
406974					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Infusion									
407168					CONF							0	0	0	0	false		0	0												0	0	0	0																							
407506	343				CONF				293			0	0	0	0	false		0	0					655		625					0	0	0	0				0							Software & License Fees												
407645					CONF							0	0	0	0	false		0	0												0	0	0	0																							
407850					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
408307	107	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	213	0	245	0	0	125	0	0	0	0	0				0	0	0	0																
408642					CONF							2000	0	0	0	false		0	0												0	0	0	0														Return of Capital to Bank									
408875					CONF							0	0	0	0	false		0	0												0	0	0	0																							
409265	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
410159	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
410560					CONF							0	0	0	0	false		0	0												0	0	0	0																							
410748					CONF							0	0	0	0	false		0	0												0	0	0	0											Accounting and Legal Expenses	Insurance and Bonds	Charitable Fund Contribution										
410917					CONF							0	0	0	0	false		0	0												0	0	0	0																							
410944					CONF							0	0	0	0	false		0	0												0	0	0	0																							
411062	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
411174					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
411231	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
411240					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
411473	183	0	0	0	CONF	0	482	0	0	178	0	0	0	0	0	false	0	0	0	0	0	0	0	340	0	0	137	0	0	0	0	0	0	0				0	0	0	0		Real estate commissions			LICENSING AND SOFTWARE											
411512	188				CONF	42			164	149		0	0	0	0	false		0	0					239							0	0	0	0				0				Credit Card Commissions	Referal Fees		PA Shares Tax Exp.	License Fees/ Software Maint											
411549					CONF							0	0	0	0	false		0	0												0	0	0	0																							
411576	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
411624					CONF							0	0	0	0	false		0	0					116							0	0	0	0				0				0	0	0													
411651					CONF							0	0	0	0	false		0	0												0	0	0	0																							
412153					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
412452					CONF							0	0	0	0	false		0	0												0	0	0	0																							
412555					CONF							0	0	0	0	false		0	0												0	0	0	0																							
412667					CONF							0	0	0	0	false		0	0												0	0	0	0																							
412751					CONF	3876			7876	3613	2944	0	0	0	0	true		0	0										6642		0	0	0	0					38789			Mastercard Volume Revenue			Professional Services	Debit Card Losses	Debit Card Interchange					Debit Card Volume Revenue $3,876					
412845	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
412872	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
413141					CONF				362	271		0	0	0	0	false	270	0	0												0	0	0	0				0							State Tax	Professional Services Technical Support											
413208	36127	0	0	0	CONF	73484	45066	16744	377868	0	0	-2400229	0	0	0	false	0	0	0	0	0	0	0	0	0	19209	0	0	0	0	0	0	0	0				27376	31906	0	0	Income from Affiliates	Commitment facility line fees	Fee income on letters of credit	Operating expenses paid to Affiliates			Return of Capital									
413347	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	14	54	0	10	0	0	13	0	0	0	0	0				0	0	0	0																
413543	17	0	5	0	CONF	0	0	0	0	0	0	0	0	0	0	false	8	0	0	4	0	5	1	68	13	22	0	0	1	2	0	0	0	0				0	0	0	2																
413646					CONF							0	0	0	0	true		0	0												0	0	0	0				0														TAX/BOOKKEEPING INCOME   $541					
413673					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
413758					CONF							0	0	0	0	false		0	0												0	0	0	0																							
413851					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
414102					CONF							0	0	0	0	false		54	0												0	0	0	0				0															year end tax adjustment				
414652	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
414764	0	0	0	0	CONF	0	0	0	139	0	0	0	0	0	0	false	0	0	0	0	0	0	0	313	0	216	0	0	0	0	0	0	0	0				0	0	0	0				DUES AND SERVICES												
414858					CONF							0	0	0	0	false		0	0												0	0	0	0																							
415770					CONF							28	0	0	0	false		0	0												0	0	0	0														STOCKHOLDER TRANSACTION									
415855	1	0	0	0	CONF	0	0	0	1	1	1	0	0	0	0	false	1	0	0	0	0	1	0	9	2	2	10	0	4	1	0	0	0	0				0	0	0	1				Bond Amortization	Dues, Subscriptions, Professional Fees	Miscellaneous Expenses										
416245					CONF	3780			2554			0	0	0	0	false		0	0		803		856	3854		2054					0	0	0	0								Electronic Processing Income			FBC Contract Services			Charter Amendment		Beginning ALLL balance from bank merger							
416272	15	0	23	0	CONF	1	0	0	12	10	9	0	0	0	0	false	2	0	0	1	16	0	29	63	4	1	31	6	17	3	0	0	0	0				0	0	0	2	Miscelleanous Operating Income			Dues & Subscriptions	IT Expense	Supervisory Exam										
416339					CONF							0	0	0	0	false		0	0												0	0	0	0																							
416357	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
416656	27	0	11	4	CONF	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	4	155	23	19	8	13	25	63	13	0	0	0	0				0	0	5	0																
416674					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
416973					CONF							0	0	0	0	false		0	0												0	0	0	0				0															Deduct Northland Service Corp from Bank Capital.				
417626					CONF							0	0	0	0	false		0	0												0	0	0	0																							
417710	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
418100	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
418249	0	0	104	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	123	0	0	648	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
418436					CONF							0	0	0	0	false		0	0												0	0	0	0																							
418856					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
419255	10	0	4	0	CONF	0	0	0	0	0	0	0	0	0	0	false	18	0	0	2	0	9	14	0	18	132	11	0	45	11	0	0	0	0				0	0	0	0																
419406	1771				CONF	2342						0	0	0	0	false		0	0		646			2557		4591			1131		0	0	0	0								payroll processing income						Additional paid-in capital Granite Acquisition		These were correcting entries that related to the prior quarter							
419460	0	0	0	0	CONF	0	0	0	0	0	0	15	0	0	0	false	0	0	0	0	0	0	148	0	0	0	0	0	0	101	0	0	0	0				0	0	0	0							Vested shares of restricted stock awards									
419675					CONF							0	0	0	0	false		537	0												0	0	0	0																			Effect of Reclassification from OCI to RE for stranded tax effects  - ASU No. 2018-02				
419947	1	2	2	3	CONF	0	0	0	9	3	0	0	0	0	0	false	4	0	0	0	0	2	8	6	6	0	0	0	8	2	0	0	0	0				0	0	0	3				Correspondent Bank Service Charge	State Bank Assessment											
420578					CONF							0	0	0	0	false		0	0												0	0	0	0																							
420644	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
420653	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
420877	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
421445					CONF							0	0	0	0	false		0	0												0	0	0	0											Network Expense												
421539	10	0	56	7	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	26	5	53	96	15	0	22	0	41	38	0	0	0	0				0	1	4	7																
422059	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
422116	21	1	8	17	CONF	0	0	0	24	31	8	0	0	0	0	false	7	0	0	2	13	10	12	91	12	31	19	0	10	22	0	0	0	0				0	0	1	0				License Fee & Software/ and Seminar & Education	Meals & Entertainment/ Misc Expense	Correspondent Bank Charges										
422433	608	3	124	129	CONF	270	336	0	211	293	240	0	0	0	0	false	69	0	0	3	0	23	138	403	156	2	90	30	306	48	0	0	0	0				0	16	41	23	MERCHANT FEES	ATM AND DEBIT SWITCH FEES		MEALS AND TRAVEL	SOFTWARE DEPRECIATION	TAX ON CAPITAL										
422657					CONF							0	0	-2	0	false		0	0												0	0	0	0																OFF BALANCE CREDIT EXPOSURE							
423159					CONF							0	0	0	0	false		0	0												0	0	0	0																0							
423449					CONF							0	0	0	0	false		6	0												0	0	0	0																			posting error from 12/31/18 resulting in balance error crossing calendar year				
423636					CONF							0	0	0	0	false		0	0												0	0	0	0																							
423739	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
423841					CONF							0	0	0	0	false		0	0												0	0	0	0																							
424156					CONF							0	0	0	0	false		0	0												0	0	0	0																							
424240					CONF							0	0	0	0	false		0	0												0	0	0	0																							
424352					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0				0																			
424437	0	0	0	0	CONF	0	0	20	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	13	0	5	1	0	6	1	0	0	0	0				0	0	0	0			od's													
424633					CONF							0	0	0	0	false		0	0												0	0	0	0																							
425050	9	0	0	8	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0				0	0	0	0																
425108					CONF							0	0	0	0	false		0	0												0	0	0	0																							
425818					CONF							0	0	0	0	false		0	0												0	0	0	0																							
425845					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
425911	250	0	0	0	CONF	0	0	0	233	390	0	0	0	0	0	false	0	0	0	0	178	0	0	0	0	584	0	0	268	0	0	0	0	0				0	0	0	0				Shares Tax	Software Expense											
426057					CONF							0	0	0	0	false		0	0												0	0	0	0																							
426141					CONF							0	0	0	0	false		0	0												0	0	0	0																							
426534	946	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1034	0	1678	415	0	352	0	0	0	0	0				0	0	0	0																
426758					CONF							0	0	0	0	false		0	0												0	0	0	0																							
426945					CONF							0	0	0	0	false		0	0												0	0	0	0																							
427241					CONF							0	0	0	0	false		0	0												0	0	0	0																							
427353	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
427858					CONF							0	0	0	0	false		0	0												0	0	0	0																							
427960	0	0	17	0	CONF	3	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	3	13	32	0	0	0	0	9	0	0	0	0	0				0	0	0	0	Collection Fees on Escrow Contract Accts															
428060	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
428462	0	0	0	0	CONF	0	0	0	0	0	0	0	0	5	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0									Adjustment to reserve for unfunded committments							
428547					CONF	206			568			0	0	-4	0	false		-95	0					604							0	0	0	0								Operating & Capital Lease Income			Loan Expenses					Restructured loans for which impairment is calculated using the present value of future cash flows.			Effect of adoption of ASU 2017-08 Premium Amortization on Purchased Callable Debt Securities				
428855					CONF							0	0	0	0	false		0	0												0	0	0	0																							
429021	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
429487	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	387	0	193	0	317	0	0	0	0	0	0				0	0	0	0																
430036	49	1	65	11	CONF	5	5				18	0	0	0	0	false	6	0	0		23	24	29	48	41	133	34		57	35	0	0	0	0								check cashing fees	money order and misc fees				Business Manager	Distribution to Parent Holding Co.									
430054	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
430344					CONF							0	0	0	0	false		0	0												0	0	0	0																							
431172	1496	0	0	1449	CONF	292	612	0	1340	1412	0	0	0	0	0	false	0	0	0	0	911	0	0	1600	0	1072	0	0	0	0	0	0	0	0				0	0	0	0	Recoveries on loans charged-off prior to merger	CRA Investments		Software related expense	HOA management fees											
431323					CONF							0	0	0	0	false		0	0												0	0	0	0																							
431350					CONF							0	0	0	0	false		0	0												0	0	0	0																							
431958	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
432012	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
432058	0	0	0	6	CONF	0	0	0	0	0	0	0	0	0	0	false	2	-6	0	1	0	0	13	51	4	0	10	9	0	0	0	0	0	0				0	0	0	0												Reduce the 12/31/18 net income				
432432					CONF							0	0	0	0	false		0	0					136							0	0	0	0								mortgage origination fees															
433505	88				CONF							0	0	0	0	false	47	0	0			16				244	56	247		57	0	0	0	0					12																		
433550					CONF							0	0	0	0	false		0	0				115	100							0	0	0	0																							
433608	0	0	0	0	CONF	10068	0	0	0	0	0	0	0	0	0	false	0	0	0	0	300	0	0	2424	0	894	0	1751	0	0	0	0	0	0				0	0	0	0	Affiliate Service Charges															
433859					CONF							0	0	0	0	false		0	0												0	0	0	0																							
433943					CONF							0	0	0	0	false		0	0												0	0	0	0				0																	0	0	
434203	31			32	CONF	134			58	40		0	0	0	0	false		0	0		62	60		110		154	78	184	107	71	0	0	0	0				0			29	Fees for originating loans for other banks			Trust processing fees	Retail loan origination processing; purchasing bank documentation exp.											
434539	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
435059					CONF							0	0	0	0	false		0	0												0	0	0	0																							
435077	0	0	0	0	CONF	37303	28262	18299	9549	9406	7683	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	Tax Product Income	Loan Fees	Card Fees	Other than intangible asset impairment	Tax Product Expense	Card Expenses					Rental Income 10,134 Operating Lease Depreciation 4,485					
435255					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
435666					CONF							0	0	0	0	false		0	0												0	0	0	0																							
435750	247	0	0	0	CONF	0	0	0	218	0	0	0	0	0	0	false	0	0	0	0	119	0	0	484	0	659	0	0	224	0	0	0	0	0				0	0	0	0				Public Relations												
436159	2737				CONF	497			1744			0	0	0	0	false		0	0					2384		2512					0	0	0	0				-1309				Interest Rate Swap Fees			Mortgage Servicing Expenses												
436542	35	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
436739	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
436953					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Contribution									
437044	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
