"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
297051																																																																																																																																																		0	0	15448	1753	1715	0	0	0	0	0	0	0	0	0	0	22858	22360	0	0	0	20798	20350	0	0	1363	0	0	461	902	3660	4058	13279	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
297257																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718	2629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	537	1341	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
297547																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
297631																																																																																																																																																		0	0	13745	0	0	0	0	0	0	0	0	0	0	21988	21456	16619	16278	0	8045	7967	4071	4057	0	0	1728	0	0	993	733	6180	4677	12502	4752	0	34	45	595	5048	75	271	2361																									0	0	0	0	389	382	19	21	4152	4053	1282	1235	0	0	0	0	1670	1575	1021	962	0	0	0	0	0	0	0	0			
297761																																																																																																																																																		0	0	13777	0	0	0	0	0	0	0	0	0	0	0	0	38645	35928	0	0	0	0	0	0	0	0	426	426	0	0	0	0	35502	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
298049																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10101	9895	0	0	0	1878	1872	0	0	1800	0	0	1249	548	1290	2686	768	0	0	0	0	0	0	0	1376	1978																									0	0	0	0									0	0	0	0	0	0	3471	3353	0	0	0	0	0	0	0	0			
298218																																																																																																																																																		0	0	104145	3007	2955	0	0	21199	20352	0	0	0	0	10225	10209	125036	122149	0	2639	2639	5441	5369	58390	57176	14767	0	0	2358	12409	51950	29089	32332	0	1247	1610	11	175	1193	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
298245																																																																																																																																																		0	0	68504	0	0	0	0	0	0	0	0	0	0	0	0	204991	198491	0	0	0	103781	100042	0	0	5891	0	0	998	4893	9438	8273	102683	14075	0	0	0	4224	30468	6911	10821	5706																									0	0	0	0	0	0	7398	7261	0	0	35227	34341	0	0	0	0	0	0	9440	9221	0	0	0	0	0	0	0	0			
299046																																																																																																																																																		0	0	229156	9995	9992	0	0	71292	70792	0	0	0	0	22848	23290	380390	376565	0	22848	23290	61529	61803	0	0	127362			60197	87548	53026	28670	24244	0	12655	1582	41477	14983	28756	3371	25605	17299																									0	0	0	0	0	0	22450	22389	0	0	81948	80436	0	0	0	0	0	0	44240	42904	0	0	0	0	0	0	0	0			
299251																																																																																																																																																		0	0	1657	0	0	0	0	0	0	0	0	0	0	0	0	2529	2445	0	0	0	396	377	0	0	0	0	0	0	0	581	671	377	0	0	0	0	0	817	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
299868																																																																																																																																																		0	0	318	0	0	0	0	0	0	0	0	0	0	318	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0																									0	0	0	0	318	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
300009																																																																																																																																																		0	0	28641	0	0	0	0	0	0	0	0	0	0	0	0	61319	61733	0	0	0	14653	14602	0	0	505	17460	18491	500	1047	2476	371	10384	2808	412	30	3636	965	11504	2509	0	6601																									0	0	0	0									0	0	0	0	0	0	6680	6601	0	0	0	0	0	0	0	0			
300036																																																																																																																																																		0	0	52001	0	0	0	0	0	0	0	0	0	0	0	0	112037	107374	0	0	0	62390	59494	0	0	0	1626	1569	0	0	1509	6053	49165	7892	866	1530	0	0	0	15567	0	23223																									0	5125	0	5183									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
300063																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
300157																																																																																																																																																		0	0	1993	1995	1993	0	0	0	0	0	0	0	0	0	0	1997	2028	0	0	0	0	0	0	0	1993	2	35	0	1993	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
300353																																																																																																																																																		0	0	7905	0	0	0	0	0	0	0	0	0	0	5178	5136	76273	74890	0	5178	5136	21668	21451	0	0	7336	0	0	4048	3279	18128	11907	5925	0	0	0	0	2670	31904	1401	446	360																									0	0	0	0									0	0	0	0	0	0	861	806	0	0	0	0	0	0	0	0			
300456																																																																																																																																																		0	0	1240	394	391	0	0	0	0	0	0	0	0	5458	5410	1482	1470	0	5458	5410	0	0	0	0	499	0	0	845	99	908	1307	3768	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
300933																																																																																																																																																		0	0	18220	0	0	0	0	0	0	0	0	0	0	0	0	31849	30466	0	0	0	5385	5154	0	0	0	0	0	0	0	515	0	9202	2105	0	0	0	0	15728	2917	0	0																									0	0	0	0	0	0	1208	1150	0	0	18335	17494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
300942																																																																																																																																																		0	0	9620	0	0	0	0	0	0	0	0	0	0	0	0	23538	23328	0	0	0	20287	20162	749	737	1631	0	0	1050	581	2008	4195	15323	170	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
300960																																																																																																																																																		0	0	19413	0	0	0	0	0	0	0	0	0	0	0	0	84918	83592	0	0	0	13531	13486	0	0	0	0	0	0	0	0	1264	12222	0	4387	2478	0	231	1057	7443	7805	46704																									0	0	0	0									0	0	0	0	0	0	31511	30972	0	0	0	0	0	0	0	0			
301574																																																																																																																																																		0	0	16883	0	0	0	0	0	0	0	0	0	0	0	0	85018	84891	0	0	0	45427	46048	0	0	12			0	0	1269	4339	36901	5804	0	0	1	0	3568	637	10382	21990																									0	347	0	50									0	0	0	0	0	0	33315	32344	0	0	0	0	0	0	28	28			
301800																																																																																																																																																		0	0	0	0	0	0	0	4500	4579	0	0	30	30	0	0	72679	70506	0	0	0	0	0	0	0	0	11760	11051	4986	0	30	0	5067	0	393	0	3998	1370	14992	7181	0	21437																									0	0	0	0	0	0	427	409	0	0	28113	27526	0	0	0	0	0	0	22254	21437	0	0	0	0	0	0	0	0			
302030																																																																																																																																																		0	0	20937	0	0	0	0	0	0	0	0	0	0	12808	12394	17439	16792	0	0	0	0	0	0	0	0			0	0	0	1997	0	0	0	325	0	0	26337	941	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
302133																																																																																																																																																		0	0	1939	0	0	0	0	0	0	0	0	0	0	0	0	2426	2344	0	0	0	616	599	0	0	0	0	0	0	0	308	0	473	0	0	143	0	0	798	622	0	0																									0	0	0	0	0	0	410	399	0	0	1212	1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
302553																																																																																																																																																		337	328	31576	0	0	0	0	0	0	0	0	0	0	7323	7056	47346	46736	0	1422	1382	29363	29256	0	0	3255	0	0	1270	1985	6179	7758	18359	244	0	1174	665	6408	10001	0	16	0																									0	0	0	0	785	756	637	618	0	0	17330	16846	0	0	0	0	0	0	16	16	0	0	0	0	0	0	0	0			
302656																																																																																																																																																		0	0	39396	1963	1941	0	0	0	0	0	0	0	0	0	0	139456	137083	0	0	0	6522	6360	0	0	18784	0	0	4500	14283	78880	19287	3699	0	5	9	0	1117	203	0	1897	13203																									0	0	0	0	0	0	0	0	0	0	1364	1334	0	0	0	0	0	0	1899	1897	0	0	0	0	0	0	0	0			
303550																																																																																																																																																		0	0	262723	0	0	0	0	0	0	0	0	0	0	0	0	732368	714550	0	0	0	141194	141471	0	0	7013	10	10	6094	5924	19166	32638	75674	10815	262	460	0	0	82390	167080	62677	251357																							5020	5012	0	5012	0	5020	0	0	12	13	0	0	258378	250182	0	0	0	0	0	0	319686	310021	0	0	0	0	0	0	4015	4010			
303653																																																																																																																																																		0	0	17338	3958	3893	0	0	6133	5918	0	0	0	0	0	0	159696	155882	0	0	0	36702	36482	0	0	15464	0	0	1607	9786	51729	44843	43846	0	0	7	0	0	0	0	4064	0																									0	0	0	0									0	0	0	0	0	0	4058	4064	0	0	0	0	0	0	0	0			
303701																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46938	45381	0	0	0	25921	24801	0	0	0	0	0	0	0	3216	9495	12090	214	4957	1374	6112	0	0	0	4525	3397																									0	214	0	198									0	0	0	0	0	0	45	43	0	0	7255	6920	0	0	908	960			
303747																																																																																																																																																		0	0	17195	0	0	0	0	0	0	0	0	0	0	0	0	18527	17797	0	0	0	6032	5879	748	714	430	0	0	1321	430	1164	1966	10551	0	0	0	0	0	687	1678	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
303952																																																																																																																																																		0	0	40230	0	0	0	0	439	443	0	0	0	0	9440	9527	109006	107077	0	9440	9527	37520	37140	4939	4862	13024	0	2	3942	9525	21079	12313	29489	2517	32	122	415	1224	29035	697	616	5511																									0	0	0	0	0	0	5432	5258	0	0	26860	26267	0	0	0	0	0	0	6323	6127	0	0	0	0	0	0	0	0			
304155																																																																																																																																																		0	0	5443	0	0	0	0	0	0	0	0	0	0	0	0	7223	8135	0	0	0	723	723	0	0	3977	0	973	0	3977	2462	0	723	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
304173																																																																																																																																																		0	0	25864	0	0	0	0	0	0	0	0	0	0	232	232	263995	256393	0	0	0	85527	83768	0	0	2062	250	233	405	1654	2539	12474	57940	8756	0	0	2	0	17512	61111	3765	90234																									0	0	0	0									0	0	0	0	230	230	96455	93769	0	0	0	0	0	0	0	0			
304520																																																																																																																																																		0	0	13244	0	0	0	0	0	0	0	0	0	0	0	0	16998	16942	0	0	0	0	0	0	0	16942			8986	7957	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
304575																																																																																																																																																		0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	2309	2299	0	0	0	247	251	0	0	1	0	0	99	0	0	251	0	0	618	768	0	0	540	0	0	23																									0	0	0	0									0	0	930	935	0	0	24	23	0	0	0	0	0	0	0	0			
304762																																																																																																																																																		0	0	18626	0	0	0	0	0	0	0	0	0	0	15570	15475	4679	4661	0	15570	15475	2849	2872	0	0	2901	0	0	1731	1170	4859	2778	7903	0	0	0	0	0	1790	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
304913																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3093	3107	0	0	0	682	664	0	0	0			0	0	0	0	446	217	0	0	0	0	268	2175	0	0																									0	0	0	0	0	0	2411	2443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
305059																																																																																																																																																		0	0	2990	0	0	0	0	0	0	0	0	0	0	0	0	9097	8756	0	0	0	0	0	0	0	0	0	0	0	0	0	963	468	0	0	0	0	0	4979	2345	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
305077																																																																																																																																																		0	0	9984	0	0	0	0	0	0	0	0	0	0	3431	3481	56753	55551	0	3045	3093	23143	22955	0	0	5236	0	0	0	5165	5931	3034	16104	1952	230	1267	1051	299	8946	1357	3219	10427																									0	0	0	0									0	0	0	0	40	40	13870	13358	0	0	0	0	0	0	0	0			
305152																																																																																																																																																		0	0	13936	0	0	0	0	0	0	0	0	0	0	0	0	41005	39957	0	0	0	20247	19761	0	0	3616	0	0	999	2617	3099	3257	12279	0	0	0	0	0	13253	0	2051	2402																									0	0	0	0									0	0	0	0	0	0	4629	4452	0	0	0	0	0	0	0	0			
305237																																																																																																																																																		0	0	15833	0	0	0	0	0	0	0	0	0	0	0	0	38136	36748	0	0	0	13337	13048	0	0	0	0	0	920	0	0	634	9726	4865	0	0	0	0	8476	0	1522	10604																									0	0	0	0									0	0	0	0	0	0	10415	9776	0	0	0	0	0	0	0	0			
305433																																																																																																																																																		0	0	7419	0	0	0	0	201	205	0	0	0	0	0	0	41927	41024	0	0	0	5406	5390	0	0	0	0	0	4853	0	432	1587	7057	0	2153	2298	0	552	6597	4905	1775	8816																									0	0	0	0									0	0	0	0	0	0	9975	9670	0	0	0	0	0	0	0	0			
305442																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	7476	7476	26774	25949	0	7476	7476	0	0	1000	1000	458	0	0	115	330	3221	1785	3595	395	0	13	139	20	7408	8365	406	7633																									0	0	0	0									0	0	0	0	0	0	8342	8039	0	0	0	0	0	0	0	0			
305648																																																																																																																																																		0	0	15312	0	0	0	0	2141	2100	0	0	0	0	0	0	33416	32520	0	0	0	8332	8214	250	235	2108			0	2108	4580	2106	1520	0	0	0	0	0	1108	0	3518	17580																									0	0	0	0									0	0	0	0	0	0	21794	21098	0	0	0	0	0	0	0	0			
305750																																																																																																																																																		0	0	15647	1988	1913	0	0	0	0	0	0	0	0	0	0	103979	102113	0	0	0	20684	20739	0	0	231	0	0	6767	0	6112	9325	20609	514	271	322	197	178	33717	5641	5956	12502																									0	0	0	0									0	0	0	0	0	0	17046	16605	0	0	0	0	0	0	0	0			
306056																																																																																																																																																		1798	1800	1798	0	0	0	0	0	0	0	0	0	0	1798	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	400	402	500	496	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
306140																																																																																																																																																		0	0	10476	986	972	0	0	752	727	0	0	0	0	0	0	31900	31806	0	0	0	23164	23173	0	0	3965	0	0	2986	919	2005	11881	14015	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
306159																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11310	11240	0	0	0	4659	4752	0	0	1509			0	1500	247	0	3005	0	0	0	97	29	4128	0	605	1629																									0	0	0	0	0	0	4338	4254	0	0	0	0	0	0	0	0	0	0	2313	2234	0	0	0	0	0	0	0	0			
306270																																																																																																																																																		0	0	0	6975	6633	4652	4448	0	0	0	0	0	0	5161	4937	6975	6633	0	0	0	0	0	0	0	0	0	0	0	0	3741	4501	2584	959	0	0	0	1	8	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
306337																																																																																																																																																		0	0	28076	0	0	0	0	0	0	0	0	0	0	0	0	52948	51427	0	0	0	23120	22663	0	0	554	0	0	95	459	890	1162	11051	9005	0	0	0	0	8785	15925	759	3294																									0	0	0	0	0	0	25663	24711	0	0	0	0	0	0	0	0	0	0	4165	4053	0	0	0	0	0	0	0	0			
306908																																																																																																																																																		0	0	42520	0	0	0	0	12482	12457	0	0	0	0	32767	32659	67906	67861	0	32767	32659	36602	37035	0	0	9869	0	0	3328	7068	11347	14822	48513	1640	0	9	0	0	6926	596	632	5739																									0	0	0	0									0	0	0	0	0	0	6622	6371	0	0	0	0	0	0	0	0			
307062																																																																																																																																																		0	0	9444	0	0	0	0	0	0	0	0	0	0	42727	42442	160861	157971	0	42727	42442	0	0	0	0	24965	10	70	14283	10682	79676	67770	28218	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
307334																																																																																																																																																		0	0	14619	0	0	0	0	0	0	0	0	0	0	18592	18006	0	0	0	7816	7726	0	0	7182	6865	230	0	0	0	230	1776	1549	14836	201	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
307361																																																																																																																																																		0	0	44176	0	0	0	0	0	0	0	0	0	0	15326	15259	59787	58455	1527	15326	15259	355	355	0	0	820	0	0	381	422	2743	2599	9031	505	2	15	255	1275	56553	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
307679																																																																																																																																																		0	0	70861	3562	3517	0	0	0	0	0	0	0	0	1289	1290	107739	105824	0	1259	1259	50928	50210	0	0	6082	0	0	1528	5170	5907	5726	39279	1294	1660	529	0	30	4236	4296	18615	18843																									0	0	0	0	0	0	4285	4265	30	31	6641	6468	0	0	0	0	0	0	26924	26432	0	0	0	0	0	0	212	211			
307932																																																																																																																																																		0	0	11115	2492	2470	0	0	0	0	0	0	0	0	0	0	12822	12716	0	0	0	2763	2764	0	0	2652	0	0	1499	1548	828	803	263	292	1000	0	0	0	1634	3012	342	1494																									0	0	0	0									0	0	0	0	0	0	353	342	0	0	0	0	0	0	0	0			
308256																																																																																																																																																		0	0	14252	9966	9922	0	0	0	0	0	0	0	0	0	0	17300	17168	0	0	0	856	882	0	0	8053	0	0	1999	6054	8448	120	547	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
308340																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	100	103	28367	27791	0	0	0	0	0	1889	1875	1	0	0	0	0	0	4938	2874	0	1	55	93	3864	8239	1152	3985	2690																									0	0	0	0									0	0	0	0	0	0	6848	6675	0	0	0	0	0	0	0	0			
308836																																																																																																																																																		0	0	2601	2591	2590	0	0	0	0	0	0	0	0	0	0	2996	2995	0	0	0	401	401	0	0	2991	0	0	2590	401	0	0	0	0	0	0	0	0	0	1	0	3																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3			
309150																																																																																																																																																		0	0	52298	503	487	0	0	0	0	0	0	0	0	0	0	59618	59097	0	0	0	58232	57765	500	480	1739	0	0	410	1327	3582	4265	36818	12330	0	45	0	34	0	0	0	286																									0	0	0	0									0	0	0	0	0	0	306	286	0	0	0	0	0	0	0	0			
309655																																																																																																																																																		0	0	7919	0	0	0	0	500	500	0	0	0	0	0	0	17982	17710	0	0	0	6674	6662	0	0	791	0	0	810	791	898	798	3990	1149	1	9	0	0	4478	3058	440	1289																									0	0	0	0									0	0	0	0	0	0	1762	1728	0	0	0	0	0	0	0	0			
309851																																																																																																																																																		0	0	9038	0	0	0	0	0	0	0	0	0	0	10442	10163	13984	13638	0	1727	1745	7345	7185	0	0	1019	0	0	0	546	1330	2040	6656	0	292	128	757	2657	6041	0	471	3163																									0	0	0	0									0	0	0	0	65	64	1596	1507	0	0	0	0	0	0	0	0			
310071																																																																																																																																																		0	0	121	0	0	0	0	0	0	0	0	0	0	17122	16264	15621	15067	0	0	0	490	484	0	0	2			0	0	0	1000	12884	0	52	229	0	0	346	6013	1920	9745																									0	0	0	0									0	0	0	0	0	0	11992	11665	0	0	0	0	0	0	0	0			
310754																																																																																																																																																		0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
310950																																																																																																																																																		0	0	8981	0	0	0	0	1391	1377	0	0	0	0	0	0	18893	18313	0	0	0	525	516	2999	2880	499			1437	499	0	485	7107	308	0	0	0	51	392	449	691	6896																									0	0	0	0									0	0	520	506	0	0	7034	6889	0	0	0	0	0	0	0	0			
310978																																																																																																																																																		0	0	2119	0	0	0	0	21528	19946	0	0	0	0	0	0	194977	191316	0	0	0	61735	62250	0	0	7671	263	263	11624	10967	13526	11155	35424	0	0	68	680	18389	21603	7674	28627	31316																									0	0	0	0	0	0	3730	3633	0	0	45489	44782	0	0	0	0	0	0	61732	59943	0	0	0	0	0	0	0	0			
311050																																																																																																																																																		9939	9883	359858	110067	109380	0	0	0	0	0	0	0	0	164546	165564	448338	443162	0	149265	150234	172300	171834	0	0	140136			28403	111733	87530	27305	99322	88942	9014	32060	18642	4193	39021	18506	6791	36246																									0	0	0	0	5342	5447	41668	41570	0	0	77099	74524	0	0	0	0	0	0	44128	42989	0	0	0	0	0	0	48	48			
311144																																																																																																																																																		0	0	8381	0	0	0	0	0	0	0	0	0	0	3852	3881	6316	6211	0	3252	3292	0	0	0	0	970	0	0	180	790	1561	526	795	0	0	0	30	1	1109	0	3654	1417																									0	0	0	0									0	0	957	923	0	0	5136	5071	0	0	0	0	0	0	0	0			
311256																																																																																																																																																		0	0	1740	0	0	0	0	418	414	0	0	0	0	611	611	8571	8426	0	611	611	8153	8012	0	0	367	0	0	0	367	1361	1791	5518	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
311265																																																																																																																																																		0	0	29437	0	0	0	0	0	0	0	0	0	0	0	0	98219	96604	0	0	0	22501	22327	0	0	12423			2439	9969	29600	14956	5442	0	1	14	98	50	31863	2172	0	0																									0	0	0	0	0	0	0	0	0	0	35113	34198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
311603																																																																																																																																																		0	0	62751	0	0	0	0	6546	6607	0	0	3000	3019	0	0	163511	164920	0	0	0	4359	4365	0	0	3	57041	60802	6535	0	3894	13668	14522	518	810	523	2930	734	29486	22114	3025	5358																									0	0	0	0									0	0	0	0	0	0	8670	8383	0	0	0	0	0	0	0	0			
311649																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23529	23084	0	0	0	7192	7146	0	0	4175			0	2632	4114	1465	458	0	0	0	0	0	0	0	5665	8750																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7041	6813	0	0	0	0	0	0	0	0			
311658																																																																																																																																																		0	0	16981	0	0	0	0	0	0	0	0	0	0	0	0	41649	41011	0	0	0	19105	18990	0	0	8873	0	0	1620	7258	9426	6974	2566	0	50	0	1776	1525	2830	913	5	6068																									0	0	0	0									0	0	0	0	0	0	5575	5440	0	0	0	0	0	0	0	0			
311845																																																																																																																																																		0	0	1032295	300559	295133	0	0	5324	5289	0	0	0	0	0	0	3927288	3866568	0	0	0	1278438	1264463	0	0	838671	72	181	253501	834988	1003296	136874	803822	87079	574	100	8	506	177171	138973	141564	287931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21950	21466	0	0	305487	295866	0	0	0	0	0	0	445075	429495	0	0	0	0	0	0	0	0	0	0	
311939																																																																																																																																																		0	0	18163	0	0	0	0	0	0	0	0	0	0	791	846	22937	22389	0	791	846	7000	6951	998	950	1726			1366	1726	257	257	10759	0	0	0	0	0	3743	1491	3581	0																									0	0	0	0									0	0	0	0	0	0	3758	3581	0	0	0	0	0	0	0	0			
312244																																																																																																																																																		0	0	31007	4519	4451	0	0	0	0	0	0	0	0	0	0	114397	111283	0	0	0	24421	23804	0	0	4753	0	0	12079	3838	16546	12970	13980	722	0	0	0	119	15830	5353	10634	19212																									0	0	0	0									0	0	0	0	0	0	30611	29846	0	0	0	0	0	0	0	0			
312356																																																																																																																																																		0	0	11124	0	0	0	0	0	0	0	0	0	0	0	0	17563	17383	0	0	0	13930	13839	0	0	906	0	0	0	906	3433	3550	7701	223	0	0	0	0	1570	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
312730																																																																																																																																																		0	0	71022	5003	4987	0	0	0	0	0	0	0	0	0	0	190144	186243	0	0	0	15349	15900	0	0	6351	1975	1891	40680	6147	1241	1340	15942	5499	0	0	0	7506	60094	7604	4804	33495																									0	0	0	0	0	0	17943	17182	0	0	59771	58022	0	0	0	0	0	0	34104	33265	0	0	0	0	0	0	0	0			
313009																																																																																																																																																		0	0	13665	0	0	0	0	0	0	0	0	0	0	10	10	15164	14632	0	10	10	1867	1804	0	0	10			10	0	982	1523	6208	0	355	1302	0	0	1752	2130	116	263																									0	0	0	0									0	0	0	0	0	0	381	380	0	0	0	0	0	0	0	0			
313157																																																																																																																																																		0	0	30121	3187	3165	0	0	0	0	0	0	0	0	0	0	35015	34651	0	0	0	11173	11183	4500	4428	5097	16	16	3020	2078	7039	11545	718	0	0	0	55	0	5267	0	1409	3506																									0	0	0	0									0	0	0	0	0	0	5003	4915	0	0	0	0	0	0	0	0			
