"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
196800																																																																																																																																																		0	0	0	1995	2015	0	0	0	0	0	0	0	0	0	0	63888	66153	0	0	0	12895	13595	0	0	2015	0	0	0	2015	0	0	16418	16025	0	0	0	0	10051	21644	0	0																									0	15808	0	14763	0	0	8571	8579	0	0	22664	23116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
197142																																																																																																																																																		0	0	43279	0	0	0	0	0	0	0	0	0	0	23051	23695	99124	100703	0	23051	23695	44009	45255	0	0	6449			5164	5025	14876	12057	84517	1104	0	0	92	0	0	919	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
197254																																																																																																																																																		0	0	1344	0	0	0	0	0	0	0	0	0	0	2440	2491	0	0	0	2440	2491	0	0	0	0	300			200	100	1037	517	586	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
197302																																																																																																																																																		0	0	0	0	0	0	0	20659	20932	0	0	2002	2015	0	0	59291	61031	0	0	0	0	0	0	0	11130			5496	7119	10332	0	0	0	0	0	0	1257	32165	0	1397	3265																									0	0	0	0									0	0	0	0	0	0	4535	4662	0	0	0	0	0	0	0	0			
197478	0	0	745163	250494	251201	0	0	31254	30826	0	0	204540	204080	0	0	3823714	3884574	0	0	0	176256	182457	60000	59510	242780			616350	14901	163955	31695	637246	165240	5146	12669	19284	6045	43605	363065	509614	1295759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64762	61619	0	0	0	0	0	0	0	0	0	61619	0	64762	0	0	26688	27328	0	0	408528	422486	0	0	0	0	0	0	811393	831081	0	0	0	0	0	0	113548	114338	0	0	0	0	0	0	0	0	0	0	294000	273979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433923	442644	0	0	294000	273979	0	0	138071	149854	0	0	32077	32727	0	0	689858	708586	0	0	148322	151368	0				215024									0			3487040		0			182457																																																																										
197759																																																																																																																																																		0	0	36280	1501	1512	0	0	254	264	0	0	0	0	0	0	67490	69287	0	0	0	36305	37030	0	0	3760			782	2978	4030	5660	22880	3972	271	0	0	0	24333	1462	225	2694																									0	0	0	0									0	0	0	0	0	0	2834	2919	0	0	0	0	0	0	0	0			
198046																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	1077	0	0	0	1062	1077	0	0	534	0	0	205	329	249	0	294	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
198073																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
198149																																																																																																																																																		0	0	19322	0	0	0	0	614	614	0	0	0	0	0	0	85492	87466	0	0	0	19846	20182	0	0	1235			816	0	1274	4827	17324	13552	0	0	475	0	8271	23681	7219	10027																									0	0	0	0									0	0	0	0	0	0	6228	6353	0	0	0	0	0	0	0	0			
198251																																																																																																																																																		0	0	6241	0	0	0	0	0	0	0	0	0	0	0	0	17581	18218	0	0	0	1076	1107	0	0	578			501	76	1452	705	1000	0	0	0	110	0	12231	2141	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
198961																																																																																																																																																		0	0	3336	0	0	0	0	0	0	0	0	0	0	8	8	3966	4067	0	0	0	1469	1509	0	0	232			0	232	744	533	0	0	7	12	0	22	2525	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
199137																																																																																																																																																		27958	28339	0	22473	23274	0	0	0	0	0	0	0	0	27958	28339	22473	23274	0	0	0	0	0	0	0	10520			2502	8018	31261	9451	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
199351																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	325	325	0	0	0	325	325	0	0	0	0	0	0	0	100	15	30	30	150	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
199436																																																																																																																																																		0	0	22434	0	0	0	0	0	0	0	0	0	0	0	0	42238	43475	0	0	0	23771	24507	0	0	456	0	0	205	251	198	1230	8606	17549	0	0	0	839	13166	1431	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
199463																																																																																																																																																		0	0	20534	0	0	0	0	0	0	0	0	0	0	191	191	48919	49974	0	191	191	2149	2202	0	0	145			592	62	129	308	3778	0	0	0	0	0	18021	8386	14891	3998																									0	0	0	0									0	0	0	0	0	0	18448	18889	0	0	0	0	0	0	0	0			
200042																																																																																																																																																		0	0	3800	0	0	0	0	0	0	0	0	0	0	0	0	7120	7279	0	0	0	7120	7279	0	0	352	0	0	0	352	3606	1154	2168	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
200378																																																																																																																																																		0	0	39936	0	0	0	0	141962	143647	0	0	0	0	0	0	1198091	1176029	0	0	0	52973	57174	0	0	0			668353	0	0	122301	143293	40781	0	0	0	0	0	0	45786	155514																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55234	55202	0	0	0	0	0	0	161	164			
200435																																																																																																																																																		0	0	28898	0	0	3031	3989	0	0	0	0	0	0	110415	116417	50598	52804	0	80141	84513	7812	7949	490	496	3744	0	0	3244	2672	4529	8596	74570	31884	264	22	28	20	8880	21865	3490	3152																									0	0	0	0	1989	2038	330	362	14092	14416	14083	14637	0	0	0	0	5683	5788	941	959	0	0	0	0	0	0	0	0			
201254																																																																																																																																																		0	0	8083	0	0	0	0	0	0	0	0	0	0	0	0	12983	13577	0	0	0	3228	3415	0	0	0	0	0	0	0	0	543	2313	559	306	0	0	0	3443	5679	0	734																									0	0	0	0									0	0	0	0	0	0	707	734	0	0	0	0	0	0	0	0			
201834																																																																																																																																																		0	0	8181	0	0	0	0	8929	8915	0	0	0	0	0	0	31096	31479	0	0	0	5849	5826	0	0	9912			8083	4811	3073	1364	6181	1209	0	0	3	53	6700	0	0	0																									0	0	0	0	0	0	0	0	0	0	6352	6757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
202514																																																																																																																																																		0	0	14871	0	0	0	0	0	0	0	0	0	0	0	0	24471	25115	0	0	0	9377	9575	0	0	7428	0	0	1323	6151	6547	9707	1361	0	0	2	20	2	0	0	0	0																									0	0	0	0									0	0	22	23	0	0	0	0	0	0	0	0	0	0	0	0			
202541																																																																																																																																																		0	0	36254	0	0	0	0	17135	17903	0	0	2529	2460	0	0	94131	98100	0	0	0	21512	22335	0	0	8077			8977	3037	7865	6327	13071	9475	0	0	0	0	8972	8174	12505	19697																									0	0	0	0									0	0	0	0	0	0	3921	4110	0	0	0	0	0	0	0	0			
202907																																																																																																																																																		0	0	2031354	1870426	1989069	0	0	1509	1512	0	0	0	0	0	0	3126979	3290051	0	0	0	499961	521705	0	0	686980			33627	653789	739928	224383	937336	114710	520	1773	2131	9124	96772	416505	51932	7521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302756	313159	0	0	208605	213666	0	0	0	0	0	0	57939	59453	0	0	0	0	0	0	0	0	0	0	
203043																																																																																																																																																		0	0	2550	3804	3944	0	0	0	0	0	0	0	0	0	0	32324	33078	0	0	0	7308	7464	0	0	2960	0	0	0	2960	6733	1001	2231	0	0	0	0	0	9424	792	5154	4782																									0	0	0	0	0	0	0	0	0	0	9925	10217	0	0	0	0	0	0	9783	9936	0	0	0	0	0	0	0	0			
203052																																																																																																																																																		0	0	4039	0	0	0	0	0	0	0	0	0	0	130	130	4005	4039	0	130	130	0	0	0	0	0			0	45	2100	2024	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
203575																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16858	17161	0	0	0	2321	2384	0	0	500	0	0	3035	0	999	922	5810	210	0	65	0	903	2071	3146	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
204004																																																																																																																																																		0	0	899031	0	0	8295	8456	27028	27533	0	0	0	0	439390	460674	915518	948614	0	424166	445283	3882	4096	0	0	14439			6153	8788	54689	87747	318708	1449	17697	54	316	3087	232989	80673	375369	200285																									0	0	0	0	0	0	45884	46346	0	0	275762	288470	0	0	0	0	89	92	474612	488955	0	0	0	0	0	0	17	15			
204077																																																																																																																																																		0	0	0	500	514	0	0	0	0	0	0	0	0	0	0	22055	23120	0	0	0	0	0	0	0	0			0	0	4594	1006	0	0	86	127	7	22	11274	6004	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
204237																																																																																																																																																		0	0	6771	8294	8293	0	0	501	585	0	0	0	0	0	0	16371	16530	0	0	0	0	0	3001	3085	4999	0	0	7294	999	0	0	3085	0	15	35	0	0	5022	80	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
204826																																																																																																																																																		0	0	33465	0	0	0	0	0	0	0	0	0	0	0	0	90684	93425	0	0	0	31610	32944	0	0	8086	0	0	1006	7069	19585	9613	15151	0	0	11	337	390	25636	0	14626	0																									0	0	0	0									0	0	0	0	0	0	14340	14626	0	0	0	0	0	0	0	0			
205243																																																																																																																																																		0	0	65252	0	0	0	0	0	0	0	0	0	0	0	0	114727	119179	0	0	0	79790	83102	0	0	1091			0	1091	4144	5566	62211	27690	0	0	0	0	6060	3138	6655	2624																									0	0	0	0									0	0	0	0	0	0	8931	9279	0	0	0	0	0	0	0	0			
205346																																																																																																																																																		0	0	29910	11022	11191	1251	1251	15434	15877	0	0	258	265	1251	1251	123920	128113	0	0	0	88533	91868	0	0	22658			2531	21378	27095	25781	42934	2105	0	11	0	0	461	0	3254	3814																									0	0	0	0									0	0	0	0	0	0	6928	7068	0	0	0	0	0	0	0	0			
205458																																																																																																																																																		0	0	3660	3505	3505	0	0	860	841	0	0	0	0	0	0	7966	7910	0	0	0	3094	3057	0	0	2334	0	0	1925	409	151	798	3704	916	0	0	0	0	7	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
205542																																																																																																																																																		0	0	22278	0	0	0	0	0	0	0	0	0	0	0	0	63542	64880	0	0	0	29014	29953	0	0	2835			0	2835	879	2514	44080	4509	0	0	0	0	2891	1977	5194	0																									0	0	0	0									0	0	0	0	0	0	5236	5194	0	0	0	0	0	0	0	0			
206156																																																																																																																																																		0	0	4733	0	0	0	0	0	0	0	0	0	0	8207	8469	32006	32405	0	4312	4395	3811	3901	0	0	1640			9331	1040	1567	4053	7712	0	79	470	3858	0	3996	4235	2583	1688																									0	0	0	0									0	0	0	0	0	0	2452	2582	0	0	0	0	0	0	1660	1688			
206174																																																																																																																																																		0	0	57128	0	0	0	0	4012	4050	0	0	500	502	0	0	95878	98107	0	0	0	33475	33940	0	0	3818	0	0	4396	1772	3183	3294	42519	4668	545	2077	191	514	28407	6535	6	0																									0	0	0	0									0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0			
206473																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4286	4294	0	0	0	1615	1642	0	0	0			0	0	1847	536	264	0	0	2	154	60	1424	7	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
206772																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7740	7834	0	0	0	2055	2061	0	0	0	0	0	242	0	0	0	3094	497	0	0	0	0	514	3260	0	227																									0	0	0	0									0	0	0	0	0	0	219	227	0	0	0	0	0	0	0	0			
206950																																																																																																																																																		0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	5967	6020	0	0	0	4465	4511	0	0	367	0	0	906	0	309	894	2014	1068	213	339	0	0	276	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
207041																																																																																																																																																		0	0	4181	501	525	0	0	0	0	0	0	0	0	0	0	14249	14696	0	0	0	5922	6166	0	0	1229	0	0	0	1229	1645	907	4769	593	0	0	0	197	3288	1391	676	0																									0	0	0	0									0	0	0	0	0	0	652	676	0	0	0	0	0	0	0	0			
207050																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26666	26801	0	0	0	24414	24461	0	0	896	0	0	20	876	1644	739	9813	12355	0	0	0	0	0	0	444	910																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
207452																																																																																																																																																		0	0	41300	0	0	0	0	0	0	0	0	0	0	0	0	79249	81811	0	0	0	29690	30771	0	0	635			14201	130	692	413	21224	7808	1468	48	315	109	457	6749	8247	19949																									0	4955	0	5090									0	0	913	968	0	0	8819	8851	0	0	0	0	0	0	0	0			
207470																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	79544	80968	0	0	0	4513	4636	0	0	0	0	236			0	0	1480	1758	1279	0	255	647	0	1339	33003	15746	17350	6687																									0	0	0	0									0	0	0	0	24037	24708	0	0	0	0	0	0	0	0	0	0			
207555																																																																																																																																																		0	0	6349	0	0	0	0	1262	1201	0	0	0	0	0	0	13105	13363	0	0	0	3355	3401	0	0	862			1201	862	2978	1114	0	0	1987	504	0	18	4514	0	0	187																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	187			
207845																																																																																																																																																		0	0	18478	0	0	6500	6499	1856	1874	0	0	0	0	6500	6499	113314	115400	0	0	0	30832	31797	500	496	10237			12642	6234	15756	3835	33192	0	0	0	0	0	0	8187	26370	15684																									0	1790	0	1844									0	0	7947	8187	0	0	26919	27408	0	0	0	0	0	0	0	0			
207872																																																																																																																																																		0	0	20755	0	0	0	0	0	0	0	0	0	0	8610	8764	22484	22865	0	0	0	0	0	0	0	0			0	0	0	0	0	0	302	1017	16	917	9504	3147	9515	7057																									0	0	0	0									0	0	0	0	3571	3617	8718	8955	0	0	0	0	0	0	0	0			
207957																																																																																																																																																		0	0	4608	889	922	0	0	0	0	0	0	0	0	0	0	5819	5912	0	0	0	2658	2704	0	0	1213	0	0	0	1213	1840	453	119	0	0	0	0	0	1977	310	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
208057																																																																																																																																																		0	0	13718	57078	57461	0	0	2030	2057	0	0	200	201	0	0	244096	248529	0	0	0	47796	49256	4501	4554	81858			48118	32849	51397	34509	12283	0	483	2614	42087	2340	586	3730	12129	5404																									0	0	0	0	0	0	1457	1519	0	0	49266	50321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
208244	0	0	2493674	35388	35731	0	0	130955	138384	0	0	9664	10431	0	0	5247392	5433008	0	0	0	1283873	1355959	48000	48547	75915			94211	37642	107390	98186	1198987	633790	1420	2686	7659	2341	143885	609424	1450315	1045072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17373	17057	0	0	0	0	0	0	27511	27210	0	44267	0	44884	0	0	36584	38392	0	0	697967	729023	0	0	0	0	0	0	1873580	1924702	0	0	0	0	0	0	0	0	0	0	13785	7185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517294	524911	0	0	13785	7185	0	0	50107	53338	0	0	0	0	0	0	553311	570685	0	0	0	0	0				10232									0			4413784		0			1272251																																																																										
208347																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	363	380	343	341	0	347	363	0	0	0	0	0			0	0	0	0	498	0	16	0	0	0	0	0	190	0																									0	0	0	0	16	17	0	0	0	0	0	0	0	0	0	0	0	0	191	190	0	0	0	0	0	0	0	0			
208440																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10736	11139	0	0	0	6811	7061	0	0	1397			0	1397	3105	1511	5126	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
208459																																																																																																																																																		0	0	2682	0	0	0	0	0	0	0	0	0	0	0	0	3393	3414	0	0	0	0	0	0	0	3001			3001	0	0	0	0	0	68	175	0	0	0	0	0	170																									0	0	0	0									0	0	0	0	0	0	164	170	0	0	0	0	0	0	0	0			
208570																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	6326	6496	1603	1707	0	836	851	1603	1707	0	0	263	0	0	25	238	505	67	0	1707	0	0	0	0	774	4716	0	0																									0	0	0	0									774	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
208655																																																																																																																																																		0	0	30219	19866	20894	0	0	0	0	0	0	0	0	0	0	108292	108450	0	0	0	19298	19625	0	0	2405			65726	861	21404	8100	12308	51	0	0	0	0	0	0	0	0																									0	65175	0	66573									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
208972																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27270	27737	0	0	0	0	0	0	0	5			1405	0	0	0	0	0	0	245	0	0	4733	6630	9487	5229																									0	0	0	0									0	0	0	0	0	0	12426	12694	0	0	0	0	0	0	0	0			
209148																																																																																																																																																		0	0	20255	0	0	0	0	0	0	0	0	0	0	0	0	62804	64636	0	0	0	5783	6145	0	0	786	0	0	0	786	2344	9525	13083	0	0	0	0	1396	1340	24686	8924	2550																									0	0	0	0	0	0	1064	1092	0	0	25498	26329	0	0	0	0	0	0	10990	11235	0	0	0	0	0	0	0	0			
209362																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
209447																																																																																																																																																		0	0	5664	0	0	0	0	0	0	0	0	0	0	0	0	19817	20327	0	0	0	5726	5871	0	0	543			165	378	1779	916	3998	360	0	0	65	156	5882	6627	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
209559																																																																																																																																																		0	0	24635	2008	2080	0	0	0	0	0	0	0	0	0	0	26640	27136	0	0	0	6197	6338	0	0	5485			1333	4152	10997	6175	4479	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
209858																																																																																																																																																		0	0	96894	0	0	0	0	2000	2000	0	0	0	0	0	0	95869	100673	0	0	0	47070	50975	0	0	2366			15387	2259	0	11142	4248	50624	0	0	0	0	0	0	13927	3085																									0	15387	0	16378									0	0	0	0	0	0	13346	13820	0	0	0	0	0	0	0	0			
210238																																																																																																																																																		0	0	79807	0	0	0	0	1073	1143	0	0	0	0	12222	12609	104569	108110	0	7059	7238	22394	23229	0	0	11052			7989	2748	11544	6087	31148	3123	0	0	0	236	16367	21658	1353	18079																									0	0	0	0									0	0	0	0	0	0	17954	18459	0	0	0	0	0	0	15	15			
210256																																																																																																																																																		0	0	0	0	0	0	0	994	997	0	0	0	0	0	0	40955	41800	0	0	0	24768	25654	0	0	5149			10442	4865	4271	1989	13231	2036	0	0	877	0	0	0	1283	2808																									0	0	0	0									0	0	872	876	0	0	3227	3267	0	0	0	0	0	0	785	824			
210434	97996	97990	31561226	4088969	4176340	291545	252577	1489171	1550518	12841452	12917427	4569467	4654666	14065673	14047265	39124729	39968857	0	7017	7139	1927609	2025935	0	0	12161407			13403987	5698245	5877874	5514236	3511423	610801	349937	765812	798871	394122	557634	415045	3948488	12188055	188746	187327	221006	223687	0	0	0	0	507465	506450	98229	100182	0	0	93013	95097	0	0	1566570	1551643	0	0	1190882	1211994	696211	3182603	693777	3169700	426	446	18875	19691	3216	3488	3214669	3258089	0	0	0	0	0	0	8674203	8888505	0	0	7995	7984	127810	74421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3355572	3401842	0	0	0	0	0	0	1689070	1690440	0	0	0	0	0	0	6013458	6146871	0	0	905971	965373	0				4176340									437514			37686449		7017			2025935																																																																										
210779																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5264	5362	0	0	0	204	204	0	0	1015			0	1015	3143	1000	204	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
211114																																																																																																																																																		0	0	28771	0	0	0	0	8357	8577	0	0	0	0	0	0	44771	45742	0	0	0	19275	19726	0	0	1525	0	0	4889	1462	3760	3736	12848	8027	0	0	0	0	2306	275	4454	3985																									0	3430	0	3516	0	0	32	36	0	0	2447	2545	0	0	0	0	0	0	2013	2096	0	0	0	0	0	0	352	353			
211271																																																																																																																																																		0	0	132803	53814	53852	0	0	105489	108065	0	0	0	0	0	0	164134	166814	0	0	0	422	422	0	0	17733	0	0	16172	8212	16371	31788	89796	0	79	0	0	0	0	4397	0	0																									0	0	0	0	0	0	2866	2897	0	0	1543	1578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
211338																																																																																																																																																		0	0	6244	0	0	0	0	496	508	0	0	0	0	0	0	15369	16018	0	0	0	3210	3321	0	0	816			508	816	1030	2080	8167	1280	0	0	0	0	2	0	631	1504																									0	0	0	0									0	0	0	0	0	0	606	631	0	0	0	0	0	0	0	0			
211851																																																																																																																																																		0	0	5412	149	154	0	0	0	0	0	0	0	0	0	0	12889	13363	0	0	0	2460	2543	0	0	1046	0	0	1103	0	872	114	1712	1373	0	0	133	0	6044	1509	479	24																									0	0	0	0									0	0	0	0	0	0	486	503	0	0	0	0	0	0	0	0			
212018																																																																																																																																																		0	0	73894	0	0	0	0	0	0	0	0	0	0	0	0	139044	143981	0	0	0	49653	51624	0	0	646	0	0	19042	446	5036	4784	40291	32986	1193	2690	2018	735	8721	18808	4694	2539																									0	0	0	0	0	0	10697	11029	0	0	22274	23135	0	0	0	0	0	0	5505	5679	0	0	0	0	0	0	0	0			
212335																																																																																																																																																		0	0	26967	0	0	0	0	0	0	0	0	0	0	0	0	66255	67984	0	0	0	4671	4755	0	0	743			0	743	3552	1015	12824	5173	0	0	0	0	3752	0	16443	24482																									0	0	0	0	0	0	0	0	0	0	3749	3752	0	0	0	0	0	0	18837	19084	0	0	0	0	0	0	0	0			
212344																																																																																																																																																		0	0	3638	0	0	0	0	0	0	0	0	0	0	0	0	30486	31253	0	0	0	10639	10879	0	0	1382			636	747	856	3550	5445	329	0	0	0	0	6515	6934	2983	3259																									0	0	0	0									0	0	0	0	0	0	5609	5761	0	0	0	0	0	0	0	0			
212465	0	0	2081135	2187235	2337790	0	0	0	0	0	0	0	0	8102828	8416574	14798200	15339587	0	0	0	816578	830810	0	0	110221			1836085	102	40110	224033	5225630	34052	639861	0	65096	10573	3147413	1751683	4793808	5673969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2021801	2145800	641518	655174	569531	604785	2304867	2368120	0	0	0	0	3024431	3103430	1419171	1420062	0	0	0	0	0	0	680740	688399	0	0	0	0	0	0	0	0	0	0	1396939	1359186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241455	1260395	1473924	1565495	0	0	1396939	1359186	0	0	0	0	8602	8466	16870	16674	1237008	1293698	1784072	1904912	0	0	2076286	2192965																																																																																																
212522																																																																																																																																																		0	0	133324	0	0	4901	4901	51124	51658	0	0	0	0	4901	4901	286107	300288	0	0	0	216236	229228	4901	4901	34325			3502	30822	7924	12520	82446	148572	235	0	0	0	6813	12352	1	0																									0	0	0	0	0	0	1200	1263	0	0	17546	18138	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0			
212577																																																																																																																																																		0	0	84456	0	0	0	0	344056	344175	0	0	19152	19169	0	0	429884	432504	0	0	0	16090	16631	0	0	334550			340892	5705	32724	3036	7258	0	427	984	530	598	16046	2958	12194	9151																									0	0	0	0	0	0	3333	3417	0	0	17389	18126	0	0	0	0	0	0	14375	14655	0	0	0	0	0	0	143	136			
213471																																																																																																																																																		0	0	0	0	0	218827	224216	0	0	2000	2010	0	0	255520	263622	0	0	0	21968	22457	0	0	6500	6231	55885			52635	3250	3992	21891	95257	74874	0	0	3	29	2776	814	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
