"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
582766																																																																																																																																																																																																	1938	0	0	2399	12873	40935	0	62	0	4595	0	0	0	0	4606	0	0	0	0	0	0	62	62	1408	27134	3434	1332	8945	928	0	0.1113	0.2853	0.2815	0.0000	0.0000	0.0000	4544	62	51	0	0	0	0	0	0	0	0	0	
582878																																																																																																																																																																																																	1775	0	0	800	0	38854	0	99	0	3915	0	0	0	0	4014	0	0	0	0	0	0	99	99	1163	2067	26205	1015	9518	0	0	0.100762	0.174264	0.169966	0	0	0	3915	99	0	0	0	0	0	0	0	0	0	0	
582953																																																																																																																																																																																																	20486	0	0	10140	18288	189776	0	1931	0	18481	0	0	0	0	19465	7147	0	0	18863	0	0	1852	1852	18270	28854	23534	12444	120181	7344	0	0.0969	0.1315	0.1189	0.0000	0.0000	0.0000	17613	1852	252	0	0	0	0	0	0	0	0	0	
582971																																																																																																																																																																																																	111467	0	0	1589	10423	500553	0	3067	0	52442	276	0	0	0	53755	0	0	0	28417	0	0	3067	3067	111579	10384	181956	28973	199272	5219	0	0.1017	0.1788	0.1686	0.0000	0.0000	0.0000	50688	3067	307	0	0	0	0	0	0	0	0	0	
583071																																																																																																																																																																																																	6001	0	0	15	0	112779	0	689	0	18004	0	0	0	0	18250	0	0	0	0	0	0	689	689	1832	4838	75576	4051	31223	0	0	0.155712	0.260793	0.250947	0	0	0	17561	689	214	0	0	0	0	0	0	0	0	0	
583138																																																																																																																																																																																																	3825	0	0	0	50115	149967	0	670	0	17519	0	0	0	0	14000	0	0	0	4497	0	0	670	670	2839	49215	30260	4769	64134	0	0	0.0907	0.1529	0.1456	0.0000	0.0000	0.0000	13330	670	1533	0	0	0	0	0	0	0	0	0	
583268																																																																																																																																																																																																	11951	0	0	0	84572	189060	0	549	0	22196	0	0	0	0	22231	0	0	122	5732	0	0	549	549	2550	88976	15455	6911	81849	0	0	0.1153	0.2016	0.1966	0	0	0	21682	549	514	0	0	0	0	0	0	0	0	0	
583352																																																																																																																																																																																																	18546	0	0	0	206887	401309	0	2620	0	43387	0	0	0	0	37661	0	0	0	0	0	0	2373	2373	77119	96349	99605	10729	120062	0	0	0.0909	0.1986	0.1861	0.0000	0.0000	0.0000	35288	2373	2991	0	0	0	0	0	0	0	0	0	
583745																																																																																																																																																																																																	2764	0	0	0	3919	16981	0	167	0	1593	0	0	0	0	1694	0	0	0	0	0	0	109	109	1467	4925	6019	595	4752	0	0	0.0937	0.1950	0.1824	0.0000	0.0000	0.0000	1585	109	-14	0	0	0	0	0	0	0	0	0	
583754																																																																																																																																																																																																	4167	0	0	0	12603	28314	0	198	0	3861	0	0	0	0	3988	0	0	0	41	0	0	170	170	905	15970	2354	538	9218	0	0	0.133970	0.293624	0.281107	0	0	0	3818	170	43	0	0	0	0	0	0	0	0	0	
583905																																																																																																																																																																																																	24216	0	0	0	107393	796792	0	3345	0	84879	0	0	0	0	90376	0	0	0	62980	-3138	0	3345	3345	27672	86070	459047	30186	225853	0	0	0.1105	0.1793	0.1727	0	0	0	87031	3345	986	0	0	0	0	0	0	0	0	0	
584377																																																																																																																																																																																																	17263	0	0	0	371428	906952	0	7595	0	103974	0	0	0	0	86335	0	0	0	23739	0	0	6528	6528	26682	391514	80493	43968	391692	3307	0	0.089685	0.165674	0.153147	0.000000	0.000000	0.000000	79807	6528	11090	0	0	0	0	0	0	0	0	0	
584724																																																																																																																																																																																																	37975	0	0	4191	80207	429571	6	2908	0	38625	0	0	0	0	40805	0	0	0	543	0	0	2908	2914	33574	90997	62318	25988	244695	0	0	0.089566	0.138188	0.128319	0.000000	0.000000	0.000000	37891	2914	326	0	0	0	0	0	0	0	0	0	
584920																																																																																																																																																																																																	446685	0	0	132616	0	1460161	0	14866	0	166271	0	0	0	0	163280	0	0	0	31272	-5547	0	10966	10966	448560	136169	89396	82844	786945	0	0	0.1078	0.1870	0.1744	0.0000	0.0000	0.0000	152314	10966	0	0	0	0	0	0	0	0	0	0	
585235																																																																																																																																																																																																	20750	0	0	0	73953	152208	0	1125	0	17884	0	0	0	0	17431	0	0	20	4016	0	0	761	761	33124	62370	20541	6554	36084	440	0	0.1125	0.2882	0.2756	0.0000	0.0000	0.0000	16670	761	718	0	0	0	0	0	0	0	0	0	
585749																																																																																																																																																																																																	39292	0	0	0	47526	388679	0	4735	0	39337	0	0	0	0	35522	0	0	0	2881	0	0	3552	3552	4460	49076	122481	10731	209964	81	0	0.085849	0.125517	0.112966	0.000000	0.000000	0.000000	31970	3552	1242	0	0	0	0	0	0	0	0	0	
586027																																																																																																																																																																																																	5123	0	0	21611	72463	160781	5	1618	0	55364	0	0	0	0	55436	0	0	0	0	0	0	1007	1012	6446	91143	2317	10417	61073	0	0	0.3399	0.6936	0.6810	0.0000	0.0000	0.0000	54424	1012	940	0	0	0	0	0	0	0	0	0	
586072																																																																																																																																																																																																	67795	0	0	12355	0	626510	0	9819	0	76657	0	0	0	0	82511	0	0	1103	32475	0	0	6352	6352	67451	20019	126458	50971	422401	74	0	0.1217	0.1635	0.1509	0	0	0	76159	6352	0	0	0	0	0	0	0	0	0	0	
586241																																																																																																																																																																																																	5962	0	0	0	23869	41175	0	216	0	5886	0	0	0	0	5649	0	0	0	1285	0	0	216	216	6298	17873	6680	680	10081	0	0	0.138608	0.326513	0.314028	0.000000	0.000000	0.000000	5433	216	453	0	0	0	0	0	0	0	0	0	
586335																																																																																																																																																																																																	7916	0	0	2796	68455	107589	0	248	0	9599	0	0	0	0	8953	0	0	0	0	0	0	248	248	2323	54994	23425	6160	25730	0	0	0.0797	0.1842	0.1791	0.0000	0.0000	0.0000	8705	248	894	0	0	0	0	0	0	0	0	0	
586858																																																																																																																																																																																																	25416	0	0	0	19438	91722	14	1212	0	8727	0	0	0	0	9086	170	0	0	2222	0	0	575	589	21134	28900	8722	2756	33965	0	0	0.0933	0.2003	0.1873	0.0000	0.0000	0.0000	8497	589	58	0	0	0	0	0	0	0	0	0	
586960																																																																																																																																																																																																	6011	0	0	0	38188	106984	0	465	0	8267	0	0	0	0	8498	0	0	0	12	0	0	474	474	1630	53785	11543	5178	40122	0	0	0.0765	0.1500	0.1416	0.0000	0.0000	0.0000	8024	474	243	0	0	0	0	0	0	0	0	0	
587350																																																																																																																																																																																																	72146	0	0	0	47672	326012	0	4132	0	42869	0	0	0	0	36717	561	0	2000	6793	0	0	2174	2174	75762	85323	14164	9105	146333	5601	0	0.1082	0.2136	0.2010	0.0000	0.0000	0.0000	34543	2174	409	0	0	0	0	0	0	0	0	0	
587677																																																																																																																																																																																																	26446	0	0	109269	43014	398590	0	2683	0	69117	0	0	0	0	71049	0	0	0	0	0	0	2010	2010	19986	154841	192957	7715	33361	0	0	0.173208	0.443676	0.431125	0.000000	0.000000	0.000000	69039	2010	53	0	0	0	0	0	0	0	0	0	
587743																																																																																																																																																																																																	21328	0	0	0	13484	96846	0	3124	0	4950	0	0	0	0	5529	0	0	0	2105	0	0	921	921	2451	32214	14133	7130	50618	0	0	0.0484	0.0774	0.0645	0.0000	0.0000	0.0000	4608	921	166	0	0	0	0	0	0	0	0	0	
587752																																																																																																																																																																																																	3102	0	0	0	2033	45139	0	1171	0	7581	0	0	0	0	5586	0	0	0	0	0	0	446	446	697	8210	1798	3332	33161	0	0	0.118682	0.159764	0.147008	0	0	0	5140	446	25	0	0	0	0	0	0	0	0	0	
587800																																																																																																																																																																																																	290089	0	0	1950	708938	3508262	8528	36474	0	488978	0	0	0	0	533507	0	0	1438	505400	-31732	0	34111	42639	337720	579343	474994	97878	2122095	0	0	0.145001	0.195673	0.180034	0.000000	0.000000	0.000000	490868	42639	17214	0	0	0	0	0	0	0	0	0	
588058																																																																																																																																																																																																	18799	0	0	2077	80102	208633	0	1259	0	20210	0	0	0	0	19831	0	0	0	406	0	0	1319	1319	15886	68913	53164	7403	70231	0	0	0.089656	0.175592	0.163913	0.000000	0.000000	0.000000	18512	1319	1698	0	0	0	0	0	0	0	0	0	
588245																																																																																																																																																																																																	1746	0	0	0	499	96484	0	2105	0	13283	0	0	0	0	14146	0	0	0	6171	0	0	989	989	366	3815	38588	5351	55694	0	0	0.141972	0.161907	0.150588	0.000000	0.000000	0.000000	13157	989	29	0	0	0	0	0	0	0	0	0	
588348																																																																																																																																																																																																	7464	0	0	20122	4929	130287	0	1129	0	10897	0	0	0	0	12014	0	0	0	0	0	0	1129	1129	7535	8372	35381	3274	80116	0	0	0.0849	0.1205	0.1091	0.0000	0.0000	0.0000	10885	1129	12	0	0	0	0	0	0	0	0	0	
588441																																																																																																																																																																																																	12208	0	0	1422	58726	255945	0	2567	0	25142	0	0	0	0	26157	0	0	1430	29812	0	0	2506	2506	14749	51166	32027	18682	158588	4064	0	0.0934	0.1305	0.1180	0.0000	0.0000	0.0000	23651	2506	1308	0	0	0	0	0	0	0	0	0	
588478																																																																																																																																																																																																	6271	0	0	186977	0	265785	0	637	0	32555	0	0	0	0	33192	0	0	0	2068	0	0	637	637	6106	190747	50691	12000	18879	0	0	0.122486	0.398985	0.391328	0	0	0	32555	637	0	0	0	0	0	0	0	0	0	0	
589158																																																																																																																																																																																																	4288	0	0	7329	1041	95033	0	953	0	8700	53	0	0	0	9653	0	0	0	0	0	0	953	953	2221	7834	4168	3898	81763	0	0	0.091871	0.113000	0.101844	0	0	0	8700	953	0	0	0	0	0	0	0	0	0	0	
589439																																																																																																																																																																																																	10914	0	0	0	15767	52696	0	229	0	6406	0	0	0	0	6371	0	0	0	2203	0	0	229	229	543	25582	12728	1029	13632	0	0	0.1155	0.2427	0.2340	0.0000	0.0000	0.0000	6142	229	264	0	0	0	0	0	0	0	0	0	
589523																																																																																																																																																																																																	22352	0	0	0	128640	488129	0	6183	0	42369	0	0	0	0	43763	0	0	0	0	0	0	4124	4124	30000	137153	46244	31519	278057	1754	0	0.0818	0.1335	0.1209	0.0000	0.0000	0.0000	39639	4124	2730	0	0	0	0	0	0	0	0	0	
589943																																																																																																																																																																																																	31664	0	0	0	153487	580578	0	5979	0	66294	2867	0	0	0	49324	0	0	0	60683	0	0	4882	4882	39789	134622	88872	26330	299547	15205	0	0.080079	0.126647	0.114112	0.000000	0.000000	0.000000	44442	4882	3152	227	0	0	0	0	0	0	0	0	
590145																																																																																																																																																																																																	15651	0	0	35	8184	53055	0	430	0	8505	0	0	0	0	8775	0	0	0	0	0	0	369	369	14603	7514	6344	541	24871	0	0	0.1586	0.2976	0.2851	0.0000	0.0000	0.0000	8406	369	99	0	0	0	0	0	0	0	0	0	
590220																																																																																																																																																																																																	19933	0	0	0	50818	331883	0	4363	0	32361	0	0	0	0	34107	0	0	0	36817	0	0	3064	3064	30903	46128	74709	26016	182490	2023	0	0.0919	0.1399	0.1273	0.0000	0.0000	0.0000	31043	3064	1318	0	0	0	0	0	0	0	0	0	
590248																																																																																																																																																																																																	5644	0	0	13704	47002	294466	1425	2509	0	38887	0	0	0	0	41282	0	0	562	9957	0	0	2606	4031	22012	39232	55714	17047	203385	11367	0	0.126175	0.161343	0.145588	0.000000	0.000000	0.000000	37251	4031	1259	0	0	0	0	0	0	0	0	0	
590640																																																																																																																																																																																																	32843	0	0	0	88349	243775	0	2179	0	31077	0	0	0	0	30968	0	0	0	2873	0	0	1645	1645	23713	74616	59184	7343	85653	0	0	0.1254	0.2363	0.2237	0.0000	0.0000	0.0000	29323	1645	1754	0	0	0	0	0	0	0	0	0	
590855																																																																																																																																																																																																	79759	0	0	2	22736	553026	0	10576	0	18677	0	0	0	0	23832	0	0	0	3515	0	0	5567	5567	95908	11540	33167	65666	423576	173524	0	0.0326	0.0541	0.0415	0.0000	0.0000	0.0000	18265	5567	-762	0	0	0	0	0	0	0	0	0	
590949																																																																																																																																																																																																	3779	0	0	0	14283	157180	0	905	0	17395	0	0	0	0	18315	0	0	0	9407	0	0	905	905	14252	2975	43936	4006	96938	0	0	0.113812	0.148625	0.141281	0.000000	0.000000	0.000000	17410	905	-18	0	0	0	0	0	0	0	0	0	
590976																																																																																																																																																																																																	9819	0	0	0	0	319486	0	9345	0	49484	0	0	0	0	53062	0	0	2431	61152	0	0	3578	3578	8352	13137	99243	1966	207005	5418	0	0.154886	0.189192	0.176434	0	0	0	49484	3578	0	0	0	0	0	0	0	0	0	0	
591209																																																																																																																																																																																																	23995	0	0	0	48506	229400	2	1441	0	36735	0	0	0	0	37764	0	0	0	15899	0	0	1441	1443	21939	43667	135507	6384	29097	0	0	0.159161	0.283148	0.272329	0.000000	0.000000	0.000000	36321	1443	407	0	0	0	0	0	0	0	0	0	
591320																																																																																																																																																																																																	89595	0	0	0	49122	568400	14	11358	0	26547	0	0	0	0	32431	0	0	1276	102422	0	0	5962	5976	21774	119590	74196	56189	364106	0	0	0.0474	0.0688	0.0561	0.0000	0.0000	0.0000	26455	5976	25	0	0	0	0	0	0	0	0	0	
591357																																																																																																																																																																																																	1425	0	0	0	24487	75781	0	540	0	5847	0	0	0	0	5500	0	0	0	0	0	0	430	430	1286	30156	16478	3299	27592	0	0	0.0680	0.1317	0.1214	0.0000	0.0000	0.0000	5070	430	53	0	0	0	0	0	0	0	0	0	
591366																																																																																																																																																																																																	52279	0	0	68	69120	323561	0	3318	0	30029	0	0	0	0	29596	0	0	0	2252	0	0	2488	2488	12542	114028	47235	17902	150152	0	0	0.0876	0.1499	0.1373	0.0000	0.0000	0.0000	27108	2488	1311	0	0	0	0	0	0	0	0	0	
591740																																																																																																																																																																																																	4227	0	0	0	13236	27233	0	82	0	2161	0	0	0	0	2056	0	0	0	0	0	0	82	82	242	14320	4526	390	7929	0	0	0.0749	0.1575	0.1512	0.0000	0.0000	0.0000	1974	82	187	0	0	0	0	0	0	0	0	0	
591825																																																																																																																																																																																																	315906	0	0	0	276435	1638282	0	39730	0	112730	0	0	0	0	125050	0	0	588	27539	-4253	0	12310	12310	374385	224822	301826	175115	772044	3938	0	0.0686	0.1307	0.1178	0.0000	0.0000	0.0000	112740	12310	1063	0	0	0	0	0	0	0	0	0	
591852																																																																																																																																																																																																	23966	0	0	889	102418	205896	4	1207	0	20646	0	0	0	0	14771	0	0	610	1817	-478	0	1071	1075	24988	94675	27114	4543	51646	0	0	0.0736	0.1733	0.1607	0.0000	0.0000	0.0000	13696	1075	2334	0	0	0	0	0	0	0	0	0	
591937																																																																																																																																																																																																	108280	0	0	0	90723	585062	0	15343	0	47176	0	0	0	0	51685	0	0	1023	204	0	0	5010	5010	168618	30453	48245	33733	370092	105	0	0.0802	0.1324	0.1195	0.0000	0.0000	0.0000	46675	5010	501	0	0	0	0	0	0	0	0	0	
592439																																																																																																																																																																																																	32654	0	0	49812	23294	214399	60	10664	0	25775	0	0	0	0	20363	0	0	172	0	0	0	1514	1574	20466	85410	25729	18353	93280	0	6800	0.091308	0.178258	0.164480	0	0	0	18789	1574	186	0	0	0	0	0	0	0	0	0	
592448																																																																																																																																																																																																	1962	0	0	0	25793	219289	0	2078	0	22490	0	0	0	0	21723	42000	0	478	23442	0	0	1908	1908	4436	54964	58687	8078	100518	73065	0	0.0868	0.1423	0.1298	0.0000	0.0000	0.0000	19815	1908	171	0	0	0	0	0	0	0	0	0	
592550																																																																																																																																																																																																	17336	0	0	0	28510	134735	0	1044	0	13612	0	0	0	0	13748	0	0	0	1328	0	0	1044	1044	19336	19769	9131	9685	86774	0	421	0.096339	0.142783	0.131940	0.000000	0.000000	0.000000	12704	1044	487	0	0	0	0	0	0	0	0	0	
592644																																																																																																																																																																																																	53997	0	0	0	142894	393827	0	2766	0	42785	0	0	0	0	44649	0	0	0	0	0	0	2650	2650	42560	144504	42123	22840	162062	1312	0	0.107506	0.210699	0.198194	0.000000	0.000000	0.000000	41999	2650	749	0	0	0	0	0	0	0	0	0	
592859																																																																																																																																																																																																	3518	0	0	0	2531	16137	0	141	0	1394	0	0	0	0	1504	0	0	0	155	0	0	131	131	927	4448	2730	590	8171	0	0	0.0898	0.1433	0.1308	0.0000	0.0000	0.0000	1373	131	21	0	0	0	0	0	0	0	0	0	
593007																																																																																																																																																																																																	27381	0	0	0	626488	2306821	0	23010	0	242275	0	0	0	0	212270	12262	0	1116	208849	0	0	18196	18196	148327	517868	692119	88812	922903	9144	0	0.087056	0.146309	0.133767	0.000000	0.000000	0.000000	194074	18196	9830	186	0	12169	0	0	0	0	0	0	
593052																																																																																																																																																																																																	12497	0	0	0	62492	414107	0	4741	0	61696	417	0	0	0	55783	20691	0	0	0	0	0	3950	3950	1261	92744	35077	20525	279815	20692	0	0.1302	0.1664	0.1546	0.0000	0.0000	0.0000	51833	3950	2849	0	0	0	0	0	0	0	0	0	
593249																																																																																																																																																																																																	17467	0	0	129089	55941	382849	0	1589	0	35604	0	0	0	0	35668	0	0	0	0	0	0	1589	1589	13559	196671	57272	16497	114729	0	0	0.090331	0.194310	0.185654	0.000000	0.000000	0.000000	34079	1589	1148	0	0	0	0	0	0	0	0	0	
593333																																																																																																																																																																																																	21323	0	0	0	13748	77776	0	470	0	5866	0	0	0	0	6211	0	0	0	595	0	0	470	470	19876	18486	10456	1895	29239	0	0	0.0722	0.1594	0.1473	0.0000	0.0000	0.0000	5741	470	125	0	0	0	0	0	0	0	0	0	
593351																																																																																																																																																																																																	3083	0	0	300	0	14794	0	463	0	1427	0	0	0	0	1327	0	0	0	0	0	0	124	124	3268	798	2431	809	8535	0	0	0.0816	0.1386	0.1257	0.0000	0.0000	0.0000	1203	124	0	0	0	0	0	0	0	0	0	0	
593753																																																																																																																																																																																																	23446	0	0	11478	777001	1604250	0	6342	0	167676	0	0	0	0	114154	0	0	0	279208	0	0	6414	6414	378649	432929	24834	37662	708138	0	0	0.069753	0.120575	0.113800	0.000000	0.000000	0.000000	107740	6414	8504	0	0	0	0	0	0	0	0	0	
593771																																																																																																																																																																																																	3285	0	0	0	0	11507	0	438	0	1476	0	0	0	0	1564	0	0	0	232	0	0	88	88	618	2730	197	1397	8399	0	0	0.127770	0.177526	0.167537	0	0	0	1476	88	0	0	0	0	0	0	0	0	0	0	
593865																																																																																																																																																																																																	167881	0	0	0	667200	2403930	0	33854	0	358458	0	0	0	1328	373309	0	0	5643	209087	0	0	22503	22503	215466	637952	86329	111774	1522084	1302	0	0.148500	0.208767	0.196183	0.000000	0.000000	0.000000	350806	22503	7638	0	0	0	0	0	0	0	0	0	
593940																																																																																																																																																																																																	2918	0	0	0	54523	79678	0	241	0	12164	0	0	0	0	12632	0	0	0	0	0	0	241	241	2260	60483	5750	1250	11770	0	0	0.157922	0.472366	0.463354	0.000000	0.000000	0.000000	12391	241	-227	0	0	0	0	0	0	0	0	0	
593977																																																																																																																																																																																																	3416	0	0	15233	0	36459	0	74	0	5488	0	0	0	0	5543	0	0	0	302	0	0	74	74	1978	17035	15686	628	1834	0	0	0.1493	0.4188	0.4147	0.0000	0.0000	0.0000	5488	74	0	0	0	0	0	0	0	0	0	0	
594433																																																																																																																																																																																																	54760	0	0	0	560014	1270819	0	9258	0	151101	1831	0	0	0	142151	0	0	1081	0	0	0	8641	8641	25101	514908	268197	110527	453208	559	0	0.105693	0.205815	0.193304	0.000000	0.000000	0.000000	133510	8641	1857	151	0	0	0	0	0	0	0	0	
594451																																																																																																																																																																																																	3486	0	0	7857	0	18566	0	85	0	1891	0	0	0	0	1940	0	0	0	0	0	0	85	85	861	10752	2989	342	4050	0	36	0.098560	0.252112	0.241066	0	0	0	1855	85	0	0	0	0	0	0	0	0	0	0	
594853																																																																																																																																																																																																	39716	0	0	0	126618	657070	0	3694	0	67568	0	0	0	0	62918	2423	0	0	0	0	0	3694	3694	50580	138335	89528	41026	378888	2423	0	0.090261	0.139409	0.131224	0.000000	0.000000	0.000000	59224	3694	2266	0	0	0	0	0	0	0	0	0	
594938																																																																																																																																																																																																	11730	0	0	0	83793	263533	0	2342	0	22629	0	0	0	0	23905	2434	0	0	13980	0	0	2309	2309	12703	83156	28425	7347	140558	244	0	0.0815	0.1294	0.1169	0.0000	0.0000	0.0000	21596	2309	577	0	0	0	0	0	0	0	0	0	
594947																																																																																																																																																																																																	32698	0	0	0	131777	918316	0	7806	0	92798	43021	0	0	0	89524	14089	0	0	123781	0	0	7806	7806	27007	176329	149582	42696	560306	1553	0	0.0907	0.1198	0.1093	0.0863	0.1043	0.1083	81718	7806	2837	0	0	0	0	0	0	0	0	0	
595270																																																																																																																																																																																																	96683	0	0	290704	483361	9902245	0	116468	0	1123951	1280	0	0	0	1450606	748733	0	2914	386522	-132699	0	105358	105358	258924	4808306	396436	652505	4295751	2578	0	0.134676	0.204486	0.189634	0	0	0	1345248	105358	-89225	2516	1565864	793760	0	0	0	0	0	0	
595337																																																																																																																																																																																																	12454	0	0	0	57385	121159	0	955	0	17614	0	0	0	0	17881	0	0	0	0	0	0	913	913	16014	31077	18394	2478	55657	0	0	0.139933	0.244945	0.232438	0.000000	0.000000	0.000000	16968	913	633	0	0	0	0	0	0	0	0	0	
595430																																																																																																																																																																																																	35467	0	0	0	103483	752399	0	3434	0	114413	0	0	0	767	70043	11764	0	942	71475	0	7500	3456	10956	37651	99293	50271	37642	513760	908	0	0.085033	0.117279	0.098934	0.000000	0.000000	0.000000	59087	10956	-463	767	37079	4430	0	0	0	0	0	0	
595449																																																																																																																																																																																																	22349	0	0	54727	0	106989	0	342	0	20047	1635	0	0	0	20389	0	0	265	0	0	0	342	342	0	0	0	788	107331	0	0	0.1892	0.1892	0.1860	0.0000	0.0000	0.0000	20047	342	0	0	0	0	0	0	0	0	0	0	
595869	394150	0	0	1084708	1347456	10557329	11	194743	0	1627358	67753	0	0	104451	1472377	300000	158346	1329	1270409	0	50000	101700	151711	478404	2253456	1468549	480035	6241615	3709	0	0.1291	0.1831	0.1642	0.0000	0.0000	0.0000	1320666	151711	-6998	1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3264	0	94519	8041455	0	0	0	0	0	6900682	0	0	0	57491	57491	0	0	0	57491	0	8446	321631	505	0	0	0	0	264137	130013	0	0	0	1056265	18471	9972	-12087	100114	792997	12020	454412	0	0	0	0	3709	0	0	173725	1438058	5288899	0	99863	0	0	4588	866916	322135	14290	50456	0	115305	665	0	0	0	665	13551	0	0	0	13551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849	849	0	0	0	849	635205	0	0	0	635205	0	0	3264	478404	2253456	1471813	6949376	0	450691	735907	6949376	8135974	0	50000	50000	1321171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10549190	0	10227054	309199			1074736	1265071									99863																																			
595944																																																																																																																																																																																																	2900	0	0	0	12429	54201	0	375	0	5728	7	0	0	0	5570	0	0	0	0	0	0	375	375	1042	6642	13988	1345	32358	0	0	0.093523	0.136919	0.127701	0.000000	0.000000	0.000000	5195	375	261	0	0	0	0	0	0	0	0	0	
595953																																																																																																																																																																																																	2158	0	0	0	3459	18564	0	217	0	2319	0	0	0	0	2313	0	0	0	0	0	0	161	161	556	4894	0	0	11898	0	0	0.1127	0.1804	0.1678	0	0	0	2152	161	167	0	0	0	0	0	0	0	0	0	
596062																																																																																																																																																																																																	39248	0	0	0	56187	422907	0	4584	0	37707	0	0	0	0	37819	0	0	891	3262	0	0	3511	3511	44304	64993	123373	20977	191422	38238	0	0.083091	0.135178	0.122628	0.000000	0.000000	0.000000	34308	3511	824	2	0	0	0	0	0	0	0	0	
596156																																																																																																																																																																																																	10778	0	0	0	26099	277115	0	2117	0	24195	0	0	0	0	25865	0	0	0	447	0	0	2117	2117	6279	64781	21393	10285	186102	0	0	0.087437	0.123129	0.113051	0.000000	0.000000	0.000000	23748	2117	447	0	0	0	0	0	0	0	0	0	
596277																																																																																																																																																																																																	1840	0	0	0	2	23385	0	444	0	2352	0	0	0	0	2515	0	0	0	0	0	0	206	206	102	2397	10627	3177	10701	0	47	0.098937	0.154712	0.142040	0	0	0	2309	206	-4	0	0	0	0	0	0	0	0	0	
596455																																																																																																																																																																																																	12901	0	0	439	18368	123453	0	1314	0	10836	0	0	0	0	11960	0	0	342	0	0	0	1100	1100	12036	20097	18057	9765	74602	274	0	0.089487	0.136264	0.123731	0.000000	0.000000	0.000000	10860	1100	-24	0	0	0	0	0	0	0	0	0	
596642																																																																																																																																																																																																	2289	0	0	0	4509	70389	0	1073	0	7153	0	0	0	0	7715	0	0	0	0	0	0	679	679	2281	7790	17182	7183	44226	0	127	0.101348	0.142921	0.130342	0.000000	0.000000	0.000000	7036	679	-10	0	0	0	0	0	0	0	0	0	
