"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	
625757																																																																																																																																		241921	1390	0	0	146046	16387	12515	3872	0	0	0	0	0	0	20417	28236	0	0	9238	0	9238	0	0	0	0	0	0	8762	62	425	198	8077	34364	42992	68481	94732	126	126	0	0	0	126	2970	1485	0	0	0	1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12213	6107	0	0	6106	0	34364	42992	74823	96343	0	8598	37412	96343	146046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
625850																																																																																																																																		263733	3334	0	1411	153835	32229	27733	4496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7565	159	1496	0	5910	28740	5992	168238	64097	62	62	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8718	4359	0	0	0	4359	28740	5992	168238	68518	0	1198	84119	68518	152424	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
625953																																																																																																																																		137497	347	0	0	68135	25615	23437	2178	0	0	0	0	0	0	133	37795	6269	0	0	0	0	0	0	0	0	0	0	10178	0	146	0	10028	25096	40119	29560	41593	2000	2000	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	29	0	0	0	29	25096	40119	29560	43622	0	8024	14780	43622	68135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
626101																																																																																																																																		1117094	8715	0	0	840371	41936	32842	9094	0	0	0	0	0	0	15927	62130	0	2692	0	0	0	0	0	0	0	0	0	56154	25	3913	1597	48785	49883	80543	525389	444071	0	0	0	0	0	0	4082	2041	0	0	0	2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173806	86903	3011	588	19544	57949	52894	81131	548593	507470	0	16226	274297	507470	840371	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
627108																																																																																																																																		683203	3724	0	0	409623	43445	43287	158	0	0	0	0	0	0	47177	56363	0	17075	0	0	0	0	0	0	0	0	0	35058	5	461	541	27174	91166	57436	333948	140148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34961	17481	0	0	5349	12132	91166	57436	339297	152280	0	11487	169649	152280	409623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
627377																																																																																																																																		36890	71	0	0	10803	4059	3627	432	0	0	0	0	0	0	1999	17250	1642	0	0	0	0	0	0	0	0	0	0	513	0	0	0	513	5626	17682	12505	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5626	17682	12505	909	0	3536	6253	909	10803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
627425																																																																																																																																		152400	1764	0	284	118421	19522	18442	1080	0	0	0	0	0	0	0	9461	555	0	0	0	0	0	0	0	0	0	0	31565	0	642	110	30740	18442	15244	29600	76307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5104	2552	0	0	745	1807	18442	15244	30345	78546	0	3049	15173	78546	118137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		137	1	0	
627854																																																																																																																																		233929	2064	0	0	188791	10755	0	10755	0	31752	0	25070	6682	0	0	0	0	0	13389	0	13389	0	0	0	0	0	0	3158	0	0	0	3139	0	49214	49753	132575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26877	13439	0	0	0	13438	0	49214	49753	147348	0	9843	24877	147348	188791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
628039																																																																																																																																		119862	1399	0	559	67180	25620	21448	4172	0	353	0	353	0	0	2386	17592	6524	0	0	0	0	0	0	0	0	0	0	6045	0	123	0	3448	28909	23385	16198	44028	580	580	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28909	23385	16198	45362	0	4677	8099	45362	66621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
628123																																																																																																																																		384942	2066	0	0	286188	12437	11777	660	0	0	0	0	0	0	14111	45025	12301	0	854	0	854	0	0	0	0	0	0	17493	0	0	0	12232	25888	46539	97541	208417	1059	1059	0	0	0	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	750	0	0	0	750	25888	46539	97541	213720	0	9308	48771	213720	286188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
628178																																																																																																																																		1336835	5946	0	0	1047639	173010	168788	4222	0	0	0	0	0	0	38562	85221	2430	0	0	0	0	0	0	0	0	0	0	129840	192	1511	5	56652	209114	95426	150468	761583	0	0	0	0	0	0	4679	2340	0	0	0	2340	0	0	0	0	0	0	0	0	0	0	0	0	4492	4492	0	4492	0	0	143805	71903	0	0	0	71903	209114	99918	150468	842453	0	19984	75234	842453	1047639	0	0	0	0	0	0	0	0	0	0	0	0	46387	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
628356																																																																																																																																		248865	1822	0	0	175077	21600	16916	4545	0	46716	2207	36370	8139	0	0	5447	925	152	3816	0	3816	0	0	0	0	0	0	5020	30	325	60	4605	21115	56146	44064	128435	1487	1487	77	0	0	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20215	10108	148	0	0	9960	21340	56146	44064	140764	0	11229	22032	140764	175077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
628552																																																																																																																																		230525	1421	0	0	168461	29234	24154	5080	0	0	0	0	0	0	760	15449	1887	0	550	0	550	0	0	0	0	0	0	11636	0	974	0	8736	25494	22981	42362	138734	197	197	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1998	999	0	0	0	999	25494	22981	42362	142684	0	4596	21181	142684	168461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
629148																																																																																																																																		126948	932	0	0	75763	4814	3625	1189	0	0	0	0	0	0	1768	17391	0	608	3975	0	3975	0	0	0	0	0	0	11332	80	464	0	10633	6577	44724	21826	54631	69	69	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6577	45274	21826	55795	0	9055	10913	55795	75763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
629353																																																																																																																																		351504	2509	0	0	209255	46219	28108	18111	0	0	0	0	0	0	4193	73632	0	0	1230	0	1230	0	0	0	0	0	0	15761	120	821	0	14820	34830	101273	56813	160442	141	141	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	34830	101273	56813	160593	0	20255	28407	160593	209255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
629522																																																																																																																																		166013	1692	0	339	113056	13923	13406	517	0	448	0	0	0	0	0	11647	1197	9	370	0	370	0	0	0	0	0	0	9548	31	180	0	5956	16409	13915	65883	64487	35	35	0	0	0	35	105	53	5	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8055	4028	0	0	0	4028	16414	13915	65883	68724	0	2783	32942	68724	112717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
629746																																																																																																																																		131114	1369	0	278	87210	15326	7137	8189	0	6225	88	2348	3789	0	0	19147	2982	0	1363	0	1363	0	0	0	0	0	0	5205	0	264	0	4941	8326	32868	32786	57715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5662	2831	0	0	0	2831	8326	32868	32786	63088	0	6574	16393	63088	86932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
630041																																																																																																																																		24617	173	0	0	14895	5521	697	4824	0	211	0	0	211	0	400	100	1098	0	617	0	617	0	0	0	0	0	0	1092	19	33	0	1040	1116	5574	8642	9452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116	5574	8642	9454	0	1115	4321	9454	14895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
630340																																																																																																																																		61501	518	0	0	43467	1317	816	501	0	0	0	0	0	0	0	3264	8911	4531	531	0	531	0	0	0	0	0	0	891	0	0	0	891	816	4296	29364	27447	30	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816	4296	29364	27926	0	859	14682	27926	43467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
630555																																																																																																																																		440556	3652	0	0	335549	88583	82658	5925	0	4605	0	4186	419	0	5776	15671	0	4500	0	0	0	0	0	0	0	0	0	33808	0	521	0	33287	90993	26303	65262	241879	688	688	95	0	0	593	1887	944	201	0	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39117	19559	975	0	253	18331	92264	26303	65515	267932	0	5261	32758	267932	335549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
630658																																																																																																																																		379497	2231	0	627	128384	78129	78109	20	0	1653	0	1653	0	0	1530	160285	0	0	0	0	0	0	0	0	0	0	0	14592	405	1075	25	10019	83721	164652	71666	58640	63	63	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83721	164652	71666	59190	0	32930	35833	59190	127757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
631039																																																																																																																																		126263	1687	0	530	92533	14745	14536	210	0	0	0	0	0	0	8649	10918	0	0	0	0	0	0	0	0	0	0	0	9605	60	134	0	9411	24158	11262	12484	79501	160	160	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5737	2869	0	0	0	2869	24158	11262	12484	83184	0	2252	6242	83184	92003	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
631150																																																																																																																																		304032	3031	0	592	195150	43828	7686	36142	0	0	0	0	0	0	41232	987	7606	0	0	0	0	0	0	0	0	0	0	17649	178	419	0	17052	49096	37548	71719	148560	540	540	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3642	1821	0	0	0	1821	49096	37548	71719	151780	0	7510	35860	151780	194558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
631178																																																																																																																																		224342	1669	0	0	170481	8932	4443	4489	0	0	0	0	0	0	3359	30986	1357	10	0	0	0	0	0	0	0	0	0	8683	24	1067	17	6365	7826	36542	56747	123587	0	0	0	0	0	0	0	0	0	0	0	0	731	146	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	9221	4611	0	0	0	4611	13208	36542	56747	133535	0	7308	28374	133535	170481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
631422																																																																																																																																		1260905	6411	0	0	654435	62486	43000	19486	0	173964	0	173964	0	0	0	464830	0	0	14298	0	14298	0	0	0	0	0	0	32188	142	4260	471	27141	49491	676838	138410	361255	494	494	0	0	0	494	4515	2258	0	0	0	2258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36071	18036	0	0	0	18036	158205	676838	138410	388996	0	135368	69205	388996	654435	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
631570																																																																																																																																		1107379	6921	0	0	682220	49096	42317	6779	0	76361	2816	73545	0	0	3146	1688	0	0	0	0	0	0	0	0	0	0	0	34956	20	8475	2003	24445	48299	92667	687084	285833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26801	26801	0	0	0	26801	2221	1111	0	0	0	1110	48299	92667	688086	315160	0	18533	344043	315160	682220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
632410																																																																																																																																		701013	5497	0	781	411310	47208	40567	6641	0	0	0	0	0	0	34009	126108	7204	4121	26993	0	26993	0	0	0	0	0	0	26696	191	2843	0	19965	109742	165315	154872	271325	5633	5633	0	0	0	5633	904	452	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109742	165315	154872	297063	0	33063	77436	297063	410529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
632607																																																																																																																																		869479	5569	0	0	549096	12133	7104	5029	0	0	0	0	0	0	6268	72196	1356	5831	887	0	887	0	0	0	0	0	0	44632	0	2050	0	41800	13372	83932	513779	234336	0	0	0	0	0	0	172	86	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13372	83932	513779	235920	0	16786	256890	235920	549096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
632858																																																																																																																																		561563	4610	0	0	448846	68679	19502	49177	0	0	0	0	0	0	20799	27539	2937	30023	0	0	0	0	0	0	0	0	0	32304	0	6788	0	25516	43281	83504	85106	328216	0	0	0	0	0	0	0	0	0	0	0	0	2005	401	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	40119	20060	0	0	0	20060	43281	83679	85106	350155	0	16736	42553	350155	448846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
633378																																																																																																																																		6589030	30937	0	0	3783202	36470	19349	17121	0	36073	0	36073	0	0	220610	598895	0	179944	0	0	0	0	0	0	0	0	0	661569	509	64801	3351	340695	244049	717495	3042550	1963951	0	0	0	0	0	0	274	137	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30192	15096	0	0	0	15096	244049	727600	3042550	1990294	0	145520	1521275	1990294	3783202	3905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
633640																																																																																																																																		168795	1231	0	0	123102	8658	8409	249	0	31435	161	3101	28173	0	0	14071	0	0	0	0	0	0	0	0	0	0	0	12805	121	260	0	10957	8691	17681	59273	79854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8691	17681	59273	83735	0	3536	29637	83735	123102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
633677																																																																																																																																		185958	1614	0	0	144584	11792	11394	398	0	0	0	0	0	0	92	7322	1046	499	0	0	0	0	0	0	0	0	0	6953	0	720	181	6052	15015	8440	62147	99640	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2437	1219	0	0	0	1218	15015	8440	62535	103661	0	1688	31268	103661	144584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
634544																																																																																																																																		141956	1872	0	568	104390	12261	8523	0	0	0	0	0	0	0	131	4085	0	1153	1860	0	1860	0	0	0	0	0	0	6617	0	783	0	5574	8654	6728	58272	69855	8	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8654	6728	58272	73392	0	1346	29136	73392	103822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
634955																																																																																																																																		264690	2181	0	0	217761	11290	3198	8092	0	0	0	0	0	0	5542	53994	0	26048	377	0	377	0	0	0	0	0	0	13024	534	585	0	7402	9274	63048	40886	85724	380	380	0	0	0	380	548	274	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3760	1880	0	0	0	0	9274	63048	40886	86378	0	12610	20443	86378	217761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
634973																																																																																																																																		58964	472	0	0	43954	10473	2905	7568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3932	0	0	0	3867	2905	8216	18530	28539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3819	1910	0	0	0	1910	2905	8216	18530	31016	0	1643	9265	31016	43954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
635457																																																																																																																																		66287	370	0	0	35979	2074	1712	362	0	0	0	0	0	0	3974	13030	0	0	10273	0	10273	0	0	0	0	0	0	3971	3	144	0	3824	6456	23809	11235	24917	0	0	0	0	0	0	75	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558	279	0	0	0	279	6456	23809	11235	25269	0	4762	5618	25269	35979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
635840																																																																																																																																		483497	2952	0	0	349048	24925	5048	19877	0	0	0	0	0	0	2470	55394	6628	10565	2	0	2	0	0	0	0	0	0	35382	742	9265	55	18064	8260	143738	29842	281581	106	106	0	0	0	106	722	361	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31270	15635	0	0	0	15635	8523	146415	29842	300752	0	29283	14921	300752	349048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
635907																																																																																																																																		808795	4772	0	0	636252	5396	3096	2300	0	0	0	0	0	0	23619	53454	506	10184	310	0	310	0	0	0	0	0	0	40520	19	2129	806	36191	26966	60956	328463	368341	2168	2168	0	0	0	2168	1050	525	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51205	25603	0	0	0	25565	26966	60956	328463	397422	0	12191	164232	397422	636252	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
636276																																																																																																																																		208668	1892	0	262	130411	10737	10531	206	0	1458	418	1043	0	0	16576	22649	4587	364	3103	0	3103	0	0	0	0	0	0	20084	0	268	0	10032	33210	27269	77825	50453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2737	1369	0	0	0	1369	33210	27269	77825	51822	0	5454	38913	51822	130149	0	0	0	0	0	0	0	0	0	0	0	0	0	4646	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
636753																																																																																																																																		58296	331	0	0	37897	10886	368	10518	0	5237	0	0	5237	0	0	8991	0	0	4425	0	4425	0	0	0	0	0	0	1261	12	0	0	1188	380	23934	6490	27338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	23934	6490	29049	0	4787	3245	29049	37897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
636771																																																																																																																																		3563694	26148	0	0	2768519	65654	35355	30299	0	0	0	0	0	0	69621	257270	29549	23821	0	0	0	0	0	0	0	0	0	208463	9969	9359	3638	92217	114945	321619	1023720	1869542	2546	2546	0	0	0	2546	4661	2331	0	0	0	2331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375561	187781	0	0	0	187781	114945	331073	1023720	2103310	0	66215	511860	2103310	2768519	5464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
637170																																																																																																																																		628546	5832	0	39	463459	17419	7129	10290	0	0	0	0	0	0	49040	41	0	0	0	0	0	0	0	0	0	0	0	29458	159	2596	474	26229	57408	39926	163949	370973	0	0	0	0	0	0	296	148	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57408	39926	163949	371121	0	7985	81975	371121	463420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
637451																																																																																																																																		11335522	61089	0	0	9193514	418580	270776	147804	0	386326	32278	354048	0	0	88185	802555	9225	0	394	0	394	0	21138	206	2182	0	18222	747298	29630	33651	1051	398948	486907	1815683	2084547	6335677	71010	71010	10934	0	0	60076	19917	9959	1571	0	0	8388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1184988	592494	0	0	0	540930	499412	1816661	2084547	7134766	0	363332	1042274	7134766	9193514	1195	0	0	0	0	0	0	0	0	0	0	0	0	944	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
637554																																																																																																																																		408475	5853	0	1148	376369	3942	1129	2813	0	0	0	0	0	0	1958	9120	0	0	11321	11321	0	0	0	0	0	0	0	16439	0	401	0	16038	16069	17565	46446	334129	730	730	0	0	0	730	54	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31970	15985	453	34	1517	13981	16522	17599	47963	348867	0	3520	23982	348867	375221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
638131																																																																																																																																		233860	1612	0	122	119221	7139	6850	289	0	0	0	0	0	0	10450	59488	9358	0	0	0	0	0	0	0	0	0	0	5751	78	1258	535	3880	18841	61035	99941	54754	444	444	0	0	0	444	360	180	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	260	0	0	0	260	18841	61035	100497	56765	0	12207	50249	56765	119099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
638355																																																																																																																																		180369	857	0	0	116928	57140	10024	47116	0	2243	0	1413	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7227	53	0	0	7174	10077	48529	34936	87205	114	114	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	1050	0	0	0	1050	10077	48529	34936	89035	0	9706	17468	89035	116928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
638850																																																																																																																																		176571	1032	0	444	47016	87581	85120	2461	0	0	0	0	0	0	23679	25068	249	0	0	0	0	0	0	0	0	0	0	4539	354	254	2	3929	109153	27783	1293	38173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1419	710	0	0	0	710	109153	27783	1293	40812	0	5557	647	40812	46572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
