"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
548641																																	137	34	8900	0	11900	true	137	0	0	34	0	0	4040	1	0	0	true	0	0	0	8900	3000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fsbsumner.com	
548771																																	69	11056	5100	69	32497		0	1913	0	4188	1829	3126	5116	4	69	0			0	0	5100	19234	7571	0	0	592	0	0	0	0	592																																																		www.magbank.com	
548829																																	56	713	2000	56	4000	true	0	0	0	208	0	505	241	0	65	0	false	0	0	0	2000	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.commodorebank.com	
548856																																	0	0	2350	0	2990		0	0	0	0	0	0	0	0	0	0	false		640	0	2350	0	0	0	0	640	0	0	0	0	640																																																		http://www.fnbfairbury.com	
549862																																	0	3600	0	0	0	true	0	0	0	0	3600	0	12404	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.cbtwaco.com	
550279																																	0	90	0	0	22443		0	90	0	0	0	0	2337	1	0	0			0	0	0	5000	10000	7443	0	0	0	0	0	0	0																																																		www.olyfed.com	
550354																																	0	0	0	0	0	true	0	0	0	0	0	0	657	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.bankofestespark.com	
550448																																	0	582	0	0	148		0	0	582	0	0	0	412	0	0	0			148	0	0	0	0	0	0	148	0	0	0	0	148																																																		http://www.statebankspiritlake.com	
550635																																	3153	34	0	1449	0		1704	34	0	0	0	0	9901	3	1449	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.hickorypointbank.com	
550653																																	0	505	641	0	2356		0	0	0	0	0	505	2151	2	0	0			0	0	641	318	318	1079	0	0	0	0	0	0	0																																																		https://onlinebanking.cedarsecurity.com/	
550756																																	5961	162	4000	495	4000	true	5466	0	0	162	0	0	1451	1	495	0	true	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false					http://www.easygrowchecking.com																http://www.bankeasy.com	
550952																																	0	0	0	0	0		0	0	0	0	0	0	388	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																														0	0	0	0																	WWW.RSNB.COM	
551016																																	124	115	7500	124	7500		0	0	0	115	0	0	2067	1	112	0			0	0	7500	0	0	0	5000	0	0	0	0	0	0																																																		http://www.fleetwoodbank.com	
551070																																	5125	1437	0	1510	60023	true	3615	0	0	1060	42	335	763	1	1510	0	false	0	0	0	0	10023	25000	25000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.charterbank.net	
552059																																	0	0	14130	0	30830	true	0	0	0	0	0	0	4890	4	0	0	false	0	0	0	14130	7000	7140	2560	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bankflinthills.com	
552161																																	1066	1219	0	1066	0		0	170	0	0	0	1049	15988	3	1066	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.cnboftexas.com	
552545																																	1128	0	4000	26	6550		1102	0	0	0	0	0	1908	2	26	0			0	0	4000	2550	0	0	0	0	0	0	0	0	0																																		www.checkingfinder.com		www.kasasa.com		www.qwickrate.com		www.cdrateline.com		www.ecdmarket.com								www.tsbank.com	
552956																																	0	0	0	0	0	true	0	0	0	0	0	0	466	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																http://www.silexbank.com	
552974																																	98	0	2389	98	22031	true	0	0	0	0	0	0	4652	2	98	0	false	0	0	0	2389	776	3523	15343	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.shelbysavingsbank.com	
553038																																	0	0	0	0	5000		0	0	0	0	0	0	12603	3	0	0			0	0	0	5000	0	0	0	0	0	0	0	0	0																																																		www.communitybankoffitzgerald.com	
553926																																	22	0	2550	22	9486	true	0	0	0	0	0	0	552	0	22	0	true	0	0	0	2550	2250	3000	1686	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fnbsycamore.com	
553944																																	663	204	51	0	7599	true	663	0	0	204	0	0	6988	2	0	0			0	0	51	2430	75	5043	0	0	0	0	0	0	0	true	false																																																http://www.mylnb.com	
554268																																	0	0	0	0	0		0	0	0	0	0	0	5	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.hillbankandtrustco.com	
554343																																	0	30	3000	0	17710		0	0	0	30	0	0	1333	1	0	0			5210	0	3000	4000	3500	2000	3500	5210	0	0	0	0	5210																																		www.fowlerstatebank.com																WWW.FOWLERSTATEBANK.COM	
554473																																	0	167	142500	0	351531	true	0	0	0	167	0	0	12	0	0	0	false	0	0	0	142500	131300	66900	0	12500	1326	1642	919	6944	0	10831	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true										cliftonsavings.com	CSBK	cliftonsavings.net		csbknj.com		cliftonsavings.bank										csbk.bank	
554857																																	947	0	8125	929	33375	true	18	0	0	0	0	0	5782	4	929	0	true	0	0	0	8125	11000	11000	3250	3000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.5pointsbank.com	
554941																																	150	375	0	150	0	true	0	294	0	81	0	0	222	0	326	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.farmerstatebank.com	
555256																																	0	0	0	0	0		0	0	0	0	0	0	1649	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.fmbank-tx.com	
556011																																	366	0	9636	366	18642		0	0	0	0	0	0	6016	2	366	0			0	0	9636	7756	1250	0	0	0	0	0	0	0	0																																																		www.wmsb.bank	
556459																																	0	0	20000	0	30000		0	0	0	0	0	0	232	0	0	0			0	0	20000	0	0	10000	0	0	0	0	0	0	0																														0	0	0	0																	www.klebergbank.com	
556815																																	571	0	45250	549	140250	true	22	0	0	0	0	0	10346	1	549	0	true	0	0	0	45250	80000	15000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.peoplesbanknet.com	
556936																																	0	180	1250	0	3250	true	0	0	0	93	87	0	4917	2	0	0	true	0	0	0	1250	2000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.germanamericanstatebank.com	
557317																																	266	0	0	0	2110	true	266	0	0	0	0	0	1230	1	0	0	false	0	0	0	0	2110	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.gratzbank.com	
557438																																	0	0	15000	0	15000	true	0	0	0	0	0	0	483	0	0	0			0	0	15000	0	0	0	0	0	0	0	0	0	0																																																		http://www.giffordbank.com	
557858																																	0	500	500000	0	515253	true	0	0	0	0	0	500	111179	7	0	0	true	0	15253	0	500000	0	0	0	0	15253	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.intrustbank.com	
558574																																	0	0	0	0	5020		0	0	0	0	0	0	776	1	0	0			0	0	0	2853	986	1181	0	0	0	0	0	0	0																							2	true																										www.securityfederalonline.com	
559179																																	0	0	176	0	176		0	0	0	0	0	0	718	0	0	0			0	0	176	0	0	0	0	0	0	0	0	0	0																							1	true																										www.brookvillesavings.com	
560214																																	0	0	5000	0	10000		0	0	0	0	0	0	1273	1	0	0			0	0	10000	0	0	0	0	0	0	0	0	0	0																																																		www.corncitystatebank.com	
560353																																	0	0	0	0	0		0	0	0	0	0	0	5250	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.fnblj.com	
560438																																	0	0	0	0	0		0	0	0	0	0	0	143	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.thebankofevergreen.com	
560830																																	0	0	0	0	0		0	0	0	0	0	0	1591	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.gnbonline.com	
561145																																	2144	0	0	206	12810		1938	0	0	0	0	0	3716	1	206	0			0	0	0	6000	1000	5810	0	0	0	0	0	0	0																																																		www.fsbwc.com	
561574																																	0	0	34100	0	34100		0	0	0	0	0	0	8867	2	0	0			0	0	34100	0	0	0	0	0	0	0	0	0	0																																																		http://www.summitstatebank.com	
561659																																	0	0	0	0	5023	true	0	0	0	0	0	0	1839	3	0	0	false	0	0	0	85	203	2119	2616	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												WhyCommunityMatters.com																WYPinnbank.com	
561864																																	732	0	0	0	0		732	0	0	0	0	0	5715	5	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.southwbank.com	
562058																																	887	1784	0	887	0	true	0	115	0	69	100	1500	19569	6	1703	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																http://www.ubu.bank	
562076																																	0	243	0	0	0	false	0	0	0	243	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.uscfsb.com	
562553																																	93	918	12700	0	13500		93	0	687	66	0	165	417	0	0	0			0	0	12700	0	0	800	0	0	0	0	0	0	0																																																		www.FNBNM.bank	
563233																																	0	264	0	0	0	true	0	264	0	0	0	0	1215	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbgriffin.com	
563336																																	0	2260	0	0	0	true	0	585	0	0	0	1675	382	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		https://www.citizensbankal.com	
563457																																	0	0	0	0	557		0	0	0	0	0	0	14	0	0	0			0	0	0	0	0	557	0	0	0	0	0	0	0																																																		www.fnbjohnson.com	
563774																																	0	320	0	0	0	false	0	0	0	320	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
563934																																	0	436	0	0	0	false	0	0	0	436	0	0	631	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
564052																																	0	612	0	0	0		0	20	302	150	0	140	892	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.bankofalma.net	
564324																																	1631	0	3000	1631	11780	true	0	0	0	0	0	0	12142	3	1772	0			0	0	3000	0	8780	0	3000	0	0	0	0	0	0	true	false																																																http://www.oldfortbank.com	
564463																																	0	0	0	0	0		0	0	0	0	0	0	3584	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.ourhometownbank.com	
564557	0	7156	60	0	3408	true	0	13037	4	0	0	true	0	0	60	1229	2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3408			4234	0	62	0	2860								0										0		true	false			0	0	0	0	0	0	0	0	0		0	0	0	0	0																															http://www.falconbank.com	
564678																																	0	0	2000	0	9000		0	0	0	0	0	0	1228	1	0	0			0	0	2000	3000	0	4000	0	0	0	0	0	0	0																																																		www.gslsavingsbank.com	
564838																																	0	537	0	0	0		0	418	0	119	0	0	2750	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.citizenscommunitybank.net	
564856																																	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.our1stbank.com	
564977																																	275	0	27000	275	69000	true	0	0	0	0	0	0	916	0	320	0	true	0	0	0	27000	42000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										WWW.TERRITORIALSAVINGS.NET	
565143																																	0	0	0	0	1807	true	0	0	0	0	0	0	129	0	0	0	false	0	0	0	0	0	0	1807	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.firststatebankky.com	
565152																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://SPRINGFIELDSTATEBANK.COM	
565170																																	0	0	0	0	0		0	0	0	0	0	0	101	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							2	true										secure.myvirtualbranch.com																www.ffsmid.com	
565536																																	55	43	0	55	2000		0	0	0	43	0	0	3539	3	55	0			0	0	0	0	2000	0	0	0	0	0	0	0	0																																																		www.ncb-ebanc.com	
565750																																	1017	23052	0	1017	39412	true	0	16721	148	2064	0	4119	3821	2	1017	0			0	0	0	15000	16412	8000	0	0	0	0	0	3000	0	true	false																							true				false																					http://www.bankofwashington.com	
565844																																	0	90	0	0	0	true	0	90	0	0	0	0	308	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.gostatebank.com	
566056																																	210	147	0	210	378		0	0	0	53	0	94	0	0	221	0			0	0	0	0	0	378	0	0	0	0	0	0	0																																		WWW.MYSECBANK.BIZ		WWW.MYSECBANK.INFO		WWW.MYSECBANK.NET		WWW.MYSECBANK.ORG		WWW.MYSECBANK.US								WWW.MYSECBANK.COM	
566243																																	0	985	0	0	0	true	0	0	0	0	0	985	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.GlenwoodStateBank.com	
566551																																	0	135	0	0	0		0	0	0	0	0	135	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.rubyvalleybank.com	
566953																																	410	0	0	0	0		410	0	0	0	0	0	488	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.statebankoftownsend.com	
567240																																	44	1514	2545	44	10004		0	831	0	248	85	350	266	0	44	0			0	0	2545	53	2904	4502	0	0	0	0	0	0	0																																																		www.bankofjamestown.com	
567679																																	420	150	0	420	10321		0	0	0	150	0	0	1022	0	420	0			0	0	0	2554	3000	3993	0	0	0	0	774	0	0																							1	true																										www.greenvillefederal.com	
567736																																	0	2	0	0	0		0	2	0	0	0	0	916	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.farmers24.com	
567905																																	0	2045	10000	0	10000	true	0	0	0	244	1506	295	0	0	0	0	true	0	0	0	10000	0	0	0	10000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.citynatbank.com	
568126																																	0	0	12130	0	21495		0	0	0	0	0	0	195	0	0	0			0	0	12130	1595	1258	6512	0	0	0	0	0	0	0																																																		www.sthenrybank.com	
568135																																	453	151	0	453	0		0	0	0	0	0	151	590	0	453	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.holcombstatebank.com	
568144																																	0	320	43000	0	43000	true	0	123	0	76	0	121	897	1	0	0	false	0	0	0	43000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.onebanc.com	
568359																																	0	204	17500	0	24500	true	0	169	0	35	0	0	2329	2	0	0	false	0	0	0	17500	7000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.americanbankofmissouri.com	
568377																																	0	116	0	0	1000		0	0	0	116	0	0	472	0	0	0			0	0	0	1000	0	0	0	0	0	0	0	0	0																							1	true																										sloveniansavings.com	
568470																																	490	1805	13000	97	41421	true	393	354	0	1032	0	419	3738	1	233	0	true	0	17321	0	13000	11100	0	0	0	17321	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.ibankpeoples.com	
568939																																	0	3776	0	0	0		0	3508	0	68	0	200	3817	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.fnbop.com	
570558																																	0	155	0	0	0	true	0	0	0	0	0	155	113	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.arrowheadbanktexas.com	
570651																																	0	0	0	0	0		0	0	0	0	0	0	511	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.ftcb1.com	
571135																																	0	0	4250	0	4250	false	0	0	0	0	0	0	3146	2	0	0	false	0	0	0	4250	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
571265																																	0	1810	0	0	0	true	0	0	0	0	0	1810	856	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.denalistatebank.com	
571920																																	318	250	2000	318	4938		0	0	0	250	0	0	210	0	318	0			0	0	2000	0	0	2938	0	0	0	0	0	0	0																																																		www.e-fnb.com	
571957																																	0	0	2700	0	2700		0	0	0	0	0	0	0	0	0	0			0	0	2700	0	0	0	0	0	0	0	0	980	0																																																		www.stateexchange.net	
572347																																	4	0	0	0	0	true	4	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.thebankofbillings.com	
572374																																	5951	28322	195000	85	195008	true	5866	16747	0	1411	303	9861	77127	8	701	0	true	0	8	0	195000	0	0	0	0	8	0	0	0	0	8	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true																									https://www.greatsouthernbank.com	
572459																																	0	239	9828	0	39272	true	0	239	0	0	0	0	16730	3	0	0	false	0	0	0	9828	3656	5788	20000	0	0	0	0	0	12700	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://csbmarysville.com	
572655																																	0	0	1500	0	1500	true	0	0	0	0	0	0	1949	3	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.CBANKTEXAS.COM	
573036																																	0	0	0	0	0		0	0	0	0	0	0	2397	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.oconeestatebank.com	
573335																																	0	358	0	0	33539		0	0	0	63	0	295	1898	1	0	0			0	0	980	6853	12466	13240	0	0	0	0	0	0	0																																																		http://www.riverhillsbank.com	
574051																																	808	70	12000	0	12000		808	0	70	0	0	0	1571	1	0	0			0	0	12000	0	0	0	0	0	0	0	0	0	0																																		www.bankheritage.bank																www.bankheritage.com	
574079																																	11	546	4000	11	9000		0	0	0	546	0	0	1620	0	11	0			0	0	4000	5000	0	0	0	0	0	0	0	0	0																							1	true																										www.franklinbnk.com	
574949																																	471	270	14000	471	14000		0	0	0	167	0	103	2886	3	471	0			0	0	14000	0	0	0	0	0	0	0	0	0	0																																																		http://www.fmberlin.com	
574976																																	4433	66	0	1699	3848	true	2734	66	0	0	0	0	23211	5	3793	0	true	0	1656	0	0	0	1342	850	0	1656	0	0	0	0	1656	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.cashmerevalleybank.com	
575133																																	0	0	0	0	0		0	0	0	0	0	0	2281	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.thepeoplesbank.com	
575254																																	0	2681	0	0	95000	true	0	1154	160	10	0	1357	9457	2	0	0	true	0	0	0	75000	0	20000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.CITYBANKONLINE.COM	
575348																																	0	0	0	0	303		0	0	0	0	0	0	707	0	0	0			0	0	0	0	303	0	0	0	0	0	0	0	0																																																		www.farmersnational.bank	
575375																																	406	0	0	406	0	true	0	0	0	0	0	0	785	1	617	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.ss-bank.com	
575647																																	0	0	0	0	0		0	0	0	0	0	0	821	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.statebankofsaunemin.com	
575656																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.dilleystatebank.com	
575759																																	0	0	2000	0	7541	true	0	0	0	0	0	0	653	1	0	0	true	0	0	0	2000	2000	3000	541	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.mccooknationalbank.com		www.mccooknational.bank		www.mnb.bank		www.mnb1.bank										www.mnb1.com	
575834																																	0	0	3159	0	34921		0	0	0	0	0	0	2151	1	0	0			0	0	18159	2000	14762	0	0	0	0	0	0	0	0																														0	0	0	0	fnb-la.biz	First National Bank, Crowley	fnb-la.info	First National Bank, Lake Charles	fnb-la.mobi	First National Bank, Lafayette	fnb-la.net	First National Bank, Sulphur	fnb-la.org		fnb-la.us			firstbank-la.com			http://www.fnb-la.com	
575955																																	0	353	573	0	1762		0	0	0	61	0	292	1777	1	0	0			0	0	573	63	509	617	1762	0	0	0	0	0	0																																																			
576354																																	0	273	4000	0	13500	true	0	117	0	156	0	0	1072	0	0	0	true	0	0	0	4000	4500	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.greatnorthbank.com	
576541																																	237	2891	0	237	0	true	0	90	0	0	0	2801	18790	5	374	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												edeposit.centralbancompany.com																www.centralbank.net	
576578																																	0	0	0	0	0		0	0	0	0	0	0	1762	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true																										www.monroefederal.com	
576608																																	232	276	68500	232	75614	true	0	276	0	0	0	0	966	0	585	0	true	0	0	0	68500	5023	714	1377	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												jha.loanspg.com																www.mvsb.com	
576644																																	1532	0	3002	699	5661		833	0	0	0	0	0	2375	1	791	0			0	0	3002	0	0	2659	0	0	0	0	0	0	0																																																		http://www.greenwoods.bank	
576653																																	0	0	0	0	0		0	0	0	0	0	0	871	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.midland.bank	
576952																																	1356	0	900	1205	3725		151	0	0	0	0	0	310	0	1573	0			0	0	900	0	0	2825	0	0	0	0	0	0	0																																																		www.firstnebraska.bank	
577128																																	11228	276	116597	2245	265459	true	8930	0	0	109	0	167	14302	1	3538	53	true	0	0	0	116597	63542	35000	50320	30000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://https://www.peoplesbancorp.com/	
577137																																	24	0	45000	0	70000	true	24	0	0	0	0	0	0	0	0	0	false	0	0	0	45000	25000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.pnb.com	
577230																																	0	902	0	0	0	true	0	245	0	657	0	0	182	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		http://www.talbotstatebank.com	
577472																																	701	269	10000	701	43500		0	0	0	119	0	150	1934	1	701	0			0	0	10000	19500	14000	0	0	0	0	0	0	0	0																							1	true																										www.westendbank.com	
578116																																	46	33	537	46	1744		0	0	0	33	0	0	1641	0	46	0			0	0	537	582	393	232	0	0	0	0	0	0	0																																																		www.thesavingsbankohio.com	
578237																																	0	117	0	0	0		0	41	0	76	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		https://www.ecommonwealthbank.com	
578255																																	640	0	125000	0	125102	true	640	0	0	0	0	0	18262	6	0	0	true	0	0	0	125000	0	0	102	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0	www.firstunited.bank		www.spiritmortgage.net														www.firstunited.net	
578554																																	0	105	0	0	0		0	100	0	5	0	0	1069	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																		www.ccb-online.net	
578741																																	197	892	3500	197	11000	true	0	192	0	0	0	700	5532	3	197	0	false	0	0	0	3500	6000	1500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.blccb.com	
578862																																	0	0	0	0	0	false	0	0	0	0	0	0	756	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fsbsandiego.com	
579140																																	186	0	0	0	3000		186	0	0	0	0	0	1851	1	0	0			0	0	0	0	0	3000	0	0	0	0	0	0	0																																		www.pcsbanking.net																www.regionalmissouri.com	
579319																																	0	0	0	0	0	true	0	0	0	0	0	0	691	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.com1stbank.com	
579364																																	193	2003	21000	0	40631	true	193	0	0	0	0	2003	860	0	0	0			917	0	21000	0	0	0	0	19631	0	0	0	0	19631	true	false																																																http://www.texaschampionbank.com	
