"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
755421																																																																							0	8660	0		2906			2470	0	0	0	29663	0	0	0	12141	0	0	13707	687	2343	4452	3945	157	0	3380	7297	3913	1825	642	0								0	0			0	0	64	0	0	1122			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		21988		0	0							0	1367	0	0	0	0	0			0	0	0	0			0	0	933			0	0	0		
755458																																																																							0	28127	530		17256			6147	3363	0	0	118250	0	0	0	45655	3988	34988	25342	1203	7327	16395	6413	12754	245	25847	12276	11212	10355	10154	0								212	383			0	0	1128	0	5991	2297			0			0	127																							0	0	0	0	0	0	0	0	0	0	0	0		33088		0	73							0	939	0	0	0	28	0			0	0	0	0			0	0	2161			0	0	0		
755850																																																																							0	21707	129	1	18201	21895		21895	1403	0	4077	114361	0	11	0	8078	1422	2091	24693	295	58	893	715	4574	1544	15744	17134	20086	25394	22565	4175								536	108	128		0	0	226	3515	16051	10813		11	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		77121	27	1904	28							0	2445	0	0	0	0	0			0	0	0	0			0	0	1812			0	0	0		
756343																																																																							0	9607	0		10919			2776	0	0	70	42218	0	0	0	11466	120	0	15008	453	533	2063	6970	1447	0	2518	11504	6474	4411	5669	0								0	0		0	0	0	273	0	2131	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	39							0	2353	0	0	0	0	0			0	0	0	0			0	0	2464			0	0	0		
756848																																																																							0	23166	3217		15595			12946	1957	0	1785	115946	0	0	0	30599	689	24637	34692	2704	1730	3938	6066	14599	1062	12173	18085	17054	13137	21195	1421								0	42			6534	4638	115	483	15068	6285			0			193	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	308							0	3258	0	0	0	296	0			0	0	0	0			0	0	433			0	183	0		
757377																																																																							0	0	44623	0	0	0	0	0	8037	0	0	286581	0	0	0	223731	1348	37579	14076	790	22625	17214	3696	121610	47362	6395	18909	10620	11491	13053	1064	0	0	0	0	0	0	0	0	0	0		0	0	30	0	6373	1769	0	0	0			7866	4799																							0	0	0	0	0	0	0	0	0	0	0	0		198667	0	0	0							0	0	0	0	957	0	0	0	0	0	0	0	0			0	0	670			0	0	0		
757452																																																																							0	18266	1835		2444			2440	478	0	1579	136259	52	2861	38	83942	938	43241	9149	5844	16522	15280	13692	4832	26639	4224	7450	9917	10036	10528	9787								0	0			0	0	1489	2638	9867	3211			0			198	87																							0	0	0	0	0	0	0	0	0	0	0	0		119386		994	72							0	1921	0	0	0	0	0			84	68	0				0	0	1336			0	0	0		
757612																																																																							0	4209	7642		24			10187	11192	0	2133	181156	0	0	823	65631	6517	23712	18404	8364	3866	17904	18892	12685	3828	30458	10111	22184	31927	16108	791								0	543			0	0	4156	12020	32629	22893			0			1244	0																							0	0	0	0	0	0	0	0	0	0	0	0		140615		0	8							0	478	0	0	0	0	0			13	0	0				0	0	894			0	770	0		
757779																																																																							0	725	0		0			6558	1611	0	903	93615	39	0	0	50786	11905	13132	931	587	2141	3411	3800	21849	18305	6019	1988	9041	12221	9463	3815								0	180			0	0	488	0	16091	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		93615		0	2							0	709	0	0	0	0	0			0	0	0				0	0	3696			0	0	0		
758703																																																																							0	0	64962	0	0	56856	0	56856	69351	0	0	1444042	0	0	0	569831	30280	319763	123203	47005	86458	69782	110496	83735	166060	270289	36845	179438	278621	90509	13906	0	0	0	0	0	0	0	0	486	0		0	0	16618	83356	22897	528651	0	0	0			5290	252																							0	0	0	0	0	0	0	0	0	0	0	0		466202	55	0	55							0	30	0	6751	2600	0	7000	50	0	0	0	0	0			0	0	669			0	50	0		
758842																																																																							0	7301	972		10586			6185	2709	0	1351	53065	0	0	0	13775	1029	11869	13555	387	1400	1517	655	4081	5735	4119	10182	13040	6604	3739	1247								0	16			0	0	1549	0	4475	1764			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2							0	496	0	0	0	0	0			0	0	0	0			0	0	855			0	0	0		
758851																																																																							0	962	1802		0			1562	0	0	0	20224	0	0	0	5812	241	53	9232	1302	1201	1357	134	604	978	4195	4391	3282	915	956	400								0	4			0	0	186	3855	3446	1902			0			403	0																							0	0	0	0	0	0	0	0	0	0	0	0		1250		0	38							0	102	0	0	0	0	344			0	0	0				0	0	312			0	0	0		
759045																																																																							0	0	29173	0	0	3211	0	3211	29068	0	0	212558	336	25195	0	21860	1600	4214	63995	1047	5818	8072	4312	2445	166	27698	43283	73773	31976	12643	531	0	0	0	0	0	0	0	0	125	0		0	0	6470	16289	25143	53243	0	25195	0			100	500																							0	0	0	0	0	0	0	0	0	0	0	0		43004	723	680	723							0	23	0	0	3810	0	1514	0	0	0	0	0	0			0	0	91			0	0	0		
759250																																																																							0	11249	0		7608			6164	0	0	138	30008	0	0	0	1501	0	293	6836	278	171	602	296	155	0	2723	6791	7866	6353	3012	1723								0	0			0	0	0	0	0	1365			0			115	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	18							0	696	0	0	0	0	0			16	0	0	16			0	0	1269			0	0	16		
759540																																																																							0	0	2869		0			1958	554	0	0	65188	207	0	0	12608	1417	0	26891	1393	3319	5680	343	27	53	13803	9544	21880	1651	2431	0								0	4			0	0	0	1252	43468	0			0			720	752																							0	0	0	0	0	0	0	0	0	0	0	0		3685		0	11							0	248	0	0	0	0	0			0	0	0				0	0	1006			0	0	0		
759625																																																																							446	14035	1979	0	1451	14939	0	14939	18615	0	132	258375	4	0	952	63765	5470	39330	58799	3960	5973	14933	22521	5108	10477	50068	33178	37852	30630	18243	11676	0	0	0	446	0	0	0	1527	1523	503		0	0	12238	27945	46847	36376	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	26956	2364	0	2364							0	5682	0	975	0	0	0	578	0	599	599	0	0			0	0	3045			0	578	0	0	
760210																																																																							0	5463	384		292			10164	0	0	87	61236	0	0	0	26119	734	0	1506	68	73	969	1170	17732	5369	590	775	4808	6504	12585	8223								0	5			0	0	0	0	7109	503			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	18							0	6209	0	0	0	0	0			0	0	0				0	0	4149			0	0	0		
760331																																																																							0	229	1649	0	0	1994	0	1994	8805	0	0	238141	73	0	0	186383	6386	102092	2156	8716	31299	26832	16849	54719	45424	10044	3340	7221	7359	21796	564	0	0	0	0	0	0	0	0	0	0		0	0	551	1465	15246	11282	0	0	0			3435	1680																							0	0	0	0	0	0	0	0	0	0	0	0		27239	70	0	70							0	0	0	0	1430	1498	0	0	0	0	0	0	0			0	0	4154			0	0	0		
760340																																																																							0	2547	692		2835			1175	0	0	659	28519	0	0	0	7992	523	0	9739	4119	248	1587	1632	208	198	1606	3766	7109	5453	709	1885								0	0			0	0	149	794	3664	2863			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1004	0	0	0	0	0			0	0	0	0			0	0	3622			0	0	0		
760434																																																																							0	15543	0		6613			8971	0	0	536	60240	0	0	0	11777	1279	0	17043	1160	1811	5753	1406	483	1164	3042	11030	14621	12906	3329	3458								0	0			0	0	1077	0	5282	4713			0			141	0																							0	0	0	0	0	0	0	0	0	0	0	0		8792		0	0							0	2843	0	0	0	0	38			0	0	0	0			0	0	1606			0	23	0		
760649																																																																							0	16431	923		13627			5857	35	0	532	57329	0	0	0	4194	0	0	21066	14	142	1008	2870	67	0	15958	6072	10713	9873	8506	1319								0	13			0	0	448	497	8010	3179			0			0	93																							0	0	0	0	0	0	0	0	0	0	0	0		3178		0	15							0	695	0	0	0	0	0			0	0	0	0			0	0	2873			0	0	0		
760854																																																																							0	17272	6892	0	5470	48430	0	48430	13834	0	0	383430	0	1379	0	129840	7814	36993	122064	8400	22542	43542	15084	22013	17482	43091	67722	73257	45778	15907	6473	0	0	0	0	0	0	0	1541	1133	0		0	0	1712	16909	45507	37383	0	1379	0			84	391																							0	0	0	0	0	0	0	0	0	0	0	0		121479	180	0	180							0	28864	0	0	0	0	0	464	0	0	0	0	0			0	0	19270			0	464	0		
760939																																																																							0	782	170		0			4017	0	0	296	25156	0	0	0	11916	258	0	11441	1255	4904	5687	70	0	0	1890	3392	6621	1315	22	0								0	0			0	0	0	486	202	2624			0			607	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	40							0	1612	0	0	0	0	0			0	0	0				0	0	2753			0	0	0		
760957																																																																							0	227	0		2			3989	6295	0	0	25147	0	0	0	6849	479	0	5552	94	154	2626	221	3754	0	3800	1919	5506	3325	3133	0								0	273			0	0	0	1163	2023	1860			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	84							0	991	0	0	0	0	0			0	0	0				0	0	912			0	0	0		
761244																																																																							0	4824	681		5835			19271	96	0	0	144163	44	96	0	54923	2661	46192	25953	4197	12244	904	354	6983	29964	6842	22078	7309	5401	14718	31058								0	0			0	0	2671	8032	27674	8521			0			238	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		1	240							0	7514	0	4115	0	823	0			41	0	0				0	0	1167			0	198	0		
761347																																																																							0	0	1894		0			6404	213	0	0	45007	0	0	0	16223	497	0	19322	1914	5074	7502	0	0	115	3912	8480	13252	158	171	674								144	1			0	0	178	0	12772	6486			0			1382	595																							0	0	0	0	0	0	0	0	0	0	0	0		6263		0	4							0	121	0	0	0	781	0			0	0	0				0	0	70			0	58	0		
761459																																																																							0	32404	0		8069			12480	308	0	0	86965	0	0	0	8859	2276	0	33149	611	1442	5862	348	511	0	5879	25217	32635	4318	8619	0								0	53			0	0	34	0	15102	5038			0			167	0																							0	0	0	0	0	0	0	0	0	0	0	0		18100		0	62							0	1347	0	0	0	0	0			212	0	0	212			0	0	933			0	0	212		
761543																																																																							0	26210	141		26062			16307	598	0	232	129222	0	0	0	18893	3134	65	49495	2127	4539	9454	1166	312	1084	12598	34167	32690	18930	9216	2569								0	0			0	0	6131	1783	12406	9100			0			0	139																							0	0	0	0	0	0	0	0	0	0	0	0		12393		0	767							0	3380	0	0	0	0	0			0	0	0	0			0	0	4078			0	0	0		
761806	8258737	27498	18	2617026	567	0	1391	11021136	0	20815	788966	1391522	688206	1831631	1539322	1705375	241754	0	0	0	0	0	0	11712	567		0	0	0	75254											0	0	0	0	0	0	0	0	0	0	0	0	4383940	0	56	70680	0	0	0	0			0	0	28877			0	0	0	0	2164	215296	0	18	2617026	567	2617593	1911614	0	1391	11021136	0	75254		3482387	548470	917277		73610	217518	96337	115130	1175537	1716954							0			0	0			0	11712					80452	89075	551339	1377940			0			92797	95286																																					11182	16316	11182								56	9307	7068	24299	7306	125899				0							28877							
761833																																																																							0	1235	900		0			1870	651	0	0	61161	0	0	0	22958	388	5666	24346	3202	8169	7742	846	1061	904	6167	7375	13055	3421	747	6620								0	498			0	0	1939	4695	11496	11117			0			509	497																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2031							0	615	0	1985	0	1717	0			0	0	0				0	0	768			0	0	0	0	
761851																																																																							0	18929	968		28125			11851	7287	0	613	111360	0	1570	0	12925	1470	0	22477	1231	1071	4672	2585	2822	281	10989	32012	26270	16062	9774	2141								338	170			0	0	882	3928	8496	6978			0			0	277																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	26							0	3647	0	0	0	260	0			0	0	0	0			0	0	3157			0	0	0		
761954																																																																							0	8640	0		3641			11759	0	0	0	59117	13	0	20	11232	152	8885	10266	836	988	3885	653	1938	2932	7262	8836	10616	9378	4960	6846								0	0			0	0	2716	335	7748	10060			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		26192		0	194							0	79	0	0	0	0	0			0	0	0	0			0	0	2574			0	0	0		
762045																																																																							0	7271	2965		4528			6903	2638	0	2540	75588	0	466	930	23899	770	21132	13141	735	1886	5744	4568	3229	7456	9316	7584	11830	8312	7870	6717								0	36			0	0	2925	2080	11949	5019			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		29121		0	32							0	705	0	0	0	0	0			0	0	0	0			0	0	862			0	0	0		
762054																																																																							0	974	365		218			3623	0	0	0	23634	0	0	0	5260	57	1382	7841	1045	718	835	789	1254	619	2942	5063	5810	1923	2398	238								0	0			0	0	0	393	5150	5451			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9013		0	8							0	568	0	0	0	0	0			0	0	0				0	0	1567			0	0	0		
762353																																																																							0	2577	0		4767			1702	0	0	0	11670	0	0	0	1031	0	0	5826	34	128	438	156	256	0	3235	2976	2773	1425	180	0								0	0			0	0	0	0	0	509			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	162	0	0	0	0	0			0	0	0	0			0	0	922			0	46	0		
762447																																																																							0	63171	20226	1277	50791	121774	0	121774	35214	0	10636	800492	5	0	3818	137925	10003	4174	208239	7474	13705	35090	25987	28998	24567	136166	101613	198852	158973	54232	4598	0	0	0	0	0	0	0	0	801	0		0	0	2675	20412	148936	159587	0	0	0			0	1227																							0	0	0	0	0	0	0	0	0	0	0	0		127768	401	0	1678							0	7256	0	0	0	398	0	0	0	0	0	0	0			0	0	9412			0	0	0		
762625																																																																							0	1528	833		1652			5022	0	0	0	74096	0	0	0	45793	56	0	12691	2203	2713	24373	16272	0	0	2926	4849	9603	9353	1256	0								347	0			0	0	325	4136	5571	2555			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		525	17							0	3537	0	0	0	0	0			0	0	0	0			0	0	2199			0	0	0		
763211																																																																							0	436	0		0			13787	0	0	2765	48602	8	0	0	14030	0	0	5103	302	94	411	726	6973	5096	5634	5370	6357	7979	7341	1758								0	0			0	0	0	0	7994	6389			0			0	269																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1131	0	0	0	0	1703			0	0	0				0	0	2078			0	0	0		
763556																																																																							0	75	7096		169			9602	7973	0	0	128279	0	321	435	29863	7570	892	30926	2421	4635	10732	10108	1251	223	16371	14949	46157	16911	2497	0								566	160			0	0	389	5947	37403	17098			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		28731		0	36							0	1773	0	0	0	0	0			0	0	0				0	0	2238			0	0	0		
763752																																																																							0	772	0		193			2911	80	0	0	22832	16	1358	0	3754	75	2684	3670	244	37	663	540	2134	136	3074	2512	4869	3720	3053	1311								0	210			0	0	606	607	5410	4992			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		22832		0	0							0	687	584	0	0	0	0			0	0	0				0	0	1193			0	0	0		
763930																																																																							0	68658	1476	0	8802	42294	0	42294	3857	0	1407	462011	0	0	5758	125945	6675	6393	8480	16569	26960	43786	16563	15294	2174	55209	112575	97411	22344	14804	9182	0	0	0	0	0	0	0	2121	0	0		0	0	7141	20048	58816	86020	0	0	0			2271	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	22119	440	0	440							0	10846	0	21	0	809	7315	196	0	1458	1011	0	0			140	307	17465			0	196	0	0	
764030																																																																							0	131655	56245	3895	49199	140743	0	140743	51581	0	7940	1846552	3547	1232	0	383568	31073	88042	501176	123490	69988	102033	17514	26099	593	644451	162882	310903	115869	86289	2416	0	0	0	0	0	0	0	109	3046	0		0	0	116105	107120	277862	447540	0	1232	0			4734	4215																							0	0	0	0	0	0	0	0	0	0	0	0		922359	1724	0	5619							0	9250	1579	600	1439	0	9173	0	0	0	0	0	0			0	0	30212			0	0	0		
764058																																																																							0	124	20795	0	0	58260	0	58260	14922	0	0	265794	0	0	0	34003	7675	5988	49953	266	9227	10445	2795	9046	1408	35023	26924	84481	39086	17995	11052	0	0	0	0	0	0	0	0	824	0		0	0	1514	12827	71485	39293	0	0	0			0	586																							0	0	0	0	0	0	0	0	0	0	0	0		133201	41	0	41							0	274	0	0	0	0	0	0	0	0	0	0	0			0	0	3757			0	0	0		
764067																																																																							0	1738	2186		3976			5289	0	0	1729	53771	0	0	0	18198	1376	13210	6771	669	2546	5411	2115	4920	1592	2149	7663	9802	7990	6503	1159								0	0			0	0	181	958	7727	2935			0			0	450																							0	0	0	0	0	0	0	0	0	0	0	0		19990		0	247							0	4285	0	0	0	0	0			0	0	0	0			0	0	2946			0	0	0		
764142																																																																							0	6965	383		11280			10882	158	0	1950	64134	0	0	0	17103	1412	823	13853	563	2960	6043	2823	3992	437	3783	7598	14429	11856	8176	421								0	36			0	0	550	1767	2033	6431			0			665	268																							0	0	0	0	0	0	0	0	0	0	0	0		16270		0	31							0	2152	0	0	204	91	0			2284	680	0	1599			5	0	1001			0	40	1599		
764151																																																																							0	1211	0		2412			3521	0	0	66	21364	0	0	0	5028	16	0	7134	2	169	242	156	3035	1150	2800	4231	4239	2565	2146	153								0	0			0	0	75	0	2258	712			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	65							0	3099	0	0	0	0	0			0	0	0	0			0	0	2901			0	0	0		
764441																																																																							0	5324	0		7013			4642	0	0	0	23045	0	0	0	3677	0	1966	8145	65	88	194	172	1701	1457	2914	5360	3039	4231	3670	154								107	0			0	0	0	0	299	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	22							0	1273	0	0	0	0	0			0	0	0	0			0	0	688			0	0	0		
764647																																																																							0	13724	2205		16786			9587	3874	0	60	98113	0	952	0	14327	916	8152	36029	1078	2613	5585	878	1193	2558	13476	18862	15396	12151	11196	10689								0	21			0	0	1379	3908	18854	9180			0			522	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		60	0							0	631	106	0	0	673	0			101	101	0	0			0	0	1649			0	148	0		
764816																																																																							1424	1226	7421		168			5110	2269	0	9	97603	0	0	0	42991	1477	21731	23034	1600	4004	10777	4506	12545	9120	10069	11226	9812	4606	15239	3367								0	0			0	0	1630	2526	7533	12955			0			0	114																							0	0	0	0	0	0	0	0	0	0	0	0		42991		0	0							0	1672	0	0	0	429	481			0	0	0				0	0	9192			0	0	0		
764843																																																																							0	1142	197		371			3247	563	0	0	18019	0	0	0	5977	300	1535	4372	232	1926	2270	1058	183	0	1247	2302	4688	1943	630	136								0	0			0	0	998	563	0	3989			0			306	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3							0	409	0	0	0	0	0			0	0	0				0	0	260			0	0	0		
764982																																																																							0	21821	15964	0	3299	49714	0	49714	32774	0	58	506304	0	0	6562	162006	4823	14516	141236	17396	19638	41523	19119	27756	28854	41574	62629	112936	45786	56873	8202	0	0	0	0	0	0	0	0	0	0		155993	84654	4417	34631	76679	72312	0	0	0			2063	60																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							0	12905	0	3539	0	624	0	0	0	0	0	0	0			0	0	14901			0	0	0		
765019																																																																							0	0	21283	0	0	88929	0	88929	193930	0	0	1259371	0	30089	0	335943	63722	73596	323167	14869	15593	53245	37266	90837	121074	215314	77391	140377	210018	226829	40468	0	0	0	0	0	0	0	644	10973	0		25315	14632	49332	10236	202447	249728	0	30089	0			4662	2684																							0	0	0	0	0	0	0	0	0	0	0	0		85107	1218	0	1218							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	897			0	0	0		
765046																																																																							0	1637	156		939			2184	3932	0	96	40668	0	416	0	21254	2249	9590	5439	640	1486	5243	6341	5188	1992	3688	3294	7362	3619	1223	228								75	5			0	0	65	1423	0	5158			0			123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	22							0	76	0	0	0	0	0			67	55	0		0	0	12	0	981	0	0	0	0	0		
765130																																																																							0	0	0		11			7395	0	0	0	17609	0	0	0	8973	0	8120	5461	169	1390	2835	1998	1301	0	2624	2837	1516	709	950	0								0	0		0	0	0	0	985	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		5219		0	0							0	40	0	0	0	0	0			0	0	0				0	0	205			0	0	0		
765318																																																																							0	1441	0		77			10785	406	0	3041	86151	0	0	0	24812	587	15971	22873	649	1353	6175	7075	5401	4159	18233	8166	10362	9354	12099	3124								913	0			0	0	281	4691	12554	17468			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		19256		0	108							0	3101	0	0	0	0	0			0	0	0				0	0	5886			0	0	0		
765354																																																																							0	2386	2599		1052			8971	0	0	0	92777	0	0	0	32872	1317	11594	37557	6190	18160	7224	427	560	103	22862	21099	6488	4175	1961	26								0	0			0	0	2861	6101	23067	5616			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		36899		0	0							0	830	0	0	0	0	0			0	0	0				0	0	5105			0	0	0		
765505																																																																							0	254	14871	0	0	34749	0	34749	23130	0	0	347100	0	0	0	129101	6563	25209	27838	5080	7173	8532	5730	19253	77556	45841	10924	49826	67127	19405	18866	0	0	0	0	0	0	0	0	35	0		0	0	3844	8773	17803	73028	0	0	0			1777	1883																							0	0	0	0	0	0	0	0	0	0	0	0		158900	435	0	435							0	638	0	0	0	0	0	0	0	0	0	0	0			0	0	33876			0	0	0		
765662																																																																							0	2844	0		1256			2303	0	0	1387	29150	0	0	0	9827	596	609	5678	221	650	2588	3115	3252	0	1716	3127	8683	2931	1757	1110								0	0			0	0	98	145	3616	3367			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9000		0	75							0	1816	0	0	0	0	1705			0	0	0	0			0	0	1820			0	0	0		
766052																																																																							0	7693	153		4132			2441	0	0	0	38774	0	0	0	8760	0	0	31679	2389	5040	577	580	171	0	8746	15504	2677	1857	287	0								0	0			0	0	0	0	389	11192			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	3417	0	0	0	0	0			232	232	0	0			0	0	597			0	0	0		
766164																																																																							0	932	29203		61			5709	0	0	0	122761	0	0	0	6048	274	259	5443	162	152	1904	255	1097	1396	13307	7525	14690	25109	39227	10287								0	0			0	0	0	0	20853	59681			0			0	341																							0	0	0	0	0	0	0	0	0	0	0	0		36518		0	0							0	0	0	0	0	0	0			61	0	0				0	0	0			0	0	61		
766258																																																																							0	1738	11175	0	355	87762	0	87762	0	0	0	379721	0	9616	0	37722	8313	3885	101871	3300	5719	14304	5518	4401	3819	78301	67015	78029	44150	45974	10614	0	0	0	0	0	0	0	0	1200	0		0	0	16708	62315	65717	69984	0	9616	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	1737	75807	133	0	133							0	3559	0	0	0	0	0	0	0	0	0	0	0			0	0	3424			0	0	0	8	
766735																																																																							0	0	9464	0	0	16936	0	16936	18857	0	0	150999	0	0	0	49156	8127	3285	29845	4450	5783	8581	15268	10903	4072	29854	10139	17733	27872	12911	623	0	0	0	0	0	0	0	574	266	0		0	0	943	4443	22155	19081	0	0	0			482	0																							0	0	0	0	0	0	0	0	0	0	0	0		28229	59	0	59							0	295	0	0	0	0	771	0	0	0	0	0	0			0	0	643			0	0	0		
767040																																																																							0	1412	653		3954			14426	718	0	0	58895	0	0	0	20493	2770	5256	15762	968	1877	8138	5146	4030	0	6388	7696	14972	7215	414	0								0	0			0	0	588	14	4275	6199			0			0	229																							0	0	0	0	0	0	0	0	0	0	0	0		16684		0	0							0	2321	0	0	0	0	0			0	0	0	0			0	0	1072			0	0	0		
767152																																																																							0	824	0		1450			1574	0	0	0	16415	0	0	0	6865	0	0	3658	296	203	1966	1845	2555	0	1130	2062	2165	2915	1278	0								0	0			0	0	0	0	655	1465			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		5	0							0	3017	0	0	0	0	0			0	0	0	0			0	0	560			0	0	0		
767246																																																																							0	1145	271		1675			1513	0	0	40	9773	0	0	0	2849	94	0	4752	117	878	1700	78	0	0	1113	2644	1777	1336	39	0								0	0			0	0	356	0	0	35			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1077	0	0	0	0	0			0	0	0	0			0	0	718			0	0	0		
767255																																																																							0	11561	0		4650			6987	1085	0	2571	84032	0	0	0	34606	1155	29436	17265	2242	6415	14252	10907	619	131	4989	18575	17327	6112	2411	10								0	14			0	0	181	1510	8014	8042			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	68							0	1793	0	0	0	0	0			0	0	0	0			0	0	1795			0	0	0		
767554																																																																							0	1232	44		214			11432	1240	0	0	92859	0	0	0	40660	1280	101	24821	1557	4139	12211	5995	10319	5409	9234	14259	14600	9480	3535	0								0	150			0	0	9669	3307	6005	4386			0			698	755																							0	0	0	0	0	0	0	0	0	0	0	0	0	74319		0	40							0	6091	0	114	0	118	0			285	235	0				0	0	7109			0	608	0	0	
767611																																																																							0	1095	529		0			5155	4452	0	0	75654	0	0	0	46729	4770	29586	1498	2234	7285	19595	672	8781	8162	8079	1826	8661	2377	6186	1052								0	65			0	0	0	156	8333	1305			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		33778		0	0							0	1133	0	0	0	0	0			0	0	0				0	0	1932			0	0	0		
767705																																																																							0	0	0		0			5297	17541	0	25	101095	0	0	0	38937	1561	25970	3999	1676	8485	6543	9588	5079	7032	13345	4695	12354	20357	8411	1182								0	90			0	0	2462	1641	27574	5807			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		54957		0	29							0	4	0	0	0	0	0			0	0	0				0	0	127			0	0	0		
