"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	
244251																																																																																																																																																		0	0	87673	0	0	0	0	0	0	0	0	0	0	0	0	294237	292562		0	0	130995	131665	0	0	9884	0	0	315	9569	24336	47345	54064	253	0	0	62	3085	121774	2668	6854	22238																									0	0	0	0									0	0	0	0	0	0	29174	29091	0	0	0	0	0	0	0	0			
245016	15522	15391	0	3991	3954	8157	8076	4017	4013	0	0	0	0	44911	44144	10895	10798		0	0	0	0	5000	4925	5491	0	0	3019	5491	28135	0	0	0	0	0	0	0	19062	0	0	1																									0	0	0	0	16232	15752	2886	2830	5000	4925	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0									0			0		0			0					0																																																																					
245276																																																																																																																																																		0	0	601904	10933	10859	0	0	1163	1189	0	0	0	0	0	0	1249800	1240519		0	0	0	0	0	0	10859	1050	1050	628	10231	2296	0	1089	0	0	0	3054	0	820956	339827	1647	59742																									0	0	0	0	0	0	224157	226558	0	0	947332	937278	0	0	0	0	0	0	62927	61389	0	0	0	0	0	0	0	0			
245351																																																																																																																																																		0	0	71209	0	0	0	0	6773	6582	0	0	1009	994	0	0	109473	107741		0	0	28805	28828	0	0	2270			14110	2269	1925	939	29942	3327	902	2304	0	0	8164	29973	2601	11285																									0	0	0	0									0	0	0	0	0	0	14007	13886	0	0	0	0	0	0	0	0			
245557																																																																																																																																																		0	0	21576	2751	2754	0	0	22644	22660	0	0	0	0	0	0	220865	219024		0	0	80279	79450	15606	15454	15008	0	0	6124	8883	44071	19413	88749	1576	0	0	0	0	2560	0	0	47648																									0	0	0	0									0	0	0	0	0	0	48477	47648	0	0	0	0	0	0	0	0			
246022																																																																																																																																																		0	0	37298	32964	32633	0	0	0	0	0	0	0	0	0	0	118397	117402		0	0	24790	24701	0	0	4271	0	0	1355	2918	45036	52600	15492	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
246134																																																																																																																																																		0	0	51624	0	0	0	0	0	0	0	0	0	0	0	0	117349	116476		0	0	36561	37103	0	0	561	0	0	0	927	1600	7264	38651	9436	0	0	0	0	37202	21396	0	0																									0	0	0	0	0	0	0	0	0	0	59776	58598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
246237																																																																																																																																																		0	0	4210	498	491	0	0	0	0	0	0	0	0	2164	2185	6561	6459		1864	1890	4104	4048	0	0	1529	3	12	449	1080	1628	2123	2061	0	0	0	0	0	1270	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
246451																																																																																																																																																		0	0	6770	249	249	0	0	0	0	0	0	0	0	0	0	13522	13518		0	0	4516	4543	740	745	1872	0	0	249	1622	2484	1754	4851	588	0	0	0	0	1863	0	107	0																									0	0	0	0									0	0	0	0	0	0	108	107	0	0	0	0	0	0	0	0			
246657																																																																																																																																																		0	0	123060	0	0	0	0	15800	15504	0	0	0	0	0	0	252548	248756		0	0	33378	33252	94036	92904	3278	0	0	70737	10802	10910	11697	38434	9449	305	0	0	524	19070	46179	3276	27374																									0	0	0	0	0	0	5565	5368	0	0	62036	60709	0	0	0	0	0	0	27812	27247	0	0	0	0	0	0	0	0			
246947																																																																																																																																																		0	0	17014	0	0	0	0	0	0	0	0	0	0	0	0	29471	29392		0	0	11534	11550	0	0	2635			772	2136	3140	4239	8613	0	0	0	0	0	4052	0	513	5927																									0	0	0	0									0	0	0	0	0	0	6520	6440	0	0	0	0	0	0	0	0			
246956																																																																																																																																																		0	0	13314	0	0	0	0	2355	2342	0	0	250	247	0	0	64946	64444		0	0	12261	12323	250	247	2547	2408	2247	5209	2547	2693	4570	21602	2052	0	0	0	343	4060	2096	4156	12867																									0	0	0	0									0	0	0	0	0	0	14588	14474	0	0	0	0	0	0	0	0			
247140																																																																																																																																																		0	0	15995	0	0	0	0	0	0	0	0	0	0	29552	29208	8998	9120		19268	19006	7889	8029	0	0	3452	0	0	1064	2388	12834	2838	17834	348	0	1	0	0	888	477	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
247355																																																																																																																																																		0	0	192708	15986	15969	0	0	0	0	0	0	0	0	123883	123936	130767	129287		113310	113517	24251	24268	6570	6422	42659	1001	968	17086	25564	19014	32663	141002	302	997	892	66	1160	13303	154	0	0																									0	0	0	0	796	788	1895	1943	9777	9631	4073	4056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
247476																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	7859	7780	2614	2712		1250	1257	0	0	1621	1610	774			476	297	1499	3025	3690	0	261	85	0	0	768	469	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
247551																																																																																																																																																		0	0	14710	0	0	0	0	0	0	0	0	0	0	1747	1755	13027	12963		1747	1755	0	0	0	0	3698	0	0	998	2700	9474	1211	318	0	0	0	0	0	0	8	0	0																									0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
247908																																																																																																																																																		0	0	69236	0	0	0	0	7834	7467	0	0	0	0	0	0	124365	123160		0	0	12021	12359	4000	3700	0			0	0	8091	8856	34801	25797	0	0	1	2951	7157	29129	0	6377																									0	0	0	0	0	0	25159	24866	0	0	14137	14372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
248240																																																																																																																																																		0	0	29663	0	0	0	0	0	0	0	0	0	0	0	0	63823	63120		0	0	33856	33832	0	0	1599	0	0	3965	1599	6068	1210	20069	1836	1	0	0	0	7831	2751	5451	12339																									0	0	0	0	0	0	9229	9049	0	0	1552	1534	0	0	0	0	0	0	17436	16993	0	0	0	0	0	0	0	0			
248352																																																																																																																																																		0	0	11874	0	0	0	0	0	0	0	0	0	0	0	0	12258	12069		0	0	6408	6363	0	0	80			0	80	1249	858	3920	301	0	0	0	43	1326	2553	164	1576																									0	0	0	0	0	0	183	181	0	0	3856	3742	0	0	0	0	0	0	1768	1740	0	0	0	0	0	0	0	0			
248455																																																																																																																																																		0	0	71209	0	0	0	0	0	0	0	0	0	0	0	0	252628	252475		0	0	182672	182552	0	0	46102	0	0	12205	33897	60589	46653	59188	113	215	1012	0	0	0	38603	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
248633																																																																																																																																																		0	0	26502	0	0	0	0	11407	11009	0	0	1725	1603	3616	3622	55387	54373		3616	3622	24477	24460	6228	5902	861	0	0	1411	196	5331	5754	35857	3731	0	0	0	0	433	3095	980	1201																									0	0	0	0									0	0	0	0	0	0	2202	2181	0	0	0	0	0	0	0	0			
248745																																																																																																																																																		0	0	5486	0	0	0	0	1000	1000	0	0	0	0	0	0	36911	37561		0	0	34967	35612	0	0	3544	0	0	1562	1982	4744	6112	18832	3380	3	0	0	0	625	0	79	242																									0	0	0	0									0	0	0	0	0	0	316	321	0	0	0	0	0	0	0	0			
249416																																																																																																																																																		0	0	12778	0	0	0	0	0	0	0	0	0	0	0	0	29478	29097		0	0	1592	1598	0	0	0			0	0	0	2586	1677	571	384	1441	8148	7979	3875	2436	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
249612																																																																																																																																																		0	0	1064446	170175	180172	0	0	209816	203330	0	0	94301	91761	436978	433244	2039925	2028453		0	0	0	0	0	0	156			1157893	0	24771	69190	338812	116086	51	938	38	346	55429	454835	154	246888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10382	11197	436978	433244	63435	63463	0	0	0	0	0	0	3757	3764	0	0	1546	1617	0	0	18	18	0	0	
249658																																																																																																																																																		0	0	5548	6766	6706	0	0	0	0	0	0	0	0	0	0	14398	14518		0	0	3475	3573	0	0	3243			0	3226	3480	0	4089	0	0	16	101	0	900	394	764	1547																									0	0	0	0									0	0	0	0	0	0	2249	2310	0	0	0	0	0	0	1	1			
250430																																																																																																																																																		0	0	8570	248	248	0	0	500	500	0	0	0	0	532	552	43103	42962		532	552	27769	27646	2999	2952	1183	0	0	1505	1153	6358	7506	20567	0	0	9	221	614	4652	909	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
250476																																																																																																																																																		0	0	38518	0	0	0	0	22014	21875	0	0	0	0	16928	16434	48078	47847		0	0	0	0	1600	1560	0	0	0	1560	0	0	1990	42697	1003	3	0	0	1	6655	10361	0	504																									0	0	0	0	6	6	0	0	13917	13434	3099	3098	0	0	0	0	0	0	495	504	0	0	0	0	0	0	0	0			
250850																																																																																																																																																		0	0	24858	1992	1988	0	0	0	0	0	0	0	0	0	0	58445	58269		0	0	43596	43606	0	0	3961	0	0	2404	1558	7995	4562	28125	950	0	0	0	0	4800	1106	1071	5698																									0	0	0	0									0	0	0	0	0	0	6842	6769	0	0	0	0	0	0	0	0			
251352																																																																																																																																																		0	0	118123	0	0	0	0	11000	11119	0	0	0	0	153	160	204430	205830		153	160	126322	128196	0	0	4864	86	86	620	4244	11289	7568	80736	52818	0	0	0	0	5108	43514	0	0																									0	0	0	0	0	0	6488	6438	0	0	42816	42184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
251558																																																																																																																																																		0	0	13775	3512	3479	0	0	7955	7960	0	0	1002	994	0	0	111443	111515		0	0	62829	63457	0	0	10625			4834	5794	35222	34672	29704	291	6	0	0	0	0	0	0	993																									0	3	0	3									0	0	0	0	0	0	988	993	0	0	0	0	0	0	0	0			
251745																																																																																																																																																		0	0	55396	18770	18618	0	0	0	0	0	0	0	0	49646	49166	95642	95262		49646	49166	0	0	0	0	13858			8497	5361	33519	24421	36938	0	0	0	0	0	36172	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
251857																																																																																																																																																		0	0	9508	0	0	0	0	0	0	0	0	0	0	0	0	30235	30131		0	0	3404	3413	0	0	7817			1248	5573	14424	3615	562	0	0	996	2969	0	0	0	744	0																									0	0	0	0	0	0	0	0	0	0	4005	3965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
251978																																																																																																																																																		0	0	11514	0	0	0	0	0	0	0	0	0	0	8158	8151	3814	3809		3259	3272	0	0	0	0	6099	0	0	1129	4473	1530	845	2425	275	2	95	0	112	69	1011	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
252041																																																																																																																																																		0	0	31076	0	0	0	0	0	0	0	0	0	0	0	0	42186	42276		0	0	41936	42024	0	0	6593	0	0	3895	2722	10274	7018	18101	258	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
252256																																																																																																																																																		0	0	958	249	249	0	0	1082	1072	0	0	0	0	0	0	2603	2603		0	0	1272	1282	100	92	0	0	0	0	249	0	648	755	951	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
252452																																																																																																																																																		0	0	13554	2492	2495	0	0	0	0	0	0	0	0	0	0	53953	53314		0	0	21603	21605	0	0	2288	0	0	75	2213	3720	4604	14827	1161	57	268	7	7	23845	2530	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
252658																																																																																																																																																		0	0	4363	2687	2686	0	0	0	0	0	0	0	0	0	0	4387	4390		0	0	658	669	0	0	2635			0	2635	1375	0	335	0	0	0	0	0	0	0	45	0																									0	0	0	0									0	0	0	0	0	0	44	45	0	0	0	0	0	0	0	0			
253356																																																																																																																																																		0	0	125410	0	0	0	0	0	0	0	0	0	0	25667	25935	170092	168302		25667	25935	55049	55217	0	0	8660	0	0	0	8660	15168	16873	42405	0	0	0	0	0	98471	10698	0	1693																									0	0	0	0	0	0	7487	7363	0	0	103620	101807	0	0	0	0	0	0	1677	1693	0	0	0	0	0	0	0	0			
253468																																																																																																																																																		1700	1683	366696	9812	9862	0	0	35226	35121	0	0	0	0	1700	1683	510697	510350		0	0	6478	6623	0	0	189806	96	96	86768	150680	235992	1151	4339	231	165	183	4145	14061	7985	4328	1927	0																									0	0	0	0	0	0	483	491	0	0	30509	30375	0	0	0	0	0	0	1277	1277	0	0	0	0	0	0	101	649			
253646																																																																																																																																																		0	0	23777	0	0	0	0	0	0	0	0	0	0	0	0	27012	27270		0	0	14716	14944	0	0	12325	0	0	0	0	1253	546	7170	5975	0	0	0	0	0	0	12325	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12296	12326	0	0	0	0	0	0	0	0			
253730																																																																																																																																																		0	0	6635	0	0	0	0	0	0	0	0	0	0	3161	3165	9319	9196		3161	3165	261	275	0	0	300	0	0	0	300	1096	665	1375	0	0	0	0	21	4556	4051	0	292																									0	0	0	0									0	0	0	0	0	0	300	292	0	0	0	0	0	0	0	0			
253776																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1755	1688		0	0	0	0	0	0	297	6	15	0	297	98	0	1096	182	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
254317																																																																																																																																																		0	0	209593	0	0	468926	469137	0	0	245206	245450	0	0	868251	870252	0	0		153863	155397	0	0	0	0	150667			31985	118559	411486	274357	31608	0	0	10	114	0	132	0	0	0																									0	0	0	0	23	26	0	0	233	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
254504																																																																																																																																																		0	0	26273	0	0	0	0	0	0	0	0	0	0	0	0	29809	29721		0	0	8494	8535	0	0	2358	0	0	473	1885	3112	2533	1593	0	0	0	0	0	5672	5121	0	9330																									0	0	0	0									0	0	0	0	0	0	8324	8349	0	0	0	0	0	0	0	0			
254849																																																																																																																																																		0	0	3784	498	498	0	0	0	0	0	0	0	0	0	0	4558	4547		0	0	0	0	0	0	4482	0	0	2492	1990	0	0	0	0	0	0	0	0	65	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
255350																																																																																																																																																		0	0	2870	0	0	0	0	0	0	0	0	0	0	1047	1047	25830	25736		1047	1047	14550	14566	0	0	700	0	0	90	610	2672	1662	10579	0	0	0	0	0	9651	1519	0	0																									0	0	0	0	0	0	0	0	0	0	11280	11170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
255547																																																																																																																																																		0	0	4884	0	0	0	0	0	0	0	0	0	0	744	747	11446	11257		744	747	6295	6229	0	0	211	0	0	211	0	846	2410	5337	0	0	0	0	0	2089	1108	0	0																									0	0	0	0	0	0	1152	1108	0	0	2147	2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
255556																																																																																																																																																		0	0	25515	0	0	1908	1908	0	0	0	0	0	0	15327	15304	31464	31305		6975	6987	16096	16177	0	0	6091	0	0	940	5152	12544	5387	8803	1407	0	0	0	0	9275	2272	0	852																									0	0	0	0									0	0	0	0	0	0	875	852	0	0	0	0	0	0	0	0			
255574																																																																																																																																																		0	0	33421	0	0	0	0	14292	14303	0	0	0	0	0	0	171358	170592		0	0	0	0	0	0	5243			3551	1984	32528	52303	11356	0	3450	17213	74	208	3941	6384	5579	32020																									0	0	0	0									0	0	0	0	0	0	38270	37599	0	0	0	0	0	0	0	0			
255659																																																																																																																																																		0	0	522470	59920	59523	0	0	2	23	0	0	0	0	0	0	1248653	1248486		0	0	120516	120021	0	0	69760			113436	49788	120903	162245	30362	4313	700	247	1763	389	9436	2019	219650	533239																									0	0	0	0	0	0	400	412	0	0	14015	14142	0	0	0	0	0	0	340009	339479	0	0	0	0	0	0	0	0			
255873																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	1354	1354	499	503		0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	370	355	0	246	855	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
256049																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
256058																																																																																																																																																		0	0	44038	994	989	0	0	13901	13954	0	0	0	0	0	0	132744	132235		0	0	66362	66544	0	0	17458	420	359	1956	15503	30794	19625	27618	872	0	252	71	367	19856	447	11917	2600																									0	0	0	0									0	0	0	0	0	0	14741	14517	0	0	0	0	0	0	0	0			
256076																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9587	9406		0	0	3360	3339	0	0	0	0	0	0	0	407	796	2136	0	0	0	30	0	5717	320	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
256179																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	5142	5148	9017	8977		1004	1011	0	0	350	349	0	0	0	770	1340	3512	3374	991	0	70	169	0	0	2492	0	0	1400																									108	0	107	0									0	0	0	0	0	0	1388	1400	0	0	0	0	0	0	0	0			
256553																																																																																																																																																		0	0	160836	5861	5932	0	0	2032	2032	0	0	0	0	0	0	241177	240809		0	0	54968	54847	0	0	42057	0	0	10242	32115	51944	36168	19677	19709	0	0	1077	659	51131	1979	9430	6677																									0	0	0	0	0	0	0	0	0	0	55212	54846	0	0	0	0	0	0	15504	15354	0	0	0	0	0	0	0	0			
257233																																																																																																																																																		0	0	105528	0	0	0	0	0	0	0	0	0	0	0	0	132380	132543		0	0	90289	90680	0	0	4195	0	0	1484	2711	9653	15660	48148	33266	6	4	5	0	13175	8323	108	0																									0	0	0	0									0	0	0	0	0	0	108	108	0	0	0	0	0	0	0	0			
257345																																																																																																																																																		0	0	18933	0	0	0	0	0	0	0	0	0	0	0	0	67829	68070		0	0	38472	38722	250	250	3573	0	0	2617	2196	5411	7313	28115	1425	1302	0	0	0	3216	0	6225	10249																									0	0	0	0									0	0	0	0	0	0	16428	16473	0	0	0	0	0	0	0	0			
257466																																																																																																																																																		0	0	11682	29975	29876	0	0	0	0	0	0	0	0	0	0	58166	58032		0	0	8070	8051	0	0	31343	0	0	4338	28004	25641	0	0	0	3	0	47	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
257578																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
257653																																																																																																																																																		0	0	13064	3967	3969	0	0	0	0	0	0	0	0	0	0	21820	21671		0	0	3466	3452	0	0	6688	0	0	1195	5493	8085	274	200	0	240	394	0	63	5432	0	0	294																									0	0	0	0									0	0	0	0	0	0	299	294	0	0	0	0	0	0	0	0			
257756																																																																																																																																																		0	0	12868	3989	3987	0	0	0	0	0	0	0	0	0	0	28440	28226		0	0	725	736	0	0	3987			2993	994	986	0	736	1570	1574	0	0	0	13730	1597	519	3529																									0	0	0	0									0	0	0	0	0	0	2060	1981	0	0	0	0	0	0	0	0			
258146																																																																																																																																																		0	0	1419	0	0	0	0	0	0	0	0	0	0	0	0	6378	6292		0	0	2965	2953	100	98	300	0	0	158	300	950	365	2565	231	0	0	0	0	1466	257	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
258306																																																																																																																																																		0	0	992	0	0	0	0	0	0	0	0	0	0	1628	1613	17387	17057		0	0	0	0	0	0	1986	0	0	997	989	3122	0	1929	0	3	626	0	0	7772	2307	0	939																									0	0	0	0									0	0	0	0	0	0	969	939	0	0	0	0	0	0	0	0			
258379																																																																																																																																																		0	0	2444	0	0	0	0	0	0	0	0	0	0	0	0	6568	6311		0	0	1265	1210	0	0	0			1208	0	306	0	1414	0	0	0	0	0	2509	874	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
258445																																																																																																																																																		0	0	35565	20302	20274	0	0	16999	16974	0	0	0	0	155	155	72680	72452		154	154	0	0	0	0	36900	0	0	13275	26875	26245	3987	64	0	1	0	0	0	0	2159	0	0																									0	3251	0	3254									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
258539																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15127	15137		0	0	13349	13364	0	0	16	0	0	0	16	899	2015	12208	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
258771																																																																																																																																																		0	0	164363	9919	9732	0	0	18904	18464	0	0	0	0	4446	4492	815677	806415		4446	4492	351499	351360	0	0	6099			0	1025	12554	25474	136122	270080	14300	0	0	8015	45890	43940	53194	200266																									0	0	0	0	0	0	34576	33089	0	0	79168	77213	0	0	2273	1844	0	0	154362	151595	0	0	0	0	0	0	0	0			
258874																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	212	212	8580	8541		0	0	8580	8541	447	447	680	0	0	0	679	2782	2863	2217	0	0	137	0	0	75	0	0	0																									0	0	0	0	169	169	0	0	43	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
259059																																																																																																																																																		0	0	15534	0	0	0	0	700	708	0	0	0	0	0	0	35095	35494		0	0	28535	28916	67	66	10818	0	0	1379	9439	9763	9227	5292	0	0	0	0	0	0	0	394	0																									0	0	0	0									0	0	0	0	0	0	403	394	0	0	0	0	0	0	0	0			
259330																																																																																																																																																		0	0	52142	79	79	0	0	0	0	0	0	0	0	20839	20467	129232	127186		1686	1687	5607	5681	6399	6293	1917			5562	1028	3982	1998	9357	403	957	1860	3085	30732	30427	130	30287	28217																									0	4160	0	4221	0	0	4304	4233	520	513	63207	62437	0	0	0	0	11143	10914	48514	47309	0	0	0	0	0	0	37	38			
259442																																																																																																																																																		0	0	6104	0	0	3300	3300	0	0	0	0	0	0	3300	3300	34740	34999		0	0	14873	14971	0	0	3117			4536	1481	2169	3454	7674	0	0	0	0	0	2263	2355	1053	13314																									0	0	0	0									0	0	0	0	0	0	14298	14367	0	0	0	0	0	0	0	0			
259956																																																																																																																																																		0	0	4438	999	985	0	0	1554	1530	0	0	500	488	0	0	54358	54157		0	0	29979	30190	0	0	2924	0	0	937	1987	16410	18187	14162	263	0	0	0	0	113	0	0	2098																									0	0	0	0									0	0	0	0	0	0	2111	2098	0	0	0	0	0	0	0	0			
260055																																																																																																																																																		0	0	381910	0	0	0	0	0	0	0	0	0	0	560110	566308	151658	149949		555034	562846	0	0	96526	95591	45699			18235	32113	35401	47166	384501	165412	0	2918	14989	86	9002	238	1	0																									0	0	0	0	0	0	0	0	425	457	27418	26807	0	0	0	0	1	1	0	0	0	0	0	0	0	248	0	0			
260831																																																																																																																																																		0	0	2117	3157	3168	0	0	500	423	0	0	0	0	0	0	4977	4911		0	0	0	0	0	0	1229	0	0	399	830	1717	1112	423	0	0	85	40	0	0	53	79	173																									0	0	0	0									0	0	0	0	0	0	245	252	0	0	0	0	0	0	0	0			
260868																																																																																																																																																		0	0	116827	0	0	0	0	5656	5602	0	0	0	0	0	0	128549	131068		0	0	9421	9866	0	0	128			0	128	3297	3808	4960	6266	1	1	0	0	48873	30535	0	33198																									0	0	0	0	0	0	7692	7640	0	0	70235	71771	0	0	0	0	0	0	32511	33198	0	0	0	0	0	0	0	0			
261146																																																																																																																																																		0	0	16186	0	0	0	0	0	0	0	0	0	0	0	0	26405	26311		0	0	9688	9789	1999	1957	1739	0	0	696	1043	4155	5339	13934	0	233	245	0	0	543	0	122	0																									0	0	0	0	0	0	470	478	0	0	537	543	0	0	0	0	0	0	123	122	0	0	0	0	0	0	0	0			
261360																																																																																																																																																		0	0	103190	80388	80332	623	623	0	0	0	0	0	0	2264	2264	127135	127258		1641	1641	18314	18314	0	0	50643	1000	979	12525	38118	28526	29452	7651	0	0	0	0	2100	10171	0	0	0																									0	0	0	0	0	0	0	0	0	0	12155	12271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
261940																																																																																																																																																		0	0	47796	990	978	0	0	0	0	0	0	0	0	56416	56628	29640	29341		56416	56628	3788	3773	0	0	2384			1380	989	4509	5456	34363	14470	0	14	7	15	6670	4913	1528	11443																									0	0	0	0									0	0	0	0	0	0	13102	12970	0	0	0	0	0	0	0	0			
