"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	
277679			105	0	0	0	105	0	0				0																
277736			1450	0	2	0	1489	41	0																				
277820			4397	210	624	0	3986	423	0																				
278078			7149	410	0	0	6739	0	0																				
278153			495	450	25	0	100	80	0																				
278256			1197	25	29	0	1143	0	0																				
278555			6136	1033	96	0	5764	757	0																				
278733			581	6	19	0	571	15	0																				
278751			211	0	4	0	207	0	0																				
278818			21930	1400	101	0	21379	950	0				0																
278872			1156	0	8	0	1187	39	0																				
279105			5062	35	102	0	5036	111	0				0																
279842			4747	0	2	0	4845	100	0																				
279954			7785	575	9	0	7212	11	0				0																
280110			902338	128885	44690	9390	897532	162783	3404	0	48927	0	4211																
280138			1280	6	10	0	1268	4	0																				
280352			1106	75	66	0	968	3	0																				
280558			647	55	0	0	592	0	0																				
282048			1083	0	5	0	1079	1	0																				
282075			9919	625	88	0	9682	476	0			0	0																
282226			1495	0	236	0	1550	291	0																				
282824			4637	420	45	0	4369	197	0																				
283157			525	-50	49	0	526	0	0																				
283438			4859	0	120	0	5091	352	0				0																
283652			1978	175	9	0	2623	829	0																				
283737			6754	0	126	0	6747	119	0																				
283867			5654	600	33	0	5360	339	0			0	0																
284154			1978	20	63	0	1896	1	0																				
284239			1550	85	34	0	1488	57	0																				
284248			2287	0	20	0	2367	96	-4				0																
284556			1505	81	17	0	1444	37	0																				
284752			769	34	17	0	725	7	0				0																
284958			560	60	0	0	500	0	0																				
285151			2955	240	89	0	3009	383	0				0																
285348			994	65	9	0	1039	119	0																				
285544			2125	0	69	0	2102	46	0			0	0																
285553			173	0	0	0	173	0	0			0	0																
285740			6259	520	68	0	6088	417	0				0																
285759			2348	90	37	0	2317	96	0																				
285777			78	6	0	0	84	12	0				0																
285852			1403	60	35	0	1571	263	0																				
285928			1991	0	29	0	2001	39	0																				
286251			111	0	12	0	124	25	0																				
286457			487	133	0	0	354	0	0																				
286840			1602	650	0	0	1021	69	0																				
287007			1689	0	1	0	1688	0	0																				
287342			643	15	0	0	628	0	0				0																
287856			66	0	0	0	67	1	0																				
287922			395	9	2	0	401	17	0																				
287959			719	53	3	0	680	7	-10				0																
288152			168	0	1	0	168	1	0																				
288358			3254	256	51	0	3366	419	0																				
288376			1607	0	3	0	1604	0	0				0																
288853			102102	3636	1563	0	100085	3182	0			0	0																
289056			841	64	22	0	814	59	0																				
289225			52	0	0	0	52	0	0																				
289515			12553	399	89	0	12415	350	0				0																
289702			8380	150	70	0	8316	156	0			0	0																
289739			1693	109	8	0	1596	20	0																				
289757			1695	150	14	0	1532	1	0																				
290052			15600	913	345	0	15189	847	0				0																
290230			2408	180	10	0	2340	122	0																				
290249			5900	-81	177	0	5900	96	0				0																
290838			0	0	6	0	135	0	-141																				
290922			582	4	2	0	578	2	0																				
291059			1129	16	0	0	1224	111	0																				
291273			1772	5	146	0	2046	425	0																				
291330			313	18	5	0	313	23	0																				
291376			283	0	0	0	283	0	0				0																
291611			3586	400	66	0	3484	364	0																				
291732			257	45	5	0	207	0	0																				
292234			813	88	4	0	778	57	0																				
292467			399	14	39	0	403	57	0			0	0																
292850			274	0	2	0	291	19	0																				
292908			15248	628	48	0	14784	212	0			0	0																
293053			15308	2176	61	0	15228	2157	0			0	0																
293352			446	36	5	0	405	0	0																				
293437			1433	300	98	0	1328	293	0																				
293651			1241	50	0	0	1215	24	0																				
293754			358	-120	120	0	358	0	0																				
294023			4039	145	57	0	4047	210	0																				
294564			3115	3750	211	0	1890	2736	0			0	0																
294676			1013	-68	0	0	1081	0	0																				
294751			4394	940	662	0	4100	1308	0				0																
294779			9631	0	253	0	9533	155	0			0	0																
294827			1339	35	15	0	1882	593	0																				
295011			4166	119	61	0	4381	395	0				0																
295057			1634	140	147	0	1360	13	0																				
295646			41	13	0	0	38	10	0																				
296456			3287	363	144	0	3322	542	0																				
296474			1464	150	2	0	1363	51	0																				
296559			2569	165	9	0	2464	69	0																				
296755			1547	45	4	0	1629	131	0																				
296858			941	35	7	0	944	45	0																				
297051			933	44	0	0	890	1	0																				
297257			3253	600	0	0	2665	12	0																				
297547			140	1	0	0	139	0	0																				
297631			2750	0	19	0	2840	109	0				0																
297761			967	0	84	0	896	13	0																				
298049			1973	58	0	0	1964	49	0																				
298218			4513	434	100	0	4253	274	0																				
298245			2588	340	69	0	2597	418	0			0	0																
299046			18217	1003	377	0	17686	849	0				0																
299251			53	32	1	0	20	0	0																				
299868			2267	123	4	0	2147	7	0			0	0																
300009			5855	600	118	0	6151	1014	0																				
300036			3200	281	32	0	3122	235	0																				
300063			4686	0	0	0	4686	0	0			0	0																
300157			235	0	9	0	226	0	0																				
300353			2403	100	78	0	2315	90	0																				
300456			290	0	0	0	292	2	0																				
300933			3068	150	336	0	2698	116	0				0																
300942			1939	60	0	0	1879	0	0			0	0																
300960			3876	180	45	0	4083	432	0																				
301574			3863	425	15	0	3448	25	0																				
301800			8957	777	34	0	8481	335	0				0																
302030			400	0	0	0	400	0	0																				
302133			89	181	0	0	45	137	0				0																
302553			856	140	0	0	764	48	0																				
302656			25367	2550	82	0	24290	1555	0			0	0																
303653			993	0	6	0	991	4	0																				
303701			679	90	12	0	642	65	0																				
303747			438	159	2	0	570	293	0																				
303952			2793	424	34	0	2385	50	0				0																
304155			140	0	0	0	140	0	0																				
304173			2110	82	2	0	2108	82	0																				
304520			988	0	0	0	988	0	0																				
304575			122	0	1	0	122	1	0																				
304762			299	25	2	0	277	5	0																				
304913			68	-2	0	0	70	0	0			0	0																
305059			307	114	14	0	250	71	0																				
305077			533	66	0	0	467	0	0																				
305237			1012	180	9	0	928	105	0																				
305433			465	-125	110	0	505	25	0																				
305442			3154	150	3	0	3127	126	0																				
305648			631	0	0	0	687	56	0																				
305750			517	68	150	0	575	276	0																				
306056			305	55	1	0	276	20	-7																				
306140			238	0	23	0	240	25	0			0	0																
306159			3905	0	35	0	3913	43	0			0	0																
306337			3120	420	19	0	2807	126	0				0																
306908			3423	200	16	0	3311	104	0																				
307062			6114	0	97	0	6024	7	0																				
307334			522	100	3	0	506	87	0																				
307361			3958	40	2	0	3966	50	0																				
307679			9046	0	106	0	9049	109	0				0																
307932			395	84	1	0	311	1	0																				
308256			447	30	8	0	413	4	0																				
308340			2226	0	40	0	2194	8	0																				
308836			1152	0	0	0	1156	4	0																				
309150			1744	60	8	0	1694	18	0																				
309655			5759	600	18	0	5311	170	0																				
309851			249	0	1	0	248	0	0																				
310071			1299	-150	169	0	1292	12	0																				
310754			694	38	1	0	655	0	0																				
310950			918	0	71	0	847	0	0																				
310978			12617	-650	57	0	13249	39	0				0																
311050			6423	300	148	0	6216	241	0			0	0																
311144			332	6	3	0	326	3	0																				
311256			1037	60	0	0	978	1	0																				
311265			1008	20	3	0	985	0	0			0	0																
311603			6634	180	99	0	6381	26	0																				
311658			326	10	1	0	315	0	0																				
311845			136304	21964	4884	0	130879	21423	0				179																
311939			2082	170	1	0	1919	8	0																				
312244			7100	487	48	0	6674	109	0																				
312356			1874	263	77	0	1678	144	0																				
313009			1272	60	3	0	1209	0	0																				
313157			764	10	40	0	726	12	0																				
313223			2511	120	19	0	2373	1	0																				
313401			4040	233	11	0	4273	477	0																				
313577			4064	330	12	0	3736	14	0																				
314257			2596	430	47	0	2129	10	0																				
314444			1161	0	27	0	1191	57	0																				
315656			1988	0	3	0	1985	0	0																				
316354			3371	155	32	0	3191	7	0																				
316840			45983	21691	1232	0	44675	21615	0			0	290																
316859			621	0	25	0	612	16	0																				
316934			195	0	2	0	193	0	0																				
317258			2510	0	9	0	2526	25	0																				
317342			26416	600	542	0	25534	260	0				0																
317379			3756	2	10	0	3750	6	0																				
317650			131	0	0	0	131	0	0																				
318639			128	18	0	0	127	17	0			0	0																
318835			1959	230	43	0	1740	54	0																				
318947			1008	225	12	0	1015	244	0			0	0																
318974			6698	-125	122	0	6959	258	0				0																
319047			1934	179	17	0	1844	106	0																				
319458			479	34	4	0	449	8	0				0																
319551			2129	150	13	0	1966	0	0																				
320034			433	0	24	0	477	68	0																				
320052			5019	-1	44	0	4977	1	0				0																
320070			917	0	0	0	917	0	0			0	0																
320119			75449	3888	345	0	71216	0	0				0																
321152			74	0	0	0	85	11	0			0	0																
321255			310	20	15	0	300	25	0			0	0																
321273			4225	48	320	0	4049	192	0																				
321330			284	0	0	0	302	16	-2																				
321947			4747	0	65	0	4708	26	0			0	0																
322056			5735	747	231	0	5034	277	0																				
322449			718	38	12	0	673	5	0																				
322476			38	6	0	0	42	10	0																				
322551			263	28	15	0	285	65	0																				
322757			444	7	5	0	433	1	0																				
322850			678	100	104	0	610	136	0																				
323204			10540	760	163	0	10035	418	0				0																
323651			2723	362	72	0	2551	262	0																				
324153			2314	0	149	0	2178	13	0																				
324229			160	6	12	0	144	2	0																				
324256			218	18	5	0	213	18	0																				
324274			1246	48	0	0	1198	0	0																				
324340			4802	0	295	0	4673	166	0				0																
324854			919	30	0	0	891	2	0																				
324863			13334	1886	60	0	12167	779	0			0	0																
324975			311	14	82	0	319	104	0																				
325141			1486	0	362	0	1181	57	0			0	0																
325459			446	0	8	0	455	17	0																				
325534			1568	270	14	0	1318	34	0																				
326054			1915	135	4	0	1785	9	0																				
326344			3362	150	18	0	3413	219	0																				
326858			19996	0	598	0	19631	233	0				0																
326979			3983	410	0	0	3807	234	0																				
327220			828	47	6	0	780	5	0																				
327305			6038	190	42	0	5856	50	0				0																
327435			6856	0	294	0	6568	6	0																				
327556			2032	190	1	0	1847	6	0																				
327855			8148	-1358	85	0	9584	163	0																				
328058			455	0	7	0	458	10	0			0	0																
328357			922	231	29	0	698	36	0				0																
328656			2295	254	0	0	2263	222	0																				
328777			12212	1147	123	0	11173	231	0				0																
329149			1259	150	16	0	1095	2	0																				
329345			4178	300	22	0	3958	102	0																				
329550			2592	232	77	0	2503	220	0																				
329952			3954	300	51	0	3764	162	1				0																
330239			1585	165	45	0	1565	190	0																				
330248			813	28	10	0	781	6	0																				
330855			14016	2400	89	0	12745	1218	0				2242																
330873			1513	90	0	0	1426	3	0			0	0																
330949			1268	0	21	0	1264	17	0																				
331076			2252	155	0	0	2118	21	0																				
331375			1794	90	3	0	1705	4	0																				
331544			494	0	6	0	494	6	0																				
331713			4682	250	78	0	4362	8	0																				
332055			2307	350	30	0	2111	184	0																				
332224			2065	-70	77	0	2079	21	0																				
332345			165	0	0	0	165	0	0																				
332402			4154	-144	29	0	4437	168	0																				
332671			1252	91	74	0	1087	0	0																				
332756			297	0	3	0	294	0	0																				
333034			5947	90	263	0	5753	159	0																				
333203			5676	200	10	0	5739	273	0			0	0																
333650			5356	0	22	0	5345	11	0																				
333856			1604	150	2	0	1495	43	0			0	0																
333940			183	0	0	0	188	5	0			0	0																
334264			4021	257	84	0	3754	74	0																				
334648			1633	75	5	0	1566	13	0																				
334657			741	0	0	0	741	0	0			0	0																
335346			1804	0	12	0	1821	29	0																				
335355			1037	0	12	0	1099	74	0				0																
336147			869	0	14	0	861	6	0																				
336361			830	25	0	0	805	0	0																				
336576			1295	0	13	0	1295	13	0																				
336950			399	33	1	0	407	42	0																				
337247			299	0	0	0	299	0	0																				
337340			744	30	5	0	711	2	0																				
338178			1419	96	0	0	1323	0	0																				
338646			2474	144	76	0	2376	122	0																				
338851			309	0	2	0	308	1	0			0	0																
338945			469	6	0	0	463	0	0																				
339054			485	0	2	0	483	0	0																				
339072			4818	-1515	136	0	6773	576	0				0																
339353			517	21	0	0	496	0	0																				
339456			3992	600	138	0	3886	632	0			0	0																
339607			4537	0	20	0	4536	19	0																				
339773			14610	1000	20	0	13614	24	0			0	0																
339858			202534	12887	7192	0	207457	25002	0				0																
339876			134	12	0	0	122	0	0																				
340135			7845	407	242	0	7477	281	0			0	0																
340144			6664	550	26	0	6232	144	0																				
340256			2296	180	1	0	2152	37	0																				
340443			315	36	0	0	301	22	0																				
340742			7231	-220	178	0	7923	650	0			0	0																
340751			7302	2000	185	0	6216	1099	0																				
341310			4225	216	57	0	3997	45	0																				
342054			2559	120	68	0	2562	191	0																				
342362			1556	260	7	0	2077	788	0			0	0																
342410			14460	600	303	0	14014	457	0			0	57																
342634			81797	4281	3983	0	80521	6988	0			0	1398																
343051			425	18	14	0	411	18	0																				
343248			322	0	0	0	322	0	0			0	0																
343257			211	6	0	0	205	0	0																				
343770			460	0	0	0	460	0	0																				
343903			3955	230	21	0	3855	151	0																				
343958			1061	60	10	0	995	4	0																				
344647			14181	1400	222	0	12799	240	0				0																
344816			2733	35	39	0	2864	205	0			0	0																
344852			572	0	5	0	567	0	0																				
345309			8097	257	42	0	7853	55	0			0	0																
345345			4864	0	3	0	4872	11	0				0																
345747			5605	306	25	0	5289	15	0			0	0																
345756			2557	66	4	0	2495	8	0				0																
345877			2994	474	12	0	2567	59	0																				
346379			1500	94	29	0	1400	23	0																				
346566			536	0	0	0	536	0	0																				
346771			943	0	6	0	945	8	0																				
347022			1690	63	42	0	1625	40	0																				
347639			3966	0	145	0	3822	1	0																				
347956			6509	750	17	0	6537	795	0			0	0																
348159			1549	435	20	0	1364	270	0																				
348720			7693	180	144	0	7538	169	0																				
349129			1096	36	4	0	1080	24	0																				
349343			1423	30	6	0	1407	20	0																				
350572			644	60	0	0	584	0	0				0																
350657			224	30	15	0	190	11	0																				
350750			1608	0	0	0	1608	0	0																				
351131			241	0	0	0	241	0	0				0																
351560			3454	0	0	0	3454	0	0																				
351878			607	140	0	0	543	76	0																				
352370			758	102	141	0	919	404	0																				
352651			346	-197	0	0	574	31	0																				
352745			1301	100	26	0	1231	56	0																				
352772			95853	3910	1078	0	94071	3206	0				80																
352820			660	11	2	0	668	21	0																				
353238			2973	301	23	0	2993	344	0																				
353546			886	6	47	0	883	50	0																				
353555			47064	7250	2345	0	44019	6550	0				0																
353724			2541	0	20	0	2677	156	0																				
353957			998	0	4	0	994	0	0																				
354057			269	2	20	0	252	5	0																				
354253			740	0	1	0	824	85	0																				
354310			32600	4761	400	0	29364	1925	0				0																
354552			2302	113	6	0	2183	0	0																				
354851			1177	90	1	0	1315	229	0																				
355120			4761	450	26	0	4536	251	0																				
355559			3210	360	13	0	2914	77	0																				
355858			53577	19252	3153	0	54198	23026	0				0																
356239			4137	2095	145	0	2227	330	0																				
356659			2952	275	27	0	2897	247	0																				
356752			323	110	19	0	309	115	0																				
357151			1375	0	8	0	1393	26	0																				
357526			1061	82	2	0	1093	116	0																				
357553			1583	0	2	0	1581	0	0																				
357777			1673	90	0	0	1630	47	0																				
357937			4702	300	45	0	4454	97	0																				
358112			893	0	6	0	902	15	0																				
358448			569	0	5	0	571	7	0																				
358756			716	0	29	0	728	41	0																				
359472			394	27	0	0	397	30	0																				
359650			149	0	4	0	167	22	0																				
359744			297	0	0	0	297	0	0																				
359838			493	88	3	0	419	17	0			0	0																
360777			59	5	0	0	54	0	0				0																
361055			6857	300	231	0	6711	385	0																				
361167			24705	1588	780	0	27019	4682	0				139																
361279			1527	0	37	0	1531	41	0																				
361354			544	25	2	0	607	90	0																				
361439			5011	125	2	0	4919	35	0				0																
362043			356	5	0	0	351	0	0																				
362155			1587	120	61	0	1595	189	0																				
362717			5744	350	43	0	5561	210	0			0	0																
362856			689	0	1	0	687	2	3																				
362940			684	0	6	0	678	0	0																				
363442			288	50	0	0	460	222	0																				
363648			972	100	57	0	815	0	0																				
363657			2447	120	51	0	2392	116	0				0																
363778			539	18	0	0	554	33	0																				
364131			1270	171	44	0	1067	12	0																				
364270			385	96	14	0	373	98	0				0																
364430			1480	156	58	0	1378	112	0																				
364449			7623	0	331	0	7771	479	0				0																
364850			912	49	26	0	852	15	0			0	0																
365325			76400	10413	3286	0	76703	14002	0				0																
365745			1607	97	2	0	1510	2	0																				
365848			290	0	0	0	296	6	0																				
365950			0	0	0	0	557	0	-557																				
366078			3341	113	16	0	3228	16	0																				
366238			6713	900	404	0	6179	770	0				0																
366247			1561	39	0	0	1522	0	0			0	0																
366359			506	0	9	0	505	8	0																				
366658			782	55	20	0	722	15	0																				
366854			372	301	0	0	357	286	0				0																
367150			447	70	1	0	436	60	0																				
367178			1195	3	6	0	1186	0	0																				
367431			2389	180	155	0	2244	190	0																				
367543			1970	96	13	0	1904	43	0																				
368054			798	0	6	0	806	14	0																				
368344			362	0	1	0	361	0	0			0	0																
368522			1197	21	1	0	1182	7	0																				
368933			871	43	33	0	816	21	0																				
368951			1701	60	24	0	1627	10	0																				
369453			1264	0	0	0	1264	0	0																				
369659			8483	300	42	0	8167	26	0																				
370020			2825	330	34	0	2685	224	0																				
370271			29870	-20588	16008	0	36563	2113	0			0	0																
370347			1235	28	3	0	1204	0	0																				
370721			1877	30	9	0	1838	0	0				0																
370833			277	145	2	0	348	218	0																				
370954			486	0	2	0	487	3	0				0																
371223			2087	6	2	0	2085	6	0																				
371232			1079	19	101	0	1012	53	0				0																
371362			2730	271	67	0	2808	416	0																				
371559			684	20	0	0	664	0	0																				
371755			220	0	1	0	220	1	0			0	0																
371849			812	65	39	0	745	37	0			0	0																
371924			9691	375	87	0	9558	329	0				0																
371942			414	12	3	0	403	4	0																				
372444			548	35	24	0	587	98	0																				
372538			4330	162	195	0	4250	277	0																				
372640			745	18	14	0	732	19	0																				
372855			590	51	0	0	539	0	0			0	0																
373115			8076	450	391	0	8127	892	0				0																
373272			415	16	0	0	399	0	0																				
373553			619	0	0	0	619	0	0																				
373601			706	0	0	0	706	0	0				0																
374130			1499	0	6	0	1926	433	0																				
374354			0	0	0	0	384	0	-384																				
374653			19264	1931	478	0	18677	1822	0				0																
374774			949	0	14	0	935	0	0																				
375034			15400	0	331	0	15335	266	0				0																
375043			11506	900	147	0	11232	773	0			0	0																
375379			287	0	0	0	287	0	0																				
375502			11790	2816	64	0	11680	2770	0																				
375566			5632	390	4	0	5826	588	0																				
375650			205	0	0	0	205	0	0																				
376237			508	244	119	0	417	272	0																				
376273			13232	0	376	0	13206	350	0				0																
376442			4072	244	7	0	3831	10	0			0	0																
376947			1828	0	13	0	1825	10	0																				
377663			875	35	3	0	917	80	0			0	0																
377850			404	0	6	0	444	46	0																				
377908			29070	625	120	0	28543	218	0				0																
378044			165	0	8	0	158	1	0																				
378110			309	30	5	0	282	8	0																				
379050			367	0	20	0	365	18	0																				
379153			832	0	9	0	835	12	0																				
379171			5143	-24	27	0	5140	0	0																				
379470			542	0	0	0	543	1	0																				
379649			393	0	3	0	408	18	0			0	0																
379920			187312	25042	5660	0	178754	22144	0	0	0	0	623																
380346			1295	0	170	0	1197	72	0																				
380458			6275	463	45	0	5887	120	0																				
380533			1456	150	5	0	1329	28	0																				
380654			1104	24	0	0	1090	10	0																				
380841			141	0	0	0	141	0	0																				
380878			223	0	0	0	223	0	0																				
380944			879	0	0	0	879	0	0																				
381026			296	30	1	0	285	20	0				0																
381343			7271	56	49	0	7485	319	0				0																
381839			2855	165	22	0	2693	25	0																				
381932			2983	60	29	0	2896	2	0																				
381950			1025	30	9	0	1010	24	0																				
382050			2096	8	20	0	2077	9	0				0																
382069			2735	230	103	0	2705	303	0				0																
382256			410	0	0	0	410	0	0																				
382274			30	0	0	0	30	0	0																				
382443			777	0	1	0	800	24	0																				
382537			1744	31	27	0	1721	35	0																				
382649			3445	300	26	0	3465	346	0			0	0																
382658			2439	100	65	0	2311	37	0																				
382742			884	0	22	0	883	21	0																				
382854			829	50	7	0	783	11	0				0																
384018			15510	-856	476	0	15989	99	0				0																
384278			5614	334	318	0	5457	495	0				26																
384353			71	0	0	0	71	0	0																				
384652			3535	97	0	0	3438	0	0																				
384830			987	22	5	0	971	11	0																				
385350			1025	20	5	0	1006	6	0																				
385471			9726	0	1	0	9725	0	0																				
385547			1546	600	15	0	1061	130	0																				
385686			2584	13	0	0	2571	0	0																				
386432			918	94	48	0	826	50	0																				
386450			2292	0	13	0	2279	0	0				0																
386731			1163	0	5	0	1305	147	0																				
386825			367	0	0	0	367	0	0																				
386852			2528	34	71	0	2537	114	0				0																
387055			791	0	4	0	791	4	0																				
387671			3279	0	85	0	3235	41	0																				
388155			1970	0	29	0	1960	19	0																				
388258			523	0	20	0	516	13	0																				
388557			492	0	0	0	492	0	0																				
388744			2552	270	215	0	2331	264	0																				
388753			313	50	0	0	306	43	0																				
388874			504	0	0	0	504	0	0																				
388940			551	15	0	0	536	0	0																				
389059			1029	0	40	0	989	0	0																				
389358			1000	30	31	0	1000	61	0																				
389376			387	0	5	0	382	0	0																				
389826			100	8	1	0	92	1	0																				
390336			2026	60	14	0	2013	61	0																				
390372			1432	115	0	0	1353	36	0																				
390840			1315	15	26	0	1306	32	0																				
391418			825	150	53	0	787	165	0																				
391557			663	60	26	0	607	30	0																				
391575			1939	150	29	0	1834	74	0				0																
391959			1016	47	1	0	971	3	0			0	0																
391977			2834	99	1	0	2780	46	0																				
392152			773	150	2	0	697	76	0																				
392255			805	60	45	0	731	31	0																				
392778			2990	180	0	0	3048	238	0																				
393252			877	0	87	0	791	1	0																				
393355			1317	1	0	0	1316	0	0			0	0																
393953			4851	581	97	0	4618	445	0																				
394156			912	116	80	0	878	162	0																				
394259			3929	600	8	0	4588	1267	0				0																
395238			257376	35688	8696	764	250555	36799	0				0																
395274			1172	25	6	0	1141	0	0																				
396057			701	0	1	0	700	0	0																				
396244			3538	1492	46	0	2010	10	0				0																
396253			1256	0	123	0	1294	161	0				0																
396356			290	11	0	0	279	0	0																				
396954			1527	25	52	0	1503	53	0																				
397456			1604	300	19	0	1291	6	0			0	0																
397531			6083	1110	100	0	5556	683	0																				
397540			13227	950	304	0	13499	1526	0			0	0																
397559			2995	795	6	0	2786	592	0																				
397755			3280	337	29	0	2973	59	0																				
397858			400	-1	4	0	400	3	0																				
398051			608	14	1	0	593	0	0			0	0																
398248			1641	0	13	0	1659	31	0				0																
398631			1920	389	474	0	2106	1049	0																				
398668			0	0	0	0	0	0	0			0	0																
398837			2262	180	39	0	2202	159	0																				
399357			377	15	3	0	420	61	0																				
399517			19606	2176	171	0	17905	646	0				0																
399731			607	0	13	0	597	3	0				0																
399973			733	293	5	0	978	543	0																				
400057			1257	200	3	0	1060	6	0																				
400141			6426	150	16	0	6424	164	0																				
400365			2687	450	258	0	2095	116	0																				
400767			1143	0	7	0	1141	5	0																				
400945			510	148	17	0	361	16	0																				
401072			715	25	0	0	762	72	0																				
401559			461	0	0	0	461	0	0																				
401755			1833	30	1	0	1807	5	0				0																
401906			4671	195	21	0	4663	208	0																				
401951			118	0	3	0	115	0	0																				
402462			673	0	4	0	671	2	0																				
402846			266	0	1	0	265	0	0																				
402873			255	0	0	0	255	0	0																				
403067			2973	0	101	0	2872	0	0																				
403106			9627	1347	180	0	8775	675	0				0																
403151			15002	595	70	0	14503	166	0				0																
403179			9731	590	159	0	9533	551	0				0																
403254			12	-53	0	0	65	0	0																				
403656			886	919	128	0	829	990	0				0																
403870			6328	32	22	0	6319	45	0																				
403946			8384	300	53	0	8118	87	0																				
404653			16	15	3	0	203	7	-198			0	0																
404943			306	18	3	0	300	15	0																				
406022			2138	0	18	0	2124	4	0																				
406059			3047	854	7	0	2648	462	0																				
406666			1153	0	27	0	1278	152	0																				
406778			450	2	4	0	444	0	0																				
406974			1925	112	1	0	1812	0	0																				
407168			875	-2	0	0	877	0	0																				
407506			11481	500	1749	0	11309	2077	0				0																
407645			1984	0	43	0	1961	20	0																				
407850			346	0	0	0	347	1	0																				
408307			3189	300	28	0	2956	95	0			0	0																
408642			6559	275	1	0	6354	71	0																				
408875			5161	485	171	0	5158	653	0																				
409265			53	0	1	0	52	0	0																				
410159			216	21	4	0	199	8	0																				
410560			779	0	0	0	779	0	0																				
410748			4058	80	4	0	3977	3	0				0																
410917			2918	210	189	0	2978	459	0																				
410944			253	10	0	0	243	0	0																				
411062			417	0	36	0	382	1	0																				
411174			453	0	0	0	453	0	0																				
411231			430	10	30	0	462	72	0																				
411240			374	12	0	0	378	16	0																				
411473			8055	0	80	0	8007	32	0			0	0																
411512			7723	1060	0	0	6913	250	0				0																
411549			258	0	0	0	265	7	0																				
411576			374	30	8	0	336	0	0			0	0																
411624			1432	60	0	0	1372	0	0				0																
411651			1124	0	5	0	1131	12	0																				
412153			1725	60	9	0	1674	18	0																				
412452			280	0	0	0	280	0	0																				
412555			2383	150	60	0	2175	2	0																				
412667			968	202	7	0	760	1	0																				
412751			47304	5300	1428	0	51230	10654	0				0																
412845			2419	0	19	0	2448	48	0																				
412872			109	0	0	0	109	0	0																				
413141			22941	2945	193	0	20250	620	173				0																
413208			613331	104454	12779	0	540707	44609	0	0	3298	0	1174																
413347			335	6	0	0	329	0	0																				
413543			1424	18	0	0	1406	0	0																				
413646			3484	387	13	0	3132	48	0																				
413673			1326	0	1	0	1325	0	0																				
413758			1834	429	5	0	1413	13	0																				
413851			277	306	0	0	277	306	0																				
414102			3559	569	153	0	3447	610	0																				
414652			1077	285	96	0	1116	420	0																				
414764			2986	372	198	0	2733	317	0																				
414858			1230	74	21	0	1193	58	0																				
415770			196	0	0	0	196	0	0																				
415855			171	3	1	0	167	0	0																				
416245			50863	4384	1185	0	50648	5354	0				0																
416272			599	9	193	0	627	230	0																				
416339			821	0	1	0	924	104	0				0																
416357			427	0	0	0	427	0	0																				
416656			3590	180	128	0	3608	326	0			0	0																
416674			4041	25	7	0	4010	1	0																				
416973			406	6	3	0	397	0	0																				
417626			4715	258	276	0	5266	1085	0																				
417710			522	60	10	0	492	40	0																				
418100			3156	100	39	0	3068	51	0																				
418249			12343	0	33	0	12317	7	0			0	0																
418436			80	0	0	0	80	0	0																				
418856			200	118	55	0	225	198	0																				
419255			1150	46	103	0	1141	140	0																				
419406			32414	900	715	0	31584	785	0				0																
419460			772	352	4	0	416	0	0																				
419675			6281	1010	183	0	5600	512	0																				
419947			325	30	3	0	295	3	0																				
420578			2056	0	53	0	2125	122	0																				
420644			3883	0	79	0	3814	10	0																				
420653			1386	108	2	0	1278	2	0			0	0																
420877			679	3	0	0	676	0	0																				
421445			1611	952	30	0	645	16	0				0																
421539			1139	-3	7	0	1184	49	0																				
422059			955	1280	0	0	606	931	0			0	0																
422116			685	85	57	0	684	141	0																				
422433			10908	2421	169	0	10776	2458	0			0	0																
422657			944	0	20	0	941	15	-2																				
423159			2986	75	119	0	2952	160	0																				
423449			4584	338	156	0	4411	321	0																				
423636			610	63	24	0	562	39	0																				
423739			9446	825	42	0	9481	902	0																				
423841			302	18	2	0	282	0	0																				
424156			956	20	1	0	945	10	0																				
424240			1573	210	10	0	1369	16	0																				
424352			1874	90	62	0	1767	45	0																				
424437			130	0	0	0	130	0	0			0	0																
424633			1262	48	6	0	1273	65	0																				
425050			190	25	2	0	163	0	0																				
425108			3076	65	11	0	3005	5	0																				
425818			2879	355	116	0	2877	469	0																				
425845			1497	90	0	0	1427	20	0																				
425911			8957	210	104	0	8666	23	0			0	0																
426057			622	32	0	0	590	0	0																				
426141			96	0	2	0	98	4	0																				
426534			21071	3000	524	0	18985	1438	0			0	453																
426758			449	15	2	0	446	14	0																				
426945			1372	60	10	0	1314	12	0																				
427241			2716	100	59	0	2708	151	0																				
427353			5948	393	120	0	5608	173	0																				
427858			722	0	12	0	749	39	0																				
427960			585	37	0	0	548	0	0																				
428060			9462	515	13	0	8951	17	0																				
428462			1868	90	97	0	1675	2	8																				
428547			5138	3881	131	0	4122	2992	-4				51																
428855			923	-186	265	0	860	16	0																				
429021			5861	0	89	0	5966	194	0																				
429487			5371	-400	29	0	5774	32	0																				
430036			3158	100	7	0	3056	5	0				0																
