"IDRSSD"	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC869	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
691958	1314	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1259	1259	0	0	1259	0	0	0	0	0	0	0	11758	0	0	0	11758	0	0	0	35465	5371	57523	259461	0	1074	28762	259461	289297	0	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	
692450	158	1455	-1406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	129	0	0	0	1258	36648	29707	64641	0	7330	14854	64641	86825	0	11419	11419	0	0	0	0	0	0	0	0	0	0	0	0	0	
692478	4095	64	-1661	458	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	1147	0	0	0	6424	30050	24540	78900	0	6010	12270	78900	97180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
692704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	49	0	87558	0	10	0	87558	87568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
692946	0	0	-4600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9495	0	0	0	9495	0	0	0	44320	42354	60707	120150	0	8471	30354	120150	158975	0	3691	3691	0	0	0	0	0	0	0	0	0	0	0	0	0	
693073	0	0	-173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	9021	11786	3975	0	1804	5893	3975	11672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
693224	35891	1333	317604	58994	0	0	0	58994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154000	0	0	0	154000	0	275	4660	161041	994227	1088051	4990091	0	198845	544026	4990091	5732962	0	1163	1163	0	0	0	0	0	0	0	0	0	0	0	0	0	
693345	14212	0	46028	0	0	0	0	0	1537	0	0	0	1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89993	0	0	0	89993	0	0	128	58104	848813	359151	1744062	0	169763	179576	1744062	2093401	0	8000	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	
693662	10019	0	16328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22004	0	0	0	22004	0	0	0	130068	279784	42646	1062339	0	55957	21323	1062339	1139619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
693952	491	98	-2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4384	0	0	0	4384	0	0	0	3128	17603	21043	146586	0	3521	10522	146586	160629	0	7036	7036	0	0	0	0	0	0	0	0	0	0	0	0	0	
694146	0	97	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	14587	5610	7950	0	2917	2805	7950	13672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
694771	0	0	-136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19469	5192	529	5203	0	1038	265	5203	6506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
694847	527	0	-4859	794	0	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3700	0	0	0	3700	0	0	0	18208	52567	43828	167854	0	10513	21914	167854	200281	0	2550	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	
694904	892184	46517	2061141	3473	0	0	0	3473	405	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435552	0	0	0	435552	0	0	0	208058	9489136	15159794	17868499	0	1897827	7579897	17868499	27346223	0	253657	253657	0	0	0	0	0	0	0	0	0	0	0	0	0	
695077	1861	224	-2777	0	0	0	0	0	41	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6698	0	0	0	6698	0	0	0	39182	29243	56518	85355	0	5849	28259	85355	119463	0	134	134	0	0	0	0	0	0	0	0	0	0	0	0	0	
695134	660	60	-3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2603	0	0	0	2603	0	0	0	35772	2367	44542	145805	0	473	22271	145805	168549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
695349	441	0	-1590	323	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1783	0	0	0	1783	0	0	0	8911	85263	23824	121453	0	17053	11912	121453	150418	0	269	269	0	0	0	0	0	0	0	0	0	0	0	0	0	
695648	0	0	-126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	262	0	0	0	6601	20265	3003	8146	0	4053	1502	8146	13701	0	2419	2419	0	0	0	0	0	0	0	0	0	0	0	0	0	
695732	106	39	46	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	84	0	0	0	8026	4757	7764	39410	0	951	3882	39410	44243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
695947	0	0	-514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	792	21532	11111	27539	0	4306	5556	27539	37401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
696047	323	0	-421	18	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	0	0	601	0	0	0	0	2426	25903	37736	22233	0	5181	18868	22233	46282	0	1366	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	
696168	0	0	-2760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	127	325	0	0	0	2166	12487	5309	189376	0	2497	2655	189376	194528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
696430	3776	329	-6317	2571	0	0	0	2571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	640	0	0	640	0	13	13	0	0	0	13	7979	0	0	0	7979	0	0	0	39942	78184	102739	391531	0	15637	51370	391531	458538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
696551	0	0	-359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707	0	407	0	300	0	0	0	1026	18091	2050	34893	0	3618	1025	34893	39536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
696645	416	0	-851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5939	32475	28497	38651	0	6495	14249	38651	59395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697035	0	0	2993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	20320	960	44179	0	4064	480	44179	48723	0	6775	6775	0	0	0	0	0	0	0	0	0	0	0	0	0	
697147	2141	158	-2361	0	0	0	0	0	163	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11068	76381	104267	118228	0	15276	52134	118228	185638	0	5900	5900	0	0	0	0	0	0	0	0	0	0	0	0	0	
697156	1571	145	-1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	21	1845	0	0	0	1845	0	0	0	12574	13118	23147	128000	0	2624	11574	128000	142198	0	704	704	0	0	0	0	0	0	0	0	0	0	0	0	0	
697231	327	0	-4606	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73593	73593	0	0	73593	0	0	0	0	0	0	0	4880	0	0	0	4880	0	0	0	146365	65281	109454	125138	0	13056	54727	125138	192921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697633																																																																									
697754	1574	32	-8638	137	0	0	0	137	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53986	879	0	0	53107	0	0	0	210779	183560	88758	849040	0	36712	44379	849040	930131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697763	9728	3450	105231	1566	0	0	0	1566	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71268	0	0	0	71268	0	0	0	352283	1839234	528845	2268181	0	367847	264423	2268181	2900451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697950	0	0	-436	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9289	4380	14517	16100	0	876	7259	16100	24235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697978	4370	0	-17256	8463	0	0	0	8463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1074	0	500	574	0	0	0	0	30506	123361	152999	801011	0	24672	76500	801011	902183	0	965	965	0	0	0	0	0	0	0	0	0	0	0	0	0	
698144	3878	475	-6222	1344	0	0	0	1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	969	969	0	0	608	361	0	0	0	0	0	0	11096	0	0	0	11096	0	0	0	13906	50337	148745	533437	0	10067	74373	533437	617877	0	191	191	0	0	0	0	0	0	0	0	0	0	0	0	0	
698546	0	0	-273	77	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731	31805	29160	44179	0	6361	14580	44179	65120	0	634	634	0	0	0	0	0	0	0	0	0	0	0	0	0	
698649	0	161	-1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	0	314	670	482	0	0	0	13926	47222	26605	132768	0	9444	13303	132768	155515	0	97	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
699105	3199	0	712	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51028	96504	136519	206617	0	19301	68260	206617	294178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699132	3827	259	2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34646	0	0	4656	29990	1709	0	4812	58769	188224	130875	601330	0	37645	65438	601330	704413	0	20344	20344	0	0	0	0	0	0	0	0	0	0	0	0	0	
699253	139	25	-631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	399	0	0	0	524	11911	4483	53393	0	2382	2242	53393	58017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699534	1560	0	-2466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16304	84965	104465	171336	0	16993	52233	171336	240562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700140	64	4	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	100	0	0	0	7973	9251	4348	14298	0	1850	2174	14298	18322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700252	37	0	-296	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	0	0	0	685	0	0	0	4815	52671	6987	29957	0	10534	3494	29957	43985	0	4005	4005	0	0	0	0	0	0	0	0	0	0	0	0	0	
700430	2303	79	-1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2682	2682	2682	0	0	0	0	0	0	0	0	0	0	0	15120	27156	22818	74945	0	5431	11409	74945	91785	0	425	425	0	0	0	0	0	0	0	0	0	0	0	0	0	
700458	274	31	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1234	0	0	0	1234	0	0	0	27868	16651	7930	60893	0	3330	3965	60893	68188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700672	9672	0	-2131	191	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3100	3100	0	0	3100	0	26	0	0	0	26	0	0	0	70729	28728	149830	231037	0	5746	74915	231037	311698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701062	91707	0	11310	544	0	0	0	544	171	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65906	65906	0	0	65906	0	0	0	0	0	0	0	226812	0	0	0	226812	0	0	504	55409	1418522	1185472	2466916	0	283704	592736	2466916	3343356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701222	3074	0	-3232	0	0	0	0	0	413	0	0	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10566	0	0	0	10566	0	0	0	28063	48065	170278	407756	0	9613	85139	407756	502508	0	6186	6186	0	0	0	0	0	0	0	0	0	0	0	0	0	
701259	3238	674	-4126	15	0	0	0	15	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2769	0	0	0	2769	0	0	52	22884	102666	89585	242334	0	20533	44793	242334	307660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701736	5781	3026	12360	1631	812	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53568	4036	0	0	49531	0	0	1259	122931	102210	245807	1440132	0	20442	122904	1440132	1583478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701839	1743	260	-3511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57269	65010	82661	234961	0	13002	41331	234961	289294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701857	122	0	-185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	356	0	0	0	4459	10628	2549	17048	0	2126	1275	17048	20449	0	885	885	0	0	0	0	0	0	0	0	0	0	0	0	0	
701950	1738	150	-1354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1280	0	0	0	1280	0	0	0	7257	62197	26147	126903	0	12439	13074	126903	152416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702050	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	4395	6583	0	102	2198	6583	8883	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	
702117	17408	0	-57798	2564	0	0	0	2564	4497	0	0	0	4497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187572	0	0	0	187572	0	220	6426	435648	1442193	1410297	4727355	0	288439	705149	4727355	5720943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702359	518	112	-853	0	0	0	0	0	76	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1771	0	0	0	1771	0	10	122	23193	11941	22156	67313	0	2388	11078	67313	80779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702612	3324	147	9997	287	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13725	0	0	0	13725	0	0	0	55013	149787	199290	285253	0	29957	99645	285253	414855	0	183	183	0	0	0	0	0	0	0	0	0	0	0	0	0	
702676	125	399	-1243	166	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276	0	0	0	1276	0	0	0	21454	42564	91155	24495	0	8513	45578	24495	78586	0	6184	6184	0	0	0	0	0	0	0	0	0	0	0	0	0	
702836	0	0	-837	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5184	29301	15686	59747	0	5860	7843	59747	73450	0	5130	5130	0	0	0	0	0	0	0	0	0	0	0	0	0	
702911	1508	272	-1513	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4388	4388	0	0	4388	0	0	0	0	0	0	0	1280	0	0	0	1280	0	0	0	30624	174603	75637	160135	0	34921	37819	160135	232875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702966	0	0	-90	0	0	0	0	0	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3700	17953	9791	12443	0	3591	4896	12443	20930	0	2289	2289	0	0	0	0	0	0	0	0	0	0	0	0	0	
703039	56	0	-1505	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3371	0	0	0	3371	0	0	0	6915	37526	4431	51455	0	7505	2216	51455	61176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703552	1230	0	-3335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11718	0	0	0	11718	0	0	0	35611	65904	78386	387992	0	13181	39193	387992	440366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703767	6943	981	35228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10793	0	0	0	10793	0	35	0	179423	307005	84622	597618	0	61401	42311	597618	701330	0	366	366	0	0	0	0	0	0	0	0	0	0	0	0	0	
704447	123	0	-2549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	53	0	619	0	0	0	8190	7261	5003	52520	0	1452	2502	52520	56474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704559	15780	0	72464	270	0	0	0	270	134	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12805	12805	0	0	12805	0	61656	0	0	0	61656	0	0	36	26006	226415	131893	886000	0	45283	65947	886000	997230	0	101462	101462	0	0	0	0	0	0	0	0	0	0	0	0	0	
704737	3276	0	27907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11804	0	0	23	11781	0	0	0	162050	32841	71653	282651	0	6568	35827	282651	325046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704755	14204	162	-4687	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6259	6259	0	0	6259	0	0	0	0	0	0	0	11216	0	0	0	11216	0	0	0	45029	219849	63641	376669	0	43970	31821	376669	452460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705378	106	69	-480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703	13997	18067	23370	0	2799	9034	23370	35203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705444	616	11	-824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9528	56623	25772	87587	0	11325	12886	87587	111798	0	4450	4450	0	0	0	0	0	0	0	0	0	0	0	0	0	
705556	193	0	-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1709	0	0	1472	237	0	0	0	7192	65253	29509	67950	0	13051	14755	67950	95756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706030	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	10073	8543	4142	5494	0	1709	2071	5494	9274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706058	436	0	-541	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	13931	24347	44778	0	2786	12174	44778	59738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706151	0	0	-632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1920	0	0	1920	0	0	0	0	3431	113831	11192	40990	0	22766	5596	40990	69352	0	9500	9500	0	0	0	0	0	0	0	0	0	0	0	0	0	
706236	152	178	-807	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8808	38962	26023	21443	0	7792	13012	21443	42247	0	615	615	0	0	0	0	0	0	0	0	0	0	0	0	0	
706254	88	153	-975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17745	16199	64761	125174	0	3240	32381	125174	160795	0	2655	2655	0	0	0	0	0	0	0	0	0	0	0	0	0	
706450	0	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	328	0	0	0	8912	3935	7803	8885	0	787	3902	8885	13574	0	1084	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	
706656	369	66	-240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3765	3765	0	0	0	3765	0	0	0	0	0	0	634	0	0	0	634	0	0	0	19368	57070	20915	56058	0	11414	10458	56058	77930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
707354	5471	0	20337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12746	12746	0	0	0	12746	0	0	0	0	0	0	24979	0	0	0	24979	0	0	0	119203	221140	468197	934983	0	44228	234099	934983	1213310	0	1504	1504	0	0	0	0	0	0	0	0	0	0	0	0	0	
707877	2511	180	-6246	0	0	0	0	0	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23630	8567	69580	242248	0	1713	34790	242248	278751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708164	236	0	10583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	0	0	0	92	0	0	0	0	0	0	14699	0	0	0	14699	0	0	0	40571	49990	59007	235377	0	9998	29504	235377	274879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708333	0	0	-935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	50002	22810	50122	0	10000	11405	50122	71527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708379	396	0	-1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	0	0	0	1252	0	0	0	22233	29420	22936	107702	0	5884	11468	107702	125054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708454	477	28	-1957	105	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425	1425	0	0	1425	0	0	0	0	0	0	0	1840	0	0	0	1840	0	0	0	15699	73078	31292	135200	0	14616	15646	135200	165462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708753	0	0	-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4904	1529	7144	13713	0	306	3572	13713	17591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
