"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
795548																																																																																																																																																								3805	0	0	0	0	0	0	0	0	0	6192	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1017	0	0	0	0	0	0	0	0	0	0	0	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
795959																																																																																																																																																								0	0	0	0							75	0		0		0			0					0																																																																		
795968	10031	0	0	0	0	0	1100510	0	0	0	1235955	0	0	60866	2754	953	0	0	0	0	0	0	0	2289	0	0	0	0	51318	50197	0	0	0	0	0	0	0	0	0	0	45876	0	0	0	0	0	0	0	72549	0	72549	0	97194	0	0	0	15086	34	0	0	7183	212	0	0	1115	0	0	0	395	0	0	0	9696	1100510	50197	0	9	0	0	13			0	0	0	0	0	0	1221	1085	0	22902	274273	0	0	1221	0	1085	0	1221	0	0	0	0	0	1085	0	0	0	0	3575	0	0	10767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			805733	46551	343029																																																																																										
796152																																																																																																																																																								0	0	0	0							0	0		228		0			0					0																																																																		
796451																																																																																																																																																								0	0	0	0							5899	0		171		0			0					0																																																																		
796572																																																																																																																																																								759	0	0	0							46562	940		0		2404			0					1005																													0																				9757																	
796657																																																																																																																																																								0	0	0	0							1762	0		60		0			0					0																																																																		
797140																																																																																																																																																								349	17500	0	0							10940	2801		105		507			0					0																																																																		
797775																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	38199	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
798277																																																																																																																																																								0	0	0	0							17292	0		0		64			0					0																																																																		
798512																																																																																																																																																								0	0	0	0							170	0		0		0			0					0																																																																		
799359																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
799751																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4852	0	0	0		266		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
799854																																																																																																																																																								749	0	0	0							0	884		0		0			0					0																																																																		
799939																																																																																																																																																								0	0	0	0							0	0		868		0			0					0																																																																		
799948																																																																																																																																																								0	0	0	0							0	3346		280		0			0					0																																																																		
800134																																																																																																																																																								0	12000	0	0							4008	0		0		10			0					0																													105																				0																	
800442																																																																																																																																																								0	0	0	0							289	0		0		13			0					0																																																																		
800479																																																																																																																																																								0	0	0	0							79	0		0		0			0					0																																																																		
800657																																																																																																																																																								1929	1657264	0	0	0	0	2215733	0	0	0	407684	0	0	50143	0	13716	0	0	0	0	0	0	0	1810	0	0	0	0	47000	0	0	0	0	0	0	0	0	0	0	0	35767	0	0	0	0	0	0	0	0	0	0	0	382767	0	0	0	34288	0	0	0	29815	0	0	0	4411	0	0	0	396	0	0	0	1915733	0	100000	0	11	157	0			0	0	0	0	0	0	13100	45741	
800853																																																																																																																																																								0	0	0	0							3602	2576		0		366			0					0																																																																		
801047																																																																																																																																																								734	0	0	0							4057	1578		0		0			0					0																																																																		
801056																																																																																																																																																								0	0	0	0							0	0		96		0			0					0																																																																		
801654																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
802866	8352	0	0	0	0	0	1193230	0	0	0	168957	951002	0	2124901	65634	126416	9164	0	0	0	0	0	0	0	0	0	0	0	0	5934677	0	0	0	0	0	0	0	0	0	0	0	25008	0	0	0	25008	0	0	0	0	0	0	0	326648	0	0	13171	89049	0	0	8980	79622	0	0	0	3312	0	0	0	2845	0	0	568041	1193230	5658045	0	0	165	0	0			0	0	0	0	0	0	80483	0	0	1750	89606	0	0	80483	0	0	8438	20000	52045	0	0	0	0	0	0	0	0	0	105531	0	0	0	14455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14455	0	0	0			5779662	0	11046518																																																																																										
803256																																																																																																																																																								0	0	0	0							231	0		40		0			0					0																																																																		
803265																																																																																																																																																								0	0	0	0							111	0		100		0			0					0																																																																		
803649																																																																																																																																																								0	0	0	0							4991	558		2438		0			0					0																																																																		
803658																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
803957																																																																																																																																																								500	0	0	0							1	409		0		0			0					0																																																																		
804150																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
804338																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	43235	0	0	3534	3534	4655	4655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
804374																																																																																																																																																								0	27480	0	0							12453	0		744		0			0					1																																																																		
804422																																																																																																																																																								250	0	0	0							0	0		0		0			0					0																																																																		
804815																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
804860																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	36		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
804963	83660	2257000	0	0	0	0	16729805	0	0	0	4410037	1977857	0	1369597	126415	289948	112456	0	0	0	0	0	0	239848	0	0	0	0	129463	610272	0	0	0	0	0	0	0	0	0	0	43715	1775	762302	65080	41394	1775	762302	65080	0	0	0	0	4415518	0	1524604	130160	108606	2817	0	0	46698	2812	0	0	2484	0	55511	903	7191	0	55511	903	19349	12528859	613822	828692	0	0	0	0			0	0	0	0	0	0	0	0	0	281790	1709030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44612	0	0	107419	45027	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	5844	0	0	0	51321	0	0	0			10968413	535927	2665215																																																																																										
805045																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
805250																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	260	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
805335																																																																																																																																																								46	0	0	0	0	0	0	0	0	0	554	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
805447																																																																																																																																																								0	0	0	0							0	0		95		0			0					0																																																																		
805755																																																																																																																																																								0	1000	0	0	0	0	0	0	0	0	9755	1486	0	1454		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
805876																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4300	0	0	0		50		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
806220																																																																																																																																																								0	0	0	0							1262	0		104		310			0					0																																																																		
806846																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	34728	0	0	3152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38741	0	0	0	0	0	0	0	0	0	0	0	29154	0	0	0	0	0	0	0	0	0	0	0	67894	0	0	0	0	0	0	0	0	0	0	0	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
806958																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	15572	0	0	1657		0		0	0	0	0	0	0	0	0	0	0	0	1528	0	0	0	0	0	0	0	0	0	0	0	2701	0	0	0	0	0	0	0	0	0	0	0	4229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
807348																																																																																																																																																								55	250	0	0							1617	1200		0		0			0					0																													1000																				0																	
807432																																																																																																																																																								0	0	0	0							0	0		220		0			0					0																																																																		
807656																																																																																																																																																								0	5000	0	0							204	0		13		1169			0					0																													2928																				0																	
807946																																																																																																																																																								0	0	0	0							771	0		0		0			0					25																																																																		
807955																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	124	0	0	4823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
808176																																																																																																																																																								0	0	0	0	0	0	4567098	0	0	0	1043535	477994	0	218698	0	22818	0	0	0	0	0	0	0	80506	0	0	0	0	248846	0	0	0	0	903	0	0	0	903	0	0	190844	0	137465	0	0	0	137465	0	0	0	274930	0	0	0	0	0	46647	7	4406	0	12286	7	4406	0	0	0	0	0	0	0	0	0	5006788	1806	0	0	57	26	0			0	0	0	0	0	0	98858	50050	
808260																																																																																																																																																								0	60000	0	0	0	0	0	0	0	0	51451	0	0	17397	0	2267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
808345																																																																																																																																																								0	0	0	0							0	1780		0		0			0					0																													0																				0																	
808354																																																																																																																																																								0	0	0	0							238	0		583		0			0					0																																																																		
808448																																																																																																																																																								0	0	0	0							0	0		75		0			0					0																																																																		
808653																																																																																																																																																								0	0	0	0							0	0		1035		0			0					0																																																																		
809070																																																																																																																																																								0	0	0	0							1891	0		0		0			0					0																																																																		
809276																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
809379																																																																																																																																																								50	0	0	0							130	0		11		0			0					0																																																																		
809539																																																																																																																																																								0	0	0	0							157	0		1335		0			0					0																																																																		
809650																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	922		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
809678																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	7		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
809771																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
809856																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
809940																																																																																																																																																								0	0	0	0							325	0		269		0			0					0																																																																		
810544																																																																																																																																																								0	0	0	0							954	0		110		100			0					0																																																																		
810777																																																																																																																																																								0	0	0	0	0	0	55092	0	0	0	105324	9399	0	776	0	1376	0	0	0	0	0	0	0	0	0	0	0	0	5506	0	0	0	0	0	0	0	0	0	0	0	21247	0	0	0	0	0	0	0	0	0	0	0	26753	0	0	0	667	0	0	0	667	0	0	0	309	0	0	0	0	0	0	0	55092	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
811046																																																																																																																																																								0	0	0	0	0	0	1271194	0	0	0	72463	28808	0	16040	7026	6212	0	0	0	0	0	0	0	0	0	0	0	0	1973	0	0	0	0	0	0	0	0	0	0	0	25970	0	0	0	0	0	0	0	0	0	0	0	1299137	0	0	0	0	0	0	0	0	0	0	0	17047	0	0	0	16993	0	0	0	0	0	635597	0	0	0	0			0	0	0	0	0	0	0	0	
811279																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	35090	0	0	0		4113		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
811457																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
811541																																																																																																																																																								0	0	0	0							1106	0		352		0			0					0																																																																		
811550																																																																																																																																																								0	6910	0	0							0	0		401		0			0					0																																																																		
811747																																																																																																																																																								0	28000	0	0							0	0		318		0			0					0																																																																		
812164																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
812379																																																																																																																																																								0	9200	0	0	0	0	0	0	0	0	2499	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
812436																																																																																																																																																								0	0	0	0							27783	0		3210		935			0					0																																																																		
812557																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	9124	0	0	583		0		0	0	0	0	0	0	425	0	0	0	0	1189	0	0	0	0	0	0	0	0	0	0	0	970	0	0	0	0	0	0	0	0	0	0	0	2159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
812614																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	23	0	0	226		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
813059																																																																																																																																																								0	0	0	0							0	356		0		0			0					0																																																																		
813572																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	771	0	0	75		607		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
813853																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	14538	691	0	1259		0		0	0	0	0	0	0	0	0	0	0	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
814074																																																																																																																																																								155	0	0	0							3378	0		0		0			0					0																													0																				46124																	
814355																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
814430																																																																																																																																																								37	0	0	0	0	0	2815328	0	0	0	205030	0	0	59859	0	17227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900000	0	0	0	29070	0	0	0	31247	0	0	0	7030	0	0	0	1261	0	0	0	1915328	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
814458																																																																																																																																																								0	0	0	0							2494	0		1000		2862			0					955																																																																		
814476																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2014	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
814551																																																																																																																																																								0	0	0	0							1413	0		342		0			0					0																																																																		
814711																																																																																																																																																								0	22750	0	0	0	0	0	0	0	0	1790	0	0	2666		133		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
815053																																																																																																																																																								0	0	0	0							619	0		0		0			0					0																																																																		
815147																																																																																																																																																								0	0	0	0							4696	0		74		0			0					0																																																																		
815156																																																																																																																																																								0	0	0	0							529	0		2272		0			0					0																													70																				0																	
815277																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3602	0	0	1883		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
815754																																																																																																																																																								0	0	0	0							251	0		1000		0			0					5																																																																		
815772																																																																																																																																																								0	0	0	0							4956	0		0		0			0					0																																																																		
816210																																																																																																																																																								139	0	0	0	0	0	21551	0	0	0	0	554232	0	8032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16947	0	0	0	16744	0	0	0	0	0	0	0	203	0	0	0	1195	0	0	0	1172	0	0	0	11	0	0	0	0	0	0	0	55039	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
816256																																																																																																																																																								0	0	0	0							0	0		142		0			0					0																																																																		
816304																																																																																																																																																								0	0	0	0							25863	0		0		0			0					0																																																																		
816603																																																																																																																																																								0	0	0	0	0	0	1402985	0	0	0	278477	0	0	6102	0	2368	0	0	0	0	0	0	0	16370	0	0	0	0	94640	2726	0	0	0	0	0	0	0	0	0	0	64104	0	0	0	300000	0	0	0	0	0	0	0	518744	2726	0	0	12480	0	0	0	12596	0	0	0	1506	8	0	0	526	0	0	0	1342985	0	60000	0	1	0	0			0	0	0	0	0	0	46357	56960	
816751																																																																																																																																																								0	0	0	0							0	165		0		0			0					0																																																																		
817477																																																																																																																																																								0	0	0	0							2084	0		0		0			0					0																																																																		
817824	153759	2850000	0	0	0	0	324239737	0	0	0	17094216	26763132	0	9204472	1697297	2212428	483103	2181869	0	0	0	0	0	10811036	5067400	0	0	0	4876338	14222703	0	0	0	0	0	0	5382500	0	0	0	10662879	652029	0	693574	17793453	598325	0	693574	5213420	4619770	0	6006918	121657558	4564523	5213420	0	1857692	181669	0	158987	1233028	165449	0	154370	98963	40956	0	0	111786	35168	216235	0	771106	246364748	13090402	27595259	0	12787	2384	36			0	15000	0	0	0	0	6734990	2968883	0	10236	5445689	0	0	6734990	0	2983883	351217	2192373	1664806	287099	1735468	504027	76775	1336409	165917	126535	890907	387340	354342	0	0	1281483	525732	0	0	15150	0	0	0	0	2059	0	0	22294	90700	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	619063	0	0	37444			79779956	7460630	27303786																																																																																										
818401																																																																																																																																																								0	0	0	0	0	0	10000	0	0	0	9640	0	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	10000	0	0	0	0			0	0	0	0	0	0	0	0	
818540																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
818559																																																																																																																																																								0	0	0	0							282	0		0		0			0					0																																																																		
818652																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
819154																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
819172																																																																																																																																																								0	0	0	0							2387	3533		0		0			0					0																																																																		
819453																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2109	0	0	508		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
819556																																																																																																																																																								0	0	0	0							1147	0		810		2379			0					0																													299																				0																	
819855																																																																																																																																																								0	15500	0	0	0	0	0	0	0	0	0	0	0	0		2295		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
820048																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	11340	0	0	1869		10		0	0	0	0	0	0	4978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089	0	0	0	0	0	0	0	0	0	0	0	1089	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
820301																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7031	0	0	0		69		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
820477																																																																																																																																																								0	0	0	0							2096	322		0		0			0					0																																																																		
820842																																																																																																																																																								0	0	0	0							10876	0		2948		0			0					0																													1635																				0																	
820879																																																																																																																																																								0	0	0	0							2170	0		0		0			0					0																																																																		
821036																																																																																																																																																								0	0	0	0							9455	0		40		0			0					0																																																																		
821157																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
821559																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
821643																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
