"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
319551																				0	3050	271	11366	113	624	446	0	0	2166	0	0	0	0	0	0	5255	0	0	Other Short Term Assets			
320034																				0	312	87	1060	48	82	0	0	0	579	0	0	0	0	0	0	0	0	0				
320052																					1439	0	6411	1270	2498	861			2474					0		0	0	0	Rejected Debit			
320070																				0	1075	299	1984	276	401	0	0	0	209	0	0	0	0	0	0	0	0	0				
320119																					15820	40628	340608		66967				28783	33753				0		188410	0	0				
321152																				0	40	19	212	0	41	0	0	0	112	0	0	0	0	0	0	0	0	0				
321255																				0	0	0	498	0	176	0	0	0	322	0	0	0	0	0	0	0	0	0				
321273																					580	2221	12079	487	1267				876					0		7135	0	0				
321330																					50	106	1508		174	71			477					0		701	0	0	Accrued Dealer Commissions			
321947																				0	1104	985	15744	657	1271	0	0	0	1710	0	0	0	0	0	0	10674	0	0				
322056																					572	1195	12654	706	1408	346			2768					0		6711	0	0	FISERV EFT DEPOSIT			
322449																					540	61	1241	71	71				569					0		0	0	0		Federal tax receivable	net deferred tax liabilities	
322476																					12	34	84		17				21					0		0	0	0				
322551																					51	117	353	36	43				142		7			0		0	0	0	CARD SUSPENSE			
322757																				0	209	69	502	81	86	0	0	0	138	0	0	0	0	0	0	0	0	0				
322850																				0	421	0	1510	0	149	0	0	0	470	0	0	0	0	0	0	470	0	0				
323204																					4911	5422	32293		2344	1349			3431					0		14077	0	2108	FAS 158 Pension Asset			
323651																					587	559	3275	226	266				1863					0		0	0	0				
324153																					591	718	6553	133	168				815					0		4261	0	0	NSF's & Stop Pays			
324229																					440	105	704	19	52		23		107					0		0	0	0	Prepaid Insurance	Financial Institution Tax		
324256																					0	0	1296		76				692					0		528	0	0				
324274																				0	1669	4243	25453	234	1915	1681	0	0	1036	0	0	0	0	0	0	9767	0	6823	OTHER			
324340																				0	3567	852	24320	779	2988	1728	0	0	2208	0	0	0	0	0	0	13789	0	916	Cinnaire			
324854																					1230	659	7258	61	245				1755					0		3369	0	0				
324863																				0	1404	2348	15171	0	2400	1752	0	0	6920	0	0	0	0	0	0	2099	0	0	GL UNPOSTED DEBITS			
324975																				0	171	0	3471	0	431	123	0	0	539	0	0	0	0	0	0	2020	310	0	Deferred Tax Asset - BOLI			
325141																				3	756	307	7865	367	398	0	0	0	730	0	0	0	0	0	0	2792	0	2882				
325459																				0	153	101	466	28	28	0	0	0	184	0	0	0	0	0	0	0	0	0				
325534																				0	318	11	6342	198	423	130	0	0	825	0	0	0	0	0	0	2404	0	2361	INVESTMENT IN BFS			
326054																					328	193	1933		269				1143		112			0		0	0	0				
326344																					1619	1157	11667	321	373				3200					0		2159	0	3159				
326858																					4993	6289	34705	1114	3618	1327			7465					0		12340	0	0	ACCRUED TRUST REVENUE			
326979																					3727	1937	23193	296	727	426			1554					0		13501	0	1747	Principal receivable on investment security payments			
327220																					553	0	3695	226	604				401					0		2137	0	0	Other Fixed Assets			
327305																					4564	885	24400	487	5300				1733	4014				0		11918	0	0				
327435																				0	1506	3658	18338	460	600	0	0	0	1179	0	0	0	0	0	0	11395	0	0				
327556																					921	0	7848	181	243				2323					0		4361	0	0	Outgoing RBP - CDARS			
327855																					2947	0	21811	381	731	8			2083					0		16050	0	0	Prepaid Indirect Lending Fees			
328058																				0	254	0	575	9	73	0	0	0	248	0	0	0	0	0	0	0	0	0				
328357																				0	850	0	5139	189	1417	107	0	0	350	0	128	922	0	0	0	2522	0	0	Debit Card			
328656																				0	1352	0	5218	17	17	0	0	0	1694	0	0	0	0	0	0	2155	0	0				
328777																					16929	10657	101066		8379	2617			6942	2426				0		47525	1917	8717	SBIC - Investment			
329149																					839	0	2638	153	165				1395					0		239	0	0				
329345																				2	2549	1434	12372	225	600	19	182	63	1455		109			0		6334	0	0	Unposted Dep	Other	Credit Card Clearing	
329550																					3124	2228	16898		959				1303					0		5286	0	3998				
329952																					3988	1597	8547	236	308				2654					0		0	0	0				
330239																				0	556	319	8951	0	180	0	0	0	1133	0	0	0	0	0	0	5063	0	1700				
330248																				60	371	0	4202	242	378	0	0	0	1091	0	0	0	0	0	0	2362	0	0				
330855																				0	6376	8274	56234	0	12859	6921	0	0	8123	0	0	0	0	0	0	13297	0	7305	tax credits			
330873																				0	1448	452	3799	355	1075	691	0	0	824	0	0	0	0	0	0	0	0	0	Investment in Co-Operative Central Bank			
330949																				0	724	247	2918	0	447	285	0	0	965	0	0	0	0	0	0	535	0	0	Secondary Market Clearing			
331076																					1098	543	10000	127	885				821			31		0		6653	0	0				
331375																				0	1800	98	3034	189	354	0	0	0	782	0	0	0	0	0	0	0	0	0				
331544																				0	28	0	3320	223	223	0	0	0	350	0	0	0	0	0	0	2719	0	0				
331553																					122	219	1699		47				394					0		917	0	0	ACH in Process			
331713																				0	3598	2329	21386	235	293	0	0	0	1434	0	0	0	0	0	0	8104	0	5628				
332055																				0	253	0	1486	0	109	0	0	0	1124	0	0	0	0	0	0	0	0	0				
332224																					254	4313	16487	569	2400	773	631		663					0		8857	0	0	CASH BALANCE PLAN	INCOME TAX RECEIVABLE		
332345																					0	0	178		95				83					0		0	0	0				
332402																					3299	0	16971	1525	4124				1435	509	185			0		8113	0	0				
332671																				0	1372	1005	10340	121	121	0	0	0	294	0	0	0	0	0	0	1415	6133	0				
332756																					242	0	767		108				417					0		0	0	0				
333034																				0	196	0	1933	0	851	355	0	0	886	0	0	0	0	0	0	0	0	0	Returns in process			
333203																				0	3935	1057	22743	2742	6800	0	0	0	2339	0	0	3716	0	0	0	7404	0	1208				
333650																				147	436	0	7845	130	277				4864					0		2268	0	0				
333856																				10	153	526	1871	245	255	0	0	0	937	0	0	0	0	0	0	0	0	0				
333940																				0	40	285	808	63	63	0	0	0	420	0	0	0	0	0	0	0	0	0				
334264																				0	1057	726	8733	487	725	172	0	0	1885					0		4340	0	0	LATE CHARGES RECEIVABLE			
334648																				0	900	616	3239	156	233	0	0	0	1490	0	0	0	0	0	0	0	0	0				
334657																				0	241	0	2038	56	56	0	0	0	786	0	0	0	0	0	0	955	0	0				
335346																				0	667	1266	10457	182	287	0	0	0	1151	0	0	0	0	0	0	2192	2468	2426				
335355																					1023	0	6664	271	546	135	140		1075					0		4020	0	0	TIF Bond	Bond Receivable		
336147																				0	706	50	2898	1038	1090	0	0	0	491	0	0	0	0	0	0	561	0	0				
336361																				0	199	131	943	58	58	0	0	0	555	0	0	0	0	0	0	0	0	0				
336576																					2070	61	3796	360	785				880					0		0	0	0				
336950																					0	0	396	47	47				349					0		0	0	0				
337247																				0	74	5	923	79	79	0	0	0	436	0	0	0	0	0	0	329	0	0				
337340																					246	0	762		139				377					0		0	0	0				
338178																					3211	294	11705	1107	1234				797		127			0		6169	0	0				
338646																				0	234	0	4950	239	491	0	0	0	1286	0	0	0	0	0	0	2229	710	0				
338851																				0	88	0	375	0	82	0	0	0	205	0	0	0	0	0	0	0	0	0				
338945																				0	135	0	764	0	48	0	0	0	581	0	0	0	0	0	0	0	0	0				
339054																				0	679	0	3074	33	34	0	0	0	513	0	0	0	0	0	0	1848	0	0				
339072																					2650	0	44849		38728				3471			13398	11329	0		0	0	0				
339353																					251	0	1797		73				512					0		482	0	479				
339456																				0	1133	0	4714	1051	1388	0	0	0	2193	0	0	0	0	0	0	0	0	0				
339607																					11288	1626	23990		2509	860			2796					0		5771	0	0	Compensating Balance			
339773																				0	24162	6151	45032	1715	5418	0	0	0	5798	2195	0	0	0	0	0	2312	0	1191				
339858																					348269	38666	1939150		1141847	604552			89344					0		28526	290756	1742	Receivable on Securities transactions			
339876																				0	19	0	197	88	88	0	0	0	90	0	0	0	0	0	0	0	0	0				
340135																				0	7900	554	54814	0	18282	16252	0	0	3033	0	0	0	0	0	0	25045	0	0	LINQS+			
340144																				0	2343	3356	24756	521	1201	0	0	0	2544	0	421	0	0	0	0	15312	0	0				
340256																				0	524	106	5132	305	2261	1529	0	0	1214	0	0	0	0	0	0	1027	0	0	Brookfield Contract Value			
340443																					320	0	4534	330	620	218			541					66		2987	0	0	SBA Pool Deferred Principal Payments	'		
340742																				0	2642	18431	29899	427	2734	0	0	0	1551	1382	0	0	0	0	0	4541	0	0				
340751																					1099	0	8360	257	300				3177					0		3784	0	0				
341310																					499	1511	18455	430	4587	1360			1438		988			0		10420	0	0	Investment in Def Comp			
342054																				0	511	0	2541	359	930	342	180	0	1100	0	0	0	0	0	0	0	0	0	Debit Card Settlement Deposit	Software Expense		
342362																				0	3149	0	25703	65	6467	6341	0	0	5406	0	0	0	0	0	0	6965	0	3716	FIT RECEIVABLE IRS			
342410																				0	12697	7250	72116	3468	11693	4873	0	0	5568	0	0	0	0	0	0	27244	0	7664	Federal Income Tax Receivable			
342634																				0	40547	57698	501247	0	117949	30073	0	0	36962	0	0	0	0	0	0	109815	136580	1696	O/A Investment in Partnerships			
343051																					49	655	5218	125	211				444					0		3859	0	0				
343248																				0	45	72	387	17	17	0	0	0	253	0	0	0	0	0	0	0	0	0				
343257																				0	40	20	2027	51	55	0	0	0	426	0	0	0	0	0	0	1486	0	0				
343378																					10	73	133	21	23				27					0		0	0	0	2			
343770																				0	65	66	405	0	29	0	0	0	245	0	0	0	0	0	0	0	0	0				
343903																					3763	1699	21065	1767	2342				1490					0		8816	0	2955				
343958																				0	836	0	3038	204	289	0	0	0	1384	0	0	0	0	0	0	529	0	0				
344647																				32	1999	2991	26670	574	1076	376			4040					0		16564	0	0	Dealer Reserve			
344816																				0	2418	921	5215	0	664	529	0	0	1212	0	0	0	0	0	0	0	0	0	SECONDARY MARKET RECEIVABLES			
344852																					40	0	1994		0				626					0		1328	0	0				
345309																				0	3966	3754	46709	805	1435	0	0	0	3048	0	0	0	0	0	0	34506	0	0				
345345																					1511	69	4881	122	122				3179					0		0	0	0				
345747																				0	1491	1678	18998	270	1400	1061	0	0	1951	0	0	0	0	0	0	12478	0	0	Due from Sub			
345756																					4451	266	18732	464	3533				1303			1764		1055		8124	0	0				
345877																				0	1504	768	9509	488	620	0	0	0	1127	0	0	0	0	0	0	4499	991	0				
346379																					2314	0	6855		965	563			479					0		3097	0	0	FHLB Holdback on sold loans	Prepaid expenses		
346566																					145	0	323	64	64				114					0		0	0	0				
346771																					273	536	1691	449	547				335					0		0	0	0				
347022																				0	324	611	2147	197	197	0	0	0	516	0	0	0	0	0	0	499	0	0				
347639																					286	3610	15067	424	727				783			170		0		6833	0	2828				
347956																				0	955	133	15938	745	768	0	0	0	1409	0	0	0	0	0	0	9972	0	2701				
348159																					758	29	4195	292	433				375					0		2600	0	0				
348207																					40603	5924	96100		5127				6950	2367				0		37496	0	0				
348551																					611	1892	13679	209	217				1045					0		9914	0	0				
348720																					589	2163	9177		2039	941			1369					0		0	3017	0	Debit card processor dep			
349129																					222	88	1529	221	329				588					0		302	0	0				
349343																					137	0	6332	254	360				1166					0		4669	0	0				
349370																					2047	3425	28667	523	1226				1423					0		11685	0	8861				
350572																					187	0	1308	271	568	86	207		553					0		0	0	0	Computer Software	Fiserv Settlement Deposit		
350657																				3	18	0	526	319	322	0	0	0	186	0	0	0	0	0	0	0	0	0				
350750																					1022	0	1731	178	287				422					0		0	0	0				
351131																					0	319	878	202	202				288					0		0	0	69				
351560																					679	2363	9046	255	579				567					0		4858	0	0	Other Misc. Assets			
351878																					750	148	1397		179				320					0		0	0	0				
352035																				0	178	4335	9951	197	197	0	0	0	554	0	0	0	0	0	0	2327	0	2360				
352370																					2192	740	7841	250	562	312			709					0		3638	0	0	Accrued Federal Income Tax			
352651																				0	75	0	297	0	80	0	0	0	142	0	0	0	0	0	0	0	0	0				
352745																					319	0	1580	118	309	134			952					0		0	0	0	Prepaid Insurance			
352772																					20344	74478	324734		36202				33084					0		152125	3371	5130				
352820																				0	138	0	1000	0	312	247	0	0	550	0	0	0	0	0	0	0	0	0	Deferred Tax Assets AFS Sec Market Allowance			
353238																				6	686	411	9274	178	857	272	0	0	768	0	0	194	0	0	0	1952	1944	2656	Loan & Late Fees			
353546																				0	303	254	4854	175	588	404	0	0	557	0	0	0	0	0	0	3152	0	0	Directors comp plan			
353555																				1047	4146	0	33750	3335	14289				14623					0		692	0	0				
353724																					235	2137	9425		1029	422			535					0		3230	0	2259	Investment in Community Development Fund			
353957																				17	195	0	584	58	79	0	0	0	310	0	0	0	0	0	0	0	0	0				
354057																					111	0	2538	91	115				569					0		1743	0	0				
354253																					391	41	2520		68				575					0		1300	0	145				
354310																					32768	492	167700	5570	14653				13043					0		85154	12696	8894				
354552																					723	106	10804		3471	1537			2788					0		3716	0	0	DELAYED PAYMENTS RECEIVABLE - INVESTMENTS			
354851																				0	144	0	2205	69	92	0	0	0	1033	0	0	0	0	0	0	936	0	0				
355120																				15	424	2308	9994	547	641				1059		78			0		5562	0	0				
355559																					1116	807	9923	316	316				1226					0		6458	0	0				
355858																					1941	7415	19982		1998	1149			5256					0		3372	0	0	NEGATIVE CURRENT TAXES			
356239																				0	266	0	5501	270	357	0	0	0	2352	0	0	0	0	0	0	1969	0	557				
356659																				0	601	200	1892	0	25	0	0	0	1066	0	0	0	0	0	0	0	0	0				
356752																					193	460	2562		53				150					0		1706	0	0				
357151																				0	109	0	2216	0	1665	1623	0	0	442	0	0	0	0	0	0	0	0	0	Factored Invoices			
357526																					1652	1325	13080	3326	3415				482					0		6206	0	0				
357553																					305	417	2807	142	195				1890					0		0	0	0				
357777																				0	1067	298	10558	0	270	124	0	0	711	0	0	0	0	0	0	8212	0	0	Prepaid Federal Tax			
357937																				0	938	945	15570	4821	5557	0	0	0	777	0	0	0	0	0	0	5528	0	1825				
358112																				0	495	0	4723	143	146	0	0	0	467	0	0	0	0	0	0	3615	0	0				
358448																				0	323	181	3791	43	45	0	0	0	313	0	0	0	0	0	0	2929	0	0				
358756																				0	265	4	2152	0	0	0	0	0	477	0	0	0	0	0	0	1406	0	0				
359324																					692	0	1400	50	167				541					0		0	0	0				
359472																					175	71	939	457	536				157					0		0	0	0				
359650																				0	28	5	151	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0				
359744																				0	46	91	455	0	33	0	0	0	285	0	0	0	0	0	0	0	0	0				
359838																				0	620	92	3726	0	166	0	0	0	480	0	0	0	0	0	0	2368	0	0				
360777																					30	70	550		54				128					0		268	0	0				
361055																				0	6860	1186	38273	1158	3639	1922	0	0	2447	0	0	0	0	0	0	16239	0	7902	PREPAID FHLB ADV PENALTY			
361167																					47440	15377	201579		14617	5709			27086					0		47812	8708	40539	BOLI Death Benefits Receivable			
361279																				0	636	111	4362	95	140	0	0	0	673	0	41	0	0	0	0	1693	0	1109				
361354																				0	154	0	817	0	133	111	0	0	508	0	0	0	0	0	0	22	0	0	Grant County receivables			
361439																					1055	986	7063	341	563				1050					0		3409	0	0				
361653																					1017	0	16831		415				2375					0		10169	0	2855				
362043																				0	90	101	600	59	59	0	0	0	350	0	0	0	0	0	0	0	0	0				
362155																				30	103	321	3863	145	208	14	18	0	839	0	0	0	0	0	0	2392	0	0	FDIC Assessment	OCC Assessment		
362717																				0	5874	225	29321	1563	2379	0	0	0	3111	0	0	816	0	0	0	11560	6172	0				
362856																				96	696	0	3031	102	198				1239					0		898	0	0				
362940																				0	0	0	1011	10	13	0	0	0	219	0	0	0	0	0	0	779	0	0				
363442																				0	2	11	348	0	79	0	0	0	256	0	0	0	0	0	0	0	0	0				
363648																					336	138	2184	62	81				1629					0		0	0	0				
363657																					3071	0	10450		2562				1637					0		3180	0	0				
363778																					501	0	2641	105	177	28		44	190					0		1773	0	0	Prepaid Franchise Tax	Prepaid FIT	Miscellaneous	
364131																				0	126	0	5835	2083	2119	0	0	0	748	0	0	0	0	0	0	2842	0	0				
364270	15	174	82	1859	186	1183	443			420			4	98	0		0	0	0		174																		DEFERRED COMPENSATION			
364430																				0	799	0	2339	0	110	0	0	0	489	0	0	0	0	0	0	941	0	0				
364449																					4148	8305	84158		8563	2735			4287	5				0		58129	726	0	UNPOSTED DEMAND DEPOSIT DEBITS			
364850																				0	502	49	1502	92	124	0	0	0	409	0	32	0	0	0	0	418	0	0				
365325																					175122	65985	649707	24201	76641	33831			57194					0		95797	120548	58420	Federal Income Tax Receivable			
365576																				0	4080	0	24333	279	1215	322	316	0	1469	0	0	0	0	0	0	12561	0	5008	Deferred Compensation	INTEREST RATE SWAP - FAIR VALUE		
365745																				0	957	357	4501	0	432	379	0	0	925	0	0	0	0	0	0	1830	0	0	Investment Payments in Progress			
365848																					134	608	1358	148	233				383					0		0	0	0				
365950																				0	236	0	757	0	139	0	0	0	382	0	0	0	0	0	0	0	0	0				
366078																					3393	0	19150	1542	3802				1569	1640				0		6259	0	4127				
366238																				1206	789	0	21358	1038	2659				2863					0		9932	0	5115				
366247																				0	183	0	1387	0	9	0	0	0	1195	0	0	0	0	0	0	0	0	0				
366359																				0	26	0	501	65	98	0	0	0	377	0	0	33	0	0	0	0	0	0				
366658																				3	675	288	1491	103	148	0	0	0	380	0	0	0	0	0	0	0	0	0				
366854																					121	348	823	133	136				218					0		0	0	0				
367150																				0	393	0	817	0	26	0	0	0	398	0	0	0	0	0	0	0	0	0				
367178																				0	737	132	5368	0	81	0	0	0	286	0	0	0	0	0	0	4132	0	0				
367431																					288	22	4725	469	537				754					0		3124	0	0				
367543																				12	704	425	13815	876	899	0	0	0	1745	0	0	0	0	0	0	2149	0	7893				
367954																					0	0	1325		223				963					0		139	0	0				
368054																				0	754	0	1853	0	352	0	0	0	747	0	0	0	0	0	0	0	0	0				
368344																				0	707	67	6530	0	103	0	0	0	1073	0	0	0	0	0	0	4580	0	0				
368522																				0	1336	494	5522	683	810	113	0	0	775	0	0	0	0	0	0	2107	0	0	Investment Payments Receivable			
368933																				0	89	0	1303	122	190	0	0	0	1024	0	0	0	0	0	0	0	0	0				
368951																				0	291	43	1641	0	133	0	0	0	1174	0	0	0	0	0	0	0	0	0				
369453																					1062	39	5464	77	77				1062					0		3224	0	0				
369659																					1567	0	24117	658	658				3544					0		18348	0	0				
370020																				0	218	381	11250	260	823	0	0	0	1230	0	0	0	0	0	0	6446	0	2152				
370271																					153120	276231	1025878		121145	63810			159101					0		7240	309041	0	Bank Operations Investment			
370347																					364	0	1537	62	105				1068					0		0	0	0	Other Assets			
370721																					1789	140	8542	227	773				1516					0		2175	0	2149				
370833																				0	196	299	1226	115	166	0	0	0	315	0	0	0	0	0	0	250	0	0				
370954																					90	0	545		99				356					0		0	0	0		0		
371223																					441	88	5545		4408	1905			608	1171				0		0	0	0	LIHTC Equity Fund			
371232																					368	1731	7525	145	244				455					0		3542	0	1185				
371362																					2135	0	15573	630	1399				3073					0		5912	0	3054				
371559																				0	293	0	1104	0	81	0	0	0	730	0	0	0	0	0	0	0	0	0				
371755																				0	317	0	836	59	59	0	0	0	460	0	0	0	0	0	0	0	0	0				
371849																				0	2	0	1715	0	104	0	0	0	383	0	0	0	0	0	0	771	0	455				
371924																					4647	177	33961	1792	2951				3539					0		16752	0	5895				
371942																					376	83	2438		82				626					0		1271	0	0				
372444																					93	163	1298	169	253				789					0		0	0	0	FMCC ADVANCES			
372538																					1042	826	10645	229	405	106			2568					0		101	0	5703	ICBA Compensating Balance			
372640																					443	0	4384	227	227				846					0		2355	0	513				
372855																				0	92	0	2132	0	51	0	0	0	255	0	0	0	0	0	0	1734	0	0				
373058																				2	299	0	2551	110	120	8	0	0	1258	0	0	0	0	0	0	874	0	0	DEFERRED INCOME TAX-SECURITIES			
373115																					7034	1868	28086		5382	3490			3727					0		10075	0	0	Equity Investments			
373272																				0	239	111	1196	165	697	203	13	316	149	0	0	0	0	0	0	0	0	0	PAYMENTS IN PROCESS	DEFERRED FEES	PREPAID CORPORATE TAXES FED 289K/STATE 27K	
373553																				0	139	0	1435	37	37	0	0	0	310	0	0	0	0	0	0	949	0	0				
373601																					0	0	23296	5300	13322				8379				5027	0		1595	0	0				
374130																				0	161	981	5144	199	243	0	0	0	500	0	0	0	0	0	0	2009	0	1250				
374354																					184	0	696		61				451					0		0	0	0				
374653																				0	4072	1036	22419	0	9590	0	0	0	6349	0	0	3340	0	0	0	1372	0	0				
374774																				0	253	0	1165	0	501	150	222	0	411	0	0	0	0	0	0	0	0	0	NBFI June Fees Receivable	Core Deconversion Asset		
375034																					2743	7590	59598	1772	4301		1629		5429		429	444		0		17583	16391	5561		Current Tax Receivable		
375043																				1857	3942	0	31966	1212	4496	0	0	0	7944	0	0	0	0	0	0	15584	0	0				
375379																					94	527	1170		421	341			128					0		0	0	0	Net Pension Asset			
375502																					2371	5247	37897	504	1902				2494					0		25883	0	0				
375566																				0	3994	0	12214	470	1086	0	0	0	1597	0	0	0	0	0	0	5537	0	0				
375650																					57	0	1520		59				319					0		1085	0	0				
376237																				109	56	34	688	78	227				371					0		0	0	0				
376273																					4490	7082	26904	1517	4248				4836					0		6248	0	0				
376442																				0	1420	968	10491	425	427	0	0	0	2555	0	0	0	0	0	0	5121	0	0				
376947																					179	352	2173	159	231	72			1286					0		125	0	0	Software Less Depreciation			
377663																				0	406	0	3455	107	107	0	0	0	903	0	0	0	0	0	0	2039	0	0				
377850																				0	101	0	1608	56	156	100	0	0	188	0	0	0	0	0	0	1163	0	0	METAFUND			
377908																					28012	25752	142800		19808	14527			12671					0		56557	0	0	Income Tax Receivable			
378044																				0	0	0	82	32	32	0	0	0	50	0	0	0	0	0	0	0	0	0				
378110																				0	292	41	637	0	137	0	0	0	167	0	0	0	0	0	0	0	0	0				
379050																				4	166	0	1026	22	26				230					0		604	0	0				
379153																					162	0	1751	111	111				489					0		691	0	298				
379171																				0	2245	2278	26386	994	1035	0	0	0	1571	0	39	0	0	0	0	11353	0	7904				
379470																					1040	302	4913		106				429					0		1818	1218	0				
379649																				10	166	363	10288	78	88	0	0	0	821	0	0	0	0	0	0	3737	1829	3284				
379920																				0	320310	85889	1214965	52202	180685	60925	0	0	92725	0	0	0	0	0	0	251208	151585	132563	LIHTC Unfunded Commitments			
380346																					160	0	1271	214	269	30			842		25			0		0	0	0	unposted items	unposted items		
380458																				75	4438	1374	16169	1368	2665				2438		54	71		0		3795	0	1459				
380533																					242	0	1998	129	141				1615					0		0	0	0				
380654																				0	223	0	2736	0	47	0	0	0	625	0	0	0	0	0	0	1841	0	0				
380841																					43	0	236	63	63				130					0		0	0	0				
380878																					1013	0	5866	201	236				254					0		4363	0	0				
380944																					67	0	2588	243	935	692			212					0		1374	0	0	GUARDIAN EFFECT			
381026																					164	2	2330	125	133				252					0		1421	0	358				
381343																				0	5363	6481	37655	1151	1667	0	0	0	3644	0	0	0	0	0	0	20500	0	0				
381839																				0	489	670	4570	136	303	0	0	0	961	0	0	0	0	0	0	2147	0	0				
381932																					424	834	10777	302	1951	279			679			86		0		6889	0	0	PREPAID TAXES			
381950																					346	2585	14724		3605				1639			3400		0		6549	0	0				
382050																					901	1000	14044		2738				980					0		8425	0	0				
382069																					4547	698	13851		855				1285					0		650	0	5816				
382256																				0	108	0	496	55	82	0	0	0	306	0	0	0	0	0	0	0	0	0				
382274																					0	0	47		47				0					0		0	0	0				
382443																					428	157	4719	155	158				1036					0		2940	0	0				
382537																					130	140	1495	298	559				666					0		0	0	0				
382649																				0	1551	2344	13022	368	393	0	0	0	2119	0	0	0	0	0	0	6615	0	0				
382658																				0	477	619	3976	99	224	0	0	0	2656	0	0	125	0	0	0	0	0	0				
382742																				12	845	0	1718	284	600	110	107	0	273	0	0	29	0	0	0	0	0	0	Land Contract Receivable	Delayed Payment Receivable		
382854																					272	304	3921	104	186				640					0		2519	0	0				
384018																					1642	5960	40612	2216	4940				6214					0		21856	0	0				
384278																					7720	0	184992	1895	137778				7826	406		118951		0		7619	11006	13043				
384353																				0	72	19	214	14	14	0	0	0	109	0	0	0	0	0	0	0	0	0				
384652																				0	11017	6674	37924	866	1166	0	0	0	1789	0	0	0	0	0	0	17278	0	0				
384830																				0	46	333	1781	338	355	0	0	0	280	0	0	0	0	0	0	767	0	0				
385350																					197	0	2836	179	202				334					0		2103	0	0				
385471																					3288	2370	17864	405	600				4476			135		0		5130	0	2000				
385547																					360	36	3987		148				712					0		2216	0	515				
385686																					206	1529	9694		20				636					0		6430	873	0				
386432																				0	0	435	3309	0	2396	0	0	0	478	0	0	0	1762	0	0	0	0	0				
386450																					1623	297	8834	263	1059	728	59		1676					0		4179	0	0	MidWest Housing	Fiserv ATM Reserve Account		
386731																				6	210	378	4441	162	201	0	0	0	1323	0	33	0	0	0	0	2329	0	0				
386825																				0	294	202	2118	92	137	0	0	0	311	0	0	0	0	0	0	1174	0	0				
386852																				0	1331	0	2992	651	710	0	0	0	951		0	0	0	0	0	0	0	0				
387055																					158	399	5328	81	188				1035					0		3548	0	0				
387671																				0	1605	786	10665	0	329	261	0	0	901	0	0	0	0	0	0	7044	0	0	ATM Clearing			
388155																					469	84	2012	184	311				902					0		246	0	0				
388258																				4	45	0	377	45	49				283					0		0	0	0				
388557																				0	170	0	690	65	65	0	0	0	455	0	0	0	0	0	0	0	0	0	Refundable Deposit			
388744																				0	518	596	7538	1396	1513	0	0	0	474	0	0	0	0	0	0	4437	0	0				
388753																					50	0	510		89				371					0		0	0	0				
388874																					133	173	1035	42	60				274			18		0		395	0	0				
388940																					257	0	4231	151	253				332					0		2995	0	394				
389059																				0	338	0	1890	202	221	0	0	0	896	0	0	0	0	0	0	435	0	0				
389358																				0	0	0	1717	114	214	100	0	0	1503	0	0	0	0	0	0	0	0	0	Trust			
389376																					141	131	2890	142	165	2			261			20		0		2192	0	0	COIN COLLECTION			
389826																				0	2	108	1073	0	139	0	0	0	124	0	0	0	0	0	0	351	0	349				
390336																					1885	2615	13406	305	1181	837			1805					0		4314	1606	0	Provision for Investment Loss	Prepaid Office Supplies		
390372																					393	1654	3502	284	375	48			1080			43		0		0	0	0	Ground Rents, Travel Advances, Other			
390840																					431	1217	7532	483	531				835					0		2648	0	1870				
391418																					913	572	6327	2027	3788	1520			1054					0		0	0	0	Prepaid Dealer Interest			
391557																					68	55	1624	127	127				149					0		1225	0	0				
391575																					5099	0	38927		27348		13990		1847	9933				0		4633	0	0		Development & Construction Mgmt Fee Receivable		
391959																				0	499	0	1493	175	175	0	0	0	819	0	0	0	0	0	0	0	0	0				
391977																					2116	6463	38101	607	1166				2544			311		0		22780	0	3032				
392152																					162	0	962	80	80				248					0		0	472	0				
392255																					411	0	1670	136	136				571					0		552	0	0				
392778																					1473	3594	20811	1191	2024				1320			833		0		11406	0	994				
393252																					21	0	1147		8				1118					0		0	0	0				
393355																				0	278	13	1308	375	497	71	28	0	520	0	0	0	0	0	0	0	0	0	Interest Purchased on Securities	AWG Patronage Certificate		
393850																				0	405	0	941	117	154	0	0	0	382	0	0	0	0	0	0	0	0	0				
393953																				0	270	1483	6238	561	2279	107	219	1392	2206	0	0	0	0	0	0	0	0	0	Notes Receivable	Misc.	Preferred Stock	
394156																					1033	0	4727	134	807				1129					0		1758	0	0				
394259																				1	2247	173	10414	476	979	41			4298	461				0		2717	0	0	Promontory Rate Bridge			
395238																					157559	164357	1168415	34447	223700	81596			83397					0		456465	14495	68442	Investments in Tax Credit Partnerships			
395274																				0	1286	322	6250	290	294	0	0	0	583	0	0	0	0	0	0	3765	0	0				
396057																					38	814	1246	50	59				335					0		0	0	0				
396244																					623	451	8416		67				1418					0		2909	0	2948				
