"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDFT33	RCFDFT34	RCFDFT35	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONFT33	RCONFT34	RCONFT35	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
280110	0	485237	245983	6539266	0	1636679	563025	0	0	0	0	292776	0	0	0	665873	0	0	2858929	643998	375664		485237																				Operating Lease Equipment			
280138																							107	1042	5480		243				0	0	504							3584	0	0				
280352																						9	205	0	1404	0	71	0	0	0	0	0	529	0	0	0	0	0	0	599	0	0				
280558																							74	0	333		52				0	0	207							0	0	0				
282048																							1398	0	4696		19				0	0	384							2895	0	0				
282075																						0	4159	2474	42727	1874	6568	0	0	0	0	0	2603	0	0	0	4427	0	0	26923	0	0				
282226																							391	1598	4884		846				0	0	1084							965	0	0				
282824																							789	876	6597		397				0	0	659							0	0	3876				
283157																							169	0	1267		30				0	0	285							652	0	131				
283438																							2347	4201	17771		4011				0	0	2264							4948	0	0				
283652																							423	0	7484		2350				0	0	4711							0	0	0				
283737																							1717	0	4556		611				0	0	2228							0	0	0				
283858																						0	239	0	1025	27	27	0	0	0	0	0	224	0	0	0	0	0	0	535	0	0				
283867																						0	2209	0	9445	0	1777	0	0	0	0	0	1208	0	0	0	0	0	0	4251	0	0				
284154																							920	0	1452		109				0	0	423							0	0	0				
284190																							836	2371	7066		251				0	0	413							3195	0	0				
284239																							549	50	5390		227				0	0	661							3903	0	0				
284248																						0	552	20	2212	374	948	0	0	0	0	0	556	0	0	145	0	0	0	136	0	0				
284556																							1140	0	7198		1251				0	0	3088							1719	0	0				
284574																							142	0	584	52	303				0	0	139				251			0	0	0				
284752																						0	1516	0	2511	156	230	0	0	0	0	0	510	0	0	0	0	0	0	255	0	0				
284958																							172	0	532		102				0	0	258							0	0	0				
285151																							274	994	5049	64	3194	104	306	2390	0	0	587			246				0	0	0	Investment in Subsidiary	Net Deferred Compensation Plan	Precious Metals	
285348																							443	0	7470		1540				0	0	666							4417	0	404				
285544																						0	602	2868	3981	200	293	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0				
285553																						0	0	9	921	38	40	0	0	0	0	0	352	0	0	0	0	0	0	520	0	0				
285740																							3467	0	15983	392	581	9	47		0	0	1882	49		67	16			10053	0	0	Cardinal Tickets	PBT Insurance Agency		
285759																							1451	0	6060		441				0	0	1054							3114	0	0				
285777																							89	62	368	55	58		3		0	0	159							0	0	0		PPP, A/R		
285852																							535	31	6652		4				0	0	1192							4890	0	0				
285928																							965	0	9981		550				0	0	1312							7154	0	0				
286251																							0	0	1621		194				0	0	213							1214	0	0				
286457																							52	0	153		27				0	0	74							0	0	0				
286840																							0	0	856		27				0	0	829							0	0	0				
287007																							60	4077	6532		2105				0	0	290							0	0	0				
287342																							636	0	1204		26				0	0	542							0	0	0				
287856																							0	4	197		45				0	0	148							0	0	0				
287922																							112	35	1601		175				0	0	266							1013	0	0				
287959																						0	180	0	1054	207	288	0	0	0	0	0	586	0	0	0	0	0	0	0	0	0				
288152																							134	0	1309		41				0	0	147							987	0	0				
288358																							1232	0	4972		1289				0	0	2451							0	0	0				
288376																						0	806	429	11447	210	210	0	0	0	0	0	1031	0	0	0	0	0	0	8971	0	0				
288853																						0	9337	12333	344512	10245	30648	0	0	0	0	0	53839	0	0	0	0	0	0	53800	0	184555				
289056																							372	243	3732		176				0	0	411							2530	0	0				
289225																							2159	0	3887		59				0	0	442							1227	0	0				
289515																						0	436	6328	36294	1827	3794	1540	0	0	0	0	3147	0	0	0	0	0	0	15834	0	6755	Deferred Director Fees			
289702																						0	2985	0	30615	1667	4485	2611	0	0	0	0	2576	0	0	0	0	0	0	5784	14785	0	Pension Related Asset			
289739																							858	0	2010		289				0	0	863							0	0	0				
289757																							605	67	5637		327				0	0	1556							3082	0	0				
290052																						0	3027	4531	21698	3419	11013	6010	0	0	0	0	3127	0	0	0	0	0	0	0	0	0	Partnership interest			
290230																							669	1430	7989		379				0	0	788							4723	0	0				
290249																						0	945	0	31165	848	1465	0	0	0	0	0	3557	0	0	0	0	0	0	25198	0	0				
290838																							0	0	325		81				0	0	244							0	0	0				
290922																							78	0	437		84				0	0	275							0	0	0				
291059																							178	0	2748		82				0	0	726							1762	0	0				
291273																							7049	1339	9643		187				0	0	1068							0	0	0				
291330																						0	67	0	1916	58	114	0	0	0	0	0	445	0	0	0	0	0	0	0	0	1290				
291376																						0	228	235	2949	0	521	514	0	0	0	0	252	0	0	0	0	0	0	1713	0	0	RETIREMENT PLANS			
291611																							193	0	3128		1310				0	0	1625							0	0	0				
291732																							72	250	1085		149				0	0	614							0	0	0				
292234																							2432	896	13218		771				0	0	662							8457	0	0				
292467																						0	362	0	772	65	155	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0				
292524																							6272	15021	45336		2205				0	0	1753							7216	6427	6442				
292850																							105	0	364		32				0	0	227							0	0	0				
292908																						0	4153	6846	39569	963	3603	2117	0	0	0	0	3303	0	0	0	0	0	0	21664	0	0	State Tax Receivable for Historic Tax Credit			
293053																						0	2201	1895	33000	893	1850	0	0	0	0	0	2657	0	0	0	0	0	0	24397	0	0				
293352																							210	0	689	60	65				0	0	414							0	0	0				
293437																						111	1965	616	12407	122	262	0	0	0	0	0	1868	0	0	0	0	0	0	301	4116	3279				
293651																							889	22	5358		18				0	0	1377							2667	0	385				
293754																							144	0	1526		168				0	0	202							1012	0	0				
294023																							1070	894	12421		2106				0	0	1952							6399	0	0				
294153																							319	0	739		41				0	0	379							0	0	0				
294564																						0	1077	0	23326	4230	8043	0	0	0	0	0	2711	0	0	0	2284	0	0	11495	0	0				
294676																							481	0	8990		2828				0	0	221							5460	0	0				
294751																						4	435	0	16760	1261	1441	0	0	0	0	0	1248	0	0	0	0	0	0	13636	0	0				
294779																						0	2307	1818	26808	1171	1246	0	0	0	0	0	2443	0	0	0	0	0	0	18994	0	0				
294827																							0	1098	5333		209				0	69	291							3666	0	0				
295011																						3	1981	407	15642	989	1330	190	0	0	0	0	2086	0	0	0	0	0	0	9838	0	0	Loan Fee Receivable			
295057																							318	0	2187		618				0	0	584							667	0	0				
295646																							0	13	214		11				0	0	190							0	0	0				
296456																							1192	0	4605		1479				0	0	1934							0	0	0				
296474																							1363	0	6308		163				0	0	406							4376	0	0				
296559																						28	329	54	2877	762	995	118	0	0	0	0	1499	0	0	0	0	0	0	0	0	0	Gold Bullion			
296755																							200	0	3424		59				0	0	615							2550	0	0				
296858																							108	395	2231		181				0	0	478							1069	0	0				
297051																							242	0	2503		73				0	0	594							1594	0	0				
297257																							480	0	1757		575				0	0	702							0	0	0				
297547																							0	8	70		32				0	0	30							0	0	0				
297631																							213	0	1021	91	269	159			0	0	539			15	1			0	0	0	Late Charges Receivable on Loans			
297761																							849	2184	9660		1039				0	0	685							4903	0	0				
298049																							188	0	1045		128				0	0	729							0	0	0				
298218																							4898	3031	27616		830				0	0	1446							15057	0	2354				
298245																						0	1054	2428	5438	214	224	0	0	0	0	0	1732	0	0	0	0	0	0	0	0	0				
299046																						0	3703	6177	26665	4671	11418	0	3304	0	0	0	4839	0	0	0	0	0	0	528	0	0		PARTNERSHIP INTEREST		
299251																							102	0	562		125				0	0	215							120	0	0				
299868																						0	805	5755	24124	0	143	0	0	0	0	0	532	0	0	0	0	0	0	11989	0	4900				
300009																							2666	1660	24746		4537				0	0	1845							11540	0	2498				
300036																						0	924	6854	11388	463	1603	438	0	0	0	0	1646	0	0	0	0	0	0	361	0	0	FMAC PREPAID PMTS			
300063																						0	2545	1629	5915	209	430	161	0	0	0	0	1311	0	0	0	0	0	0	0	0	0	Reserve federal & state Tax			
300157																							81	0	554		116				0	0	357							0	0	0				
300353																							601	0	4637		669				0	0	1602							1765	0	0				
300456																							0	0	195		42				0	0	153							0	0	0				
300933																						0	303	0	13165	545	691	0	0	0	0	0	1333	0	0	0	0	0	0	6745	0	4093				
300942																						0	853	85	4691	0	113	0	0	0	0	0	731	0	0	0	0	0	0	2909	0	0				
300960																							353	0	3395		1186				0	0	1856							0	0	0				
301574																							1344	678	22455		827				0	0	1800							7613	5476	4717				
301800																						0	1881	6172	42984	878	7049	0	0	0	0	0	2036	0	0	0	0	0	0	25846	0	0				
302030																							96	77	417		111				0	0	133							0	0	0				
302133																							69	0	2500		93				0	0	168							2170	0	0				
302553																							198	0	3523	127	349	220			0	0	690							2286	0	0	delayed principal receivable			
302656																						322	5631	0	19702	1798	4277	528	0	0	0	0	9346	41	0	344	945	0	0	448	0	0	EFT Settlement			
303550																							5151	0	55914		9645	7246			0	0	6084							8099	26935	0	Deferred Compenation Plans			
303653																							50	0	1920		697				0	0	1173							0	0	0				
303701																							701	2785	7385	214	724				0	0	646							2529	0	0				
303747																							172	395	2667		107				0	30	271							1639	53	0				
303952																						0	1332	1256	11459	118	206	69	0	0	0	0	3084	0	0	0	0	0	0	3978	0	1603	ATM Prefunding			
304155																							0	0	199		69				0	0	130							0	0	0				
304173																							4653	106	33353		1892				0	0	1227							25475	0	0				
304520																							242	0	3794		115				0	0	296							3141	0	0				
304575																							126	2	330		154				0	0	48							0	0	0				
304762																							228	0	1036		69				0	0	279							232	0	228				
304913																						0	1969	160	5441	0	2773	701	0	0	0	0	539	0	0	0	2034	0	0	0	0	0	ALL OTHER ASSETS			
305059																							375	0	804		177				0	0	252							0	0	0				
305077																							242	625	5685		1068				0	0	437							3120	0	193				
305152																							445	49	4440		261				0	0	517							3168	0	0				
305237																							152	1116	7841		1321				0	0	843							4409	0	0				
305433																							481	0	946		147				0	0	318							0	0	0				
305442																							568	0	7730		179				0	0	873							6110	0	0				
305648																							269	0	2521		207				0	0	654							1391	0	0				
305750																							42	0	4719		765				0	0	473							3439	0	0				
306056																							138	0	1197		252				0	0	540							267	0	0				
306140																						0	440	0	1060	0	38	0	0	0	0	0	582	0	0	0	0	0	0	0	0	0				
306159																						0	1922	0	12222	82	1017	935	0	0	0	0	770	0	0	0	0	0	0	8513	0	0	Moneygram settlement			
306270																							36	422	847		191				0	0	198							0	0	0				
306337																							285	0	9483		987	878			0	0	2047							5813	0	351	INVESTMENT LINQS			
306908																							390	3504	24166		1439				0	0	1927							14824	0	2082				
307062																							532	996	7376		2175				0	0	2615							1058	0	0				
307334																							71	203	1259		161				0	0	319							505	0	0				
307361																							1046	167	3009		381				0	0	1415							0	0	0				
307679																						0	2413	3257	30676	1275	2636	0	0	0	0	0	2914	0	0	0	0	0	0	11755	1151	6550				
307932																							80	87	2427		178				0	0	198							1884	0	0				
307950																							542	11	4345		457				0	0	920							2415	0	0				
308256																							77	0	587		65				0	0	445							0	0	0				
308340																							487	0	6227		458				62	0	1631							2064	0	1525				
308836																							89	508	947		155				0	0	195							0	0	0				
309150																							1046	0	8777		384				0	0	1067							0	6280	0				
309570																						0	4341	0	61520	0	11373	0	0	0	0	0	2847	0	0	0	7859	0	0	17768	1725	23466				
309655																							548	124	7586		1341				0	0	938							4635	0	0				
309851																							195	95	2559		66				0	0	339							1864	0	0				
309972																							453	295	3941		418				0	0	591							2184	0	0				
310071																							626	0	6498		1027				0	0	390							4455	0	0				
310754																						0	221	0	501	129	131	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0				
310950																							225	0	1074		0				0	0	849							0	0	0				
310978																						0	11935	8472	99291	0	12464	5566	0	0	0	0	4592	4584	0	0	0	0	0	53739	8089	0	PREFUNDED LHFS			
311050																						0	2006	0	14861	890	3477	0	0	0	0	0	4780	0	0	0	0	0	0	4598	0	0				
311144																							0	0	195		7				0	0	188							0	0	0				
311256																							267	0	788		87				0	0	434							0	0	0				
311265																						0	199	0	6302	0	165	0	0	0	0	0	734	0	0	0	0	0	0	5204	0	0				
311603																							6969	5231	32252		2202				0	0	1910							0	15940	0				
311649																						0	146	0	418	0	40	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0				
311658																							397	5	866		127				0	0	337							0	0	0				
311845																						1491	47577	0	236183	15113	130638	28938	0	0	0	0	51771	0	0	27184	17427	0	0	0	6197	0	ESCROW ADVANCES			
311939																							613	0	5659		326				0	0	684							4036	0	0				
312244																							2940	149	7467		1111				0	0	3267							0	0	0				
312356																							385	0	1925		169				0	0	1371							0	0	0				
312570																							407	30	582		55				0	0	90							0	0	0				
312730																						9713	1203	27692	53543	0	21893	0	0	0	0	191	2564	0	0	0	0	0	0	0	0	0				
313009																						0	587	479	1561	53	203	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0				
313157																							127	0	1372		289				0	0	623							333	0	0				
313175																							170	0	5211	83	1752	1371	157		0	0	509			19	121			2780	0	0	Title Plant	Investment in LIHTC Partnerships		
313223																							687	0	7987		2388				0	0	820							2974	0	1118				
313401																						0	1542	1419	13334	338	338	0	0	0	0	0	1544	0	0	0	0	0	0	7862	0	629				
313577																						0	1035	642	11835	382	550	0	0	0	0	0	1104	0	0	0	0	0	0	5994	0	2510				
314257																							779	0	3618		663				0	0	1497							679	0	0				
314444																							1001	0	4831		208				0	0	940							2682	0	0				
315357																							453	0	1115		115				0	0	547							0	0	0				
315656																							959	0	1980		432				0	0	589							0	0	0				
316354																							1792	0	3147		359				0	0	789							207	0	0				
316840																						0	28233	18086	130598	4795	11269	0	0	0	0	0	10135	0	0	0	0	0	0	25807	0	37068				
316859																							281	524	3196		617				0	0	479							1295	0	0				
316934																							0	0	353		28				0	0	325							0	0	0				
317100																						0	2774	4020	20044	3919	4069	0	0	0	0	0	1236	0	0	0	0	0	0	4312	0	3633				
317258																							458	0	13645		875				0	0	1556							7731	0	3025				
317342																						0	6347	11090	79710	2470	8448	2126	0	0	0	0	7461	0	0	0	0	0	0	40809	5555	0	Trust Receivable			
317379																							337	2855	6977		1668				0	0	1145							972	0	0				
317650																							0	185	506		147				0	0	174							0	0	0				
318639																						0	33	0	130	7	7	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0				
318835																							1697	6768	14031		1236				0	0	627							3161	0	542				
318947																						0	110	0	2682	134	172	0	0	0	0	0	356	0	0	0	0	0	0	2044	0	0				
318974																							10571	0	32037		6969				0	0	3610							2771	7348	768				
319047																							945	395	5466		945				0	0	860							0	0	2321				
319458																						0	180	0	1203	108	180	0	0	0	0	0	519	0	0	0	0	0	0	324	0	0				
319551																							1940	0	9272		358				0	0	1850							5124	0	0				
320034																						0	346	40	990	0	66	0	0	0	0	0	538	0	0	0	0	0	0	0	0	0				
320052																							1641	0	5528	1100	2236	453			0	0	1651			423				0	0	0	Rejected Debit			
320070																						0	1075	369	2118	239	478	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0				
320119																						0	14746	45308	324111	0	51028	0	0	0	0	0	27494	20794	0	0	0	0	0	185535	0	0				
321152																						0	40	11	202	0	43	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0				
321255																						0	0	0	360	0	70	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0				
321273																							215	3379	8354		3935				0	0	825							0	0	0				
321330																							51	0	1336		169				0	0	439							677	0	0				
321947																						0	1104	1019	15686	869	1627	0	0	0	0	0	1579	0	0	0	0	0	0	10357	0	0				
322056																						862	548	1871	12594	493	1479	0	0	0	0	0	2222	0	0	0	0	0	0	6474	0	0				
322449																							544	0	1294		170				0	0	580							0	0	0				
322476																							13	23	69		19				0	0	14							0	0	0				
322551																							84	90	319		32				0	0	113							0	0	0				
322757																							209	39	421		50				0	0	123							0	0	0				
322850																							254	1	1338		143				0	0	470							470	0	0				
323204																							5008	4799	30451	659	1721	418	540		0	0	3198							13664	0	2061	Due from Lyons Bancorp	ACH in Process		
323651																							587	678	3046		46				0	0	1735							0	0	0				
324153																							583	719	6324		289				0	0	592							4141	0	0				
324229																							452	87	777		82				0	0	156							0	0	0				
324256																							0	0	1247		73				0	0	689							485	0	0				
324274																							1425	3095	24696		3110				0	0	967							9401	0	6698				
324340																						0	3567	523	23696	0	3048	0	0	1812	0	0	2342	0	0	0	0	0	0	13318	0	898			INVEST -LOW HOSING TAX CREDIT	
324649																							18488	7915	95874	958	4547	1650			0	0	7248							57676	0	0	Diamond State Ventures			
324854																							1230	0	6264		322				0	0	1427							3285	0	0				
324863																						0	1319	2335	11514	454	688	176	0	0	0	0	5075	0	0	0	0	0	0	2097	0	0	HOLDOVER DEBITS			
324975																							204	0	3200		272				0	0	445							1960	319	0				
325141																						0	756	0	7438	386	412	0	0	0	0	0	745	0	0	0	0	0	0	2730	0	2795				
325459																							217	38	580		42				0	0	283							0	0	0				
325534																							325	8	6011		376				0	0	684							2329	0	2289				
326054																							751	0	1774		214				0	0	809							0	0	0				
326344																							870	748	10076		304				0	0	3010							2075	0	3069				
326858																						0	2652	7205	31067	1235	3570	1202	0	0	0	0	5662	0	0	0	0	0	0	11978	0	0	Accrued Trust Revenue			
326979																							3849	1418	22725		1410				0	0	1315							13038	0	1695				
327220																							553	0	3575		599				0	0	353							2070	0	0				
327305																							2295	626	20070		3942				0	0	1704	2728						11503	0	0				
327435																							1503	2491	16608		618				0	0	1048							10948	0	0				
327453																							1199	22	11896		939				0	0	1933							1561	0	6242				
327556																							1140	0	5972		139				0	0	2128							2565	0	0				
327855																							2917	0	19128		605				0	0	1504							14102	0	0				
327949																						0	2025	1201	4692	0	360	172	107	0	0	0	1106	0	0	0	0	0	0	0	0	0	ATM/DEBIT CARD VENDOR RESERVE ACCOUNT	INVESTMENT IN ST LOUIS EQUITY FUND LLC		
328058																						0	252	0	545	16	24	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0				
328357																						0	707	0	3735	169	335	0	0	0	0	0	264	0	0	0	0	0	0	2429	0	0				
328656																							1063	0	4515		42				0	0	1255							2155	0	0				
328777																							13863	15579	100020		6075	2091			0	0	6336							47751	1936	8480	SBIC - Investment			
329149																							633	0	2233		157				0	0	1210							233	0	0				
329345																						1	1576	2448	12050	296	569	128		55	0	0	1365			89				6092	0	0	Unposted Dep	EDP Conversion/Constr in Progress	Credit Card Clearing	
329550																							2384	3908	14791		1598				0	0	1182							1660	0	4059				
329952																						5	2873	1467	6474	303	336	0	0	0	0	0	1798	0	0	0	0	0	0	0	0	0				
330239																							556	99	8471		101				0	0	1139							4918	0	1658				
330248																						0	281	0	3912	274	299	0	0	0	0	0	1049	0	0	0	0	0	0	2283	0	0				
330855																						16	6074	7144	48204	1758	13701	10082	0	0	0	0	4860	0	0	0	0	0	0	11067	0	5358	tax credits			
330873																						0	1368	263	3250	0	916	691	0	0	0	0	703	0	0	0	0	0	0	0	0	0	Investment in Co-Operative Central Bank			
330949																							699	758	3565		670				0	0	881							557	0	0				
331076																							739	798	9521		767				0	0	809							6408	0	0				
331375																							1667	192	2732		214				0	0	659							0	0	0				
331544																							28	0	3128		115				0	0	333							2652	0	0				
331553																							117	49	1490		133				0	0	300							891	0	0				
331713																						0	3107	2348	20734	581	652	0	0	0	0	0	1584	0	0	0	0	0	0	7562	0	5481				
332055																							258	0	1332		91				0	0	983							0	0	0				
332224																							260	6179	16871		1282				0	0	608							8542	0	0				
332345																							0	0	116		31				0	0	85							0	0	0				
332402																							2872	0	15328		3390				0	0	1144							7922	0	0				
332671																							971	1632	10500		168				0	0	257							1364	6108	0				
332756																							278	0	678		138				0	0	262							0	0	0				
333034																							192	0	1647		723				0	0	732							0	0	0				
333052																							233	0	733		109				0	0	391							0	0	0				
333203																						0	2354	658	16401	2208	3010	0	0	0	0	0	2042	0	0	0	0	0	0	7161	0	1176				
333650																							440	0	7436		248				0	0	4548							2200	0	0				
333856																						12	142	370	1419	211	223	0	0	0	0	0	684	0	0	0	0	0	0	0	0	0				
333940																						0	38	277	877	74	74	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0				
334264																						0	1399	684	8212	408	593	145	8	0	0	0	1308	0	0	0	0	0	0	4228	0	0	LATE CHARGES RECEIVABLE	DUE FROM VENDORS		
334648																							774	133	2394		154				0	0	1333							0	0	0				
334657																						14	251	0	2037	70	85	0	0	0	0	0	776	0	0	0	0	0	0	925	0	0				
335346																							423	1525	10070		215				0	0	969							2130	2418	2390				
335355																							1110	0	6546	408	585	177			0	0	976							3875	0	0	TIF Bond			
336147																							706	0	2386		205				0	0	423							1052	0	0				
336361																							199	132	865		87				0	0	447							0	0	0				
336576																						0	840	245	2759	419	688	0	0	0	0	0	986	0	0	0	0	0	0	0	0	0				
336950																							0	0	460	50	50				0	0	410							0	0	0				
337247																							81	0	810		11				0	0	398							320	0	0				
337340																							267	0	810		159				0	0	384							0	0	0				
338178																							2020	0	8816		276				0	0	610							5910	0	0				
338646																							217	0	4560		405				0	0	1136							2162	640	0				
338851																						0	81	0	323	0	68	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0				
338945																							53	0	540		81				0	0	406							0	0	0				
339054																						0	579	0	2724	26	62	0	0	0	0	0	311	0	0	0	0	0	0	1772	0	0				
339072																							10297	0	55462		40906				0	0	4259				17329			0	0	0				
339353																							109	0	1843		38				0	0	528							585	0	583				
339456																						0	1769	0	4894	1185	1624	0	0	0	0	0	1501	0	0	0	0	0	0	0	0	0				
339607																							10631	2289	22289		1417				0	0	2364							5588	0	0				
339773																						0	24452	7830	44803	1368	3897	0	0	0	0	0	5144	1397	0	0	0	0	0	2321	0	1159				
339858																						0	283936	24548	1753642	0	1066941	0	0	0	0	0	67680	0	0	0	560666	0	0	27722	281114	1701				
339876																							20	0	173		76				0	0	77							0	0	0				
340135																						0	4171	504	48799	0	17107	15305	0	0	0	0	2660	0	0	0	0	0	0	24357	0	0	LINQS+			
340144																							1987	3414	23239		1165				0	0	2280							14393	0	0				
340256																						0	841	0	5276	352	2391	1609	0	0	0	0	1059	0	0	0	0	0	0	985	0	0	Brookfield contract value			
340443																							150	0	3993		472				0	0	487							2884	0	0				
340742																						0	2159	0	9797	405	1868	0	0	0	0	0	1355	729	0	0	0	0	0	4415	0	0				
340751																							256	0	7261		140				0	0	3214							3651	0	0				
341310																							540	2142	18507		5317				0	0	1328							9180	0	0				
342054																							505	0	2426		902				0	0	1019							0	0	0				
342175																							1565	3520	22039		4289				0	0	2221							10444	0	0				
342362																						0	2442	0	15366	120	376	0	0	0	0	0	3377	0	0	0	0	0	0	5566	0	3605				
342410																						0	7424	15379	64896	2982	5678	1503	0	0	0	0	4104	0	0	0	0	0	0	24866	0	7445	Rabbi Trust			
342634																						0	71138	74490	562930	0	133851	36439	0	0	0	0	32520	0	0	0	0	0	0	118251	131013	1667	O/A Investment in Partnerships			
343051																							49	747	4812		182				0	0	477							3357	0	0				
343248																						0	61	94	387	16	16	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0				
343257																							40	0	1880		45				0	0	357							1438	0	0				
343378																							11	62	108		9				0	0	26							0	0	0				
343770																							57	72	373		16				0	0	228							0	0	0				
343903																							2825	3544	19793		727				0	0	1145							8667	0	2885				
343958																							760	0	2202		38				0	0	870							534	0	0				
344647																						112	1783	309	22853	606	1217	468			0	0	3556							15988	0	0	Dealer Reserve			
344816																						0	2418	716	4275	123	125	0	0	0	0	0	1016	0	0	0	0	0	0	0	0	0				
344852																							40	0	1815		0				0	0	488							1287	0	0				
345309																						0	3939	5038	46417	900	1252	0	0	0	0	0	2476	0	0	0	0	0	0	33712	0	0				
345345																						0	1334	65	3887	162	179	0	0	0	0	0	2309	0	0	0	0	0	0	0	0	0				
345747																						0	1369	1978	17678	297	413	0	0	0	0	0	1829	0	0	0	0	0	0	12089	0	0				
345756																							3314	0	16547	461	2811				1529	0	965				1122			7928	0	0				
345877																						0	1218	861	8215	266	267	0	0	0	0	0	984	0	0	0	0	0	0	4105	780	0				
346379																							2291	0	3527		729				0	0	507							0	0	0				
346566																							145	0	363		97				0	0	121							0	0	0				
346771																							275	581	1731		549				0	0	326							0	0	0				
347022																							319	571	2308		270				0	0	498							650	0	0				
347639																							403	1548	12858		793				0	0	718							9396	0	0				
347956																						0	873	0	14062	479	2386	1797	0	0	0	0	1237	0	0	0	0	0	0	6877	0	2689	lawsuit settlement receivable			
348159																							378	0	1263		566				0	0	319							0	0	0				
348207																						0	29626	8022	81510	0	2906	1070	0	0	0	0	4857	0	0	0	0	0	0	36099	0	0	Income Taxes Receivable			
348551																							1196	1739	13937		292				0	0	1143							9567	0	0				
348720																							559	3381	9126		1212				0	0	1287							0	2687	0				
349129																							214	38	1388		218				0	0	631							287	0	0				
349343																							123	0	5834		155				0	0	920							4636	0	0				
349370																							2548	7444	32605	415	1513				0	0	1198							11296	0	8606				
350572																						0	201	0	1139	157	442	0	207	0	0	0	496	0	0	47	0	0	0	0	0	0		Settlement Deposit		
350657																							18	0	394		238				0	0	138							0	0	0				
350750																							1095	0	4872		268				0	0	365							3144	0	0				
351131																							0	254	673	80	80				0	0	270							69	0	0				
351560																						0	580	2361	8454	284	394	0	0	0	0	0	434	0	0	0	0	0	0	4685	0	0				
351850																							290	0	1878		301				0	0	1287							0	0	0				
351878																							381	280	1188		254				0	0	273							0	0	0				
352035																							450	5166	10982		244				0	0	578							2288	0	2256				
352370																						0	781	0	1354	270	295	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0				
352651																							71	0	241		75				0	0	95							0	0	0				
352745																							239	0	1538		565				0	0	734							0	0	0				
352772																						0	10017	125486	365578	0	44274	0	0	0	0	0	29315	0	0	0	13484	9994	0	148068	3394	5024	Low income housing and CRA			
352820																							176	141	862		99				0	0	446							0	0	0				
353238																							630	344	8462		485				0	0	637							1873	1922	2571				
353546																							312	99	2635		709				0	0	594							921	0	0				
353555																						1083	4350	0	28286	3602	12647				0	0	10654							635	0	0				
353724																							702	3493	10407		455				0	0	430							3129	0	2198				
353957																							161	0	710		92				0	0	457							0	0	0				
354057																							111	0	2317		150				0	0	362							1694	0	0				
354253																							250	0	2624		44				0	0	933							1256	0	141				
354310																						0	25323	580	147177	5617	11910	0	0	0	0	0	11360	0	0	0	0	0	0	75898	12507	9599				
354552																							667	0	8827		2456	872			0	0	2126							3578	0	0	DELAYED PAYMENT RECEIVABLES - SECURITIES			
354851																							210	0	1844		51				0	0	799							784	0	0				
355120																							367	4777	14865		746				0	0	941							8034	0	0				
355559																							1115	0	3319		869				0	0	1335							0	0	0				
355737																							0	0	80		27				0	0	53							0	0	0				
355858																						0	1891	11583	23073	526	1373	0	0	0	0	0	5010	0	0	0	0	0	0	3216	0	0				
356239																							275	0	5057		377				0	0	1971							1894	0	540				
356659																							493	186	1747		10				0	0	1058							0	0	0				
356752																							261	401	2585		97				0	0	170							1656	0	0				
357049																							352	0	1151		246				0	0	553							0	0	0				
357151																							99	0	1073		560				0	0	414							0	0	0				
357526																							1981	2138	13572		2997				0	0	338							6118	0	0				
357553																							303	351	2179		92				0	0	1433							0	0	0				
357777																							1142	417	10351		170				0	0	634							7988	0	0				
357937																							662	1417	14930		5184				0	0	616							5265	0	1786				
358112																							495	0	3130		183				0	0	545							1907	0	0				
358149																							0	37	395		150				0	0	208							0	0	0				
358233																							541	2804	8858		266				0	0	564							4683	0	0				
358448																							323	200	3874		89				0	0	436							2826	0	0				
358756																							126	0	2000		0				0	0	480							1394	0	0				
359324																							321	0	839		106				0	0	412							0	0	0				
359472																							74	76	355		74				0	0	131							0	0	0				
359650																							28	2	109		0				0	0	79							0	0	0				
359744																							44	39	355		9				0	0	263							0	0	0				
359838																						0	620	41	3630	0	187	0	0	0	0	0	475	0	0	0	0	0	0	2307	0	0				
360777																						0	31	101	553	0	54	0	0	0	0	0	105	0	0	0	0	0	0	262	0	0				
361055																							6396	1857	40844		7334				0	0	1825							15754	0	7678				
