"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	
257466																																																																																																																																		110800	574	0	0	53546	12115	11865	250	0	0	0	0	0	0	29975	28191	0	0	0	0	0	0	0	0	0	0	0	1647	194	160	0	1032	44724	28601	4763	16357	628	628	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	1201	0	0	0	1201	44724	28601	4763	18186	0	5720	2382	18186	53546	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
257578																																																																																																																																		429747	2071	0	0	256708	46485	21967	24518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42378	0	4257	1106	35534	21967	28996	285367	94006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28434	14217	0	0	0	14217	21967	28996	285367	108223	0	5799	142684	108223	256708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
257653																																																																																																																																		56633	478	0	178	24002	6662	5322	1340	0	0	0	0	0	0	4515	17011	294	0	9802	0	9802	0	0	0	0	0	0	455	15	125	1	314	9852	28961	1006	17441	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	9852	28961	1006	17707	0	5792	503	17707	23824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
257756																																																																																																																																		181670	2161	0	0	176052	7652	2832	4820	0	0	0	0	0	0	6410	21530	0	500	4	0	4	0	0	0	0	0	0	10844	205	222	0	9968	9447	27606	24718	120739	0	0	0	0	0	0	1134	567	0	0	0	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11475	5738	0	0	0	5738	16190	27606	24718	130959	0	5521	12359	130959	176052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
258146																																																																																																																																		36246	133	0	0	22739	4742	4070	672	0	0	0	0	0	0	260	5546	477	95	0	0	0	0	0	0	0	0	0	1080	7	100	21	785	5289	7475	6513	16975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1387	694	0	34	0	660	5289	7509	6513	17911	0	1502	3257	17911	22739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
258306																																																																																																																																		447667	3088	0	0	330441	19803	12561	7242	0	1628	4	1624	0	0	1345	16042	0	0	25	0	25	0	0	0	0	0	0	25990	0	2410	0	18236	13910	27343	171503	232047	25	25	0	0	0	25	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13910	27343	171503	232073	0	5469	85752	232073	330441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
258379																																																																																																																																		105253	1335	0	480	68344	4223	1380	2843	0	0	0	0	0	0	1272	4982	314	0	4025	0	4025	0	0	0	0	0	0	7405	0	136	0	7280	2652	12707	57728	33648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8267	4134	0	0	2947	1187	2652	12707	61408	34917	0	2541	30704	34917	67864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
258445																																																																																																																																		662572	5728	0	0	572012	62800	62398	402	0	155	0	155	0	0	20302	35378	0	16999	0	0	0	0	0	0	0	0	0	23030	0	593	0	21253	82700	36528	36604	502596	70	70	0	0	0	70	908	454	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	3396	3396	0	0	3396	0	49302	24651	0	0	0	24651	82700	36528	40000	531333	0	7306	20000	531333	572012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
258539																																																																																																																																		87108	662	0	0	62464	11942	8117	3825	0	0	0	0	0	0	794	14333	0	0	0	0	0	0	0	0	0	0	0	1146	0	0	0	1146	8911	18158	11909	48774	90	90	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6711	3356	0	0	0	3356	8911	18158	11909	52865	0	3632	5955	52865	62464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
258771																																																																																																																																		7137027	43176	0	0	5347115	62433	50503	11930	0	4446	0	4446	0	0	88121	436880	263421	27256	0	0	0	0	0	0	0	0	0	553287	367	43017	6434	415700	140797	660242	2833575	3461723	8282	8282	0	0	0	8282	50	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	17510	17510	0	0	0	17510	322004	161002	0	0	0	161002	176696	660242	2833575	3756184	0	132048	1416788	3756184	5347115	26478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
258874																																																																																																																																		76012	216	0	0	31671	11437	9690	1747	0	212	169	43	0	0	0	8581	0	0	1744	0	1744	0	0	0	0	0	0	988	48	133	172	635	9907	12265	50412	3684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312	656	0	0	656	0	9907	12265	51068	3684	0	2453	25534	3684	31671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
259059																																																																																																																																		107726	560	0	0	74364	7844	6234	1610	0	0	0	0	0	0	0	25637	7908	1550	567	0	567	0	0	0	0	0	0	2876	6	318	81	2467	6390	28132	19161	51925	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7446	3723	0	0	170	3253	6436	28132	19331	55203	0	5626	9666	55203	74364	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
259330																																																																																																																																		794948	4923	0	0	559495	60045	51399	8646	0	20839	1549	18887	403	0	5493	119106	412	4221	15080	0	15080	0	0	0	0	0	0	69038	52	1080	5	49518	64131	162799	114514	440920	180	180	0	0	0	180	652	326	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64137	162799	114646	460554	0	32560	57323	460554	559495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
259442																																																																																																																																		360776	5437	0	1828	288681	14729	7174	7555	0	3300	0	0	0	3300	4560	28311	1869	0	637	0	637	0	0	0	0	0	0	15220	28	936	8	829	12084	40418	100677	197832	1374	1374	0	0	0	1374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30542	15271	0	0	0	15271	12084	40418	100677	216776	0	8084	50339	216776	286853	0	0	0	0	0	0	0	0	0	0	0	0	0	6548	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
259956																																																																																																																																		128945	579	0	0	83172	9010	2273	6737	0	0	0	0	0	0	999	21326	29979	2054	0	0	0	0	0	0	0	0	0	6756	238	247	0	6271	3510	28310	50120	47259	0	0	0	0	0	0	741	371	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3014	1507	0	0	0	1507	3510	28310	50120	51661	0	5662	25060	51661	83172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
260055																																																																																																																																		3724522	28312	0	0	2697735	405135	371074	34061	0	555500	21732	310926	161490	61352	0	179555	0	0	0	0	0	0	2491	0	0	0	0	212404	316	2984	3530	144364	393122	532789	807421	1937880	2307	2307	0	2307	0	0	5003	2502	0	2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68679	68679	0	0	68679	0	217438	108719	0	0	0	108594	429477	539184	876100	2071705	0	107837	438050	2071705	2697735	2491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
260831																																																																																																																																		85719	1001	0	224	62174	11454	11121	333	0	0	0	0	0	0	3305	1172	0	500	0	0	0	0	0	0	0	0	0	2853	16	67	128	2642	14442	1572	19307	51334	106	106	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	262	0	0	0	262	14442	1572	19307	52009	0	314	9654	52009	61950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
260868																																																																																																																																		1475535	6569	0	0	1155801	122597	102909	19688	0	0	0	0	0	0	11894	110727	271	5656	0	0	0	0	0	0	0	0	0	106144	15	0	0	70073	114818	136715	282262	900247	490	490	0	0	0	490	105	53	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114159	57080	0	0	0	57079	114818	136715	282262	970828	0	27343	141131	970828	1155801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
261146																																																																																																																																		266564	1490	0	0	180182	4316	1071	3245	0	0	0	0	0	0	593	24812	1000	0	14672	0	14672	0	0	0	0	0	0	22130	2	1549	11	17812	1666	45539	118507	99552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18956	9478	0	0	0	9478	1666	45539	118507	111600	0	9108	59254	111600	180182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
261360																																																																																																																																		624511	4593	0	0	409777	65910	4712	61198	0	2264	0	0	1641	623	80388	27433	18314	979	0	0	0	0	0	0	0	0	0	34755	0	0	0	33580	85100	88631	148783	296668	0	0	0	0	0	0	368	184	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11123	5562	0	0	0	5562	85100	91593	148997	302414	0	18319	74499	302414	409777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
261940																																																																																																																																		658826	5777	0	0	530419	16429	9825	6604	0	56416	0	42818	13598	0	2630	25007	2003	0	20075	0	20075	0	0	0	0	0	0	44768	8	1553	673	36652	12463	96057	132628	402558	3146	3146	0	0	0	3146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9021	4511	0	0	0	3602	12463	96057	133104	418561	0	19211	66552	418561	530419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
262059																																																																																																																																		385281	4671	0	756	313218	19260	4813	14447	0	0	0	0	0	0	4676	28408	2281	0	0	0	0	0	0	0	0	0	0	25559	0	384	0	25175	11169	47160	87398	235872	93	93	0	0	93	0	175	88	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13055	6528	0	0	0	6528	11169	47160	87491	246588	0	9432	43746	246588	312462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
262237																																																																																																																																		216658	2200	0	314	150767	39196	33011	6185	0	0	0	0	0	0	3031	10134	6164	4581	0	0	0	0	0	0	0	0	0	6722	28	655	81	4144	37606	16974	55987	106239	206	206	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12381	6191	306	0	0	5885	37935	16974	55987	117180	0	3395	27994	117180	150453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
262358																																																																																																																																		420857	2233	0	0	332557	23921	7452	16469	0	843	0	14	829	0	635	21042	645	0	1118	0	1118	0	0	0	0	0	0	45421	773	2063	465	33803	10835	43149	93111	265609	0	0	0	0	0	0	744	372	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11244	5622	0	0	0	5622	10835	43149	93644	274166	0	8630	46822	274166	332557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
262741																																																																																																																																		206015	1768	0	0	152675	5245	3961	1284	0	3181	0	1808	1373	0	249	28450	2103	0	0	0	0	0	0	0	0	0	0	15036	0	1110	0	13386	4210	32652	60392	108970	0	0	0	0	0	0	201	101	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5148	2574	0	0	0	2574	4210	32652	60392	114412	0	6530	30196	114412	152675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
262844																																																																																																																																		790554	11148	0	3639	600684	20725	12782	7943	0	0	0	0	0	0	4036	144914	11015	0	8707	0	8707	0	0	0	0	0	0	40905	18	14661	0	14905	20252	190055	86092	484204	1282	1282	0	0	0	1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28519	14260	0	0	0	14260	20252	190055	86092	504005	0	38011	43046	504005	597045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
262956																																																																																																																																		143888	1901	0	563	107032	3396	1634	1762	0	373	0	343	30	0	499	29103	6986	1803	0	0	0	0	0	0	0	0	0	11161	0	0	0	9224	2133	31208	26391	82396	1828	1828	0	0	0	1828	0	0	0	0	0	0	988	198	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	430	215	0	0	0	215	2133	31208	26391	84838	0	6242	13196	84838	106469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
263243																																																																																																																																		444039	4238	0	331	312637	15506	13376	2130	0	29001	1	7073	21927	0	29436	41600	0	9186	0	0	0	0	0	0	0	0	0	23447	154	2210	542	19778	42967	54758	133088	214768	208	208	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29412	14706	0	0	0	14706	42967	56251	133088	231928	0	11250	66544	231928	312306	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
263627																																																																																																																																		157361	630	0	0	79211	26805	17700	9105	0	30047	1422	24037	4588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13522	210	958	92	11280	19332	34100	69623	32415	0	0	0	0	0	0	209	105	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19332	34100	70347	33926	0	6820	35174	33926	79211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
264455																																																																																																																																		481231	4698	0	1265	274685	37219	22379	14836	4	0	0	0	0	0	5977	125056	1255	0	4384	0	4384	0	0	0	0	0	0	17490	0	0	0	17490	34273	144276	141350	163452	883	883	0	0	0	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7705	3853	0	0	1899	1953	34273	144276	143249	167917	0	28855	71625	167917	273420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
264772																																																																																																																																		1306320	7099	0	0	946281	83948	81191	2757	0	0	0	0	0	0	45772	161644	7751	27416	0	0	0	0	0	0	0	0	0	51829	0	4408	0	45283	126963	182893	196677	792400	27	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137676	182893	197424	792400	0	36579	98712	792400	946281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
265340																																																																																																																																		247509	1782	0	0	163486	5950	2285	3665	0	1	0	1	0	0	0	31082	40991	0	6185	0	6185	0	0	0	0	0	0	12722	0	0	0	12166	2285	40933	111666	90840	304	304	0	0	0	304	216	108	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1565	783	0	0	0	783	2285	40933	111666	92356	0	8187	55833	92356	163486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
265407																																																																																																																																		1625540	11778	0	0	1302565	25517	15760	9757	0	6396	0	6396	0	0	0	140818	5675	36172	0	0	0	0	0	0	0	0	0	102911	0	5550	1391	66005	16696	166136	484452	932476	222	222	0	0	0	222	2399	1200	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172699	86350	0	0	36153	49390	47447	166136	520943	989699	0	33227	260472	989699	1302565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
265452																																																																																																																																		81848	615	0	0	49232	1031	592	439	0	13896	16	10569	3091	220	374	19832	817	761	635	0	635	0	0	0	0	0	0	3581	0	939	0	1902	982	32414	15137	32958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1809	905	0	0	905	0	982	32778	16042	34655	0	6556	8021	34655	49232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
265676																																																																																																																																		95891	1350	0	693	52603	11853	10489	1364	0	0	0	0	0	0	1632	10999	250	0	2753	0	2753	0	0	0	0	0	0	6765	50	762	115	5836	14748	15878	36193	30408	119	119	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14748	15878	36193	31178	0	3176	18097	31178	51910	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
266066																																																																																																																																		209277	2347	0	440	152572	12138	7229	4909	0	2237	0	1944	293	0	3514	30782	7327	0	565	0	565	0	0	0	0	0	0	11217	60	1980	0	9177	10803	45487	23638	129648	686	686	0	0	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10803	45487	23638	130334	0	9097	11819	130334	152132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
266244																																																																																																																																		174469	1836	0	174	132961	28908	23473	5435	0	0	0	0	0	0	0	17639	1146	0	0	0	0	0	0	0	0	0	0	11596	0	1338	107	10301	23473	24412	34213	93082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10676	5338	0	0	0	5338	23473	24412	34213	99986	0	4882	17107	99986	132787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
266253																																																																																																																																		132386	1945	0	501	115523	1876	1776	100	0	0	0	0	0	0	72	18770	3453	0	192	0	192	0	0	0	0	0	0	7000	0	285	27	6688	2105	22276	16447	88977	0	0	0	0	0	0	208	104	50	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	112	0	0	0	112	2155	22276	16447	90486	0	4455	8224	90486	115022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
266271	0	0	0	0	0	0	0	19496	-496	19992	0	0	22698	22135	563	0	0	53454	80660		0	0	0	19992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240379	48076	0	0	0	47654	422	18907	2084830	0	21716	0	0	291	0	21425	0	4455	0	0	4455	0	0	0	0	0	4455	0	99989		0	0	0	0	0	20555	0	178	0	149984		0	0	0	0	0	256938	20998856	0	4321	336003	287001	404888	0	0	0	0	0	0	49151	46047	0	0	0	0	0	0	0	0	0	4321	255771	437001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
266655																																																																																																																																		90268	782	0	0	75912	11173	10095	1078	0	0	0	0	0	0	1482	1647	7413	0	0	0	0	0	0	0	0	0	0	4811	339	598	0	3874	11916	3323	7727	68123	135	135	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11916	3323	7727	71383	0	665	3864	71383	75912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
266851																																																																																																																																		198104	1489	0	0	136603	16032	13898	2134	0	0	0	0	0	0	973	24159	1123	542	2055	0	2055	0	0	0	0	0	0	11568	0	340	0	11057	14947	31129	50707	102783	367	367	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1790	895	0	0	0	895	14947	31129	50707	104315	0	6226	25354	104315	136603	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
266945																																																																																																																																		748070	5549	0	0	606943	31842	31441	401	0	0	0	0	0	0	5451	32874	75162	4054	2	0	2	0	0	0	0	0	0	54088	1148	3301	591	47414	45282	39343	251924	369826	1116	1116	0	0	0	1116	6288	3144	0	0	0	3144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39353	19677	0	0	671	11193	45282	39343	252685	391191	0	7869	126343	391191	606943	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
267652																																																																																																																																		97662	938	0	138	64005	10203	10008	195	0	0	0	0	0	0	0	23688	1	0	0	0	0	0	0	0	0	0	0	7547	0	118	0	7429	10609	26284	11498	50292	0	0	0	0	0	0	207	104	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4986	2493	0	0	0	2493	10609	26284	11498	52889	0	5257	5749	52889	63867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
268006																																																																																																																																		1790854	15223	0	0	1364155	24896	12682	12214	0	0	0	0	0	0	9809	173316	0	0	0	0	0	0	8245	0	0	0	8245	81937	36	4843	0	69630	22527	194503	737204	810552	10	10	0	10	0	0	2113	1057	0	650	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153052	76526	0	0	241	51381	22527	195163	737445	862339	0	39033	368723	862339	1364155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
268136																																																																																																																																		210188	4049	0	2176	149817	27587	25387	2200	0	0	0	0	0	0	534	13307	5012	0	0	0	0	0	0	0	0	0	0	12059	2	48	47	11464	25923	15555	54920	116324	679	679	0	0	0	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25923	15555	54920	117003	0	3111	27460	117003	147641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
268677																																																																																																																																		565873	4646	0	0	408632	34294	33822	472	0	11137	1214	8839	0	1084	35533	40198	0	5508	0	0	0	0	0	0	0	0	0	15960	250	1062	295	14353	71549	50571	109386	335181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2060	1030	0	0	0	1030	71549	50571	109386	336668	0	10114	54693	336668	408632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
268828																																																																																																																																		305030	2378	0	80	183907	29626	22727	6899	0	0	0	0	0	0	0	104206	4670	0	0	0	0	0	0	0	0	0	0	26029	600	0	826	24603	23327	111105	32257	141278	0	0	0	0	0	0	0	0	0	0	0	0	1447	289	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23327	111105	32257	145557	0	22221	16129	145557	183827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
