"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	
252256			427	12	0	0	415	0	0																				
252452			425	1	1	0	426	3	0																				
252658			2168	30	0	0	2138	0	0																				
253356			11058	1200	26	0	10248	416	0			0	0																
253468			42535	1000	2	0	41533	0	0			0	0																
253646			1717	58	2	0	1657	0	0				0																
253730			1022	0	17	0	1070	65	0																				
253776			52	-10	10	0	61	9	0	0	0	0	0																
254317			1174	0	11	0	1290	127	0																				
254504			2721	75	39	0	2671	64	0																				
254849			2971	0	14	0	2957	0	0																				
255350			771	45	17	0	709	0	0			0	0																
255547			1071	10	251	0	810	0	0				0																
255556			1544	0	1	0	1543	0	0																				
255574			4949	500	2	0	4804	357	0																				
255659			39526	648	36	0	38952	110	0				0																
255873			1391	33	1	0	1358	1	0																				
256049			52	0	0	0	47	0	5																				
256058			3356	200	21	0	3164	29	0																				
256076			892	18	0	0	874	0	0																				
256179			854	0	0	0	866	12	0																				
256553			32421	600	80	0	32483	742	0			0	0																
257233			4216	725	66	0	3773	348	0																				
257345			1714	0	6	0	1752	44	0																				
257578			2115	200	19	0	1931	35	0																				
257653			435	0	2	0	433	0	0																				
257756			2516	450	44	0	2135	113	0																				
258146			151	5	4	0	153	11	0																				
258306			3533	450	0	0	3092	9	0																				
258379			1277	0	2	0	1280	5	0																				
258445			5213	75	4	0	5195	61	0																				
258539			776	33	2	0	763	22	0																				
258771		0	58299	12757	389	0	41771	359	3741					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258874			236	5	0	0	231	0	0				0																
259059			641	15	0	0	626	0	0																				
259330			5954	580	265	0	5762	653	0				0																
259442			4989	117	5	0	4873	6	0																				
259956			580	22	1	0	628	71	0																				
260055			27713	2270	811	0	26072	1440	0			0	0																
260831			1235	78	4	0	1212	59	0																				
260868			7627	1171	18	0	6737	299	0			0	0																
261146			2241	540	17	0	1688	4	0				0																
261360			4868	265	48	0	4691	136	0																				
261940			7020	550	17	0	6490	37	0																				
262059			5151	200	6	0	4946	1	0																				
262237			2321	30	1	0	2290	0	0																				
262358			2443	180	30	0	2613	380	0																				
262741			1988	217	59	0	1742	30	0																				
262844			11872	100	3	0	11776	7	0																				
262956			1801	0	8	0	1868	75	0																				
263243			4555	125	22	0	4443	35	0				0																
263627			626	0	7	0	630	11	0																				
264455			4434	180	136	0	4192	74	0																				
264772			9484	1477	0	0	8284	277	0			0	24																
265340			1423	0	12	0	1421	10	0																				
265407			14845	800	45	0	14115	115	0																				
265452			694	20	2	0	672	0	0																				
265676			1365	0	18	0	1347	0	0																				
266066			2513	55	0	0	2458	0	0																				
266244			2247	0	311	0	1937	1	0																				
266253			1155	480	0	0	1198	523	0																				
266271	0		406383	92990	10172	32	113052	15649	205850			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266655			812	0	1	0	811	0	0																				
266851			1537	44	16	0	1555	78	0																				
266945			6346	300	216	0	5968	138	0																				
267652			1070	128	4	0	938	0	0																				
268006			15664	159	13	0	15540	48	0				0																
268136			4326	90	27	0	4245	36	0																				
268677			4946	3	358	0	4606	21	0			0	0																
268828			2371	-90	6	0	2470	15	0				0																
268976			1392	0	0	0	1392	0	0																				
269049			5733	725	84	0	4925	1	0																				
269058			1373	250	1	0	1122	0	0				0																
269571			325	54	4	0	267	0	0																				
269759			736	50	1	0	687	2	0																				
270148			885	77	5	0	887	84	0																				
270353			386	0	0	0	404	18	0																				
270504			6186	377	17	0	5926	134	0																				
270531			1288	0	3	0	1299	14	0																				
270652			373	0	0	0	373	0	0																				
271136			1800	6	18	0	1800	24	0																				
271275			2589	150	30	0	2409	0	0				0																
271341			742	25	4	0	713	0	0																				
271529			2435	0	6	0	2449	20	0																				
272030			570	100	12	0	462	4	0																				
272058			494	6	0	0	488	0	0																				
272151			199	0	0	0	210	11	0																				
272272			23507	2850	34	0	20814	191	0																				
272302			12872	150	2	0	12722	2	0				0																
273336			15345	950	256	0	14527	388	0				0																
273550			3053	20	3	0	3030	0	0																				
273653			1079	25	0	0	1054	0	0																				
273662			4838	0	8	0	4879	49	0																				
273840			1743	70	2	0	1702	31	0																				
273859			79	0	0	0	79	0	0																				
274025			104	3	0	0	106	5	0																				
274052			364	15	0	0	349	0	0																				
274548			3682	0	0	0	3682	0	0																				
274829			2718	171	34	0	2647	134	0				0																
274856			1263	15	3	0	1245	0	0																				
275255			1905	76	6	0	1861	38	0			0	0																
275358			9543	600	114	0	8835	6	0																				
275479			903	85	0	0	818	0	0																				
275657			933	4	1	0	936	8	0																				
276074			1299	80	0	0	1241	22	0																				
276159			990	30	11	0	960	11	0																				
276551			972	0	5	0	978	11	0			0	0																
276579		0	730402	240059	6581	0	494726	13183	2219			0		0	0	33	196	0	229	0	0	0	0	0	0	0	0	0	
276645			1809	70	1	0	1752	14	0																				
276654			727	120	0	0	612	5	0			0	0																
276850			10164	630	60	0	10201	727	0																				
276953			338	25	9	0	318	14	0																				
277240			7371	0	22	0	7361	12	0																				
277277			1197	13	0	0	1184	0	0				0																
277679			105	0	0	0	105	0	0				0																
277736			1586	0	2	0	1586	2	0																				
277820			3964	300	482	0	3288	106	0																				
278078			8209	555	0	0	7654	0	0																				
278153			863	200	153	0	699	189	0																				
278256			1194	0	1	0	1198	5	0																				
278555			7042	783	394	0	5970	105	0																				
278733			559	0	18	0	557	16	0																				
278751			217	0	2	0	215	0	0																				
278818			25686	3500	307	0	22678	799	0				0																
278872			1196	25	5	0	1166	0	0																				
279105			4397	12	48	0	4372	35	0				0																
279842			5595	64	2	0	5529	0	0																				
279954			7778	1420	4	0	7745	1391	0				0																
280110	0		1402386	339098	17712	487	909944	102209	238328	0	590	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	19581	
280138			1290	0	4	0	1290	4	0																				
280352			1266	37	22	0	1209	2	0																				
280558			618	65	0	0	578	25	0																				
282048			1085	0	5	0	1085	5	0																				
282075			10311	150	10	0	10160	9	0			0	0																
282226			1553	0	25	0	1548	20	0																				
282824			5025	180	10	0	4862	27	0																				
283157			497	0	0	0	497	0	0																				
283438			4274	0	40	0	4570	336	0				0																
283652			2117	100	4	0	2045	32	0																				
283737			8546	2282	101	0	6397	234	0																				
283867			5469	1060	17	0	5635	1243	0			0	0																
284154			1895	0	2	0	1893	0	0																				
284239			1558	80	12	0	1501	35	0																				
284556			1589	38	1	0	1567	17	0																				
284752			760	17	2	0	753	12	0																				
284958			654	0	0	0	654	0	0																				
285151			3244	140	21	0	3154	71	0				0																
285348			1004	0	28	0	995	19	0																				
285544			2435	100	93	0	2242	0	0			0	0																
285553			173	0	0	0	173	0	0			0	0																
285740			7144	290	20	0	6941	107	0				0																
285759			2244	45	36	0	2167	4	0																				
285777			95	3	0	0	92	0	0				0																
285852			2628	143	303	0	1708	21	495																				
285928			2005	15	17	0	1977	4	0																				
286251			143	0	4	0	140	1	0																				
286457			793	145	0	0	650	2	0																				
286840			846	235	0	0	1501	890	0																				
287007			1546	0	0	0	1555	9	0																				
287342			657	15	1	0	641	0	0				0																
287856			64	0	0	0	64	0	0																				
287922			366	5	10	0	397	46	0																				
287959			863	22	19	0	847	25	0																				
288152			168	0	0	0	168	0	0																				
288358			6524	2375	354	0	3936	141	0																				
288376			2211	0	63	0	2153	5	0				0																
288853			111599	3233	771	0	109093	1498	0			0	0																
289056			952	48	2	0	902	0	0																				
289225			52	0	0	0	52	0	0																				
289515			14730	3000	14	0	11966	250	0																				
289702			8459	450	26	0	8022	39	0																				
289739			1813	50	0	0	1766	3	0																				
289757			1626	75	0	0	1622	71	0																				
290052			16020	425	241	0	15911	557	0				0																
290230			2486	35	5	0	2463	17	0																				
290249			5900	-59	95	0	5900	36	0				0																
290838			470	179	0	0	291	0	0																				
290922			739	140	0	0	599	0	0																				
291059			1161	11	0	0	1150	0	0																				
291330			336	5	3	0	328	0	0																				
291376			283	0	0	0	283	0	0				0																
291611			3258	150	80	0	3226	198	0																				
291732			246	23	1	0	317	95	0																				
292234			844	66	1	0	817	40	0																				
292467			425	50	26	0	418	69	0			0	0																
292850			301	0	1	0	300	0	0																				
292908			18157	2999	48	0	15175	65	0			0	0																
293053			17946	1209	211	0	16599	73	0			0	0																
293352			506	30	6	0	470	0	0																				
293437			1368	0	64	0	1431	127	0																				
293651			1391	100	0	0	1291	0	0																				
293754			265	0	0	0	265	0	0																				
294023			4562	135	50	0	4487	110	0																				
294564		0	7444	1326	117	0	4616	230	1615			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294676			1034	68	2	0	964	0	0																				
294751			4178	528	301	0	4122	773	0				0																
294779			11890	2000	9	0	9882	1	0			0	0																
294827			1248	17	1	0	1283	53	0																				
295011			4009	-88	15	0	4110	28	0				0																
295057			1588	205	2	0	1417	36	0																				
295646			71	0	1	0	75	5	0																				
296456			3597	377	78	0	3360	218	0																				
296474			1476	0	3	0	1482	9	0																				
296559			2782	60	7	0	2719	4	0																				
296755			1692	0	32	0	1660	0	0																				
296858			1220	25	0	0	1195	0	0																				
297051			975	13	0	0	962	0	0																				
297257			4150	300	0	0	3850	0	0																				
297547			146	0	0	0	146	0	0																				
297631			2734	0	57	0	2735	58	0				0																
297761			1218	0	293	0	935	10	0																				
298049			2043	28	0	0	2031	16	0																				
298218			4782	303	33	0	4710	264	0																				
298245			2811	120	118	0	2726	153	0				0																
299046			18472	675	116	0	18312	631	0				0																
299868			2267	-3	14	0	2267	11	0			0	0																
300009			5816	300	137	0	5756	377	0																				
300063			4808	102	0	0	4706	0	0																				
300157			239	0	0	0	241	2	0																				
300353			3000	200	4	0	2803	7	0																				
300456			286	0	0	0	288	2	0																				
300933			2848	90	77	0	3065	384	0				0																
300942			1934	45	87	0	1802	0	0			0	0																
300960			4519	275	36	0	4337	129	0																				
301574			4760	500	6	0	4267	13	0																				
301800			9498	782	28	0	8951	263	0				0																
302030			400	0	0	0	400	0	0																				
302133			109	20	0	0	89	0	0																				
302553			942	110	5	0	827	0	0																				
302656			27570	725	34	0	26975	164	0			0	0																
303653			997	0	49	0	954	6	0																				
303701			760	45	2	0	722	9	0																				
303747			511	63	1	0	447	0	0																				
303952			3371	212	6	0	3198	45	0				0																
304155			145	0	0	0	145	0	0																				
304173			2794	630	6	0	2245	87	0																				
304520			1133	100	0	0	1033	0	0																				
304575			152	0	2	0	150	0	0																				
304762			414	123	1	0	349	59	0																				
304913		0	196	-54	200	0	56	0	-6			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059			336	2	25	0	320	11	0																				
305077			420	5	0	0	517	102	0																				
305237			1100	93	10	0	1119	122	0																				
305433			425	5	2	0	418	0	0																				
305442			3166	10	6	0	3169	19	0																				
305648			656	0	0	0	656	0	0																				
305750			528	7	178	0	551	208	0																				
306056			306	10	2	0	308	14	0																				
306140			257	0	0	0	257	0	0			0	0																
306159			3927	0	3	0	3930	6	0			0	0																
306337			3615	180	11	0	3454	30	0				0																
306908			3748	250	19	0	3503	24	0																				
307062			6148	0	6	0	6142	0	0																				
307334			518	75	2	0	502	61	0																				
307361			4229	373	1	0	4055	200	0																				
307679			10785	2000	3	0	8993	211	0				0																
307932			337	76	0	0	261	0	0																				
308256			462	15	0	0	447	0	0																				
308340			2113	0	13	0	2131	31	0																				
308836			1110	0	0	0	1134	24	0																				
309150			1724	0	7	0	1734	17	0																				
309655			6283	525	78	0	6152	472	0																				
309851			250	0	0	0	250	0	0																				
310754			487	0	0	0	521	34	0																				
310950			676	75	5	0	596	0	0																				
310978			13226	785	61	0	12387	7	0				0																
311050			6469	200	92	0	6311	134	0																				
311144			330	3	1	0	326	0	0																				
311256			1014	30	0	0	985	1	0																				
311265			1040	30	1	0	1009	0	0			0	0																
311603			6832	204	59	0	6641	72	0																				
311658			342	6	0	0	336	0	0																				
311845			176664	33460	2700	0	152015	11511	0				118																
311939			2005	25	0	0	1980	0	0																				
312244			7509	120	19	0	7441	71	0																				
312356			1993	75	20	0	1920	22	0																				
313009			1355	0	1	0	1354	0	0																				
313157			912	80	7	0	825	0	0																				
313223			3144	210	4	0	2938	8	0																				
313577			4411	195	3	0	4250	37	0																				
314257			3756	1000	2	0	2859	105	0																				
314444			1325	0	13	0	1355	43	0																				
315656			1836	0	0	0	1836	0	0																				
316840		0	70431	22514	1107	0	43351	3275	6734			0		0	0	120	51	0	171	0	0	126	0	0	126	0	0	0	
316859			718	75	5	0	648	10	0																				
316934			195	0	0	0	195	0	0																				
317258			2555	75	2	0	2555	77	0																				
317342		0	42143	5550	120	0	26791	175	9857					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
317379			4068	125	5	0	3938	0	0																				
317650			122	0	0	0	122	0	0																				
318639			104	5	0	0	99	0	0			0	0																
318835			2416	150	3	0	2263	0	0																				
318947			1224	45	7	0	1188	16	0			0	0																
318974			8495	1600	26	0	6944	75	0																				
319047			1989	0	8	0	1990	9	0																				
319458			493	-2	2	0	494	1	0				0																
319551			2483	38	5	0	2441	1	0																				
320034			519	0	15	0	508	4	0																				
320052			5209	-1185	1676	0	4719	1	0				0																
320070			994	50	0	0	944	0	0																				
320119			92844	15032	591	0	81421	4200	0				0																
321152			74	0	0	0	74	0	0			0	0																
321255			326	5	10	0	313	2	0			0	0																
321273			4666	507	182	0	6978	185	-2816																				
321330			285	0	0	0	288	0	-3																				
321947			3599	60	90	0	3449	0	0			0	0																
322056			6322	299	88	0	6102	167	0																				
322449			726	8	7	0	711	0	0																				
322476			38	0	0	0	38	0	0																				
322551			316	9	1	0	312	6	0																				
323204			12461	1058	38	0	11555	190	0																				
323651			2757	120	13	0	2714	90	0																				
324153			2237	0	26	0	2375	164	0																				
324229			169	3	0	0	166	0	0																				
324256			215	9	2	0	239	35	0																				
324274			1331	30	0	0	1301	0	0																				
324340			4565	550	47	0	4057	89	0				0																
324854			1030	20	2	0	1019	11	0																				
324863			16982	223	24	0	16741	6	0			0	0																
324975			310	128	125	0	322	265	0																				
325141			1467	0	3	0	1476	12	0			0	0																
325459			467	0	0	0	467	0	0																				
325534			1889	411	13	0	1475	10	0																				
326054			2363	345	2	0	2020	4	0																				
326344			3684	150	4	0	3541	11	0																				
326858			19913	0	432	0	19516	35	0																				
326979			4359	400	0	0	3968	9	0																				
327220			690	5	3	0	683	1	0																				
327305			6866	560	14	0	6293	1	0				0																
327435			7022	150	2	0	6878	8	0																				
327556			1860	0	7	0	1877	24	0																				
327855			8354	0	23	0	8342	11	0																				
328058			455	0	0	0	455	0	0			0	0																
328357			1391	91	5	0	1298	3	0				0																
328656			2473	45	0	0	2435	7	0																				
328777			15168	1403	93	0	13756	84	0				0																
329149			1415	30	1	0	1385	1	0																				
329345			4267	150	8	0	4312	203	0																				
329550			2898	35	15	0	2964	116	0																				
329952			4131	100	89	0	3991	49	0				0																
330239			1628	105	14	0	1614	105	0																				
330248			872	97	1	0	775	1	0																				
330855			14422	1200	32	0	13939	749	0				1170																
330873			1620	18	0	0	1602	0	0			0	0																
330949			1223	0	5	0	1229	11	0																				
331076			2307	40	3	0	2264	0	0																				
331375			1981	60	2	0	1919	0	0																				
331544			499	15	0	0	487	3	0																				
331713			4850	125	4	0	4725	4	0																				
332224			2116	108	141	0	1960	93	0																				
332345			167	0	0	0	167	0	0																				
332402			4996	724	8	0	4280	16	0																				
332671			1759	7	15	0	1737	0	0																				
332756			285	0	2	0	283	0	0																				
333034			5739	0	79	0	5731	71	0																				
333203			6391	300	23	0	6122	54	0			0	0																
333650			5355	0	1	0	5357	3	0																				
333856			1977	300	4	0	1732	59	0			0	0																
333940			182	0	0	0	182	0	0			0	0																
334264			3975	60	11	0	3949	45	0																				
334648			1710	45	4	0	1662	1	0																				
334657			741	0	0	0	741	0	0			0	0																
335346			1788	0	11	0	1789	12	0																				
335355			1196	50	1	0	1145	0	0				0																
336147			916	0	1	0	922	7	0																				
336361			875	15	0	0	860	0	0																				
336576			1304	85	0	0	1263	44	0																				
336950			352	17	2	0	333	0	0																				
337247			295	0	0	0	299	4	0																				
337340			795	15	2	0	779	1	0																				
338178			1570	-23	0	0	1593	0	0																				
338646			2716	50	10	0	2660	4	0																				
338851			313	0	1	0	312	0	0			0	0																
338945			477	3	267	0	475	268	0																				
339072			4560	45	5	0	5319	809	0				0																
339353			512	0	0	0	514	2	0																				
339456			4459	300	22	0	4399	262	0			0	0																
339607			4207	105	73	0	4600	571	0																				
339773			16677	1500	29	0	15162	14	0			0	0																
339858		0	315311	95964	1696	0	210759	18917	25809					0	0	450	1052	0	1502	0	0	0	0	0	0	0	0	0	
339876			153	6	0	0	147	0	0																				
340135			8045	360	95	0	7802	212	0			0	0																
340144			7871	1800	8	0	6939	876	0																				
340256			2712	280	1	0	2431	0	0																				
340443			319	10	2	0	307	0	0																				
340742			8089	203	79	0	7987	180	0			0	0																
340751			8720	1000	54	0	7668	2	0																				
341310			5341	601	17	0	4757	34	0																				
342054			2869	40	38	0	2859	68	0																				
342362			2129	400	3	0	1761	35	0			0	0																
342410			15803	925	461	0	14655	238	0			0	286																
342634		0	100564	20581	2467	0	85092	5544	-2032			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343051			329	9	6	0	334	20	0																				
343248			322	0	0	0	322	0	0			0	0																
343257			327	3	0	0	324	0	0																				
343770			459	0	1	0	458	0	0																				
343903			3979	120	14	0	3870	25	0																				
343958			1101	30	9	0	1123	61	0																				
344647			11933	400	12	0	11788	267	0				0																
344816			2346	60	42	0	2358	114	0			0	0																
344852			548	0	5	0	547	4	0																				
345309			7939	64	20	0	7891	36	0			0	0																
345345			4856	0	1	0	4858	3	0				0																
345747			5956	103	8	0	5856	11	0			0	0																
345756			3151	275	2	0	2908	34	0				0																
345877			3764	362	35	0	3422	55	0																				
346379			1670	100	8	0	1583	21	0																				
346566			541	0	5	0	536	0	0																				
346771			938	0	2	0	944	8	0																				
347022			1668	18	3	0	1678	31	0																				
347639			3459	0	6	0	3453	0	0																				
347956			7405	1061	146	0	6354	156	0			0	0																
348159			1809	40	67	0	1746	44	0																				
348720			7839	0	76	0	7809	46	0																				
349129			1068	17	2	0	1059	10	0																				
349343			1451	15	18	0	1425	7	0																				
350572		0	734	30	0	0	704	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
350657			241	15	4	0	222	0	0																				
350750			1783	60	1	0	1723	1	0																				
351131			212	-26	0	0	240	2	0				0																
351560			3454	0	0	0	3454	0	0																				
351878			512	0	0	0	512	0	0																				
352370			793	0	30	0	787	24	0																				
352651			404	50	1	0	353	0	0																				
352745			1364	50	17	0	1318	21	0																				
352772		0	128214	21704	2364	0	98073	1963	8036					0	0	35	61	0	96	0	0	0	0	0	0	0	0	0	
353238			3529	76	4	0	3498	49	0																				
353546			848	15	11	0	828	6	0																				
353555			51602	8300	990	0	49595	7283	0				0																
353724			2555	0	215	0	2349	9	0																				
353957			1020	0	6	0	1015	1	0																				
354057			269	0	0	0	269	0	0																				
354253			564	0	0	0	603	39	0																				
354310		0	68216	20452	182	0	35331	671	12922					0	0	0	0	0	0	0	0	597	299	0	896	0	0	794	
354552			2489	125	2	0	2377	15	0																				
354851			1023	30	6	0	1264	277	0																				
355120			5003	200	15	0	4856	68	0																				
355559			3663	150	6	0	3593	86	0																				
355858			56692	11644	989	0	55719	11660	0				0																
356239			2731	555	87	0	2683	594	0																				
356659			3620	100	35	0	3594	109	0																				
356752			214	10	4	0	213	13	0																				
357151			956	0	2	0	972	18	0																				
357526			1014	51	8	0	980	25	0																				
357553			1628	0	0	0	1631	3	0																				
357777			1627	45	0	0	1598	16	0																				
357937			4925	150	11	0	4769	5	0																				
358112			990	0	5	0	1010	25	0																				
358448			567	0	2	0	567	2	0																				
358756			688	0	31	0	683	26	0																				
359472			389	12	0	0	377	0	0																				
359650			158	0	0	0	161	3	0																				
359744			328	0	4	0	324	0	0																				
360777			65	2	0	0	63	0	0				0																
361055			7697	600	118	0	7349	370	0																				
361167		0	53638	24082	451	0	24797	995	5303					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361279			1615	0	6	0	1614	5	0																				
361354			555	0	1	0	591	37	0																				
361439			5096	112	0	0	4986	2	0				0																
362043			356	0	0	0	356	0	0																				
362155			1755	60	31	0	1709	45	0																				
362717			6364	450	9	0	5967	62	0			0	0																
362856			646	0	75	0	570	0	1																				
362940			729	0	4	0	742	17	0																				
363442			316	0	28	0	288	0	0																				
363648			1015	0	0	0	1015	0	0																				
363657			2259	0	24	0	2314	79	0				0																
363778			557	2	0	0	555	0	0																				
364131			1461	63	7	0	1411	20	0																				
364270			538	42	16	0	522	42	0				0																
364430			1328	100	6	0	1606	384	0																				
364850			839	31	8	0	801	1	0			0	0																
365325		0	154923	27112	2073	0	77057	8761	57442					0	0	7	3	0	10	0	0	0	0	0	0	0	0	0	
365745			1696	16	0	0	1698	18	0																				
365848			300	40	14	0	246	0	0																				
365950			174	84	0	0	90	0	0																				
366078			3539	152	11	0	3451	75	0																				
366238			8015	950	53	0	7237	225	0				0																
366247			1595	20	0	0	1575	0	0			0	0																
366359			782	0	5	0	789	12	0																				
366658			781	6	2	0	781	8	0																				
366854			17	17	0	0	0	0	0				0																
367150			489	23	1	0	482	17	0																				
367178			1160	1	8	0	1151	0	0																				
367431			2412	105	16	0	2448	157	0																				
367543			2017	51	2	0	1972	8	0																				
368054			862	0	0	0	865	3	0																				
368344			363	0	1	0	362	0	0			0	0																
368522			1217	9	0	0	1208	0	0																				
368933			932	15	4	0	918	5	0																				
368951			1783	55	5	0	1729	6	0																				
369453			1366	105	2	0	1259	0	0																				
369659			8960	150	10	0	8826	26	0																				
370020			3108	140	23	0	2990	45	0																				
370271		0		6199	5089	0	16831	300	-113799			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370347			1244	14	0	0	1245	15	0																				
370721			1860	9	4	0	1847	0	0				0																
370833			265	0	22	0	243	0	0																				
370954			510	6	1	0	503	0	0																				
371223			2119	49	7	0	2069	6	0																				
371232			1257	114	135	0	1010	2	0																				
371362			3030	233	30	0	2817	50	0																				
371559			724	20	0	0	704	0	0																				
371755			306	10	1	0	295	0	0			0	0																
371849			903	350	7	0	764	218	0																				
371924			12322	2500	79	0	9867	124	0																				
371942			457	6	1	0	452	2	0																				
372444			555	0	1	0	576	22	0																				
372538			4445	38	127	0	4364	84	0																				
372640			766	9	7	0	761	11	0																				
372855			725	45	0	0	680	0	0			0	0																
373115			9916	1625	238	0	8460	407	0				0																
373272			277	0	0	0	277	0	0																				
373553			619	0	0	0	619	0	0																				
373601			706	0	0	0	706	0	0				0																
374130			1285	0	101	0	1216	32	0																				
374354			430	115	0	0	315	0	0																				
374653			19149	8856	202	0	19424	9333	0				0																
374774			960	0	4	0	956	0	0																				
375034			14739	873	53	0	14260	447	0				0																
375043			11356	450	36	0	10945	75	0			0	0																
375379			287	0	0	0	287	0	0																				
375502			16674	3099	57	0	13845	327	0																				
375566			6229	222	35	0	5986	14	0																				
375650			205	0	0	0	205	0	0																				
376237			541	0	43	0	527	29	0																				
376273			13202	0	115	0	13218	131	0				0																
376442			4435	336	1	0	4101	3	0			0	0																
376947			1809	0	6	0	1803	0	0																				
377663			1107	115	0	0	1025	33	0			0	0																
377850			450	20	0	0	432	2	0																				
377908			30804	1075	206	0	29585	62	0				0																
378044			184	15	0	0	169	0	0																				
378110			324	8	5	0	315	4	0																				
379050			318	0	1	0	317	0	0																				
379153			795	0	8	0	802	15	0																				
379470			542	0	0	0	542	0	0																				
379649			502	0	0	0	503	1	0			0	0																
379920		0	342954	48142	6309	0	195137	11919	105285	0	0	0		0	0	9	48	0	57	0	0	0	0	0	0	0	0	0	
380346			1136	0	6	0	1147	17	0																				
380458			7072	578	15	0	6553	74	0																				
380533			1480	30	3	0	1515	68	0																				
380654			1101	10	0	0	1091	0	0																				
380841			99	-40	0	0	141	2	0																				
380878			223	0	0	0	223	0	0																				
380944			679	-200	0	0	879	0	0																				
381026			336	30	0	0	328	22	0				0																
381343			6765	321	29	0	6566	151	0				0																
381839			2838	25	24	0	2808	19	0																				
381932			3068	60	4	0	3013	9	0																				
381950			996	15	2	0	1041	62	0																				
382050			1969	85	12	0	1875	3	0																				
382069		0	1687	502	116	0	2300	364	-867					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256			409	0	0	0	409	0	0																				
382274			30	0	0	0	30	0	0																				
382443			779	0	0	0	790	11	0																				
382537			1663	-1	5	0	1701	42	0																				
382649			3547	280	20	0	3355	108	0																				
382658			2545	60	83	0	2480	78	0																				
382742			758	10	3	0	841	96	0																				
382854			802	30	4	0	809	41	0				0																
384018			18772	4000	9	0	14774	11	0																				
384278			7841	1958	89	0	5929	135	0				150																
384353			76	5	0	0	71	0	0																				
384652			3817	69	3	0	3745	0	0																				
384830			993	0	0	0	993	0	0																				
385350			1058	17	3	0	1049	11	0																				
385471			9826	100	0	0	9726	0	0																				
385547			1556	90	9	0	1465	8	0																				
385686			2569	0	0	0	2569	0	0																				
386432			960	75	5	0	889	9	0																				
386450			2302	0	2	0	2300	0	0				0																
386731			1000	0	3	0	1076	79	0																				
386825			412	0	0	0	412	0	0																				
386852			2497	11	7	0	2492	13	0				0																
387055			820	0	0	0	820	0	0																				
387671			3585	0	90	0	3496	1	0																				
388155			2265	300	23	0	1981	39	0																				
388258			337	0	1	0	336	0	0																				
388557			490	0	0	0	492	2	0																				
388744			3034	150	54	0	2850	20	0																				
388753			284	0	0	0	284	0	0																				
388874			504	0	0	0	504	0	0																				
388940			678	13	0	0	667	2	0																				
389059			1041	0	5	0	1037	1	0																				
389358			1059	25	1	0	1033	0	0																				
389376			394	0	2	0	392	0	0																				
389826			114	6	0	0	111	3	0																				
390336			1996	15	8	0	2020	47	0																				
390372			1551	-140	247	0	1444	0	0																				
390840			1754	54	15	0	1689	4	0																				
391418			920	97	9	0	882	68	0																				
391557			756	45	6	0	705	0	0																				
391575			2211	200	25	0	1988	2	0				0																
391959			1076	23	2	0	1056	5	0			0	0																
391977			3443	1262	29	0	2907	755	0																				
392152			874	36	0	0	865	27	0																				
392255			940	15	2	0	923	0	0																				
392778			2972	125	0	0	2957	110	0																				
393252			976	0	2	0	975	1	0																				
393355			1345	30	0	0	1316	1	0			0	0																
393953			5055	125	6	0	4931	7	0																				
394156			791	58	70	0	905	242	0																				
394259			4676	300	21	0	4447	92	0				0																
395238		0	493452	149117	3813	0	281402	23874	82994					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
395274			1142	29	1	0	1129	17	0																				
396057			709	9	1	0	701	2	0																				
396244			3594	1536	10	0	2048	0	0				0																
396253			1190	25	10	0	1190	35	0																				
396356			316	3	0	0	313	0	0																				
396954			1598	50	86	0	1508	46	0																				
397456			1883	3	3	0	1881	4	0			0	0																
397531			6647	615	39	0	6355	362	0																				
397540			13368	-7	921	0	12835	381	0			0	0																
397559			3113	160	1	0	2967	15	0																				
397755			3717	288	15	0	3429	15	0																				
397858			400	0	0	0	400	0	0																				
398051			641	15	0	0	626	0	0			0	0																
398248			1631	0	10	0	1639	18	0				0																
398668	1234		0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	
398837			2322	17	5	0	2322	22	0																				
399357			398	30	1	0	487	120	0																				
399517			20178	2760	237	0	17526	345	0				0																
399731			711	0	5	0	706	0	0				0																
399973			867	90	5	0	828	56	0																				
400057			1232	0	1	0	1241	10	0																				
400141			6546	125	10	0	6459	48	0																				
400365			3266	0	313	0	2957	4	0																				
