"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
371362																					2148	0	16003		1532				2729					0		6490	0	3104				
371559																					220	0	1164		73				871					0		0	0	0				
371755																				13	188	0	746	105	118	0	0	0	440	0	0	0	0	0	0	0	0	0				
371849																				0	2	0	1796	0	114	0	0	0	424	0	0	0	0	0	0	794	0	462				
371924																					3854	0	35435	2340	4853				3674					0		17079	0	5975				
371942																					376	75	2584		175				664					0		1294	0	0				
372444																					93	49	1454		366				946					0		0	0	0				
372538																					1384	1022	11556		488				2767					0		107	0	5788				
372640																					443	0	4286		200				719					0		2401	0	523				
372855																				0	143	0	2599	126	131	0	0	0	301	0	0	0	0	0	0	2024	0	0				
373115																					7034	459	27765	878	5817	4019			4173					0		10282	0	0	Equity Investments			
373272																					184	21	1062		663				194					0		0	0	0				
373553																					141	0	1511		18				381					0		971	0	0				
373601																					0	0	18169	5255	8498				8014				2190	0		1657	0	0				
374130																					347	831	5215	218	249				473					0		2053	0	1262				
374354																					184	0	696		47				465					0		0	0	0				
374653																					4225	887	25402	3989	10844				8098			3540		0		1348	0	0				
374774																					873	0	1815		568				374					0		0	0	0				
375034																					2743	5868	59258	1457	4090		1588		6463					0		17976	16459	5659		Current Tax Receivable		
375043																				1823	3399	0	32058	962	3635	0	0	0	9107	0	0	0	0	0	0	15917	0	0				
375379																					95	579	863		54				135					0		0	0	0				
375502																					3730	6589	42847		2954				3171					0		26403	0	0				
375566																					4064	0	12154		852				1578					0		5660	0	0				
375650																					57	0	1451		62				222					0		1110	0	0				
376237																					102	26	2344		279				417					0		1520	0	0				
376273																					4490	5549	26648	1600	4386				5827					0		6396	0	0				
376442																				0	1499	1032	11234	425	428	0	0	0	3019	0	0	0	0	0	0	5256	0	0				
376947																					179	756	2290		255				964					0		136	0	0				
377663																				7	590	0	4159	101	108	0	0	0	1106	0	0	0	0	0	0	2355	0	0				
377850																					304	0	1813		118				207					0		1184	0	0				
377908																					14244	24639	126439		15981	12014			14461					0		57114	0	0	Income Tax Receivable			
378044																					0	0	119		43				76					0		0	0	0				
378110																					292	11	629		113				213					0		0	0	0				
379050																					148	0	1037		41				246					0		602	0	0				
379153																					162	0	1781		116				496					0		705	0	302				
379171																					2459	2039	26374		567				1651					0		11610	0	8048				
379470																					1081	373	5144		211				399					0		1856	1224	0				
379649																				10	168	211	10370	132	142	0	0	0	872	0	0	0	0	0	0	3802	1848	3327				
379920																				0	315329	57085	1225801	0	201859	57727	0	0	110748	0	0	0	0	0	0	254714	151365	134701	LIHTC Unfunded Commitments			
380346																					160	0	1053		129				764					0		0	0	0				
380458																					4459	802	17044		3844				2582					0		3872	0	1485				
380533																					242	0	1746		118				1386					0		0	0	0				
380654																					227	0	2806		123				579					0		1877	0	0				
380841																					43	0	228		67				118					0		0	0	0				
380878																					1013	0	5963		197				305					0		4448	0	0				
380944																					67	0	1951		989				249					0		646	0	0				
381026																					214	0	2503	135	140				330					0		1454	0	365				
381343																					1041	4734	36220	1190	5408				4177					0		20860	0	0				
381839																					489	544	4600		347				1026					0		2194	0	0				
381932																					424	580	9453		645				760					0		7044	0	0				
381950																					346	1885	12762		1761				1938					0		6832	0	0				
382050																					901	881	14824		3277				1206					0		8559	0	0				
382069																					4635	0	13128		703				1221					0		712	0	5857				
382256																					108	0	463		78				277					0		0	0	0				
382274																					0	0	40		40				0					0		0	0	0				
382443																					369	133	4542		37				999					0		3004	0	0				
382537																					134	48	1322		465				675					0		0	0	0				
382649																				0	1565	1212	12176	378	381	0	0	0	2285	0	0	0	0	0	0	6733	0	0				
382658																					477	434	4556		226				3419					0		0	0	0				
382742																					849	0	1703		529				325					0		0	0	0				
382854																					252	164	3788	105	271				529					0		2572	0	0				
384018																					2992	5802	43378	2805	5257				6973					0		22354	0	0				
384278																				15	1848	0	103846	2037	60212				6622	13		40737	785	0		13311	10674	11179				
384353																					14	18	145	23	23				90					0		0	0	0				
384652																					9933	7122	38002		1545				1767					0		17635	0	0				
384830																					292	250	1929		262				319					0		806	0	0				
385350																					197	0	3170		404				416					0		2153	0	0				
385471																					2878	1525	16966		867				4421					0		5242	0	2033				
385547																					360	0	3948		100				699					0		2267	0	522				
385686																					206	1394	10431		242				776					0		6868	945	0				
386432																					0	277	1589		872				440					0		0	0	0				
386450																					1433	260	9627	426	1135	650	59		2017					0		4782	0	0	MidWest Housing	Fiserv ATM Reserve Account		
386731																					210	162	4487		364				1376					0		2375	0	0				
386825																					294	55	2141		108				482					0		1202	0	0				
386852																					1339	0	2770	578	614				817					0		0	0	0				
387055																					157	395	5565		250				1178					0		3585	0	0				
387671																					2146	507	11713		757				1119					0		7184	0	0				
388155																					472	0	2073		481				869					0		251	0	0				
388258																					45	0	322		27				250					0		0	0	0				
388557																					170	0	745		97				478					0		0	0	0				
388744																					518	16	7902		305				528					0		6535	0	0				
388753																					50	0	731		183				498					0		0	0	0				
388874																					135	179	1049		60				272					0		403	0	0				
388940																					315	0	4488		296				411					0		3064	0	402				
389059																					338	0	1965		342				842					0		443	0	0				
389358																					0	0	1936		65				1871					0		0	0	0				
389376																					145	95	2940		236				237					0		2227	0	0				
389826																					2	44	1041		151				130					0		357	0	357				
390336																					1894	1198	12506		1581				1818					0		4387	1628	0				
390372																					604	1355	3446	347	436	35			1051			54		0		0	0	0	Ground Rents, Travel Adv, Other			
390840																					431	968	7730		531				1194					0		2707	0	1899				
391418																					913	8	4994		3134				939					0		0	0	0				
391557																					68	20	1618		131				151					0		1248	0	0				
391575																					5621	0	46394		33684		22853		2379					0		4710	0	0		Development & Construction Mgmt Fee Receivable		
391959																				0	452	0	1447	226	226	0	0	0	769	0	0	0	0	0	0	0	0	0				
391977																					1291	6082	37129		1025				2567					0		23099	0	3065				
392152																					185	0	562		53				324					0		0	0	0				
392255																					294	0	1558		109				591					0		564	0	0				
392778																					636	2951	19859		2339				1296					0		11629	0	1008				
393252																					21	0	1411		4				1386					0		0	0	0				
393355																				0	282	1	1412	393	526	82	4	0	603	0	0	0	0	0	0	0	0	0	INTEREST PURCHASED ON SECURITIES	AWG PATRONAGE CERTIFICATE		
393953																					273	1010	5052		1937				1832					0		0	0	0				
394156																					1033	0	5209		1056				1277					0		1843	0	0				
394259																				16	1169	62	8866	228	352	23			4498	85				0		2785	0	0	Promontory Rate Bridge			
395238																					224467	157814	1541252		266145	81611			139588					0		559386	0	193852	Investments in Tax Credit Partnerships			
395274																					1150	241	9757		3915	3291			616					0		3835	0	0	Securities receivable			
396057																					65	858	1517		103				491					0		0	0	0				
396244																					623	430	8620		72				1493					0		439	0	5563				
396253																					1319	33	7413	166	451				1038	3	59	78		0		4572	0	0				
396356																					101	0	690		23				245					0		321	0	0				
396954																					511	0	5358		349				1216					0		3282	0	0				
397456																				0	492	0	1229	123	270	0	0	0	467	0	108	0	0	0	0	0	0	0				
397531																					726	3077	24325		9049				1916					0		9557	0	0				
397540																				0	5116	2447	43614	0	4536	0	0	0	4954	1095	0	0	0	0	0	12669	0	13892				
397559																					1125	0	3669		754				1790					0		0	0	0				
397755																					1529	0	9756		306				1554					0		6367	0	0				
397858																					0	366	708		59				283					0		0	0	0				
398051																				0	423	52	3794	225	253	28	0	0	588	0	0	0	0	0	0	2478	0	0	Federal Income tax receivable			
398248																					2395	0	8705	5117	5188				1122					0		0	0	0				
398631																					686	0	2095		560				849					0		0	0	0				
398668																				0	9736	0	99990	0	88970	0	0	0	1284	0	0	80852	0	0	0	0	0	0				
398837																					1967	338	8417		285				939					0		4888	0	0				
399357																					101	70	1122		93				858					0		0	0	0				
399517																					11600	3038	102313		19050	4052	7089		11819					0		46790	393	9623	Limited partnership investment in Ohio low income housing tax credit projects	Investment in SBICs		
399731																				406	0	80	1060		616				364					0		0	0	0				
399973																					177	0	1028		320				531					0		0	0	0				
400057																					268	0	5707		392				1270					0		3777	0	0				
400141																					1734	776	6670		1947				2213					0		0	0	0				
400365																					1193	0	10943		357				837					0		8095	461	0				
400767																					60	0	2466		193				497					0		1716	0	0				
400945																					364	0	7086		168				353					0		4816	0	1385				
401072																					149	426	4274		138				371					0		2963	0	227				
401559																					310	33	3976		744				441					0		2448	0	0				
401755																					199	0	3224	198	234				1369					0		1422	0	0				
401906																					1163	242	18529		2195				1445					0		13484	0	0				
401951																					49	0	240		142				49					0		0	0	0				
402462																					303	588	1844		218				735					0		0	0	0				
402846																					0	0	1669		124				1087					0		458	0	0				
402873																					398	233	860		118				111					0		0	0	0				
403067																					1140	0	1891		313				438					0		0	0	0				
403106																					9347	4932	60988	1025	4112				6589	724	160			0		22129	0	13879				
403151																					3976	0	34286	5444	14861				14651					0		798	0	0				
403179																					7427	1685	49041	1322	6383				4084					0		20169	9293	0				
403254																					538	0	2152		260				143					0		1211	0	0				
403656																					74	0	777	154	154				549					0		0	0	0				
403870																					2430	2674	16904		541				2254					0		9005	0	0				
403946																					3742	784	14510		2429				2660					0		4895	0	0				
404653																				0	207	24	1269	55	68	0	0	0	203	0	0	0	0	0	0	359	0	408				
404943																					281	398	1170		88				403					0		0	0	0				
406022																					297	934	7579		727				659					0		4962	0	0				
406059																					1543	0	2628		326				759					0		0	0	0				
406666																					472	0	4674		90				723					0		3389	0	0				
406778																					735	0	3354		74				273					0		2272	0	0				
406974																					251	0	6818		48				711					0		5808	0	0				
407168																					583	0	1945		75				978					0		309	0	0				
407506																					4835	7290	31529	1663	6576	2188			6515					0		6313	0	0	Bca Mezzanine Fund II			
407645																					362	0	3510		1064				2084					0		0	0	0				
407850																					179	0	461		33				249					0		0	0	0				
408307																				0	1497	1649	17109	360	767	0	400	0	1296	0	0	0	0	0	0	11900	0	0		Fiserv EFT Deposit		
408642																					916	1186	28071		5125				2377					0		16362	0	2105				
408875																					4640	2075	13130		4439				1976					0		0	0	0				
409265																					67	0	396		101				228					0		0	0	0				
410159																					0	0	414		142				272					0		0	0	0				
410560																					1858	0	4039		148				1829					0		204	0	0				
410748																					585	0	2851		7				1003					0		1256	0	0				
410917																					1312	0	4513		1597				1604					0		0	0	0				
410944																					126	0	591		100				365					0		0	0	0				
411062																					242	0	994		104				648					0		0	0	0				
411174																					1001	0	1146		61				84					0		0	0	0				
411231																					62	17	864		396				389					0		0	0	0				
411240																					119	0	718		253				346					0		0	0	0				
411473																				0	2856	1347	13816	1021	1717	0	0	0	2632	0	0	0	0	0	0	5264	0	0				
411512																					1574	1746	13001	1138	3291	635			2278			112		0		2132	0	1980	Property Held for Future Use			
411549																					26	0	732		0				706					0		0	0	0				
411576																				0	140	73	1472	0	118	0	0	0	129	0	0	0	0	0	0	1012	0	0				
411624																					635	0	1870		312	151			923					0		0	0	0	Accrued Late Charges			
411651																					192	242	2225		72				1719					0		0	0	0				
412153																					743	0	4386		621				3022					0		0	0	0				
412452																					0	0	1006		0				483					0		523	0	0				
412555																					344	0	5971		610				1922					0		3095	0	0				
412667																					300	0	5254		347				1356					0		3251	0	0				
412751																					5236	0	155710	22851	33283				16618					0		92692	0	7881				
412845																					490	0	3900		817				2593					0		0	0	0				
412872																					436	139	1161		234				352					0		0	0	0				
413141																					15385	5443	35956	5418	6384				8744					0		0	0	0				
413208	0	886681	1375048	5972517	0	3021530	822790	0	0	464271	0	0	0	0	0	0	7153	217834	0		886681																		Miscellaneous assets			
413347																					0	0	315		95				220					0		0	0	0				
413543																					280	16	1399		98				1005					0		0	0	0				
413646																					1687	458	15536		1708				2493					0		7833	0	1357				
413673																					1129	933	3891		276				356					0		1197	0	0				
413758																					307	0	2403		269				1827					0		0	0	0				
413851																					0	140	1152		87				531					0		394	0	0				
414102																					577	467	11760		289				1344					0		6519	0	2564				
414652																					752	21	5056		385				1366					0		2532	0	0				
414764																					3058	0	10485		1967				2262					30		3168	0	0				
414858																					1273	219	5435		174				1045					0		2724	0	0				
415770																					450	0	880		172				258					0		0	0	0				
415855																					0	0	358		210	126			148					0		0	0	0	Investment In Insurance Agency			
416245																					5000	7990	180655	2845	15014				23450	5986		3742		0		98597	13121	17483				
416272																					571	727	4128		169				361					0		2300	0	0				
416339																					68	0	2186		129				844					0		1145	0	0				
416357																					0	0	836		105				731					0		0	0	0				
416656																				0	289	0	9988	309	575	0	0	0	2432	0	0	0	0	0	0	6692	0	0				
416674																					1720	1479	8139		1757				1248					0		1935	0	0				
416973																					799	451	2726		68				253					0		1155	0	0				
417626																					39	2395	4567		716				1084					0		333	0	0				
417710																					331	77	706		73				225					0		0	0	0				
418100																					897	1113	4070		682				1378					0		0	0	0				
418249																				0	2036	3657	32352	1143	1301	0	0	0	5760	0	0	158	0	0	0	19598	0	0				
418436																					0	0	131		15				116					0		0	0	0				
418856																					0	0	318		95				223					0		0	0	0				
419255																					188	0	1414		276				950					0		0	0	0				
419406																					28752	1758	166369		22929	6930			10618					0		75085	0	27227	Mutual Fund Investment - non qualified plans			
419460																					1930	0	7313		496				406					0		1929	0	2552				
419675																					6966	1437	18070		3947				2705					0		3015	0	0				
419947																					0	0	1207		46				229					0		932	0	0				
420578																					1734	0	5360		832				703					0		2091	0	0				
420644																					991	781	3500		521				1207					0		0	0	0				
420653																				6	1647	0	4850	55	83	0	0	0	1293	0	0	0	0	0	0	1827	0	0				
420877																					439	143	1223		275				366					0		0	0	0				
421445																					274	0	1959		334	114			1351					0		0	0	0	Fiserv EFT Reserve			
421539																					438	78	4584		311				487					0		3270	0	0				
422059																				0	154	0	876	0	113	0	0	0	609	0	0	0	0	0	0	0	0	0				
422116																					363	87	3555		117				508					0		1642	0	838				
422433																				0	2452	1280	24129	1840	12690	9960	0	0	7707	0	0	0	0	0	0	0	0	0	OTHER RECEIVABLES			
422657																					656	0	1871		107				1108					0		0	0	0				
423159																					332	292	2410		887				899					0		0	0	0				
423449																					1743	1173	20670		3130				2109					0		12515	0	0				
423636																					5	63	2926		234				243					0		2381	0	0				
423739																					1057	1966	14337		1877				2358					0		7079	0	0				
423841																					33	191	1725		47				285					0		1169	0	0				
424156																					782	0	4628		260				1650					0		1936	0	0				
424240																					328	0	2159		85				1746					0		0	0	0				
424352																					500	0	1843		801				511					0		31	0	0				
424437																				0	0	0	159	4	4	0	0	0	155	0	0	0	0	0	0	0	0	0				
424633																					451	201	5004		183				940					0		3229	0	0				
425050																					0	0	659		239				420					0		0	0	0				
425108																					1118	921	9525		2620				1354					0		3512	0	0				
425818																					1162	112	2860		505				1081					0		0	0	0				
425845																					1354	0	3987		321				2312					0		0	0	0				
425911																				0	6705	1686	43271	2290	2768	0	0	0	3839	0	0	0	0	0	0	28273	0	0				
426057																					117	0	888		547				224					0		0	0	0				
426141																					30	45	379		17				287					0		0	0	0				
426534																				0	2926	0	23226	0	6920	0	0	0	13380	4332	0	0	0	0	0	0	0	0				
426758																					511	19	3478		199				482					0		1000	0	1267				
426945																					142	0	731		113				476					0		0	0	0				
427241																					1983	156	9383		737				1696					0		4811	0	0				
427353																					589	1063	8503		1242				2461					0		3148	0	0				
427858																					284	163	1040		251				342					0		0	0	0				
427960																					0	0	362		71				291					0		0	0	0				
428060																					3164	0	6593		779				2650					0		0	0	0				
428462																					498	521	9394		465				1917					0		4451	0	1542				
428547																					5596	0	28683		9743	5463			5204					0		8140	0	0	Operating Lease Equipment			
428855																					562	0	2229		816				851					0		0	0	0				
429021																					432	962	15367		1027				1687					0		8650	0	2609				
429487																					1860	466	28587		10453				2183					0		8235	0	5390				
430036																					1484	99	7545	141	577				1417		412			0		3968	0	0				
430054																					396	0	2987		274				444					0		1873	0	0				
430344																					1115	0	5841		52				1567					0		3107	0	0				
431172																				0	109266	8717	322551	0	52875	38170	0	0	40293	0	0	0	0	0	0	98296	0	13104	Investment tax credit fund			
431323																					395	0	3110		258				360					0		2097	0	0				
431350																					258	2	1644		118				626					0		640	0	0				
431958																					188	0	2008		38				1782					0		0	0	0				
432012																					24	13	180		31				112					0		0	0	0				
432058																				0	120	0	802	66	67	0	0	0	108	0	0	0	0	0	0	507	0	0				
432432																					416	0	7414	33	340				943		27			0		2218	2253	1244				
433505																					3139	0	27582	11852	12475				3471					0		8497	0	0				
433550																					478	1025	8423	224	390	149			1604					0		223	0	4703	Receivable from Jack Henry & Assoc.			
433608																				0	14183	4984	77561	3674	15173	0	0	0	8273	0	8725	0	0	0	0	34948	0	0				
433859																					79	0	3690		0				734					0		2877	0	0				
433943																					1327	597	12816		1376				2394					0		7122	0	0				
434203																					626	2950	18488	999	1077				1297					0		12369	0	169				
434539																					286	696	7388		294				930					0		5182	0	0				
435059																					973	0	5544		400				689					0		3482	0	0				
435077																				0	7436	19050	321793	0	185953	140087	0	0	20281	0	0	0	0	0	0	79345	0	9728	Rental Equipement			
435255																					1392	0	6110		608				4110					0		0	0	0				
435666																					69	0	431		121				241					0		0	0	0				
435750																				0	5100	0	29486	3492	5852	1866	0	0	3613	0	0	0	0	0	0	14921	0	0	Investment Payment Receivable			
436159																					13432	0	116821		75608				16611	20938				0		5802	2131	3237				
436542																					1072	18	7527		70				1885					0		4482	0	0				
436739																					731	0	5585		1129				840					0		1437	0	1448				
436953																					3512	1145	15117		1396				1461					0		7603	0	0				
437044																					81	0	702		23				598					0		0	0	0				
437914																					21566	23095	462938		285716	179071			43112					0		29157	17917	42375	Right of Use Lease Assets			
438050																					156	0	559		183				220					0		0	0	0				
438434																					0	423	12860		167				1109					0		7372	0	3789				
439132																				0	245	731	8706	452	452	0	0	0	1346	0	0	0	0	0	0	3399	0	2533				
439338																					3748	0	39847	2354	3023				11110					0		15527	0	6439				
439356																					591	983	11134		3273				6287					0		0	0	0				
439404																					12688	71	52072		6343		341		9307	1232				0		23663	0	0		Software		
439730																					630	69	1907		324				884					0		0	0	0				
440857																					353	12	555		101				89					0		0	0	0				
440978																					73	55	1743		51				84					0		0	1480	0				
441050																					7	0	1295		211				1077					0		0	0	0				
441078																					410	346	7090		488				797					0		3823	1226	0				
441135																					42	0	343		57				244					0		0	0	0				
441256																				0	9444	945	47638	1078	5517	0	0	0	12949	0	0	0	0	461	0	17292	0	1030				
441359																					1051	104	11276		453				2706					0		6962	0	0				
441434																					319	875	25860		14097				2220					0		3434	0	4915				
441470																					40	0	128		7				81					0		0	0	0				
441630																					98	0	754		127				529					0		0	0	0				
442011																					2092	132	19763		9639	6914	1358		1105					0		6795	0	0	Prepaid Pension Expense	USDA Guarantee Receivable		
442057																					274	0	889		59				556					0		0	0	0				
442244																					1158	229	8509		259				2251					0		4612	0	0				
442655																					239	0	703		172				292					0		0	0	0				
442806																					1525	599	7165		2854				1428					0		759	0	0	Right-of-Use Operating Lease			
443148																					913	0	6219		535				1251					0		2860	0	660				
443205																				0	5999	8239	103409	10305	16101	5542	0	0	7148	0	0	0	0	0	0	52721	0	13201	SWAP ASSET			
443353																					609	0	11592		695				3068					0		6104	0	1116				
443625																					282	342	6781		142				620					0		5395	0	0				
443634																					144	0	4834		240				995					0		3455	0	0				
444350																					0	744	10850		296				2515					0		7295	0	0				
444556																					1021	0	7773		315				1863					0		4574	0	0				
444677																					34	0	278		150				12					0		82	0	0				
445674																					108	266	1647		136				278					0		859	0	0				
445852																				0	193	0	3314	103	158	0	0	0	874	0	0	0	0	0	0	2089	0	0				
445955																					743	0	13385		1666				1990					0		8986	0	0				
446130																					674	199	5249		229				889					0		2168	269	821				
446149																					249	6	1908		137				438					0		1078	0	0				
446176																					962	249	2001	200	335		135		455					0		0	0	0		LRA Receivable		
446877																					790	0	3013		1144				1079					0		0	0	0				
447070																					1101	0	9714	237	316				1072					0		7225	0	0				
447100																					6858	3712	46875	483	2707	169			2822					0		30776	0	0	Loans in Process			
447557																					543	0	2056		431				1082					0		0	0	0				
447874																				0	333	415	3991	139	215	0	0	0	989	0	0	0	0	0	0	2039	0	0				
448040																					575	1201	4399		1140				1483					0		0	0	0				
448554																					169	896	11896		723				1604					0		7208	0	1296				
449038																					323	0	418		0				95					0		0	0	0				
449430																					373	39	4437		213				527					0		3285	0	0				
449832																				0	886	143	3014	0	201	0	0	0	1743	0	0	0	0	0	0	41	0	0				
449841																					492	0	1628		109				172					0		855	0	0				
449935																					113	0	8095		7817				165					0		0	0	0				
450472																					153	223	684		193				115					0		0	0	0				
450632																					745	2049	5159		285				398					0		1682	0	0				
450669																					489	0	3234		20				623					0		2102	0	0				
450753																				0	1988	0	19936	70	5813	5743	0	0	2500	0	0	0	0	0	0	6959	0	2676	FIT Receivable IRS			
450856																					19013	2229	108749		66412	30538			21095					0		0	0	0	TRUST RECEIVABLE			
450959																					2479	0	17969		1105				1831					0		10783	0	1771				
451068																					680	0	8751		4121				2216					0		0	1734	0				
451246																					722	0	5632		581				733					0		3596	0	0				
451273																					2347	0	3539		437				755					0		0	0	0				
451965	0	5498000	59000	55428000	0	25455000	8793000			5641000	0	0	9628000	0	0	0	5273000	12890000	612000		5494000																		Operating lease assets			
452104																					856	984	11316		370				1169					0		7937	0	0				
452159																					303	91	2603		1050				1159					0		0	0	0				
452739																					158	0	2718		377				588					0		1595	0	0	Late Fees Rec	Fiserv Reserve Acct		
452841																					159	710	2151		166				1116					0		0	0	0				
453147																					33	0	549		129				387					0		0	0	0				
453370																					3617	2014	17307		1027				1516					0		7220	276	1637				
453446																					2621	476	13803		2539				1397					0		3535	0	3235				
453839																					173	0	875		145				557					0		0	0	0				
454340																					15	0	1316		118				177					0		1006	0	0				
454546																					698	0	3814		983				1123					0		1010	0	0				
454658																					302	1593	10376		521				1572					0		6388	0	0				
454676																					8026	4395	41373	1463	4702	1351	248	1170	5411					0		0	18839	0	ATM and Branch Cash Receivable In Transit	Matured Qwick Rate CD's	Intercompany Tax Receivable	
454975																					1551	262	6372		122				488					0		3949	0	0				
455150																					539	0	8460	98	308	188			1267					0		2870	3476	0	EFT Deposit			
455253																				0	204	686	2175	161	692	0	0	0	593	0	0	43	0	0	0	0	0	0				
455459																					186	0	2474		77				477					0		1734	0	0				
455477																					467	0	3479	190	264				223					0		2525	0	0				
455552																					6346	0	24133		3782				4599					0		5589	0	3817				
455945																					777	0	1908		112				1019					0		0	0	0				
455972																				0	2078	1217	13489	0	4007	0	0	0	6187	0	1522	0	0	0	0	0	0	0				
456045																				0	148366	59795	431238	16457	23700	0	0	0	50288	0	520	0	0	0	0	64709	50192	34188				
456054																					195	240	4472	383	421	38			1322					0		2294	0	0	Non Post DDA			
456157																					2401	0	13476		666				1309					0		9100	0	0				
456250																					349	0	2109		0				659					0		1101	0	0				
456344																					140	134	390		0				116					0		0	0	0				
456755																					654	0	8789	266	278				1691					0		6166	0	0	805			
457060																					842	571	2560		556				591					0		0	0	0				
457220																					696	0	2445		162				1587					0		0	0	0				
457426																					0	0	2320	545	850				1470					0		0	0	0	Fiserv Reserve for ATM/Debit Card			
457752																					907	0	3400		798				1390					0		305	0	0				
458142																					76	567	5100		332				1559					0		2566	0	0				
458544																					2383	0	9936	247	334				1561					0		4166	0	1492				
458553																					164	0	2620		94				1025					0		1337	0	0				
458665																					267	0	3365		243				986					0		1869	0	0				
458946																					95	0	3055		66				527					0		2367	0	0				
459130																					750	168	3050		974				1158					0		0	0	0				
459354																					1417	0	4115		603				2095					0		0	0	0				
459372																					171	1893	24381		9088				1033					0		9587	0	2609				
459644																					104	0	3396		134				413					0		1903	0	842				
459671																				0	12027	3762	34575	1142	2371	0	0	0	4457	0	0	0	0	0	0	11958	0	0				
460033																					1076	6704	67928	1953	4526	1722			11300					0		44322	0	0	Loan Late Charges Receivable			
460275																					10	213	335		55				57					0		0	0	0				
460332																					0	0	1364		295				1069					0		0	0	0				
460341																					1742	0	4410		185				921					0		1562	0	0				
460350																				0	231	0	1987	0	77	0	0	0	278	0	0	0	0	0	0	1401	0	0				
460556																					71	0	517		95				351					0		0	0	0				
460770																					151	479	1271		124				517					0		0	0	0				
461058																					335	0	3415		96				584					0		1533	0	867				
462774																					212	0	638		177				249					0		0	0	0				
463203																					145	958	2198		563				532					0		0	0	0				
463342																				0	699	3200	36193	0	1796	1230	0	0	4706	0	2	0	0	0	0	17717	8075	0	Margin Receivable - Commercial Swaps			
463605																					215	264	6266		726				1128					0		3933	0	0				
463650																					4911	1324	18026		3546				6030					0		2215	0	0				
463735																					78889	0	1032153		304874	168910			94498					0		333832	185932	34128	Funded Pension Assets			
463977																					899	0	1357		171				287					0		0	0	0				
464255																					105	0	3009		574				1162					0		1168	0	0				
464853																					178	0	1022		23				266					0		555	0	0				
465038																					1127	1397	3139		89				526					0		0	0	0				
465243																					1209	0	2668		383				932					0		144	0	0				
465337																					270	680	4416		521				545					0		1044	0	1356				
465524																					151	0	978		219				608					0		0	0	0				
465618																					916	3282	27604		787				2291					0		14802	0	5526				
465672																					259	500	6196		244				342					0		4851	0	0				
466044																				0	271	0	2732	77	129	0	0	0	2332	0	0	0	0	0	0	0	0	0				
466240																					3961	0	32076		13704				2975					0		7053	1157	3226				
466754																					2732	549	7925		2031				2613					0		0	0	0				
466857																					24630	3983	145264	4367	13751				19490		3180			0		82785	0	625	0			
466932																					594	191	5187		313				374					0		2744	0	971				
467144																					130	32	1011		44				150					0		655	0	0				
467265																					24	0	261		39				198					0		0	0	0				
467470																					501	972	2274		229				572					0		0	0	0				
467658																					1646	253	31267		6444				3367					0		8626	0	10931				
467733																					301	405	14896		581				661					0		10821	0	2127				
468673																					2513	959	9634		335				782					0		5045	0	0				
468806																					1258	2106	27099	3135	3471	181			3316					0		9224	0	7724	Software			
469250																					87	25	224		6				106					0		0	0	0				
469559																					911	0	3568		685				1972					0		0	0	0				
469737																					441	0	2040	217	217				631					0		751	0	0				
470032																					474	523	6716		588				584					0		1903	0	2644				
470050																				0	16419	0	80824	5122	20184	0	0	0	29221	0	0	0	0	0	0	15000	0	0				
470434																					0	0	139		13				126					0		0	0	0				
470452																				138	554	0	11240	223	3837	522	1548		5161		197	917		0		1688	0	0	Unposted Debits	Clearing Fund Deposit		
471057																					35	14	1040		28				341					0		622	0	0				
472018																					355	338	1806		661				452					0		0	0	0				
472045																					55	0	519		8				456					0		0	0	0				
472148																					34	0	1337		60				218					0		1025	0	0				
472250																				0	0	0	112	0	17	0	0	0	95	0	0	0	0	0	0	0	0	0				
472531																					0	24	495		117				354					0		0	0	0				
472616																					1800	1234	13341		7971	1722	4610		1328					0		1008	0	0	PENSION PLAN FUNDED STATUS	DEFERRED COMPENSATION ASSETS		
472643																					150	0	691		124				417					0		0	0	0				
472951																					93	44	563		112				314					0		0	0	0				
472979																					583	856	12800		0				1693					0		9668	0	0				
473042																				5	4265	1417	14706	920	1456	143			5356		175			0		1119	0	1093	Negative Escrow			
473257																					287	274	1221		240				420					0		0	0	0				
473266																				0	8365	0	26770	999	2416	895	0	0	3552	0	0	0	0	0	0	12437	0	0	unposted dda debits			
473501																				0	54624	37653	351073	0	29201	8161	10062	0	37832	0	0	0	0	0	0	154620	11593	25550	Federal Tax Expense Credit Accrual	State Tax Expense Credit Accrual		
473930																					977	401	3703		857				1468					0		0	0	0				
474058																					1242	0	9177		327				706					0		4673	0	2229				
474245																					0	0	658		185				473					0		0	0	0				
474254																					14577	0	139835		19597				14856					0		42370	0	48435				
474357																					591	18	4204		1139				394					0		2062	0	0				
474450																					1215	0	3321		87				2019					0		0	0	0				
474544																					82	0	1614		31				449					0		552	500	0				
474656																					20	0	444		37				190					0		197	0	0				
474759																					12464	15503	132821		40561				12106			14949		0		52187	0	0				
