"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
725844																																																																																																																																																																																																	2816	0	0	0	4776	49776	0	919	0	5382	0	0	0	0	4856	894	0	0	1311	0	0	443	443	2318	6206	15280	2178	25892	0	875	0.093742	0.139005	0.126324	0.000000	0.000000	0.000000	4413	443	74	0	0	0	0	0	0	0	0	0	
725853																																																																																																																																																																																																	27004	0	0	12064	9008	138298	0	1015	0	10650	0	0	0	0	11314	0	0	0	526	0	0	1015	1015	34627	23450	11554	3753	69247	0	0	0.0724	0.1217	0.1107	0.0000	0.0000	0.0000	10299	1015	164	0	0	0	0	0	0	0	0	0	
726234																																																																																																																																																																																																	12204	0	0	3008	126303	432816	0	5217	0	38851	0	0	0	0	38601	0	0	178	10845	0	0	3275	3275	49849	130824	47810	26256	206026	566	0	0.0842	0.1485	0.1359	0.0000	0.0000	0.0000	35326	3275	3525	0	3075	10673	0	0	0	0	0	0	
726355																																																																																																																																																																																																	10384	0	0	0	3813	28642	0	223	0	2501	0	0	0	0	2646	0	0	0	64	0	0	191	191	280	14791	2891	990	10834	0	0	0.0837	0.1736	0.1611	0.0000	0.0000	0.0000	2455	191	46	0	0	0	0	0	0	0	0	0	
726458																																																																																																																																																																																																	3012	0	0	0	21768	65102	0	550	0	8261	0	0	0	0	8060	0	0	0	1116	0	0	475	475	10769	12327	13915	2053	27965	0	0	0.116644	0.212603	0.200074	0	0	0	7585	475	676	0	0	0	0	0	0	0	0	0	
726953																																																																																																																																																																																																	32803	0	0	0	75411	190080	0	1478	0	23373	0	0	0	0	22873	0	0	0	0	0	0	1478	1478	4984	42838	43044	997	97712	136	0	0.112901	0.178972	0.167407	0	0	0	21395	1478	1978	0	0	0	0	0	0	0	0	0	
727156																																																																																																																																																																																																	6552	0	0	11875	4000	48972	0	253	0	4072	0	0	0	0	4325	0	0	0	1005	0	0	253	253	4380	23101	6980	1207	14764	0	0	0.0842	0.1827	0.1720	0.0000	0.0000	0.0000	4072	253	0	0	0	0	0	0	0	0	0	0	
727174																																																																																																																																																																																																	80753	0	0	0	0	817138	0	8485	0	73101	0	0	0	0	75062	0	0	0	21511	0	0	3949	3949	81610	439194	170934	29170	131897	425528	0	0.087239	0.241029	0.228349	0	0	0	71113	3949	0	0	0	0	0	0	0	0	0	0	
727343																																																																																																																																																																																																	3934	0	0	0	25609	73429	0	572	0	9544	0	0	0	0	8643	0	0	0	6533	0	0	571	571	339	20438	13685	2884	37989	0	0	0.1071	0.1640	0.1532	0.0000	0.0000	0.0000	8072	571	1472	0	0	0	0	0	0	0	0	0	
727455																																																																																																																																																																																																	60520	0	0	1002	2009	234562	0	2731	0	26072	0	0	0	0	20993	0	0	0	4458	0	0	1822	1822	52879	15273	44576	3814	117664	0	0	0.088007	0.144936	0.132357	0.000000	0.000000	0.000000	19171	1822	12	0	0	0	0	0	0	0	0	0	
727473																																																																																																																																																																																																	190030	0	0	0	262676	2413158	0	83761	0	121276	0	0	0	0	135880	68767	0	15658	29349	0	0	19034	19034	390531	256718	817050	156932	1028183	31483	0	0.048397	0.093331	0.080257	0	0	0	116846	19034	2801	0	0	0	0	0	0	0	0	0	
728452																																																																																																																																																																																																	5027	0	0	0	31845	119586	0	820	0	11667	0	0	0	0	11842	0	0	517	7093	0	0	820	820	7923	27195	30400	7952	54211	1519	0	0.0924	0.1441	0.1342	0	0	0	11022	820	645	0	0	0	0	0	0	0	0	0	
728742																																																																																																																																																																																																	33785	0	0	820	280882	699289	0	8489	0	73379	0	0	0	0	74475	0	0	774	20637	-563	0	4893	4893	39859	228871	194925	49808	237415	0	0	0.0968	0.1920	0.1794	0.0000	0.0000	0.0000	69582	4893	4360	0	0	0	0	0	0	0	0	0	
728948																																																																																																																																																																																																	28373	0	0	0	117064	356106	0	5601	0	39691	86	0	0	0	38808	1365	0	0	0	0	0	3154	3154	16132	51739	115271	7672	174316	1309	0	0.103933	0.158440	0.145563	0.000000	0.000000	0.000000	35654	3154	4037	17	0	0	0	0	0	0	0	0	
728957																																																																																																																																																																																																	10589	0	0	0	35531	173874	0	1477	0	19301	593	0	0	0	20021	0	0	0	5080	0	0	1477	1477	5043	50914	18096	4200	100541	0	0	0.1097	0.1635	0.1515	0.0000	0.0000	0.0000	18544	1477	757	0	0	0	0	0	0	0	0	0	
729011																																																																																																																																																																																																	9242	0	0	2115	77745	305004	0	3191	0	27413	0	0	0	0	27335	0	0	0	0	0	0	2691	2691	2130	63932	72439	18177	166286	0	0	0.078535	0.127263	0.114734	0.000000	0.000000	0.000000	24644	2691	1239	0	0	0	0	0	0	0	0	0	
729057																																																																																																																																																																																																	27395	0	0	123	15207	99364	0	843	0	8774	60	0	0	0	9139	0	0	0	1791	0	0	659	659	26387	19957	11457	4104	42112	0	0	0.085757	0.173891	0.161352	0	0	0	8480	659	294	0	0	0	0	0	0	0	0	0	
729132	82110	0	0	0	76321	628016	0	7517	0	57572	0	0	0	5996	61442	0	642	255	31670	0	0	4384	4384	123403	89721	183705	13540	237880	0	0	0.0893	0.1767	0.1641	0.0000	0.0000	0.0000	57058	4384	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3133	347640	0	0	0	0	0	451841	0	0	0	2891	2891	0	0	0	2891	0	0	0	0	0	0	0	0	55272	26839	0	0	0	0	0	0	824	0	14371	11	61115	0	0	0	0	0	0	60800	44851	182965	163225	0	5996	0	0	0	19264	0	1335	3660	729	-6693	128	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15835	0	0	0	77	0	0	0	123403	89721	183705	240976	0	17944	91853	240976	350773	0	0	0	57058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638717	0	638717	82110			0	76321									5996																																			
729178																																																																																																																																																																																																	5221	0	0	35385	7956	172698	0	1173	0	14642	0	0	0	0	15602	0	0	0	0	0	0	1173	1173	17642	32300	65125	6355	58547	130	0	0.083387	0.159755	0.147744	0	0	0	14429	1173	53	0	0	0	0	0	0	0	0	0	
729310																																																																																																																																																																																																	10468	0	0	0	107690	477383	143	4501	0	44206	0	0	0	0	45763	0	0	2	0	-2765	0	4046	4189	6991	67000	192395	25946	211971	0	0	0.0883	0.1419	0.1289	0.0000	0.0000	0.0000	41574	4189	1557	0	0	0	0	0	0	0	0	0	
729459																																																																																																																																																																																																	8615	0	0	2535	16383	73735	0	640	0	8413	115	0	0	0	6991	0	0	0	689	0	0	623	623	4335	5999	27439	2670	34557	0	0	0.0880	0.1403	0.1278	0.0000	0.0000	0.0000	6368	623	829	0	0	0	0	0	0	0	0	0	
729570																																																																																																																																																																																																	15006	0	0	1272	0	41199	0	456	456	14291	0	0	0	0	14013	0	0	0	5218	0	0	0	0	662	15681	9529	3158	15767	0	0	0.342440	0.542698	0.542698	0	0	0	14013	0	0	0	0	0	0	0	0	0	0	0	
729842																																																																																																																																																																																																	7329	0	0	0	31417	129420	0	1474	0	12048	0	0	0	0	12562	0	0	0	0	0	0	1132	1132	5479	18183	40442	5234	66173	0	0	0.0921	0.1393	0.1267	0.0000	0.0000	0.0000	11430	1132	618	0	0	0	0	0	0	0	0	0	
729945																																																																																																																																																																																																	2846	0	0	29596	0	141099	0	760	0	11843	0	0	0	0	12470	0	0	0	10110	0	0	760	760	3025	49835	17899	8976	83478	0	0	0.095558	0.115318	0.108290	0.000000	0.000000	0.000000	11710	760	0	0	0	0	0	0	0	0	0	0	
730446																																																																																																																																																																																																	9456	0	0	1200	38002	153098	0	1144	0	16195	0	0	0	0	13625	5445	0	0	10883	0	0	1144	1144	11905	38280	14545	5722	85746	1034	0	0.0809	0.1079	0.0989	0.0000	0.0000	0.0000	12481	1144	964	0	0	0	0	0	0	0	0	0	
730745																																																																																																																																																																																																	6932	0	0	7189	5014	30121	0	147	0	3441	0	0	0	0	3575	0	0	0	0	0	0	147	147	0	13895	9032	641	7327	0	0	0.1192	0.2445	0.2344	0.0000	0.0000	0.0000	3428	147	13	0	0	0	0	0	0	0	0	0	
731050																																																																																																																																																																																																	11522	0	0	5239	9214	139772	0	1260	0	16032	0	0	0	0	12078	0	0	192	0	0	0	1260	1260	11496	14059	4518	3958	105686	0	0	0.082360	0.108955	0.097589	0.000000	0.000000	0.000000	10818	1260	116	0	0	0	0	0	0	0	0	0	
731247																																																																																																																																																																																																	63989	0	0	0	226182	2099255	0	25160	0	254212	0	0	0	0	268046	58732	0	0	22277	0	0	20289	20289	38273	127663	903685	68795	1045890	28256	0	0.1182	0.1656	0.1531	0.0000	0.0000	0.0000	247757	20289	3955	0	0	0	0	0	0	0	0	0	
731957																																																																																																																																																																																																	6850	0	0	0	3962	23686	0	98	0	2347	0	0	0	0	2355	0	0	0	0	0	0	98	98	278	10848	7128	915	5369	0	0	0.0921	0.2101	0.2014	0.0000	0.0000	0.0000	2257	98	90	0	0	0	0	0	0	0	0	0	
732178																																																																																																																																																																																																	43528	0	0	785	2004	219013	0	264	0	22084	297	0	0	0	21695	0	0	0	0	0	0	264	264	2822	45022	50040	9336	121393	0	0	0.095368	0.139539	0.137841	0.000000	0.000000	0.000000	21431	264	-2	0	0	0	0	0	0	0	0	0	
732253																																																																																																																																																																																																	3462	0	0	0	6956	85946	0	684	0	11967	0	0	0	0	7777	0	0	0	2745	0	0	684	684	3053	8952	15998	4921	53752	0	0	0.088397	0.118499	0.108077	0.000000	0.000000	0.000000	7093	684	336	0	0	0	0	0	0	0	0	0	
732459																																																																																																																																																																																																	8551	0	0	0	9967	73108	0	765	0	7898	163	0	0	0	8522	0	0	0	5815	0	0	661	661	5609	14597	14812	2776	38818	0	0	0.1024	0.1640	0.1512	0.0000	0.0000	0.0000	7861	661	37	0	0	0	0	0	0	0	0	0	
732637																																																																																																																																																																																																	9318	0	0	0	22760	83158	0	477	0	8460	0	0	0	0	8633	0	0	0	0	0	0	477	477	0	12934	18373	4625	51933	0	0	0.099891	0.135511	0.128024	0.000000	0.000000	0.000000	8156	477	241	0	0	0	0	0	0	0	0	0	
732758																																																																																																																																																																																																	97753	0	0	3205	64557	368545	16	5879	0	37442	0	0	0	0	38035	0	0	0	15633	0	0	2460	2476	131175	63541	2987	17086	174758	0	1747	0.092835	0.196708	0.183902	0	0	0	35559	2476	136	0	0	0	0	0	0	0	0	0	
732918																																																																																																																																																																																																	14455	0	0	0	277445	848446	0	7617	0	79653	0	0	0	0	72379	3774	0	175	11065	-4806	0	7056	7056	12353	150114	293484	34670	378500	3774	6713	0.080224	0.128350	0.115838	0.000000	0.000000	0.000000	65323	7056	9383	0	0	0	0	0	0	0	0	0	
732954																																																																																																																																																																																																	13565	0	0	12572	14501	58893	0	161	0	7961	0	0	0	0	7750	0	0	20	0	0	0	161	161	2036	35780	7855	791	12766	0	0	0.1285	0.3248	0.3181	0.0000	0.0000	0.0000	7589	161	372	0	0	0	0	0	0	0	0	0	
733054																																																																																																																																																																																																	15345	0	0	0	381573	529585	0	2858	0	51686	0	0	0	0	46724	0	0	0	4127	0	0	2603	2603	20194	324401	70268	17825	106118	0	0	0.0871	0.2247	0.2122	0	0	0	44121	2603	7317	0	0	0	0	0	0	0	0	0	
733540																																																																																																																																																																																																	8215	0	0	1430	3471	26013	0	1436	0	4120	0	0	0	0	4279	0	0	0	0	0	0	172	172	745	14477	2231	525	9984	0	0	0.1445	0.3334	0.3200	0.0000	0.0000	0.0000	4107	172	13	0	0	0	0	0	0	0	0	0	
733559																																																																																																																																																																																																	5391	0	0	2600	0	35664	0	318	0	2780	0	0	0	0	3098	0	0	0	0	0	0	318	318	98	12360	314	942	23210	0	0	0.0790	0.1199	0.1076	0.0000	0.0000	0.0000	2780	318	0	0	0	0	0	0	0	0	0	0	
733661																																																																																																																																																																																																	394	0	0	0	23010	28162	0	100	0	26507	0	0	0	0	26608	0	0	0	0	0	0	95	95	9622	13788	0	267	4858	0	0	0.8708	3.4960	3.4835	0.0000	0.0000	0.0000	26513	95	-6	0	0	0	0	0	0	0	0	0	
733755																																																																																																																																																																																																	14004	0	0	0	1597	69357	0	661	0	5762	0	0	0	0	6297	0	0	1311	787	0	0	559	559	11759	5209	20833	2268	32193	0	0	0.0853	0.1412	0.1287	0.0000	0.0000	0.0000	5738	559	24	0	0	0	0	0	0	0	0	0	
733951																																																																																																																																																																																																	12162	0	0	0	53192	121123	0	898	0	10650	0	0	0	0	10134	0	0	0	0	0	0	814	814	2149	61815	19599	3837	37068	0	0	0.0814	0.1559	0.1434	0.0000	0.0000	0.0000	9320	814	1330	0	0	0	0	0	0	0	0	0	
734051																																																																																																																																																																																																	9364	0	0	0	3453	48841	0	508	0	5971	0	0	0	0	6325	0	0	0	1241	0	0	384	384	4055	11342	12075	2784	21833	337	0	0.1240	0.2065	0.1939	0.0000	0.0000	0.0000	5941	384	30	0	0	0	0	0	0	0	0	0	
734248																																																																																																																																																																																																	8019	0	0	0	91150	287734	0	2010	0	29255	0	0	0	0	27159	0	0	0	14093	0	0	2010	2010	5535	65922	61958	10219	151673	0	0	0.092806	0.132553	0.122743	0.000000	0.000000	0.000000	25149	2010	925	0	0	868	0	0	0	0	0	0	
734350																																																																																																																																																																																																	7695	0	0	0	35840	273960	0	853	0	23707	0	0	0	0	25083	175	0	0	0	-1256	0	853	853	15003	48277	55891	15592	154531	175	0	0.093249	0.129733	0.125321	0.000000	0.000000	0.000000	24230	853	733	0	0	0	0	0	0	0	0	0	
734538																																																																																																																																																																																																	228046	0	0	0	103675	857192	0	10182	0	136410	0	0	0	778	140041	0	0	0	17816	0	0	5403	5403	243773	241311	10502	29547	369332	0	0	0.145711	0.327634	0.314994	0	0	0	134638	5403	1323	0	0	0	0	0	0	0	0	0	
734613																																																																																																																																																																																																	18878	0	0	0	78818	259142	202	3645	0	42769	0	0	0	0	44078	0	0	366	13282	0	0	1718	1920	15058	82770	100308	6199	63927	0	0	0.1629	0.3252	0.3111	0.0000	0.0000	0.0000	42158	1920	611	0	0	0	0	0	0	0	0	0	
734949																																																																																																																																																																																																	7236	0	0	0	5218	51288	0	1026	0	3913	0	0	0	0	4409	0	0	43	0	0	0	496	496	1380	13106	1575	1639	36253	0	0	0.0724	0.1126	0.0999	0.0000	0.0000	0.0000	3913	496	0	0	0	0	0	0	0	0	0	0	
735049																																																																																																																																																																																																	8988	0	0	3680	30410	58877	0	167	0	9783	0	0	0	0	9335	0	0	0	0	0	0	167	167	2666	39599	11835	574	4008	0	0	0.159230	0.523086	0.513729	0.000000	0.000000	0.000000	9168	167	615	0	0	0	0	0	0	0	0	0	
735067																																																																																																																																																																																																	13726	0	0	0	0	76509	0	689	0	11196	0	0	0	0	10476	0	0	0	2227	0	0	603	603	5528	10990	28754	1886	30604	0	0	0.131183	0.217313	0.204804	0	0	0	9873	603	0	0	0	0	0	0	0	0	0	0	
735142																																																																																																																																																																																																	3951	0	0	0	10909	47143	0	361	0	4136	0	0	0	0	4229	0	0	0	2196	0	0	361	361	1420	11719	6331	1030	27766	0	0	0.087162	0.123054	0.112550	0.000000	0.000000	0.000000	3868	361	268	0	0	0	0	0	0	0	0	0	
735357																																																																																																																																																																																																	1712	0	0	0	0	17049	0	128	0	1358	0	0	0	0	1486	0	0	6	0	0	0	128	128	1703	1329	1202	389	12943	0	0	0.086879	0.107580	0.098313	0	0	0	1358	128	0	0	0	0	0	0	0	0	0	0	
735414																																																																																																																																																																																																	2182	0	0	13667	0	58234	0	155	0	6659	0	0	0	0	6409	0	0	0	2229	0	0	155	155	982	12615	22569	2993	22223	0	0	0.1112	0.1725	0.1684	0	0	0	6254	155	0	0	0	0	0	0	0	0	0	0	
735441																																																																																																																																																																																																	36572	0	0	0	6631	606782	0	8262	0	67706	0	0	0	0	74567	3437	0	4968	43601	0	0	7231	7231	29715	40506	19591	14192	524849	2163	0	0.115313	0.129254	0.116720	0.000000	0.000000	0.000000	67336	7231	233	37	0	0	0	0	0	0	0	0	
735656																																																																																																																																																																																																	2671	0	0	585	31617	79374	0	628	0	7606	0	0	0	0	8311	0	0	150	0	0	0	627	627	3103	21464	7101	4863	48617	700	0	0.0968	0.1358	0.1256	0	0	0	7684	627	-78	0	0	0	0	0	0	0	0	0	
735768																																																																																																																																																																																																	56278	0	0	2117	231780	595965	0	5781	0	92890	0	0	0	0	76147	0	0	6019	3393	0	0	3862	3862	132438	157685	32091	25157	256069	0	0	0.126370	0.248176	0.235589	0.000000	0.000000	0.000000	72285	3862	4284	0	0	0	0	0	0	0	0	0	
735973																																																																																																																																																																																																	1164	0	0	0	36702	89305	0	345	0	11474	0	0	0	0	11105	0	0	0	1026	0	0	345	345	7308	29899	37598	6347	14925	0	483	0.121141	0.276024	0.267449	0	0	0	10760	345	183	0	0	0	0	0	0	0	0	0	
736158																																																																																																																																																																																																	11923	0	0	5166	3409	34800	0	205	0	3923	0	0	0	0	4079	0	0	0	0	0	0	205	205	4463	9902	5566	1375	14999	0	0	0.111717	0.206406	0.196033	0	0	0	3874	205	49	0	0	0	0	0	0	0	0	0	
736206																																																																																																																																																																																																	58922	0	0	71133	502318	1416988	0	10948	0	104001	0	0	0	0	112025	6250	0	6093	0	-6346	0	9314	9314	45009	561418	359926	46184	449839	1686	0	0.074681	0.150673	0.138145	0.000000	0.000000	0.000000	102711	9314	7175	0	0	0	0	0	0	0	0	0	
736448																																																																																																																																																																																																	33864	0	0	0	117153	943422	0	7522	0	106202	0	0	0	0	84881	0	0	0	49182	0	0	7522	7522	11452	140489	146162	79201	626135	0	0	0.0846	0.1125	0.1026	0.0000	0.0000	0.0000	77359	7522	940	0	0	0	0	0	0	0	0	0	
736550																																																																																																																																																																																																	5237	0	0	0	50783	240895	0	3170	0	24567	0	0	0	0	21504	0	0	0	4115	0	0	2178	2178	10905	35343	54702	7720	137769	0	0	0.083395	0.120259	0.108079	0	0	0	19326	2178	2293	0	0	0	0	0	0	0	0	0	
736662																																																																																																																																																																																																	3757	0	0	0	50845	127270	0	1003	0	14712	0	0	0	0	13379	0	0	329	0	0	0	929	929	8667	43417	16426	6604	57295	0	0	0.097948	0.180111	0.167605	0	0	0	12450	929	400	0	0	0	0	0	0	0	0	0	
737548																																																																																																																																																																																																	20604	0	0	0	98443	493108	0	4431	0	52950	0	0	0	0	49115	6494	0	0	12432	0	0	4431	4431	8205	123352	64706	21922	293302	10013	0	0.0937	0.1265	0.1164	0.0000	0.0000	0.0000	45181	4431	3879	0	0	0	0	0	0	0	0	0	
737632																																																																																																																																																																																																	20085	0	0	0	73669	292661	0	2237	0	29117	0	0	0	0	32091	0	0	0	4495	0	0	2237	2237	25107	66962	46031	24387	158028	0	0	0.1023	0.1625	0.1512	0.0000	0.0000	0.0000	29854	2237	-816	0	0	0	0	0	0	0	0	0	
737753																																																																																																																																																																																																	8442	0	0	0	22119	73690	0	547	0	18234	0	0	0	0	18471	0	0	0	0	0	0	547	547	31	17217	0	1581	56518	0	0	0.2500	0.3080	0.2989	0.0000	0.0000	0.0000	17924	547	310	0	0	0	0	0	0	0	0	0	
738013																																																																																																																																																																																																	18143	0	0	0	158847	668083	0	5478	0	59505	0	0	0	0	74593	4594	0	640	58952	0	14278	5478	19756	54896	125089	76023	16703	412885	9461	0	0.0881	0.1475	0.1085	0.0000	0.0000	0.0000	54837	19756	4458	0	0	0	0	0	0	0	0	0	
738040																																																																																																																																																																																																	84040	0	0	13102	62279	1216747	0	15141	0	123196	0	0	0	0	128665	0	0	0	16298	0	0	12750	12750	63430	179112	104344	48208	877720	10903	0	0.096957	0.126142	0.113642	0	0	0	115915	12750	18	273	0	0	0	0	0	0	0	0	
738143																																																																																																																																																																																																	13370	0	0	0	93878	352633	0	2334	0	34048	0	0	0	0	29860	0	0	0	18315	0	0	2334	2334	7434	97980	43928	14499	199059	119	0	0.0803	0.1191	0.1098	0.0000	0.0000	0.0000	27526	2334	2910	0	0	0	0	0	0	0	0	0	
738255																																																																																																																																																																																																	5839	0	0	0	41897	143115	0	1025	0	14111	0	0	0	0	14695	100	0	0	0	0	0	1025	1025	6558	29214	16199	5311	91501	100	0	0.0980	0.1389	0.1292	0.0000	0.0000	0.0000	13670	1025	441	0	0	0	0	0	0	0	0	0	
738303																																																																																																																																																																																																	95190	0	0	17167	131744	831152	0	4045	0	85739	31	0	0	0	90014	0	0	0	18817	-5016	0	4045	4045	85124	151992	300752	36868	291657	4497	3063	0.103681	0.188425	0.179958	0.000000	0.000000	0.000000	85969	4045	1475	0	0	0	0	0	0	0	0	0	
738572																																																																																																																																																																																																	6730	0	0	0	11309	113102	0	1030	0	15585	735	0	0	0	16441	0	0	0	8786	0	0	991	991	2771	10830	55533	9035	44785	0	0	0.136766	0.207539	0.195029	0	0	0	15450	991	106	0	0	0	0	0	0	0	0	0	
738657																																																																																																																																																																																																	5881	0	0	5125	1813	33817	0	193	0	3139	0	0	0	0	3311	0	0	0	80	0	0	193	193	4875	8351	9121	725	11642	0	0	0.0935	0.1848	0.1741	0.0000	0.0000	0.0000	3118	193	21	0	0	0	0	0	0	0	0	0	
738769																																																																																																																																																																																																	52970	0	0	0	98299	377880	0	3810	0	51969	0	0	0	0	50803	154	0	0	8716	0	0	2845	2845	27957	122228	39675	23232	186277	154	0	0.131758	0.212054	0.200179	0	0	0	47958	2845	2993	0	0	0	0	0	0	0	0	0	
739159																																																																																																																																																																																																	3166	0	0	0	7666	24566	0	162	0	1603	0	0	0	0	1645	0	0	0	436	0	0	162	162	3560	7420	2252	1148	11360	0	83	0.059011	0.117383	0.105823	0.000000	0.000000	0.000000	1483	162	37	0	0	0	0	0	0	0	0	0	
739346																																																																																																																																																																																																	3290	0	0	0	35896	77293	0	302	0	7220	0	0	0	0	6749	0	0	0	0	0	0	302	302	0	9397	39008	1122	28017	0	0	0.0879	0.1366	0.1305	0.0000	0.0000	0.0000	6447	302	773	0	0	0	0	0	0	0	0	0	
739355																																																																																																																																																																																																	27811	0	0	0	11359	340381	0	4441	0	31551	0	0	0	0	34750	0	0	0	0	0	0	3339	3339	27350	22227	67925	8645	227107	0	0	0.0930	0.1306	0.1181	0.0000	0.0000	0.0000	31411	3339	140	0	0	0	0	0	0	0	0	0	
739430																																																																																																																																																																																																	31106	0	0	128	51813	234672	0	2420	0	25827	0	0	0	0	26633	0	0	0	0	0	0	1689	1689	35523	54344	50357	13297	95443	344	0	0.107062	0.198294	0.185718	0.000000	0.000000	0.000000	24944	1689	883	0	0	0	0	0	0	0	0	0	
739560																																																																																																																																																																																																	99424	0	0	0	135724	2569593	0	43877	0	248044	0	0	0	16382	264620	1281138	0	0	86409	-1447	0	23603	23603	79840	164111	1167727	128151	1193156	579557	0	0.0987	0.1402	0.1277	0.0000	0.0000	0.0000	241017	23603	5065	3001	23394	0	0	0	0	0	0	0	
739832																																																																																																																																																																																																	8410	0	0	0	21581	93077	0	611	0	10027	0	0	0	0	9578	0	0	0	1007	0	0	611	611	1108	16678	40603	3078	34224	0	0	0.0990	0.1282	0.1200	0.0000	0.0000	0.0000	8967	611	1060	0	0	0	0	0	0	0	0	0	
739850																																																																																																																																																																																																	13520	0	0	6281	0	86468	0	584	0	7820	0	0	0	0	7932	0	0	0	19	0	648	584	1232	12422	9394	4651	4906	59465	0	0	0.0796	0.1172	0.0990	0.0000	0.0000	0.0000	6700	1232	0	0	0	0	0	0	0	0	0	0	
740249																																																																																																																																																																																																	13481	0	0	64151	0	183978	0	436	0	18783	0	0	0	0	19219	0	0	0	0	0	0	436	436	728	41294	44933	2852	97459	0	0	0.110691	0.142154	0.138930	0.000000	0.000000	0.000000	18783	436	0	0	0	0	0	0	0	0	0	0	
741068																																																																																																																																																																																																	21228	0	0	0	4086	98242	0	891	0	10015	0	0	0	0	10671	0	0	0	526	0	0	699	699	13972	11646	40338	2110	33113	8761	0	0.0985	0.1914	0.1789	0.0000	0.0000	0.0000	9972	699	43	0	0	0	0	0	0	0	0	0	
741152																																																																																																																																																																																																	11581	0	0	0	25938	54254	0	272	0	6442	0	0	0	0	6137	0	0	0	0	0	0	272	272	3661	28684	2487	969	19118	0	0	0.113654	0.234398	0.224009	0.000000	0.000000	0.000000	5865	272	577	0	0	0	0	0	0	0	0	0	
741273																																																																																																																																																																																																	34571	0	0	0	17140	188924	0	3996	0	9867	0	0	0	0	10529	0	0	0	0	0	0	1220	1220	36123	15793	91907	22057	48468	0	0	0.049274	0.111060	0.098191	0	0	0	9309	1220	558	0	0	0	0	0	0	0	0	0	
