"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFDL189	RCFDL194	RCFDL195	RCFDL196	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	RCONL189	RCONL190	RCONL194	RCONL195	RCONL196	RCONL197	TEXTA545	
822051																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9006	1151	0	0	99495	11631	61358	77	169859	0	0	0	0	0	0	0	0	0	0	7368	11	197930	1	23318	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11143	349	922	3	141435	9854	36288	60	189788	0	0	0	0	0	0	0	0	0	0	2589	5	210145	1	18217	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822275																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16066	624	0	0	180022	15083	32176	60	228264	0	0	0	0	0	0	0	0	0	0	357	1	260200	1	25912	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822408																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7842	705	261	1	124398	11906	35372	63	167892	19	0	0	0	0	0	0	0	0	1428	12192	14	208628	1	17347	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1923	78	0	0	89336	2769	18043	32	109302	0	0	0	0	0	0	0	0	0	0	2043	5	136199	1	20388	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822631																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1278	163	0	0	36513	2433	6642	18	44433	0	0	0	0	0	0	0	0	0	0	985	1	49089	2	4460	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822846																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6808	417	0	0	90059	5427	25460	43	122327	0	0	0	0	0	0	0	0	0	0	7915	5	141655	2	12071	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
822976																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	18590	919	256	1	177049	21735	21595	45	218477	987	0	0	0	0	0	0	0	0	0	3261	4	245964	1	25570	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823076																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2978	131	336	1	25574	2255	1216	4	30104	0	0	0	0	0	0	0	0	0	0	0	0	38472	1	7727	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823133																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9254	516	344	1	155159	14283	46012	61	210769	0	0	0	0	0	0	0	0	0	0	5497	12	254104	1	36155	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823142																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1552	181	0	0	56658	5125	13473	15	71683	0	0	0	0	0	0	0	0	0	0	1299	4	100010	1	7731	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823450																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6052	257	529	2	167585	15942	116524	114	290692	0	0	0	0	0	0	0	0	0	0	57512	40	321089	1	33766	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823478																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	22313	550	1344	5	243642	11902	54437	131	321736	0	0	0	0	0	0	0	0	0	0	15476	21	442053	1	81330	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823553																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	454	27	0	0	8926	990	2133	5	11513	0	0	0	0	0	0	0	0	0	0	611	2	16006	1	2738	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823638																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3503	140	0	0	56529	4831	47277	34	107309	0	0	0	0	0	0	0	0	0	0	2288	4	117353	1	13132	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
823656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8091	499	0	0	136827	11003	52226	74	197144	0	0	0	0	0	0	0	0	0	0	19542	14	213882	1	21481	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824000																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						150015	0	46153	2134	2491	8	669404	53456	793939	551	1511987	0	0	0	0	0	0	0	0	0	7991	536061	139	1561960	1	125610	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1733	103	0	0	21617	1798	5613	8	28963	0	0	0	0	0	0	0	0	0	0	1349	1	40668	1	5866	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824550																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11519	922	5376	7	329466	27478	260212	292	606573	0	0	0	0	0	0	0	0	0	0	96304	96	636210	1	57643	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824653																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5207	190	254	1	68140	4901	11141	17	84742	0	0	0	0	0	0	0	0	0	0	1384	3	108140	1	10196	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824671																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	35811	1777	2142	6	272972	23082	41699	82	352626	0	0	0	0	0	0	0	0	0	0	7835	8	399097	1	45367	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
824738																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3281	146	0	0	42992	3891	7374	16	53646	0	0	0	0	0	0	0	0	0	0	1135	3	63825	2	5174	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825146																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						383862	0	73217	3462	8254	24	1487137	79154	570331	654	2138939	0	0	0	0	0	0	0	0	0	321829	70645	129	2733412	1	296348	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825454																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5683	168	298	1	108179	6282	32862	55	147022	0	0	0	0	0	0	0	0	0	0	4198	10	163305	2	15553	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11029	771	281	1	127976	11663	46838	65	186124	0	0	0	0	0	0	0	0	0	0	7157	14	206093	1	26562	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825753																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14341	995	1648	6	165704	13680	64325	109	246018	0	0	0	0	0	0	0	0	0	0	24356	47	300590	1	25624	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	17020	939	1696	6	121352	9194	34956	61	175024	0	0	0	0	0	0	0	0	0	0	10632	21	220645	1	20830	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
825940																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4769	328	1016	3	47498	4109	5460	16	58743	0	0	0	0	0	0	0	0	0	0	594	1	72875	1	7808	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
826255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1629	206	606	2	26895	3866	3105	8	32236	0	0	0	0	0	0	0	0	0	0	0	0	36699	1	3803	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
826451																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	33576	2536	9292	13	42869	0	0	0	0	0	0	0	0	0	0	2111	5	48592	1	5374	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
826648																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10648	530	1475	5	72995	5255	15278	35	100396	0	0	0	0	0	0	0	0	0	0	3033	7	133441	1	14975	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
826956																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8530	366	1023	4	306963	20997	242895	307	559411	0	0	0	0	0	0	0	0	0	9000	62537	83	628738	1	63786	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
827346																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1306	65	0	0	15533	1992	3427	6	20266	0	0	0	0	0	0	0	0	0	0	1857	3	22160	1	3936	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
827355																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3251	133	962	3	63961	6566	12184	29	80358	0	0	0	0	0	0	0	0	0	0	2808	7	94498	1	11435	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
827458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5896	677	0	0	112080	6909	101269	103	219245	0	5	0	0	0	0	0	0	0	0	34995	19	228091	1	21172	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
827560	392343	0	0	0	0	0	0	0	0	0	478513	1	44792	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF					0		0	7018	445	0	0	349468	14461	35857	88											0	0	0											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
827953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	627	49	0	0	27967	601	25042	36	53636	0	0	0	0	0	0	0	0	0	0	5749	9	57651	1	6638	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
828110																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13563	820	2062	7	121338	14495	36597	60	173560	0	0	0	0	0	0	0	0	0	0	5068	10	192873	1	16550	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
828174																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19473	682	1461	5	89263	7268	14183	35	124707	327	0	0	0	0	0	0	0	0	0	1762	4	164169	1	28210	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
828473																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	28721	1250	1321	4	222128	20309	26698	70	278869	0	0	0	0	0	0	0	0	0	0	637	2	330764	2	38848	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
828651																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						384197	0	27214	2010	1008	3	910236	74900	759477	866	1697935	0	0	0	0	0	0	0	0	0	0	237898	251	1954286	1	179607	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
828745																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	712	136	0	0	16152	2010	5536	8	22400	0	0	0	0	0	0	0	0	0	0	292	1	24879	1	2962	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
829032																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4108	218	288	1	83013	8036	8561	19	95972	0	0	0	0	0	0	0	0	0	0	1174	4	108100	2	11656	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
829041																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	10482	572	251	1	96631	10867	27515	45	134879	0	0	0	0	0	0	0	0	0	0	1745	5	177719	1	28967	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
829050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	22742	738	2326	7	253708	23361	85277	119	364052	0	0	0	0	0	0	0	0	0	0	17335	25	385514	2	36400	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
829256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8039	459	358	1	220091	13387	142638	211	371126	0	0	0	0	0	0	0	0	0	0	57206	75	415811	1	56240	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
829452																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7776	491	0	0	55476	3373	6384	8	69636	0	0	0	0	0	0	0	0	0	0	0	0	78907	1	9550	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830113																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8960	467	0	0	116328	11296	17214	40	142502	0	0	0	0	0	0	0	0	0	754	2173	5	157394	1	12976	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830168																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1552	62	0	0	24790	2352	9401	19	35743	0	0	0	0	0	0	0	0	0	0	5098	16	42449	1	7913	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830252																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1286	76	0	0	45891	5781	17516	29	64693	0	0	0	0	0	0	0	0	0	0	2553	7	77628	2	12601	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830355																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	21962	1001	3328	10	237521	17230	132529	154	395340	0	0	0	0	0	0	0	0	0	0	16912	24	452573	1	51068	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830542																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13936	1053	667	1	182989	17458	83347	99	280939	0	0	0	0	0	0	0	0	0	0	18088	25	321302	1	26689	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830645																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1732	98	259	1	28781	2242	4585	4	35357	0	0	0	0	0	0	0	0	0	0	0	0	43180	2	6002	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
830748																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	25867	990	4162	8	193282	13775	46726	74	270037	0	0	0	0	0	0	0	0	0	0	1956	5	335361	1	42471	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831008																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	38300	2451	2579	9	324899	23025	84756	164	450534	0	0	0	0	0	0	0	0	0	0	8515	17	514335	1	69237	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831044																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4173	172	1011	2	68024	4326	28019	62	101227	0	0	0	0	0	0	0	0	0	0	2440	6	124295	1	20839	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831352																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1562	112	0	0	28456	1953	6312	15	36330	0	0	0	0	0	0	0	0	0	0	2296	5	37745	1	3603	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831549																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1101	82	259	1	23053	1497	9581	13	33994	0	0	0	0	0	0	0	0	0	0	578	2	39203	1	3900	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831576																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6646	378	0	0	152070	8675	60275	126	218991	0	0	0	0	0	0	0	0	0	0	10005	23	238161	1	24656	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831642																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9923	452	2925	7	136373	11456	72294	101	222723	1208	0	0	0	0	0	0	0	0	0	21425	29	253269	1	39281	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2654	86	1097	3	80828	3953	51795	81	136374	0	0	0	0	0	0	0	0	0	0	15377	36	164512	1	21989	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831875																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	62913	3589	5061	9	67974	0	172	373	416	990	0	0	0	0	0	0	0	97391	1	18054	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
831941																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9399	371	275	1	103406	10385	21819	40	134899	0	0	0	0	0	0	0	0	0	0	5200	10	165325	2	17281	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
832528																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8462	272	955	3	52949	5599	5508	13	67874	0	0	0	0	0	0	0	0	0	0	853	2	79442	1	10774	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
832546																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9270	863	0	0	191525	20692	92486	142	293283	0	0	0	0	0	0	0	0	0	0	6718	13	364218	1	30667	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833271																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	27338	2217	260	1	377579	22806	101712	156	506890	0	0	0	0	0	0	0	0	0	0	30510	39	567948	1	55794	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833404																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	47581	3430	5678	12	442926	58685	126911	228	623096	0	0	0	0	0	0	0	0	0	0	31922	63	719063	1	71949	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833646																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4710	215	735	2	46988	5403	34887	31	87320	0	0	0	0	0	0	0	0	0	0	2809	5	97708	2	14973	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833749																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	13010	1423	0	0	68357	13927	210771	384	292138	0	0	0	0	0	0	0	0	0	0	15646	27	356561	1	33172	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833758																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3783	134	0	0	31975	3155	29645	32	65403	0	0	0	0	0	0	0	0	0	0	2297	5	73092	1	8385	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
833851																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1552	186	0	0	21734	1856	3663	7	26949	0	0	0	0	0	0	0	0	0	0	0	0	29278	1	3180	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
834175																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2886	176	0	0	31434	2582	3149	9	37670	201	0	0	0	0	0	0	0	0	0	0	0	51338	2	11984	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
834755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4576	796	0	0	61293	5583	24950	51	90819	0	0	0	0	0	0	0	0	0	1575	2528	4	100221	1	9250	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
834979																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						14312	0	50183	2735	260	1	518147	54385	63609	147	632199	0	0	0	0	0	0	0	0	0	0	19807	29	760903	2	62302	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835079																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8551	344	0	0	43399	5503	4755	9	56705	0	0	0	0	0	0	0	0	0	0	0	0	64215	2	7042	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8606	497	0	0	135781	9361	41678	74	186065	0	0	0	0	0	0	0	0	0	0	5451	12	202220	1	15169	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835378																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5299	228	0	0	30739	2717	1641	5	37679	0	0	0	0	0	0	0	0	0	0	0	0	45174	2	4454	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835444																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9404	354	0	0	155199	14301	54349	72	218950	0	0	0	0	0	0	0	0	0	0	9181	15	244292	2	23423	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835613																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4029	175	0	0	30983	2710	3923	8	38935	0	0	0	0	0	0	0	0	0	0	1242	1	49449	1	10608	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835659																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5606	181	418	1	31314	2165	11210	18	48548	0	0	0	0	0	0	0	0	0	0	799	2	55084	1	5200	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835743																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	18186	666	1398	4	102196	9443	43073	50	164853	0	0	0	0	0	0	0	0	0	0	12776	9	195404	1	25256	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835770																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	33328	1274	2621	8	195708	12713	29985	79	261641	0	0	0	0	0	0	0	0	0	0	0	0	306930	1	37552	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
835958																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11948	280	5225	14	64519	5897	26146	42	107838	0	0	0	0	0	0	0	0	0	0	1924	5	123290	1	10973	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
836544																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2048	135	736	1	40292	3914	9418	11	52496	0	0	0	0	0	0	0	0	0	0	378	1	56441	1	4944	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
836656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1013	38	0	0	14643	1186	2808	6	18465	0	0	0	0	0	0	0	0	0	0	2277	4	20256	1	1488	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
836843																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						70285	0	47847	3240	2248	8	953479	67615	403996	449	1407569	0	95	278	165	52	0	0	0	0	43189	91917	95	1743341	1	151446	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
836852																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8459	582	253	1	164720	14543	71212	102	244644	0	0	0	0	0	0	0	0	0	0	10880	10	292431	1	30812	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
837000																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						468692	0	66240	4191	7137	23	679261	44055	890926	1131	1643564	0	0	0	0	0	0	0	0	0	0	342539	446	2026981	1	183362	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
837037																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3405	144	0	0	116595	7175	161027	148	281028	0	0	0	0	0	0	0	0	0	0	53975	67	316189	1	30539	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
837046																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	320	41	0	0	53743	4243	20133	29	74196	0	0	0	0	0	0	0	0	0	0	1254	4	88518	2	12854	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
837149																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4870	186	284	1	54729	4866	11316	26	71200	0	0	0	0	0	0	0	0	0	0	1560	4	83781	1	9920	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
837158																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3238	180	291	1	76409	7201	44424	45	124362	0	0	0	0	0	0	0	0	0	0	9835	20	136237	1	12844	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
837260																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						4808091	0	123950	7900	12024	30	3988080	216074	5362967	5744	9487021	0	0	0	0	0	0	0	0	0	0	2578736	2598	11136131	1	1116412	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	51912	0	0	CONF	CONF	CONF	596363	0	173616	43	49635	425	938	843							
837354																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3749	314	0	0	70844	7440	24614	34	99207	0	0	0	0	0	0	0	0	0	0	9636	12	113155	1	11558	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
