"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
231279	0	0	0	0	CONF	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	55	0	0	86	0	0	0	35	0	0	0	0				loss from robbery													
231336	26	27	60	53	CONF	0	0	0	37	31	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	0	0	347	32	0	138	34	0	52	0	0				Other Outside Services	Comptroller Assessment												
231671	24	0	46	18	CONF	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	0	46	0	52	204	54	0	39	60	0	72	62	0				Bank sevice Charges													
232258	6	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	20	0	0	0	17	0	0	0	0																	
232847	52	0	21	5	CONF	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	3	75	18	6	34	45	0	35	31	0	13	14	0				Officer/Director Life Insurance Expense													
232856	40	0	53	34	CONF	35	0	0	29	33	44	0	0	0	0	0	0	0	0	0	0	false	83	0	0	34	101	0	71	144	93	0	396	96	84	239	97	0	Collection Exchange			Freight & Express	ORE Expense	Public Relations											
233031	36575	0	0	0	CONF	35681	14324	0	68787	33329	0	0	0	0	0	0	0	179	0	0	0	false	16961	0	0	0	42890	0	0	0	0	0	114053	0	18484	0	21976	0	Commercial credit fee income	Termination of leveraged leases		Management fee paid to parent	ORE expense					Fas 123R adjustment							
233246	27	0	17	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	28	0	0	0	42	0	0	0	0	0	0	0																	
233358	39	0	37	0	CONF	54	0	0	76	29	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	54	0	0	29	41	0	0	57	0	76	30	0	MORTGAGE LOAN FEES			PROFESSIONAL FEES	DUE FROM BANK SERVICES CHGS												
233442	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0																	
233451	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
233527	84	0	57	0	CONF	0	0	0	69	31	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	36	0	0	169	0	0	108	88	107	62	46	0				State Franchise Tax	Other Real Estate Owned Expense												
233554	124	0	0	65	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	71	0	0	0	0	0	0	469	144	0	121	67	0	0	0	0																	
234056	0	0	0	0	CONF	66	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	39	0	0	28	0	0	0	0	33	0	0	0	Debit Card Income			Bank Owned Life Insurance Expense													
234355	435	341	0	263	CONF	972	900	0	1447	0	0	0	0	0	0	0	0	0	0	16	0	false	164	0	0	0	420	0	400	0	226	0	740	0	527	0	475	0	Gain on Mortgage Loan Commitments	Gain on MSR Hedging		Loss on Mortgage Pipeline Derivatives								Change in dda loss reserve					
234506	36	0	35	0	CONF	145	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	0	94	68	0	0	30	0	0	0	0	Electronic Banking			Electronic Banking													
234739	0	29	0	118	CONF	0	0	0	116	205	0	0	0	0	0	0	0	0	0	0	0	false	126	0	0	0	245	57	0	0	156	0	0	0	0	0	325	0				TRAVEL EXPENSE	ORE EXPENSE												
234841	0	0	0	0	CONF	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0				Donations													
235017	27	0	43	0	CONF	0	0	0	53	29	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	54	0	0	131	42	0	71	45	44	36	25	0				Corporate State Tax	Internet Banking Expense												
235174	0	0	41	70	CONF	0	0	0	52	27	0	0	0	0	0	0	0	0	0	1765	0	false	0	0	0	0	0	0	0	121	0	0	0	68	30	0	0	0				Other Real Estate Owned Expenses	Bank Examination Fees							Transfer of Specific Valuation Allowances to ALLL					
235231	25	0	34	0	CONF	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	108	0	0	131	45	0	88	91	0	65	50	0	Fees on loan originations																
235316	2	20	18	22	CONF	6	0	0	184	20	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	8	0	4	16	50	13	0	16	19	14	19	7	0	Misc.			ORE Expenses	Ohio franchise taxes												
235446	55	0	65	47	CONF	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	20	113	73	43	0	0	56	0	49	28	0				Investment Center													
235530	220	0	68	0	CONF	0	0	0	190	77	75	0	0	0	0	0	0	0	0	0	0	false	60	0	0	0	0	0	110	187	0	0	491	99	0	136	65	0				CHECK CARD EXPENSE	OCC ASSESSMENTS	OTHER REAL ESTATE EXPENSE											
235558	1	0	2	11	CONF	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	1	0	8	5	0	0	2	0	7	5	0				Monthly Service Fees	Surety Bonds & Other insurance	Dues and Subscriptions											
235950	11	18	25	9	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	0	false	11	0	0	6	0	5	4	120	10	0	0	17	0	0	0	0												Bank bought house used to secure a charged off loan.  House purchased for $95,000.  Recent appraised					
236050	14	0	23	8	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	4	7	64	13	0	14	7	0	14	5	0																	
236153	432	583	0	292	CONF	111	0	0	1362	241	408	0	0	0	0	0	0	0	0	0	0	false	0	0	0	168	223	0	793	219	475	0	586	0	0	303	220	0	Income from wire transfers			Other Real Estate Expense	Computer Maintenance agreements	Fees Paid to Other Banks											
236256	10	0	30	0	CONF	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	0	3	7	19	18	0	7	13	0	4	16	0				OCC Assessments													
236452	0	0	0	37	CONF	0	0	0	81	40	58	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0				Management Fee Expense	D&O and Blanket Bond Insurance Expense	OREO Expense											
236603	0	0	65	0	CONF	146	109	0	40	31	45	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	59	0	43	0	0	52	0	174	0	0	DEBIT CARD INC	BOLI INC		OCC ASSESSMENT	INSURANCE	OREO EXPENSE											
236706	247	0	0	35	CONF	0	0	0	451	0	0	0	0	0	0	0	0	169	221	0	0	false	164	0	0	0	517	0	0	0	168	0	0	0	0	0	284	0				Professional Fees						Stock Option Expense	Restricted Stock Rewards						
236957	0	0	46	45	CONF	0	0	0	30	31	31	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	0	0	101	35	0	0	50	0	0	0	0				Liability insurance	Electronic banking	Other real estate expense											
237066	173	0	0	183	CONF	36	0	0	123	0	0	0	0	0	0	0	0	452	0	0	0	false	91	0	0	6	221	52	127	497	144	0	607	132	0	209	257	0	3rd party mtg fees			Off-balance-sheet reserve						Capital Contribution							
237150	95	0	0	0	CONF	0	0	0	45	41	33	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	0	0	345	172	39	0	0	0	0	103	28	0				Loan Review Fees	Professional Fees	Examination Fees											
237619	284	0	174	0	CONF	77	70	181	220	122	0	0	0	0	0	0	0	0	0	0	0	false	132	0	0	58	101	57	0	458	0	0	820	103	0	336	144	0	Application/Underwriting Fees	Document Preparation Fees	Commitment Fees - Commercial	Online Banking	Insurance and Bond Premium												
237954	0	0	0	0	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	116	29	0	0	111	0	0	0	0				OCC Assessments													
238045	2	0	8	3	CONF	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	0	0	54	8	0	0	5	5	20	3	0					DUES AND SUBSCRIPTIONS	CORRESPONDENT FEES											
238139	9	32	26	28	CONF	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	9	12	202	31	0	97	52	25	54	0	0				Misc. Expenses on Distressed Properties													
238241	88	0	83	58	CONF	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	20	238	11	38	0	30	0	192	60	0	94	35	0				MISC EXPENSE													
238250	0	0	11	0	CONF	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	21	0	0	0	17	0	0	8	0	0	0	0	Canadian Exchange	Misc Fees															
238737	41	0	107	440	CONF	92	27	13	33	47	61	0	0	0	0	0	0	0	0	0	0	false	38	0	0	0	0	6	0	277	39	0	0	149	0	0	62	0	WIRE TRANSFER PAYMENT FEES	ACH ORIGINATION FEES	EARLY REDEMPTION PENALTIES	LOAN COST	D & O INSURANCE	EXAMINATION FEES											
238755	35	0	33	0	CONF	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	143	0	0	77	45	0	46	0	0	Commitment fees	Agent and Transfer Fees	Rental Income	Travel and Lodging	Correspondent Bank Charges					Downstream cash from holding company				Acquired the Weatherford branch of Crockett National Bank on 1/14/2011, affecting both income and expenses for the first quarter of 2011.			
239015	0	0	119	0	CONF	99	84	0	46	33	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	79	0	0	0	0	193	0	31	0	Wire Transfer Fees	Letters of Credit Fees		Insurance	Contributions												
239042	0	0	5	39	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	0	0	0	0	5	0	0	15	0	0	0	0																	
239275	0	0	0	0	CONF	36	0	0	232	257	1152	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	306	48	40	373	0	0	483	160	523	484	200	0	SECURITIES COMMISSION			FHLB ADVANCE PREPAYMENT $159k & Robbery $73K	LOAN EXPENSE	REAL ESTATE OWNED											
239556	47	35	36	0	CONF	73	26	0	105	146	63	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	129	36	0	89	0	0	0	32	0	Origination fee-Freddie Mac	Secondary mtg fee		Electronic fund delivery & Teller/check 21 Delivery	Oreo expenses	Donations											
239613	337	0	0	1873	CONF	0	0	0	485	551	433	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	353	0	180	1070	0	0	459	1027	1658	0	0	0				insurance expense	bank shares tax	ore expenses											
239659	79	0	20	22	CONF	15	76	0	52	55	62	0	0	0	0	0	0	0	0	0	0	false	76	0	0	0	44	12	0	148	89	0	96	49	70	56	61	0	Miscellaneous Income	Bank Building Lease Income		Other Insurance Expense	OREO Operating Expense	Public Relations Expense											
239752	27	0	12	0	CONF	0	0	0	8	26	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	8	14	14	133	23	0	40	18	0	9	8	0				Charitable Contributions	Exam Fees												
240002	395	248	257	4	CONF	0	0	0	364	409	222	0	0	0	0	0	0	0	0	0	0	false	169	450	0	24	0	54	139	94	189	-74	728	112	438	1	290	0				Real Estate Loan Expenses	Insurance	Debit Card Expense									electing fair value account for MSR effective 1/1/12		
240356	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	33	0	125	85	0	0	0	0	0	48	0	0																	
240459	0	0	33	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0																	
240954	39	0	67	0	CONF	29	0	0	35	28	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	81	71	43	0	26	0	0	28	0	0	Gas & Oil Royalties			Comptroller of Currency	ORE Expense												
241009	32	0	29	29	CONF	19	0	0	17	9	43	0	0	0	0	0	0	0	0	0	0	false	18	0	0	7	24	6	38	0	21	0	0	40	0	0	0	0	EXCHANGE			LOAN SERVICE	OPERATING INSURANCE	DUES BOOKS AND SERVICES											
241157	296	0	157	0	CONF	0	0	0	144	260	0	0	0	0	0	0	0	0	0	0	0	false	144	0	0	0	106	39	109	463	0	120	544	95	94	274	93	0				Swap Interest Expense	Loan Account Expense												
241559	97	0	0	0	CONF	50	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	46	31	0	0	0	0	0	0	0	Data Procesing Service Fee			Dues and Subscriptions													
241607	401	0	0	0	CONF	323	318	89	198	318	495	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	234	0	55	664	0	0	453	351	0	149	327	0	TBI-NONCOMMISIONS INCOME	INCOME ON DEFFERED COMP OBLIGATIONS	REIMBURSEMENT OF EXPENSES BY MUTUAL HOLDING CO	INCLUDES DIVIDEND PAID TO MUTUAL HOLDING CO- $89K	EXPENSE OF DEFERRED COMPENSATION OBLIGATIONS	LOSS ON INT RATE SWAP MV											
242248	85	0	0	0	CONF	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	74	0	50	281	0	0	115	62	0	0	48	0				Executive Life Insurance Expense													
242257	62	0	53	21	CONF	13	0	0	112	107	16	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	24	21	92	72	83	0	0	48	0	0	54	0	Miscellaneous			Fees and Dues	Other Expenses	Insurance											
242444	569	0	161	124	CONF	234	1687	0	450	129	0	0	0	0	0	0	0	0	0	0	0	false	320	0	0	68	330	91	586	1607	421	0	1365	95	0	109	1060	0	ATM Surcharge	Non Accreatable Loan Income		Bankshares Management Fee	OCC Assessment												
242949	9	0	27	0	CONF	6	17	1	28	20	17	0	0	0	0	0	0	0	0	0	0	false	8	0	0	7	11	7	0	75	13	0	0	0	0	0	14	0	CREDIT CARD INCOME	MISCELLANEOUS INCOME	ATM/DEBIT CARDHOLDER FEES	BUSINESS PROMOTION	COMPTROLLER OF THE CURRENCY	BANK SERVICE CHARGES											
242958	42	0	32	26	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0																	
242976	47	0	0	66	CONF	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	26	0	0	150	0	0	0	0	0	0	0	0				OREO Expenses													
243375	0	0	72	0	CONF	0	0	0	25	0	0	0	0	0	0	0	0	810	202	0	0	false	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0				Internet Banking Expense						IN KIND DONATION OF BRANCH BLDG AND LAND	PURCHASE ACCT ADJUSTMENTS						
243414	42	0	26	0	CONF	0	0	0	0	78	0	0	0	0	0	0	0	166	-100	0	0	false	19	0	0	0	34	0	46	229	32	0	0	0	0	0	0	0					Franchise Tax					Land and Building transfer from Holding Co. to Bank	Capital Transfer to Holding Co.						
243647	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0																	
243955	4	0	6	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	14	0	5	0	4	0	0	0	0	0	0	0															Depreciation Error		
244037	0	0	0	0	CONF	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	157	0	0	63	50	0	0	0	0				Prof. Services - Comptroller													
244149	984	0	0	0	CONF	0	0	0	180	434	127	0	0	0	0	0	0	0	0	0	0	false	166	0	0	0	43	0	171	0	273	0	0	0	121	151	302	0				TRAVEL	LOAN FEES	MISC											
244158	25	5	22	119	CONF	7	5	19	21	29	90	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	68	16	10	206	44	0	0	26	0	0	25	0	WIRE FEES	CREDIT LIFE	MISC	AUTO	BUSINESS DEVELOPMENT	MISC											
244251	208	0	76	0	CONF	57	0	0	250	188	52	0	0	0	0	0	0	0	0	0	0	false	88	0	0	0	96	0	56	0	81	0	220	43	93	0	21	0	Draft Collection Fees			Software Maintenance Contracts & Depreciation	Trust and Investment Department DIrect Expenses	Travel, Convention, Education											
245016	0	0	136	344	CONF	844	6105	0	290	157	394	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trade and Finance Commission Income	Correspondent Banking Commission Income		Audit and Professional Services	Travel Expenses	Insurance Expenses											
245276	1761	0	0	1075	CONF	-10410	-675	0	2132	1932	0	0	0	0	0	0	0	0	0	12748	0	false	0	0	0	0	0	0	0	4046	0	0	1028	0	4986	0	0	0	NET AMORTIZATION OF FDIC INDEMNIFICATION ASSET	INVESTMENT WRITE-OFF		VISA/MASTERCARD MERCHANT FEES EXPENSE	MANAGEMENT FEES							FDIC LOSS SHARING ON IMPAIRMENT OF COVERED LOANS					
245351	63	0	62	173	CONF	36	0	0	37	33	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	0	0	0	215	0	0	0	97	0	0	0	0	Misc Recoveries			OREO	Public Relations												
245557	52	0	62	0	CONF	38	26	0	68	153	157	0	0	0	0	0	0	0	0	0	0	false	72	0	0	52	0	42	317	503	69	0	0	134	0	161	0	0	management fees	Other miscellaneous income		OCC	Repo expense	WRITEDOWN ORE											
245856	0	0	15	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0																	
246022	3	0	48	72	CONF	683	35	32	212	93	69	0	0	0	0	0	0	0	0	0	0	false	32	0	0	8	0	14	0	296	59	0	97	108	9	5	45	0	Service Release Premiums	Wire Transfer Fees	Credit Card Fees	Discount Fees Paid	Courier Service	Check and ACH Clearing Fees											
246134	56	0	60	34	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	71	0	0	0	0	45	67	42	52	0	0	56	0	0	0	0																	
246237	0	0	23	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
246451	69	4	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0																	
246657	425	0	242	255	CONF	47	307	0	292	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	26	0	33	51	638	221	0	37	160	0	160	200	0	VISA M/C Int Charge	Debit Card Fees		OREO Expense													
246947	9	0	23	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	7	34	8	3	106	16	0	0	27	7	4	8	0																	
246956	66	55	32	69	CONF	0	0	0	35	37	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	0	0	0	79	0	29	0	0	0	32	0				EXAMINATION FEES	LOAN & COLLECTION EXPENSE												
247140	5	0	16	32	CONF	0	0	0	126	348	0	21	0	0	0	0	0	0	0	0	0	false	22	0	0	6	0	14	11	23	20	-129	78	15	0	40	19	0				Loan Expenses	OREO Expenses		Mortgage Servicing Valuation Change										
247355	0	200	138	0	CONF	72	438	0	695	124	522	0	0	0	0	0	0	0	0	0	0	false	124	779	0	63	0	0	82	362	0	0	646	0	0	340	210	0	MERCHANT DISCOUNT INCOME	MORTGAGE LOAN DEPARTMENT INCOME		OTHER REAL ESTATE EXPENSE	FEES FOR SERVICES	OTHER LOSSES									Auditors adjustment for taxes for December 2011		
247476	33	5	24	10	CONF	34	0	0	26	11	12	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	17	2	4	83	14	0	1	18	10	3	15	0	Life Insurance Proceeds			Checking Operation Expense	Mortgage Loan Expense	Various Insurance Expense											
247551	40	0	55	30	CONF	0	0	0	50	143	0	0	0	0	0	0	0	1	0	0	0	false	0	0	0	0	0	0	0	0	25	0	87	30	0	49	30	0				Purchase Services	Other Real Estate Owned Expense					ISO Contributions							
247908	429	0	103	76	CONF	45	0	0	295	156	218	0	0	0	0	0	0	0	0	0	0	false	154	0	0	35	256	62	1193	0	167	0	0	127	704	796	103	0	MISCELLANEOUS INCOME			AMORTIZATION SOFTWARE	CHARITABLE CONTRIBUTION	CHECK PROCESSING FEE											
248240	341	0	108	199	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	91	0	0	0	79	0	43	542	168	0	323	0	0	109	0	0																	
248352	0	0	0	0	CONF	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	47	0	0	0	28	0	0	0	0	Loan Prepayment Fees											Adjustment due to Bank Purchase					
248455	70	0	21	0	CONF	34	0	0	52	47	20	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	253	49	82	0	64	27	0	54	0	0	Wire Transfer Fees			OCC Assessment	Loan Collection	Dues, Subs, Pub											
248633	0	0	30	0	CONF	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	0	0	144	63	0	0	72	0	57	0	0				property tax													
248745	34	0	39	0	CONF	26	0	0	116	28	35	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	50	0	85	137	33	0	43	0	88	51	0	0	Underwriting Fee - MPF program			Capvest investment writedown	Software maintenance	Gold card rebate											
248969	0	0	35	80	CONF	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	96	0	0	0	60	0	0	0	0	INCOME FGN EXCH/COMMISSION FGN REM																
249153	17	1	8	43	CONF	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	1	0	5	10	94	10	0	4	2	25	12	12	0				Fees													
249304	0	0	0	155	CONF	0	0	0	38	62	43	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0				Other Outside Services	Loan Underwriting and Collection Exp	D&O Insurance											
249416	27	0	45	12	CONF	18	5	81	65	28	39	0	0	0	0	0	0	0	0	0	0	false	25	0	0	4	0	7	0	41	30	0	38	49	22	36	0	0	LOAN INCOME	OTHER SERVICE CHARGE	CSV-BOLI FEES	PA SHARES TAX	OCC ASSESSMENT	DEFERRED COMP EXPENSE											
249546	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	72	16	0	0	0	0	0	0	0																	
249564	58	0	52	0	CONF	0	0	0	49	34	31	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	27	0	0	104	0	0	0	0	28	27	0	0				Subscriptions and Dues	OCC Expense	Commercial Insurance											
249612	791	0	298	0	CONF	3281	-2431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	338	0	0	296	0	631	1461	1522	339	4682	0	309	0	0	0	0	Pre-Payment Penalty Fees	Gain / (Loss) on FX Translation on Loans															
249658	0	0	0	0	CONF	111	38	0	34	43	81	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	28	0	61	43	0	0	0	45	61	38	27	0	MPF SRP INCOME	LEASE RENTAL INCOME		OPERATING LEASE DEPRECIATION	DUES AND SUBSCRIPTIONS	OREO EXPENSE											
249957	0	0	0	0	CONF	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				OTHER REAL ESTATE EXPENSE - SOLD PROPERTY													
250047	98	0	9	16	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	40	3	4	55	43	0	46	29	0	55	22	0																	
250430	0	0	51	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0																	
250476	0	0	53	0	CONF	0	0	0	107	101	51	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	188	40	0	0	35	0	35	37	0				OREO Related Expenses	Uniformed Guard Services	FHLB Advance Prepayment Penalty											
250850	13	0	35	0	CONF	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	0	0	26	0	12	0	0	15	26	0	7	0		5365 MISC-GAS AND OIL LEASE															
251352	165	0	75	0	CONF	65	31	0	343	200	137	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	109	0	47	436	84	0	142	121	0	102	192	0	Royalty Income	Merchant Capture Income		Third Party Network Vendor Support	Litigation Settlement	Accrued Expenses											
251558	63	0	36	46	CONF	0	0	0	48	53	52	0	0	0	0	0	0	0	0	0	0	false	68	0	0	0	0	0	44	0	55	0	165	99	32	90	51	0				BANK SERVICE CHARGES AND CDARS/ICS FEES	PUBLIC RELATIONS	OTHER REAL ESTATE EXPENSE											
251745	74	0	80	0	CONF	99	34	40	39	50	39	0	0	0	0	0	0	0	0	0	0	false	79	0	0	0	0	52	208	40	71	0	0	78	0	0	142	0	LOAN DOCUMENTATION FEES	CHECK CASHING FEES	CUSTOMER CHECKS	DUES AND SUBSCRIPTIONS	PROFESSIONAL FEES BANK EXAMINERS	PROCESSING CHARGES											
251857	10	0	5	4	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	2	11	4	4	51	11	0	0	16	18	2	18	0																	
251978	99	0	37	0	CONF	0	0	0	30	68	0	0	0	0	0	0	0	-185	0	0	0	false	0	0	0	0	0	0	0	173	58	0	0	42	136	54	27	0				Insurance Expense	Travel and Convention Expense					Transferred OREO property held over 5 years to Holding Company							
252041	83	0	0	0	CONF	411	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	43	0	0	0	0	31	31	164	67	0	264	42	0	167	0	0	Secondary Market RE Loan Income			OREO EXPENSE													
252256	5	0	1	10	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	1	3	42	5	0	0	0	0	5	4	0																	
252452	0	0	0	0	CONF	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	9	0	6	6	118	12	0	60	0	7	0	30	0	SETTLEMENT																
252658	18	0	10	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	1	27	3	7	117	8	0	46	11	3	8	17	0																	
253262	97	0	45	0	CONF	0	0	0	92	91	38	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	52	0	0	223	69	0	159	54	0	51	106	0				PROFESSIONAL FEES	ENTERTAINMENT & MEALS	MEMBERSHIPS & PUBLICATIONS								BANK SERVICES AND ANALYSIS - 33			
253356	477	0	0	269	CONF	601	506	101	198	347	0	0	0	0	0	0	0	0	0	0	0	false	298	0	0	0	0	0	0	0	197	0	0	0	888	0	314	0	Credit Card Income	Wires, Lockbox, Check Cashing	Other Miscellaneous	Property & Franchise Tax	Trust Processing												
253440	69	0	35	0	CONF	0	0	0	63	75	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	42	0	46	211	44	0	143	64	37	33	42	0				Debit Card Expense	ORE Expense												
253468	412	190	0	182	CONF	411	51	164	215	236	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	102	54	341	1588	255	0	0	0	0	0	181	0	Check Card Fees	Wire Transfer Fees	Syndication Fees	Professional Fees	Other Real Estate Owned Expenses												
