"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	
1008432																																																																																																																																																																																																																																																	
1008450																																																																																																																																																																																																																																																	
1008553																																																																																																																																																																																																																																																	
1008674																																																																																																																																																																																																																																																	
1008955																																																																																																																																																																																																																																																	
1009055																																																																																																																																																																																																																																																	
1009242																																																																																																																																																																																																																																																	
1009354																																																																																																																																																																																																																																																	
1009756																																																																																																																																																																																																																																																	
1009840																																																																																																																																																																																																																																																	
1010015																																																																																																																																																																																																																																																	
1010574																																																																																																																																																																																																																																																	
1011432																																																																																																																																																																																																																																																	
1011526																																																																																																																																																																																																																																																	
1011553																																																																																																																																																																																																																																																	
1011638																																																																																																																																																																																																																																																	
1011656																																																																																																																																																																																																																																																	
1011852																																																																																																																																																																																																																																																	
1011955																																																																																																																																																																																																																																																	
1012251																																																																																																																																																																																																																																																	
1012457																																																																																																																																																																																																																																																	
1012671																																																																																																																																																																																																																																																	
1013070																																																																																																																																																																																																																																																	
1013650																																																																																																																																																																																																																																																	
1013744																																																																																																																																																																																																																																																	
1013856																																																																																																																																																																																																																																																	
1014059																																																																																																																																																																																																																																																	
1014125																																																																																																																																																																																																																																																	
1014246																																																																																																																																																																																																																																																	
1014255																																																																																																																																																																																																																																																	
1014376																																																																																																																																																																																																																																																	
1014451																																																																																																																																																																																																																																																	
1014554																																																																																																																																																																																																																																																	
1014657																																																																																																																																																																																																																																																	
1014853																																																																																																																																																																																																																																																	
1014965																																																																																																																																																																																																																																																	
1015243																																																																																																																																																																																																																																																	
1015252																																																																																																																																																																																																																																																	
1015270																																																																																																																																																																																																																																																	
1015458																																																																																																																																																																																																																																																	
1015467																																																																																																																																																																																																																																																	
1015560																																																																																																																																																																																																																																																	
1015832																																																																																																																																																																																																																																																	
1015841																																																																																																																																																																																																																																																	
1015850																																																																																																																																																																																																																																																	
1016174																																																																																																																																																																																																																																																	
1016231																																																																																																																																																																																																																																																	
1016259																																																																																																																																																																																																																																																	
1016558																																																																																																																																																																																																																																																	
1016718																																																																																																																																																																																																																																																	
1016848																																																																																																																																																																																																																																																	
1016857																																																																																																																																																																																																																																																	
1016941																																																																																																																																																																																																																																																	
1017425																																																																																																																																																																																																																																																	
1017555																																																																																																																																																																																																																																																	
1017564																																																																																																																																																																																																																																																	
1017854																																																																																																																																																																																																																																																	
1017939	12548727	61203	0	0	9421012	322516	166722	155794	0	274407	34845	209645	31025	0	295905	1534517	113877	199082	0	0	0	0	0	983716	1381	5653	1260	550047	540116	2122854	1912619	6966525	14535	14535	3304	0	100	11131	10912	5456	1335	0	123	3998	0	0	0	0	0	0	0	0	0	0	0	0	127	127	0	0	0	127	1192533	596267	6559	0	1917	543590	559203	2122854	1915034	7617822	0	424571	957517	7617822	9421012	22514	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	54335	11414	0	0	54335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2114770	0	0	0	-1108	0	-28611	0	0	0	18935	0	0	18935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2036850	0	0	1720484	316048	147003	0	147003	12972	0	0	0	0	0	12972	6186576	0	40945	217245	27038	5901348	0	0	0	371040	0	0	0	0	0	0	0	512183	512183	0	103076	0	0	
1017957																																																																																																																																																																																																																																																	
1018927																																																																																																																																																																																																																																																	
1157415																																																																																																																																																																																																																																																	
1158878																																																																																																																																																																																																																																																	
1160509																																																																																																																																																																																																																																																	
1160853																																																																																																																																																																																																																																																	
1161216																																																																																																																																																																																																																																																	
1162017																																																																																																																																																																																																																																																	
1163283																																																																																																																																																																																																																																																	
1169650																																																																																																																																																																																																																																																	
1176881																																																																																																																																																																																																																																																	
1176920																																																																																																																																																																																																																																																	
1186965																																																																																																																																																																																																																																																	
1187001																																																																																																																																																																																																																																																	
1187551																																																																																																																																																																																																																																																	
1188772																																																																																																																																																																																																																																																	
1188987																																																																																																																																																																																																																																																	
1189993																																																																																																																																																																																																																																																	
1190476																																																																																																																																																																																																																																																	
1191352																																																																																																																																																																																																																																																	
1191482																																																																																																																																																																																																																																																	
1198605																																																																																																																																																																																																																																																	
1211371																																																																																																																																																																																																																																																	
1216022																																																																																																																																																																																																																																																	
1216321																																																																																																																																																																																																																																																	
1216826																																																																																																																																																																																																																																																	
1218446																																																																																																																																																																																																																																																	
1222519																																																																																																																																																																																																																																																	
1222948																																																																																																																																																																																																																																																	
1225752																																																																																																																																																																																																																																																	
1225761																																																																																																																																																																																																																																																	
1225798																																																																																																																																																																																																																																																	
1228034																																																																																																																																																																																																																																																	
1229198																																																																																																																																																																																																																																																	
1293078																																																																																																																																																																																																																																																	
1356768																																																																																																																																																																																																																																																	
1369870																																																																																																																																																																																																																																																	
1386251																																																																																																																																																																																																																																																	
1387203																																																																																																																																																																																																																																																	
1387605																																																																																																																																																																																																																																																	
1390324																																																																																																																																																																																																																																																	
1391778																																																																																																																																																																																																																																																	
1394621																																																																																																																																																																																																																																																	
1394676	116653380	2280488	0	1070741	96779798	20452309	20446991	5318	0	0	0	0	0	0	1805198	4375	100248	45253	0	0	0	0	0	2551173	147684	172	1302	2158667	22399873	62070	101550	95400894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25621	12811	0	0	0	12811	22399873	62070	101550	95413705	0	12414	50775	95413705	95709057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149443	213704	0	0	149443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1955074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726133	0	0	0	0	0	726133	93249179	0	0	52205	0	93196974	0	0	0	93905	0	0	0	0	0	0	0	0	0	0	0	0	0	
1396764																																																																																																																																																																																																																																																	
1397471																																																																																																																																																																																																																																																	
1401387																																																																																																																																																																																																																																																	
1401891																																																																																																																																																																																																																																																	
1402384																																																																																																																																																																																																																																																	
1404481																																																																																																																																																																																																																																																	
1404883																																																																																																																																																																																																																																																	
1404940																																																																																																																																																																																																																																																	
1407932																																																																																																																																																																																																																																																	
1412619																																																																																																																																																																																																																																																	
1412712																																																																																																																																																																																																																																																	
1414819																																																																																																																																																																																																																																																	
1416279																																																																																																																																																																																																																																																	
1418255																																																																																																																																																																																																																																																	
1421161																																																																																																																																																																																																																																																	
1429028																																																																																																																																																																																																																																																	
1435092																																																																																																																																																																																																																																																	
1436071																																																																																																																																																																																																																																																	
1436204																																																																																																																																																																																																																																																	
1439456																																																																																																																																																																																																																																																	
1440117																																																																																																																																																																																																																																																	
1443266																																																																																																																																																																																																																																																	
1444021	4293394	0	0	0	436558	96121	5700	90421	0	199	199	0	0	0	252528	91612	0	0	0	0	0	0	0	3852934	92291	0	0	400151	350718	182033	0	400151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350718	182033	0	400151	0	36407	0	400151	436558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3360492	0	0	0	0	0	0	0	0	0	0	0	0	0	
1445943																																																																																																																																																																																																																																																	
1447639																																																																																																																																																																																																																																																	
1456501	149817000	159000	0	0	78190200	14999000	14993000	3000	2000	19448000	15461000	3504000	0	483000	23994000	9920000	200000	1479000	1144000	0	24000	187000	184000	2165000	379000	76000	0	1501000	54827000	13527000	812000	29645000	6345000	6345000	0	394000	34000	5917000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278000	278000	240000	0	0	38000	56356000	28178000	0	1524000	178000	26412000	55067000	15866000	2277000	63550000	0	3173200	1138500	63550000	78190200	156000	16794000	16794000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23000	0	0	0	0	0	0	0	19306000	245000	0	0	0	0	0	0	0	0	0	0	0	19329000	0	0	644000	1000	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35593000	0	0	1000	0	0	0	0	0	0	425000	0	0	425000	0	0	0	0	56000	0	0	0	0	0	56000	6944000	608000	0	0	0	6313000	0	0	0	0	0	0	0	0	0	38000	0	0	0	0	0	38000	38989000	0	0	0	0	19683000	0	749000	0	209000	0	0	0	0	0	0	0	1699000	1699000	0	340000	0	0	
1458608																																																																																																																																																																																																																																																	
1459717																																																																																																																																																																																																																																																	
1459735																																																																																																																																																																																																																																																	
1459799																																																																																																																																																																																																																																																	
1462986																																																																																																																																																																																																																																																	
1469677																																																																																																																																																																																																																																																	
1470150																																																																																																																																																																																																																																																	
1474309																																																																																																																																																																																																																																																	
1478231																																																																																																																																																																																																																																																	
1479470																																																																																																																																																																																																																																																	
1481745																																																																																																																																																																																																																																																	
1481754																																																																																																																																																																																																																																																	
1492817																																																																																																																																																																																																																																																	
1493319																																																																																																																																																																																																																																																	
1494482																																																																																																																																																																																																																																																	
1494914																																																																																																																																																																																																																																																	
1516423																																																																																																																																																																																																																																																	
1629903																																																																																																																																																																																																																																																	
1718188																																																																																																																																																																																																																																																	
1718469																																																																																																																																																																																																																																																	
1820979																																																																																																																																																																																																																																																	
1826382																																																																																																																																																																																																																																																	
1836701																																																																																																																																																																																																																																																	
1842065																																																																																																																																																																																																																																																	
1852569																																																																																																																																																																																																																																																	
1862719																																																																																																																																																																																																																																																	
1863097																																																																																																																																																																																																																																																	
1864197																																																																																																																																																																																																																																																	
1867983																																																																																																																																																																																																																																																	
1872941																																																																																																																																																																																																																																																	
1872996																																																																																																																																																																																																																																																	
1879016																																																																																																																																																																																																																																																	
1883321																																																																																																																																																																																																																																																	
1885932																																																																																																																																																																																																																																																	
1890525																																																																																																																																																																																																																																																	
1892154																																																																																																																																																																																																																																																	
1893049	15233000	0	0	0	3396000	805000	805000	0	0	7556000	204000	7026000	0	326000	1042000	1312000	0	101000	0	0	0	0	0	44000	4000	37000	0	2000	2055000	8375000	0	429000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2055000	8375000	0	429000	0	1675000	0	429000	3396000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2448000	0	0	0	0	0	-7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	2716000	2716000	0	0	722000	1658000	1658000	0	0	568000	0	
1897270																																																																																																																																																																																																																																																	
1914421																																																																																																																																																																																																																																																	
1917301	3795730	22543	0	0	3388229	217474	92444	125030	0	203379	0	197725	5314	0	0	256122	1047	9000	52235	0	0	0	0	210767	8088	28758	1922	123040	106401	635273	123027	2825592	27597	27597	0	0	0	27597	3360	1680	0	0	0	1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475830	237915	0	0	952	234192	106401	726540	141110	3115460	0	145308	70555	3115460	3388229	60135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	7723	4742	0	0	7723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260610	0	0	0	340	0	-5559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170955	0	0	114744	56211	0	0	0	32005	0	0	0	0	0	32005	2670845	0	5869	27635	0	2637341	0	52235	0	41236	0	0	0	0	0	0	0	0	0	0	0	0	0	
1918344																																																																																																																																																																																																																																																	
