"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDFT33	RCFDFT34	RCFDFT35	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONFT33	RCONFT34	RCONFT35	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
236256																							174	0	882		101				0	0	607							0	0	0				
236603																							655	835	11012		1183				0	0	1361							6978	0	0				
236706																							18487	16912	91881	781	5534				0	0	6776	2579						12595	14983	16594				
236957																						0	292	980	2330	0	420	0	0	0	0	0	638	0	0	0	0	0	0	0	0	0				
237066																						413	3707	0	25728	995	1807	0	0	0	0	0	4800	0	0	0	0	0	0	15414	0	0				
237619																							1149	5241	31408	789	4161				0	0	3256				1636			0	17601	0				
237954																						0	900	0	2123	0	21	0	0	0	0	0	858	0	0	0	0	0	0	344	0	0				
238139																							219	0	926	108	139				0	0	568							0	0	0				
238250																							77	0	2223		51				0	0	615							1480	0	0				
238737																							918	1012	12945	569	1507				0	0	891							8617	0	0				
239275																						0	11375	15966	70550	1311	6257	2771	0	0	0	0	5211	0	0	0	0	0	0	18219	2488	11034	INVESTMENT IN SBIC'S			
239556																							923	0	6474		1660	1322			0	0	673							3218	0	0	Investment in Lasco			
239613																							2292	23879	66332	2179	7174				0	0	2784				4321			14474	15729	0				
239659																						0	1070	0	4360	432	987	0	0	0	0	0	1418	0	0	0	0	0	0	885	0	0				
239752																							1030	0	3337	175	175				0	0	1722							410	0	0	Accounts Receivable			
240954																						0	752	0	4570	246	402	113	0	0	0	0	1351	0	0	0	0	0	0	2065	0	0	EFT Settlement			
241009																						8	277	0	3670	83	201	27			0	0	371				83			1999	0	822	PREPAID INCOME TAX			
241157																						54	2596	0	24160	1729	3075	921			0	0	2621			371				15424	0	444	Other assets			
241559																						0	439	0	1643	136	274	0	0	0	0	0	930	0	0	0	0	0	0	0	0	0				
241607																						0	8120	4125	37457	980	2764	1098	0	0	0	0	1906	0	0	0	0	0	0	9167	0	11375	QZAB AND QCSB MUNICIPAL LOANS			
242257																							626	52	4305	136	235				0	0	907							713	0	1772				
242444																						0	322	3929	48454	668	2912	1908	0	0	0	0	3510	0	0	0	0	0	0	37781	0	0	Tax Credit Equity Invest			
242949																							303	14	1563		80				0	0	431							0	0	735				
242958																							180	423	1699	101	133				0	0	292							671	0	0				
242976																						176	376	2374	9520	181	1182	48	419		0	0	574							3975	0	1039	Insurance Policies	REO Sold Proceeds Pending		
243375																						0	4012	448	79652	0	74582	71950	0	0	0	0	610	0	0	0	0	0	0	0	0	0	Retailer Receivable			
243414																						0	918	630	5983	0	271	18	0	0	0	0	766	0	0	68	0	0	0	2786	0	612	Deferred Stock Grant Compensation			
243955																							217	0	1647	31	42				0	0	477							911	0	0				
244037																						0	126	0	855	119	154	0	0	0	0	0	575	0	0	0	0	0	0	0	0	0				
244149																							2695	0	9474		2702	1293			0	0	1234	426						2843	0	0	Accrued BOEMC Income			
244158																						0	1070	0	9406	354	354	0	0	0	0	0	1887	0	0	0	0	0	0	3871	0	2224				
244251																						0	720	0	10824	334	633				0	0	3355							3266	0	2850	0			
245016	0	1856	5571	22327	669	4320	0	0	0	0	0	2022	0	0	0	0	0	0	5757	0	2801		1856																							
245276																						0	16616	111510	260069	0	112147	30511	0	0	0	0	19796	0	0	0	0	0	0	0	0	0	PUERTO RICO CLEARING			
245351																							2196	0	12585	218	314				0	0	2098							7977	0	0				
245557																						0	1535	2424	8521	255	1816	1527	0	0	0	0	2227	0	0	0	0	0	0	519	0	0	SBA Rec			
246022																						0	0	1096	3617	400	971	459	0	0	0	0	1550	0	0	25	0	0	0	0	0	0	Investment in SC Rehab Tax Credit			
246134																							453	0	11928		1206				0	0	1727							8542	0	0				
246237																						0	19	0	416	108	239	131	0	0	0	0	158	0	0	0	0	0	0	0	0	0	Federal Income Tax Receivable			
246451																						0	710	0	1250	0	231	0	0	0	0	9	300	0	0	0	0	0	0	0	0	0				
246657																							977	2005	7208		1002	580			0	0	3224							0	0	0	Prepaid Expenses			
246947																							105	0	3065	88	89				0	0	281							2590	0	0				
246956																							489	0	4968		142		120		0	0	4337							0	0	0		VAP STOCK		
247140																						0	1225	766	2775	0	122	0	0	0	0	0	662	0	0	0	0	0	0	0	0	0				
247355																							375	0	30469	463	998				0	0	4175	228			240			24921	0	0				
247476																							188	136	2707	144	178				0	0	151							2054	0	0				
247551																						0	1565	0	3870	94	102	0	0	0	0	0	1070	0	0	8	0	0	0	1133	0	0				
247908																						0	3235	1835	44123	1428	8159	4986	0	0	0	0	2807	0	0	0	0	0	0	8135	17633	2319	Pension Asset			
248240																							1405	358	14630	1222	2588				0	0	3112							5121	0	2046				
248352																							291	0	1484	190	190				0	0	1003							0	0	0				
248455																						0	1096	0	3779	161	673	420	0	0	0	0	2010	0	0	0	0	0	0	0	0	0	ACCRUED TRUST FEES			
248633																							469	854	3074	159	426				0	0	1325							0	0	0				
248745																							546	962	7802		166				0	0	648							5480	0	0				
249416																						0	98	417	4286	0	314	0	0	0	0	0	308	0	0	0	0	0	0	399	0	2750				
249564																						0	1504	1101	4381	233	390	0	0	0	0	0	699	0	0	0	0	0	0	687	0	0				
249612																							6711	0	116295		74828	33702			0	0	34756							0	0	0	Collateral for Derivatives			
249658																							1160	0	3347	180	274				0	0	164							1749	0	0	Credit enhancement fee	Prepaid Service Contracts		
249957																						0	96	0	1280	45	46	0	0	0	0	0	459	0	0	0	0	0	0	679	0	0				
250047																						0	450	0	4636	190	217	0	0	0	0	0	1158	0	0	27	0	0	0	1092	0	1719				
250430																							290	729	4763	154	154				0	0	523							349	0	2718				
250476																							197	0	973	256	417				0	0	359				161			0	0	0	0			
250850																							238	0	2047		73				0	0	1038							698	0	0				
251352																							856	0	17800	314	954	358			0	0	5447							10543	0	0	Unposted debits			
251558																						0	641	0	4656	551	758		203		0	0	1257							2000	0	0		Other Receivables		
251745																							105	0	3945	497	909				0	0	2205							337	389	0				
251857																							86	0	1428	29	29				0	0	475							838	0	0				
251978																							2138	0	7559	259	318				0	0	1097							4006	0	0				
252041																							932	0	3790	377	918	450			0	0	1774							166	0	0	Trust Income Earned, not received			
252256																							0	0	314	59	86	27			0	0	228							0	0	0	FHLB Stock			
252452																						0	156	0	951	158	296	0	0	0	0	0	499	0	0	32	26	0	0	0	0	0				
252658																						0	829	176	3212	0	199	0	0	0	0	0	441	0	0	0	0	0	0	1567	0	0				
253356																						0	4803	1600	12091	2302	2302	0	0	0	0	0	3386	0	0	0	0	0	0	0	0	0				
253468																						0	11451	15415	40207	383	847	0	0	0	0	0	5918	395	0	0	0	0	0	6277	0	299				
253646																							326	0	7145	126	402				0	0	1148							5269	0	0				
253730																						7	152	0	4011	44	51				0	0	1007							0	2801	0				
253776																						0	29	81	549	14	14	0	0	0	0	0	43	0	0	0	0	0	0	382	0	0				
254317																							16	0	10313	693	995	246			0	0	9302							0	0	0	NYSBA New Century Fund			
254504																							217	632	10136	1699	1907				0	0	609							6771	0	0				
254849																							900	1	32089		30778	28570			0	0	410							0	0	0	OPERATING LEASE			
255350																						0	319	631	4125	138	177	0	0	0	0	0	392	0	0	0	0	0	0	2296	0	310				
255547																							183	0	2068		49				0	0	232							1604	0	0				
255556																							1338	0	8160	212	248				0	0	695							3581	0	2298				
255574																						0	3275	1207	25821	0	6692	1800	0	0	0	0	2105	0	0	0	0	0	0	12542	0	0	SHCP CRA INTEREST			
255659																							2739	0	21771		6682	4912			0	0	11721							629	0	0	IRS Form 8752 deposit			
255873																						0	490	0	4814	370	444	0	0	0	0	0	430	0	0	0	0	0	0	928	0	2522				
256049																							0	0	62	17	38	21			0	0	24							0	0	0	Federal Reserve Stock			
256058																						12	1076	0	6984	573	859	164			0	0	2338							2711	0	0	Late Charge Receivable			
256076																							102	101	4825	64	1445				0	0	308							2869	0	0				
256179																						0	41	0	2944	0	24	0	0	0	0	0	461	0	0	0	0	0	0	2418	0	0				
256553																						10	14514	11887	86905	2225	4105	0	0	0	0	0	18272	0	0	777	0	0	0	38127	0	0				
257233																						0	2255	1263	14524	536	642	0	0	0	0	0	2035	0	0	0	0	0	0	3581	4748	0				
257345																							279	0	968		130				0	0	559							0	0	0				
257466																							54	0	862		186				0	0	622							0	0	0				
257578																							3616	0	24385		8599				0	0	741							11429	0	0				
257653																							0	0	407	49	70				0	0	337							0	0	0				
257756																							1714	0	5481	674	756				0	0	2139							872	0	0	Loan Modification Fee			
258146																							23	27	740	32	32				0	0	252							406	0	0				
258306																							1695	4558	21436	1067	3101	1257			0	0	1139							5881	0	5062	DIRECTOR'S FEE INVESTMENT			
258379																							175	1577	6696	89	180				0	0	280			23				4484	0	0				
258445																							540	0	2918	332	531				0	0	1847							0	0	0				
258539																							0	0	686	31	31				0	0	655							0	0	0				
258771																						0	41769	0	222268	0	89016	37883	0	0	0	0	19614	0	0				0	17826	48806	5237	Margin call - hedging			
258874																						0	243	0	595	0	59	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0				
259059																							170	0	1048	115	134				0	0	744				5			0	0	0				
259330																						0	1396	7354	27758	0	2425	0	0	0	0	0	1820	0	0	0	0	0	0	7652	0	7111				
259442																						0	890	842	10703	255	534	0	0	0	0	0	1841	0	0	0	0	0	0	6596	0	0				
259956																							460	915	2010		43				0	0	592							0	0	0				
260055																						0	2838	18614	96270	2888	9350	3671	0	0	0	0	10008	0	0	0	0	0	0	13600	18013	23847	Other Assets			
260831																						0	46	0	273	0	3	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0				
260868																						55	4756	1342	12526	828	3242	1040	0	0	0	0	2708	0	0	412	220	0	0	478	0	0	REFUNDABLE LOAN/LEGAL FEES			
261146																							1437	0	5361		3264				0	0	660	2014						0	0	0				
261360																						18	120	1829	12846	439	468	0	0	0	0	0	2124	0	0	0	0	0	0	7301	0	1004				
261940																						0	3946	0	18481	848	1113	0	0	0	0	0	3375	0	0	0	0	0	0	9587	0	460				
262059																							1248	631	13684	280	702				0	0	850							10253	0	0				
262237																							275	457	3029		242				0	0	880							0	0	1175				
262358																						737	2951	0	10777	427	1472	26			0	0	773							5581	0	0	Prefunded ATM Settlement Account			
262741																							1110	0	7257	178	210				0	0	994							4422	0	521				
262844																						0	1251	0	21885	390	392	2	0	0	0	0	4500	0	0	0	0	0	0	12109	0	3633	MISC			
262956																						0	492	520	6875	171	173	0	0	0	0	0	530	0	0	0	0	0	0	4786	0	374				
263243																							2033	0	10823	408	1534	669	414		0	0	1719							5537	0	0	Deferred Compensation	Unamortized Finders Fees		
263551																						1048	418	0	1773	59	1210				0	0	145			37				0	0	0				
263627																							924	1887	11959	181	423	209			0	0	187							7589	0	949	INCOME ON INVESTMENTS RECEIVABLE			
264455																							1007	1286	7452	1058	1618				0	0	1763							1778	0	0				
264772																						0	5376	6658	43458	1361	6674	600	1062	0	0	0	2211	126	0	676	58	0	0	22539	0	0	Other Foreclosed Assets	Contingent Receivable		
265340																						28	533	643	6810	248	285				0	0	1172							4177	0	0				
265407																							5065	3026	48968	2165	2947				0	0	3767			549				31326	690	2147				
265452																						0	641	0	1684	0	86	0	0	0	0	0	643	0	0	0	0	0	0	314	0	0				
265676																						0	722	0	1480	303	453	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0				
266066																							1085	0	6157	185	514	164			0	0	1550			27				3008	0	0	Unposted DDA debits			
266244																							473	858	4725	146	167				0	0	440							2787	0	0	Accrued Income Tax liability			
266253																							847	0	4852		212				0	0	1787							2006	0	0	NON POST NSF ITEMS	SOFTWARE		
266271	0	82737	0	791869	0	609223	250149	0	0	24501	8081	67327	0	0	0	0	0	0	0	0	0		82737																				Operating leases (net)			
266655																						0	1048	0	4172	143	159	0	0	0	0	0	1150	0	0	0	0	0	0	1815	0	0				
266851																							604	563	5773	192	298				0	0	435			68	4			3873	0	0				
266879																						0	308	1344	1928	0	76	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0				
266945																						0	4982	0	27315	0	1903	544	0	0	0	0	2846	0	0	0	0	0	0	17584	0	0	Prepaid Service Agreements			
267652																							614	0	4294	89	89				0	0	315							3276	0	0				
268006																						0	10928	6208	50257	1388	6467	0	0	0	0	0	3691	0	0	0	0	0	0	22963	0	0				
268136																							333	1265	6459	277	548	142			0	0	795							3038	0	480	income tax payable			
268677																						0	2525	0	7581	1052	3291	0	0	0	0	0	1765	0	0	0	2037	0	0	0	0	0				
268828																							600	822	11759		1878	1207			0	0	997							7462	0	0	EDP SOFTWARE			
268976																						0	2858	61	4791	0	409	146	0	0	0	0	1463	0	0	0	0	0	0	0	0	0	Delayed Principal Receivables			
269049																						0	3952	283	6315	698	698	0	0	0	0	0	1382	0	0	0	0	0	0	0	0	0				
269058																							1930	0	4298	261	280				0	0	680							1408	0	0				
269571																							53	179	1829	30	40	10			0	0	234							597	0	726	ACCRUED FEDERAL AND STATE TAXES			
269759																							145	0	2297		1530	27	1503		0	0	622							0	0	0	SBA Pools	Bank Owned Life Insurance		
270148																							0	5	2849	100	100				0	0	721							2023	0	0				
270353																						0	171	0	1670	69	69	0	0	0	0	0	583	0	0	0	0	0	0	847	0	0				
270504																						0	1943	1567	14296	776	4366	1619	0	0	0	0	1746	0	0	0	480	0	0	3307	0	1367	Tax Credit Investments			
270531																						0	122	0	565	0	238	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0				
270652																						0	0	0	1491	163	167	0	0	0	0	0	1324	0	0	0	0	0	0	0	0	0				
271136																							31	1230	1900	296	325				0	0	265							49	0	0				
271154																							1028	0	2262	42	152	38	72		0	0	1082							0	0	0	IBAA NET SETTLEMENT	PREPAID INSURANCE		
271275																						0	1323	1221	9611	558	587				0	0	748							5732	0	0				
271341																							1974	0	2394	119	126				0	0	294							0	0	0				
271529																							1114	0	6634	190	526				0	0	944				257			1419	0	2631				
271631																							414	0	12937	729	1163				0	0	1762							9598	0	0				
271752																						0	276	0	4788	333	746				0	0	900							2866	0	0				
272030																						6	0	0	1576	141	179	0	0	0	0	0	267	0	0	28	0	0	0	543	0	587				
272058																						0	419	0	1328	0	19	0	0	0	0	0	890	0	0	0	0	0	0	0	0	0				
272151																							19	0	1402		65				0	0	258							1060	0	0				
272272																							13653	3422	62275	1787	4103	1988			0	0	6768							33519	0	810	PREPAID TAXES			
272302																							19477	0	92422		6328	5531			0	0	6591							57454	0	2572	Prepaid Pension			
272870																							1150	0	1642	116	225				0	0	267							0	0	0				
273336																							1346	4958	47028	2274	8903	1679			0	0	4252							13922	0	13647	Sweep Debit Receivables			
273550																							2991	0	12178		65				0	0	3234							5888	0	0	GENERAL LEDGER SUSPENSE	TAXES RECEIVABLE		
273653																							230	0	523		6				0	0	287							0	0	0				
273662																							609	0	15995	5712	6405	603			0	0	8981			78				0	0	0	Fine Art - Net of Depreciation			
273840																							506	0	5152	82	232				0	0	786							3628	0	0				
273859																						0	188	0	424	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0				
274025																							112	33	252	48	48				0	0	59							0	0	0				
274052																						0	100	0	476	0	88	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0				
274164																						0	502	1242	8274	593	880	229	0	0	0	0	1232	0	0	0	0	0	0	4418	0	0	JACK HENRY ACH RESERVE			
274548																						0	412	1371	5855	0	70	0	0	0	0	0	1995	0	0	0	0	0	0	2007	0	0				
274641																						0	40	0	1899	0	84	0	0	0	0	0	534	0	0	0	0	0	0	1241	0	0				
274829																							649	6520	21666		3969	1023	1000		0	0	1187							9341	0	0	Plexus Fund II	Plexus Fund IV		
274856																							530	0	1942	127	212				0	0	1200							0	0	0				
275255																						83	427	0	2465	207	295	5	0	0	0	0	1743	0	0	0	0	0	0	0	0	0	Outgoing Ratebridge Payment-CDARS			
275358																						6	3798	0	21797	1048	1715	306			0	0	5422			355				6379	0	4483	artwork			
275479																							2020	1795	6987	182	919	672			0	0	597							1656	0	0	Due from Coop Central Bank			
275509																						0	1301	2408	13038	301	535	0	0	0	0	0	930	0	0	0	0	0	0	7864	0	0				
275657																						0	39	0	750	0	0	0	0	0	0	0	711	0	0	0	0	0	0	0	0	0				
276074																							2072	433	6933	710	1665				0	0	590							2173	0	0	NET PENSION ASSET			
276159																						0	0	0	1171	0	28	0	0	0	0	0	1143	0	0	0	0	0	0	0	0	0				
276551																						0	959	0	2970	130	171	0	0	0	0	0	1108	0	0	0	0	0	0	732	0	0				
276579																						0	427076	212374	1747531	0	428278	0	0	0	0	3923	176993	0	0	133201	0	0	0	467717	31170	0				
276645																							1092	3	5964	392	617				0	0	1345							2907	0	0				
276654																						0	110	0	775	0	90	0	0	0	0	0	575	0	0	0	0	0	0	0	0	0				
276850																						61	5666	3577	21988	680	1318	0	0	0	0	0	6279	0	0	95	466	0	0	2741	0	2407				
276953																						0	0	0	1681	0	134	0	0	0	0	0	514	0	0	0	0	0	0	1033	0	0				
277053																						0	658	488	3561	0	1703	0	0	0	0	0	712	0	0	0	0	0	0	0	0	0				
277240																						0	715	2700	4671	302	407	0	0	0	0	0	849	0	0	0	0	0	0	0	0	0				
277277																							1855	573	5366	409	759				0	0	598							1581	0	0	Third Party Acquisition Costs			
277679																							25	40	139	7	7				0	0	20							47	0	0				
277736																							460	0	1034		219				0	0	355							0	0	0				
277820																						0	489	2048	11460	0	629	237	0	0	0	0	2274	0	0	211	0	0	0	2202	1082	2736	EFT / Fiserv			
278078																							6863	1131	19159		2122	559			0	0	1626							7417	0	0	Point Income Receivable			
278153																						0	274	0	3533	383	542	0	0	0	0	0	292	0	0	0	0	0	0	2425	0	0				
278256																						0	871	221	3766	47	51	4	0	0	0	0	1212	0	0	0	0	0	0	1411	0	0	CDARS - Outgoing RBP			
278555																							1839	0	9135	887	2237				0	0	5059				1207			0	0	0				
278733																							68	964	1790		480		369		0	0	278							0	0	0	Federal Tax Receivable	Deconversion Fees		
278751																						107	114	0	518	181	292	0	0	0	0	0	112	0	0	0	4	0	0	0	0	0				
278818																						76	7754	6423	68401	3153	14489	5684	3428	0	0	0	6194	0	0	0	0	0	0	13723	0	19818	INVESTMT CEDAR 500 ASSOLP	DEALER RESERVE		
278872																							736	0	7873	199	4966	3050	224	801	0	0	282							0	0	1889	FHLB LRA Account	Accounts Receivable	Other Assets	
278957																							848	0	8355	142	142				0	0	1653							3045	0	2667				
279105																							5869	10402	50362	3994	7844	3446			0	0	3457							15483	0	7307	Deferred Comp Asset			
279842																						0	907	0	2913	344	659	0	0	0	0	0	1347	0	0	292	0	0	0	0	0	0				
279954																						2427	1857	0	19618		3010				0	0	4993							9758	0	0				
280110	0	547180	170631	6891835	0	1991436	690950	0	0	0	0	288143	0	0	0	925044	0	0	2874288	645991	374166		547180																				Operating Lease Equipment			
280138																						0	107	785	5393	124	242	0	0	0	0	0	650	0	0	0	0	0	0	3609	0	0				
280352																						26	207	0	1392	0	104	0	0	0	0	0	473	0	0	0	0	0	0	608	0	0				
280558																							74	0	324		46				0	0	204							0	0	0				
282048																							1398	0	4696		23				0	0	367							2908	0	0				
282075																						0	5387	2534	43029	1866	5173	0	0	0	0	0	2829	0	0	0	3026	0	0	27106	0	0				
282226																							391	1034	4256	698	895				0	0	971							965	0	0				
282824																						0	712	850	6512	390	401	0	0	0	0	0	653	0	0	0	0	0	0	0	0	3896				
283157																							169	0	1400		30				0	0	413							656	0	132				
283438																							2312	3593	22917		9684	5948			0	0	2339							4989	0	0	INVESTMENT IN MAC			
283652																							356	0	5787		660				0	0	4771					262		0	0	0				
283737																						0	1717	0	4411	462	520	0	0	0	0	0	2174	0	0	0	0	0	0	0	0	0				
283858																						0	234	0	1096	94	94	0	0	0	0	0	230	0	0	0	0	0	0	538	0	0				
283867																						0	2216	0	9255	0	1406	0	0	0	0	0	1355	0	0	0	0	0	0	4278	0	0				
284154																							980	0	1573	12	99				0	0	494							0	0	0				
284190																							963	2303	7217	245	307				0	0	427							3217	0	0				
284239																						10	556	50	5421	92	241	0	0	0	0	0	640	0	0	0	0	0	0	3934	0	0				
284248																						0	552	20	2070	328	789	0	0	0	0	0	573	0	0	129	0	0	0	136	0	0				
284556																							1141	0	7313	243	961	289			0	0	3431							1780	0	0	Non-Post			
284574																							134	0	535	30	212				0	0	189				182			0	0	0				
284752																						0	1507	0	2570	157	214	0	0	0	0	0	592	0	0	0	0	0	0	257	0	0				
284958																						0	170	0	538	70	70	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0				
285151																							275	943	5050	47	3180	104	307	2390	0	0	652			235				0	0	0	Investment in Subsidiary	Net Defferred Compensation Plan	Precious Metals	
285348																						0	380	0	6574	158	187	0	0	0	0	0	1158	0	0	0	0	0	0	4443	0	406				
285544																						0	699	2815	3961	145	235	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0				
285553																						0	0	8	949	0	35	0	0	0	0	0	386	0	0	0	0	0	0	520	0	0				
285740																						2	3516	0	16178	334	506	9	45		0	0	1996	47		60	8			10160	0	0	Cardinal Tickets	PBT Insurance Agency		
285759																							1451	0	5981	90	405				0	0	989							3136	0	0				
285777																							111	17	345	62	65		3		0	0	152							0	0	0		PPP, A/R		
285852																						0	535	0	7043	0	105	0	0	0	0	0	1480	0	0	0	0	0	0	4923	0	0				
285928																							965	0	10218	248	648	293			0	0	1420							7185	0	0	PRINCIPAL RECEIVABLE			
286251																						0	0	0	1630	82	204	0	0	0	0	0	212	0	0	0	0	0	0	1214	0	0				
286457																						0	52	0	171	10	15	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0				
286840																							0	0	1007		119	76			0	0	888							0	0	0	Negative Tax Accrual			
287007																						1035	60	4077	6636		2169				0	0	330							0	0	0				
287342																							518	0	1261		18				0	0	725							0	0	0				
287856																						0	0	4	185	0	22	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0				
287922																						0	112	35	1400	0	54	0	0	0	0	0	180	0	0	0	0	0	0	1019	0	0				
287959																						0	181	0	1056	207	296	0	0	0	0	0	579	0	0	0	0	0	0	0	0	0				
288152																						0	137	0	1366	0	30	0	0	0	0	0	206	0	0	0	0	0	0	993	0	0				
288358																							706	0	4157	364	1169				0	0	2282			392				0	0	0				
288376																						0	806	56	11276	197	198	0	0	0	0	0	1162	0	0	0	0	0	0	9054	0	0				
288853																						0	16065	6569	346476	8687	33108	0	0	0	0	0	50574	0	0	0	0	0	0	54285	0	185875				
289056																							942	173	6994	176	265				0	0	515							5099	0	0				
289225																							2159	0	3640		42				0	0	204							1235	0	0				
289515																							456	6135	36165	1424	3449	1582			0	0	3404							15929	0	6792	Deferred Director fees			
289702																						0	3367	0	31409	1435	4583	2745	0	0	0	0	2750	0	0	0	0	0	0	5820	14889	0	Pension Related Asset			
289739																						0	839	0	2224	172	334	0	0	0	0	0	1051	0	0	0	0	0	0	0	0	0				
289757																						0	634	59	5809	181	181	0	0	0	0	0	1830	0	0	0	0	0	0	3105	0	0				
290052																						0	3027	4839	22484	3062	11611	5881	0		0	0	3007				0			0	0	0	Partnership interest			
290230																							669	1321	8091	491	491				0	0	854							2269	925	1562				
290249																						0	1029	0	31011	630	1154	0	0	0	0	0	3458	0	0	0	0	0	0	25370	0	0				
290838																						0	0	0	270	0	65	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0				
290922																						3	78	0	409	51	54	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0				
291059																						0	170	0	2694	0	80	0	0	0	0	0	668	0	0	0	0	0	0	1776	0	0				
291273																						0	7049	1143	9679	221	293	0	0	0	0	0	1194	0	0	0	0	0	0	0	0	0				
291330																						0	74	0	1952	57	112	0	0	0	0	0	467	0	0	0	0	0	0	0	0	1299				
291376																						0	228	223	3001	0	548	515	0	0	0	0	277	0	0	0	0	0	0	1725	0	0	RETIREMENT PLANS			
291611																							193	0	2822	705	1033				0	0	1596				328			0	0	0				
291732																							72	250	1096	146	146				0	0	628							0	0	0	0			
292234																							2432	829	13245	560	744	15			0	0	707							8533	0	0	LEGAL SETTLEMENT			
292467																						0	363	0	840	0	175	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0				
292524																							6272	14625	44874	861	2064	922			0	0	1715							7269	6451	6478	VISA Reserves			
292850																						0	105	0	372	78	78	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0				
292908																						0	4876	6602	40882	0	4309	2764	0	0	0	0	3290	0	0	0	0	0	0	21805	0	0	State Tax Receivable for Historic Tax Credit			
293053																						0	2201	1865	36195	761	3047	804	305	369	0	0	2752	0	0	440	0	0	0	26330	0	0	Repossessed Assets	OREO	FA in process	
293352																							167	0	742	53	57				0	0	518							0	0	0				
293437																						0	2156	0	12397	0	181	0	0	0	0	0	2333	0	0	0	0	0	0	301	4128	3298				
293651																						0	990	0	5563	0	15	0	0	0	0	0	1484	0	0	0	0	0	0	2685	0	389				
293754																							144	0	1531		173				0	0	201							1013	0	0	COMPUTER SOFTWARE			
294023																						0	1088	994	11732	1619	1659	0	0	0	0	0	1551	0	0	0	0	0	0	6440	0	0				
294153																							319	0	834		36				0	0	479							0	0	0				
294564																						0	1078	0	25421	2922	7050	0	0	0	0	0	2786	0	0	0	2498	0	0	14507	0	0				
294676																						0	485	0	6589	202	381	0	0	0	0	0	220	0	0	0	146	0	0	5503	0	0				
294751																						11	437	0	17054	1256	1472	0	0	0	0	0	1345	0	0		0	0	0	13800	0	0				
294779																						0	4107	1810	28813	1254	1332	0	0	0	0	0	2437	0	0	0	0	0	0	19127	0	0				
294827																							0	1032	5322		150				0	64	380							3696	0	0				
295011																						39	1987	205	15712	1214	1724	198			0	0	1888							9908	0	0	Loan Fees Receivable			
295057																						0	318	0	1883	342	344	0	0	0	0	0	568	0	0	0	0	0	0	653	0	0				
295646																							0	13	237		8				0	0	216							0	0	0				
296456																						340	1192	0	4753	1163	1590				0	0	1971							0	0	0				
296474																							1359	0	6401	214	222				0	0	423							4397	0	0				
296559																						0	334	0	3086	734	936	118	0	0	0	0	1816	0	0	0	0	0	0	0	0	0	Gold Bullion			
296755																							201	0	3634		51				0	0	815							2567	0	0				
296858																						18	104	368	2064	63	133	0	0	0	0	0	383	0	0	52	0	0	0	1076	0	0				
297051																						0	243	0	2518	0	85	0	0	0	0	0	583	0	0	0	0	0	0	1607	0	0				
297257																							481	0	1823	186	563				0	0	779				343			0	0	0				
297547																							0	8	97		53	22	20		0	0	36							0	0	0	prepaid insurance	Prepaid software		
297631																							212	0	1040	85	268	161			0	0	560			22				0	0	0	Late Charges Receivable			
297761																							927	1711	10358		2187				0	0	611							4922	0	0	SBA Receivable OREO Properties	Suspense Resources		
298049																						0	186	0	1253	99	121	0	0	0	0	0	946	0	0	0	0	0	0	0	0	0				
298218																							5000	3148	28346	1117	1235				0	0	1448							15151	0	2364				
298245																						0	1053	1422	4811	150	234	0	0	0	0	0	2102	0	0	0	0	0	0	0	0	0				
299046																						0	3703	6705	26743	4347	11208	0	3006		0	0	4599			0	0			528	0	0		PARTNERSHIP INTEREST		
299251																						0	103	0	498	78	78	0	0	0	0	0	198	0	0	0	0	0	0	119	0	0				
299868																						0	785	5805	24243	107	152	0	0	0	0	0	508	0	0	0	0	0	0	12068	0	4925				
300009																							2463	1759	24683	1700	4537		352		0	0	1794			171	2314			11620	0	2510		VT Franchise Tax Credits/MA Tax		
300036																						0	1006	6553	11284	459	1703	0	0	0	0	0	1669	0	0	0	0	0	0	353	0	0				
300063																						0	2777	1629	6265	172	518	299	0	0	0	0	1341	0	0	0	0	0	0	0	0	0	RESERVE FEDERAL & STATE TAX			
