"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
773470																																																											130122	3006	3006	13.40%	24.37%	23.81%	127116	533928	948352	0	0	22341	23.81%	1	0	127116	0	0	0	0	0	0	0	0		0	0	127116	0	0	0	0	0	0	127116	0	0	0	0	0	0	0	0	0	3006	0	0	0	0	948352	104775									
773546																																																											10818	569	569	8.48%	17.55%	16.63%	10249	61646	120800	204	0	14510	16.63%	1	0	10453	0	0	0	204	0	0	0	0		0	0	10249	0	0	0	0	0	0	10249	0	0	0	0	0	0	0	0	0	569	0	0	0	0	120800	-4261									
773742																																																											24988	1614	1614	9.18%	19.37%	18.11%	23374	129034	254744	-1366	1639	6000	18.11%	1	0	22916	0	0	908	273	0	0	-1639	0		0	0	23374	0	0	0	0	0	0	23374	0	0	0	0	0	0	0	0	0	1614	0	908	0	0	257291	18282									
774132																																																											45636	3663	3663	8.82%	11.42%	10.50%	41973	399747	476055	786	0	8810	10.50%	1	0	48250	0	0	68	786	0	0	0	0		0	0	47396	0	5423	0	0	0	5423	41973	0	0	0	0	0	0	0	0	0	3663	0	5491	0	0	481546	38654									
774235																																																											11953	840	840	11.29%	17.89%	16.63%	11113	66818	98407	196	0	3294	16.63%	1	0	12043	0	0	294	196	0	0	0	0		0	0	11553	0	0	0	0	440	440	11113	0	0	0	0	0	0	0	0	0	840	0	734	0	0	99141	8553									
774253																																																											5138	489	489	7.83%	13.19%	11.93%	4649	38966	59372	-6	0	2500	11.93%	1	0	4643	0	0	0	-6	0	0	0	0		0	0	4649	0	0	0	0	0	0	4649	0	0	0	0	0	0	0	0	0	489	0	0	0	0	59372	2149									
774262																																																											271204	27248	27255	9.68%	12.44%	11.19%	243949	2179354	2521264	1958	0	259265	11.19%	1	0	307179	59049	2223	0	1958	0	0	0	0		0	0	243949	0	0	0	0	0	0	243949	0	0	0	0	0	0	0	0	0	27255	0	61272	7	0	2582536	45956									
774347																																																											22224	1564	1564	12.76%	17.89%	16.63%	20660	124253	161914	1713	0	3979	16.63%	1	0	22373	0	0	0	1713	0	0	0	0		0	0	20660	0	0	0	0	0	0	20660	0	0	0	0	0	0	0	0	0	1564	0	0	0	0	161914	16681									
774655																																																											5338	394	394	8.87%	16.92%	15.67%	4944	31543	55769	277	0	350	15.67%	1	0	5221	0	0	0	277	0	0	0	0		0	0	4944	0	0	0	0	0	0	4944	0	0	0	0	0	0	0	0	0	394	0	0	0	0	55769	4594									
774851																																																											1524	142	142	6.68%	13.44%	12.19%	1382	11340	20704	6	0	440	12.19%	1	0	1388	0	0	0	6	0	0	0	0		0	0	1382	0	0	0	0	0	0	1382	0	0	0	0	0	0	0	0	0	142	0	0	0	0	20704	942									
775054																																																											33897	2724	2724	9.42%	13.12%	12.06%	31173	258427	331045	537	0	21182	12.06%	1	0	35304	3321	273	0	537	0	0	0	0		0	0	31173	0	0	0	0	0	0	31173	0	0	0	0	0	0	0	0	0	2724	0	3594	0	0	334639	13585									
775214																																																											285136	26755	26755	8.59%	12.87%	11.66%	258381	2215985	3006534	-1166	0	170983	11.62%	1	0	256241	0	0	0	-1166	0	0	0	0		0	0	257407	0	0	0	0	0	0	257407	974	0	0	974	0	974	0	0	0	26755	0	0	0	0	3006534	86424									
775241																																																											6846	338	338	13.43%	25.45%	24.19%	6508	26905	48448	53	0	3600	24.19%	1	0	6561	0	0	0	53	0	0	0	0		0	0	6508	0	0	0	0	0	0	6508	0	0	0	0	0	0	0	0	0	338	0	0	0	0	48448	2908									
775456																																																											68216	5088	5088	11.72%	16.59%	15.35%	63128	411305	538623	5039	0	39648	15.35%	1	0	70357	2140	50	0	5039	0	0	0	0		0	0	63128	0	0	0	0	0	0	63128	0	0	0	0	0	0	0	0	0	5088	0	2190	0	0	540813	25670									
775540																																																											10512	298	298	13.32%	27.07%	26.30%	10214	38832	76667	0	0	500	26.30%	1	0	10214	0	0	0	0	0	0	0	0		0	0	10214	0	0	0	0	0	0	10214	0	0	0	0	0	0	0	0	0	298	0	0	0	0	76667	9714									
775773																																																											43899	947	941	17.56%	54.73%	53.56%	42958	80210	244635	382	0	0	53.56%	1	0	43340	0	0	0	382	0	0	0	0		0	0	42958	0	0	0	0	0	0	42958	0	0	0	0	0	0	0	0	0	947	6	0	0	0	244635	42958									
776275																																																											3115	120	120	10.54%	19.01%	18.28%	2995	16383	28425	0	0	0	18.28%	1	0	3090	0	0	91	4	0	0	0	0		0	0	2995	0	0	0	0	0	0	2995	0	0	0	0	0	0	0	0	0	120	0	91	0	0	28516	3090									
776369																																																											13231	909	909	9.06%	17.79%	16.57%	12322	74356	136020	33	0	8532	16.57%	1	0	12355	0	0	0	33	0	0	0	0		0	0	12322	0	0	0	0	0	0	12322	0	0	0	0	0	0	0	0	0	909	0	0	0	0	136020	3790									
776547																																																											16466	213	213	8.73%	19.82%	19.56%	16253	83075	186161	104	0	2000	19.56%	1	0	16357	0	0	0	104	0	0	0	0		0	0	16253	0	0	0	0	0	0	16253	0	0	0	0	0	0	0	0	0	213	0	0	0	0	186161	14253									
776659																																																											76462	4408	4408	12.81%	16.83%	15.86%	72054	454388	562526	116	0	101381	15.86%	1	0	109448	26233	678	4147	116	0	0	0	0		0	0	78274	0	0	0	0	6220	6220	72054	0	0	0	0	6220	0	0	0	0	4408	0	43498	0	0	606024	7951									
776734																																																											2258	251	251	4.27%	11.34%	10.08%	2007	19918	47043	-215	0	4000	10.08%	1	0	2273	0	0	481	-266	0	0	51	0		0	0	2007	0	0	0	0	0	0	2007	0	0	0	0	0	0	0	0	0	251	0	481	0	0	47524	-1512									
776752																																																											3137	268	268	8.55%	14.64%	13.39%	2869	21421	33561	0	0	2832	13.39%	1	0	2862	0	0	0	-7	0	0	0	0		0	0	2869	0	0	0	0	0	0	2869	0	0	0	0	0	0	0	0	0	268	0	0	0	0	33561	30									
777254																																																											5222	361	361	10.16%	15.78%	14.69%	4861	33095	47864	2	0	3750	14.69%	1	0	4863	0	0	0	2	0	0	0	0		0	0	4861	0	0	0	0	0	0	4861	0	0	0	0	0	0	0	0	0	361	0	0	0	0	47864	1111									
777366	55476	3955	3955	11.04%	18.07%	16.78%	51521	306966	466541	3081	0	32850	16.78%	0	54602	0	0	0	359	0	0	0	0		0	0	54243	0	0	0	0	2722	2722	51521	0	0	0	0	0	0	0	0	0	3955	0	2722	0	0	469263	18671																						1																																														
777375																																																											13710	558	562	12.79%	28.73%	27.55%	13148	47723	102764	-311	-311	0	27.55%	1	0	12837	0	0	0	83	0	0	-394	0		0	0	13148	0	0	0	0	0	0	13148	0	0	0	0	0	0	0	0	0	562	0	0	4	0	102453	13148									
777441																																																											7484	289	289	9.90%	19.31%	18.56%	7195	38762	72695	20	0	2150	18.56%	1	0	7227	0	0	0	32	0	0	0	0		0	0	7195	0	0	0	0	0	0	7195	0	0	0	0	0	0	0	0	0	289	0	0	0	0	72695	5057									
777870																																																											27275	1002	1002	12.61%	21.80%	21.00%	26273	125086	208302	0	0	0	21.00%	1	0	26485	0	0	227	-15	0	0	0	0		0	0	26273	0	0	0	0	0	0	26273	0	0	0	0	0	0	0	0	0	1002	0	227	0	0	208529	26485									
777964																																																											1560	115	115	10.49%	16.88%	15.64%	1445	9240	13781	0	0	500	15.64%	1	0	1445	0	0	0	0	0	0	0	0		0	0	1445	0	0	0	0	0	0	1445	0	0	0	0	0	0	0	0	0	115	0	0	0	0	13781	945									
778738																																																											86463	3116	3116	12.68%	24.19%	23.32%	83347	357471	657517	5952	0	28604	23.32%	1	0	92194	2450	414	0	5952	31	0	0	0		0	0	83347	0	0	0	0	0	0	83347	0	0	0	0	0	0	0	0	0	3116	0	2864	0	0	660381	57638									
779016																																																											41013	3234	3234	10.09%	15.87%	14.62%	37779	258392	374239	596	0	2780	14.62%	1	0	38375	0	0	0	596	0	0	0	0		0	0	37779	0	0	0	0	0	0	37779	0	0	0	0	0	0	0	0	0	3234	0	0	0	0	374239	34999									
779351																																																											167986	13237	13237	10.31%	12.55%	11.56%	154749	1338488	1500530	3224	0	52331	11.56%	1	0	173009	14298	738	0	3224	0	0	0	0		0	0	154749	0	0	0	0	0	0	154749	0	0	0	0	0	0	0	0	0	13237	0	15036	0	0	1515566	117454									
779360																																																											36263	2687	2687	9.30%	15.63%	14.47%	33576	231964	360969	1126	0	20853	14.47%	1	0	34702	0	0	0	1126	0	0	0	0		0	0	33576	0	0	0	0	0	0	33576	0	0	0	0	0	0	0	0	0	2687	0	0	0	0	360969	12723									
779641																																																											8704	280	280	16.86%	30.26%	29.29%	8424	28762	49961	6	0	2630	29.29%	1	0	8430	0	0	0	6	0	0	0	0		0	0	8424	0	0	0	0	0	0	8424	0	0	0	0	0	0	0	0	0	280	0	0	0	0	49961	5794									
779650																																																											27982	2129	2129	8.18%	14.39%	13.29%	25853	194520	316081	0	0	5750	13.29%	1	0	26475	326	296	0	0	0	0	0	0		0	0	25853	0	0	0	0	0	0	25853	0	0	0	0	0	0	0	0	0	2129	0	622	0	0	316703	20725									
779968																																																											124139	7082	7082	16.98%	22.11%	20.85%	117057	561358	689450	99	0	96000	20.85%	1	0	124021	0	0	2746	99	0	0	0	0		0	0	121176	0	0	0	0	4119	4119	117057	0	0	0	0	4119	0	0	0	0	7082	0	10984	0	0	700434	27922									
780049																																																											13491	1076	1076	8.94%	16.04%	14.76%	12415	84128	138836	371	0	5311	14.76%	1	0	13371	0	0	0	371	0	0	0	0		0	585	12415	0	0	0	0	0	0	12415	0	0	0	0	0	0	0	0	0	1076	0	585	0	0	139421	7689									
780218																																																											69609	3565	3571	10.44%	12.51%	11.87%	66038	556454	632747	2239	0	22350	11.87%	1	0	80174	10072	316	604	2239	0	0	0	0		0	0	66943	0	0	0	0	905	905	66038	0	905	0	905	905	0	0	0	0	3571	0	11581	6	0	644328	55585									
780263																																																											24406	1548	1548	10.33%	19.02%	17.81%	22858	128330	221258	-110	0	1000	17.81%	1	0	22748	0	0	0	-110	0	0	0	0		0	0	22858	0	0	0	0	0	0	22858	0	0	0	0	0	0	0	0	0	1548	0	0	0	0	221258	21858									
780562																																																											19299	1067	1067	12.99%	18.70%	17.66%	18232	103228	140334	-29	0	13886	17.66%	1	0	18571	0	0	368	-29	0	0	0	0		0	0	18232	0	0	0	0	0	0	18232	0	0	0	0	0	0	0	0	0	1067	0	368	0	0	140702	4714									
780722																																																											50368	5635	5666	8.14%	11.21%	9.94%	44702	449505	549189	121	0	10451	9.94%	1	0	44823	0	0	0	121	0	0	0	0		0	0	44702	0	0	0	0	0	0	44702	0	0	0	0	0	0	0	0	0	5666	0	0	31	0	549189	34251									
780955																																																											17272	1526	1526	9.56%	14.25%	12.99%	15746	121228	164648	197	0	7827	12.99%	1	0	17619	1592	84	0	197	0	0	0	0		0	0	15746	0	0	0	0	0	0	15746	0	0	0	0	0	0	0	0	0	1526	0	1676	0	0	166324	9595									
781028																																																											122185	9495	9152	9.97%	15.27%	14.13%	113033	800001	1133198	1390	0	154436	14.13%	1	0	115541	0	1118	0	2427	0	-226	-811	0		0	0	113033	0	0	0	0	0	0	113033	0	0	0	0	0	0	0	0	0	9495	343	1118	0	0	1134316	-40285									
782016																																																											20097	529	529	17.00%	31.34%	30.51%	19568	64128	115136	187	0	6100	30.51%	1	0	22276	2521	0	0	187	0	0	0	0		0	0	19568	0	0	0	0	0	0	19568	0	0	0	0	0	0	0	0	0	529	0	2521	0	0	117657	15989									
782306																																																											383257	36063	36063	9.95%	13.27%	12.02%	347194	2887770	3490062	1229	0	291312	11.86%	1	0	351402	7626	0	0	1118	0	0	111	0		0	0	342547	0	0	0	0	0	0	342547	0	0	4647	4647	0	4647	0	0	0	36063	0	7626	0	0	3497688	58861									
782351																																																											16287	1427	1427	9.39%	14.29%	13.04%	14860	113979	158289	101	0	2200	13.04%	1	0	14961	0	0	0	101	0	0	0	0		0	0	14860	0	0	0	0	0	0	14860	0	0	0	0	0	0	0	0	0	1427	0	0	0	0	158289	12660									
782548																																																											11143	482	482	17.14%	25.82%	24.70%	10661	43163	62201	352	0	1300	24.70%	1	0	11013	0	0	0	352	0	0	0	0		0	0	10661	0	0	0	0	0	0	10661	0	0	0	0	0	0	0	0	0	482	0	0	0	0	62201	9361									
783161																																																											96949	7745	7745	9.08%	15.69%	14.44%	89204	617736	982664	408	0	40483	14.44%	1	0	90030	0	0	418	1078	0	0	-670	0		0	0	89204	0	0	0	0	0	0	89204	0	0	0	0	0	0	0	0	0	7745	0	418	0	0	983082	49139									
783246																																																											34616	1914	1914	11.51%	15.69%	14.82%	32702	220656	283997	778	0	2900	14.82%	1	0	33480	0	0	0	778	0	0	0	0		0	0	32702	0	0	0	0	0	0	32702	0	0	0	0	0	0	0	0	0	1914	0	0	0	0	283997	29802									
783349																																																											2202	163	163	6.44%	10.94%	10.13%	2039	20134	31677	0	0	1100	10.13%	1	0	2198	0	0	64	0	0	0	0	0		0	0	2134	0	0	0	0	95	95	2039	0	0	0	0	95	0	0	0	0	163	0	159	0	0	31836	1098									
783648																																																											325380	27991	27991	10.96%	14.27%	13.04%	297389	2279822	2714418	1246	0	103001	13.04%	1	0	298635	0	0	0	1246	0	0	0	0		0	0	297389	0	0	0	0	0	0	297389	0	0	0	0	0	0	0	0	0	27991	0	0	0	0	2714418	194388									
783844																																																											87355	5489	5489	12.34%	20.22%	18.95%	81866	432045	663268	-636	0	10250	18.95%	1	0	81230	0	0	0	1039	0	0	-1675	0		0	0	81866	0	0	0	0	0	0	81866	0	0	0	0	0	0	0	0	0	5489	0	0	0	0	663268	71616									
783910																																																											17875	1356	1356	9.63%	14.64%	13.53%	16519	122128	171463	414	0	8469	13.53%	1	0	17325	0	0	392	414	0	0	0	0		0	0	16519	0	0	0	0	0	0	16519	0	0	0	0	0	0	0	0	0	1356	0	392	0	0	171855	8442									
783956																																																											2108	89	89	11.20%	29.74%	28.48%	2019	7088	18019	40	0	2100	28.48%	1	0	2447	0	0	155	40	0	0	0	0		0	0	2252	0	0	0	0	233	233	2019	0	0	0	0	233	0	0	0	0	89	0	388	0	0	18407	307									
784159																																																											58203	2962	2962	16.82%	24.66%	23.41%	55241	236013	328458	1677	0	1909	23.41%	1	0	58691	1759	14	0	1677	0	0	0	0		0	0	55241	0	0	0	0	0	0	55241	0	0	0	0	0	0	0	0	0	2962	0	1773	0	0	330231	55105									
784430																																																											14890	584	584	13.69%	32.18%	30.92%	14306	46268	104506	-353	0	11000	30.92%	1	0	16848	2895	0	0	-353	0	0	0	0		0	0	14306	0	0	0	0	0	0	14306	0	0	0	0	0	0	0	0	0	584	0	2895	0	0	107401	6201									
785147																																																											50872	3294	3294	10.77%	19.30%	18.05%	47578	263593	441870	2703	0	5040	18.05%	1	0	50435	0	154	0	2703	0	0	0	0		0	0	47578	0	0	0	0	0	0	47578	0	0	0	0	0	0	0	0	0	3294	0	154	0	0	442024	42692									
785473																																																											64917	6328	6328	8.27%	12.83%	11.58%	58589	506132	708649	5251	0	31500	11.58%	1	0	75026	7936	468	0	5251	0	0	0	0		2782	0	58589	0	0	0	0	0	0	58589	0	0	0	0	0	0	0	0	0	6328	0	11186	0	0	719835	38275									
785857																																																											21906	1466	1466	10.00%	18.67%	17.42%	20440	117338	204337	0	0	7000	17.42%	1	0	20440	0	0	0	0	0	0	0	0		0	0	20440	0	0	0	0	0	0	20440	0	0	0	0	0	0	0	0	0	1466	0	0	0	0	204337	13440									
785923																																																											95291	2837	2837	8.47%	13.70%	13.29%	92454	695552	1092143	2052	-311	78203	13.29%	1	0	123761	27638	1617	0	2363	0	0	-311	0		0	0	92454	0	0	0	0	0	0	92454	0	0	0	0	0	0	0	0	0	2837	0	29255	0	0	1121087	43506									
785932																																																											25562	1632	1632	11.50%	19.65%	18.39%	23930	130091	208017	467	0	3831	18.39%	1	0	24467	0	0	0	467	70	0	0	0		0	0	23930	0	0	0	0	0	0	23930	0	0	0	0	0	0	0	0	0	1632	0	0	0	0	208017	20169									
785950																																																											33739	3107	3107	10.48%	13.37%	12.14%	30632	252308	292414	162	0	3960	12.14%	1	0	30815	0	21	0	162	0	0	0	0		0	0	30632	0	0	0	0	0	0	30632	0	0	0	0	0	0	0	0	0	3107	0	21	0	0	292435	26693									
786210																																																											129056	10858	10858	10.18%	14.90%	13.65%	118198	866154	1161269	7349	0	13550	13.65%	1	0	125739	192	0	0	7349	0	0	0	0		0	0	118198	0	0	0	0	0	0	118198	0	0	0	0	0	0	0	0	0	10858	0	192	0	0	1161461	104840									
786256																																																											3224	191	191	8.49%	21.12%	19.87%	3033	15264	35708	38	0	656	19.87%	1	0	3071	0	0	0	38	0	0	0	0		0	0	3033	0	0	0	0	0	0	3033	0	0	0	0	0	0	0	0	0	191	0	0	0	0	35708	2377									
786274																																																											664340	61223	61223	9.10%	12.60%	11.44%	603117	5274249	6624889	9995	0	622585	11.44%	1	0	762653	146042	3499	0	9995	0	0	0	0		0	0	603117	0	0	0	0	0	0	603117	0	0	0	0	0	0	0	0	0	61223	0	149541	0	0	6774430	130073									
786340																																																											28602	1573	1573	10.37%	18.08%	17.08%	27029	158214	260594	-321	0	20521	17.08%	1	0	28379	1671	0	0	-321	0	0	0	0		0	0	27029	0	0	0	0	0	0	27029	0	0	0	0	0	0	0	0	0	1573	0	1671	0	0	262265	8179									
786443																																																											4373	308	308	12.31%	17.36%	16.14%	4065	25185	33023	41	0	5989	16.14%	1	0	4106	0	0	0	41	0	0	0	0		0	0	4065	0	0	0	0	0	0	4065	0	0	0	0	0	0	0	0	0	308	0	0	0	0	33023	-1924									
786555																																																											18827	1576	1576	8.77%	14.57%	13.35%	17251	129247	196753	899	0	10500	13.35%	1	0	18150	0	0	0	899	0	0	0	0		0	0	17251	0	0	0	0	0	0	17251	0	0	0	0	0	0	0	0	0	1576	0	0	0	0	196753	6751									
786612																																																											73790	6626	6626	7.78%	11.07%	10.08%	67164	666499	863132	1874	0	53765	10.08%	1	0	72843	3613	150	0	2003	21	0	-108	0		0	0	67164	0	0	0	0	0	0	67164	0	0	0	0	0	0	0	0	0	6626	0	3763	0	0	866895	17204									
786733																																																											24482	1808	1808	7.91%	15.38%	14.24%	22674	159178	286741	-2625	0	4895	14.24%	1	0	20394	0	0	138	991	0	0	-2378	-1238		0	0	22881	0	0	0	0	207	207	22674	0	0	0	0	207	0	0	0	0	1808	0	345	0	0	287086	18124									
786742																																																											32552	1341	1341	10.09%	15.24%	14.61%	31211	213658	309352	187	0	22176	14.61%	1	0	31398	0	0	0	549	0	0	-362	0		0	0	31211	0	0	0	0	0	0	31211	0	0	0	0	0	0	0	0	0	1341	0	0	0	0	309352	9035									
786948																																																											18155	1421	1421	12.09%	15.99%	14.74%	16734	113509	138373	798	0	900	14.74%	1	0	17532	0	0	0	798	0	0	0	0		0	0	16734	0	0	0	0	0	0	16734	0	0	0	0	0	0	0	0	0	1421	0	0	0	0	138373	15834									
787141																																																											4346	174	174	11.29%	18.63%	17.88%	4172	23332	36940	-34	0	5200	17.88%	1	0	5240	1078	24	0	-34	0	0	0	0		0	0	4172	0	0	0	0	0	0	4172	0	0	0	0	0	0	0	0	0	174	0	1102	0	0	38042	74									
787253																																																											180912	7653	7653	10.73%	14.43%	13.82%	173259	1253834	1614937	2797	0	263016	13.82%	1	0	260557	80202	4299	0	2797	0	0	0	0		0	0	173259	0	0	0	0	0	0	173259	0	0	0	0	0	0	0	0	0	7653	0	84501	0	0	1699438	-5256									
787459																																																											15750	1267	1267	11.67%	15.38%	14.14%	14483	102420	124152	15	0	5500	14.14%	1	0	14531	0	0	0	15	33	0	0	0		0	0	14483	0	0	0	0	0	0	14483	0	0	0	0	0	0	0	0	0	1267	0	0	0	0	124152	9016									
787842																																																											20637	1269	1269	13.01%	20.32%	19.07%	19368	101541	148920	669	0	17315	19.07%	1	0	20820	665	118	0	669	0	0	0	0		0	0	19368	0	0	0	0	0	0	19368	0	0	0	0	0	0	0	0	0	1269	0	783	0	0	149703	2836									
788559																																																											47341	1276	1276	24.26%	46.58%	45.32%	46065	101643	189904	900	0	1700	45.32%	1	0	46965	0	0	0	900	0	0	0	0		0	0	46065	0	0	0	0	0	0	46065	0	0	0	0	0	0	0	0	0	1276	0	0	0	0	189904	44365									
788652																																																											10628	615	615	12.72%	17.20%	16.21%	10013	61783	78700	24	0	8000	16.21%	1	0	10037	0	0	0	24	0	0	0	0		0	0	10013	0	0	0	0	0	0	10013	0	0	0	0	0	0	0	0	0	615	0	0	0	0	78700	2013									
788773																																																											27640	2469	2469	11.02%	14.01%	12.76%	25171	197321	228461	447	0	14894	12.76%	1	0	29824	4206	0	0	447	0	0	0	0		0	0	25171	0	0	0	0	0	0	25171	0	0	0	0	0	0	0	0	0	2469	0	4206	0	0	232667	14483									
789051																																																											3441	114	114	9.52%	18.72%	18.10%	3327	18382	34963	265	0	400	18.10%	1	0	3588	0	0	0	261	0	0	0	0		0	0	3327	0	0	0	0	0	0	3327	0	0	0	0	0	0	0	0	0	114	0	0	0	0	34963	2923									
790150																																																											5232	492	492	8.34%	13.30%	12.05%	4740	39349	56803	9	0	1820	12.05%	1	0	4749	0	0	0	9	0	0	0	0		0	0	4740	0	0	0	0	0	0	4740	0	0	0	0	0	0	0	0	0	492	0	0	0	0	56803	2920									
790271																																																											32265	1630	1630	11.55%	20.35%	19.33%	30635	158516	265347	211	0	0	19.33%	1	0	31522	669	7	0	211	0	0	0	0		0	0	30635	0	0	0	0	0	0	30635	0	0	0	0	0	0	0	0	0	1630	0	676	0	0	266023	31311									
790534																																																											300537	19493	19520	11.32%	16.82%	15.73%	281017	1786501	2482202	-1496	0	476137	15.73%	1	0	447689	136791	1462	11966	-336	0	-1287	127	0		0	0	298966	0	0	0	0	17949	17949	281017	0	0	0	0	17949	0	0	0	0	19520	0	168166	27	0	2650368	-26952									
790543																																																											62489	5686	5686	9.82%	13.82%	12.56%	56803	452193	578287	1568	0	38503	12.56%	1	0	63054	4666	17	0	1568	0	0	0	0		0	0	56803	0	0	0	0	0	0	56803	0	0	0	0	0	0	0	0	0	5686	0	4683	0	0	582970	22983									
790703																																																											33479	2980	3330	9.99%	14.05%	12.65%	30149	238272	301826	-564	-1113	11160	12.65%	1	0	29679	0	0	0	564	0	-1113	0	0		0	0	30228	0	0	79	0	0	79	30149	0	0	0	0	0	0	0	0	0	3330	0	79	350	0	300792	19083									
790721																																																											117680	10285	10306	9.28%	14.34%	13.09%	107374	820464	1156676	-471	0	97174	13.09%	1	0	133434	17085	369	3643	-51	0	0	0	-451		0	0	112839	0	0	0	0	5465	5465	107374	0	0	0	0	5465	0	0	0	0	10306	0	26562	21	0	1183238	36731									
790918																																																											85021	6525	6525	8.61%	14.04%	12.96%	78496	605598	911425	4936	0	48109	12.96%	1	0	102586	19133	21	0	4936	0	0	0	0		0	0	78496	0	0	0	0	0	0	78496	0	0	0	0	0	0	0	0	0	6525	0	19154	0	0	930579	49541									
790972																																																											13262	896	896	10.58%	18.58%	17.32%	12366	71391	116831	293	0	18990	17.32%	1	0	12879	0	220	0	293	0	0	0	0		0	0	12366	0	0	0	0	0	0	12366	0	0	0	0	0	0	0	0	0	896	0	220	0	0	117051	-6404									
791072																																																											16986	926	926	8.32%	14.27%	13.49%	16060	119060	193008	623	0	6701	13.49%	1	0	17365	670	11	0	624	0	0	0	0		0	0	16060	0	0	0	0	0	0	16060	0	0	0	0	0	0	0	0	0	926	0	681	0	0	193689	10041									
791205																																																											8782	353	353	12.75%	31.22%	29.97%	8429	28127	66118	0	0	206	29.97%	1	0	8429	0	0	0	0	0	0	0	0		0	0	8429	0	0	0	0	0	0	8429	0	0	0	0	0	0	0	0	0	353	0	0	0	0	66118	8223									
791353																																																											11017	991	991	8.59%	13.93%	12.68%	10026	79077	116734	135	0	7245	12.68%	1	0	10161	0	0	0	135	0	0	0	0		0	0	10026	0	0	0	0	0	0	10026	0	0	0	0	0	0	0	0	0	991	0	0	0	0	116734	2781									
791746																																																											4538	283	283	9.94%	17.34%	16.26%	4255	26166	42821	212	0	1000	16.26%	1	0	4467	0	0	0	212	0	0	0	0		0	0	4255	0	0	0	0	0	0	4255	0	0	0	0	0	0	0	0	0	283	0	0	0	0	42821	3255									
791821																																																											35530	2736	2736	7.70%	16.71%	15.42%	32794	212680	425830	-524	0	1798	15.42%	1	0	32945	0	0	20	-296	228	0	0	0		0	0	32993	0	0	169	0	30	199	32794	0	0	0	0	0	0	0	0	0	2736	0	219	0	0	426049	31671									
791942																																																											28186	1327	1327	12.31%	26.86%	25.60%	26859	104920	218224	358	0	15522	25.60%	1	0	27217	0	0	0	358	0	0	0	0		0	0	26859	0	0	0	0	0	0	26859	0	0	0	0	0	0	0	0	0	1327	0	0	0	0	218224	11337									
792248																																																											5814	452	452	10.05%	16.15%	14.90%	5362	35997	53367	294	0	2000	14.90%	1	0	5656	0	0	0	294	0	0	0	0		0	0	5362	0	0	0	0	0	0	5362	0	0	0	0	0	0	0	0	0	452	0	0	0	0	53367	3362									
792453																																																											9889	825	825	8.95%	12.31%	11.29%	9064	80312	101311	1	0	950	11.29%	1	0	9064	0	0	0	0	0	0	0	0		0	0	9064	0	0	0	0	0	0	9064	0	0	0	0	0	0	0	0	0	825	0	0	0	0	101311	8113									
792640																																																											9951	1062	1062	8.85%	11.73%	10.48%	8889	84803	100475	0	0	3225	10.48%	1	0	8889	0	0	0	0	0	0	0	0		0	0	8889	0	0	0	0	0	0	8889	0	0	0	0	0	0	0	0	0	1062	0	0	0	0	100475	5664									
792659																																																											21805	663	663	9.19%	26.68%	25.87%	21142	81730	230073	1118	0	2176	25.87%	1	0	22260	0	0	0	1118	0	0	0	0		0	0	21142	0	0	0	0	0	0	21142	0	0	0	0	0	0	0	0	0	663	0	0	0	0	230073	18966									
793571																																																											39828	2625	2625	10.94%	19.05%	17.80%	37203	209035	339926	0	0	13381	17.80%	1	0	37134	0	0	0	0	0	0	-69	0		0	0	37203	0	0	0	0	0	0	37203	0	0	0	0	0	0	0	0	0	2625	0	0	0	0	339926	23753									
794149																																																											18159	1041	1041	9.17%	16.58%	15.63%	17118	109528	186691	-333	0	1404	15.63%	1	0	16785	0	0	0	-333	0	0	0	0		0	0	17118	0	0	0	0	0	0	17118	0	0	0	0	0	0	0	0	0	1041	0	0	0	0	186691	15714									
